"aar","bydel_nr","Bydel","enhet","tabellvariabel","tabell_navn","botid_5","vreg_3","fylke_nr","Fylke","kommune_nr","naringsregion_nr"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","16","NULL","NULL","NULL"
"2014","NULL","NULL","navn","Nord-Tr�ndelag","befolkning_botid","NULL","NULL","17",,"NULL","NULL"
"2014","NULL","NULL","personer","4050","befolkning_botid","alle","1","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","4361","befolkning_botid","alle","2","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","8411","befolkning_botid","alle","alle","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2081","befolkning_botid","0_4","1","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2353","befolkning_botid","0_4","2","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","4434","befolkning_botid","0_4","alle","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","943","befolkning_botid","5_9","1","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","951","befolkning_botid","5_9","2","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1894","befolkning_botid","5_9","alle","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1026","befolkning_botid","10+","1","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1057","befolkning_botid","10+","2","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2083","befolkning_botid","10+","alle","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","17","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","17","NULL","NULL","NULL"
"2014","NULL","NULL","navn","Nordland","befolkning_botid","NULL","NULL","18",,"NULL","NULL"
"2014","NULL","NULL","personer","8308","befolkning_botid","alle","1","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","9380","befolkning_botid","alle","2","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","17688","befolkning_botid","alle","alle","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","4672","befolkning_botid","0_4","1","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","5217","befolkning_botid","0_4","2","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","9889","befolkning_botid","0_4","alle","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1480","befolkning_botid","5_9","1","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2053","befolkning_botid","5_9","2","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","3533","befolkning_botid","5_9","alle","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2156","befolkning_botid","10+","1","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2110","befolkning_botid","10+","2","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","4266","befolkning_botid","10+","alle","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","18","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","18","NULL","NULL","NULL"
"2014","NULL","NULL","navn","Troms","befolkning_botid","NULL","NULL","19",,"NULL","NULL"
"2014","NULL","NULL","personer","7009","befolkning_botid","alle","1","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","6725","befolkning_botid","alle","2","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","13734","befolkning_botid","alle","alle","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","3681","befolkning_botid","0_4","1","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","3486","befolkning_botid","0_4","2","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","7167","befolkning_botid","0_4","alle","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1391","befolkning_botid","5_9","1","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1512","befolkning_botid","5_9","2","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2903","befolkning_botid","5_9","alle","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1937","befolkning_botid","10+","1","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1727","befolkning_botid","10+","2","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","3664","befolkning_botid","10+","alle","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","19","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","19","NULL","NULL","NULL"
"2014","NULL","NULL","navn","Finnmark","befolkning_botid","NULL","NULL","20",,"NULL","NULL"
"2014","NULL","NULL","personer","4422","befolkning_botid","alle","1","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","3984","befolkning_botid","alle","2","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","8406","befolkning_botid","alle","alle","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2526","befolkning_botid","0_4","1","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2001","befolkning_botid","0_4","2","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","4527","befolkning_botid","0_4","alle","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","642","befolkning_botid","5_9","1","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","882","befolkning_botid","5_9","2","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1524","befolkning_botid","5_9","alle","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1254","befolkning_botid","10+","1","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1101","befolkning_botid","10+","2","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","2355","befolkning_botid","10+","alle","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","20","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","20","NULL","NULL","NULL"
"2014","NULL","NULL","navn","Uoppgittfylke","befolkning_botid","NULL","NULL","99",,"NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","alle","1","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","alle","2","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","alle","alle","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","0_4","1","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","0_4","2","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","0_4","alle","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","5_9","1","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","5_9","2","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","5_9","alle","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","10+","1","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","10+","2","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","10+","alle","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","99","NULL","NULL","NULL"
"2014","NULL","NULL","personer","1393","befolkning_botid","alle","1","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","1593","befolkning_botid","alle","2","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","2986","befolkning_botid","alle","alle","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","512","befolkning_botid","0_4","1","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","283","befolkning_botid","0_4","2","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","795","befolkning_botid","0_4","alle","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","227","befolkning_botid","5_9","1","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","305","befolkning_botid","5_9","2","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","532","befolkning_botid","5_9","alle","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","654","befolkning_botid","10+","1","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","1005","befolkning_botid","10+","2","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","1659","befolkning_botid","10+","alle","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0101","NULL"
"2014","NULL","NULL","personer","1851","befolkning_botid","alle","1","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","2716","befolkning_botid","alle","2","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","4567","befolkning_botid","alle","alle","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","772","befolkning_botid","0_4","1","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","637","befolkning_botid","0_4","2","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","1409","befolkning_botid","0_4","alle","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","379","befolkning_botid","5_9","1","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","464","befolkning_botid","5_9","2","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","843","befolkning_botid","5_9","alle","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","700","befolkning_botid","10+","1","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","1615","befolkning_botid","10+","2","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","2315","befolkning_botid","10+","alle","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0104","NULL"
"2014","NULL","NULL","personer","2691","befolkning_botid","alle","1","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","4228","befolkning_botid","alle","2","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","6919","befolkning_botid","alle","alle","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","1072","befolkning_botid","0_4","1","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","745","befolkning_botid","0_4","2","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","1817","befolkning_botid","0_4","alle","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","740","befolkning_botid","5_9","1","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","884","befolkning_botid","5_9","2","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","1624","befolkning_botid","5_9","alle","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","879","befolkning_botid","10+","1","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","2599","befolkning_botid","10+","2","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","3478","befolkning_botid","10+","alle","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0105","NULL"
"2014","NULL","NULL","personer","3770","befolkning_botid","alle","1","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","5632","befolkning_botid","alle","2","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","9402","befolkning_botid","alle","alle","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","1669","befolkning_botid","0_4","1","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","958","befolkning_botid","0_4","2","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","2627","befolkning_botid","0_4","alle","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","696","befolkning_botid","5_9","1","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","1133","befolkning_botid","5_9","2","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","1829","befolkning_botid","5_9","alle","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","1405","befolkning_botid","10+","1","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","3541","befolkning_botid","10+","2","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","4946","befolkning_botid","10+","alle","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0106","NULL"
"2014","NULL","NULL","personer","130","befolkning_botid","alle","1","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","103","befolkning_botid","alle","2","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","233","befolkning_botid","alle","alle","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","34","befolkning_botid","0_4","1","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","65","befolkning_botid","0_4","2","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","99","befolkning_botid","0_4","alle","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","26","befolkning_botid","5_9","1","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","14","befolkning_botid","5_9","2","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","40","befolkning_botid","5_9","alle","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","70","befolkning_botid","10+","1","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","24","befolkning_botid","10+","2","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","94","befolkning_botid","10+","alle","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0111","NULL"
"2014","NULL","NULL","personer","28","befolkning_botid","alle","1","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","13","befolkning_botid","alle","2","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","41","befolkning_botid","alle","alle","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","8","befolkning_botid","0_4","1","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","3","befolkning_botid","0_4","2","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","11","befolkning_botid","0_4","alle","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","5","befolkning_botid","5_9","1","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","3","befolkning_botid","5_9","2","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","8","befolkning_botid","5_9","alle","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","15","befolkning_botid","10+","1","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","7","befolkning_botid","10+","2","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","22","befolkning_botid","10+","alle","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0118","NULL"
"2014","NULL","NULL","personer","164","befolkning_botid","alle","1","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","105","befolkning_botid","alle","2","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","269","befolkning_botid","alle","alle","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","51","befolkning_botid","0_4","1","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","19","befolkning_botid","0_4","2","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","70","befolkning_botid","0_4","alle","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","23","befolkning_botid","5_9","1","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","30","befolkning_botid","5_9","2","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","53","befolkning_botid","5_9","alle","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","90","befolkning_botid","10+","1","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","56","befolkning_botid","10+","2","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","146","befolkning_botid","10+","alle","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0119","NULL"
"2014","NULL","NULL","personer","41","befolkning_botid","alle","1","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","4","befolkning_botid","alle","2","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","45","befolkning_botid","alle","alle","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","12","befolkning_botid","0_4","1","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","0_4","2","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","12","befolkning_botid","0_4","alle","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","8","befolkning_botid","5_9","1","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","5_9","2","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","8","befolkning_botid","5_9","alle","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","21","befolkning_botid","10+","1","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","4","befolkning_botid","10+","2","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","25","befolkning_botid","10+","alle","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0121","NULL"
"2014","NULL","NULL","personer","336","befolkning_botid","alle","1","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","135","befolkning_botid","alle","2","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","471","befolkning_botid","alle","alle","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","200","befolkning_botid","0_4","1","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","66","befolkning_botid","0_4","2","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","266","befolkning_botid","0_4","alle","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","56","befolkning_botid","5_9","1","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","27","befolkning_botid","5_9","2","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","83","befolkning_botid","5_9","alle","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","80","befolkning_botid","10+","1","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","42","befolkning_botid","10+","2","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","122","befolkning_botid","10+","alle","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0122","NULL"
"2014","NULL","NULL","personer","273","befolkning_botid","alle","1","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","273","befolkning_botid","alle","2","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","546","befolkning_botid","alle","alle","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","121","befolkning_botid","0_4","1","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","110","befolkning_botid","0_4","2","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","231","befolkning_botid","0_4","alle","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","66","befolkning_botid","5_9","1","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","64","befolkning_botid","5_9","2","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","130","befolkning_botid","5_9","alle","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","86","befolkning_botid","10+","1","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","99","befolkning_botid","10+","2","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","185","befolkning_botid","10+","alle","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0123","NULL"
"2014","NULL","NULL","personer","898","befolkning_botid","alle","1","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","1394","befolkning_botid","alle","2","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","2292","befolkning_botid","alle","alle","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","311","befolkning_botid","0_4","1","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","229","befolkning_botid","0_4","2","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","540","befolkning_botid","0_4","alle","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","194","befolkning_botid","5_9","1","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","233","befolkning_botid","5_9","2","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","427","befolkning_botid","5_9","alle","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","393","befolkning_botid","10+","1","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","932","befolkning_botid","10+","2","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","1325","befolkning_botid","10+","alle","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0124","NULL"
"2014","NULL","NULL","personer","775","befolkning_botid","alle","1","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","694","befolkning_botid","alle","2","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","1469","befolkning_botid","alle","alle","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","395","befolkning_botid","0_4","1","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","178","befolkning_botid","0_4","2","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","573","befolkning_botid","0_4","alle","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","180","befolkning_botid","5_9","1","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","160","befolkning_botid","5_9","2","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","340","befolkning_botid","5_9","alle","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","200","befolkning_botid","10+","1","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","356","befolkning_botid","10+","2","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","556","befolkning_botid","10+","alle","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0125","NULL"
"2014","NULL","NULL","personer","225","befolkning_botid","alle","1","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","110","befolkning_botid","alle","2","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","335","befolkning_botid","alle","alle","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","109","befolkning_botid","0_4","1","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","44","befolkning_botid","0_4","2","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","153","befolkning_botid","0_4","alle","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","71","befolkning_botid","5_9","1","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","22","befolkning_botid","5_9","2","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","93","befolkning_botid","5_9","alle","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","45","befolkning_botid","10+","1","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","44","befolkning_botid","10+","2","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","89","befolkning_botid","10+","alle","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0127","NULL"
"2014","NULL","NULL","personer","463","befolkning_botid","alle","1","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","395","befolkning_botid","alle","2","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","858","befolkning_botid","alle","alle","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","274","befolkning_botid","0_4","1","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","56","befolkning_botid","0_4","2","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","330","befolkning_botid","0_4","alle","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","103","befolkning_botid","5_9","1","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","99","befolkning_botid","5_9","2","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","202","befolkning_botid","5_9","alle","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","86","befolkning_botid","10+","1","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","240","befolkning_botid","10+","2","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","326","befolkning_botid","10+","alle","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","1","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","2","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","0","befolkning_botid","uoppgitt","alle","NULL","NULL","0128","NULL"
"2014","NULL","NULL","personer","412","befolkning_botid","alle","1","NULL","NULL","0135","NULL"
