"aar","fylke_nr","bosetting","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr","bydel_nr"
"2013","NULL","bosatt_per_1000","promille","0.794438928","bosatt_befolkning","0626","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.630425295","bosatt_befolkning","0627","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.143622722","bosatt_befolkning","0628","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.963473723","bosatt_befolkning","0631","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.113221329","bosatt_befolkning","0632","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.737583105","bosatt_befolkning","0633","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.457889425","bosatt_befolkning","0701","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.669472073","bosatt_befolkning","0702","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.529482551","bosatt_befolkning","0704","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.667022412","bosatt_befolkning","0706","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.693513339","bosatt_befolkning","0709","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0711","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.885347499","bosatt_befolkning","0713","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.970559689","bosatt_befolkning","0714","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.093613298","bosatt_befolkning","0716","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.524567232","bosatt_befolkning","0719","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.477104874","bosatt_befolkning","0720","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.700836331","bosatt_befolkning","0722","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.420742846","bosatt_befolkning","0723","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.406504065","bosatt_befolkning","0728","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.323347224","bosatt_befolkning","0805","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.160201351","bosatt_befolkning","0806","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.299944484","bosatt_befolkning","0807","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.575707155","bosatt_befolkning","0811","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.888747974","bosatt_befolkning","0814","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.766123717","bosatt_befolkning","0815","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.902055623","bosatt_befolkning","0817","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.505343971","bosatt_befolkning","0819","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.913952691","bosatt_befolkning","0821","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.23699422","bosatt_befolkning","0822","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.693134128","bosatt_befolkning","0826","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.369538077","bosatt_befolkning","0827","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.680160589","bosatt_befolkning","0828","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0829","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0830","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.837298542","bosatt_befolkning","0831","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0833","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0834","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.348456298","bosatt_befolkning","0901","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.698572281","bosatt_befolkning","0904","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.20891403","bosatt_befolkning","0906","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.624748895","bosatt_befolkning","0911","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0912","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.99026242","bosatt_befolkning","0914","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0919","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.0884623","bosatt_befolkning","0926","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.002803925","bosatt_befolkning","0928","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.762430939","bosatt_befolkning","0929","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.805175038","bosatt_befolkning","0935","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.2541561","bosatt_befolkning","0937","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","0938","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","7.086614173","bosatt_befolkning","0940","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.054852321","bosatt_befolkning","0941","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.767791308","bosatt_befolkning","1001","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.824223076","bosatt_befolkning","1002","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.996637243","bosatt_befolkning","1003","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.442361034","bosatt_befolkning","1004","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.573001573","bosatt_befolkning","1014","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.173092178","bosatt_befolkning","1017","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.090413448","bosatt_befolkning","1018","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.620087336","bosatt_befolkning","1021","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1026","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.163511188","bosatt_befolkning","1027","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.090871626","bosatt_befolkning","1029","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.962231548","bosatt_befolkning","1032","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1034","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.24376167","bosatt_befolkning","1037","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.730748225","bosatt_befolkning","1046","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.700695429","bosatt_befolkning","1101","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.792767733","bosatt_befolkning","1102","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.726555211","bosatt_befolkning","1103","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.914152747","bosatt_befolkning","1106","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1111","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.410852713","bosatt_befolkning","1112","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1114","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.552028705","bosatt_befolkning","1119","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.136056262","bosatt_befolkning","1120","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.005755154","bosatt_befolkning","1121","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.325439604","bosatt_befolkning","1122","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.478411673","bosatt_befolkning","1124","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.056067588","bosatt_befolkning","1127","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1129","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.894719499","bosatt_befolkning","1130","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.946896304","bosatt_befolkning","1133","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.77299665","bosatt_befolkning","1134","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.100840336","bosatt_befolkning","1135","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1141","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.682439537","bosatt_befolkning","1142","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1144","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1145","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.343457068","bosatt_befolkning","1146","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.886163868","bosatt_befolkning","1149","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1151","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.143249114","bosatt_befolkning","1160","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.169336898","bosatt_befolkning","1201","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.957850629","bosatt_befolkning","1211","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.830496064","bosatt_befolkning","1216","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.361818027","bosatt_befolkning","1219","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.759837178","bosatt_befolkning","1221","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1222","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1223","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.529020556","bosatt_befolkning","1224","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1227","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.42563517","bosatt_befolkning","1228","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.749183734","bosatt_befolkning","1231","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.210526316","bosatt_befolkning","1232","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1233","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1234","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.764539808","bosatt_befolkning","1235","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.116495806","bosatt_befolkning","1238","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1241","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1242","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.481850305","bosatt_befolkning","1243","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.406173842","bosatt_befolkning","1244","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.301431801","bosatt_befolkning","1245","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.503102465","bosatt_befolkning","1246","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.804505229","bosatt_befolkning","1247","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.93236715","bosatt_befolkning","1251","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1252","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1253","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.590668081","bosatt_befolkning","1256","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.18877551","bosatt_befolkning","1259","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.595356221","bosatt_befolkning","1260","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.929059659","bosatt_befolkning","1263","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.411930815","bosatt_befolkning","1264","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1265","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1266","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.310977163","bosatt_befolkning","1401","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1411","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1412","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.032350827","bosatt_befolkning","1413","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.06406885","bosatt_befolkning","1416","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.37202381","bosatt_befolkning","1417","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1418","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.204585538","bosatt_befolkning","1419","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.460186278","bosatt_befolkning","1420","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1421","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1422","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1424","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.161524858","bosatt_befolkning","1426","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1428","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1429","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1430","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.651465798","bosatt_befolkning","1431","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.813165156","bosatt_befolkning","1432","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1433","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1438","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1439","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1441","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.518731016","bosatt_befolkning","1443","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1444","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.809975413","bosatt_befolkning","1445","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.803476311","bosatt_befolkning","1449","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.03470516","bosatt_befolkning","1502","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.874374276","bosatt_befolkning","1504","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.721664275","bosatt_befolkning","1505","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1511","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1514","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.130326664","bosatt_befolkning","1515","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.595155709","bosatt_befolkning","1516","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1517","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.581658997","bosatt_befolkning","1519","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.182991648","bosatt_befolkning","1520","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.73837462","bosatt_befolkning","1523","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1524","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1525","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.966183575","bosatt_befolkning","1526","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.587322122","bosatt_befolkning","1528","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1529","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.809155011","bosatt_befolkning","1531","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.646078305","bosatt_befolkning","1532","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.210920299","bosatt_befolkning","1534","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.569916856","bosatt_befolkning","1535","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1539","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1543","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1545","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1546","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.296120817","bosatt_befolkning","1547","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.925925926","bosatt_befolkning","1548","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.864304235","bosatt_befolkning","1551","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.637594514","bosatt_befolkning","1554","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1557","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.979112272","bosatt_befolkning","1560","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.717473156","bosatt_befolkning","1563","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.847497481","bosatt_befolkning","1566","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1567","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1571","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1573","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.634330445","bosatt_befolkning","1576","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.378855715","bosatt_befolkning","1601","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.473484848","bosatt_befolkning","1612","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1613","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.221141088","bosatt_befolkning","1617","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1620","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1621","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1622","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.106530244","bosatt_befolkning","1624","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1627","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.308451573","bosatt_befolkning","1630","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1632","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1633","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.201350161","bosatt_befolkning","1634","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.303599374","bosatt_befolkning","1635","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1636","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.805985552","bosatt_befolkning","1638","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.537345513","bosatt_befolkning","1640","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1644","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.414871875","bosatt_befolkning","1648","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.009845998","bosatt_befolkning","1653","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.541125541","bosatt_befolkning","1657","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1662","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.972253384","bosatt_befolkning","1663","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1664","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1665","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.484574345","bosatt_befolkning","1702","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.286707942","bosatt_befolkning","1703","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.916960439","bosatt_befolkning","1711","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.631177534","bosatt_befolkning","1714","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1717","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.094233474","bosatt_befolkning","1718","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.238184468","bosatt_befolkning","1719","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.690559913","bosatt_befolkning","1721","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","6.635441062","bosatt_befolkning","1724","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1725","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.638218924","bosatt_befolkning","1736","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1738","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1739","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1740","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.491629236","bosatt_befolkning","1742","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1743","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.679528403","bosatt_befolkning","1744","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1748","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1749","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.314279102","bosatt_befolkning","1750","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.949447077","bosatt_befolkning","1751","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1755","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.488095238","bosatt_befolkning","1756","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.447789105","bosatt_befolkning","1804","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.245388933","bosatt_befolkning","1805","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1811","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.396678065","bosatt_befolkning","1812","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.405976953","bosatt_befolkning","1813","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1815","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1816","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1818","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.192588585","bosatt_befolkning","1820","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","9.597806216","bosatt_befolkning","1822","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.731145567","bosatt_befolkning","1824","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1825","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.666666667","bosatt_befolkning","1826","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1827","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","7.886435331","bosatt_befolkning","1828","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.878541621","bosatt_befolkning","1832","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.618933816","bosatt_befolkning","1833","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1834","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1835","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1836","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.310892004","bosatt_befolkning","1837","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","7.414730598","bosatt_befolkning","1838","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","8.272058824","bosatt_befolkning","1839","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.624733475","bosatt_befolkning","1840","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.569694433","bosatt_befolkning","1841","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1845","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.489724699","bosatt_befolkning","1848","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","8.791208791","bosatt_befolkning","1849","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.5","bosatt_befolkning","1850","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.113879004","bosatt_befolkning","1851","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1852","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.594536305","bosatt_befolkning","1853","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.859513701","bosatt_befolkning","1854","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1856","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1857","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1859","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.273620078","bosatt_befolkning","1860","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.011709856","bosatt_befolkning","1865","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.972386588","bosatt_befolkning","1866","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.677517033","bosatt_befolkning","1867","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.315212626","bosatt_befolkning","1868","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.863066443","bosatt_befolkning","1870","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","5.607850991","bosatt_befolkning","1871","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1874","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.578432742","bosatt_befolkning","1902","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.454891371","bosatt_befolkning","1903","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.965561635","bosatt_befolkning","1911","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","2.710945442","bosatt_befolkning","1913","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.39275766","bosatt_befolkning","1917","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0.881057269","bosatt_befolkning","1919","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","0","bosatt_befolkning","1920","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","3.011292346","bosatt_befolkning","1922","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","7.647323437","bosatt_befolkning","1923","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","1.95960205","bosatt_befolkning","1924","NULL","NULL"
"2013","NULL","bosatt_per_1000","promille","4.057971014","bosatt_befolkning","1925","NULL","NULL"
