;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
08 Telemark;164523;6114;158409;877;157532;100;3,716197735;96,28380226;0,533056168;95,7507461;80964;2983;77981;454;77527;49,21135647;1,813120354;47,39823611;0,275949259;47,12228685;83559;3131;80428;423;80005;50,78864353;1,903077381;48,88556615;0,257106909;48,62845924
09 Aust-Agder;101487;3677;97810;396;97414;100;3,623124144;96,37687586;0,390197759;95,9866781;50493;1772;48721;208;48513;49,75317036;1,746036438;48,00713392;0,204952358;47,80218156;50994;1905;49089;188;48901;50,24682964;1,877087706;48,36974194;0,185245401;48,18449654
10 Vest-Agder;153998;7569;146429;1097;145332;100;4,914998896;95,0850011;0,712346914;94,37265419;76209;3703;72506;547;71959;49,48700632;2,404576683;47,08242964;0,355199418;46,72723022;77789;3866;73923;550;73373;50,51299368;2,510422213;48,00257146;0,357147495;47,64542397
11 Rogaland;369059;18259;350800;2580;348220;100;4,947447427;95,05255257;0,699075216;94,35347736;184287;9679;174608;1342;173266;49,93429235;2,622615896;47,31167645;0,363627496;46,94804896;184772;8580;176192;1238;174954;50,06570765;2,324831531;47,74087612;0,33544772;47,4054284
12 Hordaland;431882;15538;416344;2026;414318;100;3,597741976;96,40225802;0,469109618;95,93314841;214350;7898;206452;1005;205447;49,63161234;1,828740258;47,80287208;0,232702451;47,57016963;217532;7640;209892;1021;208871;50,36838766;1,769001718;48,59938594;0,236407167;48,36297878
14 Sogn og Fjordane;107648;2896;104752;279;104473;100;2,690249703;97,3097503;0,259178062;97,05057224;54425;1393;53032;148;52884;50,55830113;1,294032402;49,26426873;0,137485137;49,12678359;53223;1503;51720;131;51589;49,44169887;1,396217301;48,04548157;0,121692925;47,92378864
15 Mõre og Romsdal;242538;5558;236980;574;236406;100;2,291599667;97,70840033;0,236663945;97,47173639;121493;2667;118826;278;118548;50,09235666;1,099621503;48,99273516;0,114621214;48,87811395;121045;2891;118154;296;117858;49,90764334;1,191978164;48,71566517;0,122042731;48,59362244
16 Sõr-Trõndelag;260855;8487;252368;1065;251303;100;3,253531656;96,74646834;0,408272795;96,33819555;128949;4152;124797;539;124258;49,43321002;1,591688869;47,84152115;0,206628203;47,63489295;131906;4335;127571;526;127045;50,56678998;1,661842786;48,90494719;0,201644592;48,7033026
17 Nord-Trõndelag;126797;2236;124561;140;124421;100;1,763448662;98,23655134;0,110412707;98,12613863;63494;1077;62417;77;62340;50,07531724;0,849389181;49,22592806;0,060726989;49,16520107;63303;1159;62144;63;62081;49,92468276;0,914059481;49,01062328;0,049685718;48,96093756
18 Nordland;238547;4844;233703;283;233420;100;2,030627088;97,96937291;0,118634902;97,85073801;119204;2304;116900;150;116750;49,97086528;0,965847401;49,00501788;0,06288069;48,94213719;119343;2540;116803;133;116670;50,02913472;1,064779687;48,96435503;0,055754212;48,90860082
19 Troms Romsa;150200;4313;145887;264;145623;100;2,87150466;97,12849534;0,175765646;96,95272969;75507;2035;73472;150;73322;50,27097204;1,354860186;48,91611185;0,099866844;48,81624501;74693;2278;72415;114;72301;49,72902796;1,516644474;48,21238349;0,075898802;48,13648469
20 Finnmark Finnm†rku;74061;3061;71000;232;70768;100;4,133079489;95,86692051;0,31325529;95,55366522;37771;1298;36473;121;36352;50,99985147;1,752609336;49,24724214;0,163378836;49,0838633;36290;1763;34527;111;34416;49,00014853;2,380470153;46,61967837;0,149876453;46,46980192
