;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
08 Telemark;163151;4757;158394;490;157904;100;2,915703857;97,08429614;0,300335272;96,78396087;80435;2342;78093;251;77842;49,30095433;1,435480015;47,86547432;0,153845211;47,7116291;82716;2415;80301;239;80062;50,69904567;1,480223842;49,21882183;0,146490061;49,07233177
09 Aust-Agder;99135;3297;95838;234;95604;100;3,325767892;96,67423211;0,236041761;96,43819035;49321;1621;47700;126;47574;49,75134917;1,635143996;48,11620517;0,12709941;47,98910576;49814;1676;48138;108;48030;50,24865083;1,690623897;48,55802693;0,108942351;48,44908458
10 Vest-Agder;148590;6543;142047;737;141310;100;4,403391884;95,59660812;0,495995693;95,10061242;73461;3244;70217;371;69846;49,43872401;2,18318864;47,25553537;0,249680328;47,00585504;75129;3299;71830;366;71464;50,56127599;2,220203244;48,34107275;0,246315364;48,09475739
11 Rogaland;350876;15219;335657;1563;334094;100;4,337429747;95,66257025;0,445456515;95,21711374;175068;8286;166782;797;165985;49,89454964;2,361518029;47,53303161;0,227145772;47,30588584;175808;6933;168875;766;168109;50,10545036;1,975911718;48,12953864;0,218310742;47,9112279
12 Hordaland;419885;13551;406334;1390;404944;100;3,22731224;96,77268776;0,331043024;96,44164474;208512;7145;201367;698;200669;49,65931148;1,701656406;47,95765507;0,166235993;47,79141908;211373;6406;204967;692;204275;50,34068852;1,525655834;48,81503269;0,16480703;48,65022566
14 Sogn og Fjordane;107563;2217;105346;170;105176;100;2,061117671;97,93888233;0,158046912;97,78083542;54557;1143;53414;94;53320;50,72097283;1,062633062;49,65833976;0,087390645;49,57094912;53006;1074;51932;76;51856;49,27902717;0,998484609;48,28054257;0,070656267;48,2098863
15 Mõre og Romsdal;239708;4386;235322;296;235026;100;1,829726167;98,17027383;0,123483572;98,04679026;119865;2173;117692;144;117548;50,00458892;0,906519599;49,09806932;0,060073089;49,03799623;119843;2213;117630;152;117478;49,99541108;0,923206568;49,07220452;0,063410483;49,00879403
16 Sõr-Trõndelag;255449;7233;248216;712;247504;100;2,831484954;97,16851505;0,278724912;96,88979013;126226;3748;122478;336;122142;49,41338584;1,467220463;47,94616538;0,131533104;47,81463227;129223;3485;125738;376;125362;50,58661416;1,364264491;49,22234967;0,147191807;49,07515786
17 Nord-Trõndelag;127698;2294;125404;131;125273;100;1,796425942;98,20357406;0,102585788;98,10098827;64141;1184;62957;73;62884;50,22866451;0,927187583;49,30147692;0,057166126;49,2443108;63557;1110;62447;58;62389;49,77133549;0,869238359;48,90209714;0,045419662;48,85667747
18 Nordland;240694;3978;236716;185;236531;100;1,652720882;98,34727912;0,076861077;98,27041804;120616;1960;118656;98;118558;50,11176016;0,814311948;49,29744821;0,040715597;49,25673261;120078;2018;118060;87;117973;49,88823984;0,838408934;49,04983091;0,036145479;49,01368543
19 Troms Romsa;149745;3357;146388;143;146245;100;2,241811079;97,75818892;0,095495676;97,66269325;75623;1639;73984;76;73908;50,50118535;1,094527363;49,40665799;0,050752947;49,35590504;74122;1718;72404;67;72337;49,49881465;1,147283716;48,35153094;0,044742729;48,30678821
20 Finnmark Finnm†rku;76459;2531;73928;148;73780;100;3,310270864;96,68972914;0,193567795;96,49616134;39316;1239;38077;84;37993;51,42102303;1,620476334;49,8005467;0,109862802;49,6906839;37143;1292;35851;64;35787;48,57897697;1,68979453;46,88918244;0,083704992;46,80547745
