;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
08 Telemark;163141;4944;158197;555;157642;100;3,030507353;96,96949265;0,340196517;96,62929613;80418;2425;77993;283;77710;49,29355588;1,486444241;47,80711164;0,173469575;47,63364206;82723;2519;80204;272;79932;50,70644412;1,544063111;49,16238101;0,166726942;48,99565407
09 Aust-Agder;99615;3311;96304;261;96043;100;3,323796617;96,67620338;0,262008734;96,41419465;49544;1599;47945;145;47800;49,7354816;1,605179943;48,13030166;0,145560408;47,98474125;50071;1712;48359;116;48243;50,2645184;1,718616674;48,54590172;0,116448326;48,4294534
10 Vest-Agder;149500;6748;142752;825;141927;100;4,513712375;95,48628763;0,551839465;94,93444816;73896;3334;70562;422;70140;49,42876254;2,230100334;47,19866221;0,282274247;46,91638796;75604;3414;72190;403;71787;50,57123746;2,28361204;48,28762542;0,269565217;48,0180602
11 Rogaland;354447;15544;338903;1748;337155;100;4,385422926;95,61457707;0,493162588;95,12141449;176741;8349;168392;917;167475;49,86387245;2,355500258;47,5083722;0,258712868;47,24965933;177706;7195;170511;831;169680;50,13612755;2,029922668;48,10620488;0,23444972;47,87175516
12 Hordaland;422554;13663;408891;1501;407390;100;3,233432887;96,76656711;0,355220871;96,41134624;209795;7105;202690;760;201930;49,6492756;1,681441899;47,9678337;0,179858669;47,78797503;212759;6558;206201;741;205460;50,3507244;1,551990988;48,79873342;0,175362202;48,62337121
14 Sogn og Fjordane;107609;2185;105424;186;105238;100;2,030499308;97,96950069;0,172847996;97,7966527;54588;1091;53497;107;53390;50,72809895;1,013855718;49,71424323;0,099434062;49,61480917;53021;1094;51927;79;51848;49,27190105;1,016643589;48,25525746;0,073413934;48,18184353
15 Mõre og Romsdal;240146;4469;235677;341;235336;100;1,860951255;98,13904875;0,141996952;97,99705179;120083;2181;117902;163;117739;50,00416413;0,908197513;49,09596662;0,067875376;49,02809124;120063;2288;117775;178;117597;49,99583587;0,952753741;49,04308213;0,074121576;48,96896055
16 Sõr-Trõndelag;256304;7322;248982;789;248193;100;2,856763843;97,14323616;0,307837568;96,83539859;126686;3750;122936;380;122556;49,42802297;1,463106311;47,96491666;0,14826144;47,81665522;129618;3572;126046;409;125637;50,57197703;1,393657532;49,1783195;0,159576128;49,01874337
17 Nord-Trõndelag;127537;2124;125413;136;125277;100;1,665399061;98,33460094;0,106635721;98,22796522;64020;1065;62955;74;62881;50,19719768;0,835051789;49,36214589;0,058022378;49,30412351;63517;1059;62458;62;62396;49,80280232;0,830347272;48,97245505;0,048613344;48,92384171
18 Nordland;241426;4415;237011;244;236767;100;1,828717702;98,1712823;0,101066165;98,07021613;120851;2125;118726;125;118601;50,05716037;0,88018689;49,17697348;0,051775699;49,12519778;120575;2290;118285;119;118166;49,94283963;0,948530813;48,99430882;0,049290466;48,94501835
19 Troms Romsa;150636;3603;147033;189;146844;100;2,39185852;97,60814148;0,125468016;97,48267346;75949;1723;74226;102;74124;50,41889057;1,143816883;49,27507369;0,067712897;49,20736079;74687;1880;72807;87;72720;49,58110943;1,248041637;48,33306779;0,057755118;48,27531267
20 Finnmark Finnm†rku;76629;2690;73939;179;73760;100;3,510420337;96,48957966;0,233593026;96,25598664;39349;1293;38056;96;37960;51,35001109;1,687350742;49,66266035;0,125278941;49,53738141;37280;1397;35883;83;35800;48,64998891;1,823069595;46,82691931;0,108314085;46,71860523
