;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
08 Telemark;163240;3639;159601;235;159366;100;2,229233031;97,77076697;0,143959814;97,62680716;80723;1850;78873;118;78755;49,45050233;1,133300662;48,31720167;0,072286204;48,24491546;82517;1789;80728;117;80611;50,54949767;1,09593237;49,4535653;0,071673609;49,38189169
09 Aust-Agder;96011;2231;93780;116;93664;100;2,323692077;97,67630792;0,120819489;97,55548843;47635;1076;46559;66;46493;49,61410672;1,120704919;48,4934018;0,068742123;48,42465967;48376;1155;47221;50;47171;50,38589328;1,202987158;49,18290613;0,052077366;49,13082876
10 Vest-Agder;142015;4338;137677;378;137299;100;3,054606908;96,94539309;0,266169067;96,67922403;70273;2156;68117;198;67919;49,48280111;1,518149491;47,96465162;0,139421892;47,82522973;71742;2182;69560;180;69380;50,51719889;1,536457416;48,98074147;0,126747175;48,8539943
11 Rogaland;329542;12986;316556;948;315608;100;3,940620619;96,05937938;0,287671981;95,7717074;164296;7324;156972;486;156486;49,85586056;2,22247847;47,63338209;0,147477408;47,48590468;165246;5662;159584;462;159122;50,14413944;1,718142149;48,42599729;0,140194573;48,28580272
12 Hordaland;405063;9967;395096;634;394462;100;2,460604894;97,53939511;0,156518862;97,38287624;200920;5288;195632;327;195305;49,60216065;1,305475938;48,29668471;0,080728183;48,21595653;204143;4679;199464;307;199157;50,39783935;1,155128955;49,24271039;0,075790679;49,16691971
14 Sogn og Fjordane;106066;1314;104752;52;104700;100;1,238851281;98,76114872;0,049026078;98,71212264;53925;727;53198;25;53173;50,8409858;0,685422284;50,15556352;0,02357023;50,13199329;52141;587;51554;27;51527;49,1590142;0,553428997;48,6055852;0,025455848;48,58012935
15 Mõre og Romsdal;237599;2533;235066;94;234972;100;1,066081928;98,93391807;0,039562456;98,89435562;118751;1221;117530;38;117492;49,97958746;0,513891052;49,4656964;0,015993333;49,44970307;118848;1312;117536;56;117480;50,02041254;0,552190876;49,46822167;0,023569123;49,44465254
16 Sõr-Trõndelag;248076;4459;243617;299;243318;100;1,797433045;98,20256696;0,12052758;98,08203938;122592;2357;120235;149;120086;49,41711411;0,950112062;48,46700205;0,060062239;48,40693981;125484;2102;123382;150;123232;50,58288589;0,847320982;49,73556491;0,060465341;49,67509957
17 Nord-Trõndelag;126769;1217;125552;47;125505;100;0,960013884;99,03998612;0,03707531;99,00291081;63746;603;63143;29;63114;50,28516435;0,475668342;49,80949601;0,022876255;49,78661976;63023;614;62409;18;62391;49,71483565;0,484345542;49,2304901;0,014199055;49,21629105
18 Nordland;240078;2291;237787;58;237729;100;0,954273195;99,04572681;0,024158815;99,02156799;120800;1083;119717;34;119683;50,31698031;0,451103391;49,86587692;0,014162064;49,85171486;119278;1208;118070;24;118046;49,68301969;0,503169803;49,17984988;0,009996751;49,16985313
19 Troms Romsa;146489;2011;144478;68;144410;100;1,372799323;98,62720068;0,046419868;98,58078081;74200;963;73237;31;73206;50,65226741;0,657387244;49,99488016;0,021161999;49,97371816;72289;1048;71241;37;71204;49,34773259;0,715412079;48,63232052;0,025257869;48,60706265
20 Finnmark Finnm†rku;74073;1668;72405;63;72342;100;2,251832652;97,74816735;0,085051233;97,66311612;38168;734;37434;37;37397;51,52754715;0,990914368;50,53663278;0,049950724;50,48668206;35905;934;34971;26;34945;48,47245285;1,260918283;47,21153457;0,035100509;47,17643406
