;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1470;21;1449;1;1448;100;1,428571429;98,57142857;0,068027211;98,50340136;714;6;708;1;707;48,57142857;0,408163265;48,16326531;0,068027211;48,0952381;756;15;741;0;741;51,42857143;1,020408163;50,40816327;0;50,40816327
0119 Marker;3301;97;3204;1;3203;100;2,938503484;97,06149652;0,03029385;97,03120267;1656;37;1619;1;1618;50,16661618;1,120872463;49,04574371;0,03029385;49,01544986;1645;60;1585;0;1585;49,83338382;1,817631021;48,0157528;0;48,0157528
0121 Rømskog;659;16;643;2;641;100;2,427921093;97,57207891;0,303490137;97,26858877;329;6;323;1;322;49,92412747;0,91047041;49,01365706;0,151745068;48,86191199;330;10;320;1;319;50,07587253;1,517450683;48,55842185;0,151745068;48,40667678
0122 Trøgstad;4792;96;4696;19;4677;100;2,003338898;97,9966611;0,396494157;97,60016694;2396;49;2347;10;2337;50;1,022537563;48,97746244;0,208681135;48,7687813;2396;47;2349;9;2340;50;0,980801336;49,01919866;0,187813022;48,83138564
0123 Spydeberg;4295;127;4168;16;4152;100;2,956926659;97,04307334;0,372526193;96,67054715;2171;73;2098;9;2089;50,54714785;1,699650757;48,84749709;0,209545984;48,63795111;2124;54;2070;7;2063;49,45285215;1,257275902;48,19557625;0,16298021;48,03259604
0124 Askim;13019;795;12224;203;12021;100;6,10645979;93,89354021;1,559259544;92,33428067;6381;432;5949;113;5836;49,01298103;3,318227206;45,69475382;0,867962209;44,82679161;6638;363;6275;90;6185;50,98701897;2,788232583;48,19878639;0,691297335;47,50748905
0125 Eidsberg;9190;223;8967;16;8951;100;2,426550598;97,5734494;0,174102285;97,39934712;4503;101;4402;10;4392;48,99891186;1,099020675;47,89989119;0,108813928;47,79107726;4687;122;4565;6;4559;51,00108814;1,327529924;49,67355822;0,065288357;49,60826986
0127 Skiptvet;3150;78;3072;12;3060;100;2,476190476;97,52380952;0,380952381;97,14285714;1604;45;1559;5;1554;50,92063492;1,428571429;49,49206349;0,158730159;49,33333333;1546;33;1513;7;1506;49,07936508;1,047619048;48,03174603;0,222222222;47,80952381
0128 Rakkestad;7020;169;6851;20;6831;100;2,407407407;97,59259259;0,284900285;97,30769231;3493;85;3408;7;3401;49,75783476;1,210826211;48,54700855;0,0997151;48,44729345;3527;84;3443;13;3430;50,24216524;1,196581197;49,04558405;0,185185185;48,86039886
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0133 Kråkerøy (1908-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0134 Onsøy (-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0135 Råde;6018;137;5881;9;5872;100;2,276503822;97,72349618;0,149551346;97,57394483;2985;71;2914;5;2909;49,60119641;1,179793951;48,42140246;0,083084081;48,33831838;3033;66;2967;4;2963;50,39880359;1,09670987;49,30209372;0,066467265;49,23562645
0136 Rygge;12493;596;11897;167;11730;100;4,770671576;95,22932842;1,336748579;93,89257984;6157;283;5874;92;5782;49,28359882;2,26526855;47,01833026;0,736412391;46,28191787;6336;313;6023;75;5948;50,71640118;2,505403026;48,21099816;0,600336188;47,61066197
0137 Våler (Østf.);3884;112;3772;14;3758;100;2,883625129;97,11637487;0,360453141;96,75592173;2012;57;1955;8;1947;51,80226571;1,467559217;50,33470649;0,205973223;50,12873326;1872;55;1817;6;1811;48,19773429;1,416065911;46,78166838;0,154479918;46,62718847
0138 Hobøl;4016;115;3901;16;3885;100;2,863545817;97,13645418;0,398406375;96,73804781;2049;62;1987;6;1981;51,02091633;1,543824701;49,47709163;0,14940239;49,32768924;1967;53;1914;10;1904;48,97908367;1,319721116;47,65936255;0,249003984;47,41035857
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11362;509;10853;81;10772;100;4,479845098;95,5201549;0,712902658;94,80725224;5672;251;5421;46;5375;49,92078859;2,209118113;47,71167048;0,4048583;47,30681218;5690;258;5432;35;5397;50,07921141;2,270726985;47,80848442;0,308044358;47,50044006
0213 Ski;24054;1057;22997;157;22840;100;4,394279538;95,60572046;0,652698096;94,95302237;11922;495;11427;77;11350;49,56348217;2,057869793;47,50561237;0,320113079;47,18549929;12132;562;11570;80;11490;50,43651783;2,336409745;48,10010809;0,332585017;47,76752307
0214 Ås;12516;821;11695;79;11616;100;6,559603707;93,44039629;0,631192074;92,80920422;6305;403;5902;39;5863;50,37551934;3,219878555;47,15564078;0,311601151;46,84403963;6211;418;5793;40;5753;49,62448066;3,339725152;46,28475551;0,319590924;45,96516459
0215 Frogn;11804;541;11263;63;11200;100;4,583192138;95,41680786;0,533717384;94,88309048;5864;242;5622;32;5590;49,67807523;2,050152491;47,62792274;0,271094544;47,35682819;5940;299;5641;31;5610;50,32192477;2,533039648;47,78888512;0,26262284;47,52626228
0216 Nesodden;14184;871;13313;76;13237;100;6,14072194;93,85927806;0,535815003;93,32346306;6941;369;6572;48;6524;48,93542019;2,601522843;46,33389735;0,338409475;45,99548787;7243;502;6741;28;6713;51,06457981;3,539199098;47,52538071;0,197405527;47,32797518
0217 Oppegård;22011;1106;20905;158;20747;100;5,024760347;94,97523965;0,717822907;94,25741675;10889;523;10366;84;10282;49,47071919;2,376084685;47,0946345;0,381627368;46,71300713;11122;583;10539;74;10465;50,52928081;2,648675662;47,88060515;0,336195539;47,54440961
0219 Bærum;97034;6769;90265;950;89315;100;6,975905353;93,02409465;0,979038275;92,04505637;47121;3036;44085;463;43622;48,56132902;3,128800214;45,4325288;0,477152338;44,95537647;49913;3733;46180;487;45693;51,43867098;3,847105138;47,59156584;0,501885937;47,08967991
0220 Asker;45355;2838;42517;335;42182;100;6,257303495;93,74269651;0,738617572;93,00407893;22468;1297;21171;171;21000;49,53808841;2,859662661;46,67842575;0,377025686;46,30140007;22887;1541;21346;164;21182;50,46191159;3,397640833;47,06427075;0,361591886;46,70267887
0221 Aurskog-Høland;12337;232;12105;27;12078;100;1,880522007;98,11947799;0,218853854;97,90062414;6220;100;6120;14;6106;50,41744346;0,810569831;49,60687363;0,113479776;49,49339386;6117;132;5985;13;5972;49,58255654;1,069952176;48,51260436;0,105374078;48,40723028
0226 Sørum;11452;249;11203;35;11168;100;2,1742927;97,8257073;0,305623472;97,52008383;5803;124;5679;17;5662;50,67237164;1,0827803;49,58959134;0,148445686;49,44114565;5649;125;5524;18;5506;49,32762836;1,0915124;48,23611596;0,157177786;48,07893818
0227 Fet;8715;243;8472;39;8433;100;2,788296041;97,21170396;0,447504303;96,76419966;4412;126;4286;22;4264;50,62535858;1,445783133;49,17957544;0,252438325;48,92713712;4303;117;4186;17;4169;49,37464142;1,342512909;48,03212851;0,195065978;47,83706254
0228 Rælingen;14019;906;13113;225;12888;100;6,462657822;93,53734218;1,604964691;91,93237749;6968;449;6519;116;6403;49,70397318;3,202796205;46,50117697;0,827448463;45,67372851;7051;457;6594;109;6485;50,29602682;3,259861616;47,0361652;0,777516228;46,25864898
0229 Enebakk;8165;206;7959;31;7928;100;2,52296387;97,47703613;0,37966932;97,09736681;4162;99;4063;18;4045;50,9736681;1,212492345;49,76117575;0,220453154;49,5407226;4003;107;3896;13;3883;49,0263319;1,310471525;47,71586038;0,159216167;47,55664421
0230 Lørenskog;28152;1450;26702;325;26377;100;5,150610969;94,84938903;1,154447286;93,69494174;13948;681;13267;160;13107;49,54532538;2,419011083;47,12631429;0,568343279;46,55797101;14204;769;13435;165;13270;50,45467462;2,731599886;47,72307474;0,586104007;47,13697073
0231 Skedsmo;36091;1754;34337;334;34003;100;4,859937381;95,14006262;0,925438475;94,21462414;17776;819;16957;144;16813;49,25327644;2,269263805;46,98401263;0,398991438;46,5850212;18315;935;17380;190;17190;50,74672356;2,590673575;48,15604998;0,526447037;47,62960295
0233 Nittedal;16902;749;16153;97;16056;100;4,431428233;95,56857177;0,57389658;94,99467519;8484;345;8139;52;8087;50,19524317;2,041178559;48,15406461;0,307655899;47,84640871;8418;404;8014;45;7969;49,80475683;2,390249675;47,41450716;0,266240682;47,14826648
0234 Gjerdrum;3954;102;3852;13;3839;100;2,579666161;97,42033384;0,328780981;97,09155286;2009;53;1956;7;1949;50,80930703;1,34041477;49,46889226;0,177035913;49,29185635;1945;49;1896;6;1890;49,19069297;1,239251391;47,95144158;0,151745068;47,79969651
0235 Ullensaker;18621;419;18202;30;18172;100;2,250147683;97,74985232;0,161108426;97,58874389;9249;197;9052;19;9033;49,66972773;1,057945331;48,6117824;0,102035336;48,50974706;9372;222;9150;11;9139;50,33027227;1,192202352;49,13806992;0,05907309;49,07899683
0236 Nes (Ak.);15687;313;15374;15;15359;100;1,995282718;98,00471728;0,095620578;97,9090967;7943;141;7802;6;7796;50,63428316;0,898833429;49,73544974;0,038248231;49,6972015;7744;172;7572;9;7563;49,36571684;1,096449289;48,26926755;0,057372347;48,2118952
0237 Eidsvoll;16797;350;16447;44;16403;100;2,083705424;97,91629458;0,261951539;97,65434304;8396;161;8235;18;8217;49,98511639;0,958504495;49,02661189;0,107161993;48,9194499;8401;189;8212;26;8186;50,01488361;1,125200929;48,88968268;0,154789546;48,73489314
0238 Nannestad;8147;171;7976;15;7961;100;2,098932122;97,90106788;0,184116853;97,71695102;4093;85;4008;6;4002;50,23935191;1,043328833;49,19602308;0,073646741;49,12237633;4054;86;3968;9;3959;49,76064809;1,05560329;48,7050448;0,110470112;48,59457469
0239 Hurdal;2569;51;2518;5;2513;100;1,985208252;98,01479175;0,19462826;97,82016349;1282;28;1254;3;1251;49,90268587;1,089918256;48,81276761;0,116776956;48,69599066;1287;23;1264;2;1262;50,09731413;0,895289996;49,20202413;0,077851304;49,12417283
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;488659;61875;426784;15421;411363;100;12,66220411;87,33779589;3,155779388;84,1820165;233623;32390;201233;7953;193280;47,80900382;6,628344101;41,18065972;1,627515302;39,55314442;255036;29485;225551;7468;218083;52,19099618;6,033860013;46,15713616;1,528264086;44,62887208
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17270;749;16521;114;16407;100;4,337000579;95,66299942;0,660104227;95,00289519;8468;375;8093;51;8042;49,03300521;2,171395483;46,86160973;0,295309786;46,56629994;8802;374;8428;63;8365;50,96699479;2,165605096;48,80138969;0,364794441;48,43659525
0403 Hamar;26330;919;25411;94;25317;100;3,49031523;96,50968477;0,357007216;96,15267755;12554;412;12142;55;12087;47,6794531;1,564755032;46,11469806;0,208887201;45,90581086;13776;507;13269;39;13230;52,3205469;1,925560197;50,39498671;0,148120015;50,24686669
0412 Ringsaker;31229;628;30601;84;30517;100;2,010951359;97,98904864;0,268980755;97,72006789;15608;298;15310;33;15277;49,97918601;0,95424125;49,02494476;0,105671011;48,91927375;15621;330;15291;51;15240;50,02081399;1,056710109;48,96410388;0,163309744;48,80079413
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7105;109;6996;7;6989;100;1,534130894;98,46586911;0,098522167;98,36734694;3567;51;3516;6;3510;50,20408163;0,717804363;49,48627727;0,084447572;49,4018297;3538;58;3480;1;3479;49,79591837;0,816326531;48,97959184;0,014074595;48,96551724
0417 Stange;17627;412;17215;33;17182;100;2,337323424;97,66267658;0,187212799;97,47546378;8767;204;8563;14;8549;49,73620015;1,157315482;48,57888467;0,079423612;48,49946105;8860;208;8652;19;8633;50,26379985;1,180007942;49,08379191;0,107789187;48,97600272
0418 Nord-Odal;5092;48;5044;6;5038;100;0,942655145;99,05734485;0,117831893;98,93951296;2564;20;2544;3;2541;50,35349568;0,392772977;49,9607227;0,058915947;49,90180676;2528;28;2500;3;2497;49,64650432;0,549882168;49,09662215;0,058915947;49,03770621
0419 Sør-Odal;7284;83;7201;5;7196;100;1,1394838;98,8605162;0,068643602;98,7918726;3652;34;3618;0;3618;50,1372872;0,466776496;49,67051071;0;49,67051071;3632;49;3583;5;3578;49,8627128;0,672707304;49,19000549;0,068643602;49,12136189
0420 Eidskog;6389;158;6231;12;6219;100;2,47300047;97,52699953;0,18782282;97,33917671;3222;56;3166;6;3160;50,4304273;0,876506496;49,5539208;0,09391141;49,46000939;3167;102;3065;6;3059;49,5695727;1,596493974;47,97307873;0,09391141;47,87916732
0423 Grue;5562;134;5428;7;5421;100;2,409205322;97,59079468;0,125854009;97,46494067;2749;57;2692;5;2687;49,42466739;1,024811219;48,39985617;0,089895721;48,30996045;2813;77;2736;2;2734;50,57533261;1,384394103;49,19093851;0,035958288;49,15498022
0425 Åsnes;8241;177;8064;8;8056;100;2,147797597;97,8522024;0,097075598;97,7551268;4081;75;4006;3;4003;49,52068924;0,910083728;48,61060551;0,036403349;48,57420216;4160;102;4058;5;4053;50,47931076;1,23771387;49,24159689;0,060672249;49,18092465
0426 Våler (Hedm.);4197;77;4120;12;4108;100;1,834643793;98,16535621;0,285918513;97,87943769;2136;38;2098;9;2089;50,89349535;0,905408625;49,98808673;0,214438885;49,77364784;2061;39;2022;3;2019;49,10650465;0,929235168;48,17726948;0,071479628;48,10578985
0427 Elverum;17710;605;17105;59;17046;100;3,416149068;96,58385093;0,333145116;96,25070582;8635;287;8348;28;8320;48,75776398;1,62055336;47,13721062;0,158102767;46,97910785;9075;318;8757;31;8726;51,24223602;1,795595709;49,44664032;0,175042349;49,27159797
0428 Trysil;7213;166;7047;1;7046;100;2,30140025;97,69859975;0,013863857;97,68473589;3627;75;3552;1;3551;50,28420907;1,039789269;49,2444198;0,013863857;49,23055594;3586;91;3495;0;3495;49,71579093;1,26161098;48,45417995;0;48,45417995
0429 Åmot;4314;114;4200;4;4196;100;2,64255911;97,35744089;0,092721372;97,26471952;2112;43;2069;2;2067;48,95688456;0,996754752;47,96012981;0,046360686;47,91376912;2202;71;2131;2;2129;51,04311544;1,645804358;49,39731108;0,046360686;49,35095039
0430 Stor-Elvdal;3127;55;3072;7;3065;100;1,75887432;98,24112568;0,223856732;98,01726895;1545;27;1518;4;1514;49,40837864;0,863447394;48,54493124;0,127918132;48,41701311;1582;28;1554;3;1551;50,59162136;0,895426927;49,69619444;0,095938599;49,60025584
0432 Rendalen;2347;22;2325;0;2325;100;0,937366851;99,06263315;0;99,06263315;1182;7;1175;0;1175;50,36216447;0,298253089;50,06391138;0;50,06391138;1165;15;1150;0;1150;49,63783553;0,639113762;48,99872177;0;48,99872177
0434 Engerdal;1627;90;1537;2;1535;100;5,53165335;94,46834665;0,12292563;94,34542102;829;38;791;0;791;50,95267363;2,33558697;48,61708666;0;48,61708666;798;52;746;2;744;49,04732637;3,19606638;45,85125999;0,12292563;45,72833436
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1820;57;1763;3;1760;100;3,131868132;96,86813187;0,164835165;96,7032967;900;23;877;0;877;49,45054945;1,263736264;48,18681319;0;48,18681319;920;34;886;3;883;50,54945055;1,868131868;48,68131868;0,164835165;48,51648352
0437 Tynset;5409;106;5303;5;5298;100;1,959696802;98,0403032;0,092438528;97,94786467;2692;49;2643;3;2640;49,76890368;0,905897578;48,8630061;0,055463117;48,80754298;2717;57;2660;2;2658;50,23109632;1,053799224;49,1772971;0,036975411;49,14032169
0438 Alvdal;2429;47;2382;12;2370;100;1,934952655;98,06504734;0,494030465;97,57101688;1220;26;1194;9;1185;50,22643063;1,070399341;49,15603129;0,370522849;48,78550844;1209;21;1188;3;1185;49,77356937;0,864553314;48,90901606;0,123507616;48,78550844
0439 Folldal;1894;31;1863;7;1856;100;1,636747624;98,36325238;0,369588173;97,9936642;966;15;951;4;947;51,0031679;0,791974657;50,21119324;0,211193242;50;928;16;912;3;909;48,9968321;0,844772967;48,15205913;0,158394931;47,9936642
0441 Os (Hedm.);2031;57;1974;11;1963;100;2,806499261;97,19350074;0,541605121;96,65189562;1014;28;986;5;981;49,92614476;1,378631216;48,54751354;0,246184146;48,30132939;1017;29;988;6;982;50,07385524;1,427868045;48,6459872;0,295420975;48,35056622
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;24407;1033;23374;101;23273;100;4,232392346;95,76760765;0,413815709;95,35379194;11755;504;11251;46;11205;48,16241242;2,064981358;46,09743106;0,188470521;45,90896054;12652;529;12123;55;12068;51,83758758;2,167410989;49,67017659;0,225345188;49,4448314
0502 Gjøvik;26855;1062;25793;136;25657;100;3,954570843;96,04542916;0,506423385;95,53900577;13133;546;12587;66;12521;48,90336995;2,033140942;46,87022901;0,24576429;46,62446472;13722;516;13206;70;13136;51,09663005;1,921429901;49,17520015;0,260659095;48,91454105
0511 Dovre;2998;31;2967;0;2967;100;1,034022682;98,96597732;0;98,96597732;1495;13;1482;0;1482;49,86657772;0,433622415;49,4329553;0;49,4329553;1503;18;1485;0;1485;50,13342228;0,600400267;49,53302201;0;49,53302201
0512 Lesja;2322;21;2301;1;2300;100;0,904392765;99,09560724;0,043066322;99,05254091;1182;9;1173;0;1173;50,90439276;0,387596899;50,51679587;0;50,51679587;1140;12;1128;1;1127;49,09560724;0,516795866;48,57881137;0,043066322;48,53574505
0513 Skjåk;2489;41;2448;0;2448;100;1,647247891;98,35275211;0;98,35275211;1239;18;1221;0;1221;49,77902772;0,723182001;49,05584572;0;49,05584572;1250;23;1227;0;1227;50,22097228;0,92406589;49,29690639;0;49,29690639
0514 Lom;2633;28;2605;5;2600;100;1,06342575;98,93657425;0,189897455;98,74667679;1383;15;1368;0;1368;52,52563616;0,569692366;51,95594379;0;51,95594379;1250;13;1237;5;1232;47,47436384;0,493733384;46,98063046;0,189897455;46,790733
0515 Vågå;3918;36;3882;2;3880;100;0,918836141;99,08116386;0,051046452;99,03011741;2003;19;1984;1;1983;51,12302195;0,484941297;50,63808065;0,025523226;50,61255743;1915;17;1898;1;1897;48,87697805;0,433894844;48,44308321;0,025523226;48,41755998
0516 Nord-Fron;6039;74;5965;2;5963;100;1,225368438;98,77463156;0,033118066;98,7415135;3008;39;2969;2;2967;49,80957112;0,645802285;49,16376884;0,033118066;49,13065077;3031;35;2996;0;2996;50,19042888;0,579566153;49,61086273;0;49,61086273
0517 Sel;6322;76;6246;8;6238;100;1,202151218;98,79784878;0,126542233;98,67130655;3206;42;3164;4;3160;50,71180006;0,664346726;50,04745334;0,063271117;49,98418222;3116;34;3082;4;3078;49,28819994;0,537804492;48,75039544;0,063271117;48,68712433
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3404;82;3322;1;3321;100;2,40893067;97,59106933;0,029377203;97,56169213;1732;40;1692;1;1691;50,8813161;1,175088132;49,70622797;0,029377203;49,67685076;1672;42;1630;0;1630;49,1186839;1,233842538;47,88484136;0;47,88484136
0520 Ringebu;4889;51;4838;1;4837;100;1,04315811;98,95684189;0,020454081;98,93638781;2470;25;2445;0;2445;50,52157906;0,511352015;50,01022704;0;50,01022704;2419;26;2393;1;2392;49,47842094;0,531806095;48,94661485;0,020454081;48,92616077
0521 Øyer;4715;120;4595;4;4591;100;2,545068929;97,45493107;0,084835631;97,37009544;2356;64;2292;2;2290;49,96818664;1,357370095;48,61081654;0,042417815;48,56839873;2359;56;2303;2;2301;50,03181336;1,187698834;48,84411453;0,042417815;48,80169671
0522 Gausdal;6262;110;6152;5;6147;100;1,756627276;98,24337272;0,079846694;98,16352603;3158;49;3109;1;3108;50,43117215;0,782497605;49,64867454;0,015969339;49,63270521;3104;61;3043;4;3039;49,56882785;0,974129671;48,59469818;0,063877355;48,53082082
0528 Østre Toten;14172;323;13849;44;13805;100;2,27914197;97,72085803;0,310471352;97,41038668;7105;159;6946;21;6925;50,13406717;1,121930567;49,01213661;0,148179509;48,8639571;7067;164;6903;23;6880;49,86593283;1,157211403;48,70872142;0,162291843;48,54642958
0529 Vestre Toten;13029;162;12867;19;12848;100;1,243380152;98,75661985;0,145828536;98,61079131;6524;76;6448;10;6438;50,07291427;0,583314145;49,48960012;0,076751861;49,41284826;6505;86;6419;9;6410;49,92708573;0,660066007;49,26701973;0,069076675;49,19794305
0532 Jevnaker;5901;151;5750;14;5736;100;2,558888324;97,44111168;0,237247924;97,20386375;2924;67;2857;8;2849;49,55092357;1,13540078;48,41552279;0,135570242;48,27995255;2977;84;2893;6;2887;50,44907643;1,423487544;49,02558888;0,101677682;48,9239112
0533 Lunner;8062;205;7857;31;7826;100;2,542793352;97,45720665;0,38451997;97,07268668;4030;98;3932;16;3916;49,98759613;1,215579261;48,77201687;0,19846192;48,57355495;4032;107;3925;15;3910;50,01240387;1,327214091;48,68518978;0,18605805;48,49913173
0534 Gran;12541;228;12313;13;12300;100;1,818036839;98,18196316;0,103659995;98,07830317;6235;113;6122;5;6117;49,71692847;0,901044574;48,8158839;0,039869229;48,77601467;6306;115;6191;8;6183;50,28307153;0,916992265;49,36607926;0,063790766;49,30228849
0536 Søndre Land;6200;132;6068;13;6055;100;2,129032258;97,87096774;0,209677419;97,66129032;3097;62;3035;7;3028;49,9516129;1;48,9516129;0,112903226;48,83870968;3103;70;3033;6;3027;50,0483871;1,129032258;48,91935484;0,096774194;48,82258065
0538 Nordre Land;7038;98;6940;7;6933;100;1,392441034;98,60755897;0,099460074;98,50809889;3526;43;3483;3;3480;50,09946007;0,610969025;49,48849105;0,042625746;49,4458653;3512;55;3457;4;3453;49,90053993;0,781472009;49,11906792;0,056834328;49,06223359
0540 Sør-Aurdal;3486;40;3446;8;3438;100;1,147446931;98,85255307;0,229489386;98,62306368;1727;15;1712;6;1706;49,54102123;0,430292599;49,11072863;0,17211704;48,93861159;1759;25;1734;2;1732;50,45897877;0,717154332;49,74182444;0,057372347;49,68445209
