;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);2184;18;2166;1;2165;100;0,824175824;99,17582418;0,045787546;99,13003663;1095;4;1091;1;1090;50,13736264;0,183150183;49,95421245;0,045787546;49,90842491;1089;14;1075;0;1075;49,86263736;0,641025641;49,22161172;0;49,22161172
0115 Skjeberg (-1991);13899;269;13630;23;13607;100;1,935391035;98,06460896;0,165479531;97,89912943;6919;126;6793;12;6781;49,78055975;0,906540039;48,87401971;0,086337147;48,78768257;6980;143;6837;11;6826;50,21944025;1,028850996;49,19058925;0,079142384;49,11144687
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1509;25;1484;1;1483;100;1,656726309;98,34327369;0,066269052;98,27700464;753;9;744;1;743;49,90059642;0,596421471;49,30417495;0,066269052;49,2379059;756;16;740;0;740;50,09940358;1,060304838;49,03909874;0;49,03909874
0119 Marker;3435;63;3372;1;3371;100;1,834061135;98,16593886;0,029112082;98,13682678;1755;19;1736;1;1735;51,09170306;0,553129549;50,53857351;0,029112082;50,50946143;1680;44;1636;0;1636;48,90829694;1,280931587;47,62736536;0;47,62736536
0121 Rømskog;696;19;677;0;677;100;2,729885057;97,27011494;0;97,27011494;333;6;327;0;327;47,84482759;0,862068966;46,98275862;0;46,98275862;363;13;350;0;350;52,15517241;1,867816092;50,28735632;0;50,28735632
0122 Trøgstad;4725;64;4661;4;4657;100;1,354497354;98,64550265;0,084656085;98,56084656;2379;37;2342;1;2341;50,34920635;0,783068783;49,56613757;0,021164021;49,54497354;2346;27;2319;3;2316;49,65079365;0,571428571;49,07936508;0,063492063;49,01587302
0123 Spydeberg;4250;95;4155;7;4148;100;2,235294118;97,76470588;0,164705882;97,6;2187;54;2133;2;2131;51,45882353;1,270588235;50,18823529;0,047058824;50,14117647;2063;41;2022;5;2017;48,54117647;0,964705882;47,57647059;0,117647059;47,45882353
0124 Askim;12766;545;12221;119;12102;100;4,269152436;95,73084756;0,932163559;94,798684;6295;310;5985;67;5918;49,31066896;2,428325239;46,88234373;0,524831584;46,35751214;6471;235;6236;52;6184;50,68933104;1,840827197;48,84850384;0,407331976;48,44117186
0125 Eidsberg;9157;174;8983;10;8973;100;1,90018565;98,09981435;0,109206072;97,99060828;4502;87;4415;4;4411;49,16457355;0,950092825;48,21448073;0,043682429;48,1707983;4655;87;4568;6;4562;50,83542645;0,950092825;49,88533362;0,065523643;49,81980998
0127 Skiptvet;3140;48;3092;2;3090;100;1,52866242;98,47133758;0,063694268;98,40764331;1579;25;1554;0;1554;50,2866242;0,796178344;49,49044586;0;49,49044586;1561;23;1538;2;1536;49,7133758;0,732484076;48,98089172;0,063694268;48,91719745
0128 Rakkestad;7139;91;7048;8;7040;100;1,274688332;98,72531167;0,112060513;98,61325116;3584;43;3541;1;3540;50,20310968;0,602325256;49,60078442;0,014007564;49,58677686;3555;48;3507;7;3500;49,79689032;0,672363076;49,12452724;0,098052949;49,0264743
0130 Tune (-1991);18557;480;18077;70;18007;100;2,586624993;97,41337501;0,377216145;97,03615886;9190;233;8957;37;8920;49,52309102;1,255590882;48,26750013;0,199385677;48,06811446;9367;247;9120;33;9087;50,47690898;1,331034111;49,14587487;0,177830468;48,9680444
0131 Rolvsøy (1911-1993);5713;109;5604;9;5595;100;1,907929284;98,09207072;0,157535445;97,93453527;2764;65;2699;4;2695;48,3808857;1,137755995;47,2431297;0,070015754;47,17311395;2949;44;2905;5;2900;51,6191143;0,770173289;50,84894101;0,087519692;50,76142132
0133 Kråkerøy (1908-1993);7407;170;7237;9;7228;100;2,295126232;97,70487377;0,121506683;97,58336709;3597;81;3516;5;3511;48,56217092;1,093560146;47,46861077;0,067503713;47,40110706;3810;89;3721;4;3717;51,43782908;1,201566086;50,23626299;0,05400297;50,18226002
0134 Onsøy (-1993);12499;231;12268;21;12247;100;1,848147852;98,15185215;0,168013441;97,98383871;6155;93;6062;8;6054;49,24393952;0,744059525;48,49987999;0,06400512;48,43587487;6344;138;6206;13;6193;50,75606048;1,104088327;49,65197216;0,104008321;49,54796384
0135 Råde;5864;97;5767;6;5761;100;1,654160982;98,34583902;0,102319236;98,24351978;2923;47;2876;4;2872;49,84652115;0,801500682;49,04502046;0,068212824;48,97680764;2941;50;2891;2;2889;50,15347885;0,8526603;49,30081855;0,034106412;49,26671214
0136 Rygge;11592;473;11119;81;11038;100;4,080400276;95,91959972;0,698757764;95,22084196;5770;242;5528;45;5483;49,77570738;2,087646653;47,68806073;0,388198758;47,29986197;5822;231;5591;36;5555;50,22429262;1,992753623;48,23153899;0,310559006;47,92097999
0137 Våler (Østf.);3742;73;3669;4;3665;100;1,950828434;98,04917157;0,106894709;97,94227686;1917;35;1882;2;1880;51,22928915;0,935328701;50,29396045;0,053447354;50,24051309;1825;38;1787;2;1785;48,77071085;1,015499733;47,75521112;0,053447354;47,70176376
0138 Hobøl;3783;73;3710;4;3706;100;1,929685435;98,07031457;0,105736188;97,96457838;1902;37;1865;1;1864;50,27755749;0,978059741;49,29949775;0,026434047;49,27306371;1881;36;1845;3;1842;49,72244251;0,951625694;48,77081681;0,079302141;48,69151467
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11220;385;10835;42;10793;100;3,431372549;96,56862745;0,374331551;96,1942959;5646;190;5456;19;5437;50,32085561;1,693404635;48,62745098;0,169340463;48,45811052;5574;195;5379;23;5356;49,67914439;1,737967914;47,94117647;0,204991087;47,73618538
0213 Ski;21720;671;21049;84;20965;100;3,0893186;96,9106814;0,386740331;96,52394107;10750;300;10450;39;10411;49,49355433;1,38121547;48,11233886;0,179558011;47,93278085;10970;371;10599;45;10554;50,50644567;1,708103131;48,79834254;0,20718232;48,59116022
0214 Ås;11403;510;10893;44;10849;100;4,472507235;95,52749277;0,385863369;95,1416294;5796;255;5541;22;5519;50,82872928;2,236253617;48,59247566;0,192931685;48,39954398;5607;255;5352;22;5330;49,17127072;2,236253617;46,9350171;0,192931685;46,74208542
0215 Frogn;9740;333;9407;20;9387;100;3,41889117;96,58110883;0,205338809;96,37577002;4893;148;4745;12;4733;50,23613963;1,519507187;48,71663244;0,123203285;48,59342916;4847;185;4662;8;4654;49,76386037;1,899383984;47,86447639;0,082135524;47,78234086
0216 Nesodden;11998;578;11420;44;11376;100;4,817469578;95,18253042;0,366727788;94,81580263;5934;281;5653;26;5627;49,45824304;2,34205701;47,11618603;0,216702784;46,89948325;6064;297;5767;18;5749;50,54175696;2,475412569;48,06634439;0,150025004;47,91631939
0217 Oppegård;19369;783;18586;57;18529;100;4,042542207;95,95745779;0,294284682;95,66317311;9552;372;9180;32;9148;49,31591719;1,920594765;47,39532242;0,165212453;47,23010997;9817;411;9406;25;9381;50,68408281;2,121947442;48,56213537;0,129072229;48,43306314
0219 Bærum;86541;5176;81365;445;80920;100;5,980980113;94,01901989;0,514207139;93,50481275;42077;2336;39741;222;39519;48,6208849;2,699298598;45,9215863;0,256525809;45,66506049;44464;2840;41624;223;41401;51,3791151;3,281681515;48,09743359;0,25768133;47,83975226
0220 Asker;39704;2100;37604;173;37431;100;5,289139633;94,71086037;0,43572436;94,27513601;19916;943;18973;89;18884;50,16119283;2,375075559;47,78611727;0,224158775;47,56195849;19788;1157;18631;84;18547;49,83880717;2,914064074;46,9247431;0,211565585;46,71317751
0221 Aurskog-Høland;12534;132;12402;14;12388;100;1,053135472;98,94686453;0,111696186;98,83516834;6315;52;6263;7;6256;50,38295835;0,414871549;49,9680868;0,055848093;49,91223871;6219;80;6139;7;6132;49,61704165;0,638263922;48,97877772;0,055848093;48,92292963
0226 Sørum;10596;172;10424;12;10412;100;1,623254058;98,37674594;0,113250283;98,26349566;5373;82;5291;6;5285;50,70781427;0,773876935;49,93393733;0,056625142;49,87731219;5223;90;5133;6;5127;49,29218573;0,849377123;48,44280861;0,056625142;48,38618347
0227 Fet;8199;137;8062;15;8047;100;1,67093548;98,32906452;0,18294914;98,14611538;4124;75;4049;6;4043;50,29881693;0,914745701;49,38407123;0,073179656;49,31089157;4075;62;4013;9;4004;49,70118307;0,756189779;48,94499329;0,109769484;48,83522381
0228 Rælingen;13514;573;12941;112;12829;100;4,240047358;95,75995264;0,828770164;94,93118248;6795;288;6507;58;6449;50,28118988;2,13112328;48,1500666;0,429184549;47,72088205;6719;285;6434;54;6380;49,71881012;2,108924079;47,60988604;0,399585615;47,21030043
0229 Enebakk;7729;125;7604;5;7599;100;1,617285548;98,38271445;0,064691422;98,31802303;3972;67;3905;0;3905;51,39086557;0,866865054;50,52400052;0;50,52400052;3757;58;3699;5;3694;48,60913443;0,750420494;47,85871393;0,064691422;47,79402251
0230 Lørenskog;24364;866;23498;129;23369;100;3,554424561;96,44557544;0,529469709;95,91610573;12119;414;11705;70;11635;49,74142177;1,69922837;48,0421934;0,287309145;47,75488426;12245;452;11793;59;11734;50,25857823;1,855196191;48,40338204;0,242160565;48,16122147
0231 Skedsmo;32794;1201;31593;181;31412;100;3,662255291;96,33774471;0,551930231;95,78581448;16246;576;15670;82;15588;49,53954992;1,756418857;47,78313106;0,25004574;47,53308532;16548;625;15923;99;15824;50,46045008;1,905836433;48,55461365;0,301884491;48,25272916
0233 Nittedal;15411;489;14922;33;14889;100;3,173058205;96,82694179;0,214132762;96,61280903;7814;251;7563;20;7543;50,70404257;1,628706768;49,0753358;0,129777432;48,94555837;7597;238;7359;13;7346;49,29595743;1,544351437;47,751606;0,084355331;47,66725067
0234 Gjerdrum;3578;51;3527;5;3522;100;1,425377306;98,57462269;0,139742873;98,43487982;1817;25;1792;2;1790;50,78256009;0,698714366;50,08384572;0,055897149;50,02794857;1761;26;1735;3;1732;49,21743991;0,72666294;48,49077697;0,083845724;48,40693125
0235 Ullensaker;17671;304;17367;20;17347;100;1,720332749;98,27966725;0,113179786;98,16648747;8843;140;8703;12;8691;50,04244242;0,792258503;49,25018392;0,067907872;49,18227605;8828;164;8664;8;8656;49,95755758;0,928074246;49,02948333;0,045271914;48,98421142
0236 Nes (Ak.);15132;192;14940;7;14933;100;1,268834259;98,73116574;0,046259582;98,68490616;7673;93;7580;4;7576;50,70711076;0,614591594;50,09251916;0,026434047;50,06608512;7459;99;7360;3;7357;49,29288924;0,654242665;48,63864658;0,019825535;48,61882104
0237 Eidsvoll;15967;222;15745;25;15720;100;1,390367633;98,60963237;0,156572932;98,45305944;7916;98;7818;10;7808;49,57725308;0,613765892;48,96348719;0,062629173;48,90085802;8051;124;7927;15;7912;50,42274692;0,776601741;49,64614517;0,093943759;49,55220142
0238 Nannestad;7858;110;7748;9;7739;100;1,399847289;98,60015271;0,11453296;98,48561975;3945;60;3885;3;3882;50,20361415;0,763553067;49,44006108;0,038177653;49,40188343;3913;50;3863;6;3857;49,79638585;0,636294222;49,16009163;0,076355307;49,08373632
0239 Hurdal;2503;40;2463;3;2460;100;1,598082301;98,4019177;0,119856173;98,28206153;1230;22;1208;1;1207;49,14103076;0,878945266;48,2620855;0,039952058;48,22213344;1273;18;1255;2;1253;50,85896924;0,719137036;50,1398322;0,079904115;50,05992809
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;451345;36614;414731;5547;409184;100;8,112197986;91,88780201;1,228993342;90,65880867;210168;19404;190764;2874;187890;46,56482292;4,299150317;42,2656726;0,636763451;41,62890915;241177;17210;223967;2673;221294;53,43517708;3,813047669;49,62212941;0,592229891;49,02989952
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);15718;388;15330;16;15314;100;2,468507444;97,53149256;0,101794121;97,42969843;7219;174;7045;6;7039;45,92823514;1,10701107;44,82122407;0,038172796;44,78305128;8499;214;8285;10;8275;54,07176486;1,361496374;52,71026848;0,063621326;52,64664716
0402 Kongsvinger;17522;379;17143;25;17118;100;2,162995092;97,83700491;0,142677777;97,69432713;8614;180;8434;12;8422;49,16105467;1,027279991;48,13377468;0,068485333;48,06528935;8908;199;8709;13;8696;50,83894533;1,135715101;49,70323022;0,074192444;49,62903778
0403 Hamar;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0412 Ringsaker;30606;393;30213;38;30175;100;1,284061949;98,71593805;0,124158662;98,59177939;15439;189;15250;17;15233;50,44435732;0,617525975;49,82683134;0,055544664;49,77128668;15167;204;14963;21;14942;49,55564268;0,666535973;48,88910671;0,068613997;48,82049271
0414 Vang (-1991);8850;79;8771;3;8768;100;0,892655367;99,10734463;0,033898305;99,07344633;4434;31;4403;2;4401;50,10169492;0,350282486;49,75141243;0,02259887;49,72881356;4416;48;4368;1;4367;49,89830508;0,542372881;49,3559322;0,011299435;49,34463277
0415 Løten;6977;72;6905;4;6901;100;1,031962161;98,96803784;0,057331231;98,91070661;3541;33;3508;2;3506;50,75247241;0,472982657;50,27948975;0,028665616;50,25082414;3436;39;3397;2;3395;49,24752759;0,558979504;48,68854809;0,028665616;48,65988247
0417 Stange;17670;223;17447;6;17441;100;1,262026033;98,73797397;0,033955857;98,70401811;8865;100;8765;3;8762;50,16977929;0,565930956;49,60384833;0,016977929;49,5868704;8805;123;8682;3;8679;49,83022071;0,696095076;49,13412564;0,016977929;49,11714771
0418 Nord-Odal;5320;27;5293;1;5292;100;0,507518797;99,4924812;0,018796992;99,47368421;2733;10;2723;1;2722;51,37218045;0,187969925;51,18421053;0,018796992;51,16541353;2587;17;2570;0;2570;48,62781955;0,319548872;48,30827068;0;48,30827068
0419 Sør-Odal;7459;81;7378;5;7373;100;1,085936453;98,91406355;0,067033114;98,84703043;3830;43;3787;1;3786;51,3473656;0,576484783;50,77088082;0,013406623;50,75747419;3629;38;3591;4;3587;48,6526344;0,509451669;48,14318273;0,053626491;48,08955624
0420 Eidskog;6394;144;6250;6;6244;100;2,252111354;97,74788865;0,093837973;97,65405067;3253;65;3188;5;3183;50,87582108;1,016578042;49,85924304;0,078198311;49,78104473;3141;79;3062;1;3061;49,12417892;1,235533312;47,88864561;0,015639662;47,87300594
0423 Grue;6020;79;5941;0;5941;100;1,312292359;98,68770764;0;98,68770764;3032;32;3000;0;3000;50,3654485;0,531561462;49,83388704;0;49,83388704;2988;47;2941;0;2941;49,6345515;0,780730897;48,8538206;0;48,8538206
0425 Åsnes;8642;99;8543;5;8538;100;1,145568156;98,85443184;0,057856978;98,79657487;4318;41;4277;1;4276;49,96528581;0,474427216;49,4908586;0,011571396;49,4792872;4324;58;4266;4;4262;50,03471419;0,67114094;49,36357325;0,046285582;49,31728766
0426 Våler (Hedm.);4568;43;4525;3;4522;100;0,941330998;99,058669;0,065674256;98,99299475;2312;20;2292;2;2290;50,61295972;0,437828371;50,17513135;0,043782837;50,13134851;2256;23;2233;1;2232;49,38704028;0,503502627;48,88353765;0,021891419;48,86164623
0427 Elverum;16934;309;16625;32;16593;100;1,82473131;98,17526869;0,188968938;97,98629975;8319;154;8165;17;8148;49,12601866;0,909413015;48,21660565;0,100389748;48,1162159;8615;155;8460;15;8445;50,87398134;0,915318295;49,95866304;0,08857919;49,87008385
0428 Trysil;7344;105;7239;1;7238;100;1,429738562;98,57026144;0,013616558;98,55664488;3715;36;3679;1;3678;50,58551198;0,490196078;50,0953159;0,013616558;50,08169935;3629;69;3560;0;3560;49,41448802;0,939542484;48,47494553;0;48,47494553
0429 Åmot;4564;66;4498;3;4495;100;1,446099912;98,55390009;0,065731814;98,48816827;2260;30;2230;1;2229;49,5179667;0,657318142;48,86064855;0,021910605;48,83873795;2304;36;2268;2;2266;50,4820333;0,78878177;49,69325153;0,043821209;49,64943032
0430 Stor-Elvdal;3442;41;3401;1;3400;100;1,191167926;98,80883207;0,029052876;98,7797792;1725;20;1705;1;1704;50,1162115;0,581057525;49,53515398;0,029052876;49,5061011;1717;21;1696;0;1696;49,8837885;0,610110401;49,27367809;0;49,27367809
0432 Rendalen;2634;13;2621;0;2621;100;0,493545938;99,50645406;0;99,50645406;1344;3;1341;0;1341;51,02505695;0,113895216;50,91116173;0;50,91116173;1290;10;1280;0;1280;48,97494305;0,379650721;48,59529233;0;48,59529233
0434 Engerdal;1721;39;1682;2;1680;100;2,266124346;97,73387565;0,116211505;97,61766415;878;15;863;1;862;51,01685067;0,871586287;50,14526438;0,058105752;50,08715863;843;24;819;1;818;48,98314933;1,394538059;47,58861127;0,058105752;47,53050552
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1857;25;1832;0;1832;100;1,346257404;98,6537426;0;98,6537426;921;9;912;0;912;49,59612278;0,484652666;49,11147011;0;49,11147011;936;16;920;0;920;50,40387722;0,861604739;49,54227248;0;49,54227248
0437 Tynset;5391;52;5339;3;5336;100;0,964570581;99,03542942;0,055648303;98,97978112;2698;20;2678;4;2674;50,04637359;0,370988685;49,6753849;0,074197737;49,60118716;2693;32;2661;-1;2662;49,95362641;0,593581896;49,36004452;-0,018549434;49,37859395
0438 Alvdal;2458;6;2452;0;2452;100;0,244100895;99,7558991;0;99,7558991;1228;3;1225;0;1225;49,95931652;0,122050448;49,83726607;0;49,83726607;1230;3;1227;0;1227;50,04068348;0,122050448;49,91863303;0;49,91863303
0439 Folldal;2036;14;2022;0;2022;100;0,68762279;99,31237721;0;99,31237721;1034;6;1028;0;1028;50,78585462;0,294695481;50,49115914;0;50,49115914;1002;8;994;0;994;49,21414538;0,392927308;48,82121807;0;48,82121807
0441 Os (Hedm.);2027;19;2008;2;2006;100;0,937345831;99,06265417;0,098667982;98,96398619;1034;9;1025;1;1024;51,01134682;0,44400592;50,5673409;0,049333991;50,51800691;993;10;983;1;982;48,98865318;0,493339911;48,49531327;0,049333991;48,44597928
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;22193;596;21597;16;21581;100;2,685531474;97,31446853;0,072094805;97,24237372;10623;250;10373;7;10366;47,86644437;1,126481323;46,73996305;0,031541477;46,70842157;11570;346;11224;9;11215;52,13355563;1,559050151;50,57450547;0,040553328;50,53395215
0502 Gjøvik;25937;418;25519;29;25490;100;1,611597332;98,38840267;0,111809384;98,27659328;12723;210;12513;13;12500;49,05347573;0,809654162;48,24382157;0,050121448;48,19370012;13214;208;13006;16;12990;50,94652427;0,80194317;50,1445811;0,061687936;50,08289316
0511 Dovre;3134;22;3112;0;3112;100;0,701978302;99,2980217;0;99,2980217;1573;8;1565;0;1565;50,19144863;0,255264837;49,93618379;0;49,93618379;1561;14;1547;0;1547;49,80855137;0,446713465;49,36183791;0;49,36183791
0512 Lesja;2467;12;2455;0;2455;100;0,486420754;99,51357925;0;99,51357925;1264;5;1259;0;1259;51,23631942;0,202675314;51,0336441;0;51,0336441;1203;7;1196;0;1196;48,76368058;0,28374544;48,47993514;0;48,47993514
0513 Skjåk;2673;14;2659;0;2659;100;0,523756079;99,47624392;0;99,47624392;1357;6;1351;0;1351;50,76692854;0,224466891;50,54246165;0;50,54246165;1316;8;1308;0;1308;49,23307146;0,299289188;48,93378227;0;48,93378227
0514 Lom;2709;20;2689;0;2689;100;0,738279808;99,26172019;0;99,26172019;1401;14;1387;0;1387;51,71650055;0,516795866;51,19970469;0;51,19970469;1308;6;1302;0;1302;48,28349945;0,221483942;48,0620155;0;48,0620155
0515 Vågå;4048;21;4027;0;4027;100;0,518774704;99,4812253;0;99,4812253;2099;11;2088;0;2088;51,8527668;0,27173913;51,58102767;0;51,58102767;1949;10;1939;0;1939;48,1472332;0,247035573;47,90019763;0;47,90019763
0516 Nord-Fron;6233;41;6192;1;6191;100;0,657789187;99,34221081;0,016043639;99,32616717;3108;15;3093;1;3092;49,86362907;0,24065458;49,62297449;0,016043639;49,60693085;3125;26;3099;0;3099;50,13637093;0,417134606;49,71923632;0;49,71923632
0517 Sel;6535;56;6479;1;6478;100;0,856924254;99,14307575;0,015302219;99,12777353;3302;31;3271;1;3270;50,52792655;0,474368783;50,05355777;0,015302219;50,03825555;3233;25;3208;0;3208;49,47207345;0,382555471;49,08951798;0;49,08951798
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3526;59;3467;1;3466;100;1,673284175;98,32671583;0,028360749;98,29835508;1790;36;1754;0;1754;50,76574022;1,020986954;49,74475326;0;49,74475326;1736;23;1713;1;1712;49,23425978;0,652297221;48,58196256;0,028360749;48,55360182
0520 Ringebu;5200;44;5156;0;5156;100;0,846153846;99,15384615;0;99,15384615;2623;22;2601;0;2601;50,44230769;0,423076923;50,01923077;0;50,01923077;2577;22;2555;0;2555;49,55769231;0,423076923;49,13461538;0;49,13461538
0521 Øyer;4470;37;4433;3;4430;100;0,827740492;99,17225951;0,067114094;99,10514541;2255;19;2236;1;2235;50,44742729;0,425055928;50,02237136;0,022371365;50;2215;18;2197;2;2195;49,55257271;0,402684564;49,14988814;0,044742729;49,10514541
0522 Gausdal;6483;49;6434;1;6433;100;0,755822921;99,24417708;0,015424958;99,22875212;3260;20;3240;1;3239;50,28536172;0,308499152;49,97686256;0,015424958;49,96143761;3223;29;3194;0;3194;49,71463828;0,44732377;49,26731451;0;49,26731451
0528 Østre Toten;14119;143;13976;10;13966;100;1,012819605;98,9871804;0,070826546;98,91635385;7134;71;7063;5;7058;50,52765777;0,502868475;50,02478929;0,035413273;49,98937602;6985;72;6913;5;6908;49,47234223;0,50995113;48,9623911;0,035413273;48,92697783
0529 Vestre Toten;13511;126;13385;12;13373;100;0,932573459;99,06742654;0,08881652;98,97861002;6776;54;6722;5;6717;50,15172822;0,399674339;49,75205388;0,037006883;49,715047;6735;72;6663;7;6656;49,84827178;0,532899119;49,31537266;0,051809637;49,26356302
0532 Jevnaker;5735;78;5657;4;5653;100;1,360069747;98,63993025;0,069747167;98,57018309;2878;39;2839;2;2837;50,18308631;0,680034874;49,50305144;0,034873583;49,46817786;2857;39;2818;2;2816;49,81691369;0,680034874;49,13687881;0,034873583;49,10200523
0533 Lunner;7676;133;7543;9;7534;100;1,732673267;98,26732673;0,117248567;98,15007817;3893;61;3832;5;3827;50,71651902;0,794684732;49,92183429;0,065138093;49,8566962;3783;72;3711;4;3707;49,28348098;0,937988536;48,34549244;0,052110474;48,29338197
0534 Gran;12486;110;12376;0;12376;100;0,880986705;99,11901329;0;99,11901329;6252;52;6200;0;6200;50,07208073;0,416466442;49,65561429;0;49,65561429;6234;58;6176;0;6176;49,92791927;0,464520263;49,46339901;0;49,46339901
