;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1423;47;1376;9;1367;100;3,302881237;96,69711876;0,63246662;96,06465214;716;18;698;6;692;50,31623331;1,26493324;49,05130007;0,421644413;48,62965566;707;29;678;3;675;49,68376669;2,037947997;47,64581869;0,210822207;47,43499649
0119 Marker;3518;263;3255;13;3242;100;7,475838545;92,52416146;0,369528141;92,15463331;1787;120;1667;9;1658;50,79590677;3,411028994;47,38487777;0,255827175;47,1290506;1731;143;1588;4;1584;49,20409323;4,064809551;45,13928368;0,113700966;45,02558272
0121 Rømskog;688;43;645;2;643;100;6,25;93,75;0,290697674;93,45930233;359;24;335;0;335;52,18023256;3,488372093;48,69186047;0;48,69186047;329;19;310;2;308;47,81976744;2,761627907;45,05813953;0,290697674;44,76744186
0122 Trøgstad;5219;380;4839;34;4805;100;7,281088331;92,71891167;0,651465798;92,06744587;2651;207;2444;17;2427;50,79517149;3,966277065;46,82889442;0,325732899;46,50316153;2568;173;2395;17;2378;49,20482851;3,314811267;45,89001724;0,325732899;45,56428435
0123 Spydeberg;5348;396;4952;63;4889;100;7,404637248;92,59536275;1,178010471;91,41735228;2667;194;2473;29;2444;49,86910995;3,627524308;46,24158564;0,542258788;45,69932685;2681;202;2479;34;2445;50,13089005;3,777112939;46,35377711;0,635751683;45,71802543
0124 Askim;15096;2066;13030;610;12420;100;13,68574457;86,31425543;4,040805511;82,27344992;7508;1069;6439;343;6096;49,73502915;7,081346052;42,65368309;2,272125066;40,38155803;7588;997;6591;267;6324;50,26497085;6,604398516;43,66057234;1,768680445;41,89189189
0125 Eidsberg;11049;1202;9847;210;9637;100;10,87881256;89,12118744;1,900624491;87,22056295;5483;629;4854;103;4751;49,6244004;5,69282288;43,93157752;0,93221106;42,99936646;5566;573;4993;107;4886;50,3755996;5,185989682;45,18960992;0,968413431;44,22119649
0127 Skiptvet;3631;277;3354;30;3324;100;7,62875241;92,37124759;0,826218673;91,54502892;1823;152;1671;12;1659;50,20655467;4,186174608;46,02038006;0,330487469;45,68989259;1808;125;1683;18;1665;49,79344533;3,442577802;46,35086753;0,495731204;45,85513633
0128 Rakkestad;7698;679;7019;158;6861;100;8,82047285;91,17952715;2,052481164;89,12704599;3850;362;3488;68;3420;50,01299039;4,702520135;45,31047025;0,883346324;44,42712393;3848;317;3531;90;3441;49,98700961;4,117952715;45,8690569;1,16913484;44,69992206
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0133 Kråkerøy (1908-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0134 Onsøy (-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0135 Råde;6987;504;6483;40;6443;100;7,213396307;92,78660369;0,57249177;92,21411192;3537;299;3238;18;3220;50,6225848;4,279375984;46,34320882;0,257621297;46,08558752;3450;205;3245;22;3223;49,3774152;2,934020323;46,44339488;0,314870474;46,1285244
0136 Rygge;14691;1218;13473;337;13136;100;8,29079028;91,70920972;2,293921449;89,41528827;7310;605;6705;180;6525;49,75835546;4,118167586;45,64018787;1,225239943;44,41494793;7381;613;6768;157;6611;50,24164454;4,172622694;46,06902185;1,068681506;45,00034034
0137 Våler (Østf.);4705;433;4272;61;4211;100;9,202975558;90,79702444;1,296493092;89,50053135;2401;239;2162;31;2131;51,03081828;5,079702444;45,95111583;0,658873539;45,2922423;2304;194;2110;30;2080;48,96918172;4,123273114;44,84590861;0,637619554;44,20828905
0138 Hobøl;4911;555;4356;74;4282;100;11,30116066;88,69883934;1,506821421;87,19201792;2498;292;2206;33;2173;50,86540419;5,945835879;44,91956832;0,671960904;44,24760741;2413;263;2150;41;2109;49,13459581;5,355324781;43,77927102;0,834860517;42,94441051
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;15143;1629;13514;293;13221;100;10,75744568;89,24255432;1,934887407;87,30766691;7565;841;6724;146;6578;49,95707588;5,553721191;44,40335469;0,964141848;43,43921284;7578;788;6790;147;6643;50,04292412;5,203724493;44,83919963;0,970745559;43,86845407
0213 Ski;28970;3305;25665;769;24896;100;11,40835347;88,59164653;2,654470142;85,93717639;14487;1706;12781;397;12384;50,00690369;5,888850535;44,11805316;1,370383155;42,74767;14483;1599;12884;372;12512;49,99309631;5,519502934;44,47359337;1,284086987;43,18950639
0214 Ås;17284;2675;14609;410;14199;100;15,4767415;84,5232585;2,37213608;82,15112243;8782;1461;7321;222;7099;50,80999769;8,45290442;42,35709327;1,284424902;41,07266836;8502;1214;7288;188;7100;49,19000231;7,023837075;42,16616524;1,087711178;41,07845406
0215 Frogn;15154;1283;13871;177;13694;100;8,466411509;91,53358849;1,168008447;90,36558004;7428;616;6812;80;6732;49,01676125;4,064933351;44,9518279;0,527913422;44,42391448;7726;667;7059;97;6962;50,98323875;4,401478158;46,58176059;0,640095024;45,94166557
0216 Nesodden;17809;1869;15940;215;15725;100;10,49469369;89,50530631;1,207254759;88,29805155;8694;895;7799;120;7679;48,81801336;5,02554888;43,79246448;0,67381661;43,11864787;9115;974;8141;95;8046;51,18198664;5,469144814;45,71284182;0,533438149;45,17940367
0217 Oppegård;25520;2541;22979;533;22446;100;9,956896552;90,04310345;2,088557994;87,95454545;12568;1227;11341;296;11045;49,2476489;4,80799373;44,43965517;1,159874608;43,27978056;12952;1314;11638;237;11401;50,7523511;5,148902821;45,60344828;0,928683386;44,67476489
0219 Bærum;114489;16414;98075;2870;95205;100;14,33674851;85,66325149;2,506791045;83,15646045;56470;8128;48342;1463;46879;49,3235158;7,099371992;42,2241438;1,277852021;40,94629178;58019;8286;49733;1407;48326;50,6764842;7,237376517;43,43910769;1,228939025;42,21016866
0220 Asker;56447;7794;48653;1345;47308;100;13,80764257;86,19235743;2,382766135;83,8095913;27937;3943;23994;688;23306;49,49244424;6,985313657;42,50713058;1,218842454;41,28828813;28510;3851;24659;657;24002;50,50755576;6,82232891;43,68522685;1,163923681;42,52130317
0221 Aurskog-Høland;14905;1107;13798;121;13677;100;7,427037907;92,57296209;0,811808118;91,76115398;7531;630;6901;56;6845;50,5266689;4,22676954;46,29989936;0,375712848;45,92418651;7374;477;6897;65;6832;49,4733311;3,200268366;46,27306273;0,43609527;45,83696746
0226 Sørum;16091;1787;14304;336;13968;100;11,10558697;88,89441303;2,088123796;86,80628923;8126;970;7156;173;6983;50,50027966;6,02821453;44,47206513;1,075135169;43,39692996;7965;817;7148;163;6985;49,49972034;5,077372444;44,4223479;1,012988627;43,40935927
0227 Fet;10626;1015;9611;192;9419;100;9,552042161;90,44795784;1,806888763;88,64106908;5415;545;4870;105;4765;50,95990966;5,128929042;45,83098061;0,988142292;44,84283832;5211;470;4741;87;4654;49,04009034;4,423113119;44,61697723;0,818746471;43,79823075
0228 Rælingen;16170;2235;13935;662;13273;100;13,82189239;86,17810761;4,094001237;82,08410637;8113;1157;6956;341;6615;50,17316017;7,155225727;43,01793445;2,108843537;40,90909091;8057;1078;6979;321;6658;49,82683983;6,666666667;43,16017316;1,985157699;41,17501546
0229 Enebakk;10487;920;9567;205;9362;100;8,772766282;91,22723372;1,954801182;89,27243254;5338;480;4858;104;4754;50,90111567;4,577095452;46,32402022;0,991704014;45,3323162;5149;440;4709;101;4608;49,09888433;4,195670831;44,9032135;0,963097168;43,94011633
0230 Lørenskog;33709;5346;28363;1851;26512;100;15,85926607;84,14073393;5,491115132;78,6496188;16937;2823;14114;956;13158;50,24474176;8,374618055;41,87012371;2,836037853;39,03408585;16772;2523;14249;895;13354;49,75525824;7,484648017;42,27061022;2,655077279;39,61553294
0231 Skedsmo;49698;7830;41868;2420;39448;100;15,75516117;84,24483883;4,869411244;79,37542758;24850;4089;20761;1209;19552;50,00201215;8,227695279;41,77431687;2,432693469;39,34162341;24848;3741;21107;1211;19896;49,99798785;7,527465894;42,47052195;2,436717775;40,03380418
0233 Nittedal;21454;2167;19287;575;18712;100;10,10068053;89,89931947;2,680152885;87,21916659;10729;1138;9591;296;9295;50,00932227;5,304372145;44,70495013;1,379696094;43,32525403;10725;1029;9696;279;9417;49,99067773;4,796308381;45,19436935;1,300456791;43,89391256
0234 Gjerdrum;6152;668;5484;82;5402;100;10,85825748;89,14174252;1,33289987;87,80884265;3210;420;2790;42;2748;52,17815345;6,827048114;45,35110533;0,682704811;44,66840052;2942;248;2694;40;2654;47,82184655;4,031209363;43,79063719;0,650195059;43,14044213
0235 Ullensaker;31044;4200;26844;1026;25818;100;13,52918438;86,47081562;3,304986471;83,16582915;15618;2173;13445;554;12891;50,3092385;6,999742301;43,3094962;1,784563845;41,52493235;15426;2027;13399;472;12927;49,6907615;6,529442082;43,16131942;1,520422626;41,64089679
0236 Nes (Ak.);19462;1476;17986;188;17798;100;7,584009865;92,41599013;0,965984996;91,45000514;9844;756;9088;94;8994;50,58061864;3,884492858;46,69612578;0,482992498;46,21313329;9618;720;8898;94;8804;49,41938136;3,699517008;45,71986435;0,482992498;45,23687185
0237 Eidsvoll;21621;1839;19782;342;19440;100;8,505619537;91,49438046;1,581795477;89,91258499;10891;923;9968;184;9784;50,3723232;4,268997734;46,10332547;0,851024467;45,252301;10730;916;9814;158;9656;49,6276768;4,236621803;45,39105499;0,73077101;44,66028398
0238 Nannestad;11362;1207;10155;207;9948;100;10,62312973;89,37687027;1,821862348;87,55500792;5787;631;5156;112;5044;50,93293434;5,553599718;45,37933462;0,985741947;44,39359268;5575;576;4999;95;4904;49,06706566;5,069530012;43,99753565;0,836120401;43,16141524
0239 Hurdal;2657;169;2488;12;2476;100;6,360557019;93,63944298;0,451637185;93,1878058;1353;83;1270;5;1265;50,92209259;3,123823861;47,79826872;0,18818216;47,61008656;1304;86;1218;7;1211;49,07790741;3,236733158;45,84117426;0,263455024;45,57771923
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;613285;139081;474204;42262;431942;100;22,67803713;77,32196287;6,891086526;70,43087635;304606;72643;231963;21566;210397;49,66793579;11,84490082;37,82303497;3,516472766;34,3065622;308679;66438;242241;20696;221545;50,33206421;10,83313631;39,4989279;3,37461376;36,12431414
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17522;1472;16050;318;15732;100;8,400867481;91,59913252;1,814861317;89,7842712;8529;718;7811;157;7654;48,67595023;4,097705741;44,57824449;0,896016436;43,68222806;8993;754;8239;161;8078;51,32404977;4,30316174;47,02088803;0,918844881;46,10204315
0403 Hamar;29045;2405;26640;384;26256;100;8,280254777;91,71974522;1,322086418;90,39765881;14175;1228;12947;205;12742;48,80358065;4,22792219;44,57565846;0,705801343;43,86985712;14870;1177;13693;179;13514;51,19641935;4,052332587;47,14408676;0,616285075;46,52780169
0412 Ringsaker;33191;1904;31287;255;31032;100;5,736494833;94,26350517;0,768280558;93,49522461;16681;980;15701;130;15571;50,25759995;2,952607635;47,30499232;0,391672441;46,91331988;16510;924;15586;125;15461;49,74240005;2,783887198;46,95851285;0,376608117;46,58190473
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7477;420;7057;48;7009;100;5,61722616;94,38277384;0,641968704;93,74080514;3720;198;3522;24;3498;49,75257456;2,648120904;47,10445366;0,320984352;46,78346931;3757;222;3535;24;3511;50,24742544;2,969105256;47,27832018;0,320984352;46,95733583
0417 Stange;19190;1200;17990;164;17826;100;6,253256905;93,7467431;0,854611777;92,89213132;9527;592;8935;80;8855;49,64564878;3,084940073;46,5607087;0,416883794;46,14382491;9663;608;9055;84;8971;50,35435122;3,168316832;47,18603439;0,437727983;46,74830641
0418 Nord-Odal;5141;165;4976;9;4967;100;3,209492317;96,79050768;0,175063217;96,61544447;2568;78;2490;4;2486;49,95137133;1,51721455;48,43415678;0,077805874;48,3563509;2573;87;2486;5;2481;50,04862867;1,692277767;48,3563509;0,097257343;48,25909356
0419 Sør-Odal;7859;356;7503;25;7478;100;4,529838402;95,4701616;0,318106629;95,15205497;3920;164;3756;8;3748;49,87911948;2,086779488;47,79233999;0,101794121;47,69054587;3939;192;3747;17;3730;50,12088052;2,443058913;47,67782161;0,216312508;47,4615091
0420 Eidskog;6288;376;5912;32;5880;100;5,979643766;94,02035623;0,508905852;93,51145038;3104;152;2952;15;2937;49,36386768;2,417302799;46,94656489;0,238549618;46,70801527;3184;224;2960;17;2943;50,63613232;3,562340967;47,07379135;0,270356234;46,80343511
0423 Grue;5003;299;4704;31;4673;100;5,976414152;94,02358585;0,619628223;93,40395763;2476;151;2325;11;2314;49,49030582;3,018189087;46,47211673;0,219868079;46,25224865;2527;148;2379;20;2359;50,50969418;2,958225065;47,55146912;0,399760144;47,15170897
0425 Åsnes;7606;383;7223;25;7198;100;5,035498291;94,96450171;0,328687878;94,63581383;3823;193;3630;11;3619;50,2629503;2,537470418;47,72547988;0,144622666;47,58085722;3783;190;3593;14;3579;49,7370497;2,498027873;47,23902182;0,184065212;47,05495661
0426 Våler (Hedm.);3844;200;3644;12;3632;100;5,202913632;94,79708637;0,312174818;94,48491155;1923;95;1828;6;1822;50,02601457;2,471383975;47,55463059;0,156087409;47,39854318;1921;105;1816;6;1810;49,97398543;2,731529657;47,24245578;0,156087409;47,08636837
0427 Elverum;20152;1359;18793;214;18579;100;6,743747519;93,25625248;1,061929337;92,19432314;9861;660;9201;110;9091;48,93310838;3,27510917;45,65799921;0,545851528;45,11214768;10291;699;9592;104;9488;51,06689162;3,468638349;47,59825328;0,516077809;47,08217547
0428 Trysil;6752;486;6266;43;6223;100;7,197867299;92,8021327;0,636848341;92,16528436;3424;249;3175;21;3154;50,71090047;3,687796209;47,02310427;0,311018957;46,71208531;3328;237;3091;22;3069;49,28909953;3,51007109;45,77902844;0,325829384;45,45319905
0429 Åmot;4337;238;4099;24;4075;100;5,487664284;94,51233572;0,553377911;93,9589578;2228;129;2099;11;2088;51,37191607;2,974406272;48,3975098;0,253631543;48,14387826;2109;109;2000;13;1987;48,62808393;2,513258012;46,11482592;0,299746368;45,81507955
0430 Stor-Elvdal;2678;225;2453;14;2439;100;8,401792382;91,59820762;0,522778193;91,07542942;1375;108;1267;7;1260;51,34428678;4,032860344;47,31142644;0,261389096;47,05003734;1303;117;1186;7;1179;48,65571322;4,368932039;44,28678118;0,261389096;44,02539208
0432 Rendalen;1959;75;1884;2;1882;100;3,82848392;96,17151608;0,102092905;96,06942318;988;35;953;1;952;50,43389484;1,78662583;48,64726901;0,051046452;48,59622256;971;40;931;1;930;49,56610516;2,041858091;47,52424706;0,051046452;47,47320061
0434 Engerdal;1390;96;1294;6;1288;100;6,90647482;93,09352518;0,431654676;92,6618705;698;42;656;3;653;50,21582734;3,021582734;47,1942446;0,215827338;46,97841727;692;54;638;3;635;49,78417266;3,884892086;45,89928058;0,215827338;45,68345324
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1681;158;1523;11;1512;100;9,399167162;90,60083284;0,654372397;89,94646044;858;83;775;3;772;51,041047;4,93753718;46,10350982;0,178465199;45,92504462;823;75;748;8;740;48,958953;4,461629982;44,49732302;0,475907198;44,02141582
0437 Tynset;5564;423;5141;43;5098;100;7,602444285;92,39755572;0,772825306;91,62473041;2758;224;2534;23;2511;49,56865564;4,025880661;45,54277498;0,413371675;45,12940331;2806;199;2607;20;2587;50,43134436;3,576563623;46,85478073;0,35945363;46,4953271
0438 Alvdal;2431;113;2318;11;2307;100;4,648292884;95,35170712;0,452488688;94,89921843;1205;52;1153;5;1148;49,56807898;2,139037433;47,42904155;0,205676676;47,22336487;1226;61;1165;6;1159;50,43192102;2,50925545;47,92266557;0,246812012;47,67585356
0439 Folldal;1641;70;1571;2;1569;100;4,265691651;95,73430835;0,121876904;95,61243144;844;26;818;0;818;51,43205363;1,584399756;49,84765387;0;49,84765387;797;44;753;2;751;48,56794637;2,681291895;45,88665448;0,121876904;45,76477757
0441 Os (Hedm.);2040;147;1893;16;1877;100;7,205882353;92,79411765;0,784313725;92,00980392;1041;79;962;9;953;51,02941176;3,87254902;47,15686275;0,441176471;46,71568627;999;68;931;7;924;48,97058824;3,333333333;45,6372549;0,343137255;45,29411765
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;26765;2183;24582;367;24215;100;8,156174108;91,84382589;1,371193723;90,47263217;13051;1074;11977;181;11796;48,76144218;4,012703157;44,74873902;0,676256305;44,07248272;13714;1109;12605;186;12419;51,23855782;4,143470951;47,09508687;0,694937418;46,40014945
0502 Gjøvik;29202;2585;26617;509;26108;100;8,852133416;91,14786658;1,743031299;89,40483529;14394;1288;13106;238;12868;49,29114444;4,410656804;44,88048764;0,81501267;44,06547497;14808;1297;13511;271;13240;50,70885556;4,441476611;46,26737895;0,928018629;45,33936032
0511 Dovre;2742;183;2559;8;2551;100;6,673960613;93,32603939;0,291757841;93,03428155;1375;93;1282;6;1276;50,14587892;3,391684902;46,75419402;0,218818381;46,53537564;1367;90;1277;2;1275;49,85412108;3,282275711;46,57184537;0,07293946;46,49890591
0512 Lesja;2195;148;2047;7;2040;100;6,742596811;93,25740319;0,318906606;92,93849658;1120;78;1042;4;1038;51,02505695;3,553530752;47,4715262;0,182232346;47,28929385;1075;70;1005;3;1002;48,97494305;3,189066059;45,78587699;0,13667426;45,64920273
0513 Skjåk;2307;121;2186;8;2178;100;5,244906805;94,75509319;0,346770698;94,4083225;1168;74;1094;4;1090;50,62852189;3,207628955;47,42089293;0,173385349;47,24750759;1139;47;1092;4;1088;49,37147811;2,03727785;47,33420026;0,173385349;47,16081491
0514 Lom;2382;97;2285;10;2275;100;4,072208228;95,92779177;0,419815281;95,50797649;1219;44;1175;6;1169;51,17548279;1,847187238;49,32829555;0,251889169;49,07640638;1163;53;1110;4;1106;48,82451721;2,225020991;46,59949622;0,167926113;46,43157011
0515 Vågå;3739;137;3602;12;3590;100;3,664081305;96,33591869;0,320941428;96,01497727;1881;59;1822;9;1813;50,30756887;1,577962022;48,72960685;0,240706071;48,48890078;1858;78;1780;3;1777;49,69243113;2,086119283;47,60631185;0,080235357;47,52607649
0516 Nord-Fron;5830;278;5552;24;5528;100;4,768439108;95,23156089;0,411663808;94,81989708;2943;147;2796;14;2782;50,48027444;2,521440823;47,95883362;0,240137221;47,7186964;2887;131;2756;10;2746;49,51972556;2,246998285;47,27272727;0,171526587;47,10120069
0517 Sel;5992;229;5763;23;5740;100;3,82176235;96,17823765;0,383845127;95,79439252;3036;130;2906;12;2894;50,66755674;2,169559413;48,49799733;0,200267023;48,29773031;2956;99;2857;11;2846;49,33244326;1,652202937;47,68024032;0,183578104;47,49666222
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3208;178;3030;20;3010;100;5,548628429;94,45137157;0,623441397;93,82793017;1609;96;1513;10;1503;50,15586035;2,992518703;47,16334165;0,311720698;46,85162095;1599;82;1517;10;1507;49,84413965;2,556109726;47,28802993;0,311720698;46,97630923
0520 Ringebu;4561;367;4194;28;4166;100;8,046481035;91,95351897;0,61390046;91,3396185;2276;208;2068;10;2058;49,90133743;4,56040342;45,34093401;0,219250164;45,12168384;2285;159;2126;18;2108;50,09866257;3,486077615;46,61258496;0,394650296;46,21793466
0521 Øyer;5095;436;4659;47;4612;100;8,557409225;91,44259078;0,922473013;90,52011776;2611;256;2355;27;2328;51,24631992;5,024533857;46,22178606;0,529931305;45,69185476;2484;180;2304;20;2284;48,75368008;3,532875368;45,22080471;0,392541708;44,828263
0522 Gausdal;6160;272;5888;21;5867;100;4,415584416;95,58441558;0,340909091;95,24350649;3130;132;2998;11;2987;50,81168831;2,142857143;48,66883117;0,178571429;48,49025974;3030;140;2890;10;2880;49,18831169;2,272727273;46,91558442;0,162337662;46,75324675
0528 Østre Toten;14747;891;13856;100;13756;100;6,041906829;93,95809317;0,678104021;93,27998915;7344;457;6887;49;6838;49,79995931;3,098935377;46,70102394;0,33227097;46,36875297;7403;434;6969;51;6918;50,20004069;2,942971452;47,25706923;0,345833051;46,91123618
0529 Vestre Toten;12928;662;12266;107;12159;100;5,120668317;94,87933168;0,827660891;94,05167079;6462;321;6141;51;6090;49,9845297;2,482982673;47,50154703;0,394492574;47,10705446;6466;341;6125;56;6069;50,0154703;2,637685644;47,37778465;0,433168317;46,94461634
0532 Jevnaker;6483;413;6070;51;6019;100;6,370507481;93,62949252;0,786672837;92,84281968;3205;211;2994;29;2965;49,43698905;3,25466605;46,182323;0,44732377;45,73499923;3278;202;3076;22;3054;50,56301095;3,115841431;47,44716952;0,339349067;47,10782045
0533 Lunner;8776;543;8233;53;8180;100;6,187329079;93,81267092;0,603919781;93,20875114;4401;287;4114;27;4087;50,14813127;3,270282589;46,87784868;0,307657247;46,57019143;4375;256;4119;26;4093;49,85186873;2,91704649;46,93482224;0,296262534;46,63855971
0534 Gran;13493;849;12644;117;12527;100;6,292151486;93,70784851;0,867116283;92,84073223;6694;458;6236;63;6173;49,61090936;3,394352627;46,21655673;0,466908768;45,74964797;6799;391;6408;54;6354;50,38909064;2,897798859;47,49129178;0,400207515;47,09108427
0536 Søndre Land;5761;325;5436;41;5395;100;5,641381705;94,3586183;0,711682;93,6469363;2933;166;2767;22;2745;50,91130012;2,881444194;48,02985593;0,381878146;47,64797778;2828;159;2669;19;2650;49,08869988;2,759937511;46,32876237;0,329803853;45,99895851
0538 Nordre Land;6768;309;6459;28;6431;100;4,565602837;95,43439716;0,413711584;95,02068558;3340;168;3172;10;3162;49,3498818;2,482269504;46,86761229;0,147754137;46,71985816;3428;141;3287;18;3269;50,6501182;2,083333333;48,56678487;0,265957447;48,30082742
