;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1456;21;1435;1;1434;100;1,442307692;98,55769231;0,068681319;98,48901099;702;6;696;1;695;48,21428571;0,412087912;47,8021978;0,068681319;47,73351648;754;15;739;0;739;51,78571429;1,03021978;50,75549451;0;50,75549451
0119 Marker;3342;77;3265;3;3262;100;2,304009575;97,69599042;0,089766607;97,60622382;1709;26;1683;2;1681;51,13704369;0,777977259;50,35906643;0,059844405;50,29922202;1633;51;1582;1;1581;48,86295631;1,526032316;47,336924;0,029922202;47,3070018
0121 Rømskog;639;16;623;0;623;100;2,503912363;97,49608764;0;97,49608764;321;7;314;0;314;50,23474178;1,095461659;49,13928013;0;49,13928013;318;9;309;0;309;49,76525822;1,408450704;48,35680751;0;48,35680751
0122 Trøgstad;4786;78;4708;15;4693;100;1,629753448;98,37024655;0,313414125;98,05683243;2394;39;2355;8;2347;50,02089427;0,814876724;49,20601755;0,1671542;49,03886335;2392;39;2353;7;2346;49,97910573;0,814876724;49,164229;0,146259925;49,01796908
0123 Spydeberg;4291;113;4178;9;4169;100;2,633418784;97,36658122;0,209741319;97,1568399;2182;63;2119;3;2116;50,85061757;1,468189233;49,38242834;0,069913773;49,31251457;2109;50;2059;6;2053;49,14938243;1,16522955;47,98415288;0,139827546;47,84432533
0124 Askim;12826;751;12075;186;11889;100;5,855293934;94,14470607;1,450179323;92,69452674;6335;426;5909;99;5810;49,39186028;3,32137845;46,07048183;0,77186964;45,29861219;6491;325;6166;87;6079;50,60813972;2,533915484;48,07422423;0,678309683;47,39591455
0125 Eidsberg;9156;184;8972;11;8961;100;2,009611184;97,99038882;0,120139799;97,87024902;4480;84;4396;6;4390;48,92966361;0,917431193;48,01223242;0,065530799;47,94670162;4676;100;4576;5;4571;51,07033639;1,092179991;49,9781564;0,054609;49,9235474
0127 Skiptvet;3069;57;3012;12;3000;100;1,857282502;98,1427175;0,391006843;97,75171065;1554;31;1523;4;1519;50,63538612;1,01010101;49,62528511;0,130335614;49,49494949;1515;26;1489;8;1481;49,36461388;0,847181492;48,51743239;0,260671228;48,25676116
0128 Rakkestad;7078;161;6917;21;6896;100;2,274653857;97,72534614;0,296693981;97,42865216;3542;80;3462;9;3453;50,04238485;1,130262786;48,91212207;0,127154563;48,7849675;3536;81;3455;12;3443;49,95761515;1,144391071;48,81322407;0,169539418;48,64368466
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0133 Kråkerøy (1908-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0134 Onsøy (-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0135 Råde;6044;235;5809;14;5795;100;3,888153541;96,11184646;0,231634679;95,88021178;3009;117;2892;9;2883;49,78491066;1,935804103;47,84910655;0,148908008;47,70019854;3035;118;2917;5;2912;50,21508934;1,952349437;48,26273991;0,082726671;48,18001324
0136 Rygge;12189;590;11599;149;11450;100;4,840429896;95,1595701;1,222413652;93,93715645;6010;293;5717;86;5631;49,30675199;2,403806711;46,90294528;0,705554188;46,19739109;6179;297;5882;63;5819;50,69324801;2,436623185;48,25662483;0,516859463;47,73976536
0137 Våler (Østf.);4298;462;3836;22;3814;100;10,74918567;89,25081433;0,511865984;88,73894835;2262;273;1989;11;1978;52,62912983;6,351791531;46,2773383;0,255932992;46,0214053;2036;189;1847;11;1836;47,37087017;4,397394137;42,97347604;0,255932992;42,71754304
0138 Hobøl;3971;106;3865;16;3849;100;2,669352808;97,33064719;0,402921179;96,92772601;2017;50;1967;7;1960;50,79325107;1,259128683;49,53412239;0,176278016;49,35784437;1954;56;1898;9;1889;49,20674893;1,410224125;47,7965248;0,226643163;47,56988164
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11272;470;10802;74;10728;100;4,169623847;95,83037615;0,656493967;95,17388219;5650;235;5415;40;5375;50,12420156;2,084811923;48,03938964;0,354861604;47,68452803;5622;235;5387;34;5353;49,87579844;2,084811923;47,79098652;0,301632363;47,48935415
0213 Ski;23391;916;22475;134;22341;100;3,916036082;96,08396392;0,572869907;95,51109401;11582;414;11168;66;11102;49,51477064;1,769911504;47,74485913;0,282159805;47,46269933;11809;502;11307;68;11239;50,48522936;2,146124578;48,33910478;0,290710102;48,04839468
0214 Ås;12206;878;11328;93;11235;100;7,19318368;92,80681632;0,761920367;92,04489595;6214;450;5764;48;5716;50,90938883;3,686711453;47,22267737;0,393249222;46,82942815;5992;428;5564;45;5519;49,09061117;3,506472227;45,58413895;0,368671145;45,2154678
0215 Frogn;10863;457;10406;48;10358;100;4,206940992;95,79305901;0,441866888;95,35119212;5410;214;5196;23;5173;49,80208046;1,969989874;47,83209058;0,211727884;47,6203627;5453;243;5210;25;5185;50,19791954;2,236951118;47,96096842;0,230139004;47,73082942
0216 Nesodden;13845;841;13004;70;12934;100;6,074395088;93,92560491;0,505597689;93,42000722;6793;384;6409;43;6366;49,06464428;2,773564464;46,29107981;0,310581437;45,98049837;7052;457;6595;27;6568;50,93535572;3,300830625;47,6345251;0,195016251;47,43950885
0217 Oppegård;21622;1076;20546;140;20406;100;4,976412913;95,02358709;0,647488669;94,37609842;10675;506;10169;74;10095;49,37101101;2,340209046;47,03080196;0,342244011;46,68855795;10947;570;10377;66;10311;50,62898899;2,636203866;47,99278513;0,305244658;47,68754047
0219 Bærum;94098;6103;87995;783;87212;100;6,485791409;93,51420859;0,832111203;92,68209739;45755;2774;42981;390;42591;48,62483793;2,947990393;45,67684754;0,414461519;45,26238602;48343;3329;45014;393;44621;51,37516207;3,537801016;47,83736105;0,417649684;47,41971136
0220 Asker;43725;2799;40926;271;40655;100;6,401372213;93,59862779;0,619782733;92,97884505;21634;1258;20376;137;20239;49,47741567;2,877072613;46,60034305;0,313321898;46,28702115;22091;1541;20550;134;20416;50,52258433;3,5242996;46,99828473;0,306460835;46,6918239
0221 Aurskog-Høland;12301;191;12110;21;12089;100;1,552719291;98,44728071;0,170717828;98,27656288;6185;83;6102;9;6093;50,280465;0,674741891;49,60572311;0,073164783;49,53255833;6116;108;6008;12;5996;49,719535;0,8779774;48,8415576;0,097553044;48,74400455
0226 Sørum;11334;235;11099;30;11069;100;2,073407447;97,92659255;0,264690312;97,66190224;5721;119;5602;13;5589;50,47644256;1,049938239;49,42650432;0,114699135;49,31180519;5613;116;5497;17;5480;49,52355744;1,023469208;48,50008823;0,149991177;48,35009705
0227 Fet;8580;179;8401;27;8374;100;2,086247086;97,91375291;0,314685315;97,5990676;4351;96;4255;13;4242;50,71095571;1,118881119;49,59207459;0,151515152;49,44055944;4229;83;4146;14;4132;49,28904429;0,967365967;48,32167832;0,163170163;48,15850816
0228 Rælingen;13972;935;13037;206;12831;100;6,691955339;93,30804466;1,474377326;91,83366733;6962;472;6490;111;6379;49,82822788;3,378184941;46,45004294;0,794446035;45,65559691;7010;463;6547;95;6452;50,17177212;3,313770398;46,85800172;0,679931291;46,17807043
0229 Enebakk;8065;177;7888;20;7868;100;2,19466832;97,80533168;0,247985121;97,55734656;4119;90;4029;10;4019;51,07253565;1,115933044;49,9566026;0,12399256;49,83261004;3946;87;3859;10;3849;48,92746435;1,078735276;47,84872908;0,12399256;47,72473652
0230 Lørenskog;27356;1326;26030;269;25761;100;4,847199883;95,15280012;0,983330896;94,16946922;13550;624;12926;132;12794;49,53209534;2,281035239;47,2510601;0,482526685;46,76853341;13806;702;13104;137;12967;50,46790466;2,566164644;47,90174002;0,500804211;47,40093581
0231 Skedsmo;35133;1692;33441;296;33145;100;4,815984971;95,18401503;0,842512737;94,34150229;17369;827;16542;130;16412;49,43785045;2,353912276;47,08393818;0,370022486;46,71391569;17764;865;16899;166;16733;50,56214955;2,462072695;48,10007685;0,472490251;47,6275866
0233 Nittedal;16468;658;15810;83;15727;100;3,995627884;96,00437212;0,504007773;95,50036434;8309;312;7997;44;7953;50,45542871;1,894583435;48,56084528;0,267184843;48,29366043;8159;346;7813;39;7774;49,54457129;2,10104445;47,44352684;0,236822929;47,20670391
0234 Gjerdrum;3771;71;3700;10;3690;100;1,882789711;98,11721029;0,265181649;97,85202864;1922;33;1889;6;1883;50,96791302;0,875099443;50,09281358;0,15910899;49,93370459;1849;38;1811;4;1807;49,03208698;1,007690268;48,02439671;0,10607266;47,91832405
0235 Ullensaker;18548;391;18157;29;18128;100;2,108043994;97,89195601;0,156351089;97,73560492;9182;179;9003;20;8983;49,50398965;0,965063619;48,53892603;0,107828337;48,43109769;9366;212;9154;9;9145;50,49601035;1,142980375;49,35302998;0,048522752;49,30450722
0236 Nes (Ak.);15654;292;15362;10;15352;100;1,865337933;98,13466207;0,063881436;98,07078063;7946;138;7808;3;7805;50,76018909;0,881563818;49,87862527;0,019164431;49,85946084;7708;154;7554;7;7547;49,23981091;0,983774115;48,2560368;0,044717005;48,21131979
0237 Eidsvoll;16765;398;16367;45;16322;100;2,373993439;97,62600656;0,268416344;97,35759022;8366;190;8176;20;8156;49,90158067;1,133313451;48,76826722;0,119296153;48,64897107;8399;208;8191;25;8166;50,09841933;1,240679988;48,85773934;0,149120191;48,70861915
0238 Nannestad;8084;123;7961;12;7949;100;1,521523998;98,478476;0,148441366;98,33003464;4043;59;3984;5;3979;50,01237011;0,729836714;49,2825334;0,061850569;49,22068283;4041;64;3977;7;3970;49,98762989;0,791687284;49,1959426;0,086590797;49,10935181
0239 Hurdal;2542;47;2495;5;2490;100;1,848937844;98,15106216;0,196695515;97,95436664;1257;22;1235;3;1232;49,44925256;0,865460268;48,58379229;0,118017309;48,46577498;1285;25;1260;2;1258;50,55074744;0,983477577;49,56726987;0,078678206;49,48859166
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;477781;56459;421322;12858;408464;100;11,8169203;88,1830797;2,691191152;85,49188854;227053;30004;197049;6611;190438;47,52240043;6,279864624;41,24253581;1,383688343;39,85884746;250728;26455;224273;6247;218026;52,47759957;5,53705568;46,94054389;1,30750281;45,63304108
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17272;652;16620;92;16528;100;3,774895785;96,22510421;0,532654006;95,69245021;8479;325;8154;41;8113;49,09101436;1,881658175;47,20935618;0,237378416;46,97197777;8793;327;8466;51;8415;50,90898564;1,89323761;49,01574803;0,295275591;48,72047244
0403 Hamar;26123;902;25221;86;25135;100;3,452895915;96,54710408;0,329211806;96,21789228;12440;425;12015;43;11972;47,6208705;1,626918807;45,99395169;0,164605903;45,82934579;13683;477;13206;43;13163;52,3791295;1,825977108;50,55315239;0,164605903;50,38854649
0412 Ringsaker;31346;572;30774;69;30705;100;1,824794232;98,17520577;0,22012378;97,95508199;15648;272;15376;24;15352;49,92024501;0,86773432;49,05251069;0,076564793;48,97594589;15698;300;15398;45;15353;50,07975499;0,957059912;49,12269508;0,143558987;48,97913609
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7043;93;6950;8;6942;100;1,320460031;98,67953997;0,11358796;98,56595201;3534;46;3488;6;3482;50,17748119;0,653130768;49,52435042;0,08519097;49,43915945;3509;47;3462;2;3460;49,82251881;0,667329263;49,15518955;0,02839699;49,12679256
0417 Stange;17956;681;17275;22;17253;100;3,792604143;96,20739586;0,12252172;96,08487414;8923;346;8577;12;8565;49,6936957;1,926932502;47,7667632;0,066830029;47,69993317;9033;335;8698;10;8688;50,3063043;1,865671642;48,44063266;0,055691691;48,38494097
0418 Nord-Odal;5159;51;5108;6;5102;100;0,988563675;99,01143632;0,116301609;98,89513472;2619;24;2595;4;2591;50,76565226;0,465206435;50,30044582;0,077534406;50,22291142;2540;27;2513;2;2511;49,23434774;0,52335724;48,7109905;0,038767203;48,6722233
0419 Sør-Odal;7341;83;7258;8;7250;100;1,130636153;98,86936385;0,108976979;98,76038687;3680;39;3641;0;3641;50,12941016;0,531262771;49,59814739;0;49,59814739;3661;44;3617;8;3609;49,87058984;0,599373382;49,27121646;0,108976979;49,16223948
0420 Eidskog;6440;159;6281;15;6266;100;2,468944099;97,5310559;0,232919255;97,29813665;3249;62;3187;8;3179;50,45031056;0,962732919;49,48757764;0,124223602;49,36335404;3191;97;3094;7;3087;49,54968944;1,50621118;48,04347826;0,108695652;47,93478261
0423 Grue;5711;165;5546;3;5543;100;2,889161268;97,11083873;0,052530205;97,05830853;2859;68;2791;2;2789;50,06128524;1,190684644;48,8706006;0,035020137;48,83558046;2852;97;2755;1;2754;49,93871476;1,698476624;48,24023814;0,017510068;48,22272807
0425 Åsnes;8392;137;8255;6;8249;100;1,63250715;98,36749285;0,071496663;98,29599619;4163;60;4103;2;4101;49,60676835;0,714966635;48,89180172;0,023832221;48,86796949;4229;77;4152;4;4148;50,39323165;0,917540515;49,47569113;0,047664442;49,42802669
0426 Våler (Hedm.);4286;62;4224;9;4215;100;1,446570229;98,55342977;0,209986001;98,34344377;2186;29;2157;5;2152;51,00326645;0,676621559;50,32664489;0,116658889;50,209986;2100;33;2067;4;2063;48,99673355;0,76994867;48,22678488;0,093327112;48,13345777
0427 Elverum;17563;525;17038;52;16986;100;2,989238741;97,01076126;0,29607698;96,71468428;8560;250;8310;24;8286;48,73882594;1,423447019;47,31537892;0,136650914;47,17872801;9003;275;8728;28;8700;51,26117406;1,565791721;49,69538234;0,159426066;49,53595627
0428 Trysil;7294;148;7146;3;7143;100;2,029064985;97,97093502;0,041129696;97,92980532;3672;60;3612;2;3610;50,34274746;0,822593913;49,52015355;0,027419797;49,49273375;3622;88;3534;1;3533;49,65725254;1,206471072;48,45078146;0,013709899;48,43707157
0429 Åmot;4349;65;4284;4;4280;100;1,494596459;98,50540354;0,091975167;98,41342837;2137;23;2114;3;2111;49,13773281;0,528857209;48,6088756;0,068981375;48,53989423;2212;42;2170;1;2169;50,86226719;0,96573925;49,89652794;0,022993792;49,87353415
0430 Stor-Elvdal;3228;61;3167;5;3162;100;1,889714994;98,11028501;0,154894672;97,95539033;1608;38;1570;3;1567;49,81412639;1,177199504;48,63692689;0,092936803;48,54399009;1620;23;1597;2;1595;50,18587361;0,712515489;49,47335812;0,061957869;49,41140025
0432 Rendalen;2434;20;2414;3;2411;100;0,821692687;99,17830731;0,123253903;99,05505341;1213;8;1205;0;1205;49,83566146;0,328677075;49,50698439;0;49,50698439;1221;12;1209;3;1206;50,16433854;0,493015612;49,67132293;0,123253903;49,54806902
0434 Engerdal;1814;215;1599;11;1588;100;11,8522602;88,1477398;0,606394708;87,54134509;920;113;807;6;801;50,71664829;6,229327453;44,48732084;0,33076075;44,15656009;894;102;792;5;787;49,28335171;5,622932745;43,66041896;0,275633958;43,38478501
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1854;32;1822;1;1821;100;1,725997843;98,27400216;0,053937433;98,22006472;921;13;908;0;908;49,6763754;0,701186624;48,97518878;0;48,97518878;933;19;914;1;913;50,3236246;1,024811219;49,29881338;0,053937433;49,24487594
0437 Tynset;5402;70;5332;2;5330;100;1,295816364;98,70418364;0,037023325;98,66716031;2693;28;2665;1;2664;49,8519067;0,518326546;49,33358016;0,018511662;49,31506849;2709;42;2667;1;2666;50,1480933;0,777489819;49,37060348;0,018511662;49,35209182
0438 Alvdal;2426;20;2406;6;2400;100;0,824402308;99,17559769;0,247320692;98,928277;1202;9;1193;1;1192;49,54657873;0,370981039;49,17559769;0,041220115;49,13437758;1224;11;1213;5;1208;50,45342127;0,45342127;50;0,206100577;49,79389942
0439 Folldal;1918;14;1904;1;1903;100;0,729927007;99,27007299;0,052137643;99,21793535;979;4;975;0;975;51,04275287;0,208550574;50,83420229;0;50,83420229;939;10;929;1;928;48,95724713;0,521376434;48,4358707;0,052137643;48,38373306
0441 Os (Hedm.);2045;37;2008;3;2005;100;1,809290954;98,19070905;0,146699267;98,04400978;1010;21;989;1;988;49,38875306;1,026894866;48,36185819;0,048899756;48,31295844;1035;16;1019;2;1017;50,61124694;0,782396088;49,82885086;0,097799511;49,73105134
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;23870;908;22962;84;22878;100;3,803937997;96,196062;0,351906158;95,84415584;11468;424;11044;47;10997;48,04356933;1,776288228;46,26728111;0,196899874;46,07038123;12402;484;11918;37;11881;51,95643067;2,02764977;49,9287809;0,155006284;49,77377461
0502 Gjøvik;26772;1001;25771;117;25654;100;3,738981025;96,26101898;0,437023756;95,82399522;13112;535;12577;57;12520;48,97654266;1,998356492;46,97818616;0,212909009;46,76527716;13660;466;13194;60;13134;51,02345734;1,740624533;49,28283281;0,224114747;49,05871806
0511 Dovre;3064;35;3029;0;3029;100;1,14229765;98,85770235;0;98,85770235;1534;17;1517;0;1517;50,06527415;0,554830287;49,51044386;0;49,51044386;1530;18;1512;0;1512;49,93472585;0,587467363;49,34725849;0;49,34725849
0512 Lesja;2502;141;2361;3;2358;100;5,635491607;94,36450839;0,119904077;94,24460432;1282;65;1217;1;1216;51,23900879;2,597921663;48,64108713;0,039968026;48,6011191;1220;76;1144;2;1142;48,76099121;3,037569944;45,72342126;0,079936051;45,64348521
0513 Skjåk;2526;12;2514;0;2514;100;0,475059382;99,52494062;0;99,52494062;1269;3;1266;0;1266;50,23752969;0,118764846;50,11876485;0;50,11876485;1257;9;1248;0;1248;49,76247031;0,356294537;49,40617577;0;49,40617577
0514 Lom;2628;19;2609;1;2608;100;0,722983257;99,27701674;0,03805175;99,23896499;1383;13;1370;1;1369;52,62557078;0,494672755;52,13089802;0,03805175;52,09284627;1245;6;1239;0;1239;47,37442922;0,228310502;47,14611872;0;47,14611872
0515 Vågå;3924;22;3902;1;3901;100;0,560652396;99,4393476;0,0254842;99,4138634;1998;10;1988;0;1988;50,91743119;0,254841998;50,66258919;0;50,66258919;1926;12;1914;1;1913;49,08256881;0,305810398;48,77675841;0,0254842;48,75127421
0516 Nord-Fron;6094;74;6020;0;6020;100;1,214309157;98,78569084;0;98,78569084;3025;37;2988;0;2988;49,63898917;0,607154578;49,03183459;0;49,03183459;3069;37;3032;0;3032;50,36101083;0,607154578;49,75385625;0;49,75385625
0517 Sel;6366;72;6294;0;6294;100;1,131008483;98,86899152;0;98,86899152;3223;44;3179;0;3179;50,62833805;0,69117185;49,9371662;0;49,9371662;3143;28;3115;0;3115;49,37166195;0,439836632;48,93182532;0;48,93182532
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3464;41;3423;0;3423;100;1,183602771;98,81639723;0;98,81639723;1749;20;1729;0;1729;50,49076212;0,577367206;49,91339492;0;49,91339492;1715;21;1694;0;1694;49,50923788;0,606235566;48,90300231;0;48,90300231
0520 Ringebu;5021;29;4992;0;4992;100;0,577574188;99,42242581;0;99,42242581;2527;16;2511;0;2511;50,3286198;0,318661621;50,00995818;0;50,00995818;2494;13;2481;0;2481;49,6713802;0,258912567;49,41246764;0;49,41246764
0521 Øyer;4688;85;4603;4;4599;100;1,813139932;98,18686007;0,085324232;98,10153584;2338;40;2298;2;2296;49,87201365;0,853242321;49,01877133;0,042662116;48,97610922;2350;45;2305;2;2303;50,12798635;0,959897611;49,16808874;0,042662116;49,12542662
0522 Gausdal;6317;68;6249;3;6246;100;1,076460345;98,92353965;0,047490898;98,87604876;3181;32;3149;0;3149;50,35618173;0,506569574;49,84961216;0;49,84961216;3136;36;3100;3;3097;49,64381827;0,569890771;49,0739275;0,047490898;49,0264366
0528 Østre Toten;14187;221;13966;29;13937;100;1,55776415;98,44223585;0,20441249;98,23782336;7146;107;7039;16;7023;50,37005709;0,754211602;49,61584549;0,112779305;49,50306619;7041;114;6927;13;6914;49,62994291;0,803552548;48,82639036;0,091633185;48,73475717
0529 Vestre Toten;13115;160;12955;15;12940;100;1,219977125;98,78002287;0,114372856;98,66565002;6544;70;6474;5;6469;49,89706443;0,533739992;49,36332444;0,038124285;49,32520015;6571;90;6481;10;6471;50,10293557;0,686237133;49,41669844;0,07624857;49,34044987
0532 Jevnaker;5864;103;5761;9;5752;100;1,756480218;98,24351978;0,153478854;98,09004093;2909;46;2863;4;2859;49,60777626;0,784447476;48,82332879;0,068212824;48,75511596;2955;57;2898;5;2893;50,39222374;0,972032742;49,420191;0,08526603;49,33492497
0533 Lunner;8088;268;7820;20;7800;100;3,31355094;96,68644906;0,247279921;96,43916914;4044;126;3918;12;3906;50;1,557863501;48,4421365;0,148367953;48,29376855;4044;142;3902;8;3894;50;1,755687438;48,24431256;0,098911968;48,14540059
0534 Gran;12569;192;12377;19;12358;100;1,527567826;98,47243217;0,151165566;98,32126661;6262;99;6163;10;6153;49,82098815;0,78765216;49,03333599;0,079560824;48,95377516;6307;93;6214;9;6205;50,17901185;0,739915666;49,43909619;0,071604742;49,36749145
0536 Søndre Land;6271;116;6155;9;6146;100;1,849784723;98,15021528;0,14351778;98,0066975;3103;54;3049;0;3049;49,48174135;0,861106682;48,62063467;0;48,62063467;3168;62;3106;9;3097;50,51825865;0,988678042;49,52958061;0,14351778;49,38606283
0538 Nordre Land;6962;59;6903;5;6898;100;0,847457627;99,15254237;0,071818443;99,08072393;3455;24;3431;2;3429;49,6265441;0,344728526;49,28181557;0,028727377;49,25308819;3507;35;3472;3;3469;50,3734559;0,502729101;49,8707268;0,043091066;49,82763574
0540 Sør-Aurdal;3550;30;3520;6;3514;100;0,845070423;99,15492958;0,169014085;98,98591549;1753;14;1739;4;1735;49,38028169;0,394366197;48,98591549;0,112676056;48,87323944;1797;16;1781;2;1779;50,61971831;0,450704225;50,16901408;0,056338028;50,11267606
