;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1429;45;1384;6;1378;100;3,149055283;96,85094472;0,419874038;96,43107068;714;15;699;4;695;49,9650105;1,049685094;48,9153254;0,279916025;48,63540938;715;30;685;2;683;50,0349895;2,099370189;47,93561931;0,139958013;47,7956613
0119 Marker;3463;216;3247;12;3235;100;6,237366445;93,76263355;0,346520358;93,4161132;1743;94;1649;8;1641;50,33208201;2,714409472;47,61767254;0,231013572;47,38665897;1720;122;1598;4;1594;49,66791799;3,522956974;46,14496102;0,115506786;46,02945423
0121 Rømskog;649;25;624;0;624;100;3,852080123;96,14791988;0;96,14791988;338;14;324;0;324;52,08012327;2,157164869;49,9229584;0;49,9229584;311;11;300;0;300;47,91987673;1,694915254;46,22496148;0;46,22496148
0122 Trøgstad;5039;232;4807;33;4774;100;4,604088113;95,39591189;0,654891844;94,74102004;2510;115;2395;17;2378;49,81147053;2,282198849;47,52927168;0,337368526;47,19190316;2529;117;2412;16;2396;50,18852947;2,321889264;47,86664021;0,317523318;47,54911689
0123 Spydeberg;5073;265;4808;40;4768;100;5,223733491;94,77626651;0,788488074;93,98777843;2535;126;2409;24;2385;49,9704317;2,483737433;47,48669426;0,473092844;47,01360142;2538;139;2399;16;2383;50,0295683;2,739996058;47,28957225;0,31539523;46,97417702
0124 Askim;14472;1600;12872;479;12393;100;11,05583195;88,94416805;3,30983969;85,63432836;7120;798;6322;274;6048;49,19845218;5,514096186;43,684356;1,893311222;41,79104478;7352;802;6550;205;6345;50,80154782;5,541735766;45,25981205;1,416528469;43,84328358
0125 Eidsberg;10509;750;9759;136;9623;100;7,136739937;92,86326006;1,294128842;91,56913122;5199;370;4829;71;4758;49,47188124;3,520791702;45,95108954;0,675611381;45,27547816;5310;380;4930;65;4865;50,52811876;3,615948235;46,91217052;0,618517461;46,29365306
0127 Skiptvet;3525;222;3303;21;3282;100;6,29787234;93,70212766;0,595744681;93,10638298;1803;126;1677;14;1663;51,14893617;3,574468085;47,57446809;0,397163121;47,17730496;1722;96;1626;7;1619;48,85106383;2,723404255;46,12765957;0,19858156;45,92907801
0128 Rakkestad;7515;466;7049;106;6943;100;6,20093147;93,79906853;1,410512309;92,38855622;3724;232;3492;43;3449;49,55422488;3,087159015;46,46706587;0,572188955;45,89487691;3791;234;3557;63;3494;50,44577512;3,113772455;47,33200266;0,838323353;46,49367931
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0133 Kråkerøy (1908-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0134 Onsøy (-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0135 Råde;6825;315;6510;36;6474;100;4,615384615;95,38461538;0,527472527;94,85714286;3410;168;3242;19;3223;49,96336996;2,461538462;47,5018315;0,278388278;47,22344322;3415;147;3268;17;3251;50,03663004;2,153846154;47,88278388;0,249084249;47,63369963
0136 Rygge;13914;899;13015;282;12733;100;6,461118298;93,5388817;2,026735662;91,51214604;6888;436;6452;152;6300;49,50409659;3,133534569;46,37056202;1,092424896;45,27813713;7026;463;6563;130;6433;50,49590341;3,327583729;47,16831968;0,934310766;46,23400891
0137 Våler (Østf.);4268;221;4047;31;4016;100;5,178069353;94,82193065;0,72633552;94,09559513;2184;114;2070;17;2053;51,1715089;2,6710403;48,5004686;0,398313027;48,10215558;2084;107;1977;14;1963;48,8284911;2,507029053;46,32146204;0,328022493;45,99343955
0138 Hobøl;4622;341;4281;46;4235;100;7,377758546;92,62224145;0,995240156;91,6270013;2335;168;2167;19;2148;50,51925573;3,634790134;46,8844656;0,411077456;46,47338814;2287;173;2114;27;2087;49,48074427;3,742968412;45,73777585;0,5841627;45,15361315
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;13825;1124;12701;189;12512;100;8,130198915;91,86980108;1,367088608;90,50271248;6880;555;6325;97;6228;49,76491863;4,014466546;45,75045208;0,701627486;45,04882459;6945;569;6376;92;6284;50,23508137;4,115732369;46,11934901;0,665461121;45,45388788
0213 Ski;27479;2429;25050;573;24477;100;8,839477419;91,16052258;2,08522872;89,07529386;13680;1193;12487;298;12189;49,78347101;4,341497143;45,44197387;1,0844645;44,35750937;13799;1236;12563;275;12288;50,21652899;4,497980276;45,71854871;1,00076422;44,71778449
0214 Ås;15324;1794;13530;283;13247;100;11,70712608;88,29287392;1,846776299;86,44609762;7724;957;6767;154;6613;50,4045941;6,245105717;44,15948838;1,004959541;43,15452884;7600;837;6763;129;6634;49,5954059;5,46202036;44,13338554;0,841816758;43,29156878
0215 Frogn;14245;938;13307;148;13159;100;6,584766585;93,41523342;1,038961039;92,37627238;6988;423;6565;71;6494;49,05580906;2,969462969;46,08634609;0,498420498;45,58792559;7257;515;6742;77;6665;50,94419094;3,615303615;47,32888733;0,540540541;46,78834679
0216 Nesodden;16868;1393;15475;156;15319;100;8,258240455;91,74175954;0,924828077;90,81693147;8273;655;7618;94;7524;49,04553;3,883092246;45,16243775;0,5572682;44,60516955;8595;738;7857;62;7795;50,95447;4,37514821;46,57932179;0,367559877;46,21176192
0217 Oppegård;24201;1952;22249;411;21838;100;8,065782406;91,93421759;1,698276931;90,23594066;11912;918;10994;228;10766;49,22110657;3,793231685;45,42787488;0,94210983;44,48576505;12289;1034;11255;183;11072;50,77889343;4,272550721;46,50634271;0,756167101;45,75017561
0219 Bærum;108144;12237;95907;2056;93851;100;11,31546826;88,68453174;1,901168812;86,78336292;52901;5883;47018;1025;45993;48,91718449;5,43996893;43,47721556;0,947810327;42,52940524;55243;6354;48889;1031;47858;51,08281551;5,875499334;45,20731617;0,953358485;44,25395769
0220 Asker;52922;5726;47196;951;46245;100;10,81969691;89,18030309;1,796984241;87,38331885;26051;2820;23231;479;22752;49,22527493;5,328596803;43,89667813;0,905105627;42,9915725;26871;2906;23965;472;23493;50,77472507;5,49110011;45,28362496;0,891878614;44,39174634
0221 Aurskog-Høland;13995;631;13364;67;13297;100;4,508753126;95,49124687;0,478742408;95,01250447;7051;334;6717;30;6687;50,38227939;2,386566631;47,99571275;0,214362272;47,78135048;6944;297;6647;37;6610;49,61772061;2,122186495;47,49553412;0,264380136;47,23115398
0226 Sørum;14279;935;13344;188;13156;100;6,548077596;93,4519224;1,316618811;92,13530359;7223;493;6730;98;6632;50,58477484;3,452622733;47,13215211;0,686322572;46,44582954;7056;442;6614;90;6524;49,41522516;3,095454864;46,31977029;0,630296239;45,68947405
0227 Fet;9963;645;9318;128;9190;100;6,473953628;93,52604637;1,284753588;92,24129278;5033;334;4699;62;4637;50,51691258;3,352403894;47,16450868;0,622302519;46,54220616;4930;311;4619;66;4553;49,48308742;3,121549734;46,36153769;0,662451069;45,69908662
0228 Rælingen;15112;1550;13562;491;13071;100;10,2567496;89,7432504;3,249073584;86,49417681;7495;770;6725;262;6463;49,59634727;5,095288512;44,50105876;1,733721546;42,76733722;7617;780;6837;229;6608;50,40365273;5,161461091;45,24219164;1,515352038;43,7268396
0229 Enebakk;9893;606;9287;127;9160;100;6,125543313;93,87445669;1,283735975;92,59072071;5024;310;4714;67;4647;50,78338219;3,133528758;47,64985343;0,677246538;46,97260689;4869;296;4573;60;4513;49,21661781;2,992014556;46,22460325;0,606489437;45,61811382
0230 Lørenskog;31853;3912;27941;1427;26514;100;12,28141776;87,71858224;4,479954792;83,23862744;15874;1976;13898;740;13158;49,83518036;6,203497316;43,63168304;2,323172072;41,30851097;15979;1936;14043;687;13356;50,16481964;6,077920447;44,08689919;2,156782721;41,93011647
0231 Skedsmo;46146;5598;40548;1666;38882;100;12,13106228;87,86893772;3,610280414;84,25865731;22862;2788;20074;829;19245;49,5427556;6,041693755;43,50106185;1,796472067;41,70458978;23284;2810;20474;837;19637;50,4572444;6,089368526;44,36787587;1,813808347;42,55406752
0233 Nittedal;20256;1506;18750;421;18329;100;7,434834123;92,56516588;2,078396524;90,48676935;10079;747;9332;216;9116;49,75809637;3,687796209;46,07030016;1,066350711;45,00394945;10177;759;9418;205;9213;50,24190363;3,747037915;46,49486572;1,012045814;45,48281991
0234 Gjerdrum;5464;340;5124;55;5069;100;6,222547584;93,77745242;1,00658858;92,77086384;2810;175;2635;30;2605;51,42752562;3,202781845;48,22474378;0,549048316;47,67569546;2654;165;2489;25;2464;48,57247438;3,019765739;45,55270864;0,457540264;45,09516837
0235 Ullensaker;26934;2394;24540;619;23921;100;8,888393852;91,11160615;2,29821044;88,81339571;13426;1154;12272;344;11928;49,84777605;4,284547412;45,56322863;1,277196109;44,28603252;13508;1240;12268;275;11993;50,15222395;4,603846439;45,54837752;1,021014331;44,52736318
0236 Nes (Ak.);18510;880;17630;120;17510;100;4,754186926;95,24581307;0,648298217;94,59751486;9321;400;8921;60;8861;50,35656402;2,160994057;48,19556996;0,324149109;47,87142085;9189;480;8709;60;8649;49,64343598;2,593192869;47,05024311;0,324149109;46,726094
0237 Eidsvoll;19916;1069;18847;167;18680;100;5,367543683;94,63245632;0,838521792;93,79393453;9972;484;9488;82;9406;50,07029524;2,430206869;47,64008837;0,411729263;47,22835911;9944;585;9359;85;9274;49,92970476;2,937336815;46,99236795;0,426792529;46,56557542
0238 Nannestad;10657;659;9998;135;9863;100;6,183729004;93,816271;1,266773013;92,54949798;5364;311;5053;73;4980;50,33311438;2,918269682;47,4148447;0,684995777;46,72984893;5293;348;4945;62;4883;49,66688562;3,265459323;46,40142629;0,581777236;45,81964906
0239 Hurdal;2581;88;2493;8;2485;100;3,409531189;96,59046881;0,309957381;96,28051143;1316;44;1272;2;1270;50,98798915;1,704765595;49,28322356;0,077489345;49,20573421;1265;44;1221;6;1215;49,01201085;1,704765595;47,30724525;0,232468036;47,07477722
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;560484;106102;454382;33776;420606;100;18,93042442;81,06957558;6,026220195;75,04335539;275951;54847;221104;17282;203822;49,23441169;9,785649546;39,44876214;3,083406484;36,36535566;284533;51255;233278;16494;216784;50,76558831;9,144774873;41,62081344;2,942813711;38,67799973
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17361;1216;16145;253;15892;100;7,004204827;92,99579517;1,457289327;91,53850585;8454;600;7854;121;7733;48,69535165;3,456022119;45,23932953;0,696964461;44,54236507;8907;616;8291;132;8159;51,30464835;3,548182708;47,75646564;0,760324866;46,99614078
0403 Hamar;27976;1837;26139;270;25869;100;6,566342579;93,43365742;0,965112954;92,46854447;13598;938;12660;147;12513;48,60594796;3,352873892;45,25307406;0,525450386;44,72762368;14378;899;13479;123;13356;51,39405204;3,213468687;48,18058336;0,439662568;47,74092079
0412 Ringsaker;32144;1150;30994;162;30832;100;3,577650572;96,42234943;0,503982081;95,91836735;16055;546;15509;69;15440;49,94711299;1,698606272;48,24850672;0,214659034;48,03384769;16089;604;15485;93;15392;50,05288701;1,879044301;48,17384271;0,289323046;47,88451966
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7251;246;7005;26;6979;100;3,392635499;96,6073645;0,358571232;96,24879327;3599;109;3490;13;3477;49,63453317;1,503240932;48,13129224;0,179285616;47,95200662;3652;137;3515;13;3502;50,36546683;1,889394566;48,47607227;0,179285616;48,29678665
0417 Stange;18821;851;17970;106;17864;100;4,521545083;95,47845492;0,56320068;94,91525424;9316;413;8903;51;8852;49,49790128;2,194357367;47,30354391;0,270973912;47,03257;9505;438;9067;55;9012;50,50209872;2,327187716;48,174911;0,292226768;47,88268424
0418 Nord-Odal;5091;100;4991;6;4985;100;1,964250638;98,03574936;0,117855038;97,91789432;2550;37;2513;2;2511;50,08839128;0,726772736;49,36161854;0,039285013;49,32233353;2541;63;2478;4;2474;49,91160872;1,237477902;48,67413082;0,078570026;48,59556079
0419 Sør-Odal;7787;204;7583;18;7565;100;2,619750867;97,38024913;0,231154488;97,14909464;3826;90;3736;3;3733;49,13317067;1,155772441;47,97739823;0,038525748;47,93887248;3961;114;3847;15;3832;50,86682933;1,463978426;49,40285091;0,19262874;49,21022217
0420 Eidskog;6397;310;6087;25;6062;100;4,846021573;95,15397843;0,390808191;94,76317024;3188;125;3063;13;3050;49,83586056;1,954040957;47,8818196;0,203220259;47,67859934;3209;185;3024;12;3012;50,16413944;2,891980616;47,27215882;0,187587932;47,08457089
0423 Grue;5078;198;4880;24;4856;100;3,899172903;96,1008271;0,472627019;95,62820008;2485;90;2395;9;2386;48,93658921;1,772351319;47,16423789;0,177235132;46,98700276;2593;108;2485;15;2470;51,06341079;2,126821583;48,93658921;0,295391887;48,64119732
0425 Åsnes;7581;236;7345;18;7327;100;3,113045772;96,88695423;0,237435694;96,64951853;3770;99;3671;7;3664;49,72958713;1,30589632;48,42369081;0,092336103;48,3313547;3811;137;3674;11;3663;50,27041287;1,807149453;48,46326342;0,145099591;48,31816383
0426 Våler (Hedm.);3869;108;3761;5;3756;100;2,791418971;97,20858103;0,12923236;97,07934867;1940;50;1890;4;1886;50,1421556;1,292323598;48,849832;0,103385888;48,74644611;1929;58;1871;1;1870;49,8578444;1,499095373;48,35874903;0,025846472;48,33290256
0427 Elverum;19465;989;18476;139;18337;100;5,080914462;94,91908554;0,714102235;94,2049833;9519;479;9040;68;8972;48,90315952;2,460827126;46,44233239;0,349344978;46,09298741;9946;510;9436;71;9365;51,09684048;2,620087336;48,47675315;0,364757257;48,11199589
0428 Trysil;6741;343;6398;25;6373;100;5,088265836;94,91173416;0,370864857;94,54086931;3406;170;3236;9;3227;50,5266281;2,521881027;48,00474707;0,133511348;47,87123572;3335;173;3162;16;3146;49,4733719;2,566384809;46,90698709;0,237353508;46,66963359
0429 Åmot;4329;187;4142;20;4122;100;4,31970432;95,68029568;0,462000462;95,21829522;2204;96;2108;10;2098;50,91245091;2,217602218;48,69484869;0,231000231;48,46384846;2125;91;2034;10;2024;49,08754909;2,102102102;46,98544699;0,231000231;46,75444675
0430 Stor-Elvdal;2680;125;2555;6;2549;100;4,664179104;95,3358209;0,223880597;95,1119403;1360;64;1296;1;1295;50,74626866;2,388059701;48,35820896;0,037313433;48,32089552;1320;61;1259;5;1254;49,25373134;2,276119403;46,97761194;0,186567164;46,79104478
0432 Rendalen;2029;46;1983;1;1982;100;2,267126663;97,73287334;0,049285362;97,68358797;1023;19;1004;1;1003;50,41892558;0,936421883;49,4825037;0,049285362;49,43321833;1006;27;979;0;979;49,58107442;1,330704781;48,25036964;0;48,25036964
0434 Engerdal;1458;86;1372;4;1368;100;5,898491084;94,10150892;0,274348422;93,82716049;720;35;685;0;685;49,38271605;2,400548697;46,98216735;0;46,98216735;738;51;687;4;683;50,61728395;3,497942387;47,11934156;0,274348422;46,84499314
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1697;102;1595;20;1575;100;6,010606953;93,98939305;1,178550383;92,81084266;868;49;819;9;810;51,14908662;2,887448438;48,26163819;0,530347672;47,73129051;829;53;776;11;765;48,85091338;3,123158515;45,72775486;0,648202711;45,07955215
0437 Tynset;5400;226;5174;34;5140;100;4,185185185;95,81481481;0,62962963;95,18518519;2648;108;2540;14;2526;49,03703704;2;47,03703704;0,259259259;46,77777778;2752;118;2634;20;2614;50,96296296;2,185185185;48,77777778;0,37037037;48,40740741
0438 Alvdal;2413;77;2336;3;2333;100;3,191048487;96,80895151;0,124326564;96,68462495;1199;40;1159;0;1159;49,68918359;1,657687526;48,03149606;0;48,03149606;1214;37;1177;3;1174;50,31081641;1,533360961;48,77745545;0,124326564;48,65312889
0439 Folldal;1674;55;1619;3;1616;100;3,285543608;96,71445639;0,17921147;96,53524492;862;25;837;1;836;51,49342891;1,493428913;50;0,059737157;49,94026284;812;30;782;2;780;48,50657109;1,792114695;46,71445639;0,119474313;46,59498208
0441 Os (Hedm.);2047;107;1940;8;1932;100;5,2271617;94,7728383;0,390815828;94,38202247;1056;55;1001;6;995;51,5876893;2,686858818;48,90083048;0,293111871;48,60771861;991;52;939;2;937;48,4123107;2,540302882;45,87200782;0,097703957;45,77430386
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;25776;1685;24091;231;23860;100;6,537088765;93,46291124;0,896182495;92,56672874;12531;828;11703;114;11589;48,61499069;3,212290503;45,40270019;0,442271881;44,96042831;13245;857;12388;117;12271;51,38500931;3,324798262;48,06021105;0,453910615;47,60630043
0502 Gjøvik;28301;1874;26427;375;26052;100;6,621674146;93,37832585;1,325041518;92,05328434;13887;922;12965;180;12785;49,06893749;3,257835412;45,81110208;0,636019929;45,17508215;14414;952;13462;195;13267;50,93106251;3,363838734;47,56722377;0,689021589;46,87820218
0511 Dovre;2778;76;2702;8;2694;100;2,735781138;97,26421886;0,287976962;96,9762419;1371;32;1339;6;1333;49,35205184;1,151907847;48,20014399;0,215982721;47,98416127;1407;44;1363;2;1361;50,64794816;1,58387329;49,06407487;0,07199424;48,99208063
0512 Lesja;2168;72;2096;2;2094;100;3,32103321;96,67896679;0,092250923;96,58671587;1113;36;1077;1;1076;51,33763838;1,660516605;49,67712177;0,046125461;49,63099631;1055;36;1019;1;1018;48,66236162;1,660516605;47,00184502;0,046125461;46,95571956
0513 Skjåk;2331;67;2264;6;2258;100;2,874302874;97,12569713;0,257400257;96,86829687;1183;35;1148;4;1144;50,75075075;1,501501502;49,24924925;0,171600172;49,07764908;1148;32;1116;2;1114;49,24924925;1,372801373;47,87644788;0,085800086;47,79064779
0514 Lom;2407;50;2357;5;2352;100;2,077274616;97,92272538;0,207727462;97,71499792;1248;27;1221;1;1220;51,84877441;1,121728292;50,72704612;0,041545492;50,68550062;1159;23;1136;4;1132;48,15122559;0,955546323;47,19567927;0,166181969;47,0294973
0515 Vågå;3717;81;3636;7;3629;100;2,179176755;97,82082324;0,188323917;97,63249933;1866;37;1829;5;1824;50,20177563;0,995426419;49,20634921;0,134517084;49,07183212;1851;44;1807;2;1805;49,79822437;1,183750336;48,61447404;0,053806833;48,5606672
0516 Nord-Fron;5793;185;5608;12;5596;100;3,193509408;96,80649059;0,207146556;96,59934404;2914;82;2832;6;2826;50,30208873;1,415501467;48,88658726;0,103573278;48,78301398;2879;103;2776;6;2770;49,69791127;1,778007941;47,91990333;0,103573278;47,81633005
0517 Sel;6005;136;5869;13;5856;100;2,264779351;97,73522065;0,216486261;97,51873439;3020;73;2947;7;2940;50,29142381;1,215653622;49,07577019;0,116569525;48,95920067;2985;63;2922;6;2916;49,70857619;1,049125729;48,65945046;0,099916736;48,55953372
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3170;101;3069;11;3058;100;3,186119874;96,81388013;0,347003155;96,46687697;1586;48;1538;6;1532;50,03154574;1,514195584;48,51735016;0,189274448;48,32807571;1584;53;1531;5;1526;49,96845426;1,67192429;48,29652997;0,157728707;48,13880126
0520 Ringebu;4532;249;4283;11;4272;100;5,494263019;94,50573698;0,242718447;94,26301853;2274;146;2128;6;2122;50,17652251;3,221535746;46,95498676;0,13239188;46,82259488;2258;103;2155;5;2150;49,82347749;2,272727273;47,55075022;0,110326567;47,44042365
0521 Øyer;4929;290;4639;27;4612;100;5,883546358;94,11645364;0,547778454;93,56867519;2517;167;2350;12;2338;51,06512477;3,388111179;47,67701359;0,243457091;47,4335565;2412;123;2289;15;2274;48,93487523;2,49543518;46,43944005;0,304321363;46,13511869
0522 Gausdal;6129;209;5920;16;5904;100;3,410017947;96,58998205;0,261054006;96,32892805;3066;100;2966;7;2959;50,02447381;1,631587535;48,39288628;0,114211127;48,27867515;3063;109;2954;9;2945;49,97552619;1,778430413;48,19709577;0,146842878;48,0502529
0528 Østre Toten;14459;579;13880;66;13814;100;4,004426309;95,99557369;0,456463103;95,53911059;7161;279;6882;31;6851;49,52624663;1,929594024;47,5966526;0,214399336;47,38225327;7298;300;6998;35;6963;50,47375337;2,074832284;48,39892109;0,242063767;48,15685732
0529 Vestre Toten;12635;428;12207;56;12151;100;3,387415908;96,61258409;0,443213296;96,1693708;6358;209;6149;26;6123;50,32053819;1,654135338;48,66640285;0,205777602;48,46062525;6277;219;6058;30;6028;49,67946181;1,73328057;47,94618124;0,237435694;47,70874555
0532 Jevnaker;6256;291;5965;30;5935;100;4,651534527;95,34846547;0,479539642;94,86892583;3056;136;2920;16;2904;48,84910486;2,173913043;46,67519182;0,255754476;46,41943734;3200;155;3045;14;3031;51,15089514;2,477621483;48,67327366;0,223785166;48,44948849
0533 Lunner;8598;374;8224;47;8177;100;4,349848802;95,6501512;0,546638753;95,10351244;4311;201;4110;27;4083;50,13956734;2,337752966;47,80181438;0,314026518;47,48778786;4287;173;4114;20;4094;49,86043266;2,012095836;47,84833682;0,232612235;47,61572459
0534 Gran;13189;524;12665;77;12588;100;3,97300781;96,02699219;0,58381985;95,44317234;6516;261;6255;39;6216;49,40480704;1,978921829;47,42588521;0,295700963;47,13018424;6673;263;6410;38;6372;50,59519296;1,994085981;48,60110698;0,288118887;48,3129881
0536 Søndre Land;5853;241;5612;28;5584;100;4,117546557;95,88245344;0,478387152;95,40406629;2931;115;2816;14;2802;50,07688365;1,964804374;48,11207928;0,239193576;47,8728857;2922;126;2796;14;2782;49,92311635;2,152742183;47,77037417;0,239193576;47,53118059
0538 Nordre Land;6636;154;6482;12;6470;100;2,320675105;97,67932489;0,180831826;97,49849307;3270;76;3194;4;3190;49,27667269;1,145268234;48,13140446;0,060277275;48,07112719;3366;78;3288;8;3280;50,72332731;1,175406872;49,54792043;0,120554551;49,42736588
