;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);2211;19;2192;1;2191;100;0,859339665;99,14066033;0,045228403;99,09543193;1130;9;1121;1;1120;51,10809588;0,407055631;50,70104025;0,045228403;50,65581185;1081;10;1071;0;1071;48,89190412;0,452284034;48,43962008;0;48,43962008
0115 Skjeberg (-1991);14246;309;13937;37;13900;100;2,169029903;97,8309701;0,259722027;97,57124807;7090;148;6942;20;6922;49,76835603;1,038888109;48,72946792;0,140390285;48,58907764;7156;161;6995;17;6978;50,23164397;1,130141794;49,10150218;0,119331742;48,98217043
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1493;24;1469;1;1468;100;1,607501674;98,39249833;0,066979236;98,32551909;729;7;722;1;721;48,82786336;0,468854655;48,35900871;0,066979236;48,29202947;764;17;747;0;747;51,17213664;1,138647019;50,03348962;0;50,03348962
0119 Marker;3424;85;3339;2;3337;100;2,482476636;97,51752336;0,058411215;97,45911215;1766;35;1731;1;1730;51,5771028;1,022196262;50,55490654;0,029205607;50,52570093;1658;50;1608;1;1607;48,4228972;1,460280374;46,96261682;0,029205607;46,93341121
0121 Rømskog;653;15;638;0;638;100;2,297090352;97,70290965;0;97,70290965;316;3;313;0;313;48,39203675;0,45941807;47,93261868;0;47,93261868;337;12;325;0;325;51,60796325;1,837672282;49,77029096;0;49,77029096
0122 Trøgstad;4799;92;4707;10;4697;100;1,917066055;98,08293394;0,208376745;97,8745572;2402;48;2354;5;2349;50,05209419;1,000208377;49,05188581;0,104188373;48,94769744;2397;44;2353;5;2348;49,94790581;0,916857679;49,03104814;0,104188373;48,92685976
0123 Spydeberg;4284;97;4187;6;4181;100;2,264239029;97,73576097;0,140056022;97,59570495;2193;58;2135;1;2134;51,19047619;1,353874883;49,83660131;0,02334267;49,81325864;2091;39;2052;5;2047;48,80952381;0,910364146;47,89915966;0,116713352;47,78244631
0124 Askim;12869;642;12227;131;12096;100;4,988732613;95,01126739;1,017950113;93,99331727;6372;378;5994;71;5923;49,51433678;2,937291165;46,57704561;0,55171342;46,02533219;6497;264;6233;60;6173;50,48566322;2,051441448;48,43422177;0,466236693;47,96798508
0125 Eidsberg;9280;186;9094;12;9082;100;2,004310345;97,99568966;0,129310345;97,86637931;4530;90;4440;7;4433;48,81465517;0,969827586;47,84482759;0,075431034;47,76939655;4750;96;4654;5;4649;51,18534483;1,034482759;50,15086207;0,05387931;50,09698276
0127 Skiptvet;3156;50;3106;5;3101;100;1,584283904;98,4157161;0,15842839;98,25728771;1610;24;1586;1;1585;51,0139417;0,760456274;50,25348542;0,031685678;50,22179975;1546;26;1520;4;1516;48,9860583;0,82382763;48,16223067;0,126742712;48,03548796
0128 Rakkestad;7182;111;7071;10;7061;100;1,545530493;98,45446951;0,139236981;98,31523253;3590;60;3530;2;3528;49,9860763;0,835421888;49,15065441;0,027847396;49,12280702;3592;51;3541;8;3533;50,0139237;0,710108605;49,30381509;0,111389585;49,19242551
0130 Tune (-1991);18432;539;17893;60;17833;100;2,924262153;97,07573785;0,325520833;96,75021701;9104;272;8832;35;8797;49,39236111;1,475694444;47,91666667;0,189887153;47,72677951;9328;267;9061;25;9036;50,60763889;1,448567708;49,15907118;0,135633681;49,0234375
0131 Rolvsøy (1911-1993);5669;134;5535;9;5526;100;2,363732581;97,63626742;0,158758158;97,47750926;2766;77;2689;5;2684;48,79167402;1,358264244;47,43340977;0,088198977;47,3452108;2903;57;2846;4;2842;51,20832598;1,005468337;50,20285765;0,070559182;50,13229847
0133 Kråkerøy (1908-1993);7460;185;7275;8;7267;100;2,479892761;97,52010724;0,107238606;97,41286863;3630;93;3537;4;3533;48,65951743;1,246648794;47,41286863;0,053619303;47,35924933;3830;92;3738;4;3734;51,34048257;1,233243968;50,10723861;0,053619303;50,0536193
0134 Onsøy (-1993);12869;262;12607;24;12583;100;2,035900225;97,96409977;0,186494677;97,7776051;6306;108;6198;9;6189;49,00147642;0,839226047;48,16225037;0,069935504;48,09231487;6563;154;6409;15;6394;50,99852358;1,196674178;49,80184941;0,116559173;49,68529023
0135 Råde;5995;113;5882;4;5878;100;1,884904087;98,11509591;0,066722269;98,04837364;2959;56;2903;2;2901;49,35779817;0,93411176;48,42368641;0,033361134;48,39032527;3036;57;2979;2;2977;50,64220183;0,950792327;49,69140951;0,033361134;49,65804837
0136 Rygge;11991;634;11357;136;11221;100;5,287298807;94,71270119;1,134183971;93,57851722;5956;346;5610;77;5533;49,67058627;2,885497456;46,78508882;0,642148278;46,14294054;6035;288;5747;59;5688;50,32941373;2,401801351;47,92761238;0,492035693;47,43557668
0137 Våler (Østf.);4070;181;3889;11;3878;100;4,447174447;95,55282555;0,27027027;95,28255528;2104;112;1992;7;1985;51,6953317;2,751842752;48,94348894;0,171990172;48,77149877;1966;69;1897;4;1893;48,3046683;1,695331695;46,60933661;0,098280098;46,51105651
0138 Hobøl;3980;90;3890;8;3882;100;2,261306533;97,73869347;0,201005025;97,53768844;2010;49;1961;4;1957;50,50251256;1,231155779;49,27135678;0,100502513;49,17085427;1970;41;1929;4;1925;49,49748744;1,030150754;48,46733668;0,100502513;48,36683417
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11286;472;10814;62;10752;100;4,182172603;95,8178274;0,549353181;95,26847422;5642;238;5404;33;5371;49,99113946;2,108807372;47,88233209;0,292397661;47,58993443;5644;234;5410;29;5381;50,00886054;2,073365231;47,9354953;0,25695552;47,67853978
0213 Ski;22300;809;21491;101;21390;100;3,627802691;96,37219731;0,452914798;95,91928251;11032;375;10657;42;10615;49,47085202;1,68161435;47,78923767;0,188340807;47,60089686;11268;434;10834;59;10775;50,52914798;1,946188341;48,58295964;0,264573991;48,31838565
0214 Ås;11917;722;11195;65;11130;100;6,058571788;93,94142821;0,545439288;93,39598892;6092;389;5703;30;5673;51,12024838;3,264244357;47,85600403;0,25174121;47,60426282;5825;333;5492;35;5457;48,87975162;2,794327431;46,08542418;0,293698078;45,79172611
0215 Frogn;10113;442;9671;32;9639;100;4,370612083;95,62938792;0,316424404;95,31296351;5065;209;4856;16;4840;50,08405023;2,06664689;48,01740334;0,158212202;47,85919114;5048;233;4815;16;4799;49,91594977;2,303965193;47,61198457;0,158212202;47,45377237
0216 Nesodden;13063;768;12295;73;12222;100;5,879200796;94,1207992;0,558830284;93,56196892;6425;366;6059;45;6014;49,1847202;2,801806629;46,38291357;0,344484422;46,03842915;6638;402;6236;28;6208;50,8152798;3,077394167;47,73788563;0,214345862;47,52353977
0217 Oppegård;20313;973;19340;94;19246;100;4,790035938;95,20996406;0,46275784;94,74720622;10081;479;9602;48;9554;49,62831684;2,358095801;47,27022104;0,236301876;47,03391917;10232;494;9738;46;9692;50,37168316;2,431940137;47,93974302;0,226455964;47,71328706
0219 Bærum;89221;5812;83409;593;82816;100;6,514161464;93,48583854;0,664641732;92,8211968;43475;2703;40772;308;40464;48,72731756;3,029555822;45,69776174;0,345210208;45,35255153;45746;3109;42637;285;42352;51,27268244;3,484605642;47,7880768;0,319431524;47,46864527
0220 Asker;41430;2656;38774;214;38560;100;6,41081342;93,58918658;0,516533913;93,07265267;20681;1283;19398;103;19295;49,91793386;3,096789766;46,8211441;0,248612117;46,57253198;20749;1373;19376;111;19265;50,08206614;3,314023654;46,76804248;0,267921796;46,50012069
0221 Aurskog-Høland;12596;157;12439;15;12424;100;1,246427437;98,75357256;0,119085424;98,63448714;6334;73;6261;7;6254;50,28580502;0,579549063;49,70625595;0,055573198;49,65068276;6262;84;6178;8;6170;49,71419498;0,666878374;49,04731661;0,063512226;48,98380438
0226 Sørum;11245;251;10994;23;10971;100;2,232103157;97,76789684;0,204535349;97,56336149;5706;131;5575;12;5563;50,74255225;1,164962205;49,57759004;0,106714095;49,47087594;5539;120;5419;11;5408;49,25744775;1,067140952;48,1903068;0,097821254;48,09248555
0227 Fet;8612;185;8427;25;8402;100;2,148165351;97,85183465;0,290292615;97,56154203;4353;100;4253;16;4237;50,54575012;1,16117046;49,38457966;0,185787274;49,19879238;4259;85;4174;9;4165;49,45424988;0,986994891;48,46725499;0,104505341;48,36274965
0228 Rælingen;13696;827;12869;150;12719;100;6,038259346;93,96174065;1,09521028;92,86653037;6864;440;6424;80;6344;50,11682243;3,212616822;46,90420561;0,58411215;46,32009346;6832;387;6445;70;6375;49,88317757;2,825642523;47,05753505;0,511098131;46,54643692
0229 Enebakk;8060;163;7897;18;7879;100;2,022332506;97,97766749;0,223325062;97,75434243;4109;86;4023;7;4016;50,98014888;1,066997519;49,91315136;0,086848635;49,82630273;3951;77;3874;11;3863;49,01985112;0,955334988;48,06451613;0,136476427;47,9280397
0230 Lørenskog;26066;1244;24822;192;24630;100;4,772500575;95,22749942;0,736591729;94,4909077;12969;608;12361;98;12263;49,75446942;2,332540474;47,42192895;0,375968695;47,04596025;13097;636;12461;94;12367;50,24553058;2,439960101;47,80557047;0,360623034;47,44494744
0231 Skedsmo;33679;1496;32183;222;31961;100;4,441937112;95,55806289;0,659164465;94,89889842;16735;770;15965;99;15866;49,68971763;2,286291161;47,40342647;0,293951721;47,10947475;16944;726;16218;123;16095;50,31028237;2,155645951;48,15463642;0,365212744;47,78942368
0233 Nittedal;16114;616;15498;52;15446;100;3,822762815;96,17723719;0,322700757;95,85453643;8140;319;7821;24;7797;50,51508005;1,979645029;48,53543503;0,148938811;48,38649621;7974;297;7677;28;7649;49,48491995;1,843117786;47,64180216;0,173761946;47,46804021
0234 Gjerdrum;3778;67;3711;9;3702;100;1,773425093;98,22657491;0,238221281;97,98835363;1919;35;1884;5;1879;50,79407094;0,926416093;49,86765484;0,132345156;49,73530969;1859;32;1827;4;1823;49,20592906;0,847008999;48,35892006;0,105876125;48,25304394
0235 Ullensaker;18121;354;17767;28;17739;100;1,953534573;98,04646543;0,154516859;97,89194857;8992;172;8820;19;8801;49,62198554;0,94917499;48,67281055;0,104850726;48,56795983;9129;182;8947;9;8938;50,37801446;1,004359583;49,37365488;0,049666133;49,32398874
0236 Nes (Ak.);15729;241;15488;18;15470;100;1,532201666;98,46779833;0,114438299;98,35336004;7963;111;7852;8;7844;50,6262318;0,705702842;49,92052896;0,050861466;49,86966749;7766;130;7636;10;7626;49,3737682;0,826498824;48,54726938;0,063576833;48,48369254
0237 Eidsvoll;16627;328;16299;29;16270;100;1,972695014;98,02730499;0,174415108;97,85288988;8318;167;8151;12;8139;50,02706441;1,004390449;49,02267396;0,072171769;48,9505022;8309;161;8148;17;8131;49,97293559;0,968304565;49,00463102;0,102243339;48,90238768
0238 Nannestad;7992;119;7873;9;7864;100;1,488988989;98,51101101;0,112612613;98,3983984;3995;57;3938;4;3934;49,98748749;0,713213213;49,27427427;0,05005005;49,22422422;3997;62;3935;5;3930;50,01251251;0,775775776;49,23673674;0,062562563;49,17417417
0239 Hurdal;2545;37;2508;5;2503;100;1,453831041;98,54616896;0,196463654;98,3497053;1266;19;1247;3;1244;49,74459725;0,746561886;48,99803536;0,117878193;48,88015717;1279;18;1261;2;1259;50,25540275;0,707269155;49,5481336;0,078585462;49,46954813
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;458364;47063;411301;8164;403137;100;10,26760391;89,73239609;1,781117191;87,9512789;215518;25538;189980;4174;185806;47,01896309;5,571554485;41,44740861;0,91062998;40,53677863;242846;21525;221321;3990;217331;52,98103691;4,696049428;48,28498748;0,870487211;47,41450027
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);16129;581;15548;29;15519;100;3,602207204;96,3977928;0,17980036;96,21799244;7438;292;7146;13;7133;46,11569223;1,810403621;44,30528861;0,080600161;44,22468845;8691;289;8402;16;8386;53,88430777;1,791803584;52,09250419;0,099200198;51,99330399
0402 Kongsvinger;17480;537;16943;47;16896;100;3,07208238;96,92791762;0,268878719;96,6590389;8548;278;8270;18;8252;48,90160183;1,590389016;47,31121281;0,102974828;47,20823799;8932;259;8673;29;8644;51,09839817;1,481693364;49,61670481;0,16590389;49,45080092
0403 Hamar;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0412 Ringsaker;31180;485;30695;41;30654;100;1,555484285;98,44451572;0,131494548;98,31302117;15679;245;15434;15;15419;50,28543938;0,785760103;49,49967928;0,048107761;49,45157152;15501;240;15261;26;15235;49,71456062;0,769724182;48,94483643;0,083386786;48,86144965
0414 Vang (-1991);9003;109;8894;4;8890;100;1,210707542;98,78929246;0,044429635;98,74486282;4492;51;4441;4;4437;49,89447962;0,566477841;49,32800178;0,044429635;49,28357214;4511;58;4453;0;4453;50,10552038;0,644229701;49,46129068;0;49,46129068
0415 Løten;7067;111;6956;9;6947;100;1,570680628;98,42931937;0,127352483;98,30196689;3584;57;3527;6;3521;50,71458893;0,806565728;49,90802321;0,084901656;49,82312155;3483;54;3429;3;3426;49,28541107;0,7641149;48,52129617;0,042450828;48,47884534
0417 Stange;17611;275;17336;12;17324;100;1,561524047;98,43847595;0,068139231;98,37033672;8788;127;8661;6;8655;49,90063029;0,721140196;49,17949009;0,034069616;49,14542048;8823;148;8675;6;8669;50,09936971;0,840383851;49,25898586;0,034069616;49,22491625
0418 Nord-Odal;5335;56;5279;1;5278;100;1,049671978;98,95032802;0,018744142;98,93158388;2710;28;2682;1;2681;50,79662605;0,524835989;50,27179007;0,018744142;50,25304592;2625;28;2597;0;2597;49,20337395;0,524835989;48,67853796;0;48,67853796
0419 Sør-Odal;7378;87;7291;6;7285;100;1,17918135;98,82081865;0,081322852;98,7394958;3786;51;3735;2;3733;51,31471944;0,69124424;50,6234752;0,027107617;50,59636758;3592;36;3556;4;3552;48,68528056;0,48793711;48,19734345;0,054215234;48,14312822
0420 Eidskog;6470;163;6307;9;6298;100;2,519319938;97,48068006;0,139103555;97,34157651;3271;70;3201;6;3195;50,55641422;1,081916538;49,47449768;0,092735703;49,38176198;3199;93;3106;3;3103;49,44358578;1,4374034;48,00618238;0,046367852;47,95981453
0423 Grue;5881;99;5782;2;5780;100;1,683387179;98,31661282;0,034007822;98,282605;2943;41;2902;2;2900;50,04250978;0,697160347;49,34534943;0,034007822;49,31134161;2938;58;2880;0;2880;49,95749022;0,986226832;48,97126339;0;48,97126339
0425 Åsnes;8528;117;8411;5;8406;100;1,37195122;98,62804878;0,058630394;98,56941839;4246;54;4192;2;4190;49,78893058;0,633208255;49,15572233;0,023452158;49,13227017;4282;63;4219;3;4216;50,21106942;0,738742964;49,47232645;0,035178236;49,43714822
0426 Våler (Hedm.);4372;58;4314;5;4309;100;1,326623971;98,67337603;0,114364135;98,55901189;2227;25;2202;2;2200;50,93778591;0,571820677;50,36596523;0,045745654;50,32021958;2145;33;2112;3;2109;49,06221409;0,754803294;48,3074108;0,068618481;48,23879231
0427 Elverum;17332;415;16917;34;16883;100;2,394414955;97,60558505;0,196168936;97,40941611;8474;221;8253;18;8235;48,89222248;1,275098084;47,61712439;0,103854143;47,51327025;8858;194;8664;16;8648;51,10777752;1,119316871;49,98846065;0,092314793;49,89614586
0428 Trysil;7330;149;7181;4;7177;100;2,032742156;97,96725784;0,054570259;97,91268759;3712;64;3648;2;3646;50,64120055;0,873124147;49,7680764;0,02728513;49,74079127;3618;85;3533;2;3531;49,35879945;1,159618008;48,19918145;0,02728513;48,17189632
0429 Åmot;4458;78;4380;3;4377;100;1,749663526;98,25033647;0,067294751;98,18304172;2200;36;2164;1;2163;49,34948407;0,807537012;48,54194706;0,022431584;48,51951548;2258;42;2216;2;2214;50,65051593;0,942126514;49,70838941;0,044863167;49,66352624
0430 Stor-Elvdal;3371;53;3318;5;3313;100;1,572233759;98,42776624;0,148323939;98,2794423;1666;26;1640;3;1637;49,42153664;0,771284485;48,65025215;0,088994364;48,56125779;1705;27;1678;2;1676;50,57846336;0,800949273;49,77751409;0,059329576;49,71818451
0432 Rendalen;2499;24;2475;2;2473;100;0,960384154;99,03961585;0,080032013;98,95958383;1264;13;1251;1;1250;50,58023209;0,520208083;50,06002401;0,040016006;50,020008;1235;11;1224;1;1223;49,41976791;0,44017607;48,97959184;0,040016006;48,93957583
0434 Engerdal;1721;123;1598;6;1592;100;7,147007554;92,85299245;0,348634515;92,50435793;894;75;819;3;816;51,94654271;4,357931435;47,58861127;0,174317257;47,41429402;827;48;779;3;776;48,05345729;2,789076119;45,26438117;0,174317257;45,09006392
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1898;39;1859;1;1858;100;2,054794521;97,94520548;0,052687039;97,89251844;929;12;917;0;917;48,94625922;0,632244468;48,31401475;0;48,31401475;969;27;942;1;941;51,05374078;1,422550053;49,63119073;0,052687039;49,57850369
0437 Tynset;5356;72;5284;8;5276;100;1,344286781;98,65571322;0,149365198;98,50634802;2679;33;2646;5;2641;50,01867065;0,616131441;49,40253921;0,093353249;49,30918596;2677;39;2638;3;2635;49,98132935;0,72815534;49,25317401;0,056011949;49,19716206
0438 Alvdal;2434;18;2416;4;2412;100;0,739523418;99,26047658;0,164338537;99,09613804;1213;11;1202;3;1199;49,83566146;0,451930978;49,38373048;0,123253903;49,26047658;1221;7;1214;1;1213;50,16433854;0,28759244;49,8767461;0,041084634;49,83566146
0439 Folldal;2022;18;2004;1;2003;100;0,890207715;99,10979228;0,049455984;99,0603363;1024;8;1016;0;1016;50,64292779;0,395647873;50,24727992;0;50,24727992;998;10;988;1;987;49,35707221;0,494559842;48,86251236;0,049455984;48,81305638
0441 Os (Hedm.);2029;27;2002;3;1999;100;1,330704781;98,66929522;0,147856087;98,52143913;1034;16;1018;2;1016;50,96106456;0,788565796;50,17249877;0,098570724;50,07392804;995;11;984;1;983;49,03893544;0,542138985;48,49679645;0,049285362;48,44751109
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;22782;760;22022;39;21983;100;3,335966991;96,66403301;0,17118778;96,49284523;10933;348;10585;21;10564;47,98964094;1,527521728;46,46211922;0,092178035;46,36994118;11849;412;11437;18;11419;52,01035906;1,808445264;50,20191379;0,079009745;50,12290405
0502 Gjøvik;26083;654;25429;59;25370;100;2,507380286;97,49261971;0,226200974;97,26641874;12760;349;12411;29;12382;48,92075298;1,338036269;47,58271671;0,11118353;47,47153318;13323;305;13018;30;12988;51,07924702;1,169344017;49,909903;0,115017444;49,79488556
0511 Dovre;3037;34;3003;1;3002;100;1,119525848;98,88047415;0,032927231;98,84754692;1504;12;1492;0;1492;49,52255515;0,39512677;49,12742838;0;49,12742838;1533;22;1511;1;1510;50,47744485;0,724399078;49,75304577;0,032927231;49,72011854
0512 Lesja;2476;31;2445;1;2444;100;1,252019386;98,74798061;0,040387722;98,70759289;1282;21;1261;0;1261;51,77705977;0,848142165;50,92891761;0;50,92891761;1194;10;1184;1;1183;48,22294023;0,403877221;47,819063;0,040387722;47,77867528
0513 Skjåk;2612;15;2597;0;2597;100;0,574272588;99,42572741;0;99,42572741;1325;6;1319;0;1319;50,72741194;0,229709035;50,49770291;0;50,49770291;1287;9;1278;0;1278;49,27258806;0,344563553;48,9280245;0;48,9280245
0514 Lom;2656;16;2640;0;2640;100;0,602409639;99,39759036;0;99,39759036;1373;12;1361;0;1361;51,69427711;0,451807229;51,24246988;0;51,24246988;1283;4;1279;0;1279;48,30572289;0,15060241;48,15512048;0;48,15512048
0515 Vågå;3974;37;3937;2;3935;100;0,931051837;99,06894816;0,050327126;99,01862104;2032;19;2013;1;2012;51,13236034;0,4781077;50,65425264;0,025163563;50,62908908;1942;18;1924;1;1923;48,86763966;0,452944137;48,41469552;0,025163563;48,38953196
0516 Nord-Fron;6192;100;6092;1;6091;100;1,61498708;98,38501292;0,016149871;98,36886305;3095;50;3045;1;3044;49,98385013;0,80749354;49,17635659;0,016149871;49,16020672;3097;50;3047;0;3047;50,01614987;0,80749354;49,20865633;0;49,20865633
0517 Sel;6391;73;6318;0;6318;100;1,142231263;98,85776874;0;98,85776874;3227;45;3182;0;3182;50,49288061;0,704115162;49,78876545;0;49,78876545;3164;28;3136;0;3136;49,50711939;0,438116101;49,06900329;0;49,06900329
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3486;50;3436;0;3436;100;1,434308663;98,56569134;0;98,56569134;1765;25;1740;0;1740;50,63109581;0,717154332;49,91394148;0;49,91394148;1721;25;1696;0;1696;49,36890419;0,717154332;48,65174986;0;48,65174986
0520 Ringebu;5200;47;5153;1;5152;100;0,903846154;99,09615385;0,019230769;99,07692308;2612;22;2590;1;2589;50,23076923;0,423076923;49,80769231;0,019230769;49,78846154;2588;25;2563;0;2563;49,76923077;0,480769231;49,28846154;0;49,28846154
0521 Øyer;4521;66;4455;6;4449;100;1,459854015;98,54014599;0,132714001;98,40743198;2287;37;2250;3;2247;50,58615351;0,818403008;49,7677505;0,066357001;49,7013935;2234;29;2205;3;2202;49,41384649;0,641451006;48,77239549;0,066357001;48,70603849
0522 Gausdal;6492;69;6423;4;6419;100;1,06284658;98,93715342;0,061614295;98,87553913;3259;34;3225;3;3222;50,20024646;0,523721503;49,67652495;0,046210721;49,63031423;3233;35;3198;1;3197;49,79975354;0,539125077;49,26062847;0,015403574;49,24522489
0528 Østre Toten;14303;194;14109;12;14097;100;1,356358806;98,64364119;0,083898483;98,55974271;7201;98;7103;6;7097;50,34608124;0,685170943;49,6609103;0,041949241;49,61896106;7102;96;7006;6;7000;49,65391876;0,671187863;48,9827309;0,041949241;48,94078165
0529 Vestre Toten;13325;143;13182;10;13172;100;1,073170732;98,92682927;0,075046904;98,85178236;6666;65;6601;3;6598;50,02626642;0,487804878;49,53846154;0,022514071;49,51594747;6659;78;6581;7;6574;49,97373358;0,585365854;49,38836773;0,052532833;49,3358349
0532 Jevnaker;5835;120;5715;4;5711;100;2,05655527;97,94344473;0,068551842;97,87489289;2902;51;2851;2;2849;49,73436161;0,87403599;48,86032562;0,034275921;48,8260497;2933;69;2864;2;2862;50,26563839;1,18251928;49,08311911;0,034275921;49,04884319
0533 Lunner;7869;201;7668;12;7656;100;2,554327106;97,44567289;0,152497141;97,29317575;3983;104;3879;5;3874;50,61634261;1,321641886;49,29470072;0,063540475;49,23116025;3886;97;3789;7;3782;49,38365739;1,23268522;48,15097217;0,088956665;48,0620155
