;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1489;30;1459;2;1457;100;2,014775017;97,98522498;0,134318334;97,85090665;730;11;719;2;717;49,02619208;0,738750839;48,28744124;0,134318334;48,1531229;759;19;740;0;740;50,97380792;1,276024177;49,69778375;0;49,69778375
0119 Marker;3427;93;3334;3;3331;100;2,713743799;97,2862562;0,087540123;97,19871608;1776;38;1738;2;1736;51,82375255;1,108841552;50,714911;0,058360082;50,65655092;1651;55;1596;1;1595;48,17624745;1,604902247;46,5713452;0,029180041;46,54216516
0121 Rømskog;653;14;639;0;639;100;2,143950995;97,856049;0;97,856049;325;5;320;0;320;49,77029096;0,765696784;49,00459418;0;49,00459418;328;9;319;0;319;50,22970904;1,378254211;48,85145482;0;48,85145482
0122 Trøgstad;4785;81;4704;13;4691;100;1,692789969;98,30721003;0,271682341;98,03552769;2378;43;2335;6;2329;49,6969697;0,898641588;48,79832811;0,12539185;48,67293626;2407;38;2369;7;2362;50,3030303;0,79414838;49,50888192;0,146290491;49,36259143
0123 Spydeberg;4296;105;4191;6;4185;100;2,444134078;97,55586592;0,139664804;97,41620112;2193;61;2132;2;2130;51,04748603;1,419925512;49,62756052;0,046554935;49,58100559;2103;44;2059;4;2055;48,95251397;1,024208566;47,9283054;0,09310987;47,83519553
0124 Askim;12829;704;12125;162;11963;100;5,48756723;94,51243277;1,26276405;93,24966872;6315;410;5905;81;5824;49,22441344;3,195884325;46,02852911;0,631382025;45,39714709;6514;294;6220;81;6139;50,77558656;2,291682906;48,48390366;0,631382025;47,85252163
0125 Eidsberg;9270;194;9076;15;9061;100;2,092772384;97,90722762;0,161812298;97,74541532;4533;93;4440;7;4433;48,89967638;1,003236246;47,89644013;0,075512406;47,82092772;4737;101;4636;8;4628;51,10032362;1,089536138;50,01078749;0,086299892;49,92448759
0127 Skiptvet;3097;61;3036;10;3026;100;1,969648046;98,03035195;0,322893122;97,70745883;1550;27;1523;3;1520;50,04843397;0,87181143;49,17662254;0,096867937;49,0797546;1547;34;1513;7;1506;49,95156603;1,097836616;48,85372942;0,226025186;48,62770423
0128 Rakkestad;7126;139;6987;17;6970;100;1,950603424;98,04939658;0,238563009;97,81083357;3559;67;3492;7;3485;49,94386753;0,940218917;49,00364861;0,098231827;48,90541678;3567;72;3495;10;3485;50,05613247;1,010384507;49,04574797;0,140331182;48,90541678
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);5931;156;5775;10;5765;100;2,63024785;97,36975215;0,168605631;97,20114652;2888;89;2799;6;2793;48,69330636;1,50059012;47,19271624;0,101163379;47,09155286;3043;67;2976;4;2972;51,30669364;1,129657731;50,17703591;0,067442253;50,10959366
0133 Kråkerøy (1908-1993);7468;197;7271;18;7253;100;2,6379218;97,3620782;0,241028388;97,12104981;3632;92;3540;9;3531;48,63417247;1,231922871;47,4022496;0,120514194;47,2817354;3836;105;3731;9;3722;51,36582753;1,405998929;49,9598286;0,120514194;49,83931441
0134 Onsøy (-1993);12984;275;12709;24;12685;100;2,117991374;97,88200863;0,184842884;97,69716574;6362;120;6242;9;6233;48,99876771;0,924214418;48,0745533;0,069316081;48,00523722;6622;155;6467;15;6452;51,00123229;1,193776956;49,80745533;0,115526802;49,69192853
0135 Råde;5960;103;5857;5;5852;100;1,728187919;98,27181208;0,083892617;98,18791946;2975;55;2920;2;2918;49,91610738;0,922818792;48,99328859;0,033557047;48,95973154;2985;48;2937;3;2934;50,08389262;0,805369128;49,27852349;0,05033557;49,22818792
0136 Rygge;12097;625;11472;155;11317;100;5,166570224;94,83342978;1,281309416;93,55212036;5975;320;5655;90;5565;49,39241134;2,645283955;46,74712739;0,743986112;46,00314127;6122;305;5817;65;5752;50,60758866;2,521286269;48,08630239;0,537323303;47,54897909
0137 Våler (Østf.);4101;265;3836;12;3824;100;6,461838576;93,53816142;0,292611558;93,24554987;2157;171;1986;7;1979;52,59692758;4,169714704;48,42721287;0,170690076;48,2565228;1944;94;1850;5;1845;47,40307242;2,292123872;45,11094855;0,121921483;44,98902707
0138 Hobøl;3962;93;3869;12;3857;100;2,347299344;97,65270066;0,302877335;97,34982332;1999;44;1955;3;1952;50,454316;1,110550227;49,34376577;0,075719334;49,26804644;1963;49;1914;9;1905;49,545684;1,236749117;48,30893488;0,227158001;48,08177688
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11273;475;10798;70;10728;100;4,213607735;95,78639226;0,620952719;95,16543955;5642;246;5396;38;5358;50,04878914;2,182205269;47,86658387;0,337088619;47,52949525;5631;229;5402;32;5370;49,95121086;2,031402466;47,91980839;0,2838641;47,63594429
0213 Ski;22530;819;21711;115;21596;100;3,635153129;96,36484687;0,510430537;95,85441633;11173;382;10791;53;10738;49,59165557;1,695517088;47,89613848;0,2352419;47,66089658;11357;437;10920;62;10858;50,40834443;1,939636041;48,46870839;0,275188637;48,19351975
0214 Ås;11909;795;11114;77;11037;100;6,675623478;93,32437652;0,646569821;92,6778067;6047;401;5646;34;5612;50,77672349;3,367201276;47,40952221;0,285498363;47,12402385;5862;394;5468;43;5425;49,22327651;3,308422202;45,91485431;0,361071459;45,55378285
0215 Frogn;10465;453;10012;43;9969;100;4,328714763;95,67128524;0,410893454;95,26039178;5231;214;5017;24;4993;49,98566651;2,04491161;47,9407549;0,229335882;47,71141902;5234;239;4995;19;4976;50,01433349;2,283803153;47,73053034;0,181557573;47,54897277
0216 Nesodden;13300;799;12501;66;12435;100;6,007518797;93,9924812;0,496240602;93,4962406;6562;382;6180;41;6139;49,33834586;2,872180451;46,46616541;0,308270677;46,15789474;6738;417;6321;25;6296;50,66165414;3,135338346;47,52631579;0,187969925;47,33834586
0217 Oppegård;21001;1053;19948;122;19826;100;5,01404695;94,98595305;0,580924718;94,40502833;10386;509;9877;61;9816;49,45478787;2,42369411;47,03109376;0,290462359;46,7406314;10615;544;10071;61;10010;50,54521213;2,59035284;47,95485929;0,290462359;47,66439693
0219 Bærum;91692;5722;85970;660;85310;100;6,240457183;93,75954282;0,719801073;93,03974174;44567;2598;41969;341;41628;48,60511277;2,83339877;45,771714;0,371897221;45,39981678;47125;3124;44001;319;43682;51,39488723;3,407058413;47,98782882;0,347903852;47,63992497
0220 Asker;42395;2484;39911;226;39685;100;5,859181507;94,14081849;0,533081731;93,60773676;21050;1155;19895;113;19782;49,65208161;2,724377875;46,92770374;0,266540866;46,66116287;21345;1329;20016;113;19903;50,34791839;3,134803633;47,21311475;0,266540866;46,94657389
0221 Aurskog-Høland;12497;188;12309;20;12289;100;1,504361047;98,49563895;0,160038409;98,33560054;6264;87;6177;9;6168;50,12402977;0,69616708;49,42786269;0,072017284;49,3558454;6233;101;6132;11;6121;49,87597023;0,808193967;49,06777627;0,088021125;48,97975514
0226 Sørum;11307;245;11062;21;11041;100;2,166799328;97,83320067;0,185725657;97,64747502;5724;127;5597;8;5589;50,62350756;1,123198019;49,50030954;0,070752631;49,42955691;5583;118;5465;13;5452;49,37649244;1,043601309;48,33289113;0,114973026;48,2179181
0227 Fet;8550;190;8360;25;8335;100;2,222222222;97,77777778;0,292397661;97,48538012;4329;97;4232;16;4216;50,63157895;1,134502924;49,49707602;0,187134503;49,30994152;4221;93;4128;9;4119;49,36842105;1,087719298;48,28070175;0,105263158;48,1754386
0228 Rælingen;13856;892;12964;184;12780;100;6,437644342;93,56235566;1,327944573;92,23441109;6909;449;6460;96;6364;49,86287529;3,240473441;46,62240185;0,692840647;45,9295612;6947;443;6504;88;6416;50,13712471;3,197170901;46,93995381;0,635103926;46,30484988
0229 Enebakk;8035;174;7861;21;7840;100;2,165525825;97,83447418;0,261356565;97,57311761;4116;89;4027;12;4015;51,22588675;1,107654014;50,11823273;0,149346609;49,96888612;3919;85;3834;9;3825;48,77411325;1,057871811;47,71624144;0,112009956;47,60423149
0230 Lørenskog;26974;1326;25648;236;25412;100;4,915844888;95,08415511;0,874916586;94,20923853;13345;632;12713;119;12594;49,47356714;2,34299696;47,13057018;0,441165567;46,68940461;13629;694;12935;117;12818;50,52643286;2,572847928;47,95358493;0,43375102;47,51983391
0231 Skedsmo;34484;1557;32927;238;32689;100;4,515137455;95,48486254;0,690175154;94,79468739;17099;789;16310;107;16203;49,58531493;2,288017631;47,2972973;0,31028883;46,98700847;17385;768;16617;131;16486;50,41468507;2,227119824;48,18756525;0,379886324;47,80767892
0233 Nittedal;16220;636;15584;61;15523;100;3,92108508;96,07891492;0,376078915;95,702836;8177;306;7871;29;7842;50,41307028;1,886559803;48,52651048;0,178791615;48,34771887;8043;330;7713;32;7681;49,58692972;2,034525277;47,55240444;0,1972873;47,35511714
0234 Gjerdrum;3753;72;3681;7;3674;100;1,918465228;98,08153477;0,186517453;97,89501732;1904;37;1867;3;1864;50,73274714;0,985877964;49,74686917;0,079936051;49,66693312;1849;35;1814;4;1810;49,26725286;0,932587264;48,3346656;0,106581402;48,2280842
0235 Ullensaker;18179;368;17811;30;17781;100;2,024313769;97,97568623;0,165025579;97,81066065;9021;176;8845;21;8824;49,62319159;0,968150063;48,65504153;0,115517905;48,53952363;9158;192;8966;9;8957;50,37680841;1,056163705;49,3206447;0,049507674;49,27113703
0236 Nes (Ak.);15712;259;15453;17;15436;100;1,648421589;98,35157841;0,108197556;98,24338086;7990;116;7874;7;7867;50,85285132;0,738289206;50,11456212;0,044551935;50,07001018;7722;143;7579;10;7569;49,14714868;0,910132383;48,23701629;0,063645621;48,17337067
0237 Eidsvoll;16681;318;16363;32;16331;100;1,90636053;98,09363947;0,191835022;97,90180445;8348;150;8198;14;8184;50,04496133;0,899226665;49,14573467;0,083927822;49,06180685;8333;168;8165;18;8147;49,95503867;1,007133865;48,9479048;0,1079072;48,8399976
0238 Nannestad;8062;120;7942;10;7932;100;1,488464401;98,5115356;0,1240387;98,3874969;4037;56;3981;4;3977;50,07442322;0,69461672;49,3798065;0,04961548;49,33019102;4025;64;3961;6;3955;49,92557678;0,79384768;49,1317291;0,07442322;49,05730588
0239 Hurdal;2565;43;2522;5;2517;100;1,676413255;98,32358674;0,194931774;98,12865497;1262;21;1241;3;1238;49,20077973;0,81871345;48,38206628;0,116959064;48,26510721;1303;22;1281;2;1279;50,79922027;0,857699805;49,94152047;0,07797271;49,86354776
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;467441;51984;415457;10382;405075;100;11,1209757;88,8790243;2,221028964;86,65799534;221166;28019;193147;5325;187822;47,3142065;5,994125462;41,32008104;1,139181201;40,18089984;246275;23965;222310;5057;217253;52,6857935;5,126850234;47,55894327;1,081847763;46,47709551
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17478;624;16854;62;16792;100;3,57020254;96,42979746;0,354731663;96,0750658;8551;311;8240;27;8213;48,92436206;1,779379792;47,14498226;0,154479918;46,99050235;8927;313;8614;35;8579;51,07563794;1,790822749;49,2848152;0,200251745;49,08456345
0403 Hamar;26000;864;25136;60;25076;100;3,323076923;96,67692308;0,230769231;96,44615385;12341;423;11918;30;11888;47,46538462;1,626923077;45,83846154;0,115384615;45,72307692;13659;441;13218;30;13188;52,53461538;1,696153846;50,83846154;0,115384615;50,72307692
0412 Ringsaker;31197;526;30671;58;30613;100;1,686059557;98,31394044;0,185915312;98,12802513;15632;256;15376;21;15355;50,10738212;0,820591724;49,2867904;0,067314165;49,21947623;15565;270;15295;37;15258;49,89261788;0,865467833;49,02715005;0,118601148;48,9085489
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7046;110;6936;8;6928;100;1,561169458;98,43883054;0,113539597;98,32529095;3552;55;3497;5;3492;50,41158104;0,780584729;49,63099631;0,070962248;49,56003406;3494;55;3439;3;3436;49,58841896;0,780584729;48,80783423;0,042577349;48,76525688
0417 Stange;17610;302;17308;18;17290;100;1,714934696;98,2850653;0,102214651;98,18285065;8753;133;8620;9;8611;49,70471323;0,755252697;48,94946053;0,051107325;48,89835321;8857;169;8688;9;8679;50,29528677;0,959681999;49,33560477;0,051107325;49,28449744
0418 Nord-Odal;5307;69;5238;7;5231;100;1,300169587;98,69983041;0,131901262;98,56792915;2702;35;2667;4;2663;50,91388732;0,659506312;50,25438101;0,07537215;50,17900886;2605;34;2571;3;2568;49,08611268;0,640663275;48,44544941;0,056529112;48,38892029
0419 Sør-Odal;7360;89;7271;5;7266;100;1,20923913;98,79076087;0,067934783;98,72282609;3733;47;3686;0;3686;50,7201087;0,638586957;50,08152174;0;50,08152174;3627;42;3585;5;3580;49,2798913;0,570652174;48,70923913;0,067934783;48,64130435
0420 Eidskog;6471;170;6301;11;6290;100;2,627105548;97,37289445;0,169989183;97,20290527;3268;75;3193;7;3186;50,50224077;1,159017153;49,34322361;0,108174934;49,23504868;3203;95;3108;4;3104;49,49775923;1,468088394;48,02967084;0,061814248;47,96785659
0423 Grue;5702;104;5598;0;5598;100;1,823921431;98,17607857;0;98,17607857;2866;44;2822;0;2822;50,26306559;0,771659067;49,49140652;0;49,49140652;2836;60;2776;0;2776;49,73693441;1,052262364;48,68467204;0;48,68467204
0425 Åsnes;8522;158;8364;8;8356;100;1,854024877;98,14597512;0,093874677;98,05210045;4242;78;4164;3;4161;49,77704764;0,915278104;48,86176954;0,035203004;48,82656653;4280;80;4200;5;4195;50,22295236;0,938746773;49,28420559;0,058671673;49,22553391
0426 Våler (Hedm.);4352;76;4276;8;4268;100;1,746323529;98,25367647;0,183823529;98,06985294;2236;34;2202;4;2198;51,37867647;0,78125;50,59742647;0,091911765;50,50551471;2116;42;2074;4;2070;48,62132353;0,965073529;47,65625;0,091911765;47,56433824
0427 Elverum;17514;500;17014;51;16963;100;2,85485897;97,14514103;0,291195615;96,85394542;8558;248;8310;26;8284;48,86376613;1,416010049;47,44775608;0,148452666;47,29930341;8956;252;8704;25;8679;51,13623387;1,438848921;49,69738495;0,142742948;49,554642
0428 Trysil;7304;142;7162;3;7159;100;1,944140197;98,0558598;0,041073384;98,01478642;3683;66;3617;-1;3618;50,42442497;0,903614458;49,52081051;-0,013691128;49,53450164;3621;76;3545;4;3541;49,57557503;1,040525739;48,53504929;0,054764513;48,48028478
0429 Åmot;4412;63;4349;5;4344;100;1,427923844;98,57207616;0,113327289;98,45874887;2168;27;2141;3;2138;49,1387126;0,611967362;48,52674524;0,067996374;48,45874887;2244;36;2208;2;2206;50,8612874;0,815956482;50,04533092;0,045330916;50
0430 Stor-Elvdal;3278;49;3229;3;3226;100;1,494813911;98,50518609;0,091519219;98,41366687;1620;25;1595;1;1594;49,42037828;0,762660159;48,65771812;0,030506406;48,62721171;1658;24;1634;2;1632;50,57962172;0,732153752;49,84746797;0,061012813;49,78645516
0432 Rendalen;2460;16;2444;0;2444;100;0,650406504;99,3495935;0;99,3495935;1244;6;1238;0;1238;50,56910569;0,243902439;50,32520325;0;50,32520325;1216;10;1206;0;1206;49,43089431;0,406504065;49,02439024;0;49,02439024
0434 Engerdal;1707;134;1573;9;1564;100;7,850029291;92,14997071;0,527240773;91,62272994;862;63;799;3;796;50,49794962;3,690685413;46,80726421;0,175746924;46,63151728;845;71;774;6;768;49,50205038;4,159343878;45,3427065;0,351493849;44,99121265
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1868;36;1832;1;1831;100;1,927194861;98,07280514;0,053533191;98,01927195;911;11;900;0;900;48,76873662;0,588865096;48,17987152;0;48,17987152;957;25;932;1;931;51,23126338;1,338329764;49,89293362;0,053533191;49,83940043
0437 Tynset;5416;88;5328;5;5323;100;1,624815362;98,37518464;0,092319055;98,28286558;2708;43;2665;3;2662;50;0,79394387;49,20605613;0,055391433;49,1506647;2708;45;2663;2;2661;50;0,830871492;49,16912851;0,036927622;49,13220089
0438 Alvdal;2435;25;2410;3;2407;100;1,026694045;98,97330595;0,123203285;98,85010267;1212;10;1202;0;1202;49,77412731;0,410677618;49,36344969;0;49,36344969;1223;15;1208;3;1205;50,22587269;0,616016427;49,60985626;0,123203285;49,48665298
0439 Folldal;1946;16;1930;0;1930;100;0,822199383;99,17780062;0;99,17780062;991;6;985;0;985;50,92497431;0,308324769;50,61664954;0;50,61664954;955;10;945;0;945;49,07502569;0,513874615;48,56115108;0;48,56115108
0441 Os (Hedm.);2054;48;2006;5;2001;100;2,336903603;97,6630964;0,243427459;97,41966894;1029;27;1002;2;1000;50,09737098;1,314508277;48,78286271;0,097370983;48,68549172;1025;21;1004;3;1001;49,90262902;1,022395326;48,88023369;0,146056475;48,73417722
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;23120;822;22298;63;22235;100;3,555363322;96,44463668;0,272491349;96,17214533;11137;377;10760;36;10724;48,17041522;1,630622837;46,53979239;0,155709343;46,38408304;11983;445;11538;27;11511;51,82958478;1,924740484;49,90484429;0,116782007;49,78806228
0502 Gjøvik;26415;866;25549;79;25470;100;3,27844028;96,72155972;0,299072497;96,42248722;12960;479;12481;39;12442;49,06303237;1,813363619;47,24966875;0,147643384;47,10202536;13455;387;13068;40;13028;50,93696763;1,465076661;49,47189097;0,151429112;49,32046186
0511 Dovre;3069;40;3029;0;3029;100;1,303356142;98,69664386;0;98,69664386;1532;17;1515;0;1515;49,91854024;0,55392636;49,36461388;0;49,36461388;1537;23;1514;0;1514;50,08145976;0,749429782;49,33202998;0;49,33202998
0512 Lesja;2392;25;2367;2;2365;100;1,045150502;98,9548495;0,08361204;98,87123746;1239;15;1224;1;1223;51,79765886;0,627090301;51,17056856;0,04180602;51,12876254;1153;10;1143;1;1142;48,20234114;0,418060201;47,78428094;0,04180602;47,74247492
0513 Skjåk;2544;14;2530;0;2530;100;0,550314465;99,44968553;0;99,44968553;1282;4;1278;0;1278;50,39308176;0,157232704;50,23584906;0;50,23584906;1262;10;1252;0;1252;49,60691824;0,393081761;49,21383648;0;49,21383648
0514 Lom;2629;15;2614;0;2614;100;0,570559148;99,42944085;0;99,42944085;1362;12;1350;0;1350;51,80677064;0,456447318;51,35032332;0;51,35032332;1267;3;1264;0;1264;48,19322936;0,11411183;48,07911754;0;48,07911754
0515 Vågå;3915;27;3888;1;3887;100;0,689655172;99,31034483;0,025542784;99,28480204;2003;13;1990;0;1990;51,16219668;0,332056194;50,83014049;0;50,83014049;1912;14;1898;1;1897;48,83780332;0,357598978;48,48020434;0,025542784;48,45466156
0516 Nord-Fron;6173;97;6076;0;6076;100;1,571359145;98,42864086;0;98,42864086;3065;53;3012;0;3012;49,65170906;0,858577677;48,79313138;0;48,79313138;3108;44;3064;0;3064;50,34829094;0,712781468;49,63550948;0;49,63550948
0517 Sel;6352;82;6270;1;6269;100;1,29093199;98,70906801;0,015743073;98,69332494;3224;52;3172;1;3171;50,75566751;0,818639798;49,93702771;0,015743073;49,92128463;3128;30;3098;0;3098;49,24433249;0,472292191;48,7720403;0;48,7720403
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3486;46;3440;0;3440;100;1,31956397;98,68043603;0;98,68043603;1765;24;1741;0;1741;50,63109581;0,688468158;49,94262765;0;49,94262765;1721;22;1699;0;1699;49,36890419;0,631095812;48,73780838;0;48,73780838
0520 Ringebu;5160;33;5127;0;5127;100;0,639534884;99,36046512;0;99,36046512;2596;15;2581;0;2581;50,31007752;0,290697674;50,01937984;0;50,01937984;2564;18;2546;0;2546;49,68992248;0,348837209;49,34108527;0;49,34108527
0521 Øyer;4601;78;4523;5;4518;100;1,695283634;98,30471637;0,108672028;98,19604434;2313;39;2274;3;2271;50,27168007;0,847641817;49,42403825;0,065203217;49,35883504;2288;39;2249;2;2247;49,72831993;0,847641817;48,88067811;0,043468811;48,8372093
0522 Gausdal;6391;58;6333;1;6332;100;0,907526209;99,09247379;0,015647004;99,07682679;3227;30;3197;0;3197;50,49288061;0,469410108;50,02347051;0;50,02347051;3164;28;3136;1;3135;49,50711939;0,438116101;49,06900329;0,015647004;49,05335628
0528 Østre Toten;14216;222;13994;20;13974;100;1,561620709;98,43837929;0,14068655;98,29769274;7154;114;7040;11;7029;50,32357907;0,801913337;49,52166573;0,077377603;49,44428813;7062;108;6954;9;6945;49,67642093;0,759707372;48,91671356;0,063308948;48,85340461
0529 Vestre Toten;13302;156;13146;15;13131;100;1,172755977;98,82724402;0,112764998;98,71447903;6659;70;6589;4;6585;50,06014133;0,526236656;49,53390468;0,030070666;49,50383401;6643;86;6557;11;6546;49,93985867;0,64651932;49,29333935;0,082694332;49,21064502
0532 Jevnaker;5829;111;5718;8;5710;100;1,904271745;98,09572826;0,13724481;97,95848344;2908;50;2858;4;2854;49,88848859;0,857780065;49,03070853;0,068622405;48,96208612;2921;61;2860;4;2856;50,11151141;1,04649168;49,06501973;0,068622405;48,99639732
0533 Lunner;7968;218;7750;18;7732;100;2,735943775;97,26405622;0,225903614;97,03815261;4019;110;3909;10;3899;50,43925703;1,380522088;49,05873494;0,125502008;48,93323293;3949;108;3841;8;3833;49,56074297;1,355421687;48,20532129;0,100401606;48,10491968
0534 Gran;12631;193;12438;13;12425;100;1,527986699;98,4720133;0,102921384;98,36909192;6330;99;6231;6;6225;50,11479693;0,783785924;49,331011;0,047502177;49,28350883;6301;94;6207;7;6200;49,88520307;0,744200776;49,1410023;0,055419207;49,08558309
0536 Søndre Land;6300;91;6209;7;6202;100;1,444444444;98,55555556;0,111111111;98,44444444;3111;39;3072;2;3070;49,38095238;0,619047619;48,76190476;0,031746032;48,73015873;3189;52;3137;5;3132;50,61904762;0,825396825;49,79365079;0,079365079;49,71428571
