;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0540 Sør-Aurdal;3326;72;3254;10;3244;100;2,164762477;97,83523752;0,300661455;97,53457607;1686;36;1650;6;1644;50,69152135;1,082381239;49,60914011;0,180396873;49,42874324;1640;36;1604;4;1600;49,30847865;1,082381239;48,22609741;0,120264582;48,10583283
0541 Etnedal;1427;33;1394;1;1393;100;2,312543798;97,6874562;0,070077085;97,61737912;726;18;708;1;707;50,87596356;1,261387526;49,61457603;0,070077085;49,54449895;701;15;686;0;686;49,12403644;1,051156272;48,07288017;0;48,07288017
0542 Nord-Aurdal;6567;278;6289;16;6273;100;4,23328765;95,76671235;0,243642455;95,52306989;3239;152;3087;8;3079;49,32236942;2,31460332;47,0077661;0,121821227;46,88594488;3328;126;3202;8;3194;50,67763058;1,918684331;48,75894625;0,121821227;48,63712502
0543 Vestre Slidre;2282;111;2171;3;2168;100;4,864154251;95,13584575;0,131463628;95,00438212;1173;64;1109;1;1108;51,4022787;2,804557406;48,5977213;0,043821209;48,55390009;1109;47;1062;2;1060;48,5977213;2,059596845;46,53812445;0,087642419;46,45048203
0544 Øystre Slidre;3089;95;2994;6;2988;100;3,075428941;96,92457106;0,194237617;96,73033344;1520;44;1476;3;1473;49,20686306;1,424409194;47,78245387;0,097118809;47,68533506;1569;51;1518;3;1515;50,79313694;1,651019747;49,14211719;0,097118809;49,04499838
0545 Vang;1636;72;1564;6;1558;100;4,400977995;95,599022;0,366748166;95,23227384;811;33;778;2;776;49,57212714;2,017114914;47,55501222;0,122249389;47,43276284;825;39;786;4;782;50,42787286;2,383863081;48,04400978;0,244498778;47,799511
0599 Uoppgitt kommune Oppland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0601 Ringerike (1964-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0602 Drammen;56444;6364;50080;2233;47847;100;11,27489193;88,72510807;3,956133513;84,76897456;27327;3199;24128;1089;23039;48,41435759;5,667564312;42,74679328;1,9293459;40,81744738;29117;3165;25952;1144;24808;51,58564241;5,607327617;45,97831479;2,026787613;43,95152718
0604 Kongsberg;22908;1220;21688;133;21555;100;5,325650428;94,67434957;0,580583202;94,09376637;11498;564;10934;72;10862;50,19207264;2,462022001;47,73005064;0,314300681;47,41574996;11410;656;10754;61;10693;49,80792736;2,863628427;46,94429893;0,266282521;46,67801641
0605 Ringerike;28055;1240;26815;141;26674;100;4,419889503;95,5801105;0,50258421;95,07752629;13789;558;13231;60;13171;49,14988416;1,988950276;47,16093388;0,213865621;46,94706826;14266;682;13584;81;13503;50,85011584;2,430939227;48,41917662;0,288718588;48,13045803
0612 Hole;5100;225;4875;28;4847;100;4,411764706;95,58823529;0,549019608;95,03921569;2573;95;2478;18;2460;50,45098039;1,862745098;48,58823529;0,352941176;48,23529412;2527;130;2397;10;2387;49,54901961;2,549019608;47;0,196078431;46,80392157
0615 Flå;1049;45;1004;2;1002;100;4,289799809;95,71020019;0,190657769;95,51954242;541;21;520;1;519;51,5729266;2,001906578;49,57102002;0,095328885;49,47569113;508;24;484;1;483;48,4270734;2,287893232;46,13918017;0,095328885;46,04385129
0616 Nes (Busk.);3499;158;3341;14;3327;100;4,515575879;95,48442412;0,400114318;95,0843098;1716;75;1641;5;1636;49,0425836;2,143469563;46,89911403;0,142897971;46,75621606;1783;83;1700;9;1691;50,9574164;2,372106316;48,58531009;0,257216348;48,32809374
0617 Gol;4379;284;4095;31;4064;100;6,485498972;93,51450103;0,707924184;92,80657684;2196;145;2051;14;2037;50,14843572;3,311258278;46,83717744;0,319707696;46,51746974;2183;139;2044;17;2027;49,85156428;3,174240694;46,67732359;0,388216488;46,2891071
0618 Hemsedal;1873;132;1741;12;1729;100;7,047517352;92,95248265;0,640683396;92,31179925;931;63;868;5;863;49,70635344;3,363587827;46,34276562;0,266951415;46,0758142;942;69;873;7;866;50,29364656;3,683929525;46,60971703;0,373731981;46,23598505
0619 Ål;4708;165;4543;13;4530;100;3,504672897;96,4953271;0,276125743;96,21920136;2295;81;2214;8;2206;48,74681393;1,720475786;47,02633815;0,169923534;46,85641461;2413;84;2329;5;2324;51,25318607;1,784197111;49,46898895;0,106202209;49,36278675
0620 Hol;4582;331;4251;23;4228;100;7,223919686;92,77608031;0,501964208;92,27411611;2241;164;2077;15;2062;48,90877346;3,579223047;45,32955041;0,327367962;45,00218245;2341;167;2174;8;2166;51,09122654;3,644696639;47,4465299;0,174596246;47,27193365
0621 Sigdal;3569;42;3527;1;3526;100;1,176800224;98,82319978;0,028019053;98,79518072;1775;14;1761;1;1760;49,733819;0,392266741;49,34155226;0,028019053;49,3135332;1794;28;1766;0;1766;50,266181;0,784533483;49,48164752;0;49,48164752
0622 Krødsherad;2213;48;2165;2;2163;100;2,169001356;97,83099864;0,090375056;97,74062359;1057;27;1030;0;1030;47,76321735;1,220063263;46,54315409;0;46,54315409;1156;21;1135;2;1133;52,23678265;0,948938093;51,28784455;0,090375056;51,1974695
0623 Modum;12611;460;12151;75;12076;100;3,64760923;96,35239077;0,594718896;95,75767187;6290;218;6072;33;6039;49,87709143;1,728649592;48,14844184;0,261676314;47,88676552;6321;242;6079;42;6037;50,12290857;1,918959638;48,20394893;0,333042582;47,87090635
0624 Øvre Eiker;15337;637;14700;74;14626;100;4,153354633;95,84664537;0,482493317;95,36415205;7640;316;7324;31;7293;49,81417487;2,060376866;47,753798;0,202125579;47,55167243;7697;321;7376;43;7333;50,18582513;2,092977766;48,09284736;0,280367738;47,81247962
0625 Nedre Eiker;21044;1327;19717;431;19286;100;6,305835393;93,69416461;2,048089717;91,64607489;10385;659;9726;226;9500;49,34898308;3,131533929;46,21744915;1,073940316;45,14350884;10659;668;9991;205;9786;50,65101692;3,174301464;47,47671545;0,974149401;46,50256605
0626 Lier;21638;1478;20160;325;19835;100;6,830575839;93,16942416;1,501987245;91,66743692;10708;722;9986;166;9820;49,48701359;3,336722433;46,15029115;0,76716887;45,38312228;10930;756;10174;159;10015;50,51298641;3,493853406;47,01913301;0,734818375;46,28431463
0627 Røyken;16941;809;16132;140;15992;100;4,775396966;95,22460303;0,826397497;94,39820554;8464;376;8088;74;8014;49,96163154;2,219467564;47,74216398;0,436810106;47,30535388;8477;433;8044;66;7978;50,03836846;2,555929402;47,48243905;0,389587392;47,09285166
0628 Hurum;8715;346;8369;42;8327;100;3,97016638;96,02983362;0,481927711;95,54790591;4331;168;4163;23;4140;49,69592656;1,927710843;47,76821572;0,263912794;47,50430293;4384;178;4206;19;4187;50,30407344;2,042455536;48,2616179;0,218014917;48,04360298
0631 Flesberg;2523;75;2448;4;2444;100;2,972651605;97,02734839;0,158541419;96,86880698;1274;29;1245;1;1244;50,49544193;1,149425287;49,34601665;0,039635355;49,30638129;1249;46;1203;3;1200;49,50455807;1,823226318;47,68133175;0,118906064;47,56242568
0632 Rollag;1480;49;1431;6;1425;100;3,310810811;96,68918919;0,405405405;96,28378378;738;23;715;1;714;49,86486486;1,554054054;48,31081081;0,067567568;48,24324324;742;26;716;5;711;50,13513514;1,756756757;48,37837838;0,337837838;48,04054054
0633 Nore og Uvdal;2703;51;2652;13;2639;100;1,886792453;98,11320755;0,480947096;97,63226045;1375;20;1355;5;1350;50,86940437;0,739918609;50,12948576;0,184979652;49,9445061;1328;31;1297;8;1289;49,13059563;1,146873844;47,98372179;0,295967444;47,68775435
0699 Uoppgitt kommune Buskerud;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0701 Horten;24557;1444;23113;210;22903;100;5,880197092;94,11980291;0,855153317;93,26464959;11981;632;11349;107;11242;48,7885328;2,573604268;46,21492853;0,435720976;45,77920756;12576;812;11764;103;11661;51,2114672;3,306592825;47,90487437;0,419432341;47,48544203
0702 Holmestrand;9486;433;9053;64;8989;100;4,564621548;95,43537845;0,674678474;94,76069998;4636;198;4438;34;4404;48,87202193;2,087286528;46,7847354;0,358422939;46,42631246;4850;235;4615;30;4585;51,12797807;2,47733502;48,65064305;0,316255534;48,33438752
0703 Horten (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0704 Tønsberg;35656;1754;33902;309;33593;100;4,91922818;95,08077182;0,866614315;94,21415751;17247;847;16400;133;16267;48,37054072;2,375476778;45,99506394;0,37300875;45,62205519;18409;907;17502;176;17326;51,62945928;2,543751402;49,08570788;0,493605564;48,59210231
0705 Tønsberg (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0706 Sandefjord;40696;2421;38275;392;37883;100;5,948987615;94,05101238;0,96323963;93,08777275;19816;1162;18654;204;18450;48,69274622;2,855317476;45,83742874;0,501277767;45,33615097;20880;1259;19621;188;19433;51,30725378;3,09367014;48,21358364;0,461961864;47,75162178
0707 Larvik (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0708 Stavern (1944-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0709 Larvik;40877;2054;38823;345;38478;100;5,024830589;94,97516941;0,843995401;94,13117401;20118;974;19144;184;18960;49,2159405;2,38275803;46,83318247;0,45013088;46,38305159;20759;1080;19679;161;19518;50,7840595;2,642072559;48,14198694;0,39386452;47,74812242
0711 Svelvik;6436;264;6172;45;6127;100;4,101926663;95,89807334;0,699192045;95,19888129;3221;120;3101;26;3075;50,0466128;1,864512119;48,18210068;0,403977626;47,77812306;3215;144;3071;19;3052;49,9533872;2,237414543;47,71597265;0,295214419;47,42075823
0713 Sande (Vestf.);7554;312;7242;58;7184;100;4,130262113;95,86973789;0,767805136;95,10193275;3756;152;3604;28;3576;49,72200159;2,012178978;47,70982261;0,370664549;47,33915806;3798;160;3638;30;3608;50,27799841;2,118083135;48,15991528;0,397140588;47,76277469
0714 Hof;3040;109;2931;13;2918;100;3,585526316;96,41447368;0,427631579;95,98684211;1515;49;1466;7;1459;49,83552632;1,611842105;48,22368421;0,230263158;47,99342105;1525;60;1465;6;1459;50,16447368;1,973684211;48,19078947;0,197368421;47,99342105
0716 Re;8111;264;7847;32;7815;100;3,254839107;96,74516089;0,394525952;96,35063494;4104;131;3973;14;3959;50,5979534;1,615090618;48,98286278;0,172605104;48,81025767;4007;133;3874;18;3856;49,4020466;1,63974849;47,76229811;0,221920848;47,54037727
0717 Borre (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0718 Ramnes (-2001);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0719 Andebu;4899;191;4708;26;4682;100;3,898754848;96,10124515;0,530720555;95,5705246;2486;94;2392;12;2380;50,74505001;1,91875893;48,82629108;0,244947949;48,58134313;2413;97;2316;14;2302;49,25494999;1,979995918;47,27495407;0,285772607;46,98918147
0720 Stokke;9985;453;9532;50;9482;100;4,536805208;95,46319479;0,500751127;94,96244367;4953;212;4741;21;4720;49,60440661;2,123184777;47,48122183;0,210315473;47,27090636;5032;241;4791;29;4762;50,39559339;2,413620431;47,98197296;0,290435653;47,69153731
0721 Sem (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0722 Nøtterøy;19927;1127;18800;144;18656;100;5,655643097;94,3443569;0,722637627;93,62171928;9691;541;9150;82;9068;48,63250866;2,714909419;45,91759924;0,411501982;45,50609725;10236;586;9650;62;9588;51,36749134;2,940733678;48,42675767;0,311135645;48,11562202
0723 Tjøme;4541;194;4347;14;4333;100;4,272186743;95,72781326;0,308302136;95,41951112;2240;86;2154;7;2147;49,32834177;1,893855979;47,4344858;0,154151068;47,28033473;2301;108;2193;7;2186;50,67165823;2,378330764;48,29332746;0,154151068;48,13917639
0724 Sandar (-1967);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0725 Tjølling (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0726 Brunlanes (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0727 Hedrum (-1987);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0728 Lardal;2406;89;2317;8;2309;100;3,699085619;96,30091438;0,332502078;95,9684123;1209;47;1162;3;1159;50,24937656;1,953449709;48,29592685;0,124688279;48,17123857;1197;42;1155;5;1150;49,75062344;1,74563591;48,00498753;0,207813799;47,79717373
0799 Uoppgitt kommune Vestfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0805 Porsgrunn;33204;1796;31408;288;31120;100;5,408986869;94,59101313;0,867365378;93,72364775;16226;894;15332;131;15201;48,86760631;2,692446693;46,17515962;0,394530779;45,78062884;16978;902;16076;157;15919;51,13239369;2,716540176;48,41585351;0,472834598;47,94301891
0806 Skien;50272;2954;47318;641;46677;100;5,876034373;94,12396563;1,275063654;92,84890197;24499;1474;23025;344;22681;48,73289306;2,93204965;45,80084341;0,68427753;45,11656588;25773;1480;24293;297;23996;51,26710694;2,943984723;48,32312222;0,590786123;47,73233609
0807 Notodden;12402;413;11989;29;11960;100;3,330108047;96,66989195;0,233833253;96,4360587;6109;210;5899;16;5883;49,25818416;1,693275278;47,56490889;0,12901145;47,43589744;6293;203;6090;13;6077;50,74181584;1,636832769;49,10498307;0,104821803;49,00016126
0811 Siljan;2343;71;2272;8;2264;100;3,03030303;96,96969697;0,341442595;96,62825437;1167;33;1134;4;1130;49,80793854;1,408450704;48,39948784;0,170721297;48,22876654;1176;38;1138;4;1134;50,19206146;1,621852326;48,57020913;0,170721297;48,39948784
0814 Bamble;14170;445;13725;32;13693;100;3,140437544;96,85956246;0,225829217;96,63373324;7130;200;6930;17;6913;50,31757234;1,411432604;48,90613973;0,119971771;48,78616796;7040;245;6795;15;6780;49,68242766;1,72900494;47,95342272;0,105857445;47,84756528
0815 Kragerø;10559;388;10171;31;10140;100;3,674590397;96,3254096;0,293588408;96,0318212;5251;184;5067;15;5052;49,73008808;1,74258926;47,98749882;0,142058907;47,84543991;5308;204;5104;16;5088;50,26991192;1,932001136;48,33791079;0,151529501;48,18638129
0817 Drangedal;4184;126;4058;4;4054;100;3,011472275;96,98852772;0,095602294;96,89292543;2080;46;2034;2;2032;49,71319312;1,099426386;48,61376673;0,047801147;48,56596558;2104;80;2024;2;2022;50,28680688;1,912045889;48,37476099;0,047801147;48,32695985
0819 Nome;6579;283;6296;28;6268;100;4,301565587;95,69843441;0,425596595;95,27283782;3242;149;3093;17;3076;49,27800578;2,264781882;47,01322389;0,258397933;46,75482596;3337;134;3203;11;3192;50,72199422;2,036783706;48,68521052;0,167198662;48,51801186
0821 Bø (Telem.);5220;312;4908;23;4885;100;5,977011494;94,02298851;0,440613027;93,58237548;2532;134;2398;12;2386;48,50574713;2,567049808;45,93869732;0,229885057;45,70881226;2688;178;2510;11;2499;51,49425287;3,409961686;48,08429119;0,210727969;47,87356322
0822 Sauherad;4363;201;4162;22;4140;100;4,606921843;95,39307816;0,504240202;94,88883796;2204;99;2105;12;2093;50,51570021;2,269080908;48,2466193;0,27504011;47,97157919;2159;102;2057;10;2047;49,48429979;2,337840935;47,14645886;0,229200092;46,91725877
0826 Tinn;6354;386;5968;52;5916;100;6,07491344;93,92508656;0,818382121;93,10670444;3076;188;2888;21;2867;48,41045011;2,958766132;45,45168398;0,330500472;45,12118351;3278;198;3080;31;3049;51,58954989;3,116147309;48,47340258;0,487881649;47,98552093
0827 Hjartdal;1616;21;1595;2;1593;100;1,29950495;98,70049505;0,123762376;98,57673267;803;6;797;1;796;49,69059406;0,371287129;49,31930693;0,061881188;49,25742574;813;15;798;1;797;50,30940594;0,928217822;49,38118812;0,061881188;49,31930693
0828 Seljord;2921;71;2850;6;2844;100;2,430674427;97,56932557;0,205409106;97,36391647;1461;31;1430;4;1426;50,01711743;1,061280383;48,95583704;0,136939404;48,81889764;1460;40;1420;2;1418;49,98288257;1,369394043;48,61348853;0,068469702;48,54501883
0829 Kviteseid;2647;88;2559;1;2558;100;3,324518323;96,67548168;0,037778617;96,63770306;1329;39;1290;0;1290;50,2077824;1,473366075;48,73441632;0;48,73441632;1318;49;1269;1;1268;49,7922176;1,851152248;47,94106536;0,037778617;47,90328674
0830 Nissedal;1445;35;1410;4;1406;100;2,422145329;97,57785467;0,276816609;97,30103806;737;16;721;3;718;51,00346021;1,107266436;49,89619377;0,207612457;49,68858131;708;19;689;1;688;48,99653979;1,314878893;47,6816609;0,069204152;47,61245675
0831 Fyresdal;1310;31;1279;1;1278;100;2,366412214;97,63358779;0,076335878;97,55725191;662;19;643;1;642;50,53435115;1,450381679;49,08396947;0,076335878;49,00763359;648;12;636;0;636;49,46564885;0,916030534;48,54961832;0;48,54961832
0833 Tokke;2454;73;2381;3;2378;100;2,974735126;97,02526487;0,122249389;96,90301548;1256;31;1225;1;1224;51,18174409;1,263243684;49,91850041;0,040749796;49,87775061;1198;42;1156;2;1154;48,81825591;1,711491443;47,10676447;0,081499593;47,02526487
0834 Vinje;3812;143;3669;18;3651;100;3,751311647;96,24868835;0,472193075;95,77649528;1916;82;1834;12;1822;50,26232949;2,151101784;48,1112277;0,314795383;47,79643232;1896;61;1835;6;1829;49,73767051;1,600209864;48,13746065;0,157397692;47,98006296
0899 Uoppgitt kommune Telemark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0901 Risør;6988;287;6701;22;6679;100;4,107040641;95,89295936;0,314825415;95,57813394;3463;130;3333;13;3320;49,55638237;1,860331998;47,69605037;0,1860332;47,51001717;3525;157;3368;9;3359;50,44361763;2,246708643;48,19690899;0,128792215;48,06811677
0903 Arendal (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0904 Grimstad;18549;894;17655;89;17566;100;4,819666828;95,18033317;0,479810232;94,70052294;9200;421;8779;48;8731;49,5983611;2,269664133;47,32869696;0,258774058;47,06992291;9349;473;8876;41;8835;50,4016389;2,550002696;47,85163621;0,221036174;47,63060003
0906 Arendal;39502;1911;37591;280;37311;100;4,837729735;95,16227026;0,70882487;94,4534454;19517;911;18606;158;18448;49,40762493;2,306212344;47,10141259;0,399979748;46,70143284;19985;1000;18985;122;18863;50,59237507;2,531517392;48,06085768;0,308845122;47,75201256
0911 Gjerstad;2511;63;2448;13;2435;100;2,508960573;97,49103943;0,517722023;96,9733174;1276;30;1246;3;1243;50,81640781;1,19474313;49,62166468;0,119474313;49,50219036;1235;33;1202;10;1192;49,18359219;1,314217443;47,86937475;0,39824771;47,47112704
0912 Vegårshei;1840;63;1777;6;1771;100;3,423913043;96,57608696;0,326086957;96,25;913;30;883;4;879;49,61956522;1,630434783;47,98913043;0,217391304;47,77173913;927;33;894;2;892;50,38043478;1,793478261;48,58695652;0,108695652;48,47826087
0914 Tvedestrand;5918;213;5705;16;5689;100;3,599188915;96,40081108;0,270361609;96,13044948;2853;92;2761;4;2757;48,20885434;1,55457925;46,65427509;0,067590402;46,58668469;3065;121;2944;12;2932;51,79114566;2,044609665;49,74653599;0,202771206;49,54376479
0918 Moland (1962-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0919 Froland;4708;111;4597;7;4590;100;2,35768904;97,64231096;0,148683093;97,49362787;2377;47;2330;4;2326;50,48853016;0,998300765;49,4902294;0,084961767;49,40526763;2331;64;2267;3;2264;49,51146984;1,359388275;48,15208156;0,063721325;48,08836024
0920 Øyestad (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0921 Tromøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0922 Hisøy (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0923 Fjære (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0924 Landvik (-1970);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0926 Lillesand;8982;416;8566;60;8506;100;4,631485193;95,36851481;0,668002672;94,70051214;4511;193;4318;33;4285;50,22266756;2,148741928;48,07392563;0,36740147;47,70652416;4471;223;4248;27;4221;49,77733244;2,482743264;47,29458918;0,300601202;46,99398798
0928 Birkenes;4343;195;4148;21;4127;100;4,489983882;95,51001612;0,483536726;95,02647939;2214;96;2118;11;2107;50,97858623;2,210453603;48,76813263;0,253281142;48,51485149;2129;99;2030;10;2020;49,02141377;2,279530279;46,74188349;0,230255584;46,51162791
0929 Åmli;1830;66;1764;5;1759;100;3,606557377;96,39344262;0,273224044;96,12021858;949;37;912;1;911;51,8579235;2,021857923;49,83606557;0,054644809;49,78142077;881;29;852;4;848;48,1420765;1,584699454;46,55737705;0,218579235;46,33879781
0932 Mykland (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0933 Herefoss (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0935 Iveland;1131;17;1114;1;1113;100;1,503094607;98,49690539;0,08841733;98,40848806;575;4;571;1;570;50,83996463;0,353669319;50,48629531;0,08841733;50,39787798;556;13;543;0;543;49,16003537;1,149425287;48,01061008;0;48,01061008
0937 Evje og Hornnes;3327;200;3127;21;3106;100;6,011421701;93,9885783;0,631199279;93,35737902;1656;96;1560;12;1548;49,77457169;2,885482417;46,88908927;0,360685302;46,52840397;1671;104;1567;9;1558;50,22542831;3,125939285;47,09948903;0,270513977;46,82897505
0938 Bygland;1296;68;1228;5;1223;100;5,24691358;94,75308642;0,385802469;94,36728395;667;35;632;3;629;51,46604938;2,700617284;48,7654321;0,231481481;48,53395062;629;33;596;2;594;48,53395062;2,546296296;45,98765432;0,154320988;45,83333333
0940 Valle;1422;58;1364;2;1362;100;4,078762307;95,92123769;0,140646976;95,78059072;728;29;699;0;699;51,1954993;2,039381153;49,15611814;0;49,15611814;694;29;665;2;663;48,8045007;2,039381153;46,76511955;0,140646976;46,62447257
0941 Bykle;848;52;796;1;795;100;6,132075472;93,86792453;0,117924528;93,75;424;25;399;0;399;50;2,948113208;47,05188679;0;47,05188679;424;27;397;1;396;50;3,183962264;46,81603774;0,117924528;46,69811321
0999 Uoppgitt kommune Aust-Agder;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1001 Kristiansand;74590;5727;68863;1169;67694;100;7,677972919;92,32202708;1,567234214;90,75479287;36535;2888;33647;621;33026;48,98109666;3,871832685;45,10926398;0,83255128;44,2767127;38055;2839;35216;548;34668;51,01890334;3,806140233;47,2127631;0,734682933;46,47808017
1002 Mandal;13662;616;13046;53;12993;100;4,508856683;95,49114332;0,387937344;95,10320597;6772;280;6492;22;6470;49,56814522;2,04948031;47,51866491;0,161030596;47,35763431;6890;336;6554;31;6523;50,43185478;2,459376372;47,97247841;0,226906749;47,74557166
1003 Farsund;9578;520;9058;34;9024;100;5,429108373;94,57089163;0,354980163;94,21591146;4814;259;4555;18;4537;50,26101483;2,704113594;47,55690123;0,187930674;47,36897056;4764;261;4503;16;4487;49,73898517;2,72499478;47,01399039;0,167049488;46,84694091
1004 Flekkefjord;8871;465;8406;41;8365;100;5,241799121;94,75820088;0,462180138;94,29602074;4461;214;4247;23;4224;50,2874535;2,412354864;47,87509864;0,259271784;47,61582685;4410;251;4159;18;4141;49,7125465;2,829444257;46,88310224;0,202908353;46,68019389
1014 Vennesla;12346;537;11809;72;11737;100;4,349586911;95,65041309;0,583184837;95,06722825;6108;256;5852;31;5821;49,47351369;2,073546088;47,3999676;0,251093472;47,14887413;6238;281;5957;41;5916;50,52648631;2,276040823;48,25044549;0,332091366;47,91835412
1017 Songdalen;5517;308;5209;36;5173;100;5,582744245;94,41725575;0,652528548;93,76472721;2814;159;2655;16;2639;51,00598151;2,882001088;48,12398042;0,290012688;47,83396774;2703;149;2554;20;2534;48,99401849;2,700743158;46,29327533;0,36251586;45,93075947
1018 Søgne;9367;356;9011;42;8969;100;3,800576492;96,19942351;0,44838262;95,75104089;4760;179;4581;25;4556;50,81669691;1,910964023;48,90573289;0,266894417;48,63883848;4607;177;4430;17;4413;49,18330309;1,889612469;47,29369062;0,181488203;47,11220241
1021 Marnardal;2203;91;2112;7;2105;100;4,130730822;95,86926918;0,317748525;95,55152065;1125;41;1084;3;1081;51,06672719;1,861098502;49,20562869;0,136177939;49,06945075;1078;50;1028;4;1024;48,93327281;2,26963232;46,66364049;0,181570586;46,4820699
1026 Åseral;906;30;876;0;876;100;3,311258278;96,68874172;0;96,68874172;458;15;443;0;443;50,55187638;1,655629139;48,89624724;0;48,89624724;448;15;433;0;433;49,44812362;1,655629139;47,79249448;0;47,79249448
1027 Audnedal;1562;29;1533;4;1529;100;1,85659411;98,14340589;0,256081946;97,88732394;774;11;763;4;759;49,55185659;0,704225352;48,84763124;0,256081946;48,5915493;788;18;770;0;770;50,44814341;1,152368758;49,29577465;0;49,29577465
1029 Lindesnes;4468;182;4286;14;4272;100;4,073410922;95,92658908;0,313339302;95,61324978;2252;79;2173;8;2165;50,40286482;1,768128917;48,6347359;0,17905103;48,45568487;2216;103;2113;6;2107;49,59713518;2,305282005;47,29185318;0,134288272;47,15756491
1032 Lyngdal;7163;340;6823;32;6791;100;4,746614547;95,25338545;0,446740193;94,80664526;3537;155;3382;16;3366;49,37875192;2,163897808;47,21485411;0,223370096;46,99148402;3626;185;3441;16;3425;50,62124808;2,582716739;48,03853134;0,223370096;47,81516125
1034 Hægebostad;1622;69;1553;7;1546;100;4,254007398;95,7459926;0,431565968;95,31442663;830;26;804;4;800;51,17139334;1,602959309;49,56843403;0,246609125;49,32182491;792;43;749;3;746;48,82860666;2,651048089;46,17755857;0,184956843;45,99260173
