;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);2185;18;2167;1;2166;100;0,823798627;99,17620137;0,04576659;99,13043478;1102;5;1097;1;1096;50,43478261;0,228832952;50,20594966;0,04576659;50,16018307;1083;13;1070;0;1070;49,56521739;0,594965675;48,97025172;0;48,97025172
0115 Skjeberg (-1991);14278;299;13979;35;13944;100;2,094130831;97,90586917;0,245132371;97,6607368;7105;140;6965;19;6946;49,76187141;0,980529486;48,78134192;0,133071859;48,64827007;7173;159;7014;16;6998;50,23812859;1,113601345;49,12452724;0,112060513;49,01246673
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1493;25;1468;1;1467;100;1,674480911;98,32551909;0,066979236;98,25853985;740;7;733;1;732;49,56463496;0,468854655;49,09578031;0,066979236;49,02880107;753;18;735;0;735;50,43536504;1,205626256;49,22973878;0;49,22973878
0119 Marker;3425;85;3340;2;3338;100;2,481751825;97,51824818;0,058394161;97,45985401;1764;34;1730;1;1729;51,50364964;0,99270073;50,51094891;0,02919708;50,48175182;1661;51;1610;1;1609;48,49635036;1,489051095;47,00729927;0,02919708;46,97810219
0121 Rømskog;671;19;652;0;652;100;2,831594635;97,16840537;0;97,16840537;321;6;315;0;315;47,8390462;0,894187779;46,94485842;0;46,94485842;350;13;337;0;337;52,1609538;1,937406855;50,22354694;0;50,22354694
0122 Trøgstad;4761;87;4674;8;4666;100;1,827347196;98,1726528;0,168031926;98,00462088;2388;43;2345;5;2340;50,15752993;0,903171603;49,25435833;0,105019954;49,14933837;2373;44;2329;3;2326;49,84247007;0,924175593;48,91829448;0,063011972;48,8552825
0123 Spydeberg;4282;100;4182;5;4177;100;2,33535731;97,66464269;0,116767865;97,54787482;2198;56;2142;0;2142;51,33115367;1,307800093;50,02335357;0;50,02335357;2084;44;2040;5;2035;48,66884633;1,027557216;47,64128912;0,116767865;47,52452125
0124 Askim;12903;583;12320;120;12200;100;4,518329071;95,48167093;0,930016275;94,55165465;6379;339;6040;66;5974;49,43811517;2,627295978;46,81081919;0,511508951;46,29931024;6524;244;6280;54;6226;50,56188483;1,891033093;48,67085174;0,418507324;48,25234442
0125 Eidsberg;9276;193;9083;10;9073;100;2,080638206;97,91936179;0,107805088;97,81155671;4532;93;4439;5;4434;48,85726606;1,002587322;47,85467874;0,053902544;47,8007762;4744;100;4644;5;4639;51,14273394;1,078050884;50,06468305;0,053902544;50,01078051
0127 Skiptvet;3168;52;3116;4;3112;100;1,641414141;98,35858586;0,126262626;98,23232323;1605;27;1578;1;1577;50,66287879;0,852272727;49,81060606;0,031565657;49,7790404;1563;25;1538;3;1535;49,33712121;0,789141414;48,5479798;0,09469697;48,45328283
0128 Rakkestad;7238;143;7095;8;7087;100;1,975683891;98,02431611;0,11052777;97,91378834;3640;80;3560;1;3559;50,2901354;1,105277701;49,1848577;0,013815971;49,17104172;3598;63;3535;7;3528;49,7098646;0,87040619;48,83945841;0,096711799;48,74274662
0130 Tune (-1991);18526;535;17991;64;17927;100;2,887833315;97,11216668;0,345460434;96,76670625;9172;270;8902;35;8867;49,50879845;1,457411206;48,05138724;0,188923675;47,86246356;9354;265;9089;29;9060;50,49120155;1,430422109;49,06077945;0,156536759;48,90424269
0131 Rolvsøy (1911-1993);5681;120;5561;9;5552;100;2,112304172;97,88769583;0,158422813;97,72927302;2762;73;2689;5;2684;48,61820102;1,284985038;47,33321598;0,088012674;47,24520331;2919;47;2872;4;2868;51,38179898;0,827319134;50,55447985;0,070410139;50,48406971
0133 Kråkerøy (1908-1993);7451;189;7262;6;7256;100;2,536572272;97,46342773;0,080526104;97,38290162;3630;97;3533;4;3529;48,71829285;1,301838679;47,41645417;0,053684069;47,3627701;3821;92;3729;2;3727;51,28170715;1,234733593;50,04697356;0,026842035;50,02013153
0134 Onsøy (-1993);12774;249;12525;22;12503;100;1,949271959;98,05072804;0,172224832;97,87850321;6277;102;6175;8;6167;49,13887584;0,798496947;48,34037889;0,062627212;48,27775168;6497;147;6350;14;6336;50,86112416;1,150775012;49,71034915;0,10959762;49,60075153
0135 Råde;5930;97;5833;4;5829;100;1,635750422;98,36424958;0,067453626;98,29679595;2938;47;2891;2;2889;49,54468803;0,792580101;48,75210793;0,033726813;48,71838111;2992;50;2942;2;2940;50,45531197;0,84317032;49,61214165;0,033726813;49,57841484
0136 Rygge;12077;707;11370;127;11243;100;5,85410284;94,14589716;1,051585659;93,0943115;6034;405;5629;70;5559;49,96273909;3,353481825;46,60925727;0,579614143;46,02964312;6043;302;5741;57;5684;50,03726091;2,500621015;47,53663989;0,471971516;47,06466838
0137 Våler (Østf.);3883;85;3798;10;3788;100;2,189029101;97,8109709;0,257532835;97,55343806;1995;41;1954;7;1947;51,37780067;1,055884625;50,32191604;0,180272985;50,14164306;1888;44;1844;3;1841;48,62219933;1,133144476;47,48905485;0,077259851;47,411795
0138 Hobøl;3881;82;3799;8;3791;100;2,112857511;97,88714249;0,20613244;97,68101005;1966;46;1920;4;1916;50,65704715;1,185261531;49,47178562;0,10306622;49,3687194;1915;36;1879;4;1875;49,34295285;0,92759598;48,41535687;0,10306622;48,31229065
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;11318;436;10882;52;10830;100;3,852270719;96,14772928;0,459445132;95,68828415;5656;222;5434;26;5408;49,97349355;1,961477293;48,01201626;0,229722566;47,78229369;5662;214;5448;26;5422;50,02650645;1,890793426;48,13571302;0,229722566;47,90599046
0213 Ski;22167;773;21394;90;21304;100;3,487165607;96,51283439;0,406008932;96,10682546;10949;360;10589;40;10549;49,39324221;1,624035729;47,76920648;0,180448414;47,58875806;11218;413;10805;50;10755;50,60675779;1,863129878;48,74362792;0,225560518;48,5180674
0214 Ås;11765;633;11132;61;11071;100;5,380365491;94,61963451;0,518487038;94,10114747;5995;336;5659;27;5632;50,95622609;2,855928602;48,10029749;0,229494263;47,87080323;5770;297;5473;34;5439;49,04377391;2,524436889;46,51933702;0,288992775;46,23034424
0215 Frogn;9959;423;9536;27;9509;100;4,247414399;95,7525856;0,271111557;95,48147404;5004;211;4793;15;4778;50,24600864;2,118686615;48,12732202;0,150617532;47,97670449;4955;212;4743;12;4731;49,75399136;2,128727784;47,62526358;0,120494026;47,50476956
0216 Nesodden;12866;759;12107;63;12044;100;5,899269392;94,10073061;0,489662677;93,61106793;6326;362;5964;39;5925;49,16835069;2,813617286;46,35473341;0,303124514;46,05160889;6540;397;6143;24;6119;50,83164931;3,085652106;47,7459972;0,186538163;47,55945904
0217 Oppegård;19978;956;19022;90;18932;100;4,78526379;95,21473621;0,450495545;94,76424066;9888;470;9418;46;9372;49,49444389;2,352587847;47,14185604;0,230253279;46,91160276;10090;486;9604;44;9560;50,50555611;2,432675944;48,07288017;0,220242266;47,8526379
0219 Bærum;88594;5890;82704;553;82151;100;6,648305754;93,35169425;0,624195769;92,72749848;43253;2747;40506;284;40222;48,82159063;3,100661444;45,72092918;0,320563469;45,40036571;45341;3143;42198;269;41929;51,17840937;3,54764431;47,63076506;0,3036323;47,32713276
0220 Asker;40941;2621;38320;202;38118;100;6,40189541;93,59810459;0,493392931;93,10471166;20483;1279;19204;103;19101;50,03053174;3,124007718;46,90652402;0,251581544;46,65494248;20458;1342;19116;99;19017;49,96946826;3,277887692;46,69158057;0,241811387;46,44976918
0221 Aurskog-Høland;12577;147;12430;17;12413;100;1,168800191;98,83119981;0,135167369;98,69603244;6309;63;6246;7;6239;50,16299594;0,500914367;49,66208158;0,055657152;49,60642443;6268;84;6184;10;6174;49,83700406;0,667885823;49,16911823;0,079510217;49,08960801
0226 Sørum;11120;214;10906;16;10890;100;1,924460432;98,07553957;0,143884892;97,93165468;5664;117;5547;9;5538;50,9352518;1,052158273;49,88309353;0,080935252;49,80215827;5456;97;5359;7;5352;49,0647482;0,872302158;48,19244604;0,06294964;48,1294964
0227 Fet;8489;174;8315;20;8295;100;2,049711391;97,95028861;0,23559901;97,7146896;4298;99;4199;10;4189;50,63022735;1,166215102;49,46401225;0,117799505;49,34621275;4191;75;4116;10;4106;49,36977265;0,883496289;48,48627636;0,117799505;48,36847685
0228 Rælingen;13591;782;12809;134;12675;100;5,753807667;94,24619233;0,985946582;93,26024575;6825;413;6412;73;6339;50,2170554;3,03877566;47,17827974;0,537120153;46,64115959;6766;369;6397;61;6336;49,7829446;2,715032006;47,06791259;0,448826429;46,61908616
0229 Enebakk;7999;160;7839;16;7823;100;2,000250031;97,99974997;0,200025003;97,79972497;4112;87;4025;7;4018;51,4064258;1,087635954;50,31878985;0,087510939;50,23127891;3887;73;3814;9;3805;48,5935742;0,912614077;47,68096012;0,112514064;47,56844606
0230 Lørenskog;25723;1131;24592;159;24433;100;4,396843292;95,60315671;0,618123858;94,98503285;12786;560;12226;82;12144;49,70648836;2,177040003;47,52944835;0,318780858;47,2106675;12937;571;12366;77;12289;50,29351164;2,219803289;48,07370835;0,299343;47,77436535
0231 Skedsmo;33420;1416;32004;214;31790;100;4,236983842;95,76301616;0,640335129;95,12268103;16605;730;15875;99;15776;49,68581688;2,184320766;47,50149611;0,296229803;47,20526631;16815;686;16129;115;16014;50,31418312;2,052663076;48,26152005;0,344105326;47,91741472
0233 Nittedal;16002;616;15386;49;15337;100;3,84951881;96,15048119;0,306211724;95,84426947;8109;324;7785;24;7761;50,67491564;2,024746907;48,65016873;0,149981252;48,50018748;7893;292;7601;25;7576;49,32508436;1,824771904;47,50031246;0,156230471;47,34408199
0234 Gjerdrum;3712;56;3656;8;3648;100;1,50862069;98,49137931;0,215517241;98,27586207;1892;25;1867;5;1862;50,96982759;0,673491379;50,29633621;0,134698276;50,16163793;1820;31;1789;3;1786;49,03017241;0,83512931;48,1950431;0,080818966;48,11422414
0235 Ullensaker;17998;352;17646;26;17620;100;1,955772864;98,04422714;0,144460496;97,89976664;8966;171;8795;18;8777;49,81664629;0,950105567;48,86654073;0,100011112;48,76652961;9032;181;8851;8;8843;50,18335371;1,005667296;49,17768641;0,044449383;49,13323703
0236 Nes (Ak.);15649;217;15432;14;15418;100;1,386670075;98,61332993;0,089462585;98,52386734;7940;100;7840;7;7833;50,73806633;0,639018468;50,09904786;0,044731293;50,05431657;7709;117;7592;7;7585;49,26193367;0,747651607;48,51428206;0,044731293;48,46955077
0237 Eidsvoll;16461;289;16172;27;16145;100;1,755664905;98,2443351;0,164024057;98,08031104;8200;140;8060;12;8048;49,81471357;0,85049511;48,96421846;0,072899581;48,89131887;8261;149;8112;15;8097;50,18528643;0,905169795;49,28011664;0,091124476;49,18899216
0238 Nannestad;7984;125;7859;8;7851;100;1,565631263;98,43436874;0,100200401;98,33416834;4013;61;3952;3;3949;50,26302605;0,764028056;49,498998;0,03757515;49,46142285;3971;64;3907;5;3902;49,73697395;0,801603206;48,93537074;0,062625251;48,87274549
0239 Hurdal;2568;46;2522;3;2519;100;1,791277259;98,20872274;0,11682243;98,09190031;1275;25;1250;1;1249;49,64953271;0,973520249;48,67601246;0,03894081;48,63707165;1293;21;1272;2;1270;50,35046729;0,817757009;49,53271028;0,07788162;49,45482866
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;456124;44667;411457;7227;404230;100;9,792731801;90,2072682;1,584437565;88,62283063;214003;24276;189727;3678;186049;46,91772413;5,322236936;41,59548719;0,806359674;40,78912752;242121;20391;221730;3549;218181;53,08227587;4,470494865;48,61178101;0,778077891;47,83370312
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);15968;470;15498;20;15478;100;2,943386774;97,05661323;0,125250501;96,93136273;7359;222;7137;8;7129;46,08592184;1,390280561;44,69564128;0,0501002;44,64554108;8609;248;8361;12;8349;53,91407816;1,553106212;52,36097194;0,075150301;52,28582164
0402 Kongsvinger;17526;496;17030;35;16995;100;2,830081022;97,16991898;0,199703298;96,97021568;8599;256;8343;15;8328;49,0642474;1,460686979;47,60356042;0,085587128;47,5179733;8927;240;8687;20;8667;50,9357526;1,369394043;49,56635855;0,11411617;49,45224238
0403 Hamar;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0412 Ringsaker;30999;454;30545;39;30506;100;1,464563373;98,53543663;0,12581051;98,40962612;15626;227;15399;15;15384;50,40807768;0,732281687;49,67579599;0,048388658;49,62740734;15373;227;15146;24;15122;49,59192232;0,732281687;48,85964063;0,077421852;48,78221878
0414 Vang (-1991);8922;88;8834;3;8831;100;0,986325936;99,01367406;0,033624748;98,98004932;4461;40;4421;2;4419;50;0,448329971;49,55167003;0,022416499;49,52925353;4461;48;4413;1;4412;50;0,537995965;49,46200403;0,011208249;49,45079579
0415 Løten;7086;107;6979;7;6972;100;1,510019757;98,48998024;0,098786339;98,3911939;3599;50;3549;5;3544;50,79029071;0,705616709;50,08467401;0,070561671;50,01411233;3487;57;3430;2;3428;49,20970929;0,804403048;48,40530624;0,028224668;48,37708157
0417 Stange;17624;254;17370;12;17358;100;1,441216523;98,55878348;0,06808897;98,49069451;8820;119;8701;7;8694;50,04539265;0,675215615;49,37017703;0,039718566;49,33045847;8804;135;8669;5;8664;49,95460735;0,766000908;49,18860645;0,028370404;49,16023604
0418 Nord-Odal;5335;42;5293;2;5291;100;0,787253983;99,21274602;0,037488285;99,17525773;2723;21;2702;2;2700;51,04029991;0,393626992;50,64667291;0,037488285;50,60918463;2612;21;2591;0;2591;48,95970009;0,393626992;48,5660731;0;48,5660731
0419 Sør-Odal;7461;100;7361;8;7353;100;1,340302908;98,65969709;0,107224233;98,55247286;3839;60;3779;2;3777;51,45422866;0,804181745;50,65004691;0,026806058;50,62324085;3622;40;3582;6;3576;48,54577134;0,536121163;48,00965018;0,080418175;47,92923201
0420 Eidskog;6501;162;6339;10;6329;100;2,491924319;97,50807568;0,153822489;97,35425319;3300;74;3226;7;3219;50,76142132;1,138286417;49,6231349;0,107675742;49,51545916;3201;88;3113;3;3110;49,23857868;1,353637902;47,88494078;0,046146747;47,83879403
0423 Grue;5908;101;5807;1;5806;100;1,709546378;98,29045362;0,016926202;98,27352742;2969;40;2929;1;2928;50,25389303;0,67704807;49,57684496;0,016926202;49,55991875;2939;61;2878;0;2878;49,74610697;1,032498307;48,71360867;0;48,71360867
0425 Åsnes;8586;110;8476;4;8472;100;1,281155369;98,71884463;0,046587468;98,67225716;4279;46;4233;1;4232;49,83694386;0,535755882;49,30118798;0,011646867;49,28954111;4307;64;4243;3;4240;50,16305614;0,745399488;49,41765665;0,034940601;49,38271605
0426 Våler (Hedm.);4446;52;4394;3;4391;100;1,169590643;98,83040936;0,067476383;98,76293297;2265;22;2243;2;2241;50,94466937;0,494826811;50,44984256;0,044984256;50,4048583;2181;30;2151;1;2150;49,05533063;0,674763833;48,3805668;0,022492128;48,35807467
0427 Elverum;17296;361;16935;31;16904;100;2,087187789;97,91281221;0,179232192;97,73358002;8433;183;8250;15;8235;48,75693802;1,058048104;47,69888992;0,086725254;47,61216466;8863;178;8685;16;8669;51,24306198;1,029139685;50,21392229;0,092506938;50,12141536
0428 Trysil;7342;182;7160;5;7155;100;2,478888586;97,52111141;0,068101335;97,45301008;3714;77;3637;3;3634;50,58567148;1,048760556;49,53691092;0,040860801;49,49605012;3628;105;3523;2;3521;49,41432852;1,430128031;47,98420049;0,027240534;47,95695996
0429 Åmot;4463;74;4389;3;4386;100;1,658077526;98,34192247;0,067219359;98,27470311;2207;33;2174;1;2173;49,4510419;0,739412951;48,71162895;0,022406453;48,6892225;2256;41;2215;2;2213;50,5489581;0,918664575;49,63029352;0,044812906;49,58548062
0430 Stor-Elvdal;3368;45;3323;2;3321;100;1,336104513;98,66389549;0,059382423;98,60451306;1681;22;1659;1;1658;49,91092637;0,653206651;49,25771971;0,029691211;49,2280285;1687;23;1664;1;1663;50,08907363;0,682897862;49,40617577;0,029691211;49,37648456
0432 Rendalen;2506;16;2490;1;2489;100;0,638467678;99,36153232;0,03990423;99,32162809;1267;7;1260;0;1260;50,55865922;0,279329609;50,27932961;0;50,27932961;1239;9;1230;1;1229;49,44134078;0,359138069;49,08220271;0,03990423;49,04229848
0434 Engerdal;1741;127;1614;6;1608;100;7,294658242;92,70534176;0,344629523;92,36071223;918;86;832;2;830;52,72831706;4,939689833;47,78862723;0,114876508;47,67375072;823;41;782;4;778;47,27168294;2,354968409;44,91671453;0,229753016;44,68696152
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1864;27;1837;0;1837;100;1,448497854;98,55150215;0;98,55150215;906;8;898;0;898;48,60515021;0,429184549;48,17596567;0;48,17596567;958;19;939;0;939;51,39484979;1,019313305;50,37553648;0;50,37553648
0437 Tynset;5378;58;5320;3;5317;100;1,078467832;98,92153217;0,055782819;98,86574935;2680;20;2660;4;2656;49,83265154;0,371885459;49,46076608;0,074377092;49,38638899;2698;38;2660;-1;2661;50,16734846;0,706582373;49,46076608;-0,018594273;49,47936036
0438 Alvdal;2437;13;2424;0;2424;100;0,533442757;99,46655724;0;99,46655724;1215;9;1206;0;1206;49,8563808;0,369306524;49,48707427;0;49,48707427;1222;4;1218;0;1218;50,1436192;0,164136233;49,97948297;0;49,97948297
0439 Folldal;2015;18;1997;1;1996;100;0,893300248;99,10669975;0,049627792;99,05707196;1023;9;1014;1;1013;50,76923077;0,446650124;50,32258065;0,049627792;50,27295285;992;9;983;0;983;49,23076923;0,446650124;48,78411911;0;48,78411911
0441 Os (Hedm.);2034;23;2011;2;2009;100;1,130776794;98,86922321;0,098328417;98,77089479;1042;12;1030;2;1028;51,22910521;0,589970501;50,63913471;0,098328417;50,54080629;992;11;981;0;981;48,77089479;0,540806293;48,2300885;0;48,2300885
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;22564;727;21837;31;21806;100;3,221946463;96,77805354;0,137386988;96,64066655;10803;314;10489;14;10475;47,87714944;1,391597235;46,48555221;0,062045737;46,42350647;11761;413;11348;17;11331;52,12285056;1,830349229;50,29250133;0,075341252;50,21716008
0502 Gjøvik;26136;573;25563;45;25518;100;2,192378329;97,80762167;0,172176309;97,63544536;12784;288;12496;21;12475;48,91337619;1,101928375;47,81144781;0,080348944;47,73109887;13352;285;13067;24;13043;51,08662381;1,090449954;49,99617386;0,091827365;49,9043465
0511 Dovre;3066;29;3037;0;3037;100;0,945857795;99,0541422;0;99,0541422;1514;9;1505;0;1505;49,38030007;0,293542074;49,08675799;0;49,08675799;1552;20;1532;0;1532;50,61969993;0,652315721;49,96738421;0;49,96738421
0512 Lesja;2474;56;2418;0;2418;100;2,263540825;97,73645918;0;97,73645918;1296;41;1255;0;1255;52,38480194;1,657235247;50,72756669;0;50,72756669;1178;15;1163;0;1163;47,61519806;0,606305578;47,00889248;0;47,00889248
0513 Skjåk;2626;15;2611;0;2611;100;0,571210967;99,42878903;0;99,42878903;1324;6;1318;0;1318;50,41888804;0,228484387;50,19040366;0;50,19040366;1302;9;1293;0;1293;49,58111196;0,34272658;49,23838538;0;49,23838538
0514 Lom;2661;22;2639;0;2639;100;0,826756858;99,17324314;0;99,17324314;1376;16;1360;0;1360;51,7098835;0,601277715;51,10860579;0;51,10860579;1285;6;1279;0;1279;48,2901165;0,225479143;48,06463735;0;48,06463735
0515 Vågå;4009;32;3977;1;3976;100;0,798204041;99,20179596;0,024943876;99,17685208;2060;16;2044;0;2044;51,38438513;0,39910202;50,98528311;0;50,98528311;1949;16;1933;1;1932;48,61561487;0,39910202;48,21651285;0,024943876;48,19156897
0516 Nord-Fron;6274;101;6173;1;6172;100;1,609818298;98,3901817;0,015938795;98,37424291;3134;54;3080;1;3079;49,95218361;0,860694931;49,09148868;0,015938795;49,07554989;3140;47;3093;0;3093;50,04781639;0,749123366;49,29869302;0;49,29869302
0517 Sel;6445;66;6379;1;6378;100;1,024049651;98,97595035;0,015515904;98,96043445;3263;40;3223;1;3222;50,6283941;0,620636152;50,00775795;0,015515904;49,99224205;3182;26;3156;0;3156;49,3716059;0,403413499;48,9681924;0;48,9681924
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3490;45;3445;0;3445;100;1,289398281;98,71060172;0;98,71060172;1764;24;1740;0;1740;50,54441261;0,687679083;49,85673352;0;49,85673352;1726;21;1705;0;1705;49,45558739;0,601719198;48,85386819;0;48,85386819
0520 Ringebu;5203;40;5163;0;5163;100;0,768787238;99,23121276;0;99,23121276;2619;19;2600;0;2600;50,33634442;0,365173938;49,97117048;0;49,97117048;2584;21;2563;0;2563;49,66365558;0,4036133;49,26004228;0;49,26004228
0521 Øyer;4430;53;4377;2;4375;100;1,196388262;98,80361174;0,045146727;98,75846501;2245;28;2217;1;2216;50,6772009;0,632054176;50,04514673;0,022573363;50,02257336;2185;25;2160;1;2159;49,3227991;0,564334086;48,75846501;0,022573363;48,73589165
0522 Gausdal;6493;59;6434;1;6433;100;0,908670876;99,09132912;0,015401201;99,07592792;3267;28;3239;0;3239;50,31572463;0,431233636;49,88449099;0;49,88449099;3226;31;3195;1;3194;49,68427537;0,47743724;49,20683813;0,015401201;49,19143693
0528 Østre Toten;14288;209;14079;10;14069;100;1,462765957;98,53723404;0,069988802;98,46724524;7212;114;7098;5;7093;50,47592385;0,79787234;49,67805151;0,034994401;49,64305711;7076;95;6981;5;6976;49,52407615;0,664893617;48,85918253;0,034994401;48,82418813
0529 Vestre Toten;13404;136;13268;11;13257;100;1,014622501;98,9853775;0,082065055;98,90331244;6723;65;6658;3;6655;50,15666965;0,484929872;49,67173978;0,022381379;49,6493584;6681;71;6610;8;6602;49,84333035;0,529692629;49,31363772;0,059683677;49,25395404
0532 Jevnaker;5811;99;5712;5;5707;100;1,703665462;98,29633454;0,08604371;98,21029083;2897;44;2853;3;2850;49,85372569;0,75718465;49,09654104;0,051626226;49,04491482;2914;55;2859;2;2857;50,14627431;0,946480812;49,1997935;0,034417484;49,16537601
0533 Lunner;7845;163;7682;6;7676;100;2,077756533;97,92224347;0,076481836;97,84576163;3991;87;3904;3;3901;50,87316762;1,108986616;49,76418101;0,038240918;49,72594009;3854;76;3778;3;3775;49,12683238;0,968769917;48,15806246;0,038240918;48,11982154
