;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
0114 Varteig (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0115 Skjeberg (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0116 Berg  (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0117 Idd (-1966);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0118 Aremark;1414;47;1367;8;1359;100;3,323903819;96,67609618;0,565770863;96,11032532;707;19;688;5;683;50;1,343705799;48,6562942;0,353606789;48,30268741;707;28;679;3;676;50;1,98019802;48,01980198;0,212164074;47,80763791
0119 Marker;3476;227;3249;10;3239;100;6,530494822;93,46950518;0,287686997;93,18181818;1748;97;1651;8;1643;50,287687;2,790563867;47,49712313;0,230149597;47,26697353;1728;130;1598;2;1596;49,712313;3,739930955;45,97238205;0,057537399;45,91484465
0121 Rømskog;678;43;635;1;634;100;6,342182891;93,65781711;0,147492625;93,51032448;354;23;331;0;331;52,21238938;3,392330383;48,820059;0;48,820059;324;20;304;1;303;47,78761062;2,949852507;44,83775811;0,147492625;44,69026549
0122 Trøgstad;5142;336;4806;29;4777;100;6,534422404;93,4655776;0,563982886;92,90159471;2594;178;2416;13;2403;50,44729677;3,461688059;46,98560871;0,252819914;46,7327888;2548;158;2390;16;2374;49,55270323;3,072734345;46,47996888;0,311162972;46,16880591
0123 Spydeberg;5265;355;4910;58;4852;100;6,742640076;93,25735992;1,101614435;92,15574549;2611;170;2441;27;2414;49,59164292;3,228869896;46,36277303;0,512820513;45,84995252;2654;185;2469;31;2438;50,40835708;3,51377018;46,89458689;0,588793922;46,30579297
0124 Askim;14909;1949;12960;583;12377;100;13,07264069;86,92735931;3,910389697;83,01696962;7381;990;6391;334;6057;49,50700919;6,640284392;42,8667248;2,240257563;40,62646723;7528;959;6569;249;6320;50,49299081;6,432356295;44,06063452;1,670132135;42,39050238
0125 Eidsberg;10940;1105;9835;189;9646;100;10,10054845;89,89945155;1,727605119;88,17184644;5449;566;4883;93;4790;49,80804388;5,173674589;44,63436929;0,850091408;43,78427788;5491;539;4952;96;4856;50,19195612;4,926873857;45,26508227;0,877513711;44,38756856
0127 Skiptvet;3576;253;3323;31;3292;100;7,074944072;92,92505593;0,86689038;92,05816555;1809;139;1670;15;1655;50,58724832;3,887024609;46,70022371;0,419463087;46,28076063;1767;114;1653;16;1637;49,41275168;3,187919463;46,22483221;0,447427293;45,77740492
0128 Rakkestad;7601;612;6989;145;6844;100;8,051572162;91,94842784;1,907643731;90,04078411;3791;331;3460;60;3400;49,87501645;4,354690172;45,52032627;0,78936982;44,73095645;3810;281;3529;85;3444;50,12498355;3,696881989;46,42810157;1,118273911;45,30982765
0130 Tune (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0131 Rolvsøy (1911-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0133 Kråkerøy (1908-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0134 Onsøy (-1993);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0135 Råde;6946;462;6484;42;6442;100;6,651310107;93,34868989;0,604664555;92,74402534;3504;272;3232;17;3215;50,44630003;3,915922833;46,5303772;0,244745177;46,28563202;3442;190;3252;25;3227;49,55369997;2,735387273;46,8183127;0,359919378;46,45839332
0136 Rygge;14426;1149;13277;320;12957;100;7,964785803;92,0352142;2,218217108;89,81699709;7163;566;6597;167;6430;49,65340358;3,92347151;45,72993207;1,157632053;44,57230001;7263;583;6680;153;6527;50,34659642;4,041314294;46,30528213;1,060585055;45,24469707
0137 Våler (Østf.);4573;365;4208;52;4156;100;7,981631314;92,01836869;1,137109119;90,88125957;2339;204;2135;30;2105;51,14804286;4,460966543;46,68707632;0,656024492;46,03105183;2234;161;2073;22;2051;48,85195714;3,520664771;45,33129237;0,481084627;44,85020774
0138 Hobøl;4852;469;4383;66;4317;100;9,666117065;90,33388293;1,360263809;88,97361913;2466;245;2221;26;2195;50,82440231;5,049464138;45,77493817;0,5358615;45,23907667;2386;224;2162;40;2122;49,17559769;4,616652927;44,55894477;0,824402308;43,73454246
0199 Uoppgitt kommune Østfold;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0211 Vestby;14708;1445;13263;259;13004;100;9,82458526;90,17541474;1,760946424;88,41446832;7337;725;6612;134;6478;49,88441664;4,929290182;44,95512646;0,911068806;44,04405766;7371;720;6651;125;6526;50,11558336;4,895295078;45,22028828;0,849877618;44,37041066
0213 Ski;28587;3055;25532;716;24816;100;10,68667576;89,31332424;2,504634974;86,80868926;14263;1546;12717;380;12337;49,89330815;5,408052611;44,48525554;1,329275545;43,15597999;14324;1509;12815;336;12479;50,10669185;5,27862315;44,8280687;1,175359429;43,65270927
0214 Ås;16733;2396;14337;376;13961;100;14,31901034;85,68098966;2,247056714;83,43393295;8515;1319;7196;202;6994;50,88746788;7,882627144;43,00484073;1,207195362;41,79764537;8218;1077;7141;174;6967;49,11253212;6,436383195;42,67614893;1,039861352;41,63628758
0215 Frogn;14814;1165;13649;173;13476;100;7,86418253;92,13581747;1,16781423;90,96800324;7268;548;6720;80;6640;49,06169839;3,699203456;45,36249494;0,540029702;44,82246524;7546;617;6929;93;6836;50,93830161;4,164979074;46,77332253;0,627784528;46,145538
0216 Nesodden;17515;1725;15790;192;15598;100;9,848701113;90,15129889;1,096203254;89,05509563;8538;822;7716;107;7609;48,74678847;4,693120183;44,05366828;0,610904939;43,44276335;8977;903;8074;85;7989;51,25321153;5,155580931;46,0976306;0,485298316;45,61233229
0217 Oppegård;25072;2359;22713;496;22217;100;9,408902361;90,59109764;1,978302489;88,61279515;12314;1097;11217;270;10947;49,1145501;4,375398851;44,73915124;1,076898532;43,66225271;12758;1262;11496;226;11270;50,8854499;5,03350351;45,85194639;0,901403957;44,95054244
0219 Bærum;112789;15140;97649;2685;94964;100;13,42329482;86,57670518;2,380551295;84,19615388;55403;7376;48027;1375;46652;49,12092491;6,539644824;42,58128009;1,219090514;41,36218958;57386;7764;49622;1310;48312;50,87907509;6,883650001;43,99542509;1,161460781;42,83396431
0220 Asker;55284;7102;48182;1256;46926;100;12,84639317;87,15360683;2,271905072;84,88170176;27328;3547;23781;638;23143;49,43202373;6,415961218;43,01606251;1,154040952;41,86202156;27956;3555;24401;618;23783;50,56797627;6,430431951;44,13754432;1,11786412;43,0196802
0221 Aurskog-Høland;14632;960;13672;100;13572;100;6,560962274;93,43903773;0,68343357;92,75560416;7376;532;6844;51;6793;50,41006014;3,635866594;46,77419355;0,348551121;46,42564243;7256;428;6828;49;6779;49,58993986;2,925095681;46,66484418;0,334882449;46,32996173
0226 Sørum;15686;1521;14165;294;13871;100;9,69654469;90,30345531;1,8742828;88,42917251;7945;838;7107;148;6959;50,65026138;5,342343491;45,30791789;0,943516512;44,36440138;7741;683;7058;146;6912;49,34973862;4,354201199;44,99553742;0,930766288;44,06477113
0227 Fet;10431;897;9534;169;9365;100;8,599367271;91,40063273;1,620170645;89,78046208;5268;470;4798;87;4711;50,50330745;4,505800019;45,99750743;0,834052344;45,16345509;5163;427;4736;82;4654;49,49669255;4,093567251;45,4031253;0,786118301;44,617007
0228 Rælingen;15920;2022;13898;629;13269;100;12,70100503;87,29899497;3,951005025;83,34798995;7904;1017;6887;319;6568;49,64824121;6,388190955;43,26005025;2,003768844;41,25628141;8016;1005;7011;310;6701;50,35175879;6,31281407;44,03894472;1,947236181;42,09170854
0229 Enebakk;10262;782;9480;171;9309;100;7,620346911;92,37965309;1,666341844;90,71331125;5218;399;4819;91;4728;50,84778796;3,888130969;46,95965699;0,886766712;46,07289027;5044;383;4661;80;4581;49,15221204;3,732215942;45,4199961;0,779575132;44,64042097
0230 Lørenskog;33308;4924;28384;1748;26636;100;14,78323526;85,21676474;5,247988471;79,96877627;16699;2550;14149;904;13245;50,13510268;7,655818422;42,47928426;2,714062688;39,76522157;16609;2374;14235;844;13391;49,86489732;7,127416837;42,73748049;2,533925784;40,2035547
0231 Skedsmo;48752;7204;41548;2222;39326;100;14,77682967;85,22317033;4,557761733;80,6654086;24259;3667;20592;1097;19495;49,76000985;7,521742698;42,23826715;2,250164096;39,98810305;24493;3537;20956;1125;19831;50,23999015;7,255086971;42,98490318;2,307597637;40,67730555
0233 Nittedal;21165;1955;19210;555;18655;100;9,236947791;90,76305221;2,622253721;88,14079849;10521;990;9531;285;9246;49,70942594;4,677533664;45,03189227;1,346562721;43,68532955;10644;965;9679;270;9409;50,29057406;4,559414127;45,73115993;1,275690999;44,45546893
0234 Gjerdrum;5990;578;5412;76;5336;100;9,649415693;90,35058431;1,268781302;89,08180301;3110;345;2765;39;2726;51,91986644;5,759599332;46,16026711;0,651085142;45,50918197;2880;233;2647;37;2610;48,08013356;3,889816361;44,1903172;0,61769616;43,57262104
0235 Ullensaker;30081;3649;26432;967;25465;100;12,13058077;87,86941923;3,214653768;84,65476547;15111;1842;13269;538;12731;50,23436721;6,12346664;44,11090057;1,788504372;42,3223962;14970;1807;13163;429;12734;49,76563279;6,007114125;43,75851867;1,426149397;42,33236927
0236 Nes (Ak.);19049;1238;17811;173;17638;100;6,49902882;93,50097118;0,908184157;92,59278702;9590;599;8991;85;8906;50,34385007;3,144522022;47,19932805;0,446217649;46,7531104;9459;639;8820;88;8732;49,65614993;3,354506798;46,30164313;0,461966507;45,83967662
0237 Eidsvoll;21128;1568;19560;297;19263;100;7,421431276;92,57856872;1,405717531;91,17285119;10652;759;9893;159;9734;50,4165089;3,592389246;46,82411965;0,75255585;46,0715638;10476;809;9667;138;9529;49,5834911;3,82904203;45,75444907;0,653161681;45,10128739
0238 Nannestad;11128;977;10151;173;9978;100;8,779654925;91,22034508;1,554636952;89,66570812;5608;486;5122;89;5033;50,39539899;4,36736161;46,02803738;0,799784328;45,22825306;5520;491;5029;84;4945;49,60460101;4,412293314;45,19230769;0,754852624;44,43745507
0239 Hurdal;2619;145;2474;9;2465;100;5,536464299;94,4635357;0,343642612;94,11989309;1330;77;1253;3;1250;50,7827415;2,940053456;47,84268805;0,114547537;47,72814051;1289;68;1221;6;1215;49,2172585;2,596410844;46,62084765;0,229095074;46,39175258
0299 Uoppgitt kommune Akershus;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0301 Oslo kommune;599230;130133;469097;40073;429024;100;21,7167031;78,2832969;6,687415517;71,59588138;296672;67402;229270;20512;208758;49,50886972;11,24810173;38,26076799;3,423059593;34,83770839;302558;62731;239827;19561;220266;50,49113028;10,46860137;40,02252891;3,264355923;36,75817299
0399 Uoppgitt komm. Oslo;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0401 Hamar (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0402 Kongsvinger;17436;1389;16047;303;15744;100;7,966276669;92,03372333;1,737783895;90,29593944;8495;689;7806;147;7659;48,72103694;3,951594402;44,76944253;0,843083276;43,92635926;8941;700;8241;156;8085;51,27896306;4,014682267;47,2642808;0,894700619;46,36958018
0403 Hamar;28662;2211;26451;350;26101;100;7,714046473;92,28595353;1,221129021;91,06482451;13927;1123;12804;189;12615;48,59046822;3,918079687;44,67238853;0,659409671;44,01297886;14735;1088;13647;161;13486;51,40953178;3,795966785;47,613565;0,56171935;47,05184565
0412 Ringsaker;32842;1690;31152;235;30917;100;5,145849826;94,85415017;0,715547165;94,13860301;16509;864;15645;112;15533;50,26794958;2,630777663;47,63717191;0,341026734;47,29614518;16333;826;15507;123;15384;49,73205042;2,515072164;47,21697826;0,374520431;46,84245783
0414 Vang (-1991);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0415 Løten;7353;354;6999;35;6964;100;4,814361485;95,18563851;0,475996192;94,70964232;3648;161;3487;19;3468;49,6124031;2,189582483;47,42282062;0,258397933;47,16442268;3705;193;3512;16;3496;50,3875969;2,624779002;47,7628179;0,217598259;47,54521964
0417 Stange;19154;1148;18006;146;17860;100;5,993526156;94,00647384;0,762242874;93,24423097;9506;581;8925;69;8856;49,62932025;3,033308969;46,59601128;0,36023807;46,23577321;9648;567;9081;77;9004;50,37067975;2,960217187;47,41046257;0,402004803;47,00845776
0418 Nord-Odal;5113;153;4960;9;4951;100;2,992372384;97,00762762;0,176021905;96,83160571;2558;71;2487;4;2483;50,02933698;1,38861725;48,64071973;0,078231958;48,56248778;2555;82;2473;5;2468;49,97066302;1,603755134;48,36690788;0,097789947;48,26911793
0419 Sør-Odal;7831;301;7530;20;7510;100;3,843698123;96,15630188;0,255395224;95,90090665;3870;133;3737;4;3733;49,41897587;1,69837824;47,72059762;0,051079045;47,66951858;3961;168;3793;16;3777;50,58102413;2,145319883;48,43570425;0,204316179;48,23138807
0420 Eidskog;6299;351;5948;30;5918;100;5,572313066;94,42768693;0,476266074;93,95142086;3138;135;3003;16;2987;49,81743134;2,143197333;47,67423401;0,254008573;47,42022543;3161;216;2945;14;2931;50,18256866;3,429115733;46,75345293;0,222257501;46,53119543
0423 Grue;5024;272;4752;27;4725;100;5,414012739;94,58598726;0,537420382;94,04856688;2479;127;2352;8;2344;49,34315287;2,527866242;46,81528662;0,159235669;46,65605096;2545;145;2400;19;2381;50,65684713;2,886146497;47,77070064;0,378184713;47,39251592
0425 Åsnes;7597;322;7275;21;7254;100;4,238515203;95,7614848;0,276424905;95,48505989;3811;159;3652;10;3642;50,16453863;2,09293142;48,07160721;0,131630907;47,93997631;3786;163;3623;11;3612;49,83546137;2,145583783;47,68987758;0,144793998;47,54508359
0426 Våler (Hedm.);3882;183;3699;11;3688;100;4,714064915;95,28593509;0,283359093;95,00257599;1954;84;1870;6;1864;50,33487893;2,163833076;48,17104585;0,154559505;48,01648635;1928;99;1829;5;1824;49,66512107;2,550231839;47,11488923;0,128799588;46,98608964
0427 Elverum;19979;1247;18732;188;18544;100;6,241553631;93,75844637;0,940988037;92,81745833;9783;619;9164;97;9067;48,96641474;3,098253166;45,86816157;0,485509785;45,38265178;10196;628;9568;91;9477;51,03358526;3,143300465;47,8902848;0,455478252;47,43480655
0428 Trysil;6754;461;6293;43;6250;100;6,825584839;93,17441516;0,636659757;92,5377554;3431;250;3181;21;3160;50,79952621;3,701510216;47,09801599;0,310926858;46,78708913;3323;211;3112;22;3090;49,20047379;3,124074622;46,07639917;0,325732899;45,75066627
0429 Åmot;4317;214;4103;25;4078;100;4,957146166;95,04285383;0,579105861;94,46374797;2197;112;2085;13;2072;50,89182303;2,594394255;48,29742877;0,301135047;47,99629372;2120;102;2018;12;2006;49,10817697;2,362751911;46,74542506;0,277970813;46,46745425
0430 Stor-Elvdal;2665;191;2474;8;2466;100;7,166979362;92,83302064;0,300187617;92,53283302;1364;103;1261;2;1259;51,18198874;3,864915572;47,31707317;0,075046904;47,24202627;1301;88;1213;6;1207;48,81801126;3,30206379;45,51594747;0,225140713;45,29080675
0432 Rendalen;1974;63;1911;4;1907;100;3,191489362;96,80851064;0,202634245;96,60587639;982;28;954;4;950;49,74670719;1,418439716;48,32826748;0,202634245;48,12563323;992;35;957;0;957;50,25329281;1,773049645;48,48024316;0;48,48024316
0434 Engerdal;1409;88;1321;5;1316;100;6,24556423;93,75443577;0,354861604;93,39957417;717;37;680;2;678;50,88715401;2,625975869;48,26117814;0,141944642;48,1192335;692;51;641;3;638;49,11284599;3,619588361;45,49325763;0,212916962;45,28034067
0435 Tolga-Os (1966-1975);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0436 Tolga;1684;135;1549;16;1533;100;8,016627078;91,98337292;0,950118765;91,03325416;857;66;791;6;785;50,89073634;3,919239905;46,97149644;0,356294537;46,6152019;827;69;758;10;748;49,10926366;4,097387173;45,01187648;0,593824228;44,41805226
0437 Tynset;5495;326;5169;34;5135;100;5,93266606;94,06733394;0,618744313;93,44858963;2710;169;2541;18;2523;49,31756142;3,075523203;46,24203822;0,327570519;45,9144677;2785;157;2628;16;2612;50,68243858;2,857142857;47,82529572;0,291173794;47,53412193
0438 Alvdal;2447;111;2336;7;2329;100;4,536166735;95,46383327;0,286064569;95,1777687;1218;55;1163;3;1160;49,77523498;2,247650184;47,5275848;0,122599101;47,4049857;1229;56;1173;4;1169;50,22476502;2,288516551;47,93624847;0,163465468;47,772783
0439 Folldal;1660;65;1595;1;1594;100;3,915662651;96,08433735;0,060240964;96,02409639;855;24;831;0;831;51,5060241;1,445783133;50,06024096;0;50,06024096;805;41;764;1;763;48,4939759;2,469879518;46,02409639;0,060240964;45,96385542
0441 Os (Hedm.);2045;141;1904;12;1892;100;6,894865526;93,10513447;0,586797066;92,51833741;1052;77;975;9;966;51,44254279;3,765281174;47,67726161;0,4400978;47,23716381;993;64;929;3;926;48,55745721;3,129584352;45,42787286;0,146699267;45,28117359
0499 Uoppgitt kommune Hedmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0501 Lillehammer;26571;2046;24525;334;24191;100;7,700124196;92,2998758;1,257009522;91,04286628;12880;1007;11873;159;11714;48,47390012;3,789846073;44,68405404;0,598396748;44,0856573;13691;1039;12652;175;12477;51,52609988;3,910278123;47,61582176;0,658612773;46,95720899
0502 Gjøvik;28974;2400;26574;488;26086;100;8,283288466;91,71671153;1,684268655;90,03244288;14276;1182;13094;235;12859;49,27176089;4,079519569;45,19224132;0,811071996;44,38116932;14698;1218;13480;253;13227;50,72823911;4,203768896;46,52447021;0,873196659;45,65127356
0511 Dovre;2748;153;2595;10;2585;100;5,56768559;94,43231441;0,363901019;94,06841339;1367;73;1294;8;1286;49,74526929;2,656477438;47,08879185;0,291120815;46,79767103;1381;80;1301;2;1299;50,25473071;2,911208151;47,34352256;0,072780204;47,27074236
0512 Lesja;2197;126;2071;4;2067;100;5,735093309;94,26490669;0,182066454;94,08284024;1118;64;1054;2;1052;50,88757396;2,913063268;47,9745107;0,091033227;47,88347747;1079;62;1017;2;1015;49,11242604;2,822030041;46,29039599;0,091033227;46,19936277
0513 Skjåk;2299;101;2198;8;2190;100;4,393214441;95,60678556;0,347977381;95,25880818;1166;61;1105;4;1101;50,71770335;2,653327534;48,06437582;0,173988691;47,89038712;1133;40;1093;4;1089;49,28229665;1,739886907;47,54240974;0,173988691;47,36842105
0514 Lom;2401;80;2321;8;2313;100;3,331945023;96,66805498;0,333194502;96,33486047;1233;39;1194;3;1191;51,35360267;1,624323199;49,72927947;0,124947938;49,60433153;1168;41;1127;5;1122;48,64639733;1,707621824;46,93877551;0,208246564;46,73052895
0515 Vågå;3718;113;3605;7;3598;100;3,039268424;96,96073158;0,188273265;96,77245831;1853;44;1809;4;1805;49,83862292;1,183431953;48,65519096;0,107584723;48,54760624;1865;69;1796;3;1793;50,16137708;1,855836471;48,30554061;0,080688542;48,22485207
0516 Nord-Fron;5834;262;5572;19;5553;100;4,490915324;95,50908468;0,325677065;95,18340761;2958;143;2815;12;2803;50,70277683;2,45114844;48,25162839;0,205690778;48,04593761;2876;119;2757;7;2750;49,29722317;2,039766884;47,25745629;0,119986287;47,13747
0517 Sel;6004;191;5813;18;5795;100;3,181212525;96,81878748;0,299800133;96,51898734;3040;104;2936;10;2926;50,63291139;1,732178548;48,90073284;0,16655563;48,73417722;2964;87;2877;8;2869;49,36708861;1,449033977;47,91805463;0,133244504;47,78481013
0518 Fron (1966-1976);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
0519 Sør-Fron;3212;154;3058;25;3033;100;4,794520548;95,20547945;0,778331258;94,42714819;1600;72;1528;14;1514;49,8132005;2,241594022;47,57160648;0,435865504;47,13574097;1612;82;1530;11;1519;50,1867995;2,552926526;47,63387298;0,342465753;47,29140722
0520 Ringebu;4556;327;4229;21;4208;100;7,177348551;92,82265145;0,460930641;92,36172081;2260;171;2089;8;2081;49,60491659;3,753292362;45,85162423;0,175592625;45,67603161;2296;156;2140;13;2127;50,39508341;3,42405619;46,97102722;0,285338016;46,6856892
0521 Øyer;5092;411;4681;41;4640;100;8,071484682;91,92851532;0,805184603;91,12333071;2603;235;2368;23;2345;51,11940299;4,615082482;46,5043205;0,451688924;46,05263158;2489;176;2313;18;2295;48,88059701;3,4564022;45,42419482;0,353495679;45,07069914
0522 Gausdal;6141;246;5895;17;5878;100;4,005862237;95,99413776;0,276827878;95,71730988;3103;119;2984;7;2977;50,52922977;1,937795147;48,59143462;0,11398795;48,47744667;3038;127;2911;10;2901;49,47077023;2,06806709;47,40270314;0,162839928;47,23986321
0528 Østre Toten;14604;745;13859;86;13773;100;5,101342098;94,8986579;0,588879759;94,30977814;7245;368;6877;43;6834;49,60969597;2,519857573;47,0898384;0,294439879;46,79539852;7359;377;6982;43;6939;50,39030403;2,581484525;47,8088195;0,294439879;47,51437962
0529 Vestre Toten;12803;583;12220;88;12132;100;4,553620245;95,44637975;0,687338905;94,75904085;6404;285;6119;37;6082;50,01952667;2,226040772;47,7934859;0,288994767;47,50449113;6399;298;6101;51;6050;49,98047333;2,327579474;47,65289385;0,398344138;47,25454971
0532 Jevnaker;6359;359;6000;41;5959;100;5,645541752;94,35445825;0,644755465;93,70970278;3118;176;2942;21;2921;49,0328668;2,767730775;46,26513603;0,330240604;45,93489542;3241;183;3058;20;3038;50,9671332;2,877810977;48,08932222;0,314514861;47,77480736
0533 Lunner;8654;481;8173;40;8133;100;5,558123411;94,44187659;0,462214005;93,97966258;4340;252;4088;23;4065;50,15021955;2,911948232;47,23827132;0,265773053;46,97249827;4314;229;4085;17;4068;49,84978045;2,646175179;47,20360527;0,196440952;47,00716432
0534 Gran;13434;758;12676;98;12578;100;5,642399881;94,35760012;0,729492333;93,62810779;6651;400;6251;52;6199;49,50870925;2,977519726;46,53118952;0,387077564;46,14411195;6783;358;6425;46;6379;50,49129075;2,664880155;47,8264106;0,342414768;47,48399583
0536 Søndre Land;5837;337;5500;41;5459;100;5,773513791;94,22648621;0,702415624;93,52407058;2983;178;2805;24;2781;51,1050197;3,049511735;48,05550797;0,411170122;47,64433784;2854;159;2695;17;2678;48,8949803;2,724002056;46,17097824;0,291245503;45,87973274
0538 Nordre Land;6716;262;6454;23;6431;100;3,901131626;96,09886837;0,342465753;95,75640262;3301;134;3167;10;3157;49,15128052;1,995235259;47,15604527;0,148898154;47,00714711;3415;128;3287;13;3274;50,84871948;1,905896367;48,94282311;0,1935676;48,74925551
