kommune_nr;spraak.alle_bhgalder.1.5_enhet.personer;spraak.alle_bhgalder.1_enhet.personer;spraak.alle_bhgalder.2_enhet.personer;spraak.alle_bhgalder.3_enhet.personer;spraak.alle_bhgalder.4_enhet.personer;spraak.alle_bhgalder.5_enhet.personer;spraak.alle_bhgalder.1.5_enhet.prosent;spraak.alle_bhgalder.1_enhet.prosent;spraak.alle_bhgalder.2_enhet.prosent;spraak.alle_bhgalder.3_enhet.prosent;spraak.alle_bhgalder.4_enhet.prosent;spraak.alle_bhgalder.5_enhet.prosent;spraak.minoritet_bhgalder.1.5_enhet.personer;spraak.minoritet_bhgalder.1_enhet.personer;spraak.minoritet_bhgalder.2_enhet.personer;spraak.minoritet_bhgalder.3_enhet.personer;spraak.minoritet_bhgalder.4_enhet.personer;spraak.minoritet_bhgalder.5_enhet.personer;spraak.minoritet_bhgalder.1.5_enhet.prosent;spraak.minoritet_bhgalder.1_enhet.prosent;spraak.minoritet_bhgalder.2_enhet.prosent;spraak.minoritet_bhgalder.3_enhet.prosent;spraak.minoritet_bhgalder.4_enhet.prosent;spraak.minoritet_bhgalder.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1_enhet.personer;spraak.ikke.minoritet_bhgalder.2_enhet.personer;spraak.ikke.minoritet_bhgalder.3_enhet.personer;spraak.ikke.minoritet_bhgalder.4_enhet.personer;spraak.ikke.minoritet_bhgalder.5_enhet.personer;spraak.ikke.minoritet_bhgalder.1.5_enhet.prosent;spraak.ikke.minoritet_bhgalder.1_enhet.prosent;spraak.ikke.minoritet_bhgalder.2_enhet.prosent;spraak.ikke.minoritet_bhgalder.3_enhet.prosent;spraak.ikke.minoritet_bhgalder.4_enhet.prosent;spraak.ikke.minoritet_bhgalder.5_enhet.prosent;barnikommune.alle_bhgalder.1.5_enhet.personer;barnikommune.alle_bhgalder.1_enhet.personer;barnikommune.alle_bhgalder.2_enhet.personer;barnikommune.alle_bhgalder.3_enhet.personer;barnikommune.alle_bhgalder.4_enhet.personer;barnikommune.alle_bhgalder.5_enhet.personer;barnikommune.alle_bhgalder.1.5_enhet.prosent;barnikommune.alle_bhgalder.1_enhet.prosent;barnikommune.alle_bhgalder.2_enhet.prosent;barnikommune.alle_bhgalder.3_enhet.prosent;barnikommune.alle_bhgalder.4_enhet.prosent;barnikommune.alle_bhgalder.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.2_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.3_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.4_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.5_enhet.personer;barnikommune.innvandrerbakgr_bhgalder.1.5_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.1_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.2_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.3_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.4_enhet.prosent;barnikommune.innvandrerbakgr_bhgalder.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1_enhet.personer;barnikommune.barn.ellers_bhgalder.2_enhet.personer;barnikommune.barn.ellers_bhgalder.3_enhet.personer;barnikommune.barn.ellers_bhgalder.4_enhet.personer;barnikommune.barn.ellers_bhgalder.5_enhet.personer;barnikommune.barn.ellers_bhgalder.1.5_enhet.prosent;barnikommune.barn.ellers_bhgalder.1_enhet.prosent;barnikommune.barn.ellers_bhgalder.2_enhet.prosent;barnikommune.barn.ellers_bhgalder.3_enhet.prosent;barnikommune.barn.ellers_bhgalder.4_enhet.prosent;barnikommune.barn.ellers_bhgalder.5_enhet.prosent
239;151;26;26;31;36;32;95,56962025;81,25;89,65517241;96,875;109,0909091;100;11;:;:;4;:;:;91,66666667;.;.;100;.;.;140;25;26;27;33;29;103,7037037;17,12328767;83,87096774;100;117,8571429;93,5483871;158;32;29;32;33;32;100;100;100;100;100;100;12;:;:;4;:;:;7,594936709;.;.;12,5;.;.;135;146;31;27;28;31;85,44303797;456,25;106,8965517;84,375;84,84848485;96,875
301;36345;5708;7651;7656;7691;7639;85,70114834;63,52103272;86,40316206;91,48046362;94,05649994;95,22562952;10118;818;1927;2290;2476;2607;79,46905435;32,65469062;75,06817296;88,89751553;97,13613182;102,8402367;26227;4890;5724;5366;5215;5032;87,93924356;16,47740675;88,31970375;85,33715013;90,02244088;89,4100924;42409;8986;8855;8369;8177;8022;100;100;100;100;100;100;12732;2505;2567;2576;2549;2535;30,02192931;27,87669708;28,9892716;30,78026049;31,17280176;31,60059835;29824;29677;6481;6288;5793;5628;70,32469523;330,2581794;73,19028797;75,13442466;70,8450532;70,15706806
402;790;110;147;165;182;186;88,26815642;63,95348837;88,55421687;98,21428571;95,28795812;93,93939394;100;9;17;16;29;29;69,93006993;37,5;62,96296296;76,19047619;78,37837838;85,29411765;690;101;130;149;153;157;89,49416342;13,43085106;87,83783784;107,1942446;104,0816327;101,9480519;895;172;166;168;191;198;100;100;100;100;100;100;143;24;27;21;37;34;15,97765363;13,95348837;16,26506024;12,5;19,37172775;17,17171717;771;752;148;139;147;154;86,1452514;437,2093023;89,15662651;82,73809524;76,96335079;77,77777778
403;1447;229;289;268;324;337;94,8852459;78,96551724;92,33226837;101,1320755;102,8571429;98,5380117;197;31;38;36;41;51;90,78341014;73,80952381;76;97,2972973;113,8888889;98,07692308;1250;198;251;232;283;286;96,45061728;15,13761468;101,2096774;88,21292776;124,122807;102,5089606;1525;290;313;265;315;342;100;100;100;100;100;100;217;42;50;37;36;52;14,2295082;14,48275862;15,97444089;13,96226415;11,42857143;15,20467836;1296;1308;248;263;228;279;84,98360656;451,0344828;79,23322684;99,24528302;72,38095238;81,57894737
412;1697;226;336;359;374;402;92,37887861;73,85620915;92,56198347;94,72295515;99,20424403;97,57281553;155;11;31;31;41;41;75,24271845;29,72972973;72,09302326;83,78378378;93,18181818;91,11111111;1542;215;305;328;333;361;88,3161512;13,18209687;113,3828996;102,5;97,36842105;108,4084084;1837;306;363;379;377;412;100;100;100;100;100;100;206;37;43;37;44;45;11,21393576;12,09150327;11,84573003;9,762532982;11,67108753;10,9223301;1746;1631;269;320;342;333;95,04627109;533,0065359;74,1046832;84,43271768;90,71618037;80,82524272
415;334;43;66;74;65;86;81,06796117;55,84415584;79,51807229;85,05747126;86,66666667;95,55555556;30;:;6;9;4;9;60;.;66,66666667;69,23076923;57,14285714;81,81818182;304;41;60;65;61;77;84,21052632;11,32596685;89,55223881;87,83783784;82,43243243;113,2352941;412;77;83;87;75;90;100;100;100;100;100;100;50;10;9;13;7;11;12,13592233;12,98701299;10,84337349;14,94252874;9,333333333;12,22222222;361;362;67;74;74;68;87,62135922;470,1298701;80,72289157;85,05747126;98,66666667;75,55555556
417;1069;171;212;229;218;239;92,23468507;72,76595745;94,22222222;99,13419913;95,61403509;99,58333333;96;13;16;26;18;23;72,18045113;44,82758621;69,56521739;72,22222222;90;92;973;158;196;203;200;216;100,7246377;15,39961014;95,14563107;100,4950495;102,5641026;103,8461538;1159;235;225;231;228;240;100;100;100;100;100;100;133;29;23;36;20;25;11,47540984;12,34042553;10,22222222;15,58441558;8,771929825;10,41666667;966;1026;206;202;195;208;83,34771355;436,5957447;91,55555556;87,44588745;85,52631579;86,66666667
418;209;20;47;45;43;54;89,31623932;57,14285714;87,03703704;102,2727273;95,55555556;96,42857143;9;:;:;:;:;4;100;.;.;.;.;.;200;20;45;43;42;50;81,63265306;8,888888889;132,3529412;82,69230769;100;113,6363636;234;35;54;44;45;56;100;100;100;100;100;100;9;:;:;:;:;:;3,846153846;.;.;.;.;.;245;225;34;52;42;44;104,7008547;642,8571429;62,96296296;118,1818182;93,33333333;78,57142857
419;353;43;80;71;71;88;90,74550129;62,31884058;94,11764706;93,42105263;98,61111111;101,1494253;25;5;4;6;6;4;71,42857143;45,45454545;57,14285714;100;100;80;328;38;76;65;65;84;88,4097035;10,73446328;131,0344828;83,33333333;92,85714286;127,2727273;389;69;85;76;72;87;100;100;100;100;100;100;35;11;7;6;6;5;8,997429306;15,94202899;8,235294118;7,894736842;8,333333333;5,747126437;371;354;58;78;70;66;95,37275064;513,0434783;68,23529412;102,6315789;97,22222222;75,86206897
420;220;20;42;54;53;51;85,60311284;46,51162791;91,30434783;94,73684211;94,64285714;92,72727273;14;:;:;6;:;:;107,6923077;.;.;120;.;.;206;17;40;48;51;50;86,55462185;6,967213115;97,56097561;109,0909091;98,07692308;92,59259259;257;43;46;57;56;55;100;100;100;100;100;100;13;:;:;5;:;:;5,058365759;.;.;8,771929825;.;.;238;244;41;44;52;54;92,60700389;567,4418605;89,13043478;77,19298246;92,85714286;98,18181818
423;139;18;23;37;32;29;87,42138365;69,23076923;88,46153846;90,24390244;91,42857143;93,5483871;17;:;:;6;5;:;89,47368421;.;.;120;83,33333333;.;122;16;21;31;27;27;72,61904762;11,42857143;91,30434783;134,7826087;75;93,10344828;159;26;26;41;35;31;100;100;100;100;100;100;19;:;:;5;6;:;11,94968553;.;.;12,19512195;17,14285714;.;168;140;23;23;36;29;105,6603774;538,4615385;88,46153846;56,09756098;102,8571429;93,5483871
425;265;35;45;66;52;67;90,13605442;58,33333333;86,53846154;103,125;101,9607843;100;22;:;:;6;6;5;104,7619048;.;.;120;.;100;243;33;42;60;46;62;92,39543726;12,08791209;73,68421053;127,6595745;77,96610169;129,1666667;294;60;52;64;51;67;100;100;100;100;100;100;21;:;5;5;:;5;7,142857143;.;9,615384615;7,8125;.;7,462686567;263;273;57;47;59;48;89,45578231;455;109,6153846;73,4375;115,6862745;71,64179104
426;138;10;28;34;36;30;88,46153846;62,5;87,5;94,44444444;94,73684211;88,23529412;14;:;4;:;5;:;93,33333333;.;100;.;100;.;124;8;24;31;31;30;82,66666667;5,673758865;184,6153846;110,7142857;93,93939394;90,90909091;156;16;32;36;38;34;100;100;100;100;100;100;15;:;4;:;5;:;9,615384615;.;12,5;.;13,15789474;.;150;141;13;28;33;33;96,15384615;881,25;40,625;77,77777778;86,84210526;97,05882353
427;1067;173;224;215;229;226;93,02528335;78,28054299;95,31914894;97,72727273;94,62809917;98,68995633;106;8;19;29;26;24;79,10447761;47,05882353;70,37037037;90,625;81,25;92,30769231;961;165;205;186;203;202;95,33730159;16,28825271;100,4901961;89,42307692;107,9787234;96,19047619;1147;221;235;220;242;229;100;100;100;100;100;100;134;17;27;32;32;26;11,68265039;7,692307692;11,4893617;14,54545455;13,2231405;11,35371179;1008;1013;204;208;188;210;87,88142982;458,3710407;86,80851064;94,54545455;77,68595041;91,70305677
428;254;38;43;58;60;55;93,04029304;77,55102041;89,58333333;101,754386;95,23809524;98,21428571;22;:;9;5;4;4;75,86206897;.;112,5;83,33333333;80;57,14285714;232;38;34;53;56;51;89,57528958;15,57377049;73,91304348;132,5;109,8039216;87,93103448;273;49;48;57;63;56;100;100;100;100;100;100;29;:;8;6;5;7;10,62271062;.;16,66666667;10,52631579;7,936507937;12,5;259;244;46;40;51;58;94,87179487;497,9591837;95,83333333;70,1754386;80,95238095;103,5714286
429;223;40;43;36;44;60;96,95652174;88,88888889;93,47826087;100;100;101,6949153;17;:;:;:;6;4;85;.;.;.;120;100;206;38;40;34;38;56;91,55555556;18,0952381;100;80,95238095;111,7647059;143,5897436;230;45;46;36;44;59;100;100;100;100;100;100;20;5;4;:;5;4;8,695652174;11,11111111;8,695652174;.;11,36363636;6,779661017;225;210;40;42;34;39;97,82608696;466,6666667;86,95652174;116,6666667;77,27272727;66,10169492
430;95;15;21;18;18;23;93,1372549;83,33333333;84;94,73684211;105,8823529;100;12;:;:;4;:;:;133,3333333;.;.;.;.;.;83;13;18;14;17;21;89,24731183;13,97849462;105,8823529;66,66666667;106,25;123,5294118;102;18;25;19;17;23;100;100;100;100;100;100;9;:;4;:;:;:;8,823529412;.;16;.;.;.;93;93;17;21;16;17;91,17647059;516,6666667;68;110,5263158;94,11764706;73,91304348
432;59;:;13;13;14;16;92,1875;.;100;100;82,35294118;100;:;:;:;:;:;:;.;.;.;.;.;.;57;:;11;13;14;16;72,15189873;.;275;118,1818182;116,6666667;94,11764706;64;5;13;13;17;16;100;100;100;100;100;100;4;:;:;:;:;:;6,25;.;.;.;.;.;79;60;4;11;12;17;123,4375;1200;30,76923077;84,61538462;70,58823529;106,25
434;37;:;7;6;11;12;90,24390244;.;87,5;85,71428571;91,66666667;109,0909091;6;:;:;:;:;4;75;.;.;.;.;.;31;:;7;5;10;8;67,39130435;.;.;71,42857143;200;72,72727273;41;:;8;7;12;11;100;.;100;100;100;100;8;:;:;:;:;:;19,51219512;.;.;.;.;.;46;33;:;7;5;11;112,195122;.;.;100;41,66666667;100
436;86;14;16;12;19;25;92,47311828;87,5;84,21052632;92,30769231;100;96,15384615;14;:;:;:;5;:;100;.;.;.;100;.;72;12;14;9;14;23;94,73684211;15,18987342;100;56,25;127,2727273;164,2857143;93;16;19;13;19;26;100;100;100;100;100;100;14;:;:;:;5;:;15,05376344;.;.;.;26,31578947;.;76;79;14;16;11;14;81,72043011;493,75;73,68421053;123,0769231;57,89473684;53,84615385
437;318;44;57;61;75;81;96,65653495;86,2745098;101,7857143;100;94,93670886;98,7804878;28;:;9;6;6;5;87,5;.;100;85,71428571;75;125;290;42;48;55;69;76;96,34551495;14,14141414;102,1276596;117,0212766;127,7777778;107,0422535;329;51;56;61;79;82;100;100;100;100;100;100;32;4;9;7;8;4;9,726443769;7,843137255;16,07142857;11,47540984;10,12658228;4,87804878;301;297;47;47;54;71;91,4893617;582,3529412;83,92857143;77,04918033;68,35443038;86,58536585
438;135;11;36;29;21;38;89,40397351;37,93103448;97,2972973;100;123,5294118;97,43589744;10;:;:;:;:;:;111,1111111;.;.;.;.;.;125;9;33;28;20;35;87,41258741;6,338028169;122,2222222;80;71,42857143;218,75;151;29;37;29;17;39;100;100;100;100;100;100;9;:;:;:;:;:;5,960264901;.;.;.;.;.;143;142;27;35;28;16;94,70198675;489,6551724;72,97297297;120,6896552;164,7058824;41,02564103
439;75;10;23;13;14;15;92,59259259;71,42857143;95,83333333;100;93,33333333;100;5;:;:;:;:;:;50;.;.;.;.;.;70;8;21;13;14;14;85,36585366;11,26760563;190,9090909;65;127,2727273;93,33333333;81;14;24;13;15;15;100;100;100;100;100;100;10;:;4;:;:;:;12,34567901;.;16,66666667;.;.;.;82;71;11;20;11;15;101,2345679;507,1428571;45,83333333;153,8461538;73,33333333;100
441;75;12;11;18;19;15;91,46341463;70,58823529;100;94,73684211;95;100;13;:;:;4;:;:;86,66666667;.;.;.;.;.;62;9;8;14;17;14;89,85507246;13,43283582;61,53846154;175;106,25;87,5;82;17;11;19;20;15;100;100;100;100;100;100;15;4;:;:;4;:;18,29268293;23,52941176;.;.;20;.;69;67;13;8;16;16;84,14634146;394,1176471;118,1818182;42,10526316;80;106,6666667
501;1275;190;256;283;269;277;94,51445515;82,25108225;95,88014981;97,25085911;97,46376812;97,53521127;152;20;29;27;30;46;76,76767677;51,28205128;74,35897436;81,81818182;81,08108108;92;1123;170;227;256;239;231;90,2733119;14,76976542;118,2291667;112,2807018;92,63565891;96,65271967;1349;231;267;291;276;284;100;100;100;100;100;100;198;39;39;33;37;50;14,67753892;16,88311688;14,60674157;11,34020619;13,4057971;17,6056338;1244;1151;192;228;258;239;92,21645663;498,2683983;71,91011236;78,35051546;93,47826087;84,15492958
502;1488;208;307;300;349;324;92,07920792;67,31391586;94,75308642;96,77419355;99,14772727;100,9345794;207;23;40;38;58;48;83,13253012;46;76,92307692;88,37209302;98,30508475;106,6666667;1281;185;267;262;291;276;92,42424242;13,53328456;103,0888031;96,32352941;108,988764;94,19795222;1616;309;324;310;352;321;100;100;100;100;100;100;249;50;52;43;59;45;15,40841584;16,18122977;16,04938272;13,87096774;16,76136364;14,01869159;1386;1367;259;272;267;293;85,76732673;442,394822;79,9382716;87,74193548;75,85227273;91,27725857
511;106;8;22;21;29;26;85,48387097;40;91,66666667;95,45454545;96,66666667;92,85714286;12;:;4;:;:;:;80;.;.;.;.;.;94;8;18;19;26;23;90,38461538;7,339449541;112,5;90,47619048;136,8421053;82,14285714;124;20;24;22;30;28;100;100;100;100;100;100;15;4;:;:;:;:;12,09677419;20;.;.;.;.;104;109;16;21;19;28;83,87096774;545;66,66666667;95,45454545;63,33333333;100
512;83;:;12;20;30;19;94,31818182;.;109,0909091;100;100;105,5555556;5;:;:;:;:;:;83,33333333;.;.;.;.;.;78;:;12;18;28;18;81,25;.;150;163,6363636;155,5555556;64,28571429;88;9;11;20;30;18;100;100;100;100;100;100;6;:;:;:;:;:;6,818181818;.;.;.;.;.;96;82;8;11;18;28;109,0909091;911,1111111;72,72727273;55;60;155,5555556
513;80;15;8;22;17;18;88,88888889;65,2173913;100;91,66666667;106,25;94,73684211;5;:;:;:;:;:;62,5;.;.;.;.;.;75;14;7;22;17;15;93,75;17,07317073;33,33333333;314,2857143;77,27272727;93,75;90;23;8;24;16;19;100;100;100;100;100;100;8;:;:;:;:;:;8,888888889;.;.;.;.;.;80;82;21;7;22;16;88,88888889;356,5217391;262,5;29,16666667;137,5;84,21052632
514;98;21;14;18;27;18;89,09090909;70;87,5;100;96,42857143;100;7;:;:;:;:;:;77,77777778;.;.;.;.;.;91;19;13;15;27;17;95,78947368;18,81188119;50;100;180;60,71428571;110;30;16;18;28;18;100;100;100;100;100;100;9;4;:;:;:;:;8,181818182;13,33333333;.;.;.;.;95;101;26;15;15;28;86,36363636;336,6666667;162,5;83,33333333;53,57142857;155,5555556
515;176;12;40;36;46;42;90,25641026;42,85714286;100;92,30769231;100;100;12;:;:;:;:;:;70,58823529;.;.;.;.;.;164;10;38;33;44;39;86,77248677;5,617977528;165,2173913;89,18918919;129,4117647;88,63636364;195;28;40;39;46;42;100;100;100;100;100;100;17;5;:;5;:;:;8,717948718;17,85714286;.;12,82051282;.;.;189;178;23;37;34;44;96,92307692;635,7142857;57,5;94,87179487;73,91304348;104,7619048
516;248;36;50;50;57;55;89,53068592;62,06896552;89,28571429;96,15384615;98,27586207;103,7735849;19;5;6;:;:;5;79,16666667;83,33333333;75;.;.;125;229;31;44;48;56;50;88,41698842;12,25296443;84,61538462;100;119,1489362;87,71929825;277;58;56;52;58;53;100;100;100;100;100;100;24;6;8;5;:;4;8,664259928;10,34482759;14,28571429;9,615384615;.;7,547169811;259;253;52;48;47;57;93,50180505;436,2068966;92,85714286;92,30769231;81,03448276;107,5471698
517;240;21;46;48;69;56;92,30769231;58,33333333;92;96;98,57142857;103,7037037;19;:;:;4;5;6;70,37037037;.;.;66,66666667;83,33333333;120;221;19;44;44;64;50;85,65891473;8,154506438;151,7241379;93,61702128;145,4545455;78,125;260;36;50;50;70;54;100;100;100;100;100;100;27;7;:;6;6;5;10,38461538;19,44444444;.;12;8,571428571;9,259259259;258;233;29;47;44;64;99,23076923;647,2222222;58;94;62,85714286;118,5185185
519;153;20;23;30;47;33;87,42857143;62,5;82,14285714;90,90909091;100;94,28571429;5;:;:;:;:;:;31,25;.;.;.;.;.;148;20;23;28;45;32;90,24390244;12,57861635;76,66666667;112;155,1724138;72,72727273;175;32;28;33;47;35;100;100;100;100;100;100;16;:;:;4;:;4;9,142857143;.;.;12,12121212;.;11,42857143;164;159;30;25;29;44;93,71428571;496,875;107,1428571;75,75757576;61,70212766;125,7142857
520;200;34;33;43;45;45;94,33962264;80,95238095;91,66666667;102,3809524;100;95,74468085;23;:;:;:;9;5;79,31034483;.;.;.;100;83,33333333;177;31;30;40;36;40;93,65079365;16,93989071;85,71428571;125;92,30769231;111,1111111;212;42;36;42;45;47;100;100;100;100;100;100;29;7;4;:;9;6;13,67924528;16,66666667;11,11111111;.;20;12,76595745;189;183;35;32;39;36;89,1509434;435,7142857;97,22222222;76,19047619;86,66666667;76,59574468
521;223;36;38;44;49;56;94,49152542;81,81818182;95;91,66666667;100;101,8181818;32;5;4;8;7;8;82,05128205;62,5;66,66666667;88,88888889;100;88,88888889;191;31;34;36;42;48;95,9798995;15,73604061;94,44444444;105,8823529;107,6923077;114,2857143;236;44;40;48;49;55;100;100;100;100;100;100;39;8;6;9;7;9;16,52542373;18,18181818;15;18,75;14,28571429;16,36363636;199;197;36;34;39;42;84,3220339;447,7272727;90;70,83333333;79,59183673;76,36363636
522;278;30;57;64;69;58;91,14754098;58,82352941;91,93548387;101,5873016;101,4705882;95,08196721;18;:;6;7;:;:;85,71428571;.;120;100;.;.;260;29;51;57;67;56;83,87096774;10,21126761;104,0816327;100;119,6428571;86,15384615;305;51;62;63;68;61;100;100;100;100;100;100;21;:;5;7;:;4;6,885245902;.;8,064516129;11,11111111;.;6,557377049;310;284;49;57;56;65;101,6393443;556,8627451;79,03225806;90,47619048;82,35294118;106,557377
528;672;92;154;135;141;150;88,0733945;57,86163522;94,47852761;95,07042254;94,63087248;100;77;5;18;22;15;17;79,3814433;20,83333333;94,73684211;110;88,23529412;100;595;87;136;113;126;133;91,1179173;13,06306306;100,7407407;78,47222222;103,2786885;100,7575758;763;159;163;142;149;150;100;100;100;100;100;100;97;24;19;20;17;17;12,7129751;15,09433962;11,65644172;14,08450704;11,40939597;11,33333333;653;666;135;144;122;132;85,58322412;418,8679245;82,82208589;101,4084507;81,87919463;88
529;610;79;136;126;126;143;91,72932331;68,10344828;94,44444444;96,92307692;96,92307692;98,62068966;61;6;15;17;10;13;87,14285714;37,5;100;94,44444444;100;118,1818182;549;73;121;109;116;130;87,42038217;12,26890756;121;84,49612403;103,5714286;108,3333333;665;116;144;130;130;145;100;100;100;100;100;100;70;16;15;18;10;11;10,52631579;13,79310345;10,41666667;13,84615385;7,692307692;7,586206897;628;595;100;129;112;120;94,43609023;512,9310345;69,44444444;99,23076923;86,15384615;82,75862069
532;324;39;67;76;76;66;87,80487805;59,09090909;97,10144928;90,47619048;100;89,18918919;37;:;10;13;7;5;80,43478261;.;100;81,25;116,6666667;71,42857143;287;37;57;63;69;61;88,30769231;11,45510836;96,61016949;106,779661;101,4705882;87,14285714;369;66;69;84;76;74;100;100;100;100;100;100;46;7;10;16;6;7;12,46612466;10,60606061;14,49275362;19,04761905;7,894736842;9,459459459;325;323;59;59;68;70;88,07588076;489,3939394;85,50724638;70,23809524;89,47368421;94,59459459
533;484;80;89;96;117;102;93,79844961;77,66990291;89;103,2258065;100,862069;98,07692308;29;4;5;9;7;4;59,18367347;33,33333333;71,42857143;75;63,63636364;57,14285714;455;76;84;87;110;98;93,81443299;16,27408994;92,30769231;93,5483871;135,8024691;93,33333333;516;103;100;93;116;104;100;100;100;100;100;100;49;12;7;12;11;7;9,496124031;11,65048544;7;12,90322581;9,482758621;6,730769231;485;467;91;93;81;105;93,99224806;453,3980583;91;100;69,82758621;100,9615385
534;628;90;124;122;150;142;88,07854137;62,06896552;93,23308271;94,57364341;94,33962264;96,59863946;60;7;15;12;12;14;68,18181818;29,16666667;75;100;70,58823529;93,33333333;568;83;109;110;138;128;91,31832797;13,28;90,08264463;97,34513274;117,9487179;90,14084507;713;145;133;129;159;147;100;100;100;100;100;100;88;24;20;12;17;15;12,34221599;16,55172414;15,03759398;9,302325581;10,6918239;10,20408163;622;625;121;113;117;142;87,23702665;431,0344828;90,97744361;87,59689922;73,58490566;96,59863946
536;214;29;46;37;41;61;89,16666667;67,44186047;86,79245283;90,24390244;97,61904762;100;18;:;4;5;6;:;64,28571429;.;57,14285714;83,33333333;66,66666667;.;196;29;42;32;35;58;85,2173913;13,67924528;100;69,56521739;100;175,7575758;240;43;53;41;42;61;100;100;100;100;100;100;28;:;7;6;9;5;11,66666667;.;13,20754717;14,63414634;21,42857143;8,196721311;230;212;42;46;35;33;95,83333333;493,0232558;79,24528302;112,195122;83,33333333;54,09836066
538;308;40;58;63;69;78;92,49249249;72,72727273;90,625;96,92307692;100;97,5;23;4;6;8;:;:;82,14285714;66,66666667;85,71428571;100;.;.;285;36;52;55;66;76;91,63987138;11,80327869;106,122449;96,49122807;115,7894737;116,9230769;333;55;64;65;69;80;100;100;100;100;100;100;28;6;7;8;4;:;8,408408408;10,90909091;10,9375;12,30769231;5,797101449;.;311;305;49;57;57;65;93,39339339;554,5454545;76,5625;87,69230769;82,60869565;81,25
540;126;14;24;32;17;39;86,30136986;51,85185185;85,71428571;96,96969697;89,47368421;100;12;:;4;:;:;4;66,66666667;.;57,14285714;.;.;100;114;13;20;31;15;35;83,82352941;10,15625;83,33333333;147,6190476;46,875;218,75;146;27;28;33;19;39;100;100;100;100;100;100;18;:;7;:;:;4;12,32876712;.;25;.;.;10,25641026;136;128;24;21;32;16;93,15068493;474,0740741;85,71428571;63,63636364;168,4210526;41,02564103
541;57;6;12;7;11;21;90,47619048;75;100;70;84,61538462;105;5;:;:;:;:;:;125;.;.;.;.;.;52;5;10;7;9;21;80;8,474576271;142,8571429;70;100;161,5384615;63;8;12;10;13;20;100;100;100;100;100;100;4;:;:;:;:;:;6,349206349;.;.;.;.;.;65;59;7;10;9;13;103,1746032;737,5;58,33333333;100;69,23076923;65
542;270;33;54;57;62;64;88,52459016;57,89473684;90;96,61016949;101,6393443;94,11764706;34;:;7;7;8;9;72,34042553;.;63,63636364;63,63636364;100;112,5;236;30;47;50;54;55;86,76470588;11,62790698;97,91666667;102,0408163;112,5;103,7735849;305;57;60;59;61;68;100;100;100;100;100;100;47;9;11;11;8;8;15,40983607;15,78947368;18,33333333;18,6440678;13,1147541;11,76470588;272;258;48;49;48;53;89,18032787;452,6315789;80;83,05084746;78,68852459;77,94117647
543;91;8;19;11;26;27;81,98198198;42,10526316;105,5555556;61,11111111;96,2962963;93,10344828;10;:;:;:;:;:;76,92307692;.;.;.;.;.;81;7;17;9;24;24;81;7,142857143;94,44444444;56,25;171,4285714;104,3478261;111;19;18;18;27;29;100;100;100;100;100;100;13;:;:;4;4;:;11,71171171;.;.;22,22222222;14,81481481;.;100;98;18;16;14;23;90,09009009;515,7894737;100;88,88888889;51,85185185;79,31034483
544;149;18;22;41;29;39;91,97530864;60;100;95,34883721;103,5714286;100;7;:;:;:;:;:;63,63636364;.;.;.;.;.;142;18;20;38;29;37;97,93103448;11,9205298;68,96551724;190;74,35897436;132,1428571;162;30;22;43;28;39;100;100;100;100;100;100;11;:;:;4;:;4;6,790123457;.;.;9,302325581;.;10,25641026;145;151;29;20;39;28;89,50617284;503,3333333;131,8181818;46,51162791;139,2857143;71,79487179
545;71;4;20;13;17;17;94,66666667;44,44444444;100;100;100;106,25;17;:;9;:;5;:;85;.;90;.;100;.;54;4;11;12;12;15;81,81818182;7,272727273;157,1428571;120;100;125;75;9;20;13;17;16;100;100;100;100;100;100;20;:;10;:;5;:;26,66666667;.;50;.;29,41176471;.;66;55;7;10;12;12;88;611,1111111;35;76,92307692;70,58823529;75
602;3567;486;714;777;737;853;88,86397608;62,38767651;88,91656289;96,16336634;97,48677249;98,2718894;1176;104;246;273;285;268;92,96442688;40,625;93,53612167;110,5263158;112,6482213;108,9430894;2391;382;468;504;452;585;84,19014085;13,89596217;89,48374761;93,33333333;80,57040998;116,3021869;4014;779;803;808;756;868;100;100;100;100;100;100;1265;256;263;247;253;246;31,51469856;32,86264442;32,75217933;30,56930693;33,46560847;28,34101382;2840;2749;523;540;561;503;70,75236672;352,8883184;65,13075965;66,83168317;74,20634921;57,94930876
