kommune_nr;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.ettaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.ettaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.toaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.toaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.treaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.treaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.fireaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.fireaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.alle_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.alle_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.1_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.1_avslutning.status.4.annet_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.alle_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.personer;avslutta.femaar_kjonn.0_avslutning.status.4.arbutd_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.ledig.tiltak_aar.2014_enhet.prosent;avslutta.femaar_kjonn.0_avslutning.status.4.annet_aar.2014_enhet.prosent
0215;12;100;:;0;:;:;0;:;8;100;8;0;0;100;0;0;4;100;:;0;:;:;0;:;9;100;:;:;:;:;:;:;4;100;4;0;0;100;0;0;5;100;:;:;:;:;:;:;9;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;0;:;0;0;:;0;:;:;0;:;0;0;:;0;0;0;0;0;0;0;0;0;3;100;:;:;:;:;:;:;0;0;0;0;0;0;0;0;3;100;:;:;:;:;:;:
0216;8;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;9;100;5;0;4;56;0;44;4;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;4;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;0;0;0;0;0;0;0;0;7;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:
0217;23;100;15;0;8;65;0;35;14;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:;20;100;:;4;:;:;20;:;11;100;:;:;:;:;:;:;9;100;5;:;:;56;:;:;22;100;14;:;:;64;:;:;11;100;7;:;:;64;:;:;11;100;7;:;:;64;:;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;6;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:
0219;70;100;47;:;:;67;:;:;31;100;26;0;5;84;0;16;39;100;21;:;:;54;:;:;49;100;31;:;:;63;:;:;21;100;14;:;:;67;:;:;28;100;17;:;:;61;:;:;45;100;33;5;7;73;11;16;22;100;17;:;:;77;:;:;23;100;16;:;:;70;:;:;53;100;39;:;:;74;:;:;28;100;21;:;:;75;:;:;25;100;18;:;:;72;:;:;39;100;30;:;:;77;:;:;12;100;:;:;:;:;:;:;27;100;:;:;5;:;:;19
0220;26;100;16;:;:;62;:;:;14;100;:;:;:;:;:;:;12;100;:;:;6;:;:;50;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;25;100;19;:;:;76;:;:;13;100;:;0;:;:;0;:;12;100;:;:;:;:;:;:;17;100;9;:;:;53;:;:;8;100;:;:;:;:;:;:;9;100;:;:;4;:;:;44;27;100;16;3;8;59;11;30;12;100;:;0;:;:;0;:;15;100;:;3;:;:;20;:
0221;9;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;11;100;7;0;4;64;0;36;4;100;4;0;0;100;0;0;7;100;3;0;4;43;0;57;6;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;6;100;6;0;0;100;0;0;3;100;3;0;0;100;0;0;3;100;3;0;0;100;0;0
0226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;4;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;5;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;0;:;0;0;:;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0
0227;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;6;100;:;0;:;:;0;:;6;100;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0228;18;100;15;0;3;83;0;17;11;100;11;0;0;100;0;0;7;100;4;0;3;57;0;43;18;100;11;0;7;61;0;39;6;100;:;0;:;:;0;:;12;100;:;0;:;:;0;:;14;100;:;:;:;:;:;:;8;100;8;0;0;100;0;0;6;100;:;:;:;:;:;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;:;:;:;0;:;:;0;:;6;100;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0
0229;5;100;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;:;:;:;:;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;5;100;:;:;:;:;:;:;:;:;:;0;0;:;0;0;:;:;0;:;:;0;:;:;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0
0230;25;100;17;:;:;68;:;:;15;100;:;:;4;:;:;27;10;100;:;:;:;:;:;:;24;100;17;:;:;71;:;:;12;100;:;:;:;:;:;:;12;100;:;:;4;:;:;33;23;100;14;:;:;61;:;:;6;100;:;0;:;:;0;:;17;100;:;:;6;:;:;35;14;100;9;:;:;64;:;:;8;100;:;:;:;:;:;:;6;100;:;0;:;:;0;:;21;100;14;:;:;67;:;:;7;100;:;:;:;:;:;:;14;100;:;:;4;:;:;29
0231;19;100;13;:;:;68;:;:;11;100;:;0;:;:;0;:;8;100;:;:;4;:;:;50;33;100;19;:;:;58;:;:;18;100;12;:;:;67;:;:;15;100;7;:;:;47;:;:;21;100;16;0;5;76;0;24;10;100;10;0;0;100;0;0;11;100;6;0;5;55;0;45;20;100;13;:;:;65;:;:;8;100;8;0;0;100;0;0;12;100;5;:;:;42;:;:;12;100;8;:;:;67;:;:;4;100;4;0;0;100;0;0;8;100;4;:;:;50;:;:
0233;4;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;7;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;11;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;7;100;:;0;:;:;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;6;100;6;0;0;100;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0
0234;4;100;4;0;0;100;0;0;4;100;4;0;0;100;0;0;0;0;0;0;0;0;0;0;:;:;0;:;0;0;:;0;:;:;0;:;0;0;:;0;0;0;0;0;0;0;0;0;5;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0
0235;14;100;8;:;:;57;:;:;3;100;3;0;0;100;0;0;11;100;5;:;:;45;:;:;5;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;13;100;8;:;:;62;:;:;5;100;:;:;0;:;:;0;8;100;:;0;:;:;0;:;11;100;6;:;:;55;:;:;3;100;3;0;0;100;0;0;8;100;3;:;:;38;:;:;7;100;:;3;:;:;43;:;:;:;:;0;0;:;0;0;:;:;0;3;:;0;75;:
0236;17;100;:;0;:;:;0;:;11;100;11;0;0;100;0;0;6;100;:;0;:;:;0;:;13;100;9;:;:;69;:;:;9;100;:;:;0;:;:;0;4;100;:;:;:;:;:;:;9;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;6;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0
0237;9;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;12;100;:;:;:;:;:;:;:;:;7;:;:;78;:;:;:;:;:;:;0;:;:;0;5;100;0;:;:;0;:;:;:;:;0;:;3;0;:;75;:;:;0;0;:;0;0;:;7;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;8;100;:;0;:;:;0;:;:;:;4;0;:;80;0;:;:;:;:;0;:;:;0;:
0238;6;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;6;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;0;0;0;0;0;0;0;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;0;:;0;0;:;0;:;:;0;:;0;0;:;0;0;0;0;0;0;0;0;0
0239;4;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0301;251;100;140;11;100;56;4;40;112;100;80;:;:;71;:;:;139;100;60;:;:;43;:;:;269;100;160;22;87;59;8;32;115;100;86;6;23;75;5;20;154;100;74;16;64;48;10;42;260;100;157;26;77;60;10;30;114;100;86;10;18;75;9;16;146;100;71;16;59;49;11;40;230;100;137;30;63;60;13;27;81;100;56;7;18;69;9;22;149;100;81;23;45;54;15;30;218;100;124;24;70;57;11;32;87;100;58;9;20;67;10;23;131;100;66;15;50;50;11;38
0402;12;100;7;:;:;58;:;:;4;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:;15;100;:;:;7;:;:;47;7;100;:;0;:;:;0;:;8;100;:;:;:;:;:;:;8;100;:;0;:;:;0;:;:;:;4;0;:;67;0;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:
0403;21;100;:;7;:;:;33;:;13;100;:;7;:;:;54;:;8;100;:;0;:;:;0;:;16;100;8;:;:;50;:;:;8;100;:;:;0;:;:;0;8;100;:;:;:;:;:;:;25;100;19;:;:;76;:;:;11;100;:;:;:;:;:;:;14;100;:;:;:;:;:;:;6;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;11;100;5;:;:;45;:;:;7;100;:;:;:;:;:;:;4;100;:;0;:;:;0;:
0412;16;100;:;:;6;:;:;38;5;100;:;0;:;:;0;:;11;100;4;:;:;36;:;:;16;100;11;:;:;69;:;:;9;100;:;:;:;:;:;:;7;100;:;0;:;:;0;:;20;100;11;:;:;55;:;:;11;100;6;:;:;55;:;:;9;100;5;:;:;56;:;:;25;100;13;3;9;52;12;36;12;100;6;3;3;50;25;25;13;100;7;0;6;54;0;46;9;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0
0415;10;100;:;:;4;:;:;40;:;:;0;0;:;0;0;:;:;:;:;:;:;:;:;:;4;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;7;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0
0417;17;100;11;:;:;65;:;:;10;100;:;:;:;:;:;:;7;100;:;:;:;:;:;:;19;100;15;:;:;79;:;:;13;100;:;:;:;:;:;:;6;100;:;0;:;:;0;:;23;100;16;:;:;70;:;:;17;100;:;:;:;:;:;:;6;100;:;:;0;:;:;0;7;100;7;0;0;100;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;8;100;5;0;3;63;0;38;5;100;5;0;0;100;0;0;3;100;0;0;3;0;0;100
0418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0419;4;100;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;0;0;:;0;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0420;11;100;6;:;:;55;:;:;:;:;:;:;0;:;:;0;:;:;:;0;:;:;0;:;6;100;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;:;:;:;:;:;6;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0423;4;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;6;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0425;13;100;4;0;9;31;0;69;4;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0
0426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;:;:;0;0;:;0;0;:;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0427;11;100;:;:;6;:;:;55;:;:;:;0;:;:;0;:;:;:;:;:;:;:;:;:;21;100;14;:;:;67;:;:;16;100;:;:;4;:;:;25;5;100;:;0;:;:;0;:;13;100;8;:;:;62;:;:;4;100;:;:;0;:;:;0;9;100;:;0;:;:;0;:;14;100;:;0;:;:;0;:;9;100;:;0;:;:;0;:;5;100;:;0;:;:;0;:;4;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;:;0;:;:;0;:
0428;10;100;:;:;4;:;:;40;3;100;:;:;:;:;:;:;7;100;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;12;100;5;:;:;42;:;:;6;100;:;0;:;:;0;:;6;100;:;:;:;:;:;:;7;100;:;:;:;:;:;:;:;:;0;0;:;0;0;:;:;:;:;:;:;:;:;:;8;100;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;0;:;:;0;:;:
0429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0430;8;100;:;:;0;:;:;0;4;100;:;:;0;:;:;0;4;100;4;0;0;100;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;0;:;0;0;:;:;:;0;:;:;0;:;:;:;:;0;0;:;0;0;:;:;0;0;:;0;0;:;:;:;:;0;0;:;0;0;0;0;0;0;0;0;0;0;:;:;:;0;0;:;0;0;6;100;:;0;:;:;0;:;:;:;:;0;:;:;0;:;:;:;0;0;:;0;0;:
