"aar","fylke_nr","rettigheter_introlov_nosfk","kjonn","enhet","tabellvariabel","tabell_navn","kommune_nr","naringsregion_nr"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0815","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0815","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0815","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0815","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0815","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0817","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0819","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0821","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0822","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0826","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0827","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0828","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0829","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0830","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0831","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0833","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0834","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0901","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0904","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0906","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0911","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0912","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0914","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0919","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0926","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0928","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0929","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0935","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0937","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0938","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0940","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","0941","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","1001","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","1002","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett_og_plikt","1","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","rett_og_plikt","alle","personer",".","norsk_deltakere","1003","NULL"
"2015","NULL","alle","0","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","alle","1","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","alle","alle","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","plikt","0","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","plikt","1","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","plikt","alle","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","rett","0","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","rett","1","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","rett","alle","personer",".","norsk_deltakere","1004","NULL"
"2015","NULL","rett_og_plikt","0","personer",".","norsk_deltakere","1004","NULL"
