"naringsregion_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"63","bosatt","2016","prosent",".","bosatt_anmodede"
"64","bosatt","2016","prosent",".","bosatt_anmodede"
"65","bosatt","2016","prosent",".","bosatt_anmodede"
"66","bosatt","2016","prosent",".","bosatt_anmodede"
"67","bosatt","2016","prosent",".","bosatt_anmodede"
"68","bosatt","2016","prosent",".","bosatt_anmodede"
"69","bosatt","2016","prosent",".","bosatt_anmodede"
"70","bosatt","2016","prosent",".","bosatt_anmodede"
"71","bosatt","2016","prosent",".","bosatt_anmodede"
"72","bosatt","2016","prosent",".","bosatt_anmodede"
"73","bosatt","2016","prosent",".","bosatt_anmodede"
"74","bosatt","2016","prosent",".","bosatt_anmodede"
"75","bosatt","2016","prosent",".","bosatt_anmodede"
"76","bosatt","2016","prosent",".","bosatt_anmodede"
"77","bosatt","2016","prosent",".","bosatt_anmodede"
"78","bosatt","2016","prosent",".","bosatt_anmodede"
"79","bosatt","2016","prosent",".","bosatt_anmodede"
"80","bosatt","2016","prosent",".","bosatt_anmodede"
"81","bosatt","2016","prosent",".","bosatt_anmodede"
"82","bosatt","2016","prosent",".","bosatt_anmodede"
"83","bosatt","2016","prosent",".","bosatt_anmodede"
"99","bosatt","2016","prosent","NaN","bosatt_anmodede"
