"kommune_nr","aar","bosetting","enhet","tabellvariabel","tabell_navn"
"1142",2015,"bosatt","prosent","50","bosatt_anmodede"
"1144",2015,"bosatt","prosent","33.3333333333333","bosatt_anmodede"
"1145",2015,"bosatt","prosent","0","bosatt_anmodede"
"1146",2015,"bosatt","prosent","96.6666666666667","bosatt_anmodede"
"1149",2015,"bosatt","prosent","61.6666666666667","bosatt_anmodede"
"1151",2015,"bosatt","prosent","33.3333333333333","bosatt_anmodede"
"1160",2015,"bosatt","prosent","105","bosatt_anmodede"
"1201",2015,"bosatt","prosent","100.285714285714","bosatt_anmodede"
"1211",2015,"bosatt","prosent","120","bosatt_anmodede"
"1216",2015,"bosatt","prosent","73.3333333333333","bosatt_anmodede"
"1219",2015,"bosatt","prosent","93.3333333333333","bosatt_anmodede"
"1221",2015,"bosatt","prosent","80","bosatt_anmodede"
"1222",2015,"bosatt","prosent","180","bosatt_anmodede"
"1223",2015,"bosatt","prosent","30","bosatt_anmodede"
"1224",2015,"bosatt","prosent","76","bosatt_anmodede"
"1227",2015,"bosatt","prosent","20","bosatt_anmodede"
"1228",2015,"bosatt","prosent","110","bosatt_anmodede"
"1231",2015,"bosatt","prosent","45","bosatt_anmodede"
"1232",2015,"bosatt","prosent","0","bosatt_anmodede"
"1233",2015,"bosatt","prosent","60","bosatt_anmodede"
"1234",2015,"bosatt","prosent","0","bosatt_anmodede"
"1235",2015,"bosatt","prosent","143.333333333333","bosatt_anmodede"
"1238",2015,"bosatt","prosent","90","bosatt_anmodede"
"1241",2015,"bosatt","prosent","210","bosatt_anmodede"
"1242",2015,"bosatt","prosent","0","bosatt_anmodede"
"1243",2015,"bosatt","prosent","80","bosatt_anmodede"
"1244",2015,"bosatt","prosent","0","bosatt_anmodede"
"1245",2015,"bosatt","prosent","60","bosatt_anmodede"
"1246",2015,"bosatt","prosent","157.5","bosatt_anmodede"
"1247",2015,"bosatt","prosent","110","bosatt_anmodede"
"1251",2015,"bosatt","prosent","106.666666666667","bosatt_anmodede"
"1252",2015,"bosatt","prosent","0","bosatt_anmodede"
"1253",2015,"bosatt","prosent","113.333333333333","bosatt_anmodede"
"1256",2015,"bosatt","prosent","145","bosatt_anmodede"
"1259",2015,"bosatt","prosent","60","bosatt_anmodede"
"1260",2015,"bosatt","prosent","66.6666666666667","bosatt_anmodede"
"1263",2015,"bosatt","prosent","65","bosatt_anmodede"
"1264",2015,"bosatt","prosent","80","bosatt_anmodede"
"1265",2015,"bosatt","prosent","116.666666666667","bosatt_anmodede"
"1266",2015,"bosatt","prosent","120","bosatt_anmodede"
"1401",2015,"bosatt","prosent","157.142857142857","bosatt_anmodede"
"1411",2015,"bosatt","prosent","40","bosatt_anmodede"
"1412",2015,"bosatt","prosent","33.3333333333333","bosatt_anmodede"
"1413",2015,"bosatt","prosent","0","bosatt_anmodede"
"1416",2015,"bosatt","prosent","80","bosatt_anmodede"
"1417",2015,"bosatt","prosent","210","bosatt_anmodede"
"1418",2015,"bosatt","prosent","140","bosatt_anmodede"
"1419",2015,"bosatt","prosent","180","bosatt_anmodede"
"1420",2015,"bosatt","prosent","110","bosatt_anmodede"
"1421",2015,"bosatt","prosent","0","bosatt_anmodede"
"1422",2015,"bosatt","prosent","100","bosatt_anmodede"
"1424",2015,"bosatt","prosent","90","bosatt_anmodede"
"1426",2015,"bosatt","prosent","190","bosatt_anmodede"
"1428",2015,"bosatt","prosent","100","bosatt_anmodede"
"1429",2015,"bosatt","prosent","140","bosatt_anmodede"
"1430",2015,"bosatt","prosent","70","bosatt_anmodede"
"1431",2015,"bosatt","prosent","130","bosatt_anmodede"
"1432",2015,"bosatt","prosent","120","bosatt_anmodede"
"1433",2015,"bosatt","prosent","160","bosatt_anmodede"
"1438",2015,"bosatt","prosent","60","bosatt_anmodede"
"1439",2015,"bosatt","prosent","120","bosatt_anmodede"
"1441",2015,"bosatt","prosent","140","bosatt_anmodede"
"1443",2015,"bosatt","prosent","116.666666666667","bosatt_anmodede"
"1444",2015,"bosatt","prosent","0","bosatt_anmodede"
"1445",2015,"bosatt","prosent","266.666666666667","bosatt_anmodede"
"1449",2015,"bosatt","prosent","180","bosatt_anmodede"
"1502",2015,"bosatt","prosent","123.333333333333","bosatt_anmodede"
"1504",2015,"bosatt","prosent","102.222222222222","bosatt_anmodede"
"1505",2015,"bosatt","prosent","96","bosatt_anmodede"
"1511",2015,"bosatt","prosent","100","bosatt_anmodede"
"1514",2015,"bosatt","prosent","50","bosatt_anmodede"
"1515",2015,"bosatt","prosent","60","bosatt_anmodede"
"1516",2015,"bosatt","prosent","165","bosatt_anmodede"
"1517",2015,"bosatt","prosent","106.666666666667","bosatt_anmodede"
"1519",2015,"bosatt","prosent","136.666666666667","bosatt_anmodede"
"1520",2015,"bosatt","prosent","73.3333333333333","bosatt_anmodede"
"1523",2015,"bosatt","prosent","80","bosatt_anmodede"
"1524",2015,"bosatt","prosent","50","bosatt_anmodede"
"1525",2015,"bosatt","prosent","0","bosatt_anmodede"
"1526",2015,"bosatt","prosent","0","bosatt_anmodede"
"1528",2015,"bosatt","prosent","105","bosatt_anmodede"
"1529",2015,"bosatt","prosent","130","bosatt_anmodede"
"1531",2015,"bosatt","prosent","12","bosatt_anmodede"
"1532",2015,"bosatt","prosent","140","bosatt_anmodede"
"1534",2015,"bosatt","prosent","56.6666666666667","bosatt_anmodede"
"1535",2015,"bosatt","prosent","86.6666666666667","bosatt_anmodede"
"1539",2015,"bosatt","prosent","0","bosatt_anmodede"
"1543",2015,"bosatt","prosent","100","bosatt_anmodede"
"1545",2015,"bosatt","prosent","0","bosatt_anmodede"
"1546",2015,"bosatt","prosent","0","bosatt_anmodede"
"1547",2015,"bosatt","prosent","266.666666666667","bosatt_anmodede"
"1548",2015,"bosatt","prosent","23.3333333333333","bosatt_anmodede"
"1551",2015,"bosatt","prosent","20","bosatt_anmodede"
"1554",2015,"bosatt","prosent","66.6666666666667","bosatt_anmodede"
"1557",2015,"bosatt","prosent","13.3333333333333","bosatt_anmodede"
"1560",2015,"bosatt","prosent","110","bosatt_anmodede"
"1563",2015,"bosatt","prosent","196","bosatt_anmodede"
"1566",2015,"bosatt","prosent","106.666666666667","bosatt_anmodede"
"1567",2015,"bosatt","prosent","160","bosatt_anmodede"
"1571",2015,"bosatt","prosent","100","bosatt_anmodede"
"1573",2015,"bosatt","prosent","170","bosatt_anmodede"
"1576",2015,"bosatt","prosent","190","bosatt_anmodede"
"1601",2015,"bosatt","prosent","141.666666666667","bosatt_anmodede"
"1612",2015,"bosatt","prosent","140","bosatt_anmodede"
"1613",2015,"bosatt","prosent","0","bosatt_anmodede"
"1617",2015,"bosatt","prosent","66.6666666666667","bosatt_anmodede"
"1620",2015,"bosatt","prosent","113.333333333333","bosatt_anmodede"
"1621",2015,"bosatt","prosent","46.6666666666667","bosatt_anmodede"
"1622",2015,"bosatt","prosent","0","bosatt_anmodede"
"1624",2015,"bosatt","prosent","60","bosatt_anmodede"
"1627",2015,"bosatt","prosent","93.3333333333333","bosatt_anmodede"
"1630",2015,"bosatt","prosent","120","bosatt_anmodede"
"1632",2015,"bosatt","prosent","0","bosatt_anmodede"
"1633",2015,"bosatt","prosent","50","bosatt_anmodede"
"1634",2015,"bosatt","prosent","145","bosatt_anmodede"
"1635",2015,"bosatt","prosent","170","bosatt_anmodede"
"1636",2015,"bosatt","prosent","190","bosatt_anmodede"
"1638",2015,"bosatt","prosent","133.333333333333","bosatt_anmodede"
"1640",2015,"bosatt","prosent","106.666666666667","bosatt_anmodede"
"1644",2015,"bosatt","prosent","140","bosatt_anmodede"
"1648",2015,"bosatt","prosent","100","bosatt_anmodede"
"1653",2015,"bosatt","prosent","160","bosatt_anmodede"
"1657",2015,"bosatt","prosent","75","bosatt_anmodede"
"1662",2015,"bosatt","prosent","53.3333333333333","bosatt_anmodede"
"1663",2015,"bosatt","prosent","146.666666666667","bosatt_anmodede"
"1664",2015,"bosatt","prosent","140","bosatt_anmodede"
"1665",2015,"bosatt","prosent","110","bosatt_anmodede"
"1702",2015,"bosatt","prosent","113.333333333333","bosatt_anmodede"
"1703",2015,"bosatt","prosent","120","bosatt_anmodede"
"1711",2015,"bosatt","prosent","86.6666666666667","bosatt_anmodede"
"1714",2015,"bosatt","prosent","120","bosatt_anmodede"
"1717",2015,"bosatt","prosent","110","bosatt_anmodede"
"1718",2015,"bosatt","prosent","190","bosatt_anmodede"
"1719",2015,"bosatt","prosent","137.777777777778","bosatt_anmodede"
"1721",2015,"bosatt","prosent","128.571428571429","bosatt_anmodede"
"1724",2015,"bosatt","prosent","190","bosatt_anmodede"
"1725",2015,"bosatt","prosent","0","bosatt_anmodede"
"1736",2015,"bosatt","prosent","120","bosatt_anmodede"
"1738",2015,"bosatt","prosent","10","bosatt_anmodede"
"1739",2015,"bosatt","prosent","0","bosatt_anmodede"
"1740",2015,"bosatt","prosent","120","bosatt_anmodede"
"1742",2015,"bosatt","prosent","120","bosatt_anmodede"
"1743",2015,"bosatt","prosent","110","bosatt_anmodede"
"1744",2015,"bosatt","prosent","180","bosatt_anmodede"
"1748",2015,"bosatt","prosent","0","bosatt_anmodede"
"1749",2015,"bosatt","prosent","0","bosatt_anmodede"
"1750",2015,"bosatt","prosent","113.333333333333","bosatt_anmodede"
"1751",2015,"bosatt","prosent","135","bosatt_anmodede"
"1755",2015,"bosatt","prosent","0","bosatt_anmodede"
"1756",2015,"bosatt","prosent","160","bosatt_anmodede"
"1804",2015,"bosatt","prosent","123.333333333333","bosatt_anmodede"
"1805",2015,"bosatt","prosent","66.6666666666667","bosatt_anmodede"
"1811",2015,"bosatt","prosent","0","bosatt_anmodede"
"1812",2015,"bosatt","prosent","33.3333333333333","bosatt_anmodede"
"1813",2015,"bosatt","prosent","90","bosatt_anmodede"
"1815",2015,"bosatt","prosent","46.6666666666667","bosatt_anmodede"
"1816",2015,"bosatt","prosent","80","bosatt_anmodede"
"1818",2015,"bosatt","prosent","220","bosatt_anmodede"
"1820",2015,"bosatt","prosent","125.714285714286","bosatt_anmodede"
"1822",2015,"bosatt","prosent","125","bosatt_anmodede"
"1824",2015,"bosatt","prosent","130","bosatt_anmodede"
"1825",2015,"bosatt","prosent","60","bosatt_anmodede"
"1826",2015,"bosatt","prosent","0","bosatt_anmodede"
"1827",2015,"bosatt","prosent","170","bosatt_anmodede"
"1828",2015,"bosatt","prosent","105","bosatt_anmodede"
"1832",2015,"bosatt","prosent","100","bosatt_anmodede"
"1833",2015,"bosatt","prosent","60","bosatt_anmodede"
"1834",2015,"bosatt","prosent","0","bosatt_anmodede"
"1835",2015,"bosatt","prosent","0","bosatt_anmodede"
"1836",2015,"bosatt","prosent","0","bosatt_anmodede"
"1837",2015,"bosatt","prosent","126.666666666667","bosatt_anmodede"
"1838",2015,"bosatt","prosent","146.666666666667","bosatt_anmodede"
"1839",2015,"bosatt","prosent","100","bosatt_anmodede"
"1840",2015,"bosatt","prosent","100","bosatt_anmodede"
"1841",2015,"bosatt","prosent","156.666666666667","bosatt_anmodede"
"1845",2015,"bosatt","prosent","0","bosatt_anmodede"
"1848",2015,"bosatt","prosent","90","bosatt_anmodede"
"1849",2015,"bosatt","prosent","100","bosatt_anmodede"
"1850",2015,"bosatt","prosent","0","bosatt_anmodede"
"1851",2015,"bosatt","prosent","60","bosatt_anmodede"
"1852",2015,"bosatt","prosent","0","bosatt_anmodede"
"1853",2015,"bosatt","prosent","113.333333333333","bosatt_anmodede"
"1854",2015,"bosatt","prosent","80","bosatt_anmodede"
"1856",2015,"bosatt","prosent","0","bosatt_anmodede"
"1857",2015,"bosatt","prosent","0","bosatt_anmodede"
"1859",2015,"bosatt","prosent","0","bosatt_anmodede"
"1860",2015,"bosatt","prosent","110","bosatt_anmodede"
"1865",2015,"bosatt","prosent","160","bosatt_anmodede"
"1866",2015,"bosatt","prosent","68","bosatt_anmodede"
"1867",2015,"bosatt","prosent","173.333333333333","bosatt_anmodede"
"1868",2015,"bosatt","prosent","133.333333333333","bosatt_anmodede"
"1870",2015,"bosatt","prosent","134.285714285714","bosatt_anmodede"
"1871",2015,"bosatt","prosent","160","bosatt_anmodede"
"1874",2015,"bosatt","prosent","0","bosatt_anmodede"
"1902",2015,"bosatt","prosent","86.1538461538462","bosatt_anmodede"
"1903",2015,"bosatt","prosent","84.2857142857143","bosatt_anmodede"
"1911",2015,"bosatt","prosent","90","bosatt_anmodede"
"1913",2015,"bosatt","prosent","66.6666666666667","bosatt_anmodede"
"1917",2015,"bosatt","prosent","26.6666666666667","bosatt_anmodede"
"1919",2015,"bosatt","prosent","40","bosatt_anmodede"
"1920",2015,"bosatt","prosent","366.666666666667","bosatt_anmodede"
"1922",2015,"bosatt","prosent","93.3333333333333","bosatt_anmodede"
"1923",2015,"bosatt","prosent","130","bosatt_anmodede"
"1924",2015,"bosatt","prosent","65","bosatt_anmodede"
"1925",2015,"bosatt","prosent","105","bosatt_anmodede"
"1926",2015,"bosatt","prosent","0","bosatt_anmodede"
"1927",2015,"bosatt","prosent","60","bosatt_anmodede"
"1928",2015,"bosatt","prosent","230","bosatt_anmodede"
"1929",2015,"bosatt","prosent","110","bosatt_anmodede"
"1931",2015,"bosatt","prosent","135.555555555556","bosatt_anmodede"
"1933",2015,"bosatt","prosent","110","bosatt_anmodede"
"1936",2015,"bosatt","prosent","0","bosatt_anmodede"
"1938",2015,"bosatt","prosent","0","bosatt_anmodede"
"1939",2015,"bosatt","prosent","50","bosatt_anmodede"
"1940",2015,"bosatt","prosent","80","bosatt_anmodede"
"1941",2015,"bosatt","prosent","180","bosatt_anmodede"
"1942",2015,"bosatt","prosent","125","bosatt_anmodede"
"1943",2015,"bosatt","prosent","0","bosatt_anmodede"
"2002",2015,"bosatt","prosent","0","bosatt_anmodede"
"2003",2015,"bosatt","prosent","97.7777777777778","bosatt_anmodede"
"2004",2015,"bosatt","prosent","163.333333333333","bosatt_anmodede"
"2011",2015,"bosatt","prosent","0","bosatt_anmodede"
"2012",2015,"bosatt","prosent","150","bosatt_anmodede"
"2014",2015,"bosatt","prosent","0","bosatt_anmodede"
"2015",2015,"bosatt","prosent","0","bosatt_anmodede"
"2017",2015,"bosatt","prosent","50","bosatt_anmodede"
"2018",2015,"bosatt","prosent","0","bosatt_anmodede"
"2019",2015,"bosatt","prosent","130","bosatt_anmodede"
"2020",2015,"bosatt","prosent","75","bosatt_anmodede"
"2021",2015,"bosatt","prosent","0","bosatt_anmodede"
"2022",2015,"bosatt","prosent","0","bosatt_anmodede"
"2023",2015,"bosatt","prosent","0","bosatt_anmodede"
"2024",2015,"bosatt","prosent","0","bosatt_anmodede"
"2025",2015,"bosatt","prosent","100","bosatt_anmodede"
"2027",2015,"bosatt","prosent","140","bosatt_anmodede"
"2028",2015,"bosatt","prosent","140","bosatt_anmodede"
"2030",2015,"bosatt","prosent","95","bosatt_anmodede"
"9999",2015,"bosatt","prosent","0","bosatt_anmodede"
