"tabell_navn","aar","bydel_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","030110","alle","0","personer","20_29","1838"
"befolkning_alder","2015","030110","alle","1","personer","20_29","1684"
"befolkning_alder","2015","030110","alle","alle","personer","20_29","3522"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","20_29","1088"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","20_29","1070"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","20_29","2158"
"befolkning_alder","2015","030110","innvandrere","0","personer","20_29","750"
"befolkning_alder","2015","030110","innvandrere","1","personer","20_29","614"
"befolkning_alder","2015","030110","innvandrere","alle","personer","20_29","1364"
"befolkning_alder","2015","030111","alle","0","personer","20_29","2005"
"befolkning_alder","2015","030111","alle","1","personer","20_29","1980"
"befolkning_alder","2015","030111","alle","alle","personer","20_29","3985"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","20_29","1131"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","20_29","1240"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","20_29","2371"
"befolkning_alder","2015","030111","innvandrere","0","personer","20_29","874"
"befolkning_alder","2015","030111","innvandrere","1","personer","20_29","740"
"befolkning_alder","2015","030111","innvandrere","alle","personer","20_29","1614"
"befolkning_alder","2015","030112","alle","0","personer","20_29","3409"
"befolkning_alder","2015","030112","alle","1","personer","20_29","3280"
"befolkning_alder","2015","030112","alle","alle","personer","20_29","6689"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","20_29","2072"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","20_29","2126"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","20_29","4198"
"befolkning_alder","2015","030112","innvandrere","0","personer","20_29","1337"
"befolkning_alder","2015","030112","innvandrere","1","personer","20_29","1154"
"befolkning_alder","2015","030112","innvandrere","alle","personer","20_29","2491"
"befolkning_alder","2015","030113","alle","0","personer","20_29","2907"
"befolkning_alder","2015","030113","alle","1","personer","20_29","2788"
"befolkning_alder","2015","030113","alle","alle","personer","20_29","5695"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","20_29","2189"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","20_29","2252"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","20_29","4441"
"befolkning_alder","2015","030113","innvandrere","0","personer","20_29","718"
"befolkning_alder","2015","030113","innvandrere","1","personer","20_29","536"
"befolkning_alder","2015","030113","innvandrere","alle","personer","20_29","1254"
"befolkning_alder","2015","030114","alle","0","personer","20_29","2919"
"befolkning_alder","2015","030114","alle","1","personer","20_29","2672"
"befolkning_alder","2015","030114","alle","alle","personer","20_29","5591"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","20_29","2278"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","20_29","2173"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","20_29","4451"
"befolkning_alder","2015","030114","innvandrere","0","personer","20_29","641"
"befolkning_alder","2015","030114","innvandrere","1","personer","20_29","499"
"befolkning_alder","2015","030114","innvandrere","alle","personer","20_29","1140"
"befolkning_alder","2015","030115","alle","0","personer","20_29","2561"
"befolkning_alder","2015","030115","alle","1","personer","20_29","2574"
"befolkning_alder","2015","030115","alle","alle","personer","20_29","5135"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","20_29","1581"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","20_29","1720"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","20_29","3301"
"befolkning_alder","2015","030115","innvandrere","0","personer","20_29","980"
"befolkning_alder","2015","030115","innvandrere","1","personer","20_29","854"
"befolkning_alder","2015","030115","innvandrere","alle","personer","20_29","1834"
"befolkning_alder","2015","030116","alle","0","personer","20_29","232"
"befolkning_alder","2015","030116","alle","1","personer","20_29","244"
"befolkning_alder","2015","030116","alle","alle","personer","20_29","476"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","20_29","112"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","20_29","126"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","20_29","238"
"befolkning_alder","2015","030116","innvandrere","0","personer","20_29","120"
"befolkning_alder","2015","030116","innvandrere","1","personer","20_29","118"
"befolkning_alder","2015","030116","innvandrere","alle","personer","20_29","238"
"befolkning_alder","2015","030117","alle","0","personer","20_29","82"
"befolkning_alder","2015","030117","alle","1","personer","20_29","79"
"befolkning_alder","2015","030117","alle","alle","personer","20_29","161"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","20_29","66"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","20_29","70"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","20_29","136"
"befolkning_alder","2015","030117","innvandrere","0","personer","20_29","16"
"befolkning_alder","2015","030117","innvandrere","1","personer","20_29","9"
"befolkning_alder","2015","030117","innvandrere","alle","personer","20_29","25"
"befolkning_alder","2015","030199","alle","0","personer","20_29","435"
"befolkning_alder","2015","030199","alle","1","personer","20_29","715"
"befolkning_alder","2015","030199","alle","alle","personer","20_29","1150"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","20_29","196"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","20_29","240"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","20_29","436"
"befolkning_alder","2015","030199","innvandrere","0","personer","20_29","239"
"befolkning_alder","2015","030199","innvandrere","1","personer","20_29","475"
"befolkning_alder","2015","030199","innvandrere","alle","personer","20_29","714"
"befolkning_alder","2015","030101","alle","0","personer","30_54","10016"
"befolkning_alder","2015","030101","alle","1","personer","30_54","12580"
"befolkning_alder","2015","030101","alle","alle","personer","30_54","22596"
"befolkning_alder","2015","030101","befolkningen_ellers","0","personer","30_54","6504"
"befolkning_alder","2015","030101","befolkningen_ellers","1","personer","30_54","7650"
"befolkning_alder","2015","030101","befolkningen_ellers","alle","personer","30_54","14154"
"befolkning_alder","2015","030101","innvandrere","0","personer","30_54","3512"
"befolkning_alder","2015","030101","innvandrere","1","personer","30_54","4930"
"befolkning_alder","2015","030101","innvandrere","alle","personer","30_54","8442"
"befolkning_alder","2015","030102","alle","0","personer","30_54","10617"
"befolkning_alder","2015","030102","alle","1","personer","30_54","13432"
"befolkning_alder","2015","030102","alle","alle","personer","30_54","24049"
"befolkning_alder","2015","030102","befolkningen_ellers","0","personer","30_54","7136"
"befolkning_alder","2015","030102","befolkningen_ellers","1","personer","30_54","8324"
"befolkning_alder","2015","030102","befolkningen_ellers","alle","personer","30_54","15460"
"befolkning_alder","2015","030102","innvandrere","0","personer","30_54","3481"
"befolkning_alder","2015","030102","innvandrere","1","personer","30_54","5108"
"befolkning_alder","2015","030102","innvandrere","alle","personer","30_54","8589"
"befolkning_alder","2015","030103","alle","0","personer","30_54","8247"
"befolkning_alder","2015","030103","alle","1","personer","30_54","9204"
"befolkning_alder","2015","030103","alle","alle","personer","30_54","17451"
"befolkning_alder","2015","030103","befolkningen_ellers","0","personer","30_54","6269"
"befolkning_alder","2015","030103","befolkningen_ellers","1","personer","30_54","6639"
"befolkning_alder","2015","030103","befolkningen_ellers","alle","personer","30_54","12908"
"befolkning_alder","2015","030103","innvandrere","0","personer","30_54","1978"
"befolkning_alder","2015","030103","innvandrere","1","personer","30_54","2565"
"befolkning_alder","2015","030103","innvandrere","alle","personer","30_54","4543"
"befolkning_alder","2015","030104","alle","0","personer","30_54","6674"
"befolkning_alder","2015","030104","alle","1","personer","30_54","8238"
"befolkning_alder","2015","030104","alle","alle","personer","30_54","14912"
"befolkning_alder","2015","030104","befolkningen_ellers","0","personer","30_54","4815"
"befolkning_alder","2015","030104","befolkningen_ellers","1","personer","30_54","5452"
"befolkning_alder","2015","030104","befolkningen_ellers","alle","personer","30_54","10267"
"befolkning_alder","2015","030104","innvandrere","0","personer","30_54","1859"
"befolkning_alder","2015","030104","innvandrere","1","personer","30_54","2786"
"befolkning_alder","2015","030104","innvandrere","alle","personer","30_54","4645"
"befolkning_alder","2015","030105","alle","0","personer","30_54","9765"
"befolkning_alder","2015","030105","alle","1","personer","30_54","11496"
"befolkning_alder","2015","030105","alle","alle","personer","30_54","21261"
"befolkning_alder","2015","030105","befolkningen_ellers","0","personer","30_54","6336"
"befolkning_alder","2015","030105","befolkningen_ellers","1","personer","30_54","7460"
"befolkning_alder","2015","030105","befolkningen_ellers","alle","personer","30_54","13796"
"befolkning_alder","2015","030105","innvandrere","0","personer","30_54","3429"
"befolkning_alder","2015","030105","innvandrere","1","personer","30_54","4036"
"befolkning_alder","2015","030105","innvandrere","alle","personer","30_54","7465"
"befolkning_alder","2015","030106","alle","0","personer","30_54","5730"
"befolkning_alder","2015","030106","alle","1","personer","30_54","5618"
"befolkning_alder","2015","030106","alle","alle","personer","30_54","11348"
"befolkning_alder","2015","030106","befolkningen_ellers","0","personer","30_54","4361"
"befolkning_alder","2015","030106","befolkningen_ellers","1","personer","30_54","4213"
"befolkning_alder","2015","030106","befolkningen_ellers","alle","personer","30_54","8574"
"befolkning_alder","2015","030106","innvandrere","0","personer","30_54","1369"
"befolkning_alder","2015","030106","innvandrere","1","personer","30_54","1405"
"befolkning_alder","2015","030106","innvandrere","alle","personer","30_54","2774"
"befolkning_alder","2015","030107","alle","0","personer","30_54","8280"
"befolkning_alder","2015","030107","alle","1","personer","30_54","7882"
"befolkning_alder","2015","030107","alle","alle","personer","30_54","16162"
"befolkning_alder","2015","030107","befolkningen_ellers","0","personer","30_54","6375"
"befolkning_alder","2015","030107","befolkningen_ellers","1","personer","30_54","6053"
"befolkning_alder","2015","030107","befolkningen_ellers","alle","personer","30_54","12428"
"befolkning_alder","2015","030107","innvandrere","0","personer","30_54","1905"
"befolkning_alder","2015","030107","innvandrere","1","personer","30_54","1829"
"befolkning_alder","2015","030107","innvandrere","alle","personer","30_54","3734"
"befolkning_alder","2015","030108","alle","0","personer","30_54","8839"
"befolkning_alder","2015","030108","alle","1","personer","30_54","8838"
"befolkning_alder","2015","030108","alle","alle","personer","30_54","17677"
"befolkning_alder","2015","030108","befolkningen_ellers","0","personer","30_54","7063"
"befolkning_alder","2015","030108","befolkningen_ellers","1","personer","30_54","6819"
"befolkning_alder","2015","030108","befolkningen_ellers","alle","personer","30_54","13882"
"befolkning_alder","2015","030108","innvandrere","0","personer","30_54","1776"
"befolkning_alder","2015","030108","innvandrere","1","personer","30_54","2019"
"befolkning_alder","2015","030108","innvandrere","alle","personer","30_54","3795"
"befolkning_alder","2015","030109","alle","0","personer","30_54","5682"
"befolkning_alder","2015","030109","alle","1","personer","30_54","6318"
"befolkning_alder","2015","030109","alle","alle","personer","30_54","12000"
"befolkning_alder","2015","030109","befolkningen_ellers","0","personer","30_54","3209"
"befolkning_alder","2015","030109","befolkningen_ellers","1","personer","30_54","3184"
"befolkning_alder","2015","030109","befolkningen_ellers","alle","personer","30_54","6393"
"befolkning_alder","2015","030109","innvandrere","0","personer","30_54","2473"
"befolkning_alder","2015","030109","innvandrere","1","personer","30_54","3134"
"befolkning_alder","2015","030109","innvandrere","alle","personer","30_54","5607"
"befolkning_alder","2015","030110","alle","0","personer","30_54","5020"
"befolkning_alder","2015","030110","alle","1","personer","30_54","5287"
"befolkning_alder","2015","030110","alle","alle","personer","30_54","10307"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","30_54","2460"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","30_54","2468"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","30_54","4928"
"befolkning_alder","2015","030110","innvandrere","0","personer","30_54","2560"
"befolkning_alder","2015","030110","innvandrere","1","personer","30_54","2819"
"befolkning_alder","2015","030110","innvandrere","alle","personer","30_54","5379"
"befolkning_alder","2015","030111","alle","0","personer","30_54","5298"
"befolkning_alder","2015","030111","alle","1","personer","30_54","5807"
"befolkning_alder","2015","030111","alle","alle","personer","30_54","11105"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","30_54","2308"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","30_54","2396"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","30_54","4704"
"befolkning_alder","2015","030111","innvandrere","0","personer","30_54","2990"
"befolkning_alder","2015","030111","innvandrere","1","personer","30_54","3411"
"befolkning_alder","2015","030111","innvandrere","alle","personer","30_54","6401"
"befolkning_alder","2015","030112","alle","0","personer","30_54","8757"
"befolkning_alder","2015","030112","alle","1","personer","30_54","9230"
"befolkning_alder","2015","030112","alle","alle","personer","30_54","17987"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","30_54","3932"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","30_54","4110"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","30_54","8042"
"befolkning_alder","2015","030112","innvandrere","0","personer","30_54","4825"
"befolkning_alder","2015","030112","innvandrere","1","personer","30_54","5120"
"befolkning_alder","2015","030112","innvandrere","alle","personer","30_54","9945"
"befolkning_alder","2015","030113","alle","0","personer","30_54","9573"
"befolkning_alder","2015","030113","alle","1","personer","30_54","9084"
"befolkning_alder","2015","030113","alle","alle","personer","30_54","18657"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","30_54","7019"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","30_54","6458"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","30_54","13477"
"befolkning_alder","2015","030113","innvandrere","0","personer","30_54","2554"
"befolkning_alder","2015","030113","innvandrere","1","personer","30_54","2626"
"befolkning_alder","2015","030113","innvandrere","alle","personer","30_54","5180"
"befolkning_alder","2015","030114","alle","0","personer","30_54","9117"
"befolkning_alder","2015","030114","alle","1","personer","30_54","8816"
"befolkning_alder","2015","030114","alle","alle","personer","30_54","17933"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","30_54","7273"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","30_54","6833"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","30_54","14106"
"befolkning_alder","2015","030114","innvandrere","0","personer","30_54","1844"
"befolkning_alder","2015","030114","innvandrere","1","personer","30_54","1983"
"befolkning_alder","2015","030114","innvandrere","alle","personer","30_54","3827"
"befolkning_alder","2015","030115","alle","0","personer","30_54","6887"
"befolkning_alder","2015","030115","alle","1","personer","30_54","6682"
"befolkning_alder","2015","030115","alle","alle","personer","30_54","13569"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","30_54","3177"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","30_54","2928"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","30_54","6105"
"befolkning_alder","2015","030115","innvandrere","0","personer","30_54","3710"
"befolkning_alder","2015","030115","innvandrere","1","personer","30_54","3754"
"befolkning_alder","2015","030115","innvandrere","alle","personer","30_54","7464"
"befolkning_alder","2015","030116","alle","0","personer","30_54","145"
"befolkning_alder","2015","030116","alle","1","personer","30_54","305"
"befolkning_alder","2015","030116","alle","alle","personer","30_54","450"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","30_54","51"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","30_54","115"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","30_54","166"
"befolkning_alder","2015","030116","innvandrere","0","personer","30_54","94"
"befolkning_alder","2015","030116","innvandrere","1","personer","30_54","190"
"befolkning_alder","2015","030116","innvandrere","alle","personer","30_54","284"
"befolkning_alder","2015","030117","alle","0","personer","30_54","289"
"befolkning_alder","2015","030117","alle","1","personer","30_54","315"
"befolkning_alder","2015","030117","alle","alle","personer","30_54","604"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","30_54","245"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","30_54","259"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","30_54","504"
"befolkning_alder","2015","030117","innvandrere","0","personer","30_54","44"
"befolkning_alder","2015","030117","innvandrere","1","personer","30_54","56"
"befolkning_alder","2015","030117","innvandrere","alle","personer","30_54","100"
"befolkning_alder","2015","030199","alle","0","personer","30_54","608"
"befolkning_alder","2015","030199","alle","1","personer","30_54","2115"
"befolkning_alder","2015","030199","alle","alle","personer","30_54","2723"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","30_54","248"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","30_54","643"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","30_54","891"
"befolkning_alder","2015","030199","innvandrere","0","personer","30_54","360"
"befolkning_alder","2015","030199","innvandrere","1","personer","30_54","1472"
"befolkning_alder","2015","030199","innvandrere","alle","personer","30_54","1832"
"befolkning_alder","2015","030101","alle","0","personer","55_66","2105"
"befolkning_alder","2015","030101","alle","1","personer","55_66","2261"
"befolkning_alder","2015","030101","alle","alle","personer","55_66","4366"
"befolkning_alder","2015","030101","befolkningen_ellers","0","personer","55_66","1513"
"befolkning_alder","2015","030101","befolkningen_ellers","1","personer","55_66","1529"
"befolkning_alder","2015","030101","befolkningen_ellers","alle","personer","55_66","3042"
"befolkning_alder","2015","030101","innvandrere","0","personer","55_66","592"
"befolkning_alder","2015","030101","innvandrere","1","personer","55_66","732"
"befolkning_alder","2015","030101","innvandrere","alle","personer","55_66","1324"
"befolkning_alder","2015","030102","alle","0","personer","55_66","1868"
"befolkning_alder","2015","030102","alle","1","personer","55_66","2121"
"befolkning_alder","2015","030102","alle","alle","personer","55_66","3989"
"befolkning_alder","2015","030102","befolkningen_ellers","0","personer","55_66","1378"
"befolkning_alder","2015","030102","befolkningen_ellers","1","personer","55_66","1406"
"befolkning_alder","2015","030102","befolkningen_ellers","alle","personer","55_66","2784"
"befolkning_alder","2015","030102","innvandrere","0","personer","55_66","490"
"befolkning_alder","2015","030102","innvandrere","1","personer","55_66","715"
"befolkning_alder","2015","030102","innvandrere","alle","personer","55_66","1205"
"befolkning_alder","2015","030103","alle","0","personer","55_66","1632"
"befolkning_alder","2015","030103","alle","1","personer","55_66","1571"
"befolkning_alder","2015","030103","alle","alle","personer","55_66","3203"
"befolkning_alder","2015","030103","befolkningen_ellers","0","personer","55_66","1314"
"befolkning_alder","2015","030103","befolkningen_ellers","1","personer","55_66","1155"
"befolkning_alder","2015","030103","befolkningen_ellers","alle","personer","55_66","2469"
"befolkning_alder","2015","030103","innvandrere","0","personer","55_66","318"
"befolkning_alder","2015","030103","innvandrere","1","personer","55_66","416"
"befolkning_alder","2015","030103","innvandrere","alle","personer","55_66","734"
"befolkning_alder","2015","030104","alle","0","personer","55_66","1485"
"befolkning_alder","2015","030104","alle","1","personer","55_66","1383"
"befolkning_alder","2015","030104","alle","alle","personer","55_66","2868"
"befolkning_alder","2015","030104","befolkningen_ellers","0","personer","55_66","1230"
"befolkning_alder","2015","030104","befolkningen_ellers","1","personer","55_66","1057"
"befolkning_alder","2015","030104","befolkningen_ellers","alle","personer","55_66","2287"
"befolkning_alder","2015","030104","innvandrere","0","personer","55_66","255"
"befolkning_alder","2015","030104","innvandrere","1","personer","55_66","326"
"befolkning_alder","2015","030104","innvandrere","alle","personer","55_66","581"
"befolkning_alder","2015","030105","alle","0","personer","55_66","3266"
"befolkning_alder","2015","030105","alle","1","personer","55_66","3161"
"befolkning_alder","2015","030105","alle","alle","personer","55_66","6427"
"befolkning_alder","2015","030105","befolkningen_ellers","0","personer","55_66","2718"
"befolkning_alder","2015","030105","befolkningen_ellers","1","personer","55_66","2604"
"befolkning_alder","2015","030105","befolkningen_ellers","alle","personer","55_66","5322"
"befolkning_alder","2015","030105","innvandrere","0","personer","55_66","548"
"befolkning_alder","2015","030105","innvandrere","1","personer","55_66","557"
"befolkning_alder","2015","030105","innvandrere","alle","personer","55_66","1105"
"befolkning_alder","2015","030106","alle","0","personer","55_66","2449"
"befolkning_alder","2015","030106","alle","1","personer","55_66","2149"
"befolkning_alder","2015","030106","alle","alle","personer","55_66","4598"
"befolkning_alder","2015","030106","befolkningen_ellers","0","personer","55_66","2178"
"befolkning_alder","2015","030106","befolkningen_ellers","1","personer","55_66","1868"
"befolkning_alder","2015","030106","befolkningen_ellers","alle","personer","55_66","4046"
"befolkning_alder","2015","030106","innvandrere","0","personer","55_66","271"
"befolkning_alder","2015","030106","innvandrere","1","personer","55_66","281"
"befolkning_alder","2015","030106","innvandrere","alle","personer","55_66","552"
"befolkning_alder","2015","030107","alle","0","personer","55_66","3403"
"befolkning_alder","2015","030107","alle","1","personer","55_66","3205"
"befolkning_alder","2015","030107","alle","alle","personer","55_66","6608"
"befolkning_alder","2015","030107","befolkningen_ellers","0","personer","55_66","3004"
"befolkning_alder","2015","030107","befolkningen_ellers","1","personer","55_66","2866"
"befolkning_alder","2015","030107","befolkningen_ellers","alle","personer","55_66","5870"
"befolkning_alder","2015","030107","innvandrere","0","personer","55_66","399"
"befolkning_alder","2015","030107","innvandrere","1","personer","55_66","339"
"befolkning_alder","2015","030107","innvandrere","alle","personer","55_66","738"
"befolkning_alder","2015","030108","alle","0","personer","55_66","2909"
"befolkning_alder","2015","030108","alle","1","personer","55_66","2904"
"befolkning_alder","2015","030108","alle","alle","personer","55_66","5813"
"befolkning_alder","2015","030108","befolkningen_ellers","0","personer","55_66","2660"
"befolkning_alder","2015","030108","befolkningen_ellers","1","personer","55_66","2612"
"befolkning_alder","2015","030108","befolkningen_ellers","alle","personer","55_66","5272"
"befolkning_alder","2015","030108","innvandrere","0","personer","55_66","249"
"befolkning_alder","2015","030108","innvandrere","1","personer","55_66","292"
"befolkning_alder","2015","030108","innvandrere","alle","personer","55_66","541"
"befolkning_alder","2015","030109","alle","0","personer","55_66","1548"
"befolkning_alder","2015","030109","alle","1","personer","55_66","1532"
"befolkning_alder","2015","030109","alle","alle","personer","55_66","3080"
"befolkning_alder","2015","030109","befolkningen_ellers","0","personer","55_66","1190"
"befolkning_alder","2015","030109","befolkningen_ellers","1","personer","55_66","1048"
"befolkning_alder","2015","030109","befolkningen_ellers","alle","personer","55_66","2238"
"befolkning_alder","2015","030109","innvandrere","0","personer","55_66","358"
"befolkning_alder","2015","030109","innvandrere","1","personer","55_66","484"
"befolkning_alder","2015","030109","innvandrere","alle","personer","55_66","842"
"befolkning_alder","2015","030110","alle","0","personer","55_66","1686"
"befolkning_alder","2015","030110","alle","1","personer","55_66","1640"
"befolkning_alder","2015","030110","alle","alle","personer","55_66","3326"
"befolkning_alder","2015","030110","befolkningen_ellers","0","personer","55_66","1211"
"befolkning_alder","2015","030110","befolkningen_ellers","1","personer","55_66","1061"
"befolkning_alder","2015","030110","befolkningen_ellers","alle","personer","55_66","2272"
"befolkning_alder","2015","030110","innvandrere","0","personer","55_66","475"
"befolkning_alder","2015","030110","innvandrere","1","personer","55_66","579"
"befolkning_alder","2015","030110","innvandrere","alle","personer","55_66","1054"
"befolkning_alder","2015","030111","alle","0","personer","55_66","1953"
"befolkning_alder","2015","030111","alle","1","personer","55_66","1937"
"befolkning_alder","2015","030111","alle","alle","personer","55_66","3890"
"befolkning_alder","2015","030111","befolkningen_ellers","0","personer","55_66","1383"
"befolkning_alder","2015","030111","befolkningen_ellers","1","personer","55_66","1159"
"befolkning_alder","2015","030111","befolkningen_ellers","alle","personer","55_66","2542"
"befolkning_alder","2015","030111","innvandrere","0","personer","55_66","570"
"befolkning_alder","2015","030111","innvandrere","1","personer","55_66","778"
"befolkning_alder","2015","030111","innvandrere","alle","personer","55_66","1348"
"befolkning_alder","2015","030112","alle","0","personer","55_66","3189"
"befolkning_alder","2015","030112","alle","1","personer","55_66","3051"
"befolkning_alder","2015","030112","alle","alle","personer","55_66","6240"
"befolkning_alder","2015","030112","befolkningen_ellers","0","personer","55_66","2261"
"befolkning_alder","2015","030112","befolkningen_ellers","1","personer","55_66","1935"
"befolkning_alder","2015","030112","befolkningen_ellers","alle","personer","55_66","4196"
"befolkning_alder","2015","030112","innvandrere","0","personer","55_66","928"
"befolkning_alder","2015","030112","innvandrere","1","personer","55_66","1116"
"befolkning_alder","2015","030112","innvandrere","alle","personer","55_66","2044"
"befolkning_alder","2015","030113","alle","0","personer","55_66","2869"
"befolkning_alder","2015","030113","alle","1","personer","55_66","2704"
"befolkning_alder","2015","030113","alle","alle","personer","55_66","5573"
"befolkning_alder","2015","030113","befolkningen_ellers","0","personer","55_66","2477"
"befolkning_alder","2015","030113","befolkningen_ellers","1","personer","55_66","2204"
"befolkning_alder","2015","030113","befolkningen_ellers","alle","personer","55_66","4681"
"befolkning_alder","2015","030113","innvandrere","0","personer","55_66","392"
"befolkning_alder","2015","030113","innvandrere","1","personer","55_66","500"
"befolkning_alder","2015","030113","innvandrere","alle","personer","55_66","892"
"befolkning_alder","2015","030114","alle","0","personer","55_66","3300"
"befolkning_alder","2015","030114","alle","1","personer","55_66","3198"
"befolkning_alder","2015","030114","alle","alle","personer","55_66","6498"
"befolkning_alder","2015","030114","befolkningen_ellers","0","personer","55_66","2981"
"befolkning_alder","2015","030114","befolkningen_ellers","1","personer","55_66","2822"
"befolkning_alder","2015","030114","befolkningen_ellers","alle","personer","55_66","5803"
"befolkning_alder","2015","030114","innvandrere","0","personer","55_66","319"
"befolkning_alder","2015","030114","innvandrere","1","personer","55_66","376"
"befolkning_alder","2015","030114","innvandrere","alle","personer","55_66","695"
"befolkning_alder","2015","030115","alle","0","personer","55_66","2514"
"befolkning_alder","2015","030115","alle","1","personer","55_66","2546"
"befolkning_alder","2015","030115","alle","alle","personer","55_66","5060"
"befolkning_alder","2015","030115","befolkningen_ellers","0","personer","55_66","1700"
"befolkning_alder","2015","030115","befolkningen_ellers","1","personer","55_66","1598"
"befolkning_alder","2015","030115","befolkningen_ellers","alle","personer","55_66","3298"
"befolkning_alder","2015","030115","innvandrere","0","personer","55_66","814"
"befolkning_alder","2015","030115","innvandrere","1","personer","55_66","948"
"befolkning_alder","2015","030115","innvandrere","alle","personer","55_66","1762"
"befolkning_alder","2015","030116","alle","0","personer","55_66","26"
"befolkning_alder","2015","030116","alle","1","personer","55_66","38"
"befolkning_alder","2015","030116","alle","alle","personer","55_66","64"
"befolkning_alder","2015","030116","befolkningen_ellers","0","personer","55_66","11"
"befolkning_alder","2015","030116","befolkningen_ellers","1","personer","55_66","24"
"befolkning_alder","2015","030116","befolkningen_ellers","alle","personer","55_66","35"
"befolkning_alder","2015","030116","innvandrere","0","personer","55_66","15"
"befolkning_alder","2015","030116","innvandrere","1","personer","55_66","14"
"befolkning_alder","2015","030116","innvandrere","alle","personer","55_66","29"
"befolkning_alder","2015","030117","alle","0","personer","55_66","132"
"befolkning_alder","2015","030117","alle","1","personer","55_66","164"
"befolkning_alder","2015","030117","alle","alle","personer","55_66","296"
"befolkning_alder","2015","030117","befolkningen_ellers","0","personer","55_66","125"
"befolkning_alder","2015","030117","befolkningen_ellers","1","personer","55_66","156"
"befolkning_alder","2015","030117","befolkningen_ellers","alle","personer","55_66","281"
"befolkning_alder","2015","030117","innvandrere","0","personer","55_66","7"
"befolkning_alder","2015","030117","innvandrere","1","personer","55_66","8"
"befolkning_alder","2015","030117","innvandrere","alle","personer","55_66","15"
"befolkning_alder","2015","030199","alle","0","personer","55_66","88"
"befolkning_alder","2015","030199","alle","1","personer","55_66","344"
"befolkning_alder","2015","030199","alle","alle","personer","55_66","432"
"befolkning_alder","2015","030199","befolkningen_ellers","0","personer","55_66","48"
"befolkning_alder","2015","030199","befolkningen_ellers","1","personer","55_66","169"
"befolkning_alder","2015","030199","befolkningen_ellers","alle","personer","55_66","217"
"befolkning_alder","2015","030199","innvandrere","0","personer","55_66","40"
"befolkning_alder","2015","030199","innvandrere","1","personer","55_66","175"
"befolkning_alder","2015","030199","innvandrere","alle","personer","55_66","215"
"befolkning_alder","2015","030101","alle","0","personer","6_15","1732"
