"tabell_navn","aar","naringsregion_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","02","innvandrere","1","personer","16_19","191"
"befolkning_alder","2015","02","innvandrere","alle","personer","16_19","359"
"befolkning_alder","2015","03","alle","0","personer","16_19","1480"
"befolkning_alder","2015","03","alle","1","personer","16_19","1614"
"befolkning_alder","2015","03","alle","alle","personer","16_19","3094"
"befolkning_alder","2015","03","befolkningen_ellers","0","personer","16_19","1355"
"befolkning_alder","2015","03","befolkningen_ellers","1","personer","16_19","1464"
"befolkning_alder","2015","03","befolkningen_ellers","alle","personer","16_19","2819"
"befolkning_alder","2015","03","innvandrere","0","personer","16_19","125"
"befolkning_alder","2015","03","innvandrere","1","personer","16_19","150"
"befolkning_alder","2015","03","innvandrere","alle","personer","16_19","275"
"befolkning_alder","2015","04","alle","0","personer","16_19","3542"
"befolkning_alder","2015","04","alle","1","personer","16_19","3653"
"befolkning_alder","2015","04","alle","alle","personer","16_19","7195"
"befolkning_alder","2015","04","befolkningen_ellers","0","personer","16_19","3125"
"befolkning_alder","2015","04","befolkningen_ellers","1","personer","16_19","3181"
"befolkning_alder","2015","04","befolkningen_ellers","alle","personer","16_19","6306"
"befolkning_alder","2015","04","innvandrere","0","personer","16_19","417"
"befolkning_alder","2015","04","innvandrere","1","personer","16_19","472"
"befolkning_alder","2015","04","innvandrere","alle","personer","16_19","889"
"befolkning_alder","2015","05","alle","0","personer","16_19","4641"
"befolkning_alder","2015","05","alle","1","personer","16_19","5024"
"befolkning_alder","2015","05","alle","alle","personer","16_19","9665"
"befolkning_alder","2015","05","befolkningen_ellers","0","personer","16_19","4256"
"befolkning_alder","2015","05","befolkningen_ellers","1","personer","16_19","4632"
"befolkning_alder","2015","05","befolkningen_ellers","alle","personer","16_19","8888"
"befolkning_alder","2015","05","innvandrere","0","personer","16_19","385"
"befolkning_alder","2015","05","innvandrere","1","personer","16_19","392"
"befolkning_alder","2015","05","innvandrere","alle","personer","16_19","777"
"befolkning_alder","2015","06","alle","0","personer","16_19","3568"
"befolkning_alder","2015","06","alle","1","personer","16_19","3828"
"befolkning_alder","2015","06","alle","alle","personer","16_19","7396"
"befolkning_alder","2015","06","befolkningen_ellers","0","personer","16_19","3346"
"befolkning_alder","2015","06","befolkningen_ellers","1","personer","16_19","3544"
"befolkning_alder","2015","06","befolkningen_ellers","alle","personer","16_19","6890"
"befolkning_alder","2015","06","innvandrere","0","personer","16_19","222"
"befolkning_alder","2015","06","innvandrere","1","personer","16_19","284"
"befolkning_alder","2015","06","innvandrere","alle","personer","16_19","506"
"befolkning_alder","2015","07","alle","0","personer","16_19","4362"
"befolkning_alder","2015","07","alle","1","personer","16_19","4543"
"befolkning_alder","2015","07","alle","alle","personer","16_19","8905"
"befolkning_alder","2015","07","befolkningen_ellers","0","personer","16_19","3960"
"befolkning_alder","2015","07","befolkningen_ellers","1","personer","16_19","4126"
"befolkning_alder","2015","07","befolkningen_ellers","alle","personer","16_19","8086"
"befolkning_alder","2015","07","innvandrere","0","personer","16_19","402"
"befolkning_alder","2015","07","innvandrere","1","personer","16_19","417"
"befolkning_alder","2015","07","innvandrere","alle","personer","16_19","819"
"befolkning_alder","2015","08","alle","0","personer","16_19","2353"
"befolkning_alder","2015","08","alle","1","personer","16_19","2571"
"befolkning_alder","2015","08","alle","alle","personer","16_19","4924"
"befolkning_alder","2015","08","befolkningen_ellers","0","personer","16_19","2154"
"befolkning_alder","2015","08","befolkningen_ellers","1","personer","16_19","2323"
"befolkning_alder","2015","08","befolkningen_ellers","alle","personer","16_19","4477"
"befolkning_alder","2015","08","innvandrere","0","personer","16_19","199"
"befolkning_alder","2015","08","innvandrere","1","personer","16_19","248"
"befolkning_alder","2015","08","innvandrere","alle","personer","16_19","447"
"befolkning_alder","2015","09","alle","0","personer","16_19","11874"
"befolkning_alder","2015","09","alle","1","personer","16_19","12191"
"befolkning_alder","2015","09","alle","alle","personer","16_19","24065"
"befolkning_alder","2015","09","befolkningen_ellers","0","personer","16_19","10086"
"befolkning_alder","2015","09","befolkningen_ellers","1","personer","16_19","10281"
"befolkning_alder","2015","09","befolkningen_ellers","alle","personer","16_19","20367"
"befolkning_alder","2015","09","innvandrere","0","personer","16_19","1788"
"befolkning_alder","2015","09","innvandrere","1","personer","16_19","1910"
"befolkning_alder","2015","09","innvandrere","alle","personer","16_19","3698"
"befolkning_alder","2015","10","alle","0","personer","16_19","428"
"befolkning_alder","2015","10","alle","1","personer","16_19","462"
"befolkning_alder","2015","10","alle","alle","personer","16_19","890"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","16_19","393"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","16_19","412"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","16_19","805"
"befolkning_alder","2015","10","innvandrere","0","personer","16_19","35"
"befolkning_alder","2015","10","innvandrere","1","personer","16_19","50"
"befolkning_alder","2015","10","innvandrere","alle","personer","16_19","85"
"befolkning_alder","2015","11","alle","0","personer","16_19","1254"
"befolkning_alder","2015","11","alle","1","personer","16_19","1320"
"befolkning_alder","2015","11","alle","alle","personer","16_19","2574"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","16_19","1172"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","16_19","1235"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","16_19","2407"
"befolkning_alder","2015","11","innvandrere","0","personer","16_19","82"
"befolkning_alder","2015","11","innvandrere","1","personer","16_19","85"
"befolkning_alder","2015","11","innvandrere","alle","personer","16_19","167"
"befolkning_alder","2015","12","alle","0","personer","16_19","2279"
"befolkning_alder","2015","12","alle","1","personer","16_19","2489"
"befolkning_alder","2015","12","alle","alle","personer","16_19","4768"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","16_19","2105"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","16_19","2280"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","16_19","4385"
"befolkning_alder","2015","12","innvandrere","0","personer","16_19","174"
"befolkning_alder","2015","12","innvandrere","1","personer","16_19","209"
"befolkning_alder","2015","12","innvandrere","alle","personer","16_19","383"
"befolkning_alder","2015","13","alle","0","personer","16_19","786"
"befolkning_alder","2015","13","alle","1","personer","16_19","966"
"befolkning_alder","2015","13","alle","alle","personer","16_19","1752"
"befolkning_alder","2015","13","befolkningen_ellers","0","personer","16_19","711"
"befolkning_alder","2015","13","befolkningen_ellers","1","personer","16_19","879"
"befolkning_alder","2015","13","befolkningen_ellers","alle","personer","16_19","1590"
"befolkning_alder","2015","13","innvandrere","0","personer","16_19","75"
"befolkning_alder","2015","13","innvandrere","1","personer","16_19","87"
"befolkning_alder","2015","13","innvandrere","alle","personer","16_19","162"
"befolkning_alder","2015","14","alle","0","personer","16_19","1702"
"befolkning_alder","2015","14","alle","1","personer","16_19","1866"
"befolkning_alder","2015","14","alle","alle","personer","16_19","3568"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","16_19","1582"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","16_19","1721"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","16_19","3303"
"befolkning_alder","2015","14","innvandrere","0","personer","16_19","120"
"befolkning_alder","2015","14","innvandrere","1","personer","16_19","145"
"befolkning_alder","2015","14","innvandrere","alle","personer","16_19","265"
"befolkning_alder","2015","15","alle","0","personer","16_19","769"
"befolkning_alder","2015","15","alle","1","personer","16_19","826"
"befolkning_alder","2015","15","alle","alle","personer","16_19","1595"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","16_19","703"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","16_19","746"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","16_19","1449"
"befolkning_alder","2015","15","innvandrere","0","personer","16_19","66"
"befolkning_alder","2015","15","innvandrere","1","personer","16_19","80"
"befolkning_alder","2015","15","innvandrere","alle","personer","16_19","146"
"befolkning_alder","2015","16","alle","0","personer","16_19","988"
"befolkning_alder","2015","16","alle","1","personer","16_19","1027"
"befolkning_alder","2015","16","alle","alle","personer","16_19","2015"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","16_19","903"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","16_19","926"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","16_19","1829"
"befolkning_alder","2015","16","innvandrere","0","personer","16_19","85"
"befolkning_alder","2015","16","innvandrere","1","personer","16_19","101"
"befolkning_alder","2015","16","innvandrere","alle","personer","16_19","186"
"befolkning_alder","2015","17","alle","0","personer","16_19","298"
"befolkning_alder","2015","17","alle","1","personer","16_19","354"
"befolkning_alder","2015","17","alle","alle","personer","16_19","652"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","16_19","280"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","16_19","327"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","16_19","607"
"befolkning_alder","2015","17","innvandrere","0","personer","16_19","18"
"befolkning_alder","2015","17","innvandrere","1","personer","16_19","27"
"befolkning_alder","2015","17","innvandrere","alle","personer","16_19","45"
"befolkning_alder","2015","18","alle","0","personer","16_19","479"
"befolkning_alder","2015","18","alle","1","personer","16_19","527"
"befolkning_alder","2015","18","alle","alle","personer","16_19","1006"
"befolkning_alder","2015","18","befolkningen_ellers","0","personer","16_19","451"
"befolkning_alder","2015","18","befolkningen_ellers","1","personer","16_19","484"
"befolkning_alder","2015","18","befolkningen_ellers","alle","personer","16_19","935"
"befolkning_alder","2015","18","innvandrere","0","personer","16_19","28"
"befolkning_alder","2015","18","innvandrere","1","personer","16_19","43"
"befolkning_alder","2015","18","innvandrere","alle","personer","16_19","71"
"befolkning_alder","2015","19","alle","0","personer","16_19","429"
"befolkning_alder","2015","19","alle","1","personer","16_19","449"
"befolkning_alder","2015","19","alle","alle","personer","16_19","878"
"befolkning_alder","2015","19","befolkningen_ellers","0","personer","16_19","407"
"befolkning_alder","2015","19","befolkningen_ellers","1","personer","16_19","418"
"befolkning_alder","2015","19","befolkningen_ellers","alle","personer","16_19","825"
"befolkning_alder","2015","19","innvandrere","0","personer","16_19","22"
"befolkning_alder","2015","19","innvandrere","1","personer","16_19","31"
"befolkning_alder","2015","19","innvandrere","alle","personer","16_19","53"
"befolkning_alder","2015","20","alle","0","personer","16_19","4419"
"befolkning_alder","2015","20","alle","1","personer","16_19","4694"
"befolkning_alder","2015","20","alle","alle","personer","16_19","9113"
"befolkning_alder","2015","20","befolkningen_ellers","0","personer","16_19","3923"
"befolkning_alder","2015","20","befolkningen_ellers","1","personer","16_19","4139"
"befolkning_alder","2015","20","befolkningen_ellers","alle","personer","16_19","8062"
"befolkning_alder","2015","20","innvandrere","0","personer","16_19","496"
"befolkning_alder","2015","20","innvandrere","1","personer","16_19","555"
"befolkning_alder","2015","20","innvandrere","alle","personer","16_19","1051"
"befolkning_alder","2015","21","alle","0","personer","16_19","514"
"befolkning_alder","2015","21","alle","1","personer","16_19","537"
"befolkning_alder","2015","21","alle","alle","personer","16_19","1051"
"befolkning_alder","2015","21","befolkningen_ellers","0","personer","16_19","463"
"befolkning_alder","2015","21","befolkningen_ellers","1","personer","16_19","485"
"befolkning_alder","2015","21","befolkningen_ellers","alle","personer","16_19","948"
"befolkning_alder","2015","21","innvandrere","0","personer","16_19","51"
"befolkning_alder","2015","21","innvandrere","1","personer","16_19","52"
"befolkning_alder","2015","21","innvandrere","alle","personer","16_19","103"
"befolkning_alder","2015","22","alle","0","personer","16_19","747"
"befolkning_alder","2015","22","alle","1","personer","16_19","857"
"befolkning_alder","2015","22","alle","alle","personer","16_19","1604"
"befolkning_alder","2015","22","befolkningen_ellers","0","personer","16_19","679"
"befolkning_alder","2015","22","befolkningen_ellers","1","personer","16_19","766"
"befolkning_alder","2015","22","befolkningen_ellers","alle","personer","16_19","1445"
"befolkning_alder","2015","22","innvandrere","0","personer","16_19","68"
"befolkning_alder","2015","22","innvandrere","1","personer","16_19","91"
"befolkning_alder","2015","22","innvandrere","alle","personer","16_19","159"
"befolkning_alder","2015","23","alle","0","personer","16_19","432"
"befolkning_alder","2015","23","alle","1","personer","16_19","474"
"befolkning_alder","2015","23","alle","alle","personer","16_19","906"
"befolkning_alder","2015","23","befolkningen_ellers","0","personer","16_19","406"
"befolkning_alder","2015","23","befolkningen_ellers","1","personer","16_19","438"
"befolkning_alder","2015","23","befolkningen_ellers","alle","personer","16_19","844"
"befolkning_alder","2015","23","innvandrere","0","personer","16_19","26"
"befolkning_alder","2015","23","innvandrere","1","personer","16_19","36"
"befolkning_alder","2015","23","innvandrere","alle","personer","16_19","62"
"befolkning_alder","2015","24","alle","0","personer","16_19","806"
"befolkning_alder","2015","24","alle","1","personer","16_19","925"
"befolkning_alder","2015","24","alle","alle","personer","16_19","1731"
"befolkning_alder","2015","24","befolkningen_ellers","0","personer","16_19","723"
"befolkning_alder","2015","24","befolkningen_ellers","1","personer","16_19","835"
"befolkning_alder","2015","24","befolkningen_ellers","alle","personer","16_19","1558"
"befolkning_alder","2015","24","innvandrere","0","personer","16_19","83"
"befolkning_alder","2015","24","innvandrere","1","personer","16_19","90"
"befolkning_alder","2015","24","innvandrere","alle","personer","16_19","173"
"befolkning_alder","2015","25","alle","0","personer","16_19","3455"
"befolkning_alder","2015","25","alle","1","personer","16_19","3650"
"befolkning_alder","2015","25","alle","alle","personer","16_19","7105"
"befolkning_alder","2015","25","befolkningen_ellers","0","personer","16_19","3174"
"befolkning_alder","2015","25","befolkningen_ellers","1","personer","16_19","3319"
"befolkning_alder","2015","25","befolkningen_ellers","alle","personer","16_19","6493"
"befolkning_alder","2015","25","innvandrere","0","personer","16_19","281"
"befolkning_alder","2015","25","innvandrere","1","personer","16_19","331"
"befolkning_alder","2015","25","innvandrere","alle","personer","16_19","612"
"befolkning_alder","2015","26","alle","0","personer","16_19","2311"
"befolkning_alder","2015","26","alle","1","personer","16_19","2636"
"befolkning_alder","2015","26","alle","alle","personer","16_19","4947"
"befolkning_alder","2015","26","befolkningen_ellers","0","personer","16_19","2118"
"befolkning_alder","2015","26","befolkningen_ellers","1","personer","16_19","2371"
"befolkning_alder","2015","26","befolkningen_ellers","alle","personer","16_19","4489"
"befolkning_alder","2015","26","innvandrere","0","personer","16_19","193"
"befolkning_alder","2015","26","innvandrere","1","personer","16_19","265"
"befolkning_alder","2015","26","innvandrere","alle","personer","16_19","458"
"befolkning_alder","2015","27","alle","0","personer","16_19","3105"
"befolkning_alder","2015","27","alle","1","personer","16_19","3249"
"befolkning_alder","2015","27","alle","alle","personer","16_19","6354"
"befolkning_alder","2015","27","befolkningen_ellers","0","personer","16_19","2807"
"befolkning_alder","2015","27","befolkningen_ellers","1","personer","16_19","2906"
"befolkning_alder","2015","27","befolkningen_ellers","alle","personer","16_19","5713"
"befolkning_alder","2015","27","innvandrere","0","personer","16_19","298"
"befolkning_alder","2015","27","innvandrere","1","personer","16_19","343"
"befolkning_alder","2015","27","innvandrere","alle","personer","16_19","641"
"befolkning_alder","2015","28","alle","0","personer","16_19","419"
"befolkning_alder","2015","28","alle","1","personer","16_19","450"
"befolkning_alder","2015","28","alle","alle","personer","16_19","869"
"befolkning_alder","2015","28","befolkningen_ellers","0","personer","16_19","375"
"befolkning_alder","2015","28","befolkningen_ellers","1","personer","16_19","394"
"befolkning_alder","2015","28","befolkningen_ellers","alle","personer","16_19","769"
"befolkning_alder","2015","28","innvandrere","0","personer","16_19","44"
"befolkning_alder","2015","28","innvandrere","1","personer","16_19","56"
"befolkning_alder","2015","28","innvandrere","alle","personer","16_19","100"
"befolkning_alder","2015","29","alle","0","personer","16_19","489"
"befolkning_alder","2015","29","alle","1","personer","16_19","518"
"befolkning_alder","2015","29","alle","alle","personer","16_19","1007"
"befolkning_alder","2015","29","befolkningen_ellers","0","personer","16_19","451"
"befolkning_alder","2015","29","befolkningen_ellers","1","personer","16_19","462"
"befolkning_alder","2015","29","befolkningen_ellers","alle","personer","16_19","913"
"befolkning_alder","2015","29","innvandrere","0","personer","16_19","38"
"befolkning_alder","2015","29","innvandrere","1","personer","16_19","56"
"befolkning_alder","2015","29","innvandrere","alle","personer","16_19","94"
"befolkning_alder","2015","30","alle","0","personer","16_19","355"
"befolkning_alder","2015","30","alle","1","personer","16_19","366"
"befolkning_alder","2015","30","alle","alle","personer","16_19","721"
"befolkning_alder","2015","30","befolkningen_ellers","0","personer","16_19","330"
"befolkning_alder","2015","30","befolkningen_ellers","1","personer","16_19","343"
"befolkning_alder","2015","30","befolkningen_ellers","alle","personer","16_19","673"
"befolkning_alder","2015","30","innvandrere","0","personer","16_19","25"
"befolkning_alder","2015","30","innvandrere","1","personer","16_19","23"
"befolkning_alder","2015","30","innvandrere","alle","personer","16_19","48"
"befolkning_alder","2015","31","alle","0","personer","16_19","200"
"befolkning_alder","2015","31","alle","1","personer","16_19","188"
"befolkning_alder","2015","31","alle","alle","personer","16_19","388"
"befolkning_alder","2015","31","befolkningen_ellers","0","personer","16_19","174"
"befolkning_alder","2015","31","befolkningen_ellers","1","personer","16_19","176"
"befolkning_alder","2015","31","befolkningen_ellers","alle","personer","16_19","350"
"befolkning_alder","2015","31","innvandrere","0","personer","16_19","26"
"befolkning_alder","2015","31","innvandrere","1","personer","16_19","12"
"befolkning_alder","2015","31","innvandrere","alle","personer","16_19","38"
"befolkning_alder","2015","32","alle","0","personer","16_19","2403"
"befolkning_alder","2015","32","alle","1","personer","16_19","2547"
"befolkning_alder","2015","32","alle","alle","personer","16_19","4950"
"befolkning_alder","2015","32","befolkningen_ellers","0","personer","16_19","2170"
"befolkning_alder","2015","32","befolkningen_ellers","1","personer","16_19","2323"
"befolkning_alder","2015","32","befolkningen_ellers","alle","personer","16_19","4493"
"befolkning_alder","2015","32","innvandrere","0","personer","16_19","233"
"befolkning_alder","2015","32","innvandrere","1","personer","16_19","224"
"befolkning_alder","2015","32","innvandrere","alle","personer","16_19","457"
"befolkning_alder","2015","33","alle","0","personer","16_19","1013"
"befolkning_alder","2015","33","alle","1","personer","16_19","1077"
"befolkning_alder","2015","33","alle","alle","personer","16_19","2090"
"befolkning_alder","2015","33","befolkningen_ellers","0","personer","16_19","916"
"befolkning_alder","2015","33","befolkningen_ellers","1","personer","16_19","965"
"befolkning_alder","2015","33","befolkningen_ellers","alle","personer","16_19","1881"
"befolkning_alder","2015","33","innvandrere","0","personer","16_19","97"
"befolkning_alder","2015","33","innvandrere","1","personer","16_19","112"
"befolkning_alder","2015","33","innvandrere","alle","personer","16_19","209"
"befolkning_alder","2015","34","alle","0","personer","16_19","692"
"befolkning_alder","2015","34","alle","1","personer","16_19","734"
"befolkning_alder","2015","34","alle","alle","personer","16_19","1426"
"befolkning_alder","2015","34","befolkningen_ellers","0","personer","16_19","649"
"befolkning_alder","2015","34","befolkningen_ellers","1","personer","16_19","670"
"befolkning_alder","2015","34","befolkningen_ellers","alle","personer","16_19","1319"
"befolkning_alder","2015","34","innvandrere","0","personer","16_19","43"
"befolkning_alder","2015","34","innvandrere","1","personer","16_19","64"
"befolkning_alder","2015","34","innvandrere","alle","personer","16_19","107"
"befolkning_alder","2015","35","alle","0","personer","16_19","3695"
"befolkning_alder","2015","35","alle","1","personer","16_19","3848"
"befolkning_alder","2015","35","alle","alle","personer","16_19","7543"
"befolkning_alder","2015","35","befolkningen_ellers","0","personer","16_19","3355"
"befolkning_alder","2015","35","befolkningen_ellers","1","personer","16_19","3456"
"befolkning_alder","2015","35","befolkningen_ellers","alle","personer","16_19","6811"
"befolkning_alder","2015","35","innvandrere","0","personer","16_19","340"
"befolkning_alder","2015","35","innvandrere","1","personer","16_19","392"
"befolkning_alder","2015","35","innvandrere","alle","personer","16_19","732"
"befolkning_alder","2015","36","alle","0","personer","16_19","685"
"befolkning_alder","2015","36","alle","1","personer","16_19","714"
"befolkning_alder","2015","36","alle","alle","personer","16_19","1399"
"befolkning_alder","2015","36","befolkningen_ellers","0","personer","16_19","624"
"befolkning_alder","2015","36","befolkningen_ellers","1","personer","16_19","663"
"befolkning_alder","2015","36","befolkningen_ellers","alle","personer","16_19","1287"
"befolkning_alder","2015","36","innvandrere","0","personer","16_19","61"
"befolkning_alder","2015","36","innvandrere","1","personer","16_19","51"
"befolkning_alder","2015","36","innvandrere","alle","personer","16_19","112"
"befolkning_alder","2015","37","alle","0","personer","16_19","2782"
"befolkning_alder","2015","37","alle","1","personer","16_19","2929"
"befolkning_alder","2015","37","alle","alle","personer","16_19","5711"
"befolkning_alder","2015","37","befolkningen_ellers","0","personer","16_19","2582"
"befolkning_alder","2015","37","befolkningen_ellers","1","personer","16_19","2726"
"befolkning_alder","2015","37","befolkningen_ellers","alle","personer","16_19","5308"
"befolkning_alder","2015","37","innvandrere","0","personer","16_19","200"
"befolkning_alder","2015","37","innvandrere","1","personer","16_19","203"
"befolkning_alder","2015","37","innvandrere","alle","personer","16_19","403"
"befolkning_alder","2015","38","alle","0","personer","16_19","661"
"befolkning_alder","2015","38","alle","1","personer","16_19","664"
"befolkning_alder","2015","38","alle","alle","personer","16_19","1325"
"befolkning_alder","2015","38","befolkningen_ellers","0","personer","16_19","604"
"befolkning_alder","2015","38","befolkningen_ellers","1","personer","16_19","601"
"befolkning_alder","2015","38","befolkningen_ellers","alle","personer","16_19","1205"
"befolkning_alder","2015","38","innvandrere","0","personer","16_19","57"
"befolkning_alder","2015","38","innvandrere","1","personer","16_19","63"
"befolkning_alder","2015","38","innvandrere","alle","personer","16_19","120"
"befolkning_alder","2015","39","alle","0","personer","16_19","8089"
"befolkning_alder","2015","39","alle","1","personer","16_19","8611"
"befolkning_alder","2015","39","alle","alle","personer","16_19","16700"
"befolkning_alder","2015","39","befolkningen_ellers","0","personer","16_19","7341"
"befolkning_alder","2015","39","befolkningen_ellers","1","personer","16_19","7745"
"befolkning_alder","2015","39","befolkningen_ellers","alle","personer","16_19","15086"
"befolkning_alder","2015","39","innvandrere","0","personer","16_19","748"
"befolkning_alder","2015","39","innvandrere","1","personer","16_19","866"
"befolkning_alder","2015","39","innvandrere","alle","personer","16_19","1614"
"befolkning_alder","2015","40","alle","0","personer","16_19","6472"
"befolkning_alder","2015","40","alle","1","personer","16_19","6685"
"befolkning_alder","2015","40","alle","alle","personer","16_19","13157"
"befolkning_alder","2015","40","befolkningen_ellers","0","personer","16_19","5948"
"befolkning_alder","2015","40","befolkningen_ellers","1","personer","16_19","6047"
"befolkning_alder","2015","40","befolkningen_ellers","alle","personer","16_19","11995"
"befolkning_alder","2015","40","innvandrere","0","personer","16_19","524"
"befolkning_alder","2015","40","innvandrere","1","personer","16_19","638"
"befolkning_alder","2015","40","innvandrere","alle","personer","16_19","1162"
"befolkning_alder","2015","41","alle","0","personer","16_19","649"
"befolkning_alder","2015","41","alle","1","personer","16_19","694"
"befolkning_alder","2015","41","alle","alle","personer","16_19","1343"
"befolkning_alder","2015","41","befolkningen_ellers","0","personer","16_19","600"
"befolkning_alder","2015","41","befolkningen_ellers","1","personer","16_19","663"
"befolkning_alder","2015","41","befolkningen_ellers","alle","personer","16_19","1263"
"befolkning_alder","2015","41","innvandrere","0","personer","16_19","49"
"befolkning_alder","2015","41","innvandrere","1","personer","16_19","31"
"befolkning_alder","2015","41","innvandrere","alle","personer","16_19","80"
"befolkning_alder","2015","42","alle","0","personer","16_19","582"
"befolkning_alder","2015","42","alle","1","personer","16_19","599"
"befolkning_alder","2015","42","alle","alle","personer","16_19","1181"
"befolkning_alder","2015","42","befolkningen_ellers","0","personer","16_19","535"
"befolkning_alder","2015","42","befolkningen_ellers","1","personer","16_19","545"
"befolkning_alder","2015","42","befolkningen_ellers","alle","personer","16_19","1080"
"befolkning_alder","2015","42","innvandrere","0","personer","16_19","47"
"befolkning_alder","2015","42","innvandrere","1","personer","16_19","54"
"befolkning_alder","2015","42","innvandrere","alle","personer","16_19","101"
"befolkning_alder","2015","43","alle","0","personer","16_19","395"
"befolkning_alder","2015","43","alle","1","personer","16_19","367"
"befolkning_alder","2015","43","alle","alle","personer","16_19","762"
"befolkning_alder","2015","43","befolkningen_ellers","0","personer","16_19","380"
"befolkning_alder","2015","43","befolkningen_ellers","1","personer","16_19","348"
"befolkning_alder","2015","43","befolkningen_ellers","alle","personer","16_19","728"
"befolkning_alder","2015","43","innvandrere","0","personer","16_19","15"
"befolkning_alder","2015","43","innvandrere","1","personer","16_19","19"
"befolkning_alder","2015","43","innvandrere","alle","personer","16_19","34"
"befolkning_alder","2015","44","alle","0","personer","16_19","881"
"befolkning_alder","2015","44","alle","1","personer","16_19","951"
"befolkning_alder","2015","44","alle","alle","personer","16_19","1832"
"befolkning_alder","2015","44","befolkningen_ellers","0","personer","16_19","825"
"befolkning_alder","2015","44","befolkningen_ellers","1","personer","16_19","887"
"befolkning_alder","2015","44","befolkningen_ellers","alle","personer","16_19","1712"
"befolkning_alder","2015","44","innvandrere","0","personer","16_19","56"
"befolkning_alder","2015","44","innvandrere","1","personer","16_19","64"
"befolkning_alder","2015","44","innvandrere","alle","personer","16_19","120"
"befolkning_alder","2015","45","alle","0","personer","16_19","339"
"befolkning_alder","2015","45","alle","1","personer","16_19","353"
"befolkning_alder","2015","45","alle","alle","personer","16_19","692"
"befolkning_alder","2015","45","befolkningen_ellers","0","personer","16_19","324"
"befolkning_alder","2015","45","befolkningen_ellers","1","personer","16_19","333"
"befolkning_alder","2015","45","befolkningen_ellers","alle","personer","16_19","657"
"befolkning_alder","2015","45","innvandrere","0","personer","16_19","15"
"befolkning_alder","2015","45","innvandrere","1","personer","16_19","20"
"befolkning_alder","2015","45","innvandrere","alle","personer","16_19","35"
"befolkning_alder","2015","46","alle","0","personer","16_19","1745"
"befolkning_alder","2015","46","alle","1","personer","16_19","1892"
"befolkning_alder","2015","46","alle","alle","personer","16_19","3637"
"befolkning_alder","2015","46","befolkningen_ellers","0","personer","16_19","1634"
"befolkning_alder","2015","46","befolkningen_ellers","1","personer","16_19","1785"
"befolkning_alder","2015","46","befolkningen_ellers","alle","personer","16_19","3419"
"befolkning_alder","2015","46","innvandrere","0","personer","16_19","111"
"befolkning_alder","2015","46","innvandrere","1","personer","16_19","107"
"befolkning_alder","2015","46","innvandrere","alle","personer","16_19","218"
"befolkning_alder","2015","47","alle","0","personer","16_19","1720"
"befolkning_alder","2015","47","alle","1","personer","16_19","1914"
"befolkning_alder","2015","47","alle","alle","personer","16_19","3634"
"befolkning_alder","2015","47","befolkningen_ellers","0","personer","16_19","1606"
"befolkning_alder","2015","47","befolkningen_ellers","1","personer","16_19","1815"
"befolkning_alder","2015","47","befolkningen_ellers","alle","personer","16_19","3421"
"befolkning_alder","2015","47","innvandrere","0","personer","16_19","114"
"befolkning_alder","2015","47","innvandrere","1","personer","16_19","99"
"befolkning_alder","2015","47","innvandrere","alle","personer","16_19","213"
"befolkning_alder","2015","48","alle","0","personer","16_19","341"
"befolkning_alder","2015","48","alle","1","personer","16_19","323"
"befolkning_alder","2015","48","alle","alle","personer","16_19","664"
"befolkning_alder","2015","48","befolkningen_ellers","0","personer","16_19","256"
"befolkning_alder","2015","48","befolkningen_ellers","1","personer","16_19","264"
"befolkning_alder","2015","48","befolkningen_ellers","alle","personer","16_19","520"
"befolkning_alder","2015","48","innvandrere","0","personer","16_19","85"
"befolkning_alder","2015","48","innvandrere","1","personer","16_19","59"
"befolkning_alder","2015","48","innvandrere","alle","personer","16_19","144"
"befolkning_alder","2015","49","alle","0","personer","16_19","924"
"befolkning_alder","2015","49","alle","1","personer","16_19","958"
"befolkning_alder","2015","49","alle","alle","personer","16_19","1882"
"befolkning_alder","2015","49","befolkningen_ellers","0","personer","16_19","855"
"befolkning_alder","2015","49","befolkningen_ellers","1","personer","16_19","874"
