"tabell_navn","aar","bydel_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2006","030101","alle","0","personer","0_5","1681"
"befolkning_alder","2006","030101","alle","1","personer","0_5","1602"
"befolkning_alder","2006","030101","alle","alle","personer","0_5","3283"
"befolkning_alder","2006","030101","befolkningen_ellers","0","personer","0_5","1625"
"befolkning_alder","2006","030101","befolkningen_ellers","1","personer","0_5","1545"
"befolkning_alder","2006","030101","befolkningen_ellers","alle","personer","0_5","3170"
"befolkning_alder","2006","030101","innvandrere","0","personer","0_5","56"
"befolkning_alder","2006","030101","innvandrere","1","personer","0_5","57"
"befolkning_alder","2006","030101","innvandrere","alle","personer","0_5","113"
"befolkning_alder","2006","030102","alle","0","personer","0_5","1344"
"befolkning_alder","2006","030102","alle","1","personer","0_5","1460"
"befolkning_alder","2006","030102","alle","alle","personer","0_5","2804"
"befolkning_alder","2006","030102","befolkningen_ellers","0","personer","0_5","1290"
"befolkning_alder","2006","030102","befolkningen_ellers","1","personer","0_5","1402"
"befolkning_alder","2006","030102","befolkningen_ellers","alle","personer","0_5","2692"
"befolkning_alder","2006","030102","innvandrere","0","personer","0_5","54"
"befolkning_alder","2006","030102","innvandrere","1","personer","0_5","58"
"befolkning_alder","2006","030102","innvandrere","alle","personer","0_5","112"
"befolkning_alder","2006","030103","alle","0","personer","0_5","1137"
"befolkning_alder","2006","030103","alle","1","personer","0_5","1087"
"befolkning_alder","2006","030103","alle","alle","personer","0_5","2224"
"befolkning_alder","2006","030103","befolkningen_ellers","0","personer","0_5","1106"
"befolkning_alder","2006","030103","befolkningen_ellers","1","personer","0_5","1060"
"befolkning_alder","2006","030103","befolkningen_ellers","alle","personer","0_5","2166"
"befolkning_alder","2006","030103","innvandrere","0","personer","0_5","31"
"befolkning_alder","2006","030103","innvandrere","1","personer","0_5","27"
"befolkning_alder","2006","030103","innvandrere","alle","personer","0_5","58"
"befolkning_alder","2006","030104","alle","0","personer","0_5","844"
"befolkning_alder","2006","030104","alle","1","personer","0_5","917"
"befolkning_alder","2006","030104","alle","alle","personer","0_5","1761"
"befolkning_alder","2006","030104","befolkningen_ellers","0","personer","0_5","824"
"befolkning_alder","2006","030104","befolkningen_ellers","1","personer","0_5","893"
"befolkning_alder","2006","030104","befolkningen_ellers","alle","personer","0_5","1717"
"befolkning_alder","2006","030104","innvandrere","0","personer","0_5","20"
"befolkning_alder","2006","030104","innvandrere","1","personer","0_5","24"
"befolkning_alder","2006","030104","innvandrere","alle","personer","0_5","44"
"befolkning_alder","2006","030105","alle","0","personer","0_5","1169"
"befolkning_alder","2006","030105","alle","1","personer","0_5","1205"
"befolkning_alder","2006","030105","alle","alle","personer","0_5","2374"
"befolkning_alder","2006","030105","befolkningen_ellers","0","personer","0_5","1113"
"befolkning_alder","2006","030105","befolkningen_ellers","1","personer","0_5","1165"
"befolkning_alder","2006","030105","befolkningen_ellers","alle","personer","0_5","2278"
"befolkning_alder","2006","030105","innvandrere","0","personer","0_5","56"
"befolkning_alder","2006","030105","innvandrere","1","personer","0_5","40"
"befolkning_alder","2006","030105","innvandrere","alle","personer","0_5","96"
"befolkning_alder","2006","030106","alle","0","personer","0_5","1133"
"befolkning_alder","2006","030106","alle","1","personer","0_5","1121"
"befolkning_alder","2006","030106","alle","alle","personer","0_5","2254"
"befolkning_alder","2006","030106","befolkningen_ellers","0","personer","0_5","1111"
"befolkning_alder","2006","030106","befolkningen_ellers","1","personer","0_5","1103"
"befolkning_alder","2006","030106","befolkningen_ellers","alle","personer","0_5","2214"
"befolkning_alder","2006","030106","innvandrere","0","personer","0_5","22"
"befolkning_alder","2006","030106","innvandrere","1","personer","0_5","18"
"befolkning_alder","2006","030106","innvandrere","alle","personer","0_5","40"
"befolkning_alder","2006","030107","alle","0","personer","0_5","1725"
"befolkning_alder","2006","030107","alle","1","personer","0_5","1669"
"befolkning_alder","2006","030107","alle","alle","personer","0_5","3394"
"befolkning_alder","2006","030107","befolkningen_ellers","0","personer","0_5","1695"
"befolkning_alder","2006","030107","befolkningen_ellers","1","personer","0_5","1638"
"befolkning_alder","2006","030107","befolkningen_ellers","alle","personer","0_5","3333"
"befolkning_alder","2006","030107","innvandrere","0","personer","0_5","30"
"befolkning_alder","2006","030107","innvandrere","1","personer","0_5","31"
"befolkning_alder","2006","030107","innvandrere","alle","personer","0_5","61"
"befolkning_alder","2006","030108","alle","0","personer","0_5","1601"
"befolkning_alder","2006","030108","alle","1","personer","0_5","1944"
"befolkning_alder","2006","030108","alle","alle","personer","0_5","3545"
"befolkning_alder","2006","030108","befolkningen_ellers","0","personer","0_5","1575"
"befolkning_alder","2006","030108","befolkningen_ellers","1","personer","0_5","1916"
"befolkning_alder","2006","030108","befolkningen_ellers","alle","personer","0_5","3491"
"befolkning_alder","2006","030108","innvandrere","0","personer","0_5","26"
"befolkning_alder","2006","030108","innvandrere","1","personer","0_5","28"
"befolkning_alder","2006","030108","innvandrere","alle","personer","0_5","54"
"befolkning_alder","2006","030109","alle","0","personer","0_5","1187"
"befolkning_alder","2006","030109","alle","1","personer","0_5","1183"
"befolkning_alder","2006","030109","alle","alle","personer","0_5","2370"
"befolkning_alder","2006","030109","befolkningen_ellers","0","personer","0_5","1149"
"befolkning_alder","2006","030109","befolkningen_ellers","1","personer","0_5","1142"
"befolkning_alder","2006","030109","befolkningen_ellers","alle","personer","0_5","2291"
"befolkning_alder","2006","030109","innvandrere","0","personer","0_5","38"
"befolkning_alder","2006","030109","innvandrere","1","personer","0_5","41"
"befolkning_alder","2006","030109","innvandrere","alle","personer","0_5","79"
"befolkning_alder","2006","030110","alle","0","personer","0_5","1021"
"befolkning_alder","2006","030110","alle","1","personer","0_5","1097"
"befolkning_alder","2006","030110","alle","alle","personer","0_5","2118"
"befolkning_alder","2006","030110","befolkningen_ellers","0","personer","0_5","998"
"befolkning_alder","2006","030110","befolkningen_ellers","1","personer","0_5","1071"
"befolkning_alder","2006","030110","befolkningen_ellers","alle","personer","0_5","2069"
"befolkning_alder","2006","030110","innvandrere","0","personer","0_5","23"
"befolkning_alder","2006","030110","innvandrere","1","personer","0_5","26"
"befolkning_alder","2006","030110","innvandrere","alle","personer","0_5","49"
"befolkning_alder","2006","030111","alle","0","personer","0_5","1175"
"befolkning_alder","2006","030111","alle","1","personer","0_5","1302"
"befolkning_alder","2006","030111","alle","alle","personer","0_5","2477"
"befolkning_alder","2006","030111","befolkningen_ellers","0","personer","0_5","1136"
"befolkning_alder","2006","030111","befolkningen_ellers","1","personer","0_5","1263"
"befolkning_alder","2006","030111","befolkningen_ellers","alle","personer","0_5","2399"
"befolkning_alder","2006","030111","innvandrere","0","personer","0_5","39"
"befolkning_alder","2006","030111","innvandrere","1","personer","0_5","39"
"befolkning_alder","2006","030111","innvandrere","alle","personer","0_5","78"
"befolkning_alder","2006","030112","alle","0","personer","0_5","1879"
"befolkning_alder","2006","030112","alle","1","personer","0_5","1894"
"befolkning_alder","2006","030112","alle","alle","personer","0_5","3773"
"befolkning_alder","2006","030112","befolkningen_ellers","0","personer","0_5","1828"
"befolkning_alder","2006","030112","befolkningen_ellers","1","personer","0_5","1848"
"befolkning_alder","2006","030112","befolkningen_ellers","alle","personer","0_5","3676"
"befolkning_alder","2006","030112","innvandrere","0","personer","0_5","51"
"befolkning_alder","2006","030112","innvandrere","1","personer","0_5","46"
"befolkning_alder","2006","030112","innvandrere","alle","personer","0_5","97"
"befolkning_alder","2006","030113","alle","0","personer","0_5","1741"
"befolkning_alder","2006","030113","alle","1","personer","0_5","1725"
"befolkning_alder","2006","030113","alle","alle","personer","0_5","3466"
"befolkning_alder","2006","030113","befolkningen_ellers","0","personer","0_5","1705"
"befolkning_alder","2006","030113","befolkningen_ellers","1","personer","0_5","1691"
"befolkning_alder","2006","030113","befolkningen_ellers","alle","personer","0_5","3396"
"befolkning_alder","2006","030113","innvandrere","0","personer","0_5","36"
"befolkning_alder","2006","030113","innvandrere","1","personer","0_5","34"
"befolkning_alder","2006","030113","innvandrere","alle","personer","0_5","70"
"befolkning_alder","2006","030114","alle","0","personer","0_5","1743"
"befolkning_alder","2006","030114","alle","1","personer","0_5","1821"
"befolkning_alder","2006","030114","alle","alle","personer","0_5","3564"
"befolkning_alder","2006","030114","befolkningen_ellers","0","personer","0_5","1727"
"befolkning_alder","2006","030114","befolkningen_ellers","1","personer","0_5","1801"
"befolkning_alder","2006","030114","befolkningen_ellers","alle","personer","0_5","3528"
"befolkning_alder","2006","030114","innvandrere","0","personer","0_5","16"
"befolkning_alder","2006","030114","innvandrere","1","personer","0_5","20"
"befolkning_alder","2006","030114","innvandrere","alle","personer","0_5","36"
"befolkning_alder","2006","030115","alle","0","personer","0_5","1672"
"befolkning_alder","2006","030115","alle","1","personer","0_5","1791"
"befolkning_alder","2006","030115","alle","alle","personer","0_5","3463"
"befolkning_alder","2006","030115","befolkningen_ellers","0","personer","0_5","1610"
"befolkning_alder","2006","030115","befolkningen_ellers","1","personer","0_5","1742"
"befolkning_alder","2006","030115","befolkningen_ellers","alle","personer","0_5","3352"
"befolkning_alder","2006","030115","innvandrere","0","personer","0_5","62"
"befolkning_alder","2006","030115","innvandrere","1","personer","0_5","49"
"befolkning_alder","2006","030115","innvandrere","alle","personer","0_5","111"
"befolkning_alder","2006","030116","alle","0","personer","0_5","4"
"befolkning_alder","2006","030116","alle","1","personer","0_5","4"
"befolkning_alder","2006","030116","alle","alle","personer","0_5","8"
"befolkning_alder","2006","030116","befolkningen_ellers","0","personer","0_5","4"
"befolkning_alder","2006","030116","befolkningen_ellers","1","personer","0_5","4"
"befolkning_alder","2006","030116","befolkningen_ellers","alle","personer","0_5","8"
"befolkning_alder","2006","030116","innvandrere","0","personer","0_5","0"
"befolkning_alder","2006","030116","innvandrere","1","personer","0_5","0"
"befolkning_alder","2006","030116","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2006","030117","alle","0","personer","0_5","85"
"befolkning_alder","2006","030117","alle","1","personer","0_5","77"
"befolkning_alder","2006","030117","alle","alle","personer","0_5","162"
"befolkning_alder","2006","030117","befolkningen_ellers","0","personer","0_5","85"
"befolkning_alder","2006","030117","befolkningen_ellers","1","personer","0_5","77"
"befolkning_alder","2006","030117","befolkningen_ellers","alle","personer","0_5","162"
"befolkning_alder","2006","030117","innvandrere","0","personer","0_5","0"
"befolkning_alder","2006","030117","innvandrere","1","personer","0_5","0"
"befolkning_alder","2006","030117","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2006","030199","alle","0","personer","0_5","71"
"befolkning_alder","2006","030199","alle","1","personer","0_5","83"
"befolkning_alder","2006","030199","alle","alle","personer","0_5","154"
"befolkning_alder","2006","030199","befolkningen_ellers","0","personer","0_5","68"
"befolkning_alder","2006","030199","befolkningen_ellers","1","personer","0_5","79"
"befolkning_alder","2006","030199","befolkningen_ellers","alle","personer","0_5","147"
"befolkning_alder","2006","030199","innvandrere","0","personer","0_5","3"
"befolkning_alder","2006","030199","innvandrere","1","personer","0_5","4"
"befolkning_alder","2006","030199","innvandrere","alle","personer","0_5","7"
"befolkning_alder","2007","030101","alle","0","personer","0_5","1731"
"befolkning_alder","2007","030101","alle","1","personer","0_5","1722"
"befolkning_alder","2007","030101","alle","alle","personer","0_5","3453"
"befolkning_alder","2007","030101","befolkningen_ellers","0","personer","0_5","1667"
"befolkning_alder","2007","030101","befolkningen_ellers","1","personer","0_5","1666"
"befolkning_alder","2007","030101","befolkningen_ellers","alle","personer","0_5","3333"
"befolkning_alder","2007","030101","innvandrere","0","personer","0_5","64"
"befolkning_alder","2007","030101","innvandrere","1","personer","0_5","56"
"befolkning_alder","2007","030101","innvandrere","alle","personer","0_5","120"
"befolkning_alder","2007","030102","alle","0","personer","0_5","1425"
"befolkning_alder","2007","030102","alle","1","personer","0_5","1467"
"befolkning_alder","2007","030102","alle","alle","personer","0_5","2892"
"befolkning_alder","2007","030102","befolkningen_ellers","0","personer","0_5","1371"
"befolkning_alder","2007","030102","befolkningen_ellers","1","personer","0_5","1410"
"befolkning_alder","2007","030102","befolkningen_ellers","alle","personer","0_5","2781"
"befolkning_alder","2007","030102","innvandrere","0","personer","0_5","54"
"befolkning_alder","2007","030102","innvandrere","1","personer","0_5","57"
"befolkning_alder","2007","030102","innvandrere","alle","personer","0_5","111"
"befolkning_alder","2007","030103","alle","0","personer","0_5","1212"
"befolkning_alder","2007","030103","alle","1","personer","0_5","1140"
"befolkning_alder","2007","030103","alle","alle","personer","0_5","2352"
"befolkning_alder","2007","030103","befolkningen_ellers","0","personer","0_5","1182"
"befolkning_alder","2007","030103","befolkningen_ellers","1","personer","0_5","1113"
"befolkning_alder","2007","030103","befolkningen_ellers","alle","personer","0_5","2295"
"befolkning_alder","2007","030103","innvandrere","0","personer","0_5","30"
"befolkning_alder","2007","030103","innvandrere","1","personer","0_5","27"
"befolkning_alder","2007","030103","innvandrere","alle","personer","0_5","57"
"befolkning_alder","2007","030104","alle","0","personer","0_5","874"
"befolkning_alder","2007","030104","alle","1","personer","0_5","901"
"befolkning_alder","2007","030104","alle","alle","personer","0_5","1775"
"befolkning_alder","2007","030104","befolkningen_ellers","0","personer","0_5","849"
"befolkning_alder","2007","030104","befolkningen_ellers","1","personer","0_5","882"
"befolkning_alder","2007","030104","befolkningen_ellers","alle","personer","0_5","1731"
"befolkning_alder","2007","030104","innvandrere","0","personer","0_5","25"
"befolkning_alder","2007","030104","innvandrere","1","personer","0_5","19"
"befolkning_alder","2007","030104","innvandrere","alle","personer","0_5","44"
"befolkning_alder","2007","030105","alle","0","personer","0_5","1219"
"befolkning_alder","2007","030105","alle","1","personer","0_5","1203"
"befolkning_alder","2007","030105","alle","alle","personer","0_5","2422"
"befolkning_alder","2007","030105","befolkningen_ellers","0","personer","0_5","1154"
"befolkning_alder","2007","030105","befolkningen_ellers","1","personer","0_5","1155"
"befolkning_alder","2007","030105","befolkningen_ellers","alle","personer","0_5","2309"
"befolkning_alder","2007","030105","innvandrere","0","personer","0_5","65"
"befolkning_alder","2007","030105","innvandrere","1","personer","0_5","48"
"befolkning_alder","2007","030105","innvandrere","alle","personer","0_5","113"
"befolkning_alder","2007","030106","alle","0","personer","0_5","1205"
"befolkning_alder","2007","030106","alle","1","personer","0_5","1183"
"befolkning_alder","2007","030106","alle","alle","personer","0_5","2388"
"befolkning_alder","2007","030106","befolkningen_ellers","0","personer","0_5","1177"
"befolkning_alder","2007","030106","befolkningen_ellers","1","personer","0_5","1155"
"befolkning_alder","2007","030106","befolkningen_ellers","alle","personer","0_5","2332"
"befolkning_alder","2007","030106","innvandrere","0","personer","0_5","28"
"befolkning_alder","2007","030106","innvandrere","1","personer","0_5","28"
"befolkning_alder","2007","030106","innvandrere","alle","personer","0_5","56"
"befolkning_alder","2007","030107","alle","0","personer","0_5","1747"
"befolkning_alder","2007","030107","alle","1","personer","0_5","1744"
"befolkning_alder","2007","030107","alle","alle","personer","0_5","3491"
"befolkning_alder","2007","030107","befolkningen_ellers","0","personer","0_5","1712"
"befolkning_alder","2007","030107","befolkningen_ellers","1","personer","0_5","1711"
"befolkning_alder","2007","030107","befolkningen_ellers","alle","personer","0_5","3423"
"befolkning_alder","2007","030107","innvandrere","0","personer","0_5","35"
"befolkning_alder","2007","030107","innvandrere","1","personer","0_5","33"
"befolkning_alder","2007","030107","innvandrere","alle","personer","0_5","68"
"befolkning_alder","2007","030108","alle","0","personer","0_5","1687"
"befolkning_alder","2007","030108","alle","1","personer","0_5","1967"
"befolkning_alder","2007","030108","alle","alle","personer","0_5","3654"
"befolkning_alder","2007","030108","befolkningen_ellers","0","personer","0_5","1651"
"befolkning_alder","2007","030108","befolkningen_ellers","1","personer","0_5","1936"
"befolkning_alder","2007","030108","befolkningen_ellers","alle","personer","0_5","3587"
"befolkning_alder","2007","030108","innvandrere","0","personer","0_5","36"
"befolkning_alder","2007","030108","innvandrere","1","personer","0_5","31"
"befolkning_alder","2007","030108","innvandrere","alle","personer","0_5","67"
"befolkning_alder","2007","030109","alle","0","personer","0_5","1285"
"befolkning_alder","2007","030109","alle","1","personer","0_5","1257"
"befolkning_alder","2007","030109","alle","alle","personer","0_5","2542"
"befolkning_alder","2007","030109","befolkningen_ellers","0","personer","0_5","1236"
"befolkning_alder","2007","030109","befolkningen_ellers","1","personer","0_5","1215"
"befolkning_alder","2007","030109","befolkningen_ellers","alle","personer","0_5","2451"
"befolkning_alder","2007","030109","innvandrere","0","personer","0_5","49"
"befolkning_alder","2007","030109","innvandrere","1","personer","0_5","42"
"befolkning_alder","2007","030109","innvandrere","alle","personer","0_5","91"
"befolkning_alder","2007","030110","alle","0","personer","0_5","1055"
"befolkning_alder","2007","030110","alle","1","personer","0_5","1112"
"befolkning_alder","2007","030110","alle","alle","personer","0_5","2167"
"befolkning_alder","2007","030110","befolkningen_ellers","0","personer","0_5","1026"
"befolkning_alder","2007","030110","befolkningen_ellers","1","personer","0_5","1082"
"befolkning_alder","2007","030110","befolkningen_ellers","alle","personer","0_5","2108"
"befolkning_alder","2007","030110","innvandrere","0","personer","0_5","29"
"befolkning_alder","2007","030110","innvandrere","1","personer","0_5","30"
"befolkning_alder","2007","030110","innvandrere","alle","personer","0_5","59"
"befolkning_alder","2007","030111","alle","0","personer","0_5","1197"
"befolkning_alder","2007","030111","alle","1","personer","0_5","1281"
"befolkning_alder","2007","030111","alle","alle","personer","0_5","2478"
"befolkning_alder","2007","030111","befolkningen_ellers","0","personer","0_5","1159"
"befolkning_alder","2007","030111","befolkningen_ellers","1","personer","0_5","1253"
"befolkning_alder","2007","030111","befolkningen_ellers","alle","personer","0_5","2412"
"befolkning_alder","2007","030111","innvandrere","0","personer","0_5","38"
"befolkning_alder","2007","030111","innvandrere","1","personer","0_5","28"
"befolkning_alder","2007","030111","innvandrere","alle","personer","0_5","66"
"befolkning_alder","2007","030112","alle","0","personer","0_5","1892"
"befolkning_alder","2007","030112","alle","1","personer","0_5","1879"
"befolkning_alder","2007","030112","alle","alle","personer","0_5","3771"
"befolkning_alder","2007","030112","befolkningen_ellers","0","personer","0_5","1832"
"befolkning_alder","2007","030112","befolkningen_ellers","1","personer","0_5","1822"
"befolkning_alder","2007","030112","befolkningen_ellers","alle","personer","0_5","3654"
"befolkning_alder","2007","030112","innvandrere","0","personer","0_5","60"
"befolkning_alder","2007","030112","innvandrere","1","personer","0_5","57"
"befolkning_alder","2007","030112","innvandrere","alle","personer","0_5","117"
"befolkning_alder","2007","030113","alle","0","personer","0_5","1774"
"befolkning_alder","2007","030113","alle","1","personer","0_5","1840"
"befolkning_alder","2007","030113","alle","alle","personer","0_5","3614"
"befolkning_alder","2007","030113","befolkningen_ellers","0","personer","0_5","1745"
"befolkning_alder","2007","030113","befolkningen_ellers","1","personer","0_5","1791"
"befolkning_alder","2007","030113","befolkningen_ellers","alle","personer","0_5","3536"
"befolkning_alder","2007","030113","innvandrere","0","personer","0_5","29"
"befolkning_alder","2007","030113","innvandrere","1","personer","0_5","49"
"befolkning_alder","2007","030113","innvandrere","alle","personer","0_5","78"
"befolkning_alder","2007","030114","alle","0","personer","0_5","1807"
"befolkning_alder","2007","030114","alle","1","personer","0_5","1856"
"befolkning_alder","2007","030114","alle","alle","personer","0_5","3663"
"befolkning_alder","2007","030114","befolkningen_ellers","0","personer","0_5","1794"
"befolkning_alder","2007","030114","befolkningen_ellers","1","personer","0_5","1823"
"befolkning_alder","2007","030114","befolkningen_ellers","alle","personer","0_5","3617"
"befolkning_alder","2007","030114","innvandrere","0","personer","0_5","13"
"befolkning_alder","2007","030114","innvandrere","1","personer","0_5","33"
"befolkning_alder","2007","030114","innvandrere","alle","personer","0_5","46"
"befolkning_alder","2007","030115","alle","0","personer","0_5","1684"
"befolkning_alder","2007","030115","alle","1","personer","0_5","1894"
"befolkning_alder","2007","030115","alle","alle","personer","0_5","3578"
"befolkning_alder","2007","030115","befolkningen_ellers","0","personer","0_5","1628"
"befolkning_alder","2007","030115","befolkningen_ellers","1","personer","0_5","1836"
"befolkning_alder","2007","030115","befolkningen_ellers","alle","personer","0_5","3464"
"befolkning_alder","2007","030115","innvandrere","0","personer","0_5","56"
"befolkning_alder","2007","030115","innvandrere","1","personer","0_5","58"
"befolkning_alder","2007","030115","innvandrere","alle","personer","0_5","114"
"befolkning_alder","2007","030116","alle","0","personer","0_5","8"
"befolkning_alder","2007","030116","alle","1","personer","0_5","7"
"befolkning_alder","2007","030116","alle","alle","personer","0_5","15"
"befolkning_alder","2007","030116","befolkningen_ellers","0","personer","0_5","8"
"befolkning_alder","2007","030116","befolkningen_ellers","1","personer","0_5","7"
"befolkning_alder","2007","030116","befolkningen_ellers","alle","personer","0_5","15"
"befolkning_alder","2007","030116","innvandrere","0","personer","0_5","0"
"befolkning_alder","2007","030116","innvandrere","1","personer","0_5","0"
"befolkning_alder","2007","030116","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2007","030117","alle","0","personer","0_5","57"
"befolkning_alder","2007","030117","alle","1","personer","0_5","53"
"befolkning_alder","2007","030117","alle","alle","personer","0_5","110"
"befolkning_alder","2007","030117","befolkningen_ellers","0","personer","0_5","57"
"befolkning_alder","2007","030117","befolkningen_ellers","1","personer","0_5","53"
"befolkning_alder","2007","030117","befolkningen_ellers","alle","personer","0_5","110"
"befolkning_alder","2007","030117","innvandrere","0","personer","0_5","0"
"befolkning_alder","2007","030117","innvandrere","1","personer","0_5","0"
"befolkning_alder","2007","030117","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2007","030199","alle","0","personer","0_5","38"
"befolkning_alder","2007","030199","alle","1","personer","0_5","60"
"befolkning_alder","2007","030199","alle","alle","personer","0_5","98"
"befolkning_alder","2007","030199","befolkningen_ellers","0","personer","0_5","35"
"befolkning_alder","2007","030199","befolkningen_ellers","1","personer","0_5","57"
"befolkning_alder","2007","030199","befolkningen_ellers","alle","personer","0_5","93"
"befolkning_alder","2007","030199","innvandrere","0","personer","0_5","3"
"befolkning_alder","2007","030199","innvandrere","1","personer","0_5","3"
"befolkning_alder","2007","030199","innvandrere","alle","personer","0_5","5"
"befolkning_alder","2008","030101","alle","0","personer","0_5","1812"
"befolkning_alder","2008","030101","alle","1","personer","0_5","1833"
"befolkning_alder","2008","030101","alle","alle","personer","0_5","3645"
"befolkning_alder","2008","030101","befolkningen_ellers","0","personer","0_5","1741"
"befolkning_alder","2008","030101","befolkningen_ellers","1","personer","0_5","1772"
"befolkning_alder","2008","030101","befolkningen_ellers","alle","personer","0_5","3513"
"befolkning_alder","2008","030101","innvandrere","0","personer","0_5","71"
"befolkning_alder","2008","030101","innvandrere","1","personer","0_5","61"
"befolkning_alder","2008","030101","innvandrere","alle","personer","0_5","132"
"befolkning_alder","2008","030102","alle","0","personer","0_5","1511"
"befolkning_alder","2008","030102","alle","1","personer","0_5","1563"
"befolkning_alder","2008","030102","alle","alle","personer","0_5","3074"
"befolkning_alder","2008","030102","befolkningen_ellers","0","personer","0_5","1460"
"befolkning_alder","2008","030102","befolkningen_ellers","1","personer","0_5","1504"
"befolkning_alder","2008","030102","befolkningen_ellers","alle","personer","0_5","2964"
"befolkning_alder","2008","030102","innvandrere","0","personer","0_5","51"
"befolkning_alder","2008","030102","innvandrere","1","personer","0_5","59"
"befolkning_alder","2008","030102","innvandrere","alle","personer","0_5","110"
"befolkning_alder","2008","030103","alle","0","personer","0_5","1263"
"befolkning_alder","2008","030103","alle","1","personer","0_5","1219"
"befolkning_alder","2008","030103","alle","alle","personer","0_5","2482"
"befolkning_alder","2008","030103","befolkningen_ellers","0","personer","0_5","1226"
"befolkning_alder","2008","030103","befolkningen_ellers","1","personer","0_5","1183"
"befolkning_alder","2008","030103","befolkningen_ellers","alle","personer","0_5","2409"
"befolkning_alder","2008","030103","innvandrere","0","personer","0_5","37"
"befolkning_alder","2008","030103","innvandrere","1","personer","0_5","36"
"befolkning_alder","2008","030103","innvandrere","alle","personer","0_5","73"
"befolkning_alder","2008","030104","alle","0","personer","0_5","908"
"befolkning_alder","2008","030104","alle","1","personer","0_5","913"
"befolkning_alder","2008","030104","alle","alle","personer","0_5","1821"
"befolkning_alder","2008","030104","befolkningen_ellers","0","personer","0_5","877"
"befolkning_alder","2008","030104","befolkningen_ellers","1","personer","0_5","878"
"befolkning_alder","2008","030104","befolkningen_ellers","alle","personer","0_5","1755"
"befolkning_alder","2008","030104","innvandrere","0","personer","0_5","31"
"befolkning_alder","2008","030104","innvandrere","1","personer","0_5","35"
"befolkning_alder","2008","030104","innvandrere","alle","personer","0_5","66"
"befolkning_alder","2008","030105","alle","0","personer","0_5","1255"
"befolkning_alder","2008","030105","alle","1","personer","0_5","1273"
"befolkning_alder","2008","030105","alle","alle","personer","0_5","2528"
"befolkning_alder","2008","030105","befolkningen_ellers","0","personer","0_5","1170"
"befolkning_alder","2008","030105","befolkningen_ellers","1","personer","0_5","1203"
"befolkning_alder","2008","030105","befolkningen_ellers","alle","personer","0_5","2373"
"befolkning_alder","2008","030105","innvandrere","0","personer","0_5","85"
"befolkning_alder","2008","030105","innvandrere","1","personer","0_5","70"
"befolkning_alder","2008","030105","innvandrere","alle","personer","0_5","155"
"befolkning_alder","2008","030106","alle","0","personer","0_5","1204"
"befolkning_alder","2008","030106","alle","1","personer","0_5","1201"
"befolkning_alder","2008","030106","alle","alle","personer","0_5","2405"
"befolkning_alder","2008","030106","befolkningen_ellers","0","personer","0_5","1170"
"befolkning_alder","2008","030106","befolkningen_ellers","1","personer","0_5","1168"
"befolkning_alder","2008","030106","befolkningen_ellers","alle","personer","0_5","2338"
"befolkning_alder","2008","030106","innvandrere","0","personer","0_5","34"
"befolkning_alder","2008","030106","innvandrere","1","personer","0_5","33"
"befolkning_alder","2008","030106","innvandrere","alle","personer","0_5","67"
"befolkning_alder","2008","030107","alle","0","personer","0_5","1772"
"befolkning_alder","2008","030107","alle","1","personer","0_5","1812"
"befolkning_alder","2008","030107","alle","alle","personer","0_5","3584"
"befolkning_alder","2008","030107","befolkningen_ellers","0","personer","0_5","1722"
"befolkning_alder","2008","030107","befolkningen_ellers","1","personer","0_5","1775"
"befolkning_alder","2008","030107","befolkningen_ellers","alle","personer","0_5","3497"
"befolkning_alder","2008","030107","innvandrere","0","personer","0_5","50"
"befolkning_alder","2008","030107","innvandrere","1","personer","0_5","37"
"befolkning_alder","2008","030107","innvandrere","alle","personer","0_5","87"
"befolkning_alder","2008","030108","alle","0","personer","0_5","1783"
"befolkning_alder","2008","030108","alle","1","personer","0_5","2010"
"befolkning_alder","2008","030108","alle","alle","personer","0_5","3793"
"befolkning_alder","2008","030108","befolkningen_ellers","0","personer","0_5","1744"
"befolkning_alder","2008","030108","befolkningen_ellers","1","personer","0_5","1970"
"befolkning_alder","2008","030108","befolkningen_ellers","alle","personer","0_5","3714"
"befolkning_alder","2008","030108","innvandrere","0","personer","0_5","39"
"befolkning_alder","2008","030108","innvandrere","1","personer","0_5","40"
"befolkning_alder","2008","030108","innvandrere","alle","personer","0_5","79"
"befolkning_alder","2008","030109","alle","0","personer","0_5","1314"
"befolkning_alder","2008","030109","alle","1","personer","0_5","1324"
"befolkning_alder","2008","030109","alle","alle","personer","0_5","2638"
"befolkning_alder","2008","030109","befolkningen_ellers","0","personer","0_5","1272"
"befolkning_alder","2008","030109","befolkningen_ellers","1","personer","0_5","1286"
"befolkning_alder","2008","030109","befolkningen_ellers","alle","personer","0_5","2558"
"befolkning_alder","2008","030109","innvandrere","0","personer","0_5","42"
"befolkning_alder","2008","030109","innvandrere","1","personer","0_5","38"
"befolkning_alder","2008","030109","innvandrere","alle","personer","0_5","80"
"befolkning_alder","2008","030110","alle","0","personer","0_5","1052"
"befolkning_alder","2008","030110","alle","1","personer","0_5","1112"
"befolkning_alder","2008","030110","alle","alle","personer","0_5","2164"
