"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","10","alle","1","personer","0_5","7211"
"befolkning_alder","2015","10","alle","alle","personer","0_5","13905"
"befolkning_alder","2015","10","befolkningen_ellers","0","personer","0_5","6491"
"befolkning_alder","2015","10","befolkningen_ellers","1","personer","0_5","6992"
"befolkning_alder","2015","10","befolkningen_ellers","alle","personer","0_5","13483"
"befolkning_alder","2015","10","innvandrere","0","personer","0_5","203"
"befolkning_alder","2015","10","innvandrere","1","personer","0_5","219"
"befolkning_alder","2015","10","innvandrere","alle","personer","0_5","422"
"befolkning_alder","2015","11","alle","0","personer","0_5","19250"
"befolkning_alder","2015","11","alle","1","personer","0_5","19933"
"befolkning_alder","2015","11","alle","alle","personer","0_5","39183"
"befolkning_alder","2015","11","befolkningen_ellers","0","personer","0_5","18382"
"befolkning_alder","2015","11","befolkningen_ellers","1","personer","0_5","18981"
"befolkning_alder","2015","11","befolkningen_ellers","alle","personer","0_5","37363"
"befolkning_alder","2015","11","innvandrere","0","personer","0_5","868"
"befolkning_alder","2015","11","innvandrere","1","personer","0_5","952"
"befolkning_alder","2015","11","innvandrere","alle","personer","0_5","1820"
"befolkning_alder","2015","12","alle","0","personer","0_5","18801"
"befolkning_alder","2015","12","alle","1","personer","0_5","19966"
"befolkning_alder","2015","12","alle","alle","personer","0_5","38767"
"befolkning_alder","2015","12","befolkningen_ellers","0","personer","0_5","18155"
"befolkning_alder","2015","12","befolkningen_ellers","1","personer","0_5","19304"
"befolkning_alder","2015","12","befolkningen_ellers","alle","personer","0_5","37459"
"befolkning_alder","2015","12","innvandrere","0","personer","0_5","646"
"befolkning_alder","2015","12","innvandrere","1","personer","0_5","662"
"befolkning_alder","2015","12","innvandrere","alle","personer","0_5","1308"
"befolkning_alder","2015","14","alle","0","personer","0_5","3626"
"befolkning_alder","2015","14","alle","1","personer","0_5","3818"
"befolkning_alder","2015","14","alle","alle","personer","0_5","7444"
"befolkning_alder","2015","14","befolkningen_ellers","0","personer","0_5","3475"
"befolkning_alder","2015","14","befolkningen_ellers","1","personer","0_5","3704"
"befolkning_alder","2015","14","befolkningen_ellers","alle","personer","0_5","7179"
"befolkning_alder","2015","14","innvandrere","0","personer","0_5","151"
"befolkning_alder","2015","14","innvandrere","1","personer","0_5","114"
"befolkning_alder","2015","14","innvandrere","alle","personer","0_5","265"
"befolkning_alder","2015","15","alle","0","personer","0_5","8945"
"befolkning_alder","2015","15","alle","1","personer","0_5","9315"
"befolkning_alder","2015","15","alle","alle","personer","0_5","18260"
"befolkning_alder","2015","15","befolkningen_ellers","0","personer","0_5","8622"
"befolkning_alder","2015","15","befolkningen_ellers","1","personer","0_5","8991"
"befolkning_alder","2015","15","befolkningen_ellers","alle","personer","0_5","17613"
"befolkning_alder","2015","15","innvandrere","0","personer","0_5","323"
"befolkning_alder","2015","15","innvandrere","1","personer","0_5","324"
"befolkning_alder","2015","15","innvandrere","alle","personer","0_5","647"
"befolkning_alder","2015","16","alle","0","personer","0_5","10947"
"befolkning_alder","2015","16","alle","1","personer","0_5","11563"
"befolkning_alder","2015","16","alle","alle","personer","0_5","22510"
"befolkning_alder","2015","16","befolkningen_ellers","0","personer","0_5","10663"
"befolkning_alder","2015","16","befolkningen_ellers","1","personer","0_5","11294"
"befolkning_alder","2015","16","befolkningen_ellers","alle","personer","0_5","21957"
"befolkning_alder","2015","16","innvandrere","0","personer","0_5","284"
"befolkning_alder","2015","16","innvandrere","1","personer","0_5","269"
"befolkning_alder","2015","16","innvandrere","alle","personer","0_5","553"
"befolkning_alder","2015","17","alle","0","personer","0_5","4596"
"befolkning_alder","2015","17","alle","1","personer","0_5","4832"
"befolkning_alder","2015","17","alle","alle","personer","0_5","9428"
"befolkning_alder","2015","17","befolkningen_ellers","0","personer","0_5","4471"
"befolkning_alder","2015","17","befolkningen_ellers","1","personer","0_5","4729"
"befolkning_alder","2015","17","befolkningen_ellers","alle","personer","0_5","9200"
"befolkning_alder","2015","17","innvandrere","0","personer","0_5","125"
"befolkning_alder","2015","17","innvandrere","1","personer","0_5","103"
"befolkning_alder","2015","17","innvandrere","alle","personer","0_5","228"
"befolkning_alder","2015","18","alle","0","personer","0_5","7644"
"befolkning_alder","2015","18","alle","1","personer","0_5","8053"
"befolkning_alder","2015","18","alle","alle","personer","0_5","15697"
"befolkning_alder","2015","18","befolkningen_ellers","0","personer","0_5","7396"
"befolkning_alder","2015","18","befolkningen_ellers","1","personer","0_5","7817"
"befolkning_alder","2015","18","befolkningen_ellers","alle","personer","0_5","15213"
"befolkning_alder","2015","18","innvandrere","0","personer","0_5","248"
"befolkning_alder","2015","18","innvandrere","1","personer","0_5","236"
"befolkning_alder","2015","18","innvandrere","alle","personer","0_5","484"
"befolkning_alder","2015","19","alle","0","personer","0_5","5411"
"befolkning_alder","2015","19","alle","1","personer","0_5","5594"
"befolkning_alder","2015","19","alle","alle","personer","0_5","11005"
"befolkning_alder","2015","19","befolkningen_ellers","0","personer","0_5","5238"
"befolkning_alder","2015","19","befolkningen_ellers","1","personer","0_5","5429"
