"tabell_navn","aar","naringsregion_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2007","62","innvandrere","1","personer","0_5","0"
"befolkning_alder","2007","62","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2007","63","alle","0","personer","0_5","948"
"befolkning_alder","2007","63","alle","1","personer","0_5","980"
"befolkning_alder","2007","63","alle","alle","personer","0_5","1928"
"befolkning_alder","2007","63","befolkningen_ellers","0","personer","0_5","934"
"befolkning_alder","2007","63","befolkningen_ellers","1","personer","0_5","974"
"befolkning_alder","2007","63","befolkningen_ellers","alle","personer","0_5","1908"
"befolkning_alder","2007","63","innvandrere","0","personer","0_5","14"
"befolkning_alder","2007","63","innvandrere","1","personer","0_5","6"
"befolkning_alder","2007","63","innvandrere","alle","personer","0_5","20"
"befolkning_alder","2007","64","alle","0","personer","0_5","2157"
"befolkning_alder","2007","64","alle","1","personer","0_5","2262"
"befolkning_alder","2007","64","alle","alle","personer","0_5","4419"
"befolkning_alder","2007","64","befolkningen_ellers","0","personer","0_5","2138"
"befolkning_alder","2007","64","befolkningen_ellers","1","personer","0_5","2231"
"befolkning_alder","2007","64","befolkningen_ellers","alle","personer","0_5","4369"
"befolkning_alder","2007","64","innvandrere","0","personer","0_5","19"
"befolkning_alder","2007","64","innvandrere","1","personer","0_5","31"
"befolkning_alder","2007","64","innvandrere","alle","personer","0_5","50"
"befolkning_alder","2007","65","alle","0","personer","0_5","292"
"befolkning_alder","2007","65","alle","1","personer","0_5","297"
"befolkning_alder","2007","65","alle","alle","personer","0_5","589"
"befolkning_alder","2007","65","befolkningen_ellers","0","personer","0_5","289"
"befolkning_alder","2007","65","befolkningen_ellers","1","personer","0_5","297"
"befolkning_alder","2007","65","befolkningen_ellers","alle","personer","0_5","586"
"befolkning_alder","2007","65","innvandrere","0","personer","0_5","3"
"befolkning_alder","2007","65","innvandrere","1","personer","0_5","0"
"befolkning_alder","2007","65","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2007","66","alle","0","personer","0_5","334"
"befolkning_alder","2007","66","alle","1","personer","0_5","345"
"befolkning_alder","2007","66","alle","alle","personer","0_5","679"
"befolkning_alder","2007","66","befolkningen_ellers","0","personer","0_5","334"
"befolkning_alder","2007","66","befolkningen_ellers","1","personer","0_5","345"
"befolkning_alder","2007","66","befolkningen_ellers","alle","personer","0_5","679"
"befolkning_alder","2007","66","innvandrere","0","personer","0_5","0"
"befolkning_alder","2007","66","innvandrere","1","personer","0_5","0"
"befolkning_alder","2007","66","innvandrere","alle","personer","0_5","0"
"befolkning_alder","2007","67","alle","0","personer","0_5","676"
"befolkning_alder","2007","67","alle","1","personer","0_5","749"
"befolkning_alder","2007","67","alle","alle","personer","0_5","1425"
"befolkning_alder","2007","67","befolkningen_ellers","0","personer","0_5","667"
"befolkning_alder","2007","67","befolkningen_ellers","1","personer","0_5","739"
"befolkning_alder","2007","67","befolkningen_ellers","alle","personer","0_5","1406"
"befolkning_alder","2007","67","innvandrere","0","personer","0_5","9"
"befolkning_alder","2007","67","innvandrere","1","personer","0_5","10"
"befolkning_alder","2007","67","innvandrere","alle","personer","0_5","19"
"befolkning_alder","2007","68","alle","0","personer","0_5","465"
"befolkning_alder","2007","68","alle","1","personer","0_5","416"
"befolkning_alder","2007","68","alle","alle","personer","0_5","881"
"befolkning_alder","2007","68","befolkningen_ellers","0","personer","0_5","462"
"befolkning_alder","2007","68","befolkningen_ellers","1","personer","0_5","413"
"befolkning_alder","2007","68","befolkningen_ellers","alle","personer","0_5","875"
"befolkning_alder","2007","68","innvandrere","0","personer","0_5","3"
"befolkning_alder","2007","68","innvandrere","1","personer","0_5","3"
"befolkning_alder","2007","68","innvandrere","alle","personer","0_5","6"
"befolkning_alder","2007","69","alle","0","personer","0_5","365"
"befolkning_alder","2007","69","alle","1","personer","0_5","426"
"befolkning_alder","2007","69","alle","alle","personer","0_5","791"
"befolkning_alder","2007","69","befolkningen_ellers","0","personer","0_5","361"
"befolkning_alder","2007","69","befolkningen_ellers","1","personer","0_5","421"
"befolkning_alder","2007","69","befolkningen_ellers","alle","personer","0_5","782"
"befolkning_alder","2007","69","innvandrere","0","personer","0_5","4"
"befolkning_alder","2007","69","innvandrere","1","personer","0_5","5"
"befolkning_alder","2007","69","innvandrere","alle","personer","0_5","9"
"befolkning_alder","2007","70","alle","0","personer","0_5","111"
"befolkning_alder","2007","70","alle","1","personer","0_5","149"
"befolkning_alder","2007","70","alle","alle","personer","0_5","260"
"befolkning_alder","2007","70","befolkningen_ellers","0","personer","0_5","111"
"befolkning_alder","2007","70","befolkningen_ellers","1","personer","0_5","146"
"befolkning_alder","2007","70","befolkningen_ellers","alle","personer","0_5","257"
"befolkning_alder","2007","70","innvandrere","0","personer","0_5","0"
"befolkning_alder","2007","70","innvandrere","1","personer","0_5","3"
"befolkning_alder","2007","70","innvandrere","alle","personer","0_5","3"
"befolkning_alder","2007","71","alle","0","personer","0_5","515"
"befolkning_alder","2007","71","alle","1","personer","0_5","546"
"befolkning_alder","2007","71","alle","alle","personer","0_5","1061"
"befolkning_alder","2007","71","befolkningen_ellers","0","personer","0_5","512"
"befolkning_alder","2007","71","befolkningen_ellers","1","personer","0_5","538"
"befolkning_alder","2007","71","befolkningen_ellers","alle","personer","0_5","1050"
"befolkning_alder","2007","71","innvandrere","0","personer","0_5","3"
"befolkning_alder","2007","71","innvandrere","1","personer","0_5","8"
"befolkning_alder","2007","71","innvandrere","alle","personer","0_5","11"
"befolkning_alder","2007","72","alle","0","personer","0_5","1022"
"befolkning_alder","2007","72","alle","1","personer","0_5","1100"
"befolkning_alder","2007","72","alle","alle","personer","0_5","2122"
"befolkning_alder","2007","72","befolkningen_ellers","0","personer","0_5","1003"
"befolkning_alder","2007","72","befolkningen_ellers","1","personer","0_5","1091"
"befolkning_alder","2007","72","befolkningen_ellers","alle","personer","0_5","2094"
"befolkning_alder","2007","72","innvandrere","0","personer","0_5","19"
"befolkning_alder","2007","72","innvandrere","1","personer","0_5","9"
"befolkning_alder","2007","72","innvandrere","alle","personer","0_5","28"
"befolkning_alder","2007","73","alle","0","personer","0_5","2633"
"befolkning_alder","2007","73","alle","1","personer","0_5","2815"
"befolkning_alder","2007","73","alle","alle","personer","0_5","5448"
"befolkning_alder","2007","73","befolkningen_ellers","0","personer","0_5","2604"
"befolkning_alder","2007","73","befolkningen_ellers","1","personer","0_5","2782"
"befolkning_alder","2007","73","befolkningen_ellers","alle","personer","0_5","5386"
"befolkning_alder","2007","73","innvandrere","0","personer","0_5","29"
"befolkning_alder","2007","73","innvandrere","1","personer","0_5","33"
"befolkning_alder","2007","73","innvandrere","alle","personer","0_5","62"
"befolkning_alder","2007","74","alle","0","personer","0_5","794"
"befolkning_alder","2007","74","alle","1","personer","0_5","778"
"befolkning_alder","2007","74","alle","alle","personer","0_5","1572"
"befolkning_alder","2007","74","befolkningen_ellers","0","personer","0_5","787"
"befolkning_alder","2007","74","befolkningen_ellers","1","personer","0_5","769"
"befolkning_alder","2007","74","befolkningen_ellers","alle","personer","0_5","1556"
"befolkning_alder","2007","74","innvandrere","0","personer","0_5","7"
"befolkning_alder","2007","74","innvandrere","1","personer","0_5","9"
"befolkning_alder","2007","74","innvandrere","alle","personer","0_5","16"
"befolkning_alder","2007","75","alle","0","personer","0_5","786"
"befolkning_alder","2007","75","alle","1","personer","0_5","846"
"befolkning_alder","2007","75","alle","alle","personer","0_5","1632"
"befolkning_alder","2007","75","befolkningen_ellers","0","personer","0_5","778"
"befolkning_alder","2007","75","befolkningen_ellers","1","personer","0_5","834"
"befolkning_alder","2007","75","befolkningen_ellers","alle","personer","0_5","1612"
"befolkning_alder","2007","75","innvandrere","0","personer","0_5","8"
"befolkning_alder","2007","75","innvandrere","1","personer","0_5","12"
"befolkning_alder","2007","75","innvandrere","alle","personer","0_5","20"
"befolkning_alder","2007","76","alle","0","personer","0_5","998"
"befolkning_alder","2007","76","alle","1","personer","0_5","1033"
"befolkning_alder","2007","76","alle","alle","personer","0_5","2031"
"befolkning_alder","2007","76","befolkningen_ellers","0","personer","0_5","987"
"befolkning_alder","2007","76","befolkningen_ellers","1","personer","0_5","1022"
"befolkning_alder","2007","76","befolkningen_ellers","alle","personer","0_5","2009"
"befolkning_alder","2007","76","innvandrere","0","personer","0_5","11"
"befolkning_alder","2007","76","innvandrere","1","personer","0_5","11"
"befolkning_alder","2007","76","innvandrere","alle","personer","0_5","22"
"befolkning_alder","2007","77","alle","0","personer","0_5","1078"
"befolkning_alder","2007","77","alle","1","personer","0_5","1175"
"befolkning_alder","2007","77","alle","alle","personer","0_5","2253"
"befolkning_alder","2007","77","befolkningen_ellers","0","personer","0_5","1061"
"befolkning_alder","2007","77","befolkningen_ellers","1","personer","0_5","1160"
"befolkning_alder","2007","77","befolkningen_ellers","alle","personer","0_5","2221"
"befolkning_alder","2007","77","innvandrere","0","personer","0_5","17"
"befolkning_alder","2007","77","innvandrere","1","personer","0_5","15"
"befolkning_alder","2007","77","innvandrere","alle","personer","0_5","32"
"befolkning_alder","2007","78","alle","0","personer","0_5","1026"
"befolkning_alder","2007","78","alle","1","personer","0_5","1101"
"befolkning_alder","2007","78","alle","alle","personer","0_5","2127"
"befolkning_alder","2007","78","befolkningen_ellers","0","personer","0_5","1013"
"befolkning_alder","2007","78","befolkningen_ellers","1","personer","0_5","1087"
"befolkning_alder","2007","78","befolkningen_ellers","alle","personer","0_5","2100"
"befolkning_alder","2007","78","innvandrere","0","personer","0_5","13"
"befolkning_alder","2007","78","innvandrere","1","personer","0_5","14"
"befolkning_alder","2007","78","innvandrere","alle","personer","0_5","27"
"befolkning_alder","2007","79","alle","0","personer","0_5","2777"
"befolkning_alder","2007","79","alle","1","personer","0_5","2906"
"befolkning_alder","2007","79","alle","alle","personer","0_5","5683"
"befolkning_alder","2007","79","befolkningen_ellers","0","personer","0_5","2739"
"befolkning_alder","2007","79","befolkningen_ellers","1","personer","0_5","2868"
"befolkning_alder","2007","79","befolkningen_ellers","alle","personer","0_5","5607"
"befolkning_alder","2007","79","innvandrere","0","personer","0_5","38"
"befolkning_alder","2007","79","innvandrere","1","personer","0_5","38"
"befolkning_alder","2007","79","innvandrere","alle","personer","0_5","76"
"befolkning_alder","2007","80","alle","0","personer","0_5","485"
"befolkning_alder","2007","80","alle","1","personer","0_5","563"
"befolkning_alder","2007","80","alle","alle","personer","0_5","1048"
"befolkning_alder","2007","80","befolkningen_ellers","0","personer","0_5","480"
"befolkning_alder","2007","80","befolkningen_ellers","1","personer","0_5","553"
"befolkning_alder","2007","80","befolkningen_ellers","alle","personer","0_5","1033"
"befolkning_alder","2007","80","innvandrere","0","personer","0_5","5"
"befolkning_alder","2007","80","innvandrere","1","personer","0_5","10"
"befolkning_alder","2007","80","innvandrere","alle","personer","0_5","15"
"befolkning_alder","2007","81","alle","0","personer","0_5","1337"
"befolkning_alder","2007","81","alle","1","personer","0_5","1446"
"befolkning_alder","2007","81","alle","alle","personer","0_5","2783"
"befolkning_alder","2007","81","befolkningen_ellers","0","personer","0_5","1321"
"befolkning_alder","2007","81","befolkningen_ellers","1","personer","0_5","1443"
"befolkning_alder","2007","81","befolkningen_ellers","alle","personer","0_5","2764"
"befolkning_alder","2007","81","innvandrere","0","personer","0_5","16"
"befolkning_alder","2007","81","innvandrere","1","personer","0_5","3"
"befolkning_alder","2007","81","innvandrere","alle","personer","0_5","19"
"befolkning_alder","2007","82","alle","0","personer","0_5","492"
"befolkning_alder","2007","82","alle","1","personer","0_5","501"
"befolkning_alder","2007","82","alle","alle","personer","0_5","993"
"befolkning_alder","2007","82","befolkningen_ellers","0","personer","0_5","489"
"befolkning_alder","2007","82","befolkningen_ellers","1","personer","0_5","493"
"befolkning_alder","2007","82","befolkningen_ellers","alle","personer","0_5","983"
"befolkning_alder","2007","82","innvandrere","0","personer","0_5","3"
"befolkning_alder","2007","82","innvandrere","1","personer","0_5","8"
"befolkning_alder","2007","82","innvandrere","alle","personer","0_5","10"
"befolkning_alder","2007","83","alle","0","personer","0_5","794"
"befolkning_alder","2007","83","alle","1","personer","0_5","765"
"befolkning_alder","2007","83","alle","alle","personer","0_5","1559"
"befolkning_alder","2007","83","befolkningen_ellers","0","personer","0_5","774"
"befolkning_alder","2007","83","befolkningen_ellers","1","personer","0_5","750"
"befolkning_alder","2007","83","befolkningen_ellers","alle","personer","0_5","1524"
"befolkning_alder","2007","83","innvandrere","0","personer","0_5","20"
"befolkning_alder","2007","83","innvandrere","1","personer","0_5","15"
"befolkning_alder","2007","83","innvandrere","alle","personer","0_5","35"
"befolkning_alder","2008","01","alle","0","personer","0_5","921"
"befolkning_alder","2008","01","alle","1","personer","0_5","988"
"befolkning_alder","2008","01","alle","alle","personer","0_5","1909"
"befolkning_alder","2008","01","befolkningen_ellers","0","personer","0_5","904"
"befolkning_alder","2008","01","befolkningen_ellers","1","personer","0_5","970"
"befolkning_alder","2008","01","befolkningen_ellers","alle","personer","0_5","1874"
"befolkning_alder","2008","01","innvandrere","0","personer","0_5","17"
"befolkning_alder","2008","01","innvandrere","1","personer","0_5","18"
"befolkning_alder","2008","01","innvandrere","alle","personer","0_5","35"
"befolkning_alder","2008","02","alle","0","personer","0_5","1900"
"befolkning_alder","2008","02","alle","1","personer","0_5","2050"
"befolkning_alder","2008","02","alle","alle","personer","0_5","3950"
"befolkning_alder","2008","02","befolkningen_ellers","0","personer","0_5","1870"
"befolkning_alder","2008","02","befolkningen_ellers","1","personer","0_5","2000"
"befolkning_alder","2008","02","befolkningen_ellers","alle","personer","0_5","3870"
"befolkning_alder","2008","02","innvandrere","0","personer","0_5","30"
"befolkning_alder","2008","02","innvandrere","1","personer","0_5","50"
"befolkning_alder","2008","02","innvandrere","alle","personer","0_5","80"
"befolkning_alder","2008","03","alle","0","personer","0_5","1814"
"befolkning_alder","2008","03","alle","1","personer","0_5","1967"
"befolkning_alder","2008","03","alle","alle","personer","0_5","3781"
"befolkning_alder","2008","03","befolkningen_ellers","0","personer","0_5","1783"
"befolkning_alder","2008","03","befolkningen_ellers","1","personer","0_5","1935"
"befolkning_alder","2008","03","befolkningen_ellers","alle","personer","0_5","3718"
"befolkning_alder","2008","03","innvandrere","0","personer","0_5","31"
"befolkning_alder","2008","03","innvandrere","1","personer","0_5","32"
"befolkning_alder","2008","03","innvandrere","alle","personer","0_5","63"
"befolkning_alder","2008","04","alle","0","personer","0_5","4184"
"befolkning_alder","2008","04","alle","1","personer","0_5","4505"
"befolkning_alder","2008","04","alle","alle","personer","0_5","8689"
"befolkning_alder","2008","04","befolkningen_ellers","0","personer","0_5","4116"
"befolkning_alder","2008","04","befolkningen_ellers","1","personer","0_5","4424"
"befolkning_alder","2008","04","befolkningen_ellers","alle","personer","0_5","8540"
"befolkning_alder","2008","04","innvandrere","0","personer","0_5","68"
"befolkning_alder","2008","04","innvandrere","1","personer","0_5","81"
"befolkning_alder","2008","04","innvandrere","alle","personer","0_5","149"
"befolkning_alder","2008","05","alle","0","personer","0_5","6442"
"befolkning_alder","2008","05","alle","1","personer","0_5","6677"
"befolkning_alder","2008","05","alle","alle","personer","0_5","13119"
"befolkning_alder","2008","05","befolkningen_ellers","0","personer","0_5","6287"
"befolkning_alder","2008","05","befolkningen_ellers","1","personer","0_5","6503"
"befolkning_alder","2008","05","befolkningen_ellers","alle","personer","0_5","12790"
"befolkning_alder","2008","05","innvandrere","0","personer","0_5","155"
"befolkning_alder","2008","05","innvandrere","1","personer","0_5","174"
"befolkning_alder","2008","05","innvandrere","alle","personer","0_5","329"
"befolkning_alder","2008","06","alle","0","personer","0_5","4745"
"befolkning_alder","2008","06","alle","1","personer","0_5","4969"
"befolkning_alder","2008","06","alle","alle","personer","0_5","9714"
"befolkning_alder","2008","06","befolkningen_ellers","0","personer","0_5","4665"
"befolkning_alder","2008","06","befolkningen_ellers","1","personer","0_5","4895"
"befolkning_alder","2008","06","befolkningen_ellers","alle","personer","0_5","9560"
"befolkning_alder","2008","06","innvandrere","0","personer","0_5","80"
"befolkning_alder","2008","06","innvandrere","1","personer","0_5","74"
"befolkning_alder","2008","06","innvandrere","alle","personer","0_5","154"
"befolkning_alder","2008","07","alle","0","personer","0_5","5881"
"befolkning_alder","2008","07","alle","1","personer","0_5","6115"
"befolkning_alder","2008","07","alle","alle","personer","0_5","11996"
"befolkning_alder","2008","07","befolkningen_ellers","0","personer","0_5","5781"
"befolkning_alder","2008","07","befolkningen_ellers","1","personer","0_5","6002"
"befolkning_alder","2008","07","befolkningen_ellers","alle","personer","0_5","11783"
"befolkning_alder","2008","07","innvandrere","0","personer","0_5","100"
"befolkning_alder","2008","07","innvandrere","1","personer","0_5","113"
"befolkning_alder","2008","07","innvandrere","alle","personer","0_5","213"
"befolkning_alder","2008","08","alle","0","personer","0_5","3376"
"befolkning_alder","2008","08","alle","1","personer","0_5","3541"
"befolkning_alder","2008","08","alle","alle","personer","0_5","6917"
"befolkning_alder","2008","08","befolkningen_ellers","0","personer","0_5","3325"
"befolkning_alder","2008","08","befolkningen_ellers","1","personer","0_5","3502"
"befolkning_alder","2008","08","befolkningen_ellers","alle","personer","0_5","6827"
"befolkning_alder","2008","08","innvandrere","0","personer","0_5","51"
"befolkning_alder","2008","08","innvandrere","1","personer","0_5","39"
"befolkning_alder","2008","08","innvandrere","alle","personer","0_5","90"
"befolkning_alder","2008","09","alle","0","personer","0_5","22451"
"befolkning_alder","2008","09","alle","1","personer","0_5","23219"
"befolkning_alder","2008","09","alle","alle","personer","0_5","45670"
"befolkning_alder","2008","09","befolkningen_ellers","0","personer","0_5","21753"
"befolkning_alder","2008","09","befolkningen_ellers","1","personer","0_5","22540"
"befolkning_alder","2008","09","befolkningen_ellers","alle","personer","0_5","44293"
"befolkning_alder","2008","09","innvandrere","0","personer","0_5","698"
"befolkning_alder","2008","09","innvandrere","1","personer","0_5","679"
"befolkning_alder","2008","09","innvandrere","alle","personer","0_5","1377"
"befolkning_alder","2008","10","alle","0","personer","0_5","439"
"befolkning_alder","2008","10","alle","1","personer","0_5","512"
"befolkning_alder","2008","10","alle","alle","personer","0_5","951"
"befolkning_alder","2008","10","befolkningen_ellers","0","personer","0_5","435"
"befolkning_alder","2008","10","befolkningen_ellers","1","personer","0_5","497"
"befolkning_alder","2008","10","befolkningen_ellers","alle","personer","0_5","932"
"befolkning_alder","2008","10","innvandrere","0","personer","0_5","4"
"befolkning_alder","2008","10","innvandrere","1","personer","0_5","15"
"befolkning_alder","2008","10","innvandrere","alle","personer","0_5","19"
"befolkning_alder","2008","11","alle","0","personer","0_5","1448"
"befolkning_alder","2008","11","alle","1","personer","0_5","1518"
"befolkning_alder","2008","11","alle","alle","personer","0_5","2966"
"befolkning_alder","2008","11","befolkningen_ellers","0","personer","0_5","1437"
"befolkning_alder","2008","11","befolkningen_ellers","1","personer","0_5","1505"
"befolkning_alder","2008","11","befolkningen_ellers","alle","personer","0_5","2942"
"befolkning_alder","2008","11","innvandrere","0","personer","0_5","11"
"befolkning_alder","2008","11","innvandrere","1","personer","0_5","13"
"befolkning_alder","2008","11","innvandrere","alle","personer","0_5","24"
"befolkning_alder","2008","12","alle","0","personer","0_5","2673"
"befolkning_alder","2008","12","alle","1","personer","0_5","2811"
"befolkning_alder","2008","12","alle","alle","personer","0_5","5484"
"befolkning_alder","2008","12","befolkningen_ellers","0","personer","0_5","2625"
"befolkning_alder","2008","12","befolkningen_ellers","1","personer","0_5","2766"
"befolkning_alder","2008","12","befolkningen_ellers","alle","personer","0_5","5391"
"befolkning_alder","2008","12","innvandrere","0","personer","0_5","48"
"befolkning_alder","2008","12","innvandrere","1","personer","0_5","45"
"befolkning_alder","2008","12","innvandrere","alle","personer","0_5","93"
"befolkning_alder","2008","13","alle","0","personer","0_5","1140"
"befolkning_alder","2008","13","alle","1","personer","0_5","1169"
"befolkning_alder","2008","13","alle","alle","personer","0_5","2309"
"befolkning_alder","2008","13","befolkningen_ellers","0","personer","0_5","1117"
"befolkning_alder","2008","13","befolkningen_ellers","1","personer","0_5","1137"
"befolkning_alder","2008","13","befolkningen_ellers","alle","personer","0_5","2254"
"befolkning_alder","2008","13","innvandrere","0","personer","0_5","23"
"befolkning_alder","2008","13","innvandrere","1","personer","0_5","32"
"befolkning_alder","2008","13","innvandrere","alle","personer","0_5","55"
"befolkning_alder","2008","14","alle","0","personer","0_5","2091"
"befolkning_alder","2008","14","alle","1","personer","0_5","2199"
"befolkning_alder","2008","14","alle","alle","personer","0_5","4290"
"befolkning_alder","2008","14","befolkningen_ellers","0","personer","0_5","2055"
"befolkning_alder","2008","14","befolkningen_ellers","1","personer","0_5","2158"
"befolkning_alder","2008","14","befolkningen_ellers","alle","personer","0_5","4213"
"befolkning_alder","2008","14","innvandrere","0","personer","0_5","36"
"befolkning_alder","2008","14","innvandrere","1","personer","0_5","41"
"befolkning_alder","2008","14","innvandrere","alle","personer","0_5","77"
"befolkning_alder","2008","15","alle","0","personer","0_5","943"
"befolkning_alder","2008","15","alle","1","personer","0_5","961"
"befolkning_alder","2008","15","alle","alle","personer","0_5","1904"
"befolkning_alder","2008","15","befolkningen_ellers","0","personer","0_5","918"
"befolkning_alder","2008","15","befolkningen_ellers","1","personer","0_5","947"
"befolkning_alder","2008","15","befolkningen_ellers","alle","personer","0_5","1865"
"befolkning_alder","2008","15","innvandrere","0","personer","0_5","25"
"befolkning_alder","2008","15","innvandrere","1","personer","0_5","14"
"befolkning_alder","2008","15","innvandrere","alle","personer","0_5","39"
"befolkning_alder","2008","16","alle","0","personer","0_5","1127"
"befolkning_alder","2008","16","alle","1","personer","0_5","1209"
"befolkning_alder","2008","16","alle","alle","personer","0_5","2336"
"befolkning_alder","2008","16","befolkningen_ellers","0","personer","0_5","1108"
"befolkning_alder","2008","16","befolkningen_ellers","1","personer","0_5","1186"
"befolkning_alder","2008","16","befolkningen_ellers","alle","personer","0_5","2294"
"befolkning_alder","2008","16","innvandrere","0","personer","0_5","19"
"befolkning_alder","2008","16","innvandrere","1","personer","0_5","23"
"befolkning_alder","2008","16","innvandrere","alle","personer","0_5","42"
"befolkning_alder","2008","17","alle","0","personer","0_5","400"
"befolkning_alder","2008","17","alle","1","personer","0_5","393"
"befolkning_alder","2008","17","alle","alle","personer","0_5","793"
"befolkning_alder","2008","17","befolkningen_ellers","0","personer","0_5","392"
"befolkning_alder","2008","17","befolkningen_ellers","1","personer","0_5","383"
"befolkning_alder","2008","17","befolkningen_ellers","alle","personer","0_5","775"
"befolkning_alder","2008","17","innvandrere","0","personer","0_5","8"
"befolkning_alder","2008","17","innvandrere","1","personer","0_5","10"
"befolkning_alder","2008","17","innvandrere","alle","personer","0_5","18"
"befolkning_alder","2008","18","alle","0","personer","0_5","566"
"befolkning_alder","2008","18","alle","1","personer","0_5","611"
"befolkning_alder","2008","18","alle","alle","personer","0_5","1177"
"befolkning_alder","2008","18","befolkningen_ellers","0","personer","0_5","559"
"befolkning_alder","2008","18","befolkningen_ellers","1","personer","0_5","607"
"befolkning_alder","2008","18","befolkningen_ellers","alle","personer","0_5","1166"
"befolkning_alder","2008","18","innvandrere","0","personer","0_5","7"
"befolkning_alder","2008","18","innvandrere","1","personer","0_5","4"
"befolkning_alder","2008","18","innvandrere","alle","personer","0_5","11"
"befolkning_alder","2008","19","alle","0","personer","0_5","547"
"befolkning_alder","2008","19","alle","1","personer","0_5","591"
"befolkning_alder","2008","19","alle","alle","personer","0_5","1138"
"befolkning_alder","2008","19","befolkningen_ellers","0","personer","0_5","530"
"befolkning_alder","2008","19","befolkningen_ellers","1","personer","0_5","577"
"befolkning_alder","2008","19","befolkningen_ellers","alle","personer","0_5","1107"
"befolkning_alder","2008","19","innvandrere","0","personer","0_5","17"
"befolkning_alder","2008","19","innvandrere","1","personer","0_5","14"
"befolkning_alder","2008","19","innvandrere","alle","personer","0_5","31"
"befolkning_alder","2008","20","alle","0","personer","0_5","5922"
"befolkning_alder","2008","20","alle","1","personer","0_5","6284"
"befolkning_alder","2008","20","alle","alle","personer","0_5","12206"
"befolkning_alder","2008","20","befolkningen_ellers","0","personer","0_5","5799"
"befolkning_alder","2008","20","befolkningen_ellers","1","personer","0_5","6162"
"befolkning_alder","2008","20","befolkningen_ellers","alle","personer","0_5","11961"
"befolkning_alder","2008","20","innvandrere","0","personer","0_5","123"
"befolkning_alder","2008","20","innvandrere","1","personer","0_5","122"
"befolkning_alder","2008","20","innvandrere","alle","personer","0_5","245"
"befolkning_alder","2008","21","alle","0","personer","0_5","653"
"befolkning_alder","2008","21","alle","1","personer","0_5","663"
"befolkning_alder","2008","21","alle","alle","personer","0_5","1316"
"befolkning_alder","2008","21","befolkningen_ellers","0","personer","0_5","627"
"befolkning_alder","2008","21","befolkningen_ellers","1","personer","0_5","640"
"befolkning_alder","2008","21","befolkningen_ellers","alle","personer","0_5","1267"
"befolkning_alder","2008","21","innvandrere","0","personer","0_5","26"
"befolkning_alder","2008","21","innvandrere","1","personer","0_5","23"
"befolkning_alder","2008","21","innvandrere","alle","personer","0_5","49"
"befolkning_alder","2008","22","alle","0","personer","0_5","1000"
"befolkning_alder","2008","22","alle","1","personer","0_5","1101"
"befolkning_alder","2008","22","alle","alle","personer","0_5","2101"
"befolkning_alder","2008","22","befolkningen_ellers","0","personer","0_5","977"
"befolkning_alder","2008","22","befolkningen_ellers","1","personer","0_5","1078"
"befolkning_alder","2008","22","befolkningen_ellers","alle","personer","0_5","2055"
"befolkning_alder","2008","22","innvandrere","0","personer","0_5","23"
"befolkning_alder","2008","22","innvandrere","1","personer","0_5","23"
"befolkning_alder","2008","22","innvandrere","alle","personer","0_5","46"
"befolkning_alder","2008","23","alle","0","personer","0_5","579"
"befolkning_alder","2008","23","alle","1","personer","0_5","604"
"befolkning_alder","2008","23","alle","alle","personer","0_5","1183"
"befolkning_alder","2008","23","befolkningen_ellers","0","personer","0_5","563"
"befolkning_alder","2008","23","befolkningen_ellers","1","personer","0_5","590"
"befolkning_alder","2008","23","befolkningen_ellers","alle","personer","0_5","1153"
"befolkning_alder","2008","23","innvandrere","0","personer","0_5","16"
"befolkning_alder","2008","23","innvandrere","1","personer","0_5","14"
"befolkning_alder","2008","23","innvandrere","alle","personer","0_5","30"
"befolkning_alder","2008","24","alle","0","personer","0_5","1060"
"befolkning_alder","2008","24","alle","1","personer","0_5","1124"
"befolkning_alder","2008","24","alle","alle","personer","0_5","2184"
"befolkning_alder","2008","24","befolkningen_ellers","0","personer","0_5","1041"
"befolkning_alder","2008","24","befolkningen_ellers","1","personer","0_5","1102"
"befolkning_alder","2008","24","befolkningen_ellers","alle","personer","0_5","2143"
"befolkning_alder","2008","24","innvandrere","0","personer","0_5","19"
"befolkning_alder","2008","24","innvandrere","1","personer","0_5","22"
"befolkning_alder","2008","24","innvandrere","alle","personer","0_5","41"
"befolkning_alder","2008","25","alle","0","personer","0_5","4079"
"befolkning_alder","2008","25","alle","1","personer","0_5","4506"
"befolkning_alder","2008","25","alle","alle","personer","0_5","8585"
"befolkning_alder","2008","25","befolkningen_ellers","0","personer","0_5","4012"
"befolkning_alder","2008","25","befolkningen_ellers","1","personer","0_5","4429"
"befolkning_alder","2008","25","befolkningen_ellers","alle","personer","0_5","8441"
"befolkning_alder","2008","25","innvandrere","0","personer","0_5","67"
"befolkning_alder","2008","25","innvandrere","1","personer","0_5","77"
"befolkning_alder","2008","25","innvandrere","alle","personer","0_5","144"
"befolkning_alder","2008","26","alle","0","personer","0_5","2769"
"befolkning_alder","2008","26","alle","1","personer","0_5","2992"
"befolkning_alder","2008","26","alle","alle","personer","0_5","5761"
"befolkning_alder","2008","26","befolkningen_ellers","0","personer","0_5","2712"
"befolkning_alder","2008","26","befolkningen_ellers","1","personer","0_5","2936"
