"tabell_navn","aar","fylke_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2014","01","0","2","0_6","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2014","01","0","2","0_6","personer","53"
"grunnskolepoeng_innvandrere","2014","01","0","2","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","01","0","2","7+","personer","47"
"grunnskolepoeng_innvandrere","2014","01","0","2","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","01","0","2","alle","personer","101"
"grunnskolepoeng_innvandrere","2014","01","0","alle","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","01","0","alle","0_6","personer","62"
"grunnskolepoeng_innvandrere","2014","01","0","alle","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","01","0","alle","7+","personer","85"
"grunnskolepoeng_innvandrere","2014","01","0","alle","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","01","0","alle","alle","personer","148"
"grunnskolepoeng_innvandrere","2014","02","alle","1","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","02","alle","1","0_6","personer","28"
"grunnskolepoeng_innvandrere","2014","02","alle","1","7+","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","02","alle","1","7+","personer","120"
"grunnskolepoeng_innvandrere","2014","02","alle","1","alle","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","02","alle","1","alle","personer","148"
"grunnskolepoeng_innvandrere","2014","02","alle","2","0_6","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","02","alle","2","0_6","personer","144"
"grunnskolepoeng_innvandrere","2014","02","alle","2","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","02","alle","2","7+","personer","175"
"grunnskolepoeng_innvandrere","2014","02","alle","2","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","02","alle","2","alle","personer","318"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","0_6","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","0_6","personer","169"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","7+","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","7+","personer","296"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","02","alle","alle","alle","personer","465"
"grunnskolepoeng_innvandrere","2014","02","1","1","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","02","1","1","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","02","1","1","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","02","1","1","7+","personer","58"
"grunnskolepoeng_innvandrere","2014","02","1","1","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","02","1","1","alle","personer","69"
"grunnskolepoeng_innvandrere","2014","02","1","2","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","02","1","2","0_6","personer","69"
"grunnskolepoeng_innvandrere","2014","02","1","2","7+","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","02","1","2","7+","personer","91"
"grunnskolepoeng_innvandrere","2014","02","1","2","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","02","1","2","alle","personer","162"
"grunnskolepoeng_innvandrere","2014","02","1","alle","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","02","1","alle","0_6","personer","78"
"grunnskolepoeng_innvandrere","2014","02","1","alle","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","02","1","alle","7+","personer","146"
"grunnskolepoeng_innvandrere","2014","02","1","alle","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","02","1","alle","alle","personer","231"
"grunnskolepoeng_innvandrere","2014","02","0","1","0_6","grunnskolepoeng","40,2"
"grunnskolepoeng_innvandrere","2014","02","0","1","0_6","personer","22"
"grunnskolepoeng_innvandrere","2014","02","0","1","7+","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","02","0","1","7+","personer","57"
"grunnskolepoeng_innvandrere","2014","02","0","1","alle","grunnskolepoeng","40,4"
"grunnskolepoeng_innvandrere","2014","02","0","1","alle","personer","80"
"grunnskolepoeng_innvandrere","2014","02","0","2","0_6","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","02","0","2","0_6","personer","66"
"grunnskolepoeng_innvandrere","2014","02","0","2","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","02","0","2","7+","personer","88"
"grunnskolepoeng_innvandrere","2014","02","0","2","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","02","0","2","alle","personer","155"
"grunnskolepoeng_innvandrere","2014","02","0","alle","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","02","0","alle","0_6","personer","84"
"grunnskolepoeng_innvandrere","2014","02","0","alle","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","02","0","alle","7+","personer","150"
"grunnskolepoeng_innvandrere","2014","02","0","alle","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","02","0","alle","alle","personer","234"
"grunnskolepoeng_innvandrere","2014","03","alle","1","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","03","alle","1","0_6","personer","21"
"grunnskolepoeng_innvandrere","2014","03","alle","1","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","03","alle","1","7+","personer","86"
"grunnskolepoeng_innvandrere","2014","03","alle","1","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","03","alle","1","alle","personer","107"
"grunnskolepoeng_innvandrere","2014","03","alle","2","0_6","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","03","alle","2","0_6","personer","239"
"grunnskolepoeng_innvandrere","2014","03","alle","2","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","03","alle","2","7+","personer","246"
"grunnskolepoeng_innvandrere","2014","03","alle","2","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","03","alle","2","alle","personer","485"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","0_6","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","0_6","personer","260"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","7+","personer","332"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","03","alle","alle","alle","personer","592"
"grunnskolepoeng_innvandrere","2014","03","1","1","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","03","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","03","1","1","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","03","1","1","7+","personer","47"
"grunnskolepoeng_innvandrere","2014","03","1","1","alle","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","03","1","1","alle","personer","53"
"grunnskolepoeng_innvandrere","2014","03","1","2","0_6","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","03","1","2","0_6","personer","121"
"grunnskolepoeng_innvandrere","2014","03","1","2","7+","grunnskolepoeng","31,6"
"grunnskolepoeng_innvandrere","2014","03","1","2","7+","personer","130"
"grunnskolepoeng_innvandrere","2014","03","1","2","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","03","1","2","alle","personer","251"
"grunnskolepoeng_innvandrere","2014","03","1","alle","0_6","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","03","1","alle","0_6","personer","127"
"grunnskolepoeng_innvandrere","2014","03","1","alle","7+","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","03","1","alle","7+","personer","177"
"grunnskolepoeng_innvandrere","2014","03","1","alle","alle","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","03","1","alle","alle","personer","304"
"grunnskolepoeng_innvandrere","2014","03","0","1","0_6","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","03","0","1","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","03","0","1","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","03","0","1","7+","personer","39"
"grunnskolepoeng_innvandrere","2014","03","0","1","alle","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","03","0","1","alle","personer","54"
"grunnskolepoeng_innvandrere","2014","03","0","2","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","03","0","2","0_6","personer","118"
"grunnskolepoeng_innvandrere","2014","03","0","2","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","03","0","2","7+","personer","116"
"grunnskolepoeng_innvandrere","2014","03","0","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","03","0","2","alle","personer","234"
"grunnskolepoeng_innvandrere","2014","03","0","alle","0_6","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","03","0","alle","0_6","personer","133"
"grunnskolepoeng_innvandrere","2014","03","0","alle","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","03","0","alle","7+","personer","155"
"grunnskolepoeng_innvandrere","2014","03","0","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","03","0","alle","alle","personer","288"
"grunnskolepoeng_innvandrere","2014","04","alle","1","0_6","grunnskolepoeng","44,2"
"grunnskolepoeng_innvandrere","2014","04","alle","1","0_6","personer","18"
"grunnskolepoeng_innvandrere","2014","04","alle","1","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","04","alle","1","7+","personer","40"
"grunnskolepoeng_innvandrere","2014","04","alle","1","alle","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","04","alle","1","alle","personer","55"
"grunnskolepoeng_innvandrere","2014","04","alle","2","0_6","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","04","alle","2","0_6","personer","29"
"grunnskolepoeng_innvandrere","2014","04","alle","2","7+","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2014","04","alle","2","7+","personer","67"
"grunnskolepoeng_innvandrere","2014","04","alle","2","alle","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","04","alle","2","alle","personer","94"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","0_6","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","0_6","personer","44"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","7+","personer","109"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","alle","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","04","alle","alle","alle","personer","153"
"grunnskolepoeng_innvandrere","2014","04","1","1","0_6","grunnskolepoeng","42,2"
"grunnskolepoeng_innvandrere","2014","04","1","1","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","04","1","1","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","04","1","1","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","04","1","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","04","1","1","alle","personer","17"
"grunnskolepoeng_innvandrere","2014","04","1","2","0_6","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","04","1","2","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","04","1","2","7+","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2014","04","1","2","7+","personer","39"
"grunnskolepoeng_innvandrere","2014","04","1","2","alle","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2014","04","1","2","alle","personer","48"
"grunnskolepoeng_innvandrere","2014","04","1","alle","0_6","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","04","1","alle","0_6","personer","16"
"grunnskolepoeng_innvandrere","2014","04","1","alle","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","04","1","alle","7+","personer","52"
"grunnskolepoeng_innvandrere","2014","04","1","alle","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","04","1","alle","alle","personer","67"
"grunnskolepoeng_innvandrere","2014","04","0","1","0_6","grunnskolepoeng","47,2"
"grunnskolepoeng_innvandrere","2014","04","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","04","0","1","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","04","0","1","7+","personer","23"
"grunnskolepoeng_innvandrere","2014","04","0","1","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","04","0","1","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","04","0","2","0_6","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2014","04","0","2","0_6","personer","22"
"grunnskolepoeng_innvandrere","2014","04","0","2","7+","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","04","0","2","7+","personer","35"
"grunnskolepoeng_innvandrere","2014","04","0","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","04","0","2","alle","personer","53"
"grunnskolepoeng_innvandrere","2014","04","0","alle","0_6","grunnskolepoeng","41,2"
"grunnskolepoeng_innvandrere","2014","04","0","alle","0_6","personer","24"
"grunnskolepoeng_innvandrere","2014","04","0","alle","7+","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","04","0","alle","7+","personer","59"
"grunnskolepoeng_innvandrere","2014","04","0","alle","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","04","0","alle","alle","personer","83"
"grunnskolepoeng_innvandrere","2014","05","alle","1","0_6","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","05","alle","1","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","05","alle","1","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","05","alle","1","7+","personer","35"
"grunnskolepoeng_innvandrere","2014","05","alle","1","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","05","alle","1","alle","personer","51"
"grunnskolepoeng_innvandrere","2014","05","alle","2","0_6","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","05","alle","2","0_6","personer","29"
"grunnskolepoeng_innvandrere","2014","05","alle","2","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","05","alle","2","7+","personer","57"
"grunnskolepoeng_innvandrere","2014","05","alle","2","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","05","alle","2","alle","personer","84"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","0_6","personer","37"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","7+","personer","94"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","05","alle","alle","alle","personer","133"
"grunnskolepoeng_innvandrere","2014","05","1","1","0_6","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","05","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","05","1","1","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","05","1","1","7+","personer","10"
"grunnskolepoeng_innvandrere","2014","05","1","1","alle","grunnskolepoeng","36"
"grunnskolepoeng_innvandrere","2014","05","1","1","alle","personer","16"
"grunnskolepoeng_innvandrere","2014","05","1","2","0_6","grunnskolepoeng","33,8"
"grunnskolepoeng_innvandrere","2014","05","1","2","0_6","personer","13"
"grunnskolepoeng_innvandrere","2014","05","1","2","7+","grunnskolepoeng","32,6"
"grunnskolepoeng_innvandrere","2014","05","1","2","7+","personer","44"
"grunnskolepoeng_innvandrere","2014","05","1","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","05","1","2","alle","personer","54"
"grunnskolepoeng_innvandrere","2014","05","1","alle","0_6","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","05","1","alle","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","05","1","alle","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","05","1","alle","7+","personer","56"
"grunnskolepoeng_innvandrere","2014","05","1","alle","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","05","1","alle","alle","personer","76"
"grunnskolepoeng_innvandrere","2014","05","0","1","0_6","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","05","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","05","0","1","7+","grunnskolepoeng","41,4"
"grunnskolepoeng_innvandrere","2014","05","0","1","7+","personer","21"
"grunnskolepoeng_innvandrere","2014","05","0","1","alle","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","05","0","1","alle","personer","27"
"grunnskolepoeng_innvandrere","2014","05","0","2","0_6","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","05","0","2","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","05","0","2","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","05","0","2","7+","personer","19"
"grunnskolepoeng_innvandrere","2014","05","0","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","05","0","2","alle","personer","31"
"grunnskolepoeng_innvandrere","2014","05","0","alle","0_6","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","05","0","alle","0_6","personer","16"
"grunnskolepoeng_innvandrere","2014","05","0","alle","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","05","0","alle","7+","personer","44"
"grunnskolepoeng_innvandrere","2014","05","0","alle","alle","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","05","0","alle","alle","personer","56"
"grunnskolepoeng_innvandrere","2014","06","alle","1","0_6","grunnskolepoeng","44,2"
"grunnskolepoeng_innvandrere","2014","06","alle","1","0_6","personer","22"
"grunnskolepoeng_innvandrere","2014","06","alle","1","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","06","alle","1","7+","personer","88"
"grunnskolepoeng_innvandrere","2014","06","alle","1","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","06","alle","1","alle","personer","112"
"grunnskolepoeng_innvandrere","2014","06","alle","2","0_6","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","06","alle","2","0_6","personer","77"
"grunnskolepoeng_innvandrere","2014","06","alle","2","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","06","alle","2","7+","personer","119"
"grunnskolepoeng_innvandrere","2014","06","alle","2","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","06","alle","2","alle","personer","198"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","0_6","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","0_6","personer","105"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","7+","personer","202"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","alle","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","06","alle","alle","alle","personer","307"
"grunnskolepoeng_innvandrere","2014","06","1","1","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","06","1","1","0_6","personer","9"
