"tabell_navn","aar","fylke_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2006","00","alle","0","personer","0_5","170188"
"befolkning_alder","2006","00","alle","1","personer","0_5","177627"
"befolkning_alder","2006","00","alle","alle","personer","0_5","347815"
"befolkning_alder","2006","00","befolkningen_ellers","0","personer","0_5","167516"
"befolkning_alder","2006","00","befolkningen_ellers","1","personer","0_5","174950"
"befolkning_alder","2006","00","befolkningen_ellers","alle","personer","0_5","342466"
"befolkning_alder","2006","00","innvandrere","0","personer","0_5","2672"
"befolkning_alder","2006","00","innvandrere","1","personer","0_5","2677"
"befolkning_alder","2006","00","innvandrere","alle","personer","0_5","5349"
"befolkning_alder","2006","01","alle","0","personer","0_5","8824"
"befolkning_alder","2006","01","alle","1","personer","0_5","9419"
"befolkning_alder","2006","01","alle","alle","personer","0_5","18243"
"befolkning_alder","2006","01","befolkningen_ellers","0","personer","0_5","8716"
"befolkning_alder","2006","01","befolkningen_ellers","1","personer","0_5","9285"
"befolkning_alder","2006","01","befolkningen_ellers","alle","personer","0_5","18001"
"befolkning_alder","2006","01","innvandrere","0","personer","0_5","108"
"befolkning_alder","2006","01","innvandrere","1","personer","0_5","134"
"befolkning_alder","2006","01","innvandrere","alle","personer","0_5","242"
"befolkning_alder","2006","02","alle","0","personer","0_5","19910"
"befolkning_alder","2006","02","alle","1","personer","0_5","20710"
"befolkning_alder","2006","02","alle","alle","personer","0_5","40620"
"befolkning_alder","2006","02","befolkningen_ellers","0","personer","0_5","19597"
"befolkning_alder","2006","02","befolkningen_ellers","1","personer","0_5","20400"
"befolkning_alder","2006","02","befolkningen_ellers","alle","personer","0_5","39997"
"befolkning_alder","2006","02","innvandrere","0","personer","0_5","313"
"befolkning_alder","2006","02","innvandrere","1","personer","0_5","310"
"befolkning_alder","2006","02","innvandrere","alle","personer","0_5","623"
"befolkning_alder","2006","03","alle","0","personer","0_5","21212"
"befolkning_alder","2006","03","alle","1","personer","0_5","21982"
"befolkning_alder","2006","03","alle","alle","personer","0_5","43194"
"befolkning_alder","2006","03","befolkningen_ellers","0","personer","0_5","20648"
"befolkning_alder","2006","03","befolkningen_ellers","1","personer","0_5","21439"
"befolkning_alder","2006","03","befolkningen_ellers","alle","personer","0_5","42087"
"befolkning_alder","2006","03","innvandrere","0","personer","0_5","564"
"befolkning_alder","2006","03","innvandrere","1","personer","0_5","543"
"befolkning_alder","2006","03","innvandrere","alle","personer","0_5","1107"
"befolkning_alder","2006","04","alle","0","personer","0_5","5859"
"befolkning_alder","2006","04","alle","1","personer","0_5","6071"
"befolkning_alder","2006","04","alle","alle","personer","0_5","11930"
"befolkning_alder","2006","04","befolkningen_ellers","0","personer","0_5","5786"
"befolkning_alder","2006","04","befolkningen_ellers","1","personer","0_5","5992"
"befolkning_alder","2006","04","befolkningen_ellers","alle","personer","0_5","11778"
"befolkning_alder","2006","04","innvandrere","0","personer","0_5","73"
"befolkning_alder","2006","04","innvandrere","1","personer","0_5","79"
"befolkning_alder","2006","04","innvandrere","alle","personer","0_5","152"
"befolkning_alder","2006","05","alle","0","personer","0_5","5851"
"befolkning_alder","2006","05","alle","1","personer","0_5","6089"
"befolkning_alder","2006","05","alle","alle","personer","0_5","11940"
"befolkning_alder","2006","05","befolkningen_ellers","0","personer","0_5","5774"
"befolkning_alder","2006","05","befolkningen_ellers","1","personer","0_5","6002"
"befolkning_alder","2006","05","befolkningen_ellers","alle","personer","0_5","11776"
"befolkning_alder","2006","05","innvandrere","0","personer","0_5","77"
"befolkning_alder","2006","05","innvandrere","1","personer","0_5","87"
"befolkning_alder","2006","05","innvandrere","alle","personer","0_5","164"
"befolkning_alder","2006","06","alle","0","personer","0_5","8608"
"befolkning_alder","2006","06","alle","1","personer","0_5","8973"
"befolkning_alder","2006","06","alle","alle","personer","0_5","17581"
"befolkning_alder","2006","06","befolkningen_ellers","0","personer","0_5","8445"
"befolkning_alder","2006","06","befolkningen_ellers","1","personer","0_5","8820"
"befolkning_alder","2006","06","befolkningen_ellers","alle","personer","0_5","17265"
"befolkning_alder","2006","06","innvandrere","0","personer","0_5","163"
"befolkning_alder","2006","06","innvandrere","1","personer","0_5","153"
"befolkning_alder","2006","06","innvandrere","alle","personer","0_5","316"
"befolkning_alder","2006","07","alle","0","personer","0_5","7352"
"befolkning_alder","2006","07","alle","1","personer","0_5","7930"
"befolkning_alder","2006","07","alle","alle","personer","0_5","15282"
"befolkning_alder","2006","07","befolkningen_ellers","0","personer","0_5","7263"
"befolkning_alder","2006","07","befolkningen_ellers","1","personer","0_5","7825"
"befolkning_alder","2006","07","befolkningen_ellers","alle","personer","0_5","15088"
"befolkning_alder","2006","07","innvandrere","0","personer","0_5","89"
"befolkning_alder","2006","07","innvandrere","1","personer","0_5","105"
"befolkning_alder","2006","07","innvandrere","alle","personer","0_5","194"
"befolkning_alder","2006","08","alle","0","personer","0_5","5430"
"befolkning_alder","2006","08","alle","1","personer","0_5","5539"
"befolkning_alder","2006","08","alle","alle","personer","0_5","10969"
"befolkning_alder","2006","08","befolkningen_ellers","0","personer","0_5","5312"
"befolkning_alder","2006","08","befolkningen_ellers","1","personer","0_5","5455"
"befolkning_alder","2006","08","befolkningen_ellers","alle","personer","0_5","10767"
"befolkning_alder","2006","08","innvandrere","0","personer","0_5","118"
"befolkning_alder","2006","08","innvandrere","1","personer","0_5","84"
"befolkning_alder","2006","08","innvandrere","alle","personer","0_5","202"
"befolkning_alder","2006","09","alle","0","personer","0_5","3572"
"befolkning_alder","2006","09","alle","1","personer","0_5","3754"
"befolkning_alder","2006","09","alle","alle","personer","0_5","7326"
"befolkning_alder","2006","09","befolkningen_ellers","0","personer","0_5","3504"
"befolkning_alder","2006","09","befolkningen_ellers","1","personer","0_5","3689"
"befolkning_alder","2006","09","befolkningen_ellers","alle","personer","0_5","7193"
"befolkning_alder","2006","09","innvandrere","0","personer","0_5","68"
"befolkning_alder","2006","09","innvandrere","1","personer","0_5","65"
"befolkning_alder","2006","09","innvandrere","alle","personer","0_5","133"
"befolkning_alder","2006","10","alle","0","personer","0_5","6067"
"befolkning_alder","2006","10","alle","1","personer","0_5","6284"
"befolkning_alder","2006","10","alle","alle","personer","0_5","12351"
"befolkning_alder","2006","10","befolkningen_ellers","0","personer","0_5","5952"
"befolkning_alder","2006","10","befolkningen_ellers","1","personer","0_5","6170"
"befolkning_alder","2006","10","befolkningen_ellers","alle","personer","0_5","12122"
"befolkning_alder","2006","10","innvandrere","0","personer","0_5","115"
"befolkning_alder","2006","10","innvandrere","1","personer","0_5","114"
"befolkning_alder","2006","10","innvandrere","alle","personer","0_5","229"
"befolkning_alder","2006","11","alle","0","personer","0_5","16441"
"befolkning_alder","2006","11","alle","1","personer","0_5","16942"
"befolkning_alder","2006","11","alle","alle","personer","0_5","33383"
"befolkning_alder","2006","11","befolkningen_ellers","0","personer","0_5","16203"
"befolkning_alder","2006","11","befolkningen_ellers","1","personer","0_5","16690"
"befolkning_alder","2006","11","befolkningen_ellers","alle","personer","0_5","32893"
"befolkning_alder","2006","11","innvandrere","0","personer","0_5","238"
"befolkning_alder","2006","11","innvandrere","1","personer","0_5","252"
"befolkning_alder","2006","11","innvandrere","alle","personer","0_5","490"
"befolkning_alder","2006","12","alle","0","personer","0_5","17599"
"befolkning_alder","2006","12","alle","1","personer","0_5","18177"
"befolkning_alder","2006","12","alle","alle","personer","0_5","35776"
"befolkning_alder","2006","12","befolkningen_ellers","0","personer","0_5","17374"
"befolkning_alder","2006","12","befolkningen_ellers","1","personer","0_5","17973"
"befolkning_alder","2006","12","befolkningen_ellers","alle","personer","0_5","35347"
"befolkning_alder","2006","12","innvandrere","0","personer","0_5","225"
"befolkning_alder","2006","12","innvandrere","1","personer","0_5","204"
"befolkning_alder","2006","12","innvandrere","alle","personer","0_5","429"
"befolkning_alder","2006","14","alle","0","personer","0_5","3912"
"befolkning_alder","2006","14","alle","1","personer","0_5","4153"
"befolkning_alder","2006","14","alle","alle","personer","0_5","8065"
"befolkning_alder","2006","14","befolkningen_ellers","0","personer","0_5","3867"
"befolkning_alder","2006","14","befolkningen_ellers","1","personer","0_5","4086"
"befolkning_alder","2006","14","befolkningen_ellers","alle","personer","0_5","7953"
"befolkning_alder","2006","14","innvandrere","0","personer","0_5","45"
"befolkning_alder","2006","14","innvandrere","1","personer","0_5","67"
"befolkning_alder","2006","14","innvandrere","alle","personer","0_5","112"
"befolkning_alder","2006","15","alle","0","personer","0_5","8801"
"befolkning_alder","2006","15","alle","1","personer","0_5","9255"
"befolkning_alder","2006","15","alle","alle","personer","0_5","18056"
"befolkning_alder","2006","15","befolkningen_ellers","0","personer","0_5","8708"
"befolkning_alder","2006","15","befolkningen_ellers","1","personer","0_5","9167"
"befolkning_alder","2006","15","befolkningen_ellers","alle","personer","0_5","17875"
"befolkning_alder","2006","15","innvandrere","0","personer","0_5","93"
"befolkning_alder","2006","15","innvandrere","1","personer","0_5","88"
"befolkning_alder","2006","15","innvandrere","alle","personer","0_5","181"
"befolkning_alder","2006","16","alle","0","personer","0_5","10059"
"befolkning_alder","2006","16","alle","1","personer","0_5","10661"
"befolkning_alder","2006","16","alle","alle","personer","0_5","20720"
"befolkning_alder","2006","16","befolkningen_ellers","0","personer","0_5","9934"
"befolkning_alder","2006","16","befolkningen_ellers","1","personer","0_5","10521"
"befolkning_alder","2006","16","befolkningen_ellers","alle","personer","0_5","20455"
"befolkning_alder","2006","16","innvandrere","0","personer","0_5","125"
"befolkning_alder","2006","16","innvandrere","1","personer","0_5","140"
"befolkning_alder","2006","16","innvandrere","alle","personer","0_5","265"
"befolkning_alder","2006","17","alle","0","personer","0_5","4633"
"befolkning_alder","2006","17","alle","1","personer","0_5","4812"
"befolkning_alder","2006","17","alle","alle","personer","0_5","9445"
"befolkning_alder","2006","17","befolkningen_ellers","0","personer","0_5","4581"
"befolkning_alder","2006","17","befolkningen_ellers","1","personer","0_5","4762"
"befolkning_alder","2006","17","befolkningen_ellers","alle","personer","0_5","9343"
"befolkning_alder","2006","17","innvandrere","0","personer","0_5","52"
"befolkning_alder","2006","17","innvandrere","1","personer","0_5","50"
"befolkning_alder","2006","17","innvandrere","alle","personer","0_5","102"
"befolkning_alder","2006","18","alle","0","personer","0_5","7879"
"befolkning_alder","2006","18","alle","1","personer","0_5","8289"
"befolkning_alder","2006","18","alle","alle","personer","0_5","16168"
"befolkning_alder","2006","18","befolkningen_ellers","0","personer","0_5","7780"
"befolkning_alder","2006","18","befolkningen_ellers","1","personer","0_5","8192"
"befolkning_alder","2006","18","befolkningen_ellers","alle","personer","0_5","15972"
"befolkning_alder","2006","18","innvandrere","0","personer","0_5","99"
"befolkning_alder","2006","18","innvandrere","1","personer","0_5","97"
"befolkning_alder","2006","18","innvandrere","alle","personer","0_5","196"
"befolkning_alder","2006","19","alle","0","personer","0_5","5463"
"befolkning_alder","2006","19","alle","1","personer","0_5","5765"
"befolkning_alder","2006","19","alle","alle","personer","0_5","11228"
"befolkning_alder","2006","19","befolkningen_ellers","0","personer","0_5","5384"
"befolkning_alder","2006","19","befolkningen_ellers","1","personer","0_5","5682"
"befolkning_alder","2006","19","befolkningen_ellers","alle","personer","0_5","11066"
"befolkning_alder","2006","19","innvandrere","0","personer","0_5","79"
"befolkning_alder","2006","19","innvandrere","1","personer","0_5","83"
"befolkning_alder","2006","19","innvandrere","alle","personer","0_5","162"
"befolkning_alder","2006","20","alle","0","personer","0_5","2716"
"befolkning_alder","2006","20","alle","1","personer","0_5","2822"
"befolkning_alder","2006","20","alle","alle","personer","0_5","5538"
"befolkning_alder","2006","20","befolkningen_ellers","0","personer","0_5","2688"
"befolkning_alder","2006","20","befolkningen_ellers","1","personer","0_5","2800"
"befolkning_alder","2006","20","befolkningen_ellers","alle","personer","0_5","5488"
"befolkning_alder","2006","20","innvandrere","0","personer","0_5","28"
"befolkning_alder","2006","20","innvandrere","1","personer","0_5","22"
"befolkning_alder","2006","20","innvandrere","alle","personer","0_5","50"
"befolkning_alder","2007","00","alle","0","personer","0_5","170348"
"befolkning_alder","2007","00","alle","1","personer","0_5","177701"
"befolkning_alder","2007","00","alle","alle","personer","0_5","348049"
"befolkning_alder","2007","00","befolkningen_ellers","0","personer","0_5","167427"
"befolkning_alder","2007","00","befolkningen_ellers","1","personer","0_5","174740"
"befolkning_alder","2007","00","befolkningen_ellers","alle","personer","0_5","342167"
"befolkning_alder","2007","00","innvandrere","0","personer","0_5","2921"
"befolkning_alder","2007","00","innvandrere","1","personer","0_5","2961"
"befolkning_alder","2007","00","innvandrere","alle","personer","0_5","5882"
"befolkning_alder","2007","01","alle","0","personer","0_5","8750"
"befolkning_alder","2007","01","alle","1","personer","0_5","9490"
"befolkning_alder","2007","01","alle","alle","personer","0_5","18240"
"befolkning_alder","2007","01","befolkningen_ellers","0","personer","0_5","8628"
"befolkning_alder","2007","01","befolkningen_ellers","1","personer","0_5","9340"
"befolkning_alder","2007","01","befolkningen_ellers","alle","personer","0_5","17968"
"befolkning_alder","2007","01","innvandrere","0","personer","0_5","122"
"befolkning_alder","2007","01","innvandrere","1","personer","0_5","150"
"befolkning_alder","2007","01","innvandrere","alle","personer","0_5","272"
"befolkning_alder","2007","02","alle","0","personer","0_5","20072"
"befolkning_alder","2007","02","alle","1","personer","0_5","21009"
"befolkning_alder","2007","02","alle","alle","personer","0_5","41081"
"befolkning_alder","2007","02","befolkningen_ellers","0","personer","0_5","19732"
"befolkning_alder","2007","02","befolkningen_ellers","1","personer","0_5","20663"
"befolkning_alder","2007","02","befolkningen_ellers","alle","personer","0_5","40395"
"befolkning_alder","2007","02","innvandrere","0","personer","0_5","340"
"befolkning_alder","2007","02","innvandrere","1","personer","0_5","346"
"befolkning_alder","2007","02","innvandrere","alle","personer","0_5","686"
"befolkning_alder","2007","03","alle","0","personer","0_5","21897"
"befolkning_alder","2007","03","alle","1","personer","0_5","22566"
"befolkning_alder","2007","03","alle","alle","personer","0_5","44463"
"befolkning_alder","2007","03","befolkningen_ellers","0","personer","0_5","21283"
"befolkning_alder","2007","03","befolkningen_ellers","1","personer","0_5","21967"
"befolkning_alder","2007","03","befolkningen_ellers","alle","personer","0_5","43250"
"befolkning_alder","2007","03","innvandrere","0","personer","0_5","614"
"befolkning_alder","2007","03","innvandrere","1","personer","0_5","599"
"befolkning_alder","2007","03","innvandrere","alle","personer","0_5","1213"
"befolkning_alder","2007","04","alle","0","personer","0_5","5815"
"befolkning_alder","2007","04","alle","1","personer","0_5","5950"
"befolkning_alder","2007","04","alle","alle","personer","0_5","11765"
"befolkning_alder","2007","04","befolkningen_ellers","0","personer","0_5","5736"
"befolkning_alder","2007","04","befolkningen_ellers","1","personer","0_5","5869"
"befolkning_alder","2007","04","befolkningen_ellers","alle","personer","0_5","11605"
"befolkning_alder","2007","04","innvandrere","0","personer","0_5","79"
"befolkning_alder","2007","04","innvandrere","1","personer","0_5","81"
"befolkning_alder","2007","04","innvandrere","alle","personer","0_5","160"
"befolkning_alder","2007","05","alle","0","personer","0_5","5748"
"befolkning_alder","2007","05","alle","1","personer","0_5","5971"
"befolkning_alder","2007","05","alle","alle","personer","0_5","11719"
"befolkning_alder","2007","05","befolkningen_ellers","0","personer","0_5","5654"
"befolkning_alder","2007","05","befolkningen_ellers","1","personer","0_5","5872"
"befolkning_alder","2007","05","befolkningen_ellers","alle","personer","0_5","11526"
"befolkning_alder","2007","05","innvandrere","0","personer","0_5","94"
"befolkning_alder","2007","05","innvandrere","1","personer","0_5","99"
"befolkning_alder","2007","05","innvandrere","alle","personer","0_5","193"
"befolkning_alder","2007","06","alle","0","personer","0_5","8639"
"befolkning_alder","2007","06","alle","1","personer","0_5","9084"
"befolkning_alder","2007","06","alle","alle","personer","0_5","17723"
"befolkning_alder","2007","06","befolkningen_ellers","0","personer","0_5","8466"
"befolkning_alder","2007","06","befolkningen_ellers","1","personer","0_5","8913"
"befolkning_alder","2007","06","befolkningen_ellers","alle","personer","0_5","17379"
"befolkning_alder","2007","06","innvandrere","0","personer","0_5","173"
"befolkning_alder","2007","06","innvandrere","1","personer","0_5","171"
"befolkning_alder","2007","06","innvandrere","alle","personer","0_5","344"
"befolkning_alder","2007","07","alle","0","personer","0_5","7349"
"befolkning_alder","2007","07","alle","1","personer","0_5","7948"
"befolkning_alder","2007","07","alle","alle","personer","0_5","15297"
"befolkning_alder","2007","07","befolkningen_ellers","0","personer","0_5","7251"
"befolkning_alder","2007","07","befolkningen_ellers","1","personer","0_5","7825"
"befolkning_alder","2007","07","befolkningen_ellers","alle","personer","0_5","15076"
"befolkning_alder","2007","07","innvandrere","0","personer","0_5","98"
"befolkning_alder","2007","07","innvandrere","1","personer","0_5","123"
"befolkning_alder","2007","07","innvandrere","alle","personer","0_5","221"
"befolkning_alder","2007","08","alle","0","personer","0_5","5300"
"befolkning_alder","2007","08","alle","1","personer","0_5","5484"
"befolkning_alder","2007","08","alle","alle","personer","0_5","10784"
"befolkning_alder","2007","08","befolkningen_ellers","0","personer","0_5","5180"
"befolkning_alder","2007","08","befolkningen_ellers","1","personer","0_5","5380"
"befolkning_alder","2007","08","befolkningen_ellers","alle","personer","0_5","10560"
"befolkning_alder","2007","08","innvandrere","0","personer","0_5","120"
"befolkning_alder","2007","08","innvandrere","1","personer","0_5","104"
"befolkning_alder","2007","08","innvandrere","alle","personer","0_5","224"
"befolkning_alder","2007","09","alle","0","personer","0_5","3644"
"befolkning_alder","2007","09","alle","1","personer","0_5","3737"
"befolkning_alder","2007","09","alle","alle","personer","0_5","7381"
"befolkning_alder","2007","09","befolkningen_ellers","0","personer","0_5","3566"
"befolkning_alder","2007","09","befolkningen_ellers","1","personer","0_5","3663"
"befolkning_alder","2007","09","befolkningen_ellers","alle","personer","0_5","7229"
"befolkning_alder","2007","09","innvandrere","0","personer","0_5","78"
"befolkning_alder","2007","09","innvandrere","1","personer","0_5","74"
"befolkning_alder","2007","09","innvandrere","alle","personer","0_5","152"
"befolkning_alder","2007","10","alle","0","personer","0_5","6141"
"befolkning_alder","2007","10","alle","1","personer","0_5","6288"
"befolkning_alder","2007","10","alle","alle","personer","0_5","12429"
"befolkning_alder","2007","10","befolkningen_ellers","0","personer","0_5","6033"
"befolkning_alder","2007","10","befolkningen_ellers","1","personer","0_5","6178"
"befolkning_alder","2007","10","befolkningen_ellers","alle","personer","0_5","12211"
"befolkning_alder","2007","10","innvandrere","0","personer","0_5","108"
"befolkning_alder","2007","10","innvandrere","1","personer","0_5","110"
"befolkning_alder","2007","10","innvandrere","alle","personer","0_5","218"
"befolkning_alder","2007","11","alle","0","personer","0_5","16663"
"befolkning_alder","2007","11","alle","1","personer","0_5","17120"
"befolkning_alder","2007","11","alle","alle","personer","0_5","33783"
"befolkning_alder","2007","11","befolkningen_ellers","0","personer","0_5","16367"
"befolkning_alder","2007","11","befolkningen_ellers","1","personer","0_5","16807"
"befolkning_alder","2007","11","befolkningen_ellers","alle","personer","0_5","33174"
"befolkning_alder","2007","11","innvandrere","0","personer","0_5","296"
"befolkning_alder","2007","11","innvandrere","1","personer","0_5","313"
"befolkning_alder","2007","11","innvandrere","alle","personer","0_5","609"
"befolkning_alder","2007","12","alle","0","personer","0_5","17417"
"befolkning_alder","2007","12","alle","1","personer","0_5","18063"
"befolkning_alder","2007","12","alle","alle","personer","0_5","35480"
"befolkning_alder","2007","12","befolkningen_ellers","0","personer","0_5","17173"
"befolkning_alder","2007","12","befolkningen_ellers","1","personer","0_5","17824"
"befolkning_alder","2007","12","befolkningen_ellers","alle","personer","0_5","34997"
"befolkning_alder","2007","12","innvandrere","0","personer","0_5","244"
"befolkning_alder","2007","12","innvandrere","1","personer","0_5","239"
"befolkning_alder","2007","12","innvandrere","alle","personer","0_5","483"
"befolkning_alder","2007","14","alle","0","personer","0_5","3848"
"befolkning_alder","2007","14","alle","1","personer","0_5","3986"
"befolkning_alder","2007","14","alle","alle","personer","0_5","7834"
"befolkning_alder","2007","14","befolkningen_ellers","0","personer","0_5","3799"
"befolkning_alder","2007","14","befolkningen_ellers","1","personer","0_5","3923"
"befolkning_alder","2007","14","befolkningen_ellers","alle","personer","0_5","7722"
"befolkning_alder","2007","14","innvandrere","0","personer","0_5","49"
"befolkning_alder","2007","14","innvandrere","1","personer","0_5","63"
"befolkning_alder","2007","14","innvandrere","alle","personer","0_5","112"
"befolkning_alder","2007","15","alle","0","personer","0_5","8722"
"befolkning_alder","2007","15","alle","1","personer","0_5","9000"
"befolkning_alder","2007","15","alle","alle","personer","0_5","17722"
"befolkning_alder","2007","15","befolkningen_ellers","0","personer","0_5","8600"
"befolkning_alder","2007","15","befolkningen_ellers","1","personer","0_5","8901"
"befolkning_alder","2007","15","befolkningen_ellers","alle","personer","0_5","17501"
"befolkning_alder","2007","15","innvandrere","0","personer","0_5","122"
"befolkning_alder","2007","15","innvandrere","1","personer","0_5","99"
"befolkning_alder","2007","15","innvandrere","alle","personer","0_5","221"
"befolkning_alder","2007","16","alle","0","personer","0_5","10129"
"befolkning_alder","2007","16","alle","1","personer","0_5","10691"
"befolkning_alder","2007","16","alle","alle","personer","0_5","20820"
"befolkning_alder","2007","16","befolkningen_ellers","0","personer","0_5","9984"
"befolkning_alder","2007","16","befolkningen_ellers","1","personer","0_5","10543"
"befolkning_alder","2007","16","befolkningen_ellers","alle","personer","0_5","20527"
"befolkning_alder","2007","16","innvandrere","0","personer","0_5","145"
"befolkning_alder","2007","16","innvandrere","1","personer","0_5","148"
"befolkning_alder","2007","16","innvandrere","alle","personer","0_5","293"
"befolkning_alder","2007","17","alle","0","personer","0_5","4536"
"befolkning_alder","2007","17","alle","1","personer","0_5","4748"
"befolkning_alder","2007","17","alle","alle","personer","0_5","9284"
"befolkning_alder","2007","17","befolkningen_ellers","0","personer","0_5","4492"
"befolkning_alder","2007","17","befolkningen_ellers","1","personer","0_5","4700"
"befolkning_alder","2007","17","befolkningen_ellers","alle","personer","0_5","9192"
"befolkning_alder","2007","17","innvandrere","0","personer","0_5","44"
"befolkning_alder","2007","17","innvandrere","1","personer","0_5","48"
"befolkning_alder","2007","17","innvandrere","alle","personer","0_5","92"
"befolkning_alder","2007","18","alle","0","personer","0_5","7689"
"befolkning_alder","2007","18","alle","1","personer","0_5","8109"
"befolkning_alder","2007","18","alle","alle","personer","0_5","15798"
"befolkning_alder","2007","18","befolkningen_ellers","0","personer","0_5","7605"
"befolkning_alder","2007","18","befolkningen_ellers","1","personer","0_5","8018"
"befolkning_alder","2007","18","befolkningen_ellers","alle","personer","0_5","15623"
"befolkning_alder","2007","18","innvandrere","0","personer","0_5","84"
"befolkning_alder","2007","18","innvandrere","1","personer","0_5","91"
"befolkning_alder","2007","18","innvandrere","alle","personer","0_5","175"
"befolkning_alder","2007","19","alle","0","personer","0_5","5366"
"befolkning_alder","2007","19","alle","1","personer","0_5","5745"
"befolkning_alder","2007","19","alle","alle","personer","0_5","11111"
"befolkning_alder","2007","19","befolkningen_ellers","0","personer","0_5","5293"
"befolkning_alder","2007","19","befolkningen_ellers","1","personer","0_5","5668"
"befolkning_alder","2007","19","befolkningen_ellers","alle","personer","0_5","10961"
"befolkning_alder","2007","19","innvandrere","0","personer","0_5","73"
"befolkning_alder","2007","19","innvandrere","1","personer","0_5","77"
"befolkning_alder","2007","19","innvandrere","alle","personer","0_5","150"
"befolkning_alder","2007","20","alle","0","personer","0_5","2623"
"befolkning_alder","2007","20","alle","1","personer","0_5","2712"
"befolkning_alder","2007","20","alle","alle","personer","0_5","5335"
"befolkning_alder","2007","20","befolkningen_ellers","0","personer","0_5","2585"
"befolkning_alder","2007","20","befolkningen_ellers","1","personer","0_5","2686"
"befolkning_alder","2007","20","befolkningen_ellers","alle","personer","0_5","5271"
"befolkning_alder","2007","20","innvandrere","0","personer","0_5","38"
"befolkning_alder","2007","20","innvandrere","1","personer","0_5","26"
"befolkning_alder","2007","20","innvandrere","alle","personer","0_5","64"
"befolkning_alder","2008","00","alle","0","personer","0_5","171785"
"befolkning_alder","2008","00","alle","1","personer","0_5","179379"
"befolkning_alder","2008","00","alle","alle","personer","0_5","351164"
"befolkning_alder","2008","00","befolkningen_ellers","0","personer","0_5","168169"
"befolkning_alder","2008","00","befolkningen_ellers","1","personer","0_5","175779"
"befolkning_alder","2008","00","befolkningen_ellers","alle","personer","0_5","343948"
"befolkning_alder","2008","00","innvandrere","0","personer","0_5","3616"
"befolkning_alder","2008","00","innvandrere","1","personer","0_5","3600"
"befolkning_alder","2008","00","innvandrere","alle","personer","0_5","7216"
"befolkning_alder","2008","01","alle","0","personer","0_5","8819"
"befolkning_alder","2008","01","alle","1","personer","0_5","9510"
"befolkning_alder","2008","01","alle","alle","personer","0_5","18329"
"befolkning_alder","2008","01","befolkningen_ellers","0","personer","0_5","8673"
"befolkning_alder","2008","01","befolkningen_ellers","1","personer","0_5","9329"
"befolkning_alder","2008","01","befolkningen_ellers","alle","personer","0_5","18002"
"befolkning_alder","2008","01","innvandrere","0","personer","0_5","146"
"befolkning_alder","2008","01","innvandrere","1","personer","0_5","181"
"befolkning_alder","2008","01","innvandrere","alle","personer","0_5","327"
"befolkning_alder","2008","02","alle","0","personer","0_5","20444"
"befolkning_alder","2008","02","alle","1","personer","0_5","21302"
"befolkning_alder","2008","02","alle","alle","personer","0_5","41746"
"befolkning_alder","2008","02","befolkningen_ellers","0","personer","0_5","20058"
"befolkning_alder","2008","02","befolkningen_ellers","1","personer","0_5","20902"
"befolkning_alder","2008","02","befolkningen_ellers","alle","personer","0_5","40960"
"befolkning_alder","2008","02","innvandrere","0","personer","0_5","386"
"befolkning_alder","2008","02","innvandrere","1","personer","0_5","400"
"befolkning_alder","2008","02","innvandrere","alle","personer","0_5","786"
"befolkning_alder","2008","03","alle","0","personer","0_5","22451"
"befolkning_alder","2008","03","alle","1","personer","0_5","23219"
"befolkning_alder","2008","03","alle","alle","personer","0_5","45670"
"befolkning_alder","2008","03","befolkningen_ellers","0","personer","0_5","21753"
"befolkning_alder","2008","03","befolkningen_ellers","1","personer","0_5","22540"
"befolkning_alder","2008","03","befolkningen_ellers","alle","personer","0_5","44293"
"befolkning_alder","2008","03","innvandrere","0","personer","0_5","698"
"befolkning_alder","2008","03","innvandrere","1","personer","0_5","679"
"befolkning_alder","2008","03","innvandrere","alle","personer","0_5","1377"
"befolkning_alder","2008","04","alle","0","personer","0_5","5700"
"befolkning_alder","2008","04","alle","1","personer","0_5","6010"
"befolkning_alder","2008","04","alle","alle","personer","0_5","11710"
"befolkning_alder","2008","04","befolkningen_ellers","0","personer","0_5","5614"
"befolkning_alder","2008","04","befolkningen_ellers","1","personer","0_5","5905"
"befolkning_alder","2008","04","befolkningen_ellers","alle","personer","0_5","11519"
"befolkning_alder","2008","04","innvandrere","0","personer","0_5","86"
"befolkning_alder","2008","04","innvandrere","1","personer","0_5","105"
"befolkning_alder","2008","04","innvandrere","alle","personer","0_5","191"
"befolkning_alder","2008","05","alle","0","personer","0_5","5674"
"befolkning_alder","2008","05","alle","1","personer","0_5","5964"
"befolkning_alder","2008","05","alle","alle","personer","0_5","11638"
"befolkning_alder","2008","05","befolkningen_ellers","0","personer","0_5","5562"
"befolkning_alder","2008","05","befolkningen_ellers","1","personer","0_5","5858"
"befolkning_alder","2008","05","befolkningen_ellers","alle","personer","0_5","11420"
"befolkning_alder","2008","05","innvandrere","0","personer","0_5","112"
"befolkning_alder","2008","05","innvandrere","1","personer","0_5","106"
"befolkning_alder","2008","05","innvandrere","alle","personer","0_5","218"
"befolkning_alder","2008","06","alle","0","personer","0_5","8721"
"befolkning_alder","2008","06","alle","1","personer","0_5","9212"
"befolkning_alder","2008","06","alle","alle","personer","0_5","17933"
"befolkning_alder","2008","06","befolkningen_ellers","0","personer","0_5","8519"
