;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
09 Oslo;647676;158835;488841;47857;440984;100;24,52383599;75,47616401;7,389034023;68,08712998;322892;83130;239762;24427;215335;49,85393932;12,83512126;37,01881805;3,771484508;33,24733354;324784;75705;249079;23430;225649;50,14606068;11,68871473;38,45734596;3,617549515;34,83979644
10 Fjellregionen;15109;1169;13940;146;13794;100;7,737110332;92,26288967;0,96631147;91,2965782;7621;605;7016;68;6948;50,44013502;4,004235886;46,43589913;0,450062876;45,98583626;7488;564;6924;78;6846;49,55986498;3,732874446;45,82699054;0,516248594;45,31074194
11 GlÜmdal;53232;3909;49323;557;48766;100;7,343327322;92,65667268;1,04636309;91,61030959;26458;1938;24520;271;24249;49,70318605;3,640667268;46,06251879;0,509092275;45,55342651;26774;1971;24803;286;24517;50,29681395;3,702660054;46,59415389;0,537270815;46,05688308
12 Hamarregionen;91015;7631;83384;1213;82171;100;8,384332253;91,61566775;1,332747349;90,2829204;45320;3974;41346;626;40720;49,79399;4,366313245;45,42767676;0,687798714;44,73987804;45695;3657;42038;587;41451;50,20601;4,018019008;46,18799099;0,644948635;45,54304236
13 Sõr ùsterdal;35797;3070;32727;392;32335;100;8,576137665;91,42386233;1,095063832;90,3287985;17913;1562;16351;194;16157;50,04050619;4,363494148;45,67701204;0,541944856;45,13506718;17884;1508;16376;198;16178;49,95949381;4,212643518;45,74685029;0,553118976;45,19373132
14 Gjõvikregionen;70523;6030;64493;1022;63471;100;8,550401997;91,449598;1,44917261;90,00042539;35350;3159;32191;513;31678;50,12549097;4,479389703;45,64610127;0,727422259;44,91867901;35173;2871;32302;509;31793;49,87450903;4,071012294;45,80349673;0,721750351;45,08174638
15 Hadeland;29287;2393;26894;335;26559;100;8,170860791;91,82913921;1,143852221;90,68528699;14575;1238;13337;165;13172;49,76610783;4,227131492;45,53897634;0,5633899;44,97558644;14712;1155;13557;170;13387;50,23389217;3,9437293;46,29016287;0,580462321;45,70970055
16 Lillehammerregionen;38575;3509;35066;549;34517;100;9,096565133;90,90343487;1,423201555;89,48023331;19088;1804;17284;273;17011;49,48282566;4,676604018;44,80622165;0,707712249;44,0985094;19487;1705;17782;276;17506;50,51717434;4,419961115;46,09721322;0,715489307;45,38172391
17 Midt-Gudbrandsdal;13417;956;12461;93;12368;100;7,125288813;92,87471119;0,693150481;92,18156071;6772;527;6245;43;6202;50,47328017;3,927852724;46,54542744;0,320488932;46,22493851;6645;429;6216;50;6166;49,52671983;3,197436089;46,32928374;0,372661549;45,9566222
18 Nord-Gudbrandsdal;19045;1156;17889;113;17776;100;6,069834602;93,9301654;0,593331583;93,33683381;9660;600;9060;73;8987;50,72197427;3,150433185;47,57154109;0,383302704;47,18823838;9385;556;8829;40;8789;49,27802573;2,919401418;46,35862431;0,210028879;46,14859543
19 Valdres;17960;1594;16366;161;16205;100;8,875278396;91,1247216;0,896436526;90,22828508;9115;871;8244;86;8158;50,75167038;4,849665924;45,90200445;0,478841871;45,42316258;8845;723;8122;75;8047;49,24832962;4,025612472;45,22271715;0,417594655;44,80512249
20 Drammensregionen;180740;28347;152393;7407;144986;100;15,68385526;84,31614474;4,098152042;80,2179927;90551;14861;75690;3788;71902;50,10014385;8,222308288;41,87783556;2,095828262;39,7820073;90189;13486;76703;3619;73084;49,89985615;7,461546974;42,43830917;2,00232378;40,43598539
21 Hallingdal;20566;2614;17952;267;17685;100;12,71029855;87,28970145;1,298259263;85,99144219;10334;1360;8974;133;8841;50,24798211;6,61285617;43,63512594;0,646698434;42,9884275;10232;1254;8978;134;8844;49,75201789;6,097442381;43,65457551;0,651560829;43,00301468
22 Kongsberg/Numedal;33298;4123;29175;566;28609;100;12,38212505;87,61787495;1,69980179;85,91807316;16935;2110;14825;285;14540;50,85891045;6,33671692;44,52219353;0,855907262;43,66628626;16363;2013;14350;281;14069;49,14108955;6,045408133;43,09568142;0,843894528;42,25178689
23 Midt-Buskerud;19473;1634;17839;259;17580;100;8,391105633;91,60889437;1,330046731;90,27884764;9749;859;8890;120;8770;50,06419144;4,41123607;45,65295537;0,616237868;45,03671751;9724;775;8949;139;8810;49,93580856;3,979869563;45,95593899;0,713808864;45,24213013
24 Ringerike/Hole;36410;4008;32402;634;31768;100;11,00796484;88,99203516;1,741279868;87,25075529;18251;2036;16215;321;15894;50,12633892;5,591870365;44,53446855;0,881625927;43,65284263;18159;1972;16187;313;15874;49,87366108;5,41609448;44,4575666;0,859653941;43,59791266
25 Tõnsbergregionen;135662;14284;121378;2467;118911;100;10,52910911;89,47089089;1,818490071;87,65240082;67520;7249;60271;1296;58975;49,77075379;5,343427047;44,42732674;0,955315416;43,47201132;68142;7035;61107;1171;59936;50,22924621;5,185682063;45,04356415;0,863174655;44,1803895
26 Sandefjord/Larvik;91250;10404;80846;2224;78622;100;11,40164384;88,59835616;2,437260274;86,16109589;45287;5319;39968;1158;38810;49,62958904;5,829041096;43,80054795;1,269041096;42,53150685;45963;5085;40878;1066;39812;50,37041096;5,57260274;44,79780822;1,168219178;43,62958904
27 Grenland;120748;12244;108504;2553;105951;100;10,14012654;89,85987346;2,114320734;87,74555272;60083;6180;53903;1304;52599;49,75900222;5,118097194;44,64090503;1,079935071;43,56096995;60665;6064;54601;1249;53352;50,24099778;5,02202935;45,21896843;1,034385663;44,18458277
28 Midt-Telemark;16953;1716;15237;245;14992;100;10,12210228;89,87789772;1,445171946;88,43272577;8516;851;7665;132;7533;50,23299711;5,019760514;45,2132366;0,778623253;44,43461334;8437;865;7572;113;7459;49,76700289;5,102341768;44,66466112;0,666548693;43,99811243
29 ùst-Telemark;20106;1821;18285;259;18026;100;9,056997911;90,94300209;1,288172685;89,6548294;10032;955;9077;133;8944;49,89555357;4,749825923;45,14572764;0,661494081;44,48423356;10074;866;9208;126;9082;50,10444643;4,307171988;45,79727445;0,626678603;45,17059584
30 Vest-Telemark;14146;1081;13065;117;12948;100;7,64173618;92,35826382;0,82708893;91,53117489;7165;531;6634;63;6571;50,65036053;3,753711296;46,89664923;0,445355578;46,45129365;6981;550;6431;54;6377;49,34963947;3,888024883;45,46161459;0,381733352;45,07988124
31 Setesdal;6940;723;6217;97;6120;100;10,41786744;89,58213256;1,397694524;88,18443804;3548;361;3187;61;3126;51,12391931;5,201729107;45,9221902;0,878962536;45,04322767;3392;362;3030;36;2994;48,87608069;5,216138329;43,65994236;0,518731988;43,14121037
32 Arendalregionen;91137;9504;81633;1436;80197;100;10,42825636;89,57174364;1,575649846;87,99609379;45655;4896;40759;744;40015;50,09491206;5,372132065;44,72277999;0,816353402;43,90642659;45482;4608;40874;692;40182;49,90508794;5,056124296;44,84896365;0,759296444;44,0896672
33 Lister;36479;3467;33012;442;32570;100;9,504098248;90,49590175;1,211656021;89,28424573;18481;1708;16773;239;16534;50,66202473;4,682145892;45,97987883;0,655171469;45,32470737;17998;1759;16239;203;16036;49,33797527;4,821952356;44,51602292;0,556484553;43,95953836
34 Mandalsregionen;25286;2405;22881;292;22589;100;9,511191964;90,48880804;1,154789211;89,33401882;12613;1192;11421;139;11282;49,88135727;4,714071027;45,16728625;0,549711303;44,61757494;12673;1213;11460;153;11307;50,11864273;4,797120936;45,32152179;0,605077909;44,71644388
35 Kristiansandregionen;135802;16381;119421;3453;115968;100;12,0624144;87,9375856;2,54267242;85,39491318;68064;8460;59604;1838;57766;50,12002769;6,229657884;43,8903698;1,353441039;42,53692876;67738;7921;59817;1615;58202;49,87997231;5,832756513;44,0472158;1,189231381;42,85798442
36 Dalane;24333;2338;21995;280;21715;100;9,608350799;90,3916492;1,150700695;89,24094851;12315;1237;11078;148;10930;50,61028233;5,083631283;45,52665105;0,60822751;44,91842354;12018;1101;10917;132;10785;49,38971767;4,524719517;44,86499815;0,542473185;44,32252497
37 Haugesundregionen;104049;11116;92933;1404;91529;100;10,683428;89,316572;1,349364242;87,96720776;52909;6098;46811;731;46080;50,85008025;5,860700247;44,98938;0,702553605;44,2868264;51140;5018;46122;673;45449;49,14991975;4,822727753;44,327192;0,646810637;43,68038136
38 Ryfylke;23427;2455;20972;312;20660;100;10,47936142;89,52063858;1,331796645;88,18884193;11914;1289;10625;144;10481;50,85585009;5,502198318;45,35365177;0,614675375;44,73897639;11513;1166;10347;168;10179;49,14414991;4,977163102;44,16698681;0,71712127;43,44986554
39 Stavangerregionen;314493;50477;264016;8936;255080;100;16,05027775;83,94972225;2,841398696;81,10832356;160085;27523;132562;4593;127969;50,90256381;8,751546139;42,15101767;1,46044586;40,69057181;154408;22954;131454;4343;127111;49,09743619;7,298731609;41,79870458;1,380952835;40,41775175
40 Bergen;275112;38241;236871;6471;230400;100;13,90015703;86,09984297;2,352132949;83,74771002;138566;20912;117654;3312;114342;50,36712321;7,601267847;42,76585536;1,203873332;41,56198203;136546;17329;119217;3159;116058;49,63287679;6,29888918;43,33398761;1,148259618;42,18572799
41 Bjõrnefjorden;25378;2310;23068;324;22744;100;9,102372133;90,89762787;1,276696351;89,62093152;12895;1185;11710;156;11554;50,81172669;4,669398692;46,142328;0,614705651;45,52762235;12483;1125;11358;168;11190;49,18827331;4,432973442;44,75529987;0,661990701;44,09330917
42 Hardanger;22980;2201;20779;230;20549;100;9,577893821;90,42210618;1,000870322;89,42123586;11592;1128;10464;109;10355;50,44386423;4,908616188;45,53524804;0,4743255;45,06092254;11388;1073;10315;121;10194;49,55613577;4,669277633;44,88685814;0,526544822;44,36031332
43 Voss;14347;1016;13331;115;13216;100;7,081619851;92,91838015;0,801561302;92,11681885;7149;557;6592;61;6531;49,82923259;3,882344741;45,94688785;0,425175995;45,52171186;7198;459;6739;54;6685;50,17076741;3,19927511;46,9714923;0,376385307;46,59510699
44 Nordhordland;33275;2727;30548;265;30283;100;8,195341848;91,80465815;0,796393689;91,00826446;16938;1445;15493;148;15345;50,90308039;4,342599549;46,56048084;0,444778362;46,11570248;16337;1282;15055;120;14938;49,09691961;3,852742299;45,24417731;0,360631104;44,89256198
45 Osterfjorden;12316;942;11374;107;11267;100;7,648587204;92,3514128;0,868788568;91,48262423;6276;500;5776;52;5724;50,95810328;4,059759662;46,89834362;0,422215005;46,47612861;6040;442;5598;55;5543;49,04189672;3,588827541;45,45306918;0,446573563;45,00649562
46 Sunnhordland;64179;5786;58393;651;57742;100;9,015410025;90,98458997;1,014350488;89,97023949;32776;3127;29649;330;29319;51,06966453;4,872310257;46,19735427;0,514186884;45,68316739;31403;2659;28744;321;28423;48,93033547;4,143099768;44,7872357;0,500163605;44,2870721
47 Hordaland Vest;63770;5424;58346;614;57732;100;8,505566881;91,49443312;0,962835189;90,53159793;32485;2884;29601;313;29288;50,94088129;4,522502744;46,41837855;0,490826407;45,92755214;31285;2540;28745;301;28444;49,05911871;3,983064137;45,07605457;0,472008782;44,60404579
48 HAFS;10371;914;9457;66;9391;100;8,813036351;91,18696365;0,636389933;90,55057372;5256;438;4818;30;4788;50,67978016;4,223315013;46,45646514;0,289268152;46,16719699;5115;476;4639;36;4603;49,32021984;4,589721338;44,73049851;0,347121782;44,38337672
49 Nordfjord;32838;3319;29519;336;29183;100;10,10719289;89,89280711;1,023204824;88,86960229;16768;1785;14983;174;14809;51,06279311;5,435775626;45,62701748;0,529873927;45,09714355;16070;1534;14536;162;14374;48,93720689;4,67141726;44,26578963;0,493330897;43,77245874
50 Sogn;32535;2748;29787;278;29509;100;8,446288612;91,55371139;0,854464423;90,69924696;16424;1471;14953;142;14811;50,48102044;4,52128477;45,95973567;0,436453051;45,52328262;16111;1277;14834;136;14698;49,51897956;3,925003842;45,59397572;0,418011372;45,17596435
51 Sunnfjord;33426;3010;30416;376;30040;100;9,004966194;90,99503381;1,124872853;89,87016095;17083;1642;15441;198;15243;51,10692275;4,912343685;46,19457907;0,592353258;45,60222581;16343;1368;14975;178;14797;48,89307725;4,092622509;44,80045474;0,532519596;44,26793514
52 Nordmõre;61861;5269;56592;511;56081;100;8,517482744;91,48251726;0,826045489;90,65647177;31450;2825;28625;257;28368;50,83978597;4,566689837;46,27309613;0,415447536;45,8576486;30411;2444;27967;254;27713;49,16021403;3,950792907;45,20942112;0,410597953;44,79882317
53 Romsdal;58841;5524;53317;574;52743;100;9,388011761;90,61198824;0,975510273;89,63647797;29801;2908;26893;290;26603;50,64665794;4,942132187;45,70452576;0,492853622;45,21167213;29040;2616;26424;284;26140;49,35334206;4,445879574;44,90746248;0,482656651;44,42480583
54 Storfjord;17325;2106;15219;287;14932;100;12,15584416;87,84415584;1,656565657;86,18759019;8745;1099;7646;143;7503;50,47619048;6,343434343;44,13275613;0,825396825;43,30735931;8580;1007;7573;144;7429;49,52380952;5,812409812;43,71139971;0,831168831;42,88023088
55 Sõre Sunnmõre;47750;5031;42719;503;42216;100;10,53612565;89,46387435;1,053403141;88,4104712;24450;2794;21656;267;21389;51,20418848;5,851308901;45,35287958;0,559162304;44,79371728;23300;2237;21063;236;20827;48,79581152;4,684816754;44,11099476;0,494240838;43,61675393
56 èlesundregionen;77942;8831;69111;942;68169;100;11,33021991;88,66978009;1,208591004;87,46118909;39821;4841;34980;487;34493;51,09055451;6,211028714;44,8795258;0,624823587;44,25470221;38121;3990;34131;455;33676;48,90944549;5,119191193;43,79025429;0,583767417;43,20648687
57 Fosen;25315;1449;23866;76;23790;100;5,723879123;94,27612088;0,300217262;93,97590361;12894;786;12108;40;12068;50,93422872;3,104878531;47,82935019;0,158009086;47,6713411;12421;663;11758;36;11722;49,06577128;2,619000593;46,44677069;0,142208177;46,30456251
58 Hitra/Frõya;9203;1625;7578;137;7441;100;17,65728567;82,34271433;1,488645007;80,85406933;4779;924;3855;81;3774;51,9287189;10,04020428;41,88851461;0,880147778;41,00836684;4424;701;3723;56;3667;48,0712811;7,617081387;40,45419972;0,608497229;39,84570249
59 Oppdal/Rennebu;9419;605;8814;64;8750;100;6,423187175;93,57681283;0,679477652;92,89733517;4731;320;4411;32;4379;50,22826202;3,397388258;46,83087377;0,339738826;46,49113494;4688;285;4403;32;4371;49,77173798;3,025798917;46,74593906;0,339738826;46,40620023
60 Orkdalregionen;22695;1386;21309;143;21166;100;6,107072042;93,89292796;0,630094735;93,26283322;11455;694;10761;79;10682;50,47367262;3,057942278;47,41573034;0,348094294;47,06763604;11240;692;10548;64;10484;49,52632738;3,049129764;46,47719762;0,282000441;46,19519718
61 Trondheimsregionen;238451;24695;213756;3944;209812;100;10,35642543;89,64357457;1,65400858;87,98956599;120835;13297;107538;2022;105516;50,67498144;5,576407732;45,09857371;0,847972959;44,25060075;117616;11398;106218;1922;104296;49,32501856;4,780017698;44,54500086;0,806035622;43,73896524
62 Rõrosregionen;8470;482;7988;52;7936;100;5,690672963;94,30932704;0,613931523;93,69539551;4164;222;3942;28;3914;49,16174734;2,621015348;46,540732;0,330578512;46,21015348;4306;260;4046;24;4022;50,83825266;3,069657615;47,76859504;0,283353011;47,48524203
63 Stjõrdalsregionen;28139;1921;26218;211;26007;100;6,826823981;93,17317602;0,749848964;92,42332705;14118;963;13155;105;13050;50,17235865;3,422296457;46,75006219;0,373147589;46,3769146;14021;958;13063;106;12957;49,82764135;3,404527524;46,42311383;0,376701375;46,04641245
64 Innherred;65250;4232;61018;426;60592;100;6,485823755;93,51417625;0,652873563;92,86130268;32800;2315;30485;211;30274;50,26819923;3,54789272;46,72030651;0,323371648;46,39693487;32450;1917;30533;215;30318;49,73180077;2,937931034;46,79386973;0,329501916;46,46436782
65 Indre Namdal;8655;576;8079;48;8031;100;6,655112652;93,34488735;0,554592721;92,79029463;4419;299;4120;24;4096;51,05719237;3,454650491;47,60254188;0,27729636;47,32524552;4236;277;3959;24;3935;48,94280763;3,200462161;45,74234547;0,27729636;45,4650491
66 Kystgruppen;10018;709;9309;57;9252;100;7,07726093;92,92273907;0,568975843;92,35376323;5096;335;4761;31;4730;50,86843681;3,343980834;47,52445598;0,309443003;47,21501298;4922;374;4548;26;4522;49,13156319;3,733280096;45,39828309;0,259532841;45,13875025
67 Midtre Namdal;20170;1297;18873;176;18697;100;6,430342092;93,56965791;0,872583044;92,69707486;10155;649;9506;92;9414;50,34705007;3,217649975;47,1294001;0,456122955;46,67327714;10015;648;9367;84;9283;49,65294993;3,212692117;46,44025781;0,416460089;46,02379772
68 Sõr-Helgeland;13214;782;12432;79;12353;100;5,917965794;94,08203421;0,597850764;93,48418344;6601;351;6250;47;6203;49,95459361;2,656273649;47,29831996;0,355683366;46,9426366;6613;431;6182;32;6150;50,04540639;3,261692145;46,78371424;0,242167398;46,54154684
69 HALD;12786;1228;11558;101;11457;100;9,604254654;90,39574535;0,789926482;89,60581886;6512;656;5856;59;5797;50,93070546;5,130611606;45,80009385;0,461442202;45,33865165;6274;572;5702;42;5660;49,06929454;4,473643047;44,59565149;0,32848428;44,26716721
70 Ytre Helgeland;3672;266;3406;29;3377;100;7,244008715;92,75599129;0,789760349;91,96623094;1893;114;1779;14;1765;51,55228758;3,104575163;48,44771242;0,381263617;48,0664488;1779;152;1627;15;1612;48,44771242;4,139433551;44,30827887;0,408496732;43,89978214
71 Mosjõregionen;16343;1026;15317;88;15229;100;6,277917151;93,72208285;0,538456832;93,18362602;8403;576;7827;45;7782;51,4165086;3,524444716;47,89206388;0,275347243;47,61671664;7940;450;7490;43;7447;48,5834914;2,753472435;45,83001897;0,263109588;45,56690938
72 Ranaregionen;32477;2069;30408;174;30234;100;6,370662315;93,62933769;0,535763771;93,09357391;16504;1141;15363;99;15264;50,81750162;3,513255535;47,30424608;0,304831111;46,99941497;15973;928;15045;75;14970;49,18249838;2,85740678;46,3250916;0,23093266;46,09415894
73 Salten;80338;6112;74226;637;73589;100;7,607856805;92,3921432;0,792899998;91,5992432;40506;3209;37297;317;36980;50,41947771;3,994373771;46,42510394;0,394582887;46,03052105;39832;2903;36929;320;36609;49,58052229;3,613483034;45,96703926;0,39831711;45,56872215
74 Ofoten;26095;2402;23693;184;23509;100;9,204828511;90,79517149;0,705115923;90,09005557;13237;1287;11950;95;11855;50,72619276;4,931979306;45,79421345;0,364054417;45,43015903;12858;1115;11743;89;11654;49,27380724;4,272849205;45,00095804;0,341061506;44,65989653
75 Lofoten;24178;2330;21848;191;21657;100;9,636859955;90,36314004;0,789974357;89,57316569;12179;1233;10946;102;10844;50,37223923;5,099677393;45,27256183;0,421871123;44,85069071;11999;1097;10902;89;10813;49,62776077;4,537182563;45,09057821;0,368103234;44,72247498
76 VesterÜlen;32579;2797;29782;251;29531;100;8,585285;91,414715;0,770434943;90,64428006;16410;1385;15025;120;14905;50,36987016;4,251204764;46,1186654;0,368335431;45,75032997;16169;1412;14757;131;14626;49,63012984;4,334080236;45,2960496;0,402099512;44,89395009
77 Sõr-Troms;36514;3109;33405;298;33107;100;8,514542367;91,48545763;0,816125322;90,66933231;18406;1655;16751;153;16598;50,40806266;4,532508079;45,87555458;0,419017363;45,45653722;18108;1454;16654;145;16509;49,59193734;3,982034288;45,60990305;0,397107959;45,21279509
78 Midt-Troms;30244;2212;28032;207;27825;100;7,313847375;92,68615263;0,684433276;92,00171935;15488;1090;14398;107;14291;51,21015739;3,604020632;47,60613675;0,353789181;47,25234757;14756;1122;13634;100;13534;48,78984261;3,709826742;45,08001587;0,330644095;44,74937178
79 Tromsõregionen;80690;8761;71929;803;71126;100;10,85760317;89,14239683;0,995166687;88,14723014;40873;4583;36290;419;35871;50,65435618;5,679762052;44,97459413;0,519271285;44,45532284;39817;4178;35639;384;35255;49,34564382;5,17784112;44,1678027;0,475895402;43,6919073
80 Nord-Troms;16005;998;15007;69;14938;100;6,23555139;93,76444861;0,431115276;93,33333333;8249;506;7743;33;7710;51,54014371;3,161512027;48,37863168;0,206185567;48,17244611;7756;492;7264;36;7228;48,45985629;3,074039363;45,38581693;0,224929709;45,16088722
81 Vest-Finnmark;37913;4246;33667;380;33287;100;11,19932477;88,80067523;1,002294727;87,7983805;19471;2257;17214;190;17024;51,35705431;5,953103157;45,40395115;0,501147364;44,90280379;18442;1989;16453;190;16263;48,64294569;5,246221613;43,39672408;0,501147364;42,89557672
82 Midt-Finnmark;13799;1029;12770;54;12716;100;7,457062106;92,54293789;0,391332705;92,15160519;7113;422;6691;28;6663;51,54721357;3,058192623;48,48902094;0,202913255;48,28610769;6686;607;6079;26;6053;48,45278643;4,398869483;44,05391695;0,188419451;43,8654975
83 ùst-Finnmark;23893;3713;20180;278;19902;100;15,54011635;84,45988365;1,163520696;83,29636295;12289;1886;10403;128;10275;51,43347424;7,8935253;43,53994894;0,53572176;43,00422718;11604;1827;9777;150;9627;48,56652576;7,646591052;40,91993471;0,627798937;40,29213577
uoppgitt;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
