;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
09 Oslo;467441;51984;415457;10382;405075;100;11,1209757;88,8790243;2,221028964;86,65799534;221166;28019;193147;5325;187822;47,3142065;5,994125462;41,32008104;1,139181201;40,18089984;246275;23965;222310;5057;217253;52,6857935;5,126850234;47,55894327;1,081847763;46,47709551
10 Fjellregionen;16179;229;15950;14;15936;100;1,415415044;98,58458496;0,086531924;98,49805303;8095;103;7992;5;7987;50,03399468;0,636627727;49,39736696;0,030904259;49,3664627;8084;126;7958;9;7949;49,96600532;0,778787317;49,187218;0,055627665;49,13159033
11 GlÜmdal;55192;1290;53902;101;53801;100;2,33729526;97,66270474;0,182997536;97,4797072;27598;624;26974;45;26929;50,00362371;1,130598637;48,87302508;0,081533556;48,79149152;27594;666;26928;56;26872;49,99637629;1,206696623;48,78967966;0,10146398;48,68821568
12 Hamarregionen;81853;1802;80051;144;79907;100;2,201507581;97,79849242;0,175925134;97,62256729;40278;867;39411;65;39346;49,20772605;1,059215911;48,14851013;0,079410651;48,06909948;41575;935;40640;79;40561;50,79227395;1,142291669;49,64998229;0,096514483;49,5534678
13 Sõr ùsterdal;34215;888;33327;71;33256;100;2,595352915;97,40464708;0,207511325;97,19713576;16891;429;16462;32;16430;49,36723659;1,253836037;48,11340056;0,093526231;48,01987432;17324;459;16865;39;16826;50,63276341;1,341516879;49,29124653;0,113985094;49,17726144
14 Gjõvikregionen;67249;1386;65863;127;65736;100;2,06099719;97,93900281;0,188850392;97,75015242;33380;725;32655;59;32596;49,63642582;1,078082945;48,55834287;0,087733647;48,47060923;33869;661;33208;68;33140;50,36357418;0,982914244;49,38065994;0,101116745;49,27954319
15 Hadeland;26428;522;25906;39;25867;100;1,975177842;98,02482216;0,147570758;97,8772514;13257;259;12998;20;12978;50,16270622;0,98002119;49,18268503;0,075677312;49,10700772;13171;263;12908;19;12889;49,83729378;0,995156652;48,84213713;0,071893446;48,77024368
16 Lillehammerregionen;34112;958;33154;69;33085;100;2,808395872;97,19160413;0,202274859;96,98932927;16677;446;16231;39;16192;48,88895403;1,307457786;47,58149625;0,114329268;47,46716698;17435;512;16923;30;16893;51,11104597;1,500938086;49,61010788;0,087945591;49,52216229
17 Midt-Gudbrandsdal;14819;176;14643;0;14643;100;1,187664485;98,81233552;0;98,81233552;7426;92;7334;0;7334;50,11134355;0,620824617;49,49051893;0;49,49051893;7393;84;7309;0;7309;49,88865645;0,566839868;49,32181659;0;49,32181659
18 Nord-Gudbrandsdal;20901;203;20698;4;20694;100;0,971245395;99,02875461;0,01913784;99,00961676;10642;113;10529;2;10527;50,9162241;0,540643988;50,37558012;0,00956892;50,3660112;10259;90;10169;2;10167;49,0837759;0,430601407;48,65317449;0,00956892;48,64360557
19 Valdres;19037;559;18478;30;18448;100;2,936387036;97,06361296;0,157587855;96,90602511;9575;330;9245;16;9232;50,29679046;1,733466408;48,56332405;0,084046856;48,49503598;9462;229;9233;17;9216;49,70320954;1,202920628;48,50028891;0,089299785;48,41098913
20 Drammensregionen;140271;6484;133787;1390;132397;100;4,622480769;95,37751923;0,990938968;94,38658026;68856;3381;65475;695;64780;49,08783712;2,410334281;46,67750283;0,495469484;46,18203335;71415;3103;68312;695;67617;50,91216288;2,212146488;48,7000164;0,495469484;48,20454691
21 Hallingdal;19949;592;19357;53;19304;100;2,967567297;97,0324327;0,265677478;96,76675523;9946;307;9639;19;9620;49,8571357;1,538924257;48,31821144;0,095242869;48,22296857;10003;285;9718;34;9684;50,1428643;1,42864304;48,71422126;0,170434608;48,54378666
22 Kongsberg/Numedal;28068;775;27293;68;27225;100;2,761151489;97,23884851;0,242268776;96,99657973;14092;358;13734;34;13700;50,20664101;1,275473849;48,93116717;0,121134388;48,81003278;13976;417;13559;34;13525;49,79335899;1,48567764;48,30768135;0,121134388;48,18654696
23 Midt-Buskerud;18339;282;18057;43;18014;100;1,537706527;98,46229347;0,234472981;98,22782049;9072;122;8950;25;8925;49,46834615;0,665248923;48,80309722;0,136321501;48,66677572;9267;160;9107;18;9089;50,53165385;0,872457604;49,65919625;0,09815148;49,56104477
24 Ringerike/Hole;31922;803;31119;82;31037;100;2,515506547;97,48449345;0,256876136;97,22761732;15760;356;15404;37;15367;49,3703402;1,115218345;48,25512186;0,115907525;48,13921433;16162;447;15715;45;15670;50,6296598;1,400288202;49,22937159;0,140968611;49,08840298
25 Tõnsbergregionen;105845;2995;102850;325;102525;100;2,829609334;97,17039067;0,307052766;96,8633379;51772;1362;50410;162;50248;48,91303321;1,286787283;47,62624593;0,153053994;47,47319193;54073;1633;52440;163;52277;51,08696679;1,542822051;49,54414474;0,153998772;49,39014597
26 Sandefjord/Larvik;77292;2378;74914;187;74727;100;3,076644413;96,92335559;0,241939657;96,68141593;37606;1145;36461;91;36370;48,65445324;1,481395228;47,17305801;0,117735341;47,05532267;39686;1233;38453;96;38357;51,34554676;1,595249185;49,75029757;0,124204316;49,62609326
27 Grenland;110704;3145;107559;284;107275;100;2,840909091;97,15909091;0,256539962;96,90255095;54386;1592;52794;142;52652;49,1274028;1,438069085;47,68933372;0,128269981;47,56106374;56318;1553;54765;142;54623;50,8725972;1,402840006;49,46975719;0,128269981;49,34148721
28 Midt-Telemark;15875;297;15578;26;15552;100;1,870866142;98,12913386;0,163779528;97,96535433;7892;146;7746;19;7727;49,71338583;0,919685039;48,79370079;0,119685039;48,67401575;7983;151;7832;7;7825;50,28661417;0,951181102;49,33543307;0,044094488;49,29133858
29 ùst-Telemark;20960;555;20405;43;20362;100;2,647900763;97,35209924;0,205152672;97,14694656;10289;255;10034;23;10011;49,08874046;1,216603053;47,8721374;0,109732824;47,76240458;10671;300;10371;20;10351;50,91125954;1,43129771;49,47996183;0,095419847;49,38454198
30 Vest-Telemark;15416;259;15157;13;15144;100;1,680072652;98,31992735;0,084327971;98,23559938;7770;119;7651;10;7641;50,40217955;0,771925272;49,63025428;0,06486767;49,56538661;7646;140;7506;6;7503;49,59782045;0,908147379;48,68967307;0,038920602;48,67021277
31 Setesdal;6839;146;6693;10;6683;100;2,134815031;97,86518497;0,146220208;97,71896476;3447;67;3380;7;3373;50,40210557;0,979675391;49,42243018;0,102354145;49,32007603;3392;79;3313;3;3310;49,59789443;1,15513964;48,44275479;0,043866062;48,39888873
32 Arendalregionen;77483;2192;75291;150;75141;100;2,829007653;97,17099235;0,193590852;96,97740149;38374;1115;37259;84;37175;49,52570241;1,439025335;48,08667708;0,108410877;47,9782662;39109;1077;38032;66;37966;50,47429759;1,389982319;49,08431527;0,085179975;48,99913529
33 Lister;33730;832;32898;47;32851;100;2,466646902;97,5333531;0,139341832;97,39401127;16894;325;16569;23;16546;50,08597688;0,963533946;49,12244293;0,068188556;49,05425437;16836;507;16329;24;16305;49,91402312;1,503112956;48,41091017;0,071153276;48,33975689
34 Mandalsregionen;21468;521;20947;51;20896;100;2,426867896;97,5731321;0,237562884;97,33556922;10662;229;10433;21;10412;49,6646171;1,066703931;48,59791317;0,097820011;48,50009316;10806;292;10514;30;10484;50,3353829;1,360163965;48,97521893;0,139742873;48,83547606
35 Kristiansandregionen;104181;4791;99390;542;98848;100;4,598727215;95,40127278;0,520248414;94,88102437;51348;2511;48837;279;48558;49,28729807;2,410228353;46,87706972;0,26780315;46,60926656;52833;2280;50553;263;50290;50,71270193;2,188498863;48,52420307;0,252445264;48,27175781
36 Dalane;21413;382;21031;20;21011;100;1,783963013;98,21603699;0,093401205;98,12263578;10806;198;10608;6;10602;50,46467099;0,924671928;49,53999907;0,028020361;49,5119787;10607;184;10423;14;10409;49,53532901;0,859291085;48,67603792;0,065380843;48,61065708
37 Haugesundregionen;77568;1864;75704;100;75604;100;2,403052805;97,59694719;0,128919142;97,46802805;38408;1034;37374;50;37324;49,51526403;1,333023927;48,1822401;0,064459571;48,11778053;39160;830;38330;50;38280;50,48473597;1,070028878;49,4147071;0,064459571;49,35024752
38 Ryfylke;20329;337;19992;24;19968;100;1,657730336;98,34226966;0,118057947;98,22421172;10280;160;10120;11;10109;50,56815387;0,787052979;49,78110089;0,054109892;49,726991;10049;177;9872;13;9859;49,43184613;0,870677357;48,56116877;0,063948055;48,49722072
39 Stavangerregionen;217637;11077;206560;1137;205423;100;5,089667658;94,91033234;0,52242955;94,38790279;108379;6217;102162;587;101575;49,79805823;2,85659148;46,94146675;0,269715168;46,67175159;109258;4860;104398;550;103848;50,20194177;2,233076177;47,96886559;0,252714382;47,71615121
40 Bergen;216066;9233;206833;944;205889;100;4,273231327;95,72676867;0,436903539;95,28986513;105309;5065;100244;479;99765;48,73927411;2,344191127;46,39508298;0,22169152;46,17339146;110757;4168;106589;465;106124;51,26072589;1,929040201;49,33168569;0,215212019;49,11647367
41 Bjõrnefjorden;19046;265;18781;29;18752;100;1,391368266;98,60863173;0,152262942;98,45636879;9655;134;9521;13;9508;50,69305891;0,703559803;49,98949911;0,068255802;49,92124331;9391;131;9260;16;9244;49,30694109;0,687808464;48,61913263;0,084007141;48,53512549
42 Hardanger;25388;510;24878;21;24857;100;2,008823066;97,99117693;0,082716244;97,90846069;12773;282;12491;7;12484;50,31117063;1,110760989;49,20040964;0,027572081;49,17283756;12615;228;12387;14;12373;49,68882937;0,898062077;48,79076729;0,055144163;48,73562313
43 Voss;13969;205;13764;9;13755;100;1,467535257;98,53246474;0,064428377;98,46803637;6891;105;6786;2;6784;49,33066075;0,7516644;48,57899635;0,014317417;48,56467893;7078;100;6978;7;6971;50,66933925;0,715870857;49,95346839;0,05011096;49,90335743
44 Nordhordland;26314;299;26015;17;25998;100;1,136277267;98,86372273;0,064604393;98,79911834;13307;154;13153;14;13139;50,57003876;0,585239796;49,98479897;0,053203618;49,93159535;13007;145;12862;3;12859;49,42996124;0,551037471;48,87892377;0,011400775;48,86752299
45 Osterfjorden;11810;143;11667;10;11657;100;1,210838273;98,78916173;0,084674005;98,70448772;5965;72;5893;6;5887;50,50804403;0,609652837;49,89839119;0,050804403;49,84758679;5845;71;5774;4;5770;49,49195597;0,601185436;48,89077053;0,033869602;48,85690093
46 Sunnhordland;56472;824;55648;41;55607;100;1,459130188;98,54086981;0,072602352;98,46826746;28731;399;28332;22;28310;50,87654059;0,706544836;50,16999575;0,038957359;50,13103839;27741;425;27316;22;27297;49,12345941;0,752585352;48,37087406;0,038957359;48,33722907
47 Hordaland Vest;41842;622;41220;32;41188;100;1,48654462;98,51345538;0,07647818;98,4369772;21235;320;20915;17;20898;50,75044214;0,764781798;49,98566034;0,040629033;49,94503131;20607;302;20305;15;20290;49,24955786;0,721762822;48,52779504;0,035849147;48,49194589
48 HAFS;11811;135;11676;12;11664;100;1,143002286;98,85699771;0,101600203;98,75539751;6127;71;6056;6;6050;51,87537042;0,601134536;51,27423588;0,050800102;51,22343578;5684;64;5620;6;5614;48,12462958;0,54186775;47,58276183;0,050800102;47,53196173
49 Nordfjord;33729;579;33150;46;33104;100;1,716623677;98,28337632;0,136381156;98,14699517;17063;320;16743;23;16720;50,58851433;0,948738474;49,63977586;0,068190578;49,57158528;16666;259;16407;23;16384;49,41148567;0,767885203;48,64360046;0,068190578;48,57540988
50 Sogn;33333;551;32782;31;32751;100;1,65301653;98,34698347;0,09300093;98,25398254;16866;283;16583;21;16562;50,59850599;0,84900849;49,74949749;0,06300063;49,68649686;16467;268;16199;10;16189;49,40149401;0,80400804;48,59748597;0,0300003;48,56748567
51 Sunnfjord;27940;449;27491;27;27464;100;1,607015032;98,39298497;0,096635648;98,29634932;14147;230;13917;20;13897;50,63350036;0,823192555;49,8103078;0,071581961;49,73872584;13793;219;13574;7;13567;49,36649964;0,783822477;48,58267717;0,025053686;48,55762348
52 Nordmõre;35893;631;35262;17;35245;100;1,758002953;98,24199705;0,047362996;98,19463405;18256;377;17879;5;17874;50,86228513;1,050344078;49,81194105;0,013930293;49,79801075;17637;254;17383;12;17371;49,13771487;0,707658875;48,430056;0,033432703;48,3966233
53 Romsdal;53907;719;53188;37;53151;100;1,333778545;98,66622146;0,068636726;98,59758473;26938;309;26629;16;26613;49,97124678;0,573209416;49,39803736;0,029680746;49,36835661;26969;410;26559;21;26538;50,02875322;0,760569128;49,26818409;0,03895598;49,22922812
54 Storfjord;16517;246;16271;24;16247;100;1,489374584;98,51062542;0,145304837;98,36532058;8266;132;8134;10;8124;50,04540776;0,799176606;49,24623116;0,060543682;49,18568747;8251;114;8137;14;8123;49,95459224;0,690197978;49,26439426;0,084761155;49,17963311
55 Sõre Sunnmõre;43960;688;43272;39;43233;100;1,565059145;98,43494086;0,088717015;98,34622384;22194;340;21854;24;21830;50,48680619;0,773430391;49,7133758;0,054595086;49,65878071;21766;348;21418;15;21403;49,51319381;0,791628753;48,72156506;0,034121929;48,68744313
56 èlesundregionen;62488;1027;61461;70;61391;100;1,643515555;98,35648445;0,112021508;98,24446294;30965;540;30425;32;30393;49,55351427;0,86416592;48,68934835;0,051209832;48,63813852;31523;487;31036;38;30998;50,44648573;0,779349635;49,66713609;0,060811676;49,60632441
57 Fosen;25877;191;25686;14;25672;100;0,738107199;99,2618928;0,054102098;99,2077907;13036;79;12957;3;12954;50,37678247;0,305290412;50,07149206;0,011593307;50,05989875;12841;112;12729;11;12718;49,62321753;0,432816787;49,19040074;0,042508792;49,14789195
58 Hitra/Frõya;8428;96;8332;9;8323;100;1,139060275;98,86093972;0,106786901;98,75415282;4253;46;4207;5;4202;50,46274324;0,545799715;49,91694352;0,059326056;49,85761747;4175;50;4125;4;4121;49,53725676;0,59326056;48,9439962;0,047460845;48,89653536
59 Oppdal/Rennebu;9119;96;9023;7;9016;100;1,052747012;98,94725299;0,076762803;98,87049019;4519;53;4466;4;4462;49,55587235;0,581204079;48,97466828;0,043864459;48,93080382;4600;43;4557;3;4554;50,44412765;0,471542932;49,97258471;0,032898344;49,93968637
60 Orkdalregionen;21728;184;21544;8;21536;100;0,846833579;99,15316642;0,036818851;99,11634757;10868;97;10771;2;10769;50,01840943;0,446428571;49,57198085;0,009204713;49,56277614;10860;87;10773;6;10767;49,98159057;0,400405007;49,58118557;0,027614138;49,55357143
61 Trondheimsregionen;182337;5352;176985;514;176471;100;2,935224337;97,06477566;0,281895611;96,78288005;89503;2885;86618;248;86370;49,08658144;1,582235092;47,50434635;0,13601189;47,36833446;92834;2467;90367;266;90101;50,91341856;1,352989245;49,56042931;0,145883721;49,41454559
62 Rõrosregionen;8807;113;8694;8;8686;100;1,283070285;98,71692971;0,090836834;98,62609288;4342;54;4288;6;4282;49,30169184;0,613148632;48,6885432;0,068127626;48,62041558;4465;59;4406;2;4404;50,69830816;0,669921653;50,02838651;0,022709209;50,0056773
63 Stjõrdalsregionen;22538;317;22221;16;22205;100;1,406513444;98,59348656;0,070991215;98,52249534;11344;151;11193;7;11186;50,33277132;0,66997959;49,66279173;0,031058656;49,63173307;11194;166;11028;9;11019;49,66722868;0,736533854;48,93069483;0,039932558;48,89076227
64 Innherred;54513;951;53562;60;53502;100;1,744538;98,255462;0,110065489;98,14539651;27346;509;26837;41;26796;50,16418102;0,933722231;49,23045879;0,075211417;49,15524737;27167;442;26725;19;26706;49,83581898;0,810815769;49,02500321;0,034854072;48,99014914
65 Indre Namdal;9953;141;9812;4;9808;100;1,416658294;98,58334171;0,040188888;98,54315282;5081;63;5018;2;5016;51,04993469;0,632974982;50,41695971;0,020094444;50,39686527;4872;78;4794;2;4792;48,95006531;0,783683312;48,166382;0,020094444;48,14628755
66 Kystgruppen;10114;61;10053;2;10051;100;0,603124382;99,39687562;0,01977457;99,37710105;5132;19;5113;0;5113;50,74154637;0,187858414;50,55368796;0;50,55368796;4982;42;4940;2;4938;49,25845363;0,415265968;48,84318766;0,01977457;48,82341309
67 Midtre Namdal;20088;360;19728;10;19718;100;1,792114695;98,2078853;0,049780964;98,15810434;10031;205;9826;6;9820;49,93528475;1,020509757;48,91477499;0,029868578;48,88490641;10057;155;9902;4;9898;50,06471525;0,771604938;49,29311031;0,019912386;49,27319793
68 Sõr-Helgeland;13347;85;13262;3;13259;100;0,636847232;99,36315277;0,022476961;99,34067581;6686;34;6652;1;6651;50,093654;0,254738893;49,83891511;0,00749232;49,83142279;6661;51;6610;2;6608;49,906346;0,382108339;49,52423766;0,014984641;49,50925302
69 HALD;13704;271;13433;4;13429;100;1,97752481;98,02247519;0,029188558;97,99328663;6894;183;6711;2;6709;50,30647986;1,335376532;48,97110333;0,014594279;48,95650905;6810;88;6722;2;6720;49,69352014;0,642148278;49,05137186;0,014594279;49,03677758
70 Ytre Helgeland;4429;29;4400;1;4399;100;0,654775344;99,34522466;0,02257846;99,3226462;2279;11;2268;4;2264;51,45631068;0,248363062;51,20794762;0,090313841;51,11763378;2150;18;2132;0;2135;48,54368932;0,406412283;48,13727704;0;48,20501242
71 Mosjõregionen;16846;202;16644;4;16640;100;1,199097709;98,80090229;0,023744509;98,77715778;8573;88;8485;3;8482;50,89041909;0,5223792;50,36803989;0,017808382;50,35023151;8273;114;8159;1;8158;49,10958091;0,676718509;48,4328624;0,005936127;48,42692627
72 Ranaregionen;31459;409;31050;22;31028;100;1,300104898;98,6998951;0,069932293;98,62996281;15755;202;15553;13;15540;50,08105788;0,642105598;49,43895229;0,041323628;49,39762866;15704;207;15497;9;15488;49,91894212;0,657999301;49,26094281;0,028608665;49,23233415
73 Salten;71915;959;70956;42;70914;100;1,333518737;98,66648126;0,05840228;98,60807898;36088;463;35625;20;35605;50,18146423;0,643815616;49,53764861;0,02781061;49,509838;35827;496;35331;22;35309;49,81853577;0,689703122;49,12883265;0,030591671;49,09824098
74 Ofoten;27695;554;27141;15;27126;100;2,000361076;97,99963892;0,054161401;97,94547752;13770;315;13455;8;13447;49,72016609;1,13738942;48,58277667;0,028886081;48,55389059;13925;239;13686;7;13679;50,27983391;0,862971656;49,41686225;0,02527532;49,39158693
75 Lofoten;24490;311;24179;15;24164;100;1,269906084;98,73009392;0,06124949;98,66884443;12253;153;12100;8;12092;50,03266639;0,624744794;49,4079216;0,032666394;49,37525521;12237;158;12079;7;12072;49,96733361;0,64516129;49,32217232;0,028583095;49,29358922
76 VesterÜlen;34710;464;34246;20;34226;100;1,33679055;98,66320945;0,057620282;98,60558917;17394;268;17126;12;17114;50,11235955;0,772111783;49,34024777;0,034572169;49,3056756;17316;196;17120;8;17112;49,88764045;0,564678767;49,32296168;0,023048113;49,29991357
77 Sõr-Troms;14191;294;13897;14;13883;100;2,071735607;97,92826439;0,098654077;97,82961032;7250;171;7079;6;7073;51,0887182;1,204989078;49,88372912;0,042280319;49,84144881;6941;123;6818;8;6810;48,9112818;0,866746529;48,04453527;0,056373758;47,98816151
78 Midt-Troms;31381;318;31063;14;31049;100;1,013352028;98,98664797;0,044612982;98,94203499;16042;128;15914;7;15907;51,12010452;0,407890125;50,7122144;0,022306491;50,68990791;15339;190;15149;7;15142;48,87989548;0,605461904;48,27443357;0,022306491;48,25212708
79 Tromsõregionen;61446;1607;59839;81;59758;100;2,615304495;97,3846955;0,131823064;97,25287244;30978;818;30160;51;30109;50,41499854;1,331250203;49,08374833;0,082999707;49,00074862;30468;789;29679;30;29649;49,58500146;1,284054292;48,30094717;0,048823357;48,25212382
80 Nord-Troms;17662;167;17495;10;17485;100;0,945532782;99,05446722;0,056618729;98,99784849;9056;71;8985;3;8982;51,27392141;0,401992979;50,87192843;0,016985619;50,85494282;8606;96;8510;7;8503;48,72607859;0,543539803;48,18253878;0,039633111;48,14290567
81 Vest-Finnmark;35081;722;34359;31;34328;100;2,058094125;97,94190587;0,088366922;97,85353895;17859;351;17508;21;17487;50,90789886;1,000541604;49,90735726;0,059861463;49,8474958;17222;371;16851;10;16841;49,09210114;1,057552521;48,03454862;0,028505459;48,00604316
82 Midt-Finnmark;15168;324;14844;18;14826;100;2,136075949;97,86392405;0,118670886;97,74525316;7968;127;7841;9;7832;52,53164557;0,83728903;51,69435654;0,059335443;51,6350211;7200;197;7003;9;6994;47,46835443;1,29878692;46,16956751;0,059335443;46,11023207
83 ùst-Finnmark;24926;897;24029;57;23972;100;3,59865201;96,40134799;0,228676884;96,17267111;12783;446;12337;25;12312;51,28380005;1,789296317;49,49450373;0,100296879;49,39420685;12143;451;11692;32;11660;48,71619995;1,809355693;46,90684426;0,128380005;46,77846425
uoppgitt;133437;2647;130790;220;130570;100;1,983707667;98,01629233;0,164871812;97,85142052;65597;1277;64320;116;64204;49,15952847;0,957005928;48,20252254;0,08693241;48,11559013;67840;1370;66470;104;66366;50,84047153;1,026701739;49,81376979;0,077939402;49,73583039
