tabell_navn;aar;kommune_nr;botid_5;vreg_3;enhet;tabellvariabel
Befolkning_botid;2015;1106;0_4;alle;person;2212
Befolkning_botid;2015;1106;5_9;alle;person;1447
Befolkning_botid;2015;1106;10+;alle;person;1577
Befolkning_botid;2015;1111;0_4;alle;person;97
Befolkning_botid;2015;1111;5_9;alle;person;45
Befolkning_botid;2015;1111;10+;alle;person;46
Befolkning_botid;2015;1112;0_4;alle;person;124
Befolkning_botid;2015;1112;5_9;alle;person;57
Befolkning_botid;2015;1112;10+;alle;person;95
Befolkning_botid;2015;1114;0_4;alle;person;101
Befolkning_botid;2015;1114;5_9;alle;person;89
Befolkning_botid;2015;1114;10+;alle;person;67
Befolkning_botid;2015;1119;0_4;alle;person;1212
Befolkning_botid;2015;1119;5_9;alle;person;785
Befolkning_botid;2015;1119;10+;alle;person;433
Befolkning_botid;2015;1120;0_4;alle;person;1045
Befolkning_botid;2015;1120;5_9;alle;person;680
Befolkning_botid;2015;1120;10+;alle;person;543
Befolkning_botid;2015;1121;0_4;alle;person;728
Befolkning_botid;2015;1121;5_9;alle;person;558
Befolkning_botid;2015;1121;10+;alle;person;509
Befolkning_botid;2015;1122;0_4;alle;person;550
Befolkning_botid;2015;1122;5_9;alle;person;409
Befolkning_botid;2015;1122;10+;alle;person;340
Befolkning_botid;2015;1124;0_4;alle;person;1918
Befolkning_botid;2015;1124;5_9;alle;person;999
Befolkning_botid;2015;1124;10+;alle;person;1174
Befolkning_botid;2015;1127;0_4;alle;person;520
Befolkning_botid;2015;1127;5_9;alle;person;279
Befolkning_botid;2015;1127;10+;alle;person;303
Befolkning_botid;2015;1129;0_4;alle;person;34
Befolkning_botid;2015;1129;5_9;alle;person;41
Befolkning_botid;2015;1129;10+;alle;person;22
Befolkning_botid;2015;1130;0_4;alle;person;551
Befolkning_botid;2015;1130;5_9;alle;person;285
Befolkning_botid;2015;1130;10+;alle;person;342
Befolkning_botid;2015;1133;0_4;alle;person;198
Befolkning_botid;2015;1133;5_9;alle;person;128
Befolkning_botid;2015;1133;10+;alle;person;92
Befolkning_botid;2015;1134;0_4;alle;person;192
Befolkning_botid;2015;1134;5_9;alle;person;85
Befolkning_botid;2015;1134;10+;alle;person;93
Befolkning_botid;2015;1135;0_4;alle;person;193
Befolkning_botid;2015;1135;5_9;alle;person;98
Befolkning_botid;2015;1135;10+;alle;person;67
Befolkning_botid;2015;1141;0_4;alle;person;207
Befolkning_botid;2015;1141;5_9;alle;person;136
Befolkning_botid;2015;1141;10+;alle;person;49
Befolkning_botid;2015;1142;0_4;alle;person;251
Befolkning_botid;2015;1142;5_9;alle;person;164
Befolkning_botid;2015;1142;10+;alle;person;99
Befolkning_botid;2015;1144;0_4;alle;person;29
Befolkning_botid;2015;1144;5_9;alle;person;14
Befolkning_botid;2015;1144;10+;alle;person;8
Befolkning_botid;2015;1145;0_4;alle;person;51
Befolkning_botid;2015;1145;5_9;alle;person;14
Befolkning_botid;2015;1145;10+;alle;person;14
Befolkning_botid;2015;1146;0_4;alle;person;353
Befolkning_botid;2015;1146;5_9;alle;person;237
Befolkning_botid;2015;1146;10+;alle;person;189
Befolkning_botid;2015;1149;0_4;alle;person;1426
Befolkning_botid;2015;1149;5_9;alle;person;1069
Befolkning_botid;2015;1149;10+;alle;person;1110
Befolkning_botid;2015;1151;0_4;alle;person;8
Befolkning_botid;2015;1151;5_9;alle;person;4
Befolkning_botid;2015;1151;10+;alle;person;3
Befolkning_botid;2015;1160;0_4;alle;person;641
Befolkning_botid;2015;1160;5_9;alle;person;262
Befolkning_botid;2015;1160;10+;alle;person;140
Befolkning_botid;2015;1201;0_4;alle;person;16685
Befolkning_botid;2015;1201;5_9;alle;person;8671
Befolkning_botid;2015;1201;10+;alle;person;12885
Befolkning_botid;2015;1211;0_4;alle;person;223
Befolkning_botid;2015;1211;5_9;alle;person;100
Befolkning_botid;2015;1211;10+;alle;person;85
Befolkning_botid;2015;1216;0_4;alle;person;229
Befolkning_botid;2015;1216;5_9;alle;person;135
Befolkning_botid;2015;1216;10+;alle;person;105
Befolkning_botid;2015;1219;0_4;alle;person;505
Befolkning_botid;2015;1219;5_9;alle;person;349
Befolkning_botid;2015;1219;10+;alle;person;236
Befolkning_botid;2015;1221;0_4;alle;person;867
Befolkning_botid;2015;1221;5_9;alle;person;550
Befolkning_botid;2015;1221;10+;alle;person;494
Befolkning_botid;2015;1222;0_4;alle;person;112
Befolkning_botid;2015;1222;5_9;alle;person;72
Befolkning_botid;2015;1222;10+;alle;person;45
Befolkning_botid;2015;1223;0_4;alle;person;119
Befolkning_botid;2015;1223;5_9;alle;person;68
Befolkning_botid;2015;1223;10+;alle;person;47
Befolkning_botid;2015;1224;0_4;alle;person;445
Befolkning_botid;2015;1224;5_9;alle;person;221
Befolkning_botid;2015;1224;10+;alle;person;250
Befolkning_botid;2015;1227;0_4;alle;person;33
Befolkning_botid;2015;1227;5_9;alle;person;22
Befolkning_botid;2015;1227;10+;alle;person;9
Befolkning_botid;2015;1228;0_4;alle;person;290
Befolkning_botid;2015;1228;5_9;alle;person;168
Befolkning_botid;2015;1228;10+;alle;person;188
Befolkning_botid;2015;1231;0_4;alle;person;205
Befolkning_botid;2015;1231;5_9;alle;person;91
Befolkning_botid;2015;1231;10+;alle;person;59
Befolkning_botid;2015;1232;0_4;alle;person;46
Befolkning_botid;2015;1232;5_9;alle;person;31
Befolkning_botid;2015;1232;10+;alle;person;17
Befolkning_botid;2015;1233;0_4;alle;person;69
Befolkning_botid;2015;1233;5_9;alle;person;28
Befolkning_botid;2015;1233;10+;alle;person;38
Befolkning_botid;2015;1234;0_4;alle;person;30
Befolkning_botid;2015;1234;5_9;alle;person;21
Befolkning_botid;2015;1234;10+;alle;person;17
Befolkning_botid;2015;1235;0_4;alle;person;522
Befolkning_botid;2015;1235;5_9;alle;person;239
Befolkning_botid;2015;1235;10+;alle;person;254
Befolkning_botid;2015;1238;0_4;alle;person;436
Befolkning_botid;2015;1238;5_9;alle;person;258
Befolkning_botid;2015;1238;10+;alle;person;144
Befolkning_botid;2015;1241;0_4;alle;person;116
Befolkning_botid;2015;1241;5_9;alle;person;88
Befolkning_botid;2015;1241;10+;alle;person;57
Befolkning_botid;2015;1242;0_4;alle;person;60
Befolkning_botid;2015;1242;5_9;alle;person;53
Befolkning_botid;2015;1242;10+;alle;person;50
Befolkning_botid;2015;1243;0_4;alle;person;864
Befolkning_botid;2015;1243;5_9;alle;person;548
Befolkning_botid;2015;1243;10+;alle;person;476
Befolkning_botid;2015;1244;0_4;alle;person;309
Befolkning_botid;2015;1244;5_9;alle;person;143
Befolkning_botid;2015;1244;10+;alle;person;74
Befolkning_botid;2015;1245;0_4;alle;person;263
Befolkning_botid;2015;1245;5_9;alle;person;212
Befolkning_botid;2015;1245;10+;alle;person;193
Befolkning_botid;2015;1246;0_4;alle;person;965
Befolkning_botid;2015;1246;5_9;alle;person;580
Befolkning_botid;2015;1246;10+;alle;person;607
Befolkning_botid;2015;1247;0_4;alle;person;874
Befolkning_botid;2015;1247;5_9;alle;person;669
Befolkning_botid;2015;1247;10+;alle;person;611
Befolkning_botid;2015;1251;0_4;alle;person;116
Befolkning_botid;2015;1251;5_9;alle;person;95
Befolkning_botid;2015;1251;10+;alle;person;68
Befolkning_botid;2015;1252;0_4;alle;person;12
Befolkning_botid;2015;1252;5_9;alle;person;7
Befolkning_botid;2015;1252;10+;alle;person;7
Befolkning_botid;2015;1253;0_4;alle;person;256
Befolkning_botid;2015;1253;5_9;alle;person;268
Befolkning_botid;2015;1253;10+;alle;person;113
Befolkning_botid;2015;1256;0_4;alle;person;304
Befolkning_botid;2015;1256;5_9;alle;person;179
Befolkning_botid;2015;1256;10+;alle;person;141
Befolkning_botid;2015;1259;0_4;alle;person;217
Befolkning_botid;2015;1259;5_9;alle;person;121
Befolkning_botid;2015;1259;10+;alle;person;111
Befolkning_botid;2015;1260;0_4;alle;person;215
Befolkning_botid;2015;1260;5_9;alle;person;209
Befolkning_botid;2015;1260;10+;alle;person;58
Befolkning_botid;2015;1263;0_4;alle;person;532
Befolkning_botid;2015;1263;5_9;alle;person;383
Befolkning_botid;2015;1263;10+;alle;person;234
Befolkning_botid;2015;1264;0_4;alle;person;169
Befolkning_botid;2015;1264;5_9;alle;person;150
Befolkning_botid;2015;1264;10+;alle;person;48
Befolkning_botid;2015;1265;0_4;alle;person;11
Befolkning_botid;2015;1265;5_9;alle;person;13
Befolkning_botid;2015;1265;10+;alle;person;11
Befolkning_botid;2015;1266;0_4;alle;person;37
Befolkning_botid;2015;1266;5_9;alle;person;12
Befolkning_botid;2015;1266;10+;alle;person;19
Befolkning_botid;2015;1401;0_4;alle;person;652
Befolkning_botid;2015;1401;5_9;alle;person;306
Befolkning_botid;2015;1401;10+;alle;person;351
Befolkning_botid;2015;1411;0_4;alle;person;140
Befolkning_botid;2015;1411;5_9;alle;person;53
Befolkning_botid;2015;1411;10+;alle;person;23
Befolkning_botid;2015;1412;0_4;alle;person;43
Befolkning_botid;2015;1412;5_9;alle;person;21
Befolkning_botid;2015;1412;10+;alle;person;13
Befolkning_botid;2015;1413;0_4;alle;person;57
Befolkning_botid;2015;1413;5_9;alle;person;52
Befolkning_botid;2015;1413;10+;alle;person;35
Befolkning_botid;2015;1416;0_4;alle;person;170
Befolkning_botid;2015;1416;5_9;alle;person;92
Befolkning_botid;2015;1416;10+;alle;person;106
Befolkning_botid;2015;1417;0_4;alle;person;105
Befolkning_botid;2015;1417;5_9;alle;person;73
Befolkning_botid;2015;1417;10+;alle;person;45
Befolkning_botid;2015;1418;0_4;alle;person;88
Befolkning_botid;2015;1418;5_9;alle;person;26
Befolkning_botid;2015;1418;10+;alle;person;80
Befolkning_botid;2015;1419;0_4;alle;person;61
Befolkning_botid;2015;1419;5_9;alle;person;47
Befolkning_botid;2015;1419;10+;alle;person;30
Befolkning_botid;2015;1420;0_4;alle;person;444
Befolkning_botid;2015;1420;5_9;alle;person;108
Befolkning_botid;2015;1420;10+;alle;person;126
Befolkning_botid;2015;1421;0_4;alle;person;103
Befolkning_botid;2015;1421;5_9;alle;person;37
Befolkning_botid;2015;1421;10+;alle;person;33
Befolkning_botid;2015;1422;0_4;alle;person;95
Befolkning_botid;2015;1422;5_9;alle;person;15
Befolkning_botid;2015;1422;10+;alle;person;61
Befolkning_botid;2015;1424;0_4;alle;person;219
Befolkning_botid;2015;1424;5_9;alle;person;161
Befolkning_botid;2015;1424;10+;alle;person;125
Befolkning_botid;2015;1426;0_4;alle;person;144
Befolkning_botid;2015;1426;5_9;alle;person;68
Befolkning_botid;2015;1426;10+;alle;person;85
Befolkning_botid;2015;1428;0_4;alle;person;68
Befolkning_botid;2015;1428;5_9;alle;person;41
Befolkning_botid;2015;1428;10+;alle;person;45
Befolkning_botid;2015;1429;0_4;alle;person;222
Befolkning_botid;2015;1429;5_9;alle;person;40
Befolkning_botid;2015;1429;10+;alle;person;65
Befolkning_botid;2015;1430;0_4;alle;person;104
Befolkning_botid;2015;1430;5_9;alle;person;69
Befolkning_botid;2015;1430;10+;alle;person;30
Befolkning_botid;2015;1431;0_4;alle;person;169
Befolkning_botid;2015;1431;5_9;alle;person;40
Befolkning_botid;2015;1431;10+;alle;person;29
Befolkning_botid;2015;1432;0_4;alle;person;550
Befolkning_botid;2015;1432;5_9;alle;person;275
Befolkning_botid;2015;1432;10+;alle;person;285
Befolkning_botid;2015;1433;0_4;alle;person;79
Befolkning_botid;2015;1433;5_9;alle;person;29
Befolkning_botid;2015;1433;10+;alle;person;43
Befolkning_botid;2015;1438;0_4;alle;person;278
Befolkning_botid;2015;1438;5_9;alle;person;131
Befolkning_botid;2015;1438;10+;alle;person;116
Befolkning_botid;2015;1439;0_4;alle;person;318
Befolkning_botid;2015;1439;5_9;alle;person;110
Befolkning_botid;2015;1439;10+;alle;person;178
Befolkning_botid;2015;1441;0_4;alle;person;64
Befolkning_botid;2015;1441;5_9;alle;person;40
Befolkning_botid;2015;1441;10+;alle;person;66
Befolkning_botid;2015;1443;0_4;alle;person;220
Befolkning_botid;2015;1443;5_9;alle;person;107
Befolkning_botid;2015;1443;10+;alle;person;138
Befolkning_botid;2015;1444;0_4;alle;person;35
Befolkning_botid;2015;1444;5_9;alle;person;14
Befolkning_botid;2015;1444;10+;alle;person;22
Befolkning_botid;2015;1445;0_4;alle;person;211
Befolkning_botid;2015;1445;5_9;alle;person;104
Befolkning_botid;2015;1445;10+;alle;person;84
Befolkning_botid;2015;1449;0_4;alle;person;542
Befolkning_botid;2015;1449;5_9;alle;person;338
Befolkning_botid;2015;1449;10+;alle;person;205
Befolkning_botid;2015;1502;0_4;alle;person;1392
Befolkning_botid;2015;1502;5_9;alle;person;624
Befolkning_botid;2015;1502;10+;alle;person;624
Befolkning_botid;2015;1504;0_4;alle;person;2847
Befolkning_botid;2015;1504;5_9;alle;person;1239
Befolkning_botid;2015;1504;10+;alle;person;1322
Befolkning_botid;2015;1505;0_4;alle;person;1274
Befolkning_botid;2015;1505;5_9;alle;person;699
Befolkning_botid;2015;1505;10+;alle;person;627
Befolkning_botid;2015;1511;0_4;alle;person;93
Befolkning_botid;2015;1511;5_9;alle;person;52
Befolkning_botid;2015;1511;10+;alle;person;38
Befolkning_botid;2015;1514;0_4;alle;person;286
Befolkning_botid;2015;1514;5_9;alle;person;96
Befolkning_botid;2015;1514;10+;alle;person;44
Befolkning_botid;2015;1515;0_4;alle;person;604
Befolkning_botid;2015;1515;5_9;alle;person;182
Befolkning_botid;2015;1515;10+;alle;person;181
Befolkning_botid;2015;1516;0_4;alle;person;691
Befolkning_botid;2015;1516;5_9;alle;person;330
Befolkning_botid;2015;1516;10+;alle;person;238
Befolkning_botid;2015;1517;0_4;alle;person;296
Befolkning_botid;2015;1517;5_9;alle;person;212
Befolkning_botid;2015;1517;10+;alle;person;184
Befolkning_botid;2015;1519;0_4;alle;person;429
Befolkning_botid;2015;1519;5_9;alle;person;149
Befolkning_botid;2015;1519;10+;alle;person;186
Befolkning_botid;2015;1520;0_4;alle;person;339
Befolkning_botid;2015;1520;5_9;alle;person;215
Befolkning_botid;2015;1520;10+;alle;person;186
Befolkning_botid;2015;1523;0_4;alle;person;126
Befolkning_botid;2015;1523;5_9;alle;person;91
Befolkning_botid;2015;1523;10+;alle;person;91
Befolkning_botid;2015;1524;0_4;alle;person;47
Befolkning_botid;2015;1524;5_9;alle;person;57
Befolkning_botid;2015;1524;10+;alle;person;47
Befolkning_botid;2015;1525;0_4;alle;person;368
Befolkning_botid;2015;1525;5_9;alle;person;170
Befolkning_botid;2015;1525;10+;alle;person;114
Befolkning_botid;2015;1526;0_4;alle;person;44
Befolkning_botid;2015;1526;5_9;alle;person;68
Befolkning_botid;2015;1526;10+;alle;person;38
Befolkning_botid;2015;1528;0_4;alle;person;350
Befolkning_botid;2015;1528;5_9;alle;person;270
Befolkning_botid;2015;1528;10+;alle;person;226
Befolkning_botid;2015;1529;0_4;alle;person;188
Befolkning_botid;2015;1529;5_9;alle;person;91
Befolkning_botid;2015;1529;10+;alle;person;95
Befolkning_botid;2015;1531;0_4;alle;person;480
Befolkning_botid;2015;1531;5_9;alle;person;192
Befolkning_botid;2015;1531;10+;alle;person;207
Befolkning_botid;2015;1532;0_4;alle;person;438
Befolkning_botid;2015;1532;5_9;alle;person;176
Befolkning_botid;2015;1532;10+;alle;person;157
Befolkning_botid;2015;1534;0_4;alle;person;567
Befolkning_botid;2015;1534;5_9;alle;person;367
Befolkning_botid;2015;1534;10+;alle;person;305
Befolkning_botid;2015;1535;0_4;alle;person;403
Befolkning_botid;2015;1535;5_9;alle;person;193
Befolkning_botid;2015;1535;10+;alle;person;152
Befolkning_botid;2015;1539;0_4;alle;person;223
Befolkning_botid;2015;1539;5_9;alle;person;189
Befolkning_botid;2015;1539;10+;alle;person;121
Befolkning_botid;2015;1543;0_4;alle;person;77
Befolkning_botid;2015;1543;5_9;alle;person;50
Befolkning_botid;2015;1543;10+;alle;person;51
Befolkning_botid;2015;1545;0_4;alle;person;117
Befolkning_botid;2015;1545;5_9;alle;person;101
Befolkning_botid;2015;1545;10+;alle;person;46
Befolkning_botid;2015;1546;0_4;alle;person;51
Befolkning_botid;2015;1546;5_9;alle;person;76
Befolkning_botid;2015;1546;10+;alle;person;35
Befolkning_botid;2015;1547;0_4;alle;person;185
Befolkning_botid;2015;1547;5_9;alle;person;100
Befolkning_botid;2015;1547;10+;alle;person;84
Befolkning_botid;2015;1548;0_4;alle;person;401
Befolkning_botid;2015;1548;5_9;alle;person;202
Befolkning_botid;2015;1548;10+;alle;person;188
Befolkning_botid;2015;1551;0_4;alle;person;127
Befolkning_botid;2015;1551;5_9;alle;person;77
Befolkning_botid;2015;1551;10+;alle;person;43
Befolkning_botid;2015;1554;0_4;alle;person;230
Befolkning_botid;2015;1554;5_9;alle;person;156
Befolkning_botid;2015;1554;10+;alle;person;92
Befolkning_botid;2015;1557;0_4;alle;person;69
Befolkning_botid;2015;1557;5_9;alle;person;58
Befolkning_botid;2015;1557;10+;alle;person;46
Befolkning_botid;2015;1560;0_4;alle;person;137
Befolkning_botid;2015;1560;5_9;alle;person;76
Befolkning_botid;2015;1560;10+;alle;person;63
Befolkning_botid;2015;1563;0_4;alle;person;345
Befolkning_botid;2015;1563;5_9;alle;person;139
Befolkning_botid;2015;1563;10+;alle;person;123
Befolkning_botid;2015;1566;0_4;alle;person;133
Befolkning_botid;2015;1566;5_9;alle;person;60
Befolkning_botid;2015;1566;10+;alle;person;71
Befolkning_botid;2015;1567;0_4;alle;person;23
Befolkning_botid;2015;1567;5_9;alle;person;3
Befolkning_botid;2015;1567;10+;alle;person;6
Befolkning_botid;2015;1571;0_4;alle;person;41
Befolkning_botid;2015;1571;5_9;alle;person;17
Befolkning_botid;2015;1571;10+;alle;person;24
Befolkning_botid;2015;1573;0_4;alle;person;100
Befolkning_botid;2015;1573;5_9;alle;person;50
Befolkning_botid;2015;1573;10+;alle;person;30
Befolkning_botid;2015;1576;0_4;alle;person;194
Befolkning_botid;2015;1576;5_9;alle;person;86
Befolkning_botid;2015;1576;10+;alle;person;51
Befolkning_botid;2015;1601;0_4;alle;person;9027
Befolkning_botid;2015;1601;5_9;alle;person;4599
Befolkning_botid;2015;1601;10+;alle;person;7447
Befolkning_botid;2015;1612;0_4;alle;person;124
Befolkning_botid;2015;1612;5_9;alle;person;61
Befolkning_botid;2015;1612;10+;alle;person;52
Befolkning_botid;2015;1613;0_4;alle;person;9
Befolkning_botid;2015;1613;5_9;alle;person;23
Befolkning_botid;2015;1613;10+;alle;person;17
Befolkning_botid;2015;1617;0_4;alle;person;425
Befolkning_botid;2015;1617;5_9;alle;person;270
Befolkning_botid;2015;1617;10+;alle;person;88
Befolkning_botid;2015;1620;0_4;alle;person;471
Befolkning_botid;2015;1620;5_9;alle;person;298
Befolkning_botid;2015;1620;10+;alle;person;75
Befolkning_botid;2015;1621;0_4;alle;person;123
Befolkning_botid;2015;1621;5_9;alle;person;89
Befolkning_botid;2015;1621;10+;alle;person;58
Befolkning_botid;2015;1622;0_4;alle;person;85
Befolkning_botid;2015;1622;5_9;alle;person;18
Befolkning_botid;2015;1622;10+;alle;person;40
Befolkning_botid;2015;1624;0_4;alle;person;257
Befolkning_botid;2015;1624;5_9;alle;person;161
Befolkning_botid;2015;1624;10+;alle;person;88
Befolkning_botid;2015;1627;0_4;alle;person;132
Befolkning_botid;2015;1627;5_9;alle;person;42
Befolkning_botid;2015;1627;10+;alle;person;67
Befolkning_botid;2015;1630;0_4;alle;person;85
Befolkning_botid;2015;1630;5_9;alle;person;17
Befolkning_botid;2015;1630;10+;alle;person;17
Befolkning_botid;2015;1632;0_4;alle;person;54
Befolkning_botid;2015;1632;5_9;alle;person;12
Befolkning_botid;2015;1632;10+;alle;person;9
Befolkning_botid;2015;1633;0_4;alle;person;24
Befolkning_botid;2015;1633;5_9;alle;person;3
Befolkning_botid;2015;1633;10+;alle;person;4
Befolkning_botid;2015;1634;0_4;alle;person;251
Befolkning_botid;2015;1634;5_9;alle;person;138
Befolkning_botid;2015;1634;10+;alle;person;116
Befolkning_botid;2015;1635;0_4;alle;person;61
Befolkning_botid;2015;1635;5_9;alle;person;24
Befolkning_botid;2015;1635;10+;alle;person;15
Befolkning_botid;2015;1636;0_4;alle;person;94
Befolkning_botid;2015;1636;5_9;alle;person;66
Befolkning_botid;2015;1636;10+;alle;person;37
Befolkning_botid;2015;1638;0_4;alle;person;277
Befolkning_botid;2015;1638;5_9;alle;person;227
Befolkning_botid;2015;1638;10+;alle;person;256
Befolkning_botid;2015;1640;0_4;alle;person;135
Befolkning_botid;2015;1640;5_9;alle;person;68
Befolkning_botid;2015;1640;10+;alle;person;147
Befolkning_botid;2015;1644;0_4;alle;person;41
Befolkning_botid;2015;1644;5_9;alle;person;27
Befolkning_botid;2015;1644;10+;alle;person;24
Befolkning_botid;2015;1648;0_4;alle;person;483
Befolkning_botid;2015;1648;5_9;alle;person;204
Befolkning_botid;2015;1648;10+;alle;person;69
Befolkning_botid;2015;1653;0_4;alle;person;427
Befolkning_botid;2015;1653;5_9;alle;person;258
Befolkning_botid;2015;1653;10+;alle;person;242
Befolkning_botid;2015;1657;0_4;alle;person;149
Befolkning_botid;2015;1657;5_9;alle;person;96
Befolkning_botid;2015;1657;10+;alle;person;88
Befolkning_botid;2015;1662;0_4;alle;person;149
Befolkning_botid;2015;1662;5_9;alle;person;125
Befolkning_botid;2015;1662;10+;alle;person;105
Befolkning_botid;2015;1663;0_4;alle;person;416
Befolkning_botid;2015;1663;5_9;alle;person;273
Befolkning_botid;2015;1663;10+;alle;person;340
Befolkning_botid;2015;1664;0_4;alle;person;85
Befolkning_botid;2015;1664;5_9;alle;person;61
Befolkning_botid;2015;1664;10+;alle;person;53
Befolkning_botid;2015;1665;0_4;alle;person;20
Befolkning_botid;2015;1665;5_9;alle;person;8
Befolkning_botid;2015;1665;10+;alle;person;13
Befolkning_botid;2015;1702;0_4;alle;person;623
Befolkning_botid;2015;1702;5_9;alle;person;349
Befolkning_botid;2015;1702;10+;alle;person;349
Befolkning_botid;2015;1703;0_4;alle;person;448
Befolkning_botid;2015;1703;5_9;alle;person;188
Befolkning_botid;2015;1703;10+;alle;person;263
Befolkning_botid;2015;1711;0_4;alle;person;139
Befolkning_botid;2015;1711;5_9;alle;person;47
Befolkning_botid;2015;1711;10+;alle;person;60
Befolkning_botid;2015;1714;0_4;alle;person;632
Befolkning_botid;2015;1714;5_9;alle;person;359
Befolkning_botid;2015;1714;10+;alle;person;492
Befolkning_botid;2015;1717;0_4;alle;person;129
Befolkning_botid;2015;1717;5_9;alle;person;29
Befolkning_botid;2015;1717;10+;alle;person;35
Befolkning_botid;2015;1718;0_4;alle;person;108
Befolkning_botid;2015;1718;5_9;alle;person;48
Befolkning_botid;2015;1718;10+;alle;person;46
Befolkning_botid;2015;1719;0_4;alle;person;689
Befolkning_botid;2015;1719;5_9;alle;person;373
Befolkning_botid;2015;1719;10+;alle;person;360
Befolkning_botid;2015;1721;0_4;alle;person;433
Befolkning_botid;2015;1721;5_9;alle;person;255
Befolkning_botid;2015;1721;10+;alle;person;237
Befolkning_botid;2015;1724;0_4;alle;person;145
Befolkning_botid;2015;1724;5_9;alle;person;67
Befolkning_botid;2015;1724;10+;alle;person;27
Befolkning_botid;2015;1725;0_4;alle;person;19
Befolkning_botid;2015;1725;5_9;alle;person;14
Befolkning_botid;2015;1725;10+;alle;person;24
Befolkning_botid;2015;1736;0_4;alle;person;43
Befolkning_botid;2015;1736;5_9;alle;person;14
Befolkning_botid;2015;1736;10+;alle;person;29
Befolkning_botid;2015;1738;0_4;alle;person;42
Befolkning_botid;2015;1738;5_9;alle;person;18
Befolkning_botid;2015;1738;10+;alle;person;40
Befolkning_botid;2015;1739;0_4;alle;person;13
Befolkning_botid;2015;1739;5_9;alle;person;6
Befolkning_botid;2015;1739;10+;alle;person;13
Befolkning_botid;2015;1740;0_4;alle;person;21
Befolkning_botid;2015;1740;5_9;alle;person;7
Befolkning_botid;2015;1740;10+;alle;person;12
Befolkning_botid;2015;1742;0_4;alle;person;175
Befolkning_botid;2015;1742;5_9;alle;person;53
Befolkning_botid;2015;1742;10+;alle;person;45
Befolkning_botid;2015;1743;0_4;alle;person;18
Befolkning_botid;2015;1743;5_9;alle;person;12
Befolkning_botid;2015;1743;10+;alle;person;12
Befolkning_botid;2015;1744;0_4;alle;person;126
Befolkning_botid;2015;1744;5_9;alle;person;49
Befolkning_botid;2015;1744;10+;alle;person;26
Befolkning_botid;2015;1748;0_4;alle;person;22
Befolkning_botid;2015;1748;5_9;alle;person;17
Befolkning_botid;2015;1748;10+;alle;person;8
Befolkning_botid;2015;1749;0_4;alle;person;58
Befolkning_botid;2015;1749;5_9;alle;person;19
Befolkning_botid;2015;1749;10+;alle;person;13
Befolkning_botid;2015;1750;0_4;alle;person;208
Befolkning_botid;2015;1750;5_9;alle;person;98
Befolkning_botid;2015;1750;10+;alle;person;46
Befolkning_botid;2015;1751;0_4;alle;person;192
Befolkning_botid;2015;1751;5_9;alle;person;70
Befolkning_botid;2015;1751;10+;alle;person;63
Befolkning_botid;2015;1755;0_4;alle;person;17
Befolkning_botid;2015;1755;5_9;alle;person;6
Befolkning_botid;2015;1755;10+;alle;person;11
Befolkning_botid;2015;1756;0_4;alle;person;159
Befolkning_botid;2015;1756;5_9;alle;person;79
Befolkning_botid;2015;1756;10+;alle;person;88
Befolkning_botid;2015;1804;0_4;alle;person;1970
Befolkning_botid;2015;1804;5_9;alle;person;899
Befolkning_botid;2015;1804;10+;alle;person;1141
Befolkning_botid;2015;1805;0_4;alle;person;1061
Befolkning_botid;2015;1805;5_9;alle;person;393
Befolkning_botid;2015;1805;10+;alle;person;482
Befolkning_botid;2015;1811;0_4;alle;person;23
Befolkning_botid;2015;1811;5_9;alle;person;8
Befolkning_botid;2015;1811;10+;alle;person;11
Befolkning_botid;2015;1812;0_4;alle;person;58
Befolkning_botid;2015;1812;5_9;alle;person;28
Befolkning_botid;2015;1812;10+;alle;person;33
Befolkning_botid;2015;1813;0_4;alle;person;282
Befolkning_botid;2015;1813;5_9;alle;person;124
Befolkning_botid;2015;1813;10+;alle;person;118
Befolkning_botid;2015;1815;0_4;alle;person;29
Befolkning_botid;2015;1815;5_9;alle;person;11
Befolkning_botid;2015;1815;10+;alle;person;14
Befolkning_botid;2015;1816;0_4;alle;person;20
Befolkning_botid;2015;1816;5_9;alle;person;9
Befolkning_botid;2015;1816;10+;alle;person;10
Befolkning_botid;2015;1818;0_4;alle;person;153
Befolkning_botid;2015;1818;5_9;alle;person;38
Befolkning_botid;2015;1818;10+;alle;person;20
Befolkning_botid;2015;1820;0_4;alle;person;448
Befolkning_botid;2015;1820;5_9;alle;person;114
Befolkning_botid;2015;1820;10+;alle;person;164
Befolkning_botid;2015;1822;0_4;alle;person;126
Befolkning_botid;2015;1822;5_9;alle;person;45
Befolkning_botid;2015;1822;10+;alle;person;41
Befolkning_botid;2015;1824;0_4;alle;person;402
Befolkning_botid;2015;1824;5_9;alle;person;148
Befolkning_botid;2015;1824;10+;alle;person;218
Befolkning_botid;2015;1825;0_4;alle;person;53
Befolkning_botid;2015;1825;5_9;alle;person;15
Befolkning_botid;2015;1825;10+;alle;person;21
Befolkning_botid;2015;1826;0_4;alle;person;120
Befolkning_botid;2015;1826;5_9;alle;person;20
Befolkning_botid;2015;1826;10+;alle;person;29
Befolkning_botid;2015;1827;0_4;alle;person;40
Befolkning_botid;2015;1827;5_9;alle;person;16
Befolkning_botid;2015;1827;10+;alle;person;24
Befolkning_botid;2015;1828;0_4;alle;person;194
Befolkning_botid;2015;1828;5_9;alle;person;73
