tabell_navn;aar;fylke_id;landbakgrunn;kjonn;enhet;tabellvariabel;
befolkning_opprinnelsesland;2015;05;550;alle;person;.;
befolkning_opprinnelsesland;2015;05;552;alle;person;:;
befolkning_opprinnelsesland;2015;05;554;alle;person;12;
befolkning_opprinnelsesland;2015;05;564;alle;person;241;
befolkning_opprinnelsesland;2015;05;568;alle;person;476;
befolkning_opprinnelsesland;2015;05;575;alle;person;222;
befolkning_opprinnelsesland;2015;05;578;alle;person;23;
befolkning_opprinnelsesland;2015;05;601;alle;person;.;
befolkning_opprinnelsesland;2015;05;602;alle;person;:;
befolkning_opprinnelsesland;2015;05;603;alle;person;.;
befolkning_opprinnelsesland;2015;05;604;alle;person;.;
befolkning_opprinnelsesland;2015;05;605;alle;person;.;
befolkning_opprinnelsesland;2015;05;606;alle;person;.;
befolkning_opprinnelsesland;2015;05;608;alle;person;.;
befolkning_opprinnelsesland;2015;05;612;alle;person;28;
befolkning_opprinnelsesland;2015;05;613;alle;person;.;
befolkning_opprinnelsesland;2015;05;616;alle;person;:;
befolkning_opprinnelsesland;2015;05;620;alle;person;19;
befolkning_opprinnelsesland;2015;05;622;alle;person;.;
befolkning_opprinnelsesland;2015;05;624;alle;person;7;
befolkning_opprinnelsesland;2015;05;629;alle;person;:;
befolkning_opprinnelsesland;2015;05;631;alle;person;.;
befolkning_opprinnelsesland;2015;05;632;alle;person;.;
befolkning_opprinnelsesland;2015;05;636;alle;person;.;
befolkning_opprinnelsesland;2015;05;644;alle;person;.;
befolkning_opprinnelsesland;2015;05;648;alle;person;:;
befolkning_opprinnelsesland;2015;05;650;alle;person;:;
befolkning_opprinnelsesland;2015;05;652;alle;person;10;
befolkning_opprinnelsesland;2015;05;654;alle;person;.;
befolkning_opprinnelsesland;2015;05;657;alle;person;.;
befolkning_opprinnelsesland;2015;05;658;alle;person;.;
befolkning_opprinnelsesland;2015;05;659;alle;person;.;
befolkning_opprinnelsesland;2015;05;660;alle;person;.;
befolkning_opprinnelsesland;2015;05;661;alle;person;.;
befolkning_opprinnelsesland;2015;05;664;alle;person;:;
befolkning_opprinnelsesland;2015;05;668;alle;person;:;
befolkning_opprinnelsesland;2015;05;672;alle;person;.;
befolkning_opprinnelsesland;2015;05;676;alle;person;.;
befolkning_opprinnelsesland;2015;05;677;alle;person;.;
befolkning_opprinnelsesland;2015;05;678;alle;person;.;
befolkning_opprinnelsesland;2015;05;679;alle;person;.;
befolkning_opprinnelsesland;2015;05;680;alle;person;:;
befolkning_opprinnelsesland;2015;05;681;alle;person;.;
befolkning_opprinnelsesland;2015;05;684;alle;person;124;
befolkning_opprinnelsesland;2015;05;685;alle;person;.;
befolkning_opprinnelsesland;2015;05;686;alle;person;.;
befolkning_opprinnelsesland;2015;05;687;alle;person;.;
befolkning_opprinnelsesland;2015;05;705;alle;person;13;
befolkning_opprinnelsesland;2015;05;710;alle;person;6;
befolkning_opprinnelsesland;2015;05;715;alle;person;54;
befolkning_opprinnelsesland;2015;05;720;alle;person;.;
befolkning_opprinnelsesland;2015;05;725;alle;person;84;
befolkning_opprinnelsesland;2015;05;730;alle;person;24;
befolkning_opprinnelsesland;2015;05;735;alle;person;6;
befolkning_opprinnelsesland;2015;05;740;alle;person;.;
befolkning_opprinnelsesland;2015;05;745;alle;person;:;
befolkning_opprinnelsesland;2015;05;755;alle;person;.;
befolkning_opprinnelsesland;2015;05;760;alle;person;9;
befolkning_opprinnelsesland;2015;05;765;alle;person;:;
befolkning_opprinnelsesland;2015;05;770;alle;person;:;
befolkning_opprinnelsesland;2015;05;775;alle;person;6;
befolkning_opprinnelsesland;2015;05;802;alle;person;.;
befolkning_opprinnelsesland;2015;05;805;alle;person;23;
befolkning_opprinnelsesland;2015;05;806;alle;person;.;
befolkning_opprinnelsesland;2015;05;807;alle;person;.;
befolkning_opprinnelsesland;2015;05;808;alle;person;.;
befolkning_opprinnelsesland;2015;05;809;alle;person;.;
befolkning_opprinnelsesland;2015;05;811;alle;person;.;
befolkning_opprinnelsesland;2015;05;812;alle;person;.;
befolkning_opprinnelsesland;2015;05;813;alle;person;.;
befolkning_opprinnelsesland;2015;05;814;alle;person;.;
befolkning_opprinnelsesland;2015;05;815;alle;person;.;
befolkning_opprinnelsesland;2015;05;816;alle;person;.;
befolkning_opprinnelsesland;2015;05;817;alle;person;.;
befolkning_opprinnelsesland;2015;05;818;alle;person;.;
befolkning_opprinnelsesland;2015;05;819;alle;person;.;
befolkning_opprinnelsesland;2015;05;820;alle;person;14;
befolkning_opprinnelsesland;2015;05;821;alle;person;.;
befolkning_opprinnelsesland;2015;05;822;alle;person;.;
befolkning_opprinnelsesland;2015;05;826;alle;person;.;
befolkning_opprinnelsesland;2015;05;827;alle;person;.;
befolkning_opprinnelsesland;2015;05;828;alle;person;.;
befolkning_opprinnelsesland;2015;05;829;alle;person;.;
befolkning_opprinnelsesland;2015;05;830;alle;person;.;
befolkning_opprinnelsesland;2015;05;832;alle;person;.;
befolkning_opprinnelsesland;2015;05;833;alle;person;.;
befolkning_opprinnelsesland;2015;05;835;alle;person;.;
befolkning_opprinnelsesland;2015;05;839;alle;person;.;
befolkning_opprinnelsesland;2015;05;840;alle;person;.;
befolkning_opprinnelsesland;2015;05;970;alle;person;56;
befolkning_opprinnelsesland;2015;05;980;alle;person;.;
befolkning_opprinnelsesland;2015;05;990;alle;person;.;
befolkning_opprinnelsesland;2015;06;101;alle;person;1522;
befolkning_opprinnelsesland;2015;06;102;alle;person;7;
befolkning_opprinnelsesland;2015;06;103;alle;person;236;
befolkning_opprinnelsesland;2015;06;104;alle;person;23;
befolkning_opprinnelsesland;2015;06;105;alle;person;627;
befolkning_opprinnelsesland;2015;06;106;alle;person;1599;
befolkning_opprinnelsesland;2015;06;111;alle;person;24;
befolkning_opprinnelsesland;2015;06;112;alle;person;38;
befolkning_opprinnelsesland;2015;06;113;alle;person;372;
befolkning_opprinnelsesland;2015;06;114;alle;person;.;
befolkning_opprinnelsesland;2015;06;115;alle;person;258;
befolkning_opprinnelsesland;2015;06;117;alle;person;154;
befolkning_opprinnelsesland;2015;06;118;alle;person;:;
befolkning_opprinnelsesland;2015;06;119;alle;person;75;
befolkning_opprinnelsesland;2015;06;120;alle;person;72;
befolkning_opprinnelsesland;2015;06;121;alle;person;48;
befolkning_opprinnelsesland;2015;06;122;alle;person;210;
befolkning_opprinnelsesland;2015;06;123;alle;person;125;
befolkning_opprinnelsesland;2015;06;124;alle;person;749;
befolkning_opprinnelsesland;2015;06;126;alle;person;6;
befolkning_opprinnelsesland;2015;06;127;alle;person;441;
befolkning_opprinnelsesland;2015;06;128;alle;person;5;
befolkning_opprinnelsesland;2015;06;129;alle;person;:;
befolkning_opprinnelsesland;2015;06;130;alle;person;.;
befolkning_opprinnelsesland;2015;06;131;alle;person;6635;
befolkning_opprinnelsesland;2015;06;132;alle;person;162;
befolkning_opprinnelsesland;2015;06;133;alle;person;379;
befolkning_opprinnelsesland;2015;06;134;alle;person;.;
befolkning_opprinnelsesland;2015;06;136;alle;person;2455;
befolkning_opprinnelsesland;2015;06;137;alle;person;242;
befolkning_opprinnelsesland;2015;06;138;alle;person;54;
befolkning_opprinnelsesland;2015;06;139;alle;person;719;
befolkning_opprinnelsesland;2015;06;140;alle;person;856;
befolkning_opprinnelsesland;2015;06;141;alle;person;62;
befolkning_opprinnelsesland;2015;06;143;alle;person;1634;
befolkning_opprinnelsesland;2015;06;144;alle;person;1318;
befolkning_opprinnelsesland;2015;06;146;alle;person;17;
befolkning_opprinnelsesland;2015;06;148;alle;person;159;
befolkning_opprinnelsesland;2015;06;152;alle;person;172;
befolkning_opprinnelsesland;2015;06;153;alle;person;79;
befolkning_opprinnelsesland;2015;06;154;alle;person;.;
befolkning_opprinnelsesland;2015;06;155;alle;person;898;
befolkning_opprinnelsesland;2015;06;156;alle;person;104;
befolkning_opprinnelsesland;2015;06;157;alle;person;124;
befolkning_opprinnelsesland;2015;06;158;alle;person;94;
befolkning_opprinnelsesland;2015;06;159;alle;person;162;
befolkning_opprinnelsesland;2015;06;160;alle;person;26;
befolkning_opprinnelsesland;2015;06;161;alle;person;917;
befolkning_opprinnelsesland;2015;06;162;alle;person;.;
befolkning_opprinnelsesland;2015;06;163;alle;person;.;
befolkning_opprinnelsesland;2015;06;164;alle;person;.;
befolkning_opprinnelsesland;2015;06;203;alle;person;38;
befolkning_opprinnelsesland;2015;06;204;alle;person;33;
befolkning_opprinnelsesland;2015;06;205;alle;person;:;
befolkning_opprinnelsesland;2015;06;209;alle;person;.;
befolkning_opprinnelsesland;2015;06;213;alle;person;.;
befolkning_opprinnelsesland;2015;06;216;alle;person;69;
befolkning_opprinnelsesland;2015;06;220;alle;person;.;
befolkning_opprinnelsesland;2015;06;229;alle;person;.;
befolkning_opprinnelsesland;2015;06;235;alle;person;.;
befolkning_opprinnelsesland;2015;06;239;alle;person;20;
befolkning_opprinnelsesland;2015;06;241;alle;person;648;
befolkning_opprinnelsesland;2015;06;246;alle;person;219;
befolkning_opprinnelsesland;2015;06;249;alle;person;33;
befolkning_opprinnelsesland;2015;06;250;alle;person;.;
befolkning_opprinnelsesland;2015;06;254;alle;person;:;
befolkning_opprinnelsesland;2015;06;256;alle;person;55;
befolkning_opprinnelsesland;2015;06;260;alle;person;78;
befolkning_opprinnelsesland;2015;06;264;alle;person;14;
befolkning_opprinnelsesland;2015;06;266;alle;person;.;
befolkning_opprinnelsesland;2015;06;270;alle;person;14;
befolkning_opprinnelsesland;2015;06;273;alle;person;27;
befolkning_opprinnelsesland;2015;06;276;alle;person;59;
befolkning_opprinnelsesland;2015;06;278;alle;person;12;
befolkning_opprinnelsesland;2015;06;279;alle;person;178;
befolkning_opprinnelsesland;2015;06;281;alle;person;.;
befolkning_opprinnelsesland;2015;06;283;alle;person;89;
befolkning_opprinnelsesland;2015;06;286;alle;person;24;
befolkning_opprinnelsesland;2015;06;289;alle;person;6;
befolkning_opprinnelsesland;2015;06;296;alle;person;8;
befolkning_opprinnelsesland;2015;06;299;alle;person;.;
befolkning_opprinnelsesland;2015;06;303;alle;person;164;
befolkning_opprinnelsesland;2015;06;304;alle;person;.;
befolkning_opprinnelsesland;2015;06;306;alle;person;.;
befolkning_opprinnelsesland;2015;06;307;alle;person;7;
befolkning_opprinnelsesland;2015;06;308;alle;person;:;
befolkning_opprinnelsesland;2015;06;309;alle;person;:;
befolkning_opprinnelsesland;2015;06;313;alle;person;77;
befolkning_opprinnelsesland;2015;06;319;alle;person;5;
befolkning_opprinnelsesland;2015;06;322;alle;person;.;
befolkning_opprinnelsesland;2015;06;323;alle;person;.;
befolkning_opprinnelsesland;2015;06;326;alle;person;7;
befolkning_opprinnelsesland;2015;06;329;alle;person;29;
befolkning_opprinnelsesland;2015;06;333;alle;person;.;
befolkning_opprinnelsesland;2015;06;336;alle;person;12;
befolkning_opprinnelsesland;2015;06;337;alle;person;.;
befolkning_opprinnelsesland;2015;06;338;alle;person;:;
befolkning_opprinnelsesland;2015;06;339;alle;person;41;
befolkning_opprinnelsesland;2015;06;346;alle;person;1250;
befolkning_opprinnelsesland;2015;06;355;alle;person;7;
befolkning_opprinnelsesland;2015;06;356;alle;person;173;
befolkning_opprinnelsesland;2015;06;357;alle;person;.;
befolkning_opprinnelsesland;2015;06;359;alle;person;46;
befolkning_opprinnelsesland;2015;06;369;alle;person;31;
befolkning_opprinnelsesland;2015;06;373;alle;person;.;
befolkning_opprinnelsesland;2015;06;376;alle;person;20;
befolkning_opprinnelsesland;2015;06;379;alle;person;47;
befolkning_opprinnelsesland;2015;06;386;alle;person;21;
befolkning_opprinnelsesland;2015;06;389;alle;person;18;
befolkning_opprinnelsesland;2015;06;393;alle;person;:;
befolkning_opprinnelsesland;2015;06;404;alle;person;1349;
befolkning_opprinnelsesland;2015;06;406;alle;person;10;
befolkning_opprinnelsesland;2015;06;407;alle;person;12;
befolkning_opprinnelsesland;2015;06;409;alle;person;.;
befolkning_opprinnelsesland;2015;06;410;alle;person;12;
befolkning_opprinnelsesland;2015;06;412;alle;person;.;
befolkning_opprinnelsesland;2015;06;416;alle;person;:;
befolkning_opprinnelsesland;2015;06;420;alle;person;171;
befolkning_opprinnelsesland;2015;06;424;alle;person;264;
befolkning_opprinnelsesland;2015;06;426;alle;person;9;
befolkning_opprinnelsesland;2015;06;428;alle;person;824;
befolkning_opprinnelsesland;2015;06;430;alle;person;10;
befolkning_opprinnelsesland;2015;06;432;alle;person;8;
befolkning_opprinnelsesland;2015;06;436;alle;person;16;
befolkning_opprinnelsesland;2015;06;444;alle;person;1116;
befolkning_opprinnelsesland;2015;06;448;alle;person;49;
befolkning_opprinnelsesland;2015;06;452;alle;person;1566;
befolkning_opprinnelsesland;2015;06;456;alle;person;984;
befolkning_opprinnelsesland;2015;06;460;alle;person;17;
befolkning_opprinnelsesland;2015;06;464;alle;person;21;
befolkning_opprinnelsesland;2015;06;476;alle;person;17;
befolkning_opprinnelsesland;2015;06;478;alle;person;11;
befolkning_opprinnelsesland;2015;06;480;alle;person;39;
befolkning_opprinnelsesland;2015;06;484;alle;person;379;
befolkning_opprinnelsesland;2015;06;488;alle;person;.;
befolkning_opprinnelsesland;2015;06;492;alle;person;67;
befolkning_opprinnelsesland;2015;06;496;alle;person;14;
befolkning_opprinnelsesland;2015;06;500;alle;person;5;
befolkning_opprinnelsesland;2015;06;502;alle;person;10;
befolkning_opprinnelsesland;2015;06;504;alle;person;:;
befolkning_opprinnelsesland;2015;06;508;alle;person;57;
befolkning_opprinnelsesland;2015;06;510;alle;person;6;
befolkning_opprinnelsesland;2015;06;512;alle;person;21;
befolkning_opprinnelsesland;2015;06;513;alle;person;.;
befolkning_opprinnelsesland;2015;06;516;alle;person;5;
befolkning_opprinnelsesland;2015;06;520;alle;person;:;
befolkning_opprinnelsesland;2015;06;524;alle;person;237;
befolkning_opprinnelsesland;2015;06;528;alle;person;8;
befolkning_opprinnelsesland;2015;06;534;alle;person;824;
befolkning_opprinnelsesland;2015;06;537;alle;person;.;
befolkning_opprinnelsesland;2015;06;540;alle;person;4;
befolkning_opprinnelsesland;2015;06;544;alle;person;22;
befolkning_opprinnelsesland;2015;06;548;alle;person;32;
befolkning_opprinnelsesland;2015;06;550;alle;person;7;
befolkning_opprinnelsesland;2015;06;552;alle;person;4;
befolkning_opprinnelsesland;2015;06;554;alle;person;38;
befolkning_opprinnelsesland;2015;06;564;alle;person;290;
befolkning_opprinnelsesland;2015;06;568;alle;person;939;
befolkning_opprinnelsesland;2015;06;575;alle;person;708;
befolkning_opprinnelsesland;2015;06;578;alle;person;9;
befolkning_opprinnelsesland;2015;06;601;alle;person;.;
befolkning_opprinnelsesland;2015;06;602;alle;person;.;
befolkning_opprinnelsesland;2015;06;603;alle;person;.;
befolkning_opprinnelsesland;2015;06;604;alle;person;:;
befolkning_opprinnelsesland;2015;06;605;alle;person;:;
befolkning_opprinnelsesland;2015;06;606;alle;person;.;
befolkning_opprinnelsesland;2015;06;608;alle;person;.;
befolkning_opprinnelsesland;2015;06;612;alle;person;72;
befolkning_opprinnelsesland;2015;06;613;alle;person;.;
befolkning_opprinnelsesland;2015;06;616;alle;person;6;
befolkning_opprinnelsesland;2015;06;620;alle;person;33;
befolkning_opprinnelsesland;2015;06;622;alle;person;:;
befolkning_opprinnelsesland;2015;06;624;alle;person;58;
befolkning_opprinnelsesland;2015;06;629;alle;person;.;
befolkning_opprinnelsesland;2015;06;631;alle;person;.;
befolkning_opprinnelsesland;2015;06;632;alle;person;5;
befolkning_opprinnelsesland;2015;06;636;alle;person;:;
befolkning_opprinnelsesland;2015;06;644;alle;person;:;
befolkning_opprinnelsesland;2015;06;648;alle;person;8;
befolkning_opprinnelsesland;2015;06;650;alle;person;:;
befolkning_opprinnelsesland;2015;06;652;alle;person;54;
befolkning_opprinnelsesland;2015;06;654;alle;person;.;
befolkning_opprinnelsesland;2015;06;657;alle;person;:;
befolkning_opprinnelsesland;2015;06;658;alle;person;:;
befolkning_opprinnelsesland;2015;06;659;alle;person;.;
befolkning_opprinnelsesland;2015;06;660;alle;person;.;
befolkning_opprinnelsesland;2015;06;661;alle;person;7;
befolkning_opprinnelsesland;2015;06;664;alle;person;:;
befolkning_opprinnelsesland;2015;06;668;alle;person;:;
befolkning_opprinnelsesland;2015;06;672;alle;person;:;
befolkning_opprinnelsesland;2015;06;676;alle;person;.;
befolkning_opprinnelsesland;2015;06;677;alle;person;.;
befolkning_opprinnelsesland;2015;06;678;alle;person;.;
befolkning_opprinnelsesland;2015;06;679;alle;person;.;
befolkning_opprinnelsesland;2015;06;680;alle;person;6;
befolkning_opprinnelsesland;2015;06;681;alle;person;.;
befolkning_opprinnelsesland;2015;06;684;alle;person;363;
befolkning_opprinnelsesland;2015;06;685;alle;person;:;
befolkning_opprinnelsesland;2015;06;686;alle;person;.;
befolkning_opprinnelsesland;2015;06;687;alle;person;.;
befolkning_opprinnelsesland;2015;06;705;alle;person;56;
befolkning_opprinnelsesland;2015;06;710;alle;person;24;
befolkning_opprinnelsesland;2015;06;715;alle;person;180;
befolkning_opprinnelsesland;2015;06;720;alle;person;:;
befolkning_opprinnelsesland;2015;06;725;alle;person;312;
befolkning_opprinnelsesland;2015;06;730;alle;person;78;
befolkning_opprinnelsesland;2015;06;735;alle;person;22;
befolkning_opprinnelsesland;2015;06;740;alle;person;.;
befolkning_opprinnelsesland;2015;06;745;alle;person;.;
befolkning_opprinnelsesland;2015;06;755;alle;person;7;
befolkning_opprinnelsesland;2015;06;760;alle;person;50;
befolkning_opprinnelsesland;2015;06;765;alle;person;.;
befolkning_opprinnelsesland;2015;06;770;alle;person;27;
befolkning_opprinnelsesland;2015;06;775;alle;person;17;
befolkning_opprinnelsesland;2015;06;802;alle;person;.;
befolkning_opprinnelsesland;2015;06;805;alle;person;59;
befolkning_opprinnelsesland;2015;06;806;alle;person;.;
befolkning_opprinnelsesland;2015;06;807;alle;person;.;
befolkning_opprinnelsesland;2015;06;808;alle;person;.;
befolkning_opprinnelsesland;2015;06;809;alle;person;.;
befolkning_opprinnelsesland;2015;06;811;alle;person;:;
befolkning_opprinnelsesland;2015;06;812;alle;person;.;
befolkning_opprinnelsesland;2015;06;813;alle;person;.;
befolkning_opprinnelsesland;2015;06;814;alle;person;.;
befolkning_opprinnelsesland;2015;06;815;alle;person;.;
befolkning_opprinnelsesland;2015;06;816;alle;person;.;
befolkning_opprinnelsesland;2015;06;817;alle;person;.;
befolkning_opprinnelsesland;2015;06;818;alle;person;.;
befolkning_opprinnelsesland;2015;06;819;alle;person;.;
befolkning_opprinnelsesland;2015;06;820;alle;person;23;
befolkning_opprinnelsesland;2015;06;821;alle;person;.;
befolkning_opprinnelsesland;2015;06;822;alle;person;.;
befolkning_opprinnelsesland;2015;06;826;alle;person;.;
befolkning_opprinnelsesland;2015;06;827;alle;person;.;
befolkning_opprinnelsesland;2015;06;828;alle;person;.;
befolkning_opprinnelsesland;2015;06;829;alle;person;.;
befolkning_opprinnelsesland;2015;06;830;alle;person;.;
befolkning_opprinnelsesland;2015;06;832;alle;person;.;
befolkning_opprinnelsesland;2015;06;833;alle;person;.;
befolkning_opprinnelsesland;2015;06;835;alle;person;.;
befolkning_opprinnelsesland;2015;06;839;alle;person;.;
befolkning_opprinnelsesland;2015;06;840;alle;person;.;
befolkning_opprinnelsesland;2015;06;970;alle;person;36;
befolkning_opprinnelsesland;2015;06;980;alle;person;.;
befolkning_opprinnelsesland;2015;06;990;alle;person;.;
befolkning_opprinnelsesland;2015;07;101;alle;person;1120;
befolkning_opprinnelsesland;2015;07;102;alle;person;7;
befolkning_opprinnelsesland;2015;07;103;alle;person;212;
befolkning_opprinnelsesland;2015;07;104;alle;person;17;
befolkning_opprinnelsesland;2015;07;105;alle;person;313;
befolkning_opprinnelsesland;2015;07;106;alle;person;1376;
befolkning_opprinnelsesland;2015;07;111;alle;person;19;
befolkning_opprinnelsesland;2015;07;112;alle;person;34;
befolkning_opprinnelsesland;2015;07;113;alle;person;169;
befolkning_opprinnelsesland;2015;07;114;alle;person;.;
befolkning_opprinnelsesland;2015;07;115;alle;person;98;
befolkning_opprinnelsesland;2015;07;117;alle;person;106;
befolkning_opprinnelsesland;2015;07;118;alle;person;.;
befolkning_opprinnelsesland;2015;07;119;alle;person;46;
befolkning_opprinnelsesland;2015;07;120;alle;person;28;
befolkning_opprinnelsesland;2015;07;121;alle;person;51;
befolkning_opprinnelsesland;2015;07;122;alle;person;91;
befolkning_opprinnelsesland;2015;07;123;alle;person;125;
befolkning_opprinnelsesland;2015;07;124;alle;person;425;
befolkning_opprinnelsesland;2015;07;126;alle;person;9;
befolkning_opprinnelsesland;2015;07;127;alle;person;244;
befolkning_opprinnelsesland;2015;07;128;alle;person;.;
befolkning_opprinnelsesland;2015;07;129;alle;person;:;
befolkning_opprinnelsesland;2015;07;130;alle;person;.;
befolkning_opprinnelsesland;2015;07;131;alle;person;3901;
befolkning_opprinnelsesland;2015;07;132;alle;person;134;
befolkning_opprinnelsesland;2015;07;133;alle;person;250;
befolkning_opprinnelsesland;2015;07;134;alle;person;.;
befolkning_opprinnelsesland;2015;07;136;alle;person;2600;
befolkning_opprinnelsesland;2015;07;137;alle;person;155;
befolkning_opprinnelsesland;2015;07;138;alle;person;17;
befolkning_opprinnelsesland;2015;07;139;alle;person;614;
befolkning_opprinnelsesland;2015;07;140;alle;person;554;
befolkning_opprinnelsesland;2015;07;141;alle;person;69;
befolkning_opprinnelsesland;2015;07;143;alle;person;213;
befolkning_opprinnelsesland;2015;07;144;alle;person;1072;
befolkning_opprinnelsesland;2015;07;146;alle;person;23;
befolkning_opprinnelsesland;2015;07;148;alle;person;142;
befolkning_opprinnelsesland;2015;07;152;alle;person;154;
befolkning_opprinnelsesland;2015;07;153;alle;person;56;
befolkning_opprinnelsesland;2015;07;154;alle;person;.;
befolkning_opprinnelsesland;2015;07;155;alle;person;898;
befolkning_opprinnelsesland;2015;07;156;alle;person;118;
befolkning_opprinnelsesland;2015;07;157;alle;person;135;
befolkning_opprinnelsesland;2015;07;158;alle;person;57;
befolkning_opprinnelsesland;2015;07;159;alle;person;110;
befolkning_opprinnelsesland;2015;07;160;alle;person;18;
befolkning_opprinnelsesland;2015;07;161;alle;person;687;
befolkning_opprinnelsesland;2015;07;162;alle;person;.;
befolkning_opprinnelsesland;2015;07;163;alle;person;.;
befolkning_opprinnelsesland;2015;07;164;alle;person;.;
befolkning_opprinnelsesland;2015;07;203;alle;person;22;
befolkning_opprinnelsesland;2015;07;204;alle;person;19;
befolkning_opprinnelsesland;2015;07;205;alle;person;9;
befolkning_opprinnelsesland;2015;07;209;alle;person;.;
befolkning_opprinnelsesland;2015;07;213;alle;person;.;
befolkning_opprinnelsesland;2015;07;216;alle;person;21;
befolkning_opprinnelsesland;2015;07;220;alle;person;.;
befolkning_opprinnelsesland;2015;07;229;alle;person;:;
befolkning_opprinnelsesland;2015;07;235;alle;person;.;
befolkning_opprinnelsesland;2015;07;239;alle;person;14;
befolkning_opprinnelsesland;2015;07;241;alle;person;295;
befolkning_opprinnelsesland;2015;07;246;alle;person;86;
befolkning_opprinnelsesland;2015;07;249;alle;person;45;
befolkning_opprinnelsesland;2015;07;250;alle;person;.;
befolkning_opprinnelsesland;2015;07;254;alle;person;.;
befolkning_opprinnelsesland;2015;07;256;alle;person;60;
befolkning_opprinnelsesland;2015;07;260;alle;person;21;
befolkning_opprinnelsesland;2015;07;264;alle;person;4;
befolkning_opprinnelsesland;2015;07;266;alle;person;:;
befolkning_opprinnelsesland;2015;07;270;alle;person;9;
befolkning_opprinnelsesland;2015;07;273;alle;person;6;
befolkning_opprinnelsesland;2015;07;276;alle;person;65;
befolkning_opprinnelsesland;2015;07;278;alle;person;:;
befolkning_opprinnelsesland;2015;07;279;alle;person;69;
befolkning_opprinnelsesland;2015;07;281;alle;person;:;
befolkning_opprinnelsesland;2015;07;283;alle;person;25;
befolkning_opprinnelsesland;2015;07;286;alle;person;47;
befolkning_opprinnelsesland;2015;07;289;alle;person;6;
befolkning_opprinnelsesland;2015;07;296;alle;person;:;
befolkning_opprinnelsesland;2015;07;299;alle;person;:;
befolkning_opprinnelsesland;2015;07;303;alle;person;81;
befolkning_opprinnelsesland;2015;07;304;alle;person;.;
befolkning_opprinnelsesland;2015;07;306;alle;person;.;
befolkning_opprinnelsesland;2015;07;307;alle;person;11;
befolkning_opprinnelsesland;2015;07;308;alle;person;:;
befolkning_opprinnelsesland;2015;07;309;alle;person;:;
befolkning_opprinnelsesland;2015;07;313;alle;person;38;
befolkning_opprinnelsesland;2015;07;319;alle;person;5;
befolkning_opprinnelsesland;2015;07;322;alle;person;.;
befolkning_opprinnelsesland;2015;07;323;alle;person;.;
befolkning_opprinnelsesland;2015;07;326;alle;person;7;
befolkning_opprinnelsesland;2015;07;329;alle;person;5;
befolkning_opprinnelsesland;2015;07;333;alle;person;.;
befolkning_opprinnelsesland;2015;07;336;alle;person;5;
befolkning_opprinnelsesland;2015;07;337;alle;person;.;
befolkning_opprinnelsesland;2015;07;338;alle;person;.;
befolkning_opprinnelsesland;2015;07;339;alle;person;14;
befolkning_opprinnelsesland;2015;07;346;alle;person;854;
befolkning_opprinnelsesland;2015;07;355;alle;person;8;
befolkning_opprinnelsesland;2015;07;356;alle;person;115;
befolkning_opprinnelsesland;2015;07;357;alle;person;.;
befolkning_opprinnelsesland;2015;07;359;alle;person;48;
befolkning_opprinnelsesland;2015;07;369;alle;person;34;
befolkning_opprinnelsesland;2015;07;373;alle;person;.;
befolkning_opprinnelsesland;2015;07;376;alle;person;4;
befolkning_opprinnelsesland;2015;07;379;alle;person;21;
befolkning_opprinnelsesland;2015;07;386;alle;person;43;
befolkning_opprinnelsesland;2015;07;389;alle;person;19;
befolkning_opprinnelsesland;2015;07;393;alle;person;:;
befolkning_opprinnelsesland;2015;07;404;alle;person;506;
befolkning_opprinnelsesland;2015;07;406;alle;person;4;
befolkning_opprinnelsesland;2015;07;407;alle;person;10;
befolkning_opprinnelsesland;2015;07;409;alle;person;.;
befolkning_opprinnelsesland;2015;07;410;alle;person;11;
befolkning_opprinnelsesland;2015;07;412;alle;person;.;
befolkning_opprinnelsesland;2015;07;416;alle;person;.;
befolkning_opprinnelsesland;2015;07;420;alle;person;13;
befolkning_opprinnelsesland;2015;07;424;alle;person;102;
befolkning_opprinnelsesland;2015;07;426;alle;person;10;
befolkning_opprinnelsesland;2015;07;428;alle;person;729;
befolkning_opprinnelsesland;2015;07;430;alle;person;4;
befolkning_opprinnelsesland;2015;07;432;alle;person;7;
befolkning_opprinnelsesland;2015;07;436;alle;person;11;
befolkning_opprinnelsesland;2015;07;444;alle;person;300;
befolkning_opprinnelsesland;2015;07;448;alle;person;36;
befolkning_opprinnelsesland;2015;07;452;alle;person;1534;
befolkning_opprinnelsesland;2015;07;456;alle;person;391;
befolkning_opprinnelsesland;2015;07;460;alle;person;22;
befolkning_opprinnelsesland;2015;07;464;alle;person;31;
befolkning_opprinnelsesland;2015;07;476;alle;person;14;
befolkning_opprinnelsesland;2015;07;478;alle;person;:;
befolkning_opprinnelsesland;2015;07;480;alle;person;21;
befolkning_opprinnelsesland;2015;07;484;alle;person;226;
befolkning_opprinnelsesland;2015;07;488;alle;person;.;
befolkning_opprinnelsesland;2015;07;492;alle;person;83;
befolkning_opprinnelsesland;2015;07;496;alle;person;27;
befolkning_opprinnelsesland;2015;07;500;alle;person;5;
befolkning_opprinnelsesland;2015;07;502;alle;person;:;
befolkning_opprinnelsesland;2015;07;504;alle;person;:;
befolkning_opprinnelsesland;2015;07;508;alle;person;108;
befolkning_opprinnelsesland;2015;07;510;alle;person;7;
befolkning_opprinnelsesland;2015;07;512;alle;person;18;
