tabell_navn;aar;kommune_id;vreg_5;kjonn;enhet;tabellvariabel;
befolkning_verdensregion;2015;0127;nord_amerika_oseania;alle;person;6;
befolkning_verdensregion;2015;0127;sor_og_mellom_amerika;alle;person;13;
befolkning_verdensregion;2015;0128;europa;alle;person;608;
befolkning_verdensregion;2015;0128;asia;alle;person;149;
befolkning_verdensregion;2015;0128;afrika;alle;person;85;
befolkning_verdensregion;2015;0128;nord_amerika_oseania;alle;person;14;
befolkning_verdensregion;2015;0128;sor_og_mellom_amerika;alle;person;10;
befolkning_verdensregion;2015;0135;europa;alle;person;515;
befolkning_verdensregion;2015;0135;asia;alle;person;108;
befolkning_verdensregion;2015;0135;afrika;alle;person;55;
befolkning_verdensregion;2015;0135;nord_amerika_oseania;alle;person;7;
befolkning_verdensregion;2015;0135;sor_og_mellom_amerika;alle;person;15;
befolkning_verdensregion;2015;0136;europa;alle;person;986;
befolkning_verdensregion;2015;0136;asia;alle;person;441;
befolkning_verdensregion;2015;0136;afrika;alle;person;69;
befolkning_verdensregion;2015;0136;nord_amerika_oseania;alle;person;25;
befolkning_verdensregion;2015;0136;sor_og_mellom_amerika;alle;person;48;
befolkning_verdensregion;2015;0137;europa;alle;person;442;
befolkning_verdensregion;2015;0137;asia;alle;person;60;
befolkning_verdensregion;2015;0137;afrika;alle;person;20;
befolkning_verdensregion;2015;0137;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0137;sor_og_mellom_amerika;alle;person;5;
befolkning_verdensregion;2015;0138;europa;alle;person;539;
befolkning_verdensregion;2015;0138;asia;alle;person;123;
befolkning_verdensregion;2015;0138;afrika;alle;person;46;
befolkning_verdensregion;2015;0138;nord_amerika_oseania;alle;person;11;
befolkning_verdensregion;2015;0138;sor_og_mellom_amerika;alle;person;10;
befolkning_verdensregion;2015;0211;europa;alle;person;1180;
befolkning_verdensregion;2015;0211;asia;alle;person;472;
befolkning_verdensregion;2015;0211;afrika;alle;person;223;
befolkning_verdensregion;2015;0211;nord_amerika_oseania;alle;person;41;
befolkning_verdensregion;2015;0211;sor_og_mellom_amerika;alle;person;67;
befolkning_verdensregion;2015;0213;europa;alle;person;2145;
befolkning_verdensregion;2015;0213;asia;alle;person;1112;
befolkning_verdensregion;2015;0213;afrika;alle;person;401;
befolkning_verdensregion;2015;0213;nord_amerika_oseania;alle;person;62;
befolkning_verdensregion;2015;0213;sor_og_mellom_amerika;alle;person;105;
befolkning_verdensregion;2015;0214;europa;alle;person;1759;
befolkning_verdensregion;2015;0214;asia;alle;person;787;
befolkning_verdensregion;2015;0214;afrika;alle;person;463;
befolkning_verdensregion;2015;0214;nord_amerika_oseania;alle;person;95;
befolkning_verdensregion;2015;0214;sor_og_mellom_amerika;alle;person;114;
befolkning_verdensregion;2015;0215;europa;alle;person;1013;
befolkning_verdensregion;2015;0215;asia;alle;person;314;
befolkning_verdensregion;2015;0215;afrika;alle;person;116;
befolkning_verdensregion;2015;0215;nord_amerika_oseania;alle;person;47;
befolkning_verdensregion;2015;0215;sor_og_mellom_amerika;alle;person;33;
befolkning_verdensregion;2015;0216;europa;alle;person;1514;
befolkning_verdensregion;2015;0216;asia;alle;person;337;
befolkning_verdensregion;2015;0216;afrika;alle;person;164;
befolkning_verdensregion;2015;0216;nord_amerika_oseania;alle;person;79;
befolkning_verdensregion;2015;0216;sor_og_mellom_amerika;alle;person;86;
befolkning_verdensregion;2015;0217;europa;alle;person;1759;
befolkning_verdensregion;2015;0217;asia;alle;person;914;
befolkning_verdensregion;2015;0217;afrika;alle;person;350;
befolkning_verdensregion;2015;0217;nord_amerika_oseania;alle;person;62;
befolkning_verdensregion;2015;0217;sor_og_mellom_amerika;alle;person;84;
befolkning_verdensregion;2015;0219;europa;alle;person;11325;
befolkning_verdensregion;2015;0219;asia;alle;person;5847;
befolkning_verdensregion;2015;0219;afrika;alle;person;1554;
befolkning_verdensregion;2015;0219;nord_amerika_oseania;alle;person;611;
befolkning_verdensregion;2015;0219;sor_og_mellom_amerika;alle;person;556;
befolkning_verdensregion;2015;0220;europa;alle;person;5664;
befolkning_verdensregion;2015;0220;asia;alle;person;2446;
befolkning_verdensregion;2015;0220;afrika;alle;person;845;
befolkning_verdensregion;2015;0220;nord_amerika_oseania;alle;person;273;
befolkning_verdensregion;2015;0220;sor_og_mellom_amerika;alle;person;254;
befolkning_verdensregion;2015;0221;europa;alle;person;1182;
befolkning_verdensregion;2015;0221;asia;alle;person;269;
befolkning_verdensregion;2015;0221;afrika;alle;person;74;
befolkning_verdensregion;2015;0221;nord_amerika_oseania;alle;person;16;
befolkning_verdensregion;2015;0221;sor_og_mellom_amerika;alle;person;38;
befolkning_verdensregion;2015;0226;europa;alle;person;1518;
befolkning_verdensregion;2015;0226;asia;alle;person;591;
befolkning_verdensregion;2015;0226;afrika;alle;person;88;
befolkning_verdensregion;2015;0226;nord_amerika_oseania;alle;person;28;
befolkning_verdensregion;2015;0226;sor_og_mellom_amerika;alle;person;57;
befolkning_verdensregion;2015;0227;europa;alle;person;979;
befolkning_verdensregion;2015;0227;asia;alle;person;261;
befolkning_verdensregion;2015;0227;afrika;alle;person;85;
befolkning_verdensregion;2015;0227;nord_amerika_oseania;alle;person;12;
befolkning_verdensregion;2015;0227;sor_og_mellom_amerika;alle;person;34;
befolkning_verdensregion;2015;0228;europa;alle;person;1332;
befolkning_verdensregion;2015;0228;asia;alle;person;1116;
befolkning_verdensregion;2015;0228;afrika;alle;person;233;
befolkning_verdensregion;2015;0228;nord_amerika_oseania;alle;person;21;
befolkning_verdensregion;2015;0228;sor_og_mellom_amerika;alle;person;104;
befolkning_verdensregion;2015;0229;europa;alle;person;820;
befolkning_verdensregion;2015;0229;asia;alle;person;280;
befolkning_verdensregion;2015;0229;afrika;alle;person;98;
befolkning_verdensregion;2015;0229;nord_amerika_oseania;alle;person;11;
befolkning_verdensregion;2015;0229;sor_og_mellom_amerika;alle;person;37;
befolkning_verdensregion;2015;0230;europa;alle;person;2842;
befolkning_verdensregion;2015;0230;asia;alle;person;2897;
befolkning_verdensregion;2015;0230;afrika;alle;person;528;
befolkning_verdensregion;2015;0230;nord_amerika_oseania;alle;person;50;
befolkning_verdensregion;2015;0230;sor_og_mellom_amerika;alle;person;96;
befolkning_verdensregion;2015;0231;europa;alle;person;3819;
befolkning_verdensregion;2015;0231;asia;alle;person;4475;
befolkning_verdensregion;2015;0231;afrika;alle;person;701;
befolkning_verdensregion;2015;0231;nord_amerika_oseania;alle;person;84;
befolkning_verdensregion;2015;0231;sor_og_mellom_amerika;alle;person;176;
befolkning_verdensregion;2015;0233;europa;alle;person;1602;
befolkning_verdensregion;2015;0233;asia;alle;person;838;
befolkning_verdensregion;2015;0233;afrika;alle;person;143;
befolkning_verdensregion;2015;0233;nord_amerika_oseania;alle;person;41;
befolkning_verdensregion;2015;0233;sor_og_mellom_amerika;alle;person;65;
befolkning_verdensregion;2015;0234;europa;alle;person;586;
befolkning_verdensregion;2015;0234;asia;alle;person;112;
befolkning_verdensregion;2015;0234;afrika;alle;person;30;
befolkning_verdensregion;2015;0234;nord_amerika_oseania;alle;person;10;
befolkning_verdensregion;2015;0234;sor_og_mellom_amerika;alle;person;13;
befolkning_verdensregion;2015;0235;europa;alle;person;3188;
befolkning_verdensregion;2015;0235;asia;alle;person;1803;
befolkning_verdensregion;2015;0235;afrika;alle;person;258;
befolkning_verdensregion;2015;0235;nord_amerika_oseania;alle;person;50;
befolkning_verdensregion;2015;0235;sor_og_mellom_amerika;alle;person;147;
befolkning_verdensregion;2015;0236;europa;alle;person;1334;
befolkning_verdensregion;2015;0236;asia;alle;person;425;
befolkning_verdensregion;2015;0236;afrika;alle;person;148;
befolkning_verdensregion;2015;0236;nord_amerika_oseania;alle;person;24;
befolkning_verdensregion;2015;0236;sor_og_mellom_amerika;alle;person;35;
befolkning_verdensregion;2015;0237;europa;alle;person;1547;
befolkning_verdensregion;2015;0237;asia;alle;person;628;
befolkning_verdensregion;2015;0237;afrika;alle;person;180;
befolkning_verdensregion;2015;0237;nord_amerika_oseania;alle;person;40;
befolkning_verdensregion;2015;0237;sor_og_mellom_amerika;alle;person;105;
befolkning_verdensregion;2015;0238;europa;alle;person;1115;
befolkning_verdensregion;2015;0238;asia;alle;person;431;
befolkning_verdensregion;2015;0238;afrika;alle;person;99;
befolkning_verdensregion;2015;0238;nord_amerika_oseania;alle;person;15;
befolkning_verdensregion;2015;0238;sor_og_mellom_amerika;alle;person;38;
befolkning_verdensregion;2015;0239;europa;alle;person;160;
befolkning_verdensregion;2015;0239;asia;alle;person;32;
befolkning_verdensregion;2015;0239;afrika;alle;person;14;
befolkning_verdensregion;2015;0239;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0239;sor_og_mellom_amerika;alle;person;20;
befolkning_verdensregion;2015;0301;europa;alle;person;69990;
befolkning_verdensregion;2015;0301;asia;alle;person;56538;
befolkning_verdensregion;2015;0301;afrika;alle;person;23664;
befolkning_verdensregion;2015;0301;nord_amerika_oseania;alle;person;2849;
befolkning_verdensregion;2015;0301;sor_og_mellom_amerika;alle;person;5755;
befolkning_verdensregion;2015;0402;europa;alle;person;876;
befolkning_verdensregion;2015;0402;asia;alle;person;582;
befolkning_verdensregion;2015;0402;afrika;alle;person;245;
befolkning_verdensregion;2015;0402;nord_amerika_oseania;alle;person;17;
befolkning_verdensregion;2015;0402;sor_og_mellom_amerika;alle;person;56;
befolkning_verdensregion;2015;0403;europa;alle;person;1457;
befolkning_verdensregion;2015;0403;asia;alle;person;859;
befolkning_verdensregion;2015;0403;afrika;alle;person;550;
befolkning_verdensregion;2015;0403;nord_amerika_oseania;alle;person;41;
befolkning_verdensregion;2015;0403;sor_og_mellom_amerika;alle;person;67;
befolkning_verdensregion;2015;0412;europa;alle;person;1728;
befolkning_verdensregion;2015;0412;asia;alle;person;518;
befolkning_verdensregion;2015;0412;afrika;alle;person;199;
befolkning_verdensregion;2015;0412;nord_amerika_oseania;alle;person;34;
befolkning_verdensregion;2015;0412;sor_og_mellom_amerika;alle;person;20;
befolkning_verdensregion;2015;0415;europa;alle;person;317;
befolkning_verdensregion;2015;0415;asia;alle;person;138;
befolkning_verdensregion;2015;0415;afrika;alle;person;64;
befolkning_verdensregion;2015;0415;nord_amerika_oseania;alle;person;6;
befolkning_verdensregion;2015;0415;sor_og_mellom_amerika;alle;person;9;
befolkning_verdensregion;2015;0417;europa;alle;person;936;
befolkning_verdensregion;2015;0417;asia;alle;person;339;
befolkning_verdensregion;2015;0417;afrika;alle;person;290;
befolkning_verdensregion;2015;0417;nord_amerika_oseania;alle;person;33;
befolkning_verdensregion;2015;0417;sor_og_mellom_amerika;alle;person;25;
befolkning_verdensregion;2015;0418;europa;alle;person;126;
befolkning_verdensregion;2015;0418;asia;alle;person;50;
befolkning_verdensregion;2015;0418;afrika;alle;person;8;
befolkning_verdensregion;2015;0418;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0418;sor_og_mellom_amerika;alle;person;11;
befolkning_verdensregion;2015;0419;europa;alle;person;294;
befolkning_verdensregion;2015;0419;asia;alle;person;85;
befolkning_verdensregion;2015;0419;afrika;alle;person;43;
befolkning_verdensregion;2015;0419;nord_amerika_oseania;alle;person;7;
befolkning_verdensregion;2015;0419;sor_og_mellom_amerika;alle;person;17;
befolkning_verdensregion;2015;0420;europa;alle;person;280;
befolkning_verdensregion;2015;0420;asia;alle;person;89;
befolkning_verdensregion;2015;0420;afrika;alle;person;30;
befolkning_verdensregion;2015;0420;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0420;sor_og_mellom_amerika;alle;person;5;
befolkning_verdensregion;2015;0423;europa;alle;person;206;
befolkning_verdensregion;2015;0423;asia;alle;person;84;
befolkning_verdensregion;2015;0423;afrika;alle;person;32;
befolkning_verdensregion;2015;0423;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0423;sor_og_mellom_amerika;alle;person;5;
befolkning_verdensregion;2015;0425;europa;alle;person;262;
befolkning_verdensregion;2015;0425;asia;alle;person;117;
befolkning_verdensregion;2015;0425;afrika;alle;person;127;
befolkning_verdensregion;2015;0425;nord_amerika_oseania;alle;person;6;
befolkning_verdensregion;2015;0425;sor_og_mellom_amerika;alle;person;6;
befolkning_verdensregion;2015;0426;europa;alle;person;186;
befolkning_verdensregion;2015;0426;asia;alle;person;41;
befolkning_verdensregion;2015;0426;afrika;alle;person;4;
befolkning_verdensregion;2015;0426;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0426;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0427;europa;alle;person;915;
befolkning_verdensregion;2015;0427;asia;alle;person;410;
befolkning_verdensregion;2015;0427;afrika;alle;person;339;
befolkning_verdensregion;2015;0427;nord_amerika_oseania;alle;person;27;
befolkning_verdensregion;2015;0427;sor_og_mellom_amerika;alle;person;43;
befolkning_verdensregion;2015;0428;europa;alle;person;429;
befolkning_verdensregion;2015;0428;asia;alle;person;70;
befolkning_verdensregion;2015;0428;afrika;alle;person;61;
befolkning_verdensregion;2015;0428;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0428;sor_og_mellom_amerika;alle;person;6;
befolkning_verdensregion;2015;0429;europa;alle;person;232;
befolkning_verdensregion;2015;0429;asia;alle;person;38;
befolkning_verdensregion;2015;0429;afrika;alle;person;26;
befolkning_verdensregion;2015;0429;nord_amerika_oseania;alle;person;6;
befolkning_verdensregion;2015;0429;sor_og_mellom_amerika;alle;person;4;
befolkning_verdensregion;2015;0430;europa;alle;person;156;
befolkning_verdensregion;2015;0430;asia;alle;person;51;
befolkning_verdensregion;2015;0430;afrika;alle;person;97;
befolkning_verdensregion;2015;0430;nord_amerika_oseania;alle;person;9;
befolkning_verdensregion;2015;0430;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0432;europa;alle;person;64;
befolkning_verdensregion;2015;0432;asia;alle;person;23;
befolkning_verdensregion;2015;0432;afrika;alle;person;0;
befolkning_verdensregion;2015;0432;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0432;sor_og_mellom_amerika;alle;person;8;
befolkning_verdensregion;2015;0434;europa;alle;person;66;
befolkning_verdensregion;2015;0434;asia;alle;person;56;
befolkning_verdensregion;2015;0434;afrika;alle;person;24;
befolkning_verdensregion;2015;0434;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0434;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0436;europa;alle;person;112;
befolkning_verdensregion;2015;0436;asia;alle;person;20;
befolkning_verdensregion;2015;0436;afrika;alle;person;40;
befolkning_verdensregion;2015;0436;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0436;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0437;europa;alle;person;339;
befolkning_verdensregion;2015;0437;asia;alle;person;100;
befolkning_verdensregion;2015;0437;afrika;alle;person;80;
befolkning_verdensregion;2015;0437;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0437;sor_og_mellom_amerika;alle;person;6;
befolkning_verdensregion;2015;0438;europa;alle;person;74;
befolkning_verdensregion;2015;0438;asia;alle;person;19;
befolkning_verdensregion;2015;0438;afrika;alle;person;37;
befolkning_verdensregion;2015;0438;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0438;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0439;europa;alle;person;46;
befolkning_verdensregion;2015;0439;asia;alle;person;8;
befolkning_verdensregion;2015;0439;afrika;alle;person;10;
befolkning_verdensregion;2015;0439;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0439;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0441;europa;alle;person;129;
befolkning_verdensregion;2015;0441;asia;alle;person;27;
befolkning_verdensregion;2015;0441;afrika;alle;person;7;
befolkning_verdensregion;2015;0441;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0441;sor_og_mellom_amerika;alle;person;4;
befolkning_verdensregion;2015;0501;europa;alle;person;1430;
befolkning_verdensregion;2015;0501;asia;alle;person;744;
befolkning_verdensregion;2015;0501;afrika;alle;person;387;
befolkning_verdensregion;2015;0501;nord_amerika_oseania;alle;person;44;
befolkning_verdensregion;2015;0501;sor_og_mellom_amerika;alle;person;27;
befolkning_verdensregion;2015;0502;europa;alle;person;1616;
befolkning_verdensregion;2015;0502;asia;alle;person;1037;
befolkning_verdensregion;2015;0502;afrika;alle;person;458;
befolkning_verdensregion;2015;0502;nord_amerika_oseania;alle;person;36;
befolkning_verdensregion;2015;0502;sor_og_mellom_amerika;alle;person;54;
befolkning_verdensregion;2015;0511;europa;alle;person;135;
befolkning_verdensregion;2015;0511;asia;alle;person;56;
befolkning_verdensregion;2015;0511;afrika;alle;person;48;
befolkning_verdensregion;2015;0511;nord_amerika_oseania;alle;person;4;
befolkning_verdensregion;2015;0511;sor_og_mellom_amerika;alle;person;6;
befolkning_verdensregion;2015;0512;europa;alle;person;115;
befolkning_verdensregion;2015;0512;asia;alle;person;5;
befolkning_verdensregion;2015;0512;afrika;alle;person;10;
befolkning_verdensregion;2015;0512;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0512;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0513;europa;alle;person;86;
befolkning_verdensregion;2015;0513;asia;alle;person;10;
befolkning_verdensregion;2015;0513;afrika;alle;person;34;
befolkning_verdensregion;2015;0513;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0513;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0514;europa;alle;person;58;
befolkning_verdensregion;2015;0514;asia;alle;person;24;
befolkning_verdensregion;2015;0514;afrika;alle;person;32;
befolkning_verdensregion;2015;0514;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0514;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0515;europa;alle;person;81;
befolkning_verdensregion;2015;0515;asia;alle;person;49;
befolkning_verdensregion;2015;0515;afrika;alle;person;32;
befolkning_verdensregion;2015;0515;nord_amerika_oseania;alle;person;0;
befolkning_verdensregion;2015;0515;sor_og_mellom_amerika;alle;person;7;
befolkning_verdensregion;2015;0516;europa;alle;person;204;
befolkning_verdensregion;2015;0516;asia;alle;person;84;
befolkning_verdensregion;2015;0516;afrika;alle;person;50;
befolkning_verdensregion;2015;0516;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0516;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0517;europa;alle;person;141;
befolkning_verdensregion;2015;0517;asia;alle;person;71;
befolkning_verdensregion;2015;0517;afrika;alle;person;125;
befolkning_verdensregion;2015;0517;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0517;sor_og_mellom_amerika;alle;person;8;
befolkning_verdensregion;2015;0519;europa;alle;person;208;
befolkning_verdensregion;2015;0519;asia;alle;person;20;
befolkning_verdensregion;2015;0519;afrika;alle;person;7;
befolkning_verdensregion;2015;0519;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0519;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0520;europa;alle;person;278;
befolkning_verdensregion;2015;0520;asia;alle;person;50;
befolkning_verdensregion;2015;0520;afrika;alle;person;42;
befolkning_verdensregion;2015;0520;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0520;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0521;europa;alle;person;394;
befolkning_verdensregion;2015;0521;asia;alle;person;68;
befolkning_verdensregion;2015;0521;afrika;alle;person;68;
befolkning_verdensregion;2015;0521;nord_amerika_oseania;alle;person;7;
befolkning_verdensregion;2015;0521;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0522;europa;alle;person;251;
befolkning_verdensregion;2015;0522;asia;alle;person;48;
befolkning_verdensregion;2015;0522;afrika;alle;person;37;
befolkning_verdensregion;2015;0522;nord_amerika_oseania;alle;person;4;
befolkning_verdensregion;2015;0522;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0528;europa;alle;person;793;
befolkning_verdensregion;2015;0528;asia;alle;person;170;
befolkning_verdensregion;2015;0528;afrika;alle;person;117;
befolkning_verdensregion;2015;0528;nord_amerika_oseania;alle;person;16;
befolkning_verdensregion;2015;0528;sor_og_mellom_amerika;alle;person;9;
befolkning_verdensregion;2015;0529;europa;alle;person;447;
befolkning_verdensregion;2015;0529;asia;alle;person;295;
befolkning_verdensregion;2015;0529;afrika;alle;person;135;
befolkning_verdensregion;2015;0529;nord_amerika_oseania;alle;person;9;
befolkning_verdensregion;2015;0529;sor_og_mellom_amerika;alle;person;17;
befolkning_verdensregion;2015;0532;europa;alle;person;365;
befolkning_verdensregion;2015;0532;asia;alle;person;100;
befolkning_verdensregion;2015;0532;afrika;alle;person;30;
befolkning_verdensregion;2015;0532;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0532;sor_og_mellom_amerika;alle;person;9;
befolkning_verdensregion;2015;0533;europa;alle;person;387;
befolkning_verdensregion;2015;0533;asia;alle;person;167;
befolkning_verdensregion;2015;0533;afrika;alle;person;204;
befolkning_verdensregion;2015;0533;nord_amerika_oseania;alle;person;17;
befolkning_verdensregion;2015;0533;sor_og_mellom_amerika;alle;person;42;
befolkning_verdensregion;2015;0534;europa;alle;person;580;
befolkning_verdensregion;2015;0534;asia;alle;person;253;
befolkning_verdensregion;2015;0534;afrika;alle;person;215;
befolkning_verdensregion;2015;0534;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0534;sor_og_mellom_amerika;alle;person;18;
befolkning_verdensregion;2015;0536;europa;alle;person;221;
befolkning_verdensregion;2015;0536;asia;alle;person;64;
befolkning_verdensregion;2015;0536;afrika;alle;person;138;
befolkning_verdensregion;2015;0536;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0536;sor_og_mellom_amerika;alle;person;3;
befolkning_verdensregion;2015;0538;europa;alle;person;227;
befolkning_verdensregion;2015;0538;asia;alle;person;85;
befolkning_verdensregion;2015;0538;afrika;alle;person;68;
befolkning_verdensregion;2015;0538;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0538;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0540;europa;alle;person;121;
befolkning_verdensregion;2015;0540;asia;alle;person;55;
befolkning_verdensregion;2015;0540;afrika;alle;person;11;
befolkning_verdensregion;2015;0540;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0540;sor_og_mellom_amerika;alle;person;5;
befolkning_verdensregion;2015;0541;europa;alle;person;67;
befolkning_verdensregion;2015;0541;asia;alle;person;14;
befolkning_verdensregion;2015;0541;afrika;alle;person;91;
befolkning_verdensregion;2015;0541;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0541;sor_og_mellom_amerika;alle;person;0;
befolkning_verdensregion;2015;0542;europa;alle;person;421;
befolkning_verdensregion;2015;0542;asia;alle;person;75;
befolkning_verdensregion;2015;0542;afrika;alle;person;43;
befolkning_verdensregion;2015;0542;nord_amerika_oseania;alle;person;5;
befolkning_verdensregion;2015;0542;sor_og_mellom_amerika;alle;person;11;
befolkning_verdensregion;2015;0543;europa;alle;person;98;
befolkning_verdensregion;2015;0543;asia;alle;person;36;
befolkning_verdensregion;2015;0543;afrika;alle;person;23;
befolkning_verdensregion;2015;0543;nord_amerika_oseania;alle;person;3;
befolkning_verdensregion;2015;0543;sor_og_mellom_amerika;alle;person;4;
befolkning_verdensregion;2015;0544;europa;alle;person;190;
