tabell_navn;aar;naringsregion_id;landbakgrunn;kjonn;enhet;tabellvariabel;
befolkning_opprinnelsesland;2015;12;765;alle;person;:;
befolkning_opprinnelsesland;2015;12;770;alle;person;:;
befolkning_opprinnelsesland;2015;12;775;alle;person;.;
befolkning_opprinnelsesland;2015;12;802;alle;person;.;
befolkning_opprinnelsesland;2015;12;805;alle;person;6;
befolkning_opprinnelsesland;2015;12;806;alle;person;.;
befolkning_opprinnelsesland;2015;12;807;alle;person;.;
befolkning_opprinnelsesland;2015;12;808;alle;person;.;
befolkning_opprinnelsesland;2015;12;809;alle;person;.;
befolkning_opprinnelsesland;2015;12;811;alle;person;.;
befolkning_opprinnelsesland;2015;12;812;alle;person;.;
befolkning_opprinnelsesland;2015;12;813;alle;person;.;
befolkning_opprinnelsesland;2015;12;814;alle;person;.;
befolkning_opprinnelsesland;2015;12;815;alle;person;.;
befolkning_opprinnelsesland;2015;12;816;alle;person;.;
befolkning_opprinnelsesland;2015;12;817;alle;person;.;
befolkning_opprinnelsesland;2015;12;818;alle;person;.;
befolkning_opprinnelsesland;2015;12;819;alle;person;.;
befolkning_opprinnelsesland;2015;12;820;alle;person;8;
befolkning_opprinnelsesland;2015;12;821;alle;person;.;
befolkning_opprinnelsesland;2015;12;822;alle;person;.;
befolkning_opprinnelsesland;2015;12;826;alle;person;.;
befolkning_opprinnelsesland;2015;12;827;alle;person;.;
befolkning_opprinnelsesland;2015;12;828;alle;person;.;
befolkning_opprinnelsesland;2015;12;829;alle;person;.;
befolkning_opprinnelsesland;2015;12;830;alle;person;.;
befolkning_opprinnelsesland;2015;12;832;alle;person;.;
befolkning_opprinnelsesland;2015;12;833;alle;person;.;
befolkning_opprinnelsesland;2015;12;835;alle;person;.;
befolkning_opprinnelsesland;2015;12;839;alle;person;.;
befolkning_opprinnelsesland;2015;12;840;alle;person;.;
befolkning_opprinnelsesland;2015;12;970;alle;person;67;
befolkning_opprinnelsesland;2015;12;980;alle;person;.;
befolkning_opprinnelsesland;2015;12;990;alle;person;.;
befolkning_opprinnelsesland;2015;13;101;alle;person;113;
befolkning_opprinnelsesland;2015;13;102;alle;person;.;
befolkning_opprinnelsesland;2015;13;103;alle;person;26;
befolkning_opprinnelsesland;2015;13;104;alle;person;:;
befolkning_opprinnelsesland;2015;13;105;alle;person;41;
befolkning_opprinnelsesland;2015;13;106;alle;person;309;
befolkning_opprinnelsesland;2015;13;111;alle;person;:;
befolkning_opprinnelsesland;2015;13;112;alle;person;8;
befolkning_opprinnelsesland;2015;13;113;alle;person;54;
befolkning_opprinnelsesland;2015;13;114;alle;person;.;
befolkning_opprinnelsesland;2015;13;115;alle;person;47;
befolkning_opprinnelsesland;2015;13;117;alle;person;9;
befolkning_opprinnelsesland;2015;13;118;alle;person;.;
befolkning_opprinnelsesland;2015;13;119;alle;person;15;
befolkning_opprinnelsesland;2015;13;120;alle;person;:;
befolkning_opprinnelsesland;2015;13;121;alle;person;:;
befolkning_opprinnelsesland;2015;13;122;alle;person;18;
befolkning_opprinnelsesland;2015;13;123;alle;person;15;
befolkning_opprinnelsesland;2015;13;124;alle;person;60;
befolkning_opprinnelsesland;2015;13;126;alle;person;.;
befolkning_opprinnelsesland;2015;13;127;alle;person;111;
befolkning_opprinnelsesland;2015;13;128;alle;person;.;
befolkning_opprinnelsesland;2015;13;129;alle;person;.;
befolkning_opprinnelsesland;2015;13;130;alle;person;.;
befolkning_opprinnelsesland;2015;13;131;alle;person;294;
befolkning_opprinnelsesland;2015;13;132;alle;person;5;
befolkning_opprinnelsesland;2015;13;133;alle;person;47;
befolkning_opprinnelsesland;2015;13;134;alle;person;:;
befolkning_opprinnelsesland;2015;13;136;alle;person;119;
befolkning_opprinnelsesland;2015;13;137;alle;person;20;
befolkning_opprinnelsesland;2015;13;138;alle;person;.;
befolkning_opprinnelsesland;2015;13;139;alle;person;28;
befolkning_opprinnelsesland;2015;13;140;alle;person;121;
befolkning_opprinnelsesland;2015;13;141;alle;person;11;
befolkning_opprinnelsesland;2015;13;143;alle;person;32;
befolkning_opprinnelsesland;2015;13;144;alle;person;126;
befolkning_opprinnelsesland;2015;13;146;alle;person;4;
befolkning_opprinnelsesland;2015;13;148;alle;person;21;
befolkning_opprinnelsesland;2015;13;152;alle;person;15;
befolkning_opprinnelsesland;2015;13;153;alle;person;:;
befolkning_opprinnelsesland;2015;13;154;alle;person;.;
befolkning_opprinnelsesland;2015;13;155;alle;person;85;
befolkning_opprinnelsesland;2015;13;156;alle;person;:;
befolkning_opprinnelsesland;2015;13;157;alle;person;13;
befolkning_opprinnelsesland;2015;13;158;alle;person;4;
befolkning_opprinnelsesland;2015;13;159;alle;person;16;
befolkning_opprinnelsesland;2015;13;160;alle;person;.;
befolkning_opprinnelsesland;2015;13;161;alle;person;32;
befolkning_opprinnelsesland;2015;13;162;alle;person;.;
befolkning_opprinnelsesland;2015;13;163;alle;person;.;
befolkning_opprinnelsesland;2015;13;164;alle;person;.;
befolkning_opprinnelsesland;2015;13;203;alle;person;4;
befolkning_opprinnelsesland;2015;13;204;alle;person;.;
befolkning_opprinnelsesland;2015;13;205;alle;person;:;
befolkning_opprinnelsesland;2015;13;209;alle;person;.;
befolkning_opprinnelsesland;2015;13;213;alle;person;.;
befolkning_opprinnelsesland;2015;13;216;alle;person;24;
befolkning_opprinnelsesland;2015;13;220;alle;person;.;
befolkning_opprinnelsesland;2015;13;229;alle;person;:;
befolkning_opprinnelsesland;2015;13;235;alle;person;.;
befolkning_opprinnelsesland;2015;13;239;alle;person;4;
befolkning_opprinnelsesland;2015;13;241;alle;person;166;
befolkning_opprinnelsesland;2015;13;246;alle;person;13;
befolkning_opprinnelsesland;2015;13;249;alle;person;.;
befolkning_opprinnelsesland;2015;13;250;alle;person;.;
befolkning_opprinnelsesland;2015;13;254;alle;person;.;
befolkning_opprinnelsesland;2015;13;256;alle;person;:;
befolkning_opprinnelsesland;2015;13;260;alle;person;:;
befolkning_opprinnelsesland;2015;13;264;alle;person;.;
befolkning_opprinnelsesland;2015;13;266;alle;person;.;
befolkning_opprinnelsesland;2015;13;270;alle;person;:;
befolkning_opprinnelsesland;2015;13;273;alle;person;.;
befolkning_opprinnelsesland;2015;13;276;alle;person;7;
befolkning_opprinnelsesland;2015;13;278;alle;person;:;
befolkning_opprinnelsesland;2015;13;279;alle;person;17;
befolkning_opprinnelsesland;2015;13;281;alle;person;.;
befolkning_opprinnelsesland;2015;13;283;alle;person;:;
befolkning_opprinnelsesland;2015;13;286;alle;person;:;
befolkning_opprinnelsesland;2015;13;289;alle;person;:;
befolkning_opprinnelsesland;2015;13;296;alle;person;.;
befolkning_opprinnelsesland;2015;13;299;alle;person;.;
befolkning_opprinnelsesland;2015;13;303;alle;person;16;
befolkning_opprinnelsesland;2015;13;304;alle;person;.;
befolkning_opprinnelsesland;2015;13;306;alle;person;.;
befolkning_opprinnelsesland;2015;13;307;alle;person;:;
befolkning_opprinnelsesland;2015;13;308;alle;person;4;
befolkning_opprinnelsesland;2015;13;309;alle;person;.;
befolkning_opprinnelsesland;2015;13;313;alle;person;:;
befolkning_opprinnelsesland;2015;13;319;alle;person;.;
befolkning_opprinnelsesland;2015;13;322;alle;person;.;
befolkning_opprinnelsesland;2015;13;323;alle;person;.;
befolkning_opprinnelsesland;2015;13;326;alle;person;:;
befolkning_opprinnelsesland;2015;13;329;alle;person;9;
befolkning_opprinnelsesland;2015;13;333;alle;person;.;
befolkning_opprinnelsesland;2015;13;336;alle;person;.;
befolkning_opprinnelsesland;2015;13;337;alle;person;.;
befolkning_opprinnelsesland;2015;13;338;alle;person;.;
befolkning_opprinnelsesland;2015;13;339;alle;person;:;
befolkning_opprinnelsesland;2015;13;346;alle;person;238;
befolkning_opprinnelsesland;2015;13;355;alle;person;.;
befolkning_opprinnelsesland;2015;13;356;alle;person;12;
befolkning_opprinnelsesland;2015;13;357;alle;person;.;
befolkning_opprinnelsesland;2015;13;359;alle;person;.;
befolkning_opprinnelsesland;2015;13;369;alle;person;6;
befolkning_opprinnelsesland;2015;13;373;alle;person;.;
befolkning_opprinnelsesland;2015;13;376;alle;person;:;
befolkning_opprinnelsesland;2015;13;379;alle;person;4;
befolkning_opprinnelsesland;2015;13;386;alle;person;:;
befolkning_opprinnelsesland;2015;13;389;alle;person;:;
befolkning_opprinnelsesland;2015;13;393;alle;person;.;
befolkning_opprinnelsesland;2015;13;404;alle;person;82;
befolkning_opprinnelsesland;2015;13;406;alle;person;:;
befolkning_opprinnelsesland;2015;13;407;alle;person;:;
befolkning_opprinnelsesland;2015;13;409;alle;person;.;
befolkning_opprinnelsesland;2015;13;410;alle;person;:;
befolkning_opprinnelsesland;2015;13;412;alle;person;.;
befolkning_opprinnelsesland;2015;13;416;alle;person;.;
befolkning_opprinnelsesland;2015;13;420;alle;person;21;
befolkning_opprinnelsesland;2015;13;424;alle;person;5;
befolkning_opprinnelsesland;2015;13;426;alle;person;:;
befolkning_opprinnelsesland;2015;13;428;alle;person;59;
befolkning_opprinnelsesland;2015;13;430;alle;person;:;
befolkning_opprinnelsesland;2015;13;432;alle;person;:;
befolkning_opprinnelsesland;2015;13;436;alle;person;:;
befolkning_opprinnelsesland;2015;13;444;alle;person;8;
befolkning_opprinnelsesland;2015;13;448;alle;person;7;
befolkning_opprinnelsesland;2015;13;452;alle;person;78;
befolkning_opprinnelsesland;2015;13;456;alle;person;61;
befolkning_opprinnelsesland;2015;13;460;alle;person;:;
befolkning_opprinnelsesland;2015;13;464;alle;person;5;
befolkning_opprinnelsesland;2015;13;476;alle;person;:;
befolkning_opprinnelsesland;2015;13;478;alle;person;:;
befolkning_opprinnelsesland;2015;13;480;alle;person;:;
befolkning_opprinnelsesland;2015;13;484;alle;person;23;
befolkning_opprinnelsesland;2015;13;488;alle;person;.;
befolkning_opprinnelsesland;2015;13;492;alle;person;.;
befolkning_opprinnelsesland;2015;13;496;alle;person;.;
befolkning_opprinnelsesland;2015;13;500;alle;person;.;
befolkning_opprinnelsesland;2015;13;502;alle;person;.;
befolkning_opprinnelsesland;2015;13;504;alle;person;.;
befolkning_opprinnelsesland;2015;13;508;alle;person;6;
befolkning_opprinnelsesland;2015;13;510;alle;person;.;
befolkning_opprinnelsesland;2015;13;512;alle;person;.;
befolkning_opprinnelsesland;2015;13;513;alle;person;.;
befolkning_opprinnelsesland;2015;13;516;alle;person;.;
befolkning_opprinnelsesland;2015;13;520;alle;person;.;
befolkning_opprinnelsesland;2015;13;524;alle;person;16;
befolkning_opprinnelsesland;2015;13;528;alle;person;10;
befolkning_opprinnelsesland;2015;13;534;alle;person;12;
befolkning_opprinnelsesland;2015;13;537;alle;person;.;
befolkning_opprinnelsesland;2015;13;540;alle;person;.;
befolkning_opprinnelsesland;2015;13;544;alle;person;7;
befolkning_opprinnelsesland;2015;13;548;alle;person;.;
befolkning_opprinnelsesland;2015;13;550;alle;person;.;
befolkning_opprinnelsesland;2015;13;552;alle;person;.;
befolkning_opprinnelsesland;2015;13;554;alle;person;:;
befolkning_opprinnelsesland;2015;13;564;alle;person;49;
befolkning_opprinnelsesland;2015;13;568;alle;person;97;
befolkning_opprinnelsesland;2015;13;575;alle;person;22;
befolkning_opprinnelsesland;2015;13;578;alle;person;6;
befolkning_opprinnelsesland;2015;13;601;alle;person;.;
befolkning_opprinnelsesland;2015;13;602;alle;person;.;
befolkning_opprinnelsesland;2015;13;603;alle;person;.;
befolkning_opprinnelsesland;2015;13;604;alle;person;.;
befolkning_opprinnelsesland;2015;13;605;alle;person;.;
befolkning_opprinnelsesland;2015;13;606;alle;person;.;
befolkning_opprinnelsesland;2015;13;608;alle;person;.;
befolkning_opprinnelsesland;2015;13;612;alle;person;9;
befolkning_opprinnelsesland;2015;13;613;alle;person;.;
befolkning_opprinnelsesland;2015;13;616;alle;person;.;
befolkning_opprinnelsesland;2015;13;620;alle;person;.;
befolkning_opprinnelsesland;2015;13;622;alle;person;.;
befolkning_opprinnelsesland;2015;13;624;alle;person;.;
befolkning_opprinnelsesland;2015;13;629;alle;person;.;
befolkning_opprinnelsesland;2015;13;631;alle;person;:;
befolkning_opprinnelsesland;2015;13;632;alle;person;.;
befolkning_opprinnelsesland;2015;13;636;alle;person;.;
befolkning_opprinnelsesland;2015;13;644;alle;person;.;
befolkning_opprinnelsesland;2015;13;648;alle;person;:;
befolkning_opprinnelsesland;2015;13;650;alle;person;.;
befolkning_opprinnelsesland;2015;13;652;alle;person;:;
befolkning_opprinnelsesland;2015;13;654;alle;person;.;
befolkning_opprinnelsesland;2015;13;657;alle;person;.;
befolkning_opprinnelsesland;2015;13;658;alle;person;.;
befolkning_opprinnelsesland;2015;13;659;alle;person;.;
befolkning_opprinnelsesland;2015;13;660;alle;person;.;
befolkning_opprinnelsesland;2015;13;661;alle;person;.;
befolkning_opprinnelsesland;2015;13;664;alle;person;.;
befolkning_opprinnelsesland;2015;13;668;alle;person;.;
befolkning_opprinnelsesland;2015;13;672;alle;person;.;
befolkning_opprinnelsesland;2015;13;676;alle;person;.;
befolkning_opprinnelsesland;2015;13;677;alle;person;.;
befolkning_opprinnelsesland;2015;13;678;alle;person;.;
befolkning_opprinnelsesland;2015;13;679;alle;person;.;
befolkning_opprinnelsesland;2015;13;680;alle;person;.;
befolkning_opprinnelsesland;2015;13;681;alle;person;.;
befolkning_opprinnelsesland;2015;13;684;alle;person;32;
befolkning_opprinnelsesland;2015;13;685;alle;person;.;
befolkning_opprinnelsesland;2015;13;686;alle;person;.;
befolkning_opprinnelsesland;2015;13;687;alle;person;.;
befolkning_opprinnelsesland;2015;13;705;alle;person;:;
befolkning_opprinnelsesland;2015;13;710;alle;person;:;
befolkning_opprinnelsesland;2015;13;715;alle;person;11;
befolkning_opprinnelsesland;2015;13;720;alle;person;.;
befolkning_opprinnelsesland;2015;13;725;alle;person;31;
befolkning_opprinnelsesland;2015;13;730;alle;person;:;
befolkning_opprinnelsesland;2015;13;735;alle;person;.;
befolkning_opprinnelsesland;2015;13;740;alle;person;.;
befolkning_opprinnelsesland;2015;13;745;alle;person;.;
befolkning_opprinnelsesland;2015;13;755;alle;person;:;
befolkning_opprinnelsesland;2015;13;760;alle;person;.;
befolkning_opprinnelsesland;2015;13;765;alle;person;.;
befolkning_opprinnelsesland;2015;13;770;alle;person;.;
befolkning_opprinnelsesland;2015;13;775;alle;person;:;
befolkning_opprinnelsesland;2015;13;802;alle;person;.;
befolkning_opprinnelsesland;2015;13;805;alle;person;:;
befolkning_opprinnelsesland;2015;13;806;alle;person;.;
befolkning_opprinnelsesland;2015;13;807;alle;person;.;
befolkning_opprinnelsesland;2015;13;808;alle;person;.;
befolkning_opprinnelsesland;2015;13;809;alle;person;.;
befolkning_opprinnelsesland;2015;13;811;alle;person;.;
befolkning_opprinnelsesland;2015;13;812;alle;person;.;
befolkning_opprinnelsesland;2015;13;813;alle;person;.;
befolkning_opprinnelsesland;2015;13;814;alle;person;.;
befolkning_opprinnelsesland;2015;13;815;alle;person;.;
befolkning_opprinnelsesland;2015;13;816;alle;person;.;
befolkning_opprinnelsesland;2015;13;817;alle;person;.;
befolkning_opprinnelsesland;2015;13;818;alle;person;.;
befolkning_opprinnelsesland;2015;13;819;alle;person;.;
befolkning_opprinnelsesland;2015;13;820;alle;person;:;
befolkning_opprinnelsesland;2015;13;821;alle;person;.;
befolkning_opprinnelsesland;2015;13;822;alle;person;.;
befolkning_opprinnelsesland;2015;13;826;alle;person;.;
befolkning_opprinnelsesland;2015;13;827;alle;person;.;
befolkning_opprinnelsesland;2015;13;828;alle;person;.;
befolkning_opprinnelsesland;2015;13;829;alle;person;.;
befolkning_opprinnelsesland;2015;13;830;alle;person;.;
befolkning_opprinnelsesland;2015;13;832;alle;person;.;
befolkning_opprinnelsesland;2015;13;833;alle;person;.;
befolkning_opprinnelsesland;2015;13;835;alle;person;.;
befolkning_opprinnelsesland;2015;13;839;alle;person;.;
befolkning_opprinnelsesland;2015;13;840;alle;person;.;
befolkning_opprinnelsesland;2015;13;970;alle;person;72;
befolkning_opprinnelsesland;2015;13;980;alle;person;.;
befolkning_opprinnelsesland;2015;13;990;alle;person;.;
befolkning_opprinnelsesland;2015;14;101;alle;person;203;
befolkning_opprinnelsesland;2015;14;102;alle;person;:;
befolkning_opprinnelsesland;2015;14;103;alle;person;24;
befolkning_opprinnelsesland;2015;14;104;alle;person;4;
befolkning_opprinnelsesland;2015;14;105;alle;person;31;
befolkning_opprinnelsesland;2015;14;106;alle;person;240;
befolkning_opprinnelsesland;2015;14;111;alle;person;8;
befolkning_opprinnelsesland;2015;14;112;alle;person;12;
befolkning_opprinnelsesland;2015;14;113;alle;person;58;
befolkning_opprinnelsesland;2015;14;114;alle;person;.;
befolkning_opprinnelsesland;2015;14;115;alle;person;44;
befolkning_opprinnelsesland;2015;14;117;alle;person;20;
befolkning_opprinnelsesland;2015;14;118;alle;person;.;
befolkning_opprinnelsesland;2015;14;119;alle;person;13;
befolkning_opprinnelsesland;2015;14;120;alle;person;4;
befolkning_opprinnelsesland;2015;14;121;alle;person;:;
befolkning_opprinnelsesland;2015;14;122;alle;person;46;
befolkning_opprinnelsesland;2015;14;123;alle;person;15;
befolkning_opprinnelsesland;2015;14;124;alle;person;53;
befolkning_opprinnelsesland;2015;14;126;alle;person;.;
befolkning_opprinnelsesland;2015;14;127;alle;person;94;
befolkning_opprinnelsesland;2015;14;128;alle;person;.;
befolkning_opprinnelsesland;2015;14;129;alle;person;.;
befolkning_opprinnelsesland;2015;14;130;alle;person;:;
befolkning_opprinnelsesland;2015;14;131;alle;person;924;
befolkning_opprinnelsesland;2015;14;132;alle;person;14;
befolkning_opprinnelsesland;2015;14;133;alle;person;60;
befolkning_opprinnelsesland;2015;14;134;alle;person;.;
befolkning_opprinnelsesland;2015;14;136;alle;person;442;
befolkning_opprinnelsesland;2015;14;137;alle;person;27;
befolkning_opprinnelsesland;2015;14;138;alle;person;5;
befolkning_opprinnelsesland;2015;14;139;alle;person;72;
befolkning_opprinnelsesland;2015;14;140;alle;person;154;
befolkning_opprinnelsesland;2015;14;141;alle;person;13;
befolkning_opprinnelsesland;2015;14;143;alle;person;72;
befolkning_opprinnelsesland;2015;14;144;alle;person;183;
befolkning_opprinnelsesland;2015;14;146;alle;person;:;
befolkning_opprinnelsesland;2015;14;148;alle;person;44;
befolkning_opprinnelsesland;2015;14;152;alle;person;55;
befolkning_opprinnelsesland;2015;14;153;alle;person;10;
befolkning_opprinnelsesland;2015;14;154;alle;person;.;
befolkning_opprinnelsesland;2015;14;155;alle;person;222;
befolkning_opprinnelsesland;2015;14;156;alle;person;9;
befolkning_opprinnelsesland;2015;14;157;alle;person;9;
befolkning_opprinnelsesland;2015;14;158;alle;person;23;
befolkning_opprinnelsesland;2015;14;159;alle;person;30;
befolkning_opprinnelsesland;2015;14;160;alle;person;:;
befolkning_opprinnelsesland;2015;14;161;alle;person;131;
befolkning_opprinnelsesland;2015;14;162;alle;person;.;
befolkning_opprinnelsesland;2015;14;163;alle;person;.;
befolkning_opprinnelsesland;2015;14;164;alle;person;.;
befolkning_opprinnelsesland;2015;14;203;alle;person;21;
befolkning_opprinnelsesland;2015;14;204;alle;person;:;
befolkning_opprinnelsesland;2015;14;205;alle;person;.;
befolkning_opprinnelsesland;2015;14;209;alle;person;.;
befolkning_opprinnelsesland;2015;14;213;alle;person;.;
befolkning_opprinnelsesland;2015;14;216;alle;person;19;
befolkning_opprinnelsesland;2015;14;220;alle;person;.;
befolkning_opprinnelsesland;2015;14;229;alle;person;.;
befolkning_opprinnelsesland;2015;14;235;alle;person;.;
befolkning_opprinnelsesland;2015;14;239;alle;person;:;
befolkning_opprinnelsesland;2015;14;241;alle;person;296;
befolkning_opprinnelsesland;2015;14;246;alle;person;64;
befolkning_opprinnelsesland;2015;14;249;alle;person;.;
befolkning_opprinnelsesland;2015;14;250;alle;person;.;
befolkning_opprinnelsesland;2015;14;254;alle;person;.;
befolkning_opprinnelsesland;2015;14;256;alle;person;7;
befolkning_opprinnelsesland;2015;14;260;alle;person;:;
befolkning_opprinnelsesland;2015;14;264;alle;person;:;
befolkning_opprinnelsesland;2015;14;266;alle;person;.;
befolkning_opprinnelsesland;2015;14;270;alle;person;:;
befolkning_opprinnelsesland;2015;14;273;alle;person;.;
befolkning_opprinnelsesland;2015;14;276;alle;person;13;
befolkning_opprinnelsesland;2015;14;278;alle;person;:;
befolkning_opprinnelsesland;2015;14;279;alle;person;40;
befolkning_opprinnelsesland;2015;14;281;alle;person;.;
befolkning_opprinnelsesland;2015;14;283;alle;person;:;
befolkning_opprinnelsesland;2015;14;286;alle;person;7;
befolkning_opprinnelsesland;2015;14;289;alle;person;:;
befolkning_opprinnelsesland;2015;14;296;alle;person;.;
befolkning_opprinnelsesland;2015;14;299;alle;person;.;
befolkning_opprinnelsesland;2015;14;303;alle;person;22;
befolkning_opprinnelsesland;2015;14;304;alle;person;.;
befolkning_opprinnelsesland;2015;14;306;alle;person;.;
befolkning_opprinnelsesland;2015;14;307;alle;person;.;
befolkning_opprinnelsesland;2015;14;308;alle;person;.;
befolkning_opprinnelsesland;2015;14;309;alle;person;.;
befolkning_opprinnelsesland;2015;14;313;alle;person;:;
befolkning_opprinnelsesland;2015;14;319;alle;person;:;
befolkning_opprinnelsesland;2015;14;322;alle;person;.;
befolkning_opprinnelsesland;2015;14;323;alle;person;.;
befolkning_opprinnelsesland;2015;14;326;alle;person;.;
befolkning_opprinnelsesland;2015;14;329;alle;person;6;
befolkning_opprinnelsesland;2015;14;333;alle;person;.;
befolkning_opprinnelsesland;2015;14;336;alle;person;.;
befolkning_opprinnelsesland;2015;14;337;alle;person;.;
befolkning_opprinnelsesland;2015;14;338;alle;person;.;
befolkning_opprinnelsesland;2015;14;339;alle;person;5;
befolkning_opprinnelsesland;2015;14;346;alle;person;315;
befolkning_opprinnelsesland;2015;14;355;alle;person;:;
befolkning_opprinnelsesland;2015;14;356;alle;person;48;
befolkning_opprinnelsesland;2015;14;357;alle;person;.;
befolkning_opprinnelsesland;2015;14;359;alle;person;7;
befolkning_opprinnelsesland;2015;14;369;alle;person;5;
befolkning_opprinnelsesland;2015;14;373;alle;person;.;
befolkning_opprinnelsesland;2015;14;376;alle;person;4;
befolkning_opprinnelsesland;2015;14;379;alle;person;5;
befolkning_opprinnelsesland;2015;14;386;alle;person;14;
befolkning_opprinnelsesland;2015;14;389;alle;person;.;
befolkning_opprinnelsesland;2015;14;393;alle;person;.;
befolkning_opprinnelsesland;2015;14;404;alle;person;122;
befolkning_opprinnelsesland;2015;14;406;alle;person;:;
befolkning_opprinnelsesland;2015;14;407;alle;person;:;
befolkning_opprinnelsesland;2015;14;409;alle;person;.;
befolkning_opprinnelsesland;2015;14;410;alle;person;:;
befolkning_opprinnelsesland;2015;14;412;alle;person;.;
befolkning_opprinnelsesland;2015;14;416;alle;person;.;
befolkning_opprinnelsesland;2015;14;420;alle;person;81;
befolkning_opprinnelsesland;2015;14;424;alle;person;13;
befolkning_opprinnelsesland;2015;14;426;alle;person;:;
befolkning_opprinnelsesland;2015;14;428;alle;person;124;
befolkning_opprinnelsesland;2015;14;430;alle;person;.;
befolkning_opprinnelsesland;2015;14;432;alle;person;:;
befolkning_opprinnelsesland;2015;14;436;alle;person;:;
befolkning_opprinnelsesland;2015;14;444;alle;person;55;
befolkning_opprinnelsesland;2015;14;448;alle;person;:;
befolkning_opprinnelsesland;2015;14;452;alle;person;256;
befolkning_opprinnelsesland;2015;14;456;alle;person;243;
befolkning_opprinnelsesland;2015;14;460;alle;person;4;
befolkning_opprinnelsesland;2015;14;464;alle;person;4;
befolkning_opprinnelsesland;2015;14;476;alle;person;7;
befolkning_opprinnelsesland;2015;14;478;alle;person;:;
befolkning_opprinnelsesland;2015;14;480;alle;person;13;
befolkning_opprinnelsesland;2015;14;484;alle;person;136;
befolkning_opprinnelsesland;2015;14;488;alle;person;.;
befolkning_opprinnelsesland;2015;14;492;alle;person;:;
befolkning_opprinnelsesland;2015;14;496;alle;person;8;
befolkning_opprinnelsesland;2015;14;500;alle;person;:;
befolkning_opprinnelsesland;2015;14;502;alle;person;:;
befolkning_opprinnelsesland;2015;14;504;alle;person;:;
befolkning_opprinnelsesland;2015;14;508;alle;person;25;
befolkning_opprinnelsesland;2015;14;510;alle;person;.;
befolkning_opprinnelsesland;2015;14;512;alle;person;5;
befolkning_opprinnelsesland;2015;14;513;alle;person;.;
befolkning_opprinnelsesland;2015;14;516;alle;person;.;
befolkning_opprinnelsesland;2015;14;520;alle;person;.;
befolkning_opprinnelsesland;2015;14;524;alle;person;36;
befolkning_opprinnelsesland;2015;14;528;alle;person;6;
befolkning_opprinnelsesland;2015;14;534;alle;person;41;
befolkning_opprinnelsesland;2015;14;537;alle;person;.;
befolkning_opprinnelsesland;2015;14;540;alle;person;.;
befolkning_opprinnelsesland;2015;14;544;alle;person;4;
befolkning_opprinnelsesland;2015;14;548;alle;person;:;
befolkning_opprinnelsesland;2015;14;550;alle;person;.;
befolkning_opprinnelsesland;2015;14;552;alle;person;.;
befolkning_opprinnelsesland;2015;14;554;alle;person;4;
befolkning_opprinnelsesland;2015;14;564;alle;person;90;
befolkning_opprinnelsesland;2015;14;568;alle;person;200;
befolkning_opprinnelsesland;2015;14;575;alle;person;78;
befolkning_opprinnelsesland;2015;14;578;alle;person;4;
befolkning_opprinnelsesland;2015;14;601;alle;person;.;
befolkning_opprinnelsesland;2015;14;602;alle;person;:;
befolkning_opprinnelsesland;2015;14;603;alle;person;.;
befolkning_opprinnelsesland;2015;14;604;alle;person;.;
befolkning_opprinnelsesland;2015;14;605;alle;person;.;
befolkning_opprinnelsesland;2015;14;606;alle;person;.;
befolkning_opprinnelsesland;2015;14;608;alle;person;.;
befolkning_opprinnelsesland;2015;14;612;alle;person;11;
befolkning_opprinnelsesland;2015;14;613;alle;person;.;
befolkning_opprinnelsesland;2015;14;616;alle;person;:;
befolkning_opprinnelsesland;2015;14;620;alle;person;:;
befolkning_opprinnelsesland;2015;14;622;alle;person;.;
befolkning_opprinnelsesland;2015;14;624;alle;person;:;
befolkning_opprinnelsesland;2015;14;629;alle;person;.;
befolkning_opprinnelsesland;2015;14;631;alle;person;.;
befolkning_opprinnelsesland;2015;14;632;alle;person;.;
befolkning_opprinnelsesland;2015;14;636;alle;person;.;
befolkning_opprinnelsesland;2015;14;644;alle;person;.;
befolkning_opprinnelsesland;2015;14;648;alle;person;.;
befolkning_opprinnelsesland;2015;14;650;alle;person;:;
befolkning_opprinnelsesland;2015;14;652;alle;person;4;
befolkning_opprinnelsesland;2015;14;654;alle;person;.;
befolkning_opprinnelsesland;2015;14;657;alle;person;.;
befolkning_opprinnelsesland;2015;14;658;alle;person;.;
befolkning_opprinnelsesland;2015;14;659;alle;person;.;
befolkning_opprinnelsesland;2015;14;660;alle;person;.;
befolkning_opprinnelsesland;2015;14;661;alle;person;.;
befolkning_opprinnelsesland;2015;14;664;alle;person;:;
befolkning_opprinnelsesland;2015;14;668;alle;person;:;
befolkning_opprinnelsesland;2015;14;672;alle;person;.;
befolkning_opprinnelsesland;2015;14;676;alle;person;.;
befolkning_opprinnelsesland;2015;14;677;alle;person;.;
befolkning_opprinnelsesland;2015;14;678;alle;person;.;
befolkning_opprinnelsesland;2015;14;679;alle;person;.;
befolkning_opprinnelsesland;2015;14;680;alle;person;:;
befolkning_opprinnelsesland;2015;14;681;alle;person;.;
befolkning_opprinnelsesland;2015;14;684;alle;person;43;
befolkning_opprinnelsesland;2015;14;685;alle;person;.;
befolkning_opprinnelsesland;2015;14;686;alle;person;.;
befolkning_opprinnelsesland;2015;14;687;alle;person;.;
befolkning_opprinnelsesland;2015;14;705;alle;person;5;
befolkning_opprinnelsesland;2015;14;710;alle;person;:;
