"aar","bydel_nr","vreg_2","kjonn","enhet","tabellvariabel","tabell_navn","vreg_5","vreg_9","fylke_nr","naringsregion_nr","kommune_nr"
"2014","NULL","NULL","alle","personer","102","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","531","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","203","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","9","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","325","befolkning_verdensregion","NULL","asia","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","130","befolkning_verdensregion","NULL","afrika","NULL","NULL","0125"
"2014","NULL","NULL","alle","personer","36","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0125"
"2014","NULL","1","0","personer","82","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","1","1","personer","143","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","1","alle","personer","225","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","2","0","personer","68","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","2","1","personer","42","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","2","alle","personer","110","befolkning_verdensregion","NULL","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","245","befolkning_verdensregion","europa","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","61","befolkning_verdensregion","asia","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","afrika","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","8","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","30","befolkning_verdensregion","NULL","norden","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","167","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","28","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","8","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","61","befolkning_verdensregion","NULL","asia","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","11","befolkning_verdensregion","NULL","afrika","NULL","NULL","0127"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0127"
"2014","NULL","1","0","personer","175","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","1","1","personer","288","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","1","alle","personer","463","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","2","0","personer","208","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","2","1","personer","187","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","2","alle","personer","395","befolkning_verdensregion","NULL","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","584","befolkning_verdensregion","europa","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","157","befolkning_verdensregion","asia","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","91","befolkning_verdensregion","afrika","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","16","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","71","befolkning_verdensregion","NULL","norden","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","50","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","326","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","137","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","16","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","157","befolkning_verdensregion","NULL","asia","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","91","befolkning_verdensregion","NULL","afrika","NULL","NULL","0128"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0128"
"2014","NULL","1","0","personer","136","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","1","1","personer","276","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","1","alle","personer","412","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","2","0","personer","113","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","2","1","personer","92","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","2","alle","personer","205","befolkning_verdensregion","NULL","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","458","befolkning_verdensregion","europa","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","95","befolkning_verdensregion","asia","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","42","befolkning_verdensregion","afrika","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","9","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","13","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","97","befolkning_verdensregion","NULL","norden","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","49","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","257","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","55","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","9","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","95","befolkning_verdensregion","NULL","asia","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","42","befolkning_verdensregion","NULL","afrika","NULL","NULL","0135"
"2014","NULL","NULL","alle","personer","13","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0135"
"2014","NULL","1","0","personer","346","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","1","1","personer","454","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","1","alle","personer","800","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","2","0","personer","362","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","2","1","personer","291","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","2","alle","personer","653","befolkning_verdensregion","NULL","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","893","befolkning_verdensregion","europa","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","436","befolkning_verdensregion","asia","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","57","befolkning_verdensregion","afrika","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","47","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","185","befolkning_verdensregion","NULL","norden","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","136","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","458","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","114","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","436","befolkning_verdensregion","NULL","asia","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","57","befolkning_verdensregion","NULL","afrika","NULL","NULL","0136"
"2014","NULL","NULL","alle","personer","47","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0136"
"2014","NULL","1","0","personer","159","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","1","1","personer","227","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","1","alle","personer","386","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","2","0","personer","68","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","2","1","personer","48","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","2","alle","personer","116","befolkning_verdensregion","NULL","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","417","befolkning_verdensregion","europa","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","56","befolkning_verdensregion","asia","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","afrika","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","90","befolkning_verdensregion","NULL","norden","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","57","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","234","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","36","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","5","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","56","befolkning_verdensregion","NULL","asia","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","20","befolkning_verdensregion","NULL","afrika","NULL","NULL","0137"
"2014","NULL","NULL","alle","personer","4","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0137"
"2014","NULL","1","0","personer","195","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","1","1","personer","268","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","1","alle","personer","463","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","2","0","personer","130","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","2","1","personer","87","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","2","alle","personer","217","befolkning_verdensregion","NULL","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","516","befolkning_verdensregion","europa","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","107","befolkning_verdensregion","asia","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","39","befolkning_verdensregion","afrika","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","8","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","93","befolkning_verdensregion","NULL","norden","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","65","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","295","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","63","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","10","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","107","befolkning_verdensregion","NULL","asia","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","39","befolkning_verdensregion","NULL","afrika","NULL","NULL","0138"
"2014","NULL","NULL","alle","personer","8","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0138"
"2014","NULL","1","0","personer","406","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","1","1","personer","569","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","1","alle","personer","975","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","2","0","personer","499","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","2","1","personer","428","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","2","alle","personer","927","befolkning_verdensregion","NULL","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","1101","befolkning_verdensregion","europa","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","484","befolkning_verdensregion","asia","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","221","befolkning_verdensregion","afrika","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","33","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","63","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","308","befolkning_verdensregion","NULL","norden","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","251","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","383","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","159","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","33","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","484","befolkning_verdensregion","NULL","asia","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","221","befolkning_verdensregion","NULL","afrika","NULL","NULL","0211"
"2014","NULL","NULL","alle","personer","63","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0211"
"2014","NULL","1","0","personer","733","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","1","1","personer","951","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","1","alle","personer","1684","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","2","0","personer","1045","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","2","1","personer","943","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","2","alle","personer","1988","befolkning_verdensregion","NULL","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","2056","befolkning_verdensregion","europa","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","1086","befolkning_verdensregion","asia","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","371","befolkning_verdensregion","afrika","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","51","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","106","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","547","befolkning_verdensregion","NULL","norden","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","353","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","732","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","424","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","51","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","1086","befolkning_verdensregion","NULL","asia","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","371","befolkning_verdensregion","NULL","afrika","NULL","NULL","0213"
"2014","NULL","NULL","alle","personer","106","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0213"
"2014","NULL","1","0","personer","610","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","1","1","personer","847","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","1","alle","personer","1457","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","2","0","personer","719","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","2","1","personer","781","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","2","alle","personer","1500","befolkning_verdensregion","NULL","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","1563","befolkning_verdensregion","europa","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","769","befolkning_verdensregion","asia","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","435","befolkning_verdensregion","afrika","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","86","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","104","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","377","befolkning_verdensregion","NULL","norden","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","371","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","623","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","192","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","86","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","769","befolkning_verdensregion","NULL","asia","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","435","befolkning_verdensregion","NULL","afrika","NULL","NULL","0214"
"2014","NULL","NULL","alle","personer","104","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0214"
"2014","NULL","1","0","personer","452","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","1","1","personer","478","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","1","alle","personer","930","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","2","0","personer","301","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","2","1","personer","219","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","2","alle","personer","520","befolkning_verdensregion","NULL","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","967","befolkning_verdensregion","europa","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","304","befolkning_verdensregion","asia","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","105","befolkning_verdensregion","afrika","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","47","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","27","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","319","befolkning_verdensregion","NULL","norden","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","231","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","332","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","85","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","47","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","304","befolkning_verdensregion","NULL","asia","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","105","befolkning_verdensregion","NULL","afrika","NULL","NULL","0215"
"2014","NULL","NULL","alle","personer","27","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0215"
"2014","NULL","1","0","personer","654","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","1","1","personer","703","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","1","alle","personer","1357","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","2","0","personer","407","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","2","1","personer","324","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","2","alle","personer","731","befolkning_verdensregion","NULL","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","1450","befolkning_verdensregion","europa","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","331","befolkning_verdensregion","asia","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","150","befolkning_verdensregion","afrika","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","79","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","78","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","432","befolkning_verdensregion","NULL","norden","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","428","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","417","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","173","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","79","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","331","befolkning_verdensregion","NULL","asia","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","150","befolkning_verdensregion","NULL","afrika","NULL","NULL","0216"
"2014","NULL","NULL","alle","personer","78","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0216"
"2014","NULL","1","0","personer","678","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","1","1","personer","800","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","1","alle","personer","1478","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","2","0","personer","803","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","2","1","personer","656","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","2","alle","personer","1459","befolkning_verdensregion","NULL","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","1601","befolkning_verdensregion","europa","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","883","befolkning_verdensregion","asia","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","321","befolkning_verdensregion","afrika","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","55","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","77","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","511","befolkning_verdensregion","NULL","norden","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","342","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","570","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","178","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","55","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","883","befolkning_verdensregion","NULL","asia","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","321","befolkning_verdensregion","NULL","afrika","NULL","NULL","0217"
"2014","NULL","NULL","alle","personer","77","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0217"
"2014","NULL","1","0","personer","4512","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","1","1","personer","5414","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","1","alle","personer","9926","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","2","0","personer","4895","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","2","1","personer","3947","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","2","alle","personer","8842","befolkning_verdensregion","NULL","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","10674","befolkning_verdensregion","europa","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","5542","befolkning_verdensregion","asia","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","1428","befolkning_verdensregion","afrika","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","598","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","525","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","2613","befolkning_verdensregion","NULL","norden","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","2183","befolkning_verdensregion","NULL","vest_europa","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","4532","befolkning_verdensregion","NULL","eu_ost_europa","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","1346","befolkning_verdensregion","NULL","ost_europa_ellers","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","598","befolkning_verdensregion","NULL","nord_amerika_oseania","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","5542","befolkning_verdensregion","NULL","asia","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","1428","befolkning_verdensregion","NULL","afrika","NULL","NULL","0219"
"2014","NULL","NULL","alle","personer","525","befolkning_verdensregion","NULL","sor_og_mellom_amerika","NULL","NULL","0219"
"2014","NULL","1","0","personer","2202","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","1","1","personer","2750","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","1","alle","personer","4952","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","2","0","personer","2111","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","2","1","personer","1782","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","2","alle","personer","3893","befolkning_verdensregion","NULL","NULL","NULL","NULL","0220"
"2014","NULL","NULL","alle","personer","5343","befolkning_verdensregion","europa","NULL","NULL","NULL","0220"
"2014","NULL","NULL","alle","personer","2204","befolkning_verdensregion","asia","NULL","NULL","NULL","0220"
"2014","NULL","NULL","alle","personer","792","befolkning_verdensregion","afrika","NULL","NULL","NULL","0220"
"2014","NULL","NULL","alle","personer","260","befolkning_verdensregion","nord_amerika_oseania","NULL","NULL","NULL","0220"
"2014","NULL","NULL","alle","personer","246","befolkning_verdensregion","sor_og_mellom_amerika","NULL","NULL","NULL","0220"
