tabell_navn;aar;naringsregion_id;vreg_2;kjonn;enhet;tabellvariabel;
befolkning_verdensregion;2015;08;2;1;person;2458;
befolkning_verdensregion;2015;08;1;0;person;2863;
befolkning_verdensregion;2015;08;2;0;person;3088;
befolkning_verdensregion;2015;09;1;alle;person;61151;
befolkning_verdensregion;2015;09;2;alle;person;97684;
befolkning_verdensregion;2015;09;1;1;person;34471;
befolkning_verdensregion;2015;09;2;1;person;48659;
befolkning_verdensregion;2015;09;1;0;person;26680;
befolkning_verdensregion;2015;09;2;0;person;49025;
befolkning_verdensregion;2015;10;1;alle;person;706;
befolkning_verdensregion;2015;10;2;alle;person;462;
befolkning_verdensregion;2015;10;1;1;person;385;
befolkning_verdensregion;2015;10;2;1;person;214;
befolkning_verdensregion;2015;10;1;0;person;321;
befolkning_verdensregion;2015;10;2;0;person;248;
befolkning_verdensregion;2015;11;1;alle;person;1938;
befolkning_verdensregion;2015;11;2;alle;person;1972;
befolkning_verdensregion;2015;11;1;1;person;1012;
befolkning_verdensregion;2015;11;2;1;person;926;
befolkning_verdensregion;2015;11;1;0;person;926;
befolkning_verdensregion;2015;11;2;0;person;1046;
befolkning_verdensregion;2015;12;1;alle;person;3895;
befolkning_verdensregion;2015;12;2;alle;person;3735;
befolkning_verdensregion;2015;12;1;1;person;2196;
befolkning_verdensregion;2015;12;2;1;person;1775;
befolkning_verdensregion;2015;12;1;0;person;1699;
befolkning_verdensregion;2015;12;2;0;person;1960;
befolkning_verdensregion;2015;13;1;alle;person;1566;
befolkning_verdensregion;2015;13;2;alle;person;1506;
befolkning_verdensregion;2015;13;1;1;person;815;
befolkning_verdensregion;2015;13;2;1;person;749;
befolkning_verdensregion;2015;13;1;0;person;751;
befolkning_verdensregion;2015;13;2;0;person;757;
befolkning_verdensregion;2015;14;1;alle;person;2766;
befolkning_verdensregion;2015;14;2;alle;person;3262;
befolkning_verdensregion;2015;14;1;1;person;1570;
befolkning_verdensregion;2015;14;2;1;person;1585;
befolkning_verdensregion;2015;14;1;0;person;1196;
befolkning_verdensregion;2015;14;2;0;person;1677;
befolkning_verdensregion;2015;15;1;alle;person;1170;
befolkning_verdensregion;2015;15;2;alle;person;1223;
befolkning_verdensregion;2015;15;1;1;person;687;
befolkning_verdensregion;2015;15;2;1;person;551;
befolkning_verdensregion;2015;15;1;0;person;483;
befolkning_verdensregion;2015;15;2;0;person;672;
befolkning_verdensregion;2015;16;1;alle;person;1726;
befolkning_verdensregion;2015;16;2;alle;person;1784;
befolkning_verdensregion;2015;16;1;1;person;957;
befolkning_verdensregion;2015;16;2;1;person;848;
befolkning_verdensregion;2015;16;1;0;person;769;
befolkning_verdensregion;2015;16;2;0;person;936;
befolkning_verdensregion;2015;17;1;alle;person;641;
befolkning_verdensregion;2015;17;2;alle;person;315;
befolkning_verdensregion;2015;17;1;1;person;385;
befolkning_verdensregion;2015;17;2;1;person;142;
befolkning_verdensregion;2015;17;1;0;person;256;
befolkning_verdensregion;2015;17;2;0;person;173;
befolkning_verdensregion;2015;18;1;alle;person;570;
befolkning_verdensregion;2015;18;2;alle;person;582;
befolkning_verdensregion;2015;18;1;1;person;325;
befolkning_verdensregion;2015;18;2;1;person;269;
befolkning_verdensregion;2015;18;1;0;person;245;
befolkning_verdensregion;2015;18;2;0;person;313;
befolkning_verdensregion;2015;19;1;alle;person;985;
befolkning_verdensregion;2015;19;2;alle;person;608;
befolkning_verdensregion;2015;19;1;1;person;542;
befolkning_verdensregion;2015;19;2;1;person;332;
befolkning_verdensregion;2015;19;1;0;person;443;
befolkning_verdensregion;2015;19;2;0;person;276;
befolkning_verdensregion;2015;20;1;alle;person;13481;
befolkning_verdensregion;2015;20;2;alle;person;14864;
befolkning_verdensregion;2015;20;1;1;person;7852;
befolkning_verdensregion;2015;20;2;1;person;7005;
befolkning_verdensregion;2015;20;1;0;person;5629;
befolkning_verdensregion;2015;20;2;0;person;7859;
befolkning_verdensregion;2015;21;1;alle;person;1782;
befolkning_verdensregion;2015;21;2;alle;person;831;
befolkning_verdensregion;2015;21;1;1;person;963;
befolkning_verdensregion;2015;21;2;1;person;400;
befolkning_verdensregion;2015;21;1;0;person;819;
befolkning_verdensregion;2015;21;2;0;person;431;
befolkning_verdensregion;2015;22;1;alle;person;2096;
befolkning_verdensregion;2015;22;2;alle;person;2030;
befolkning_verdensregion;2015;22;1;1;person;1138;
befolkning_verdensregion;2015;22;2;1;person;974;
befolkning_verdensregion;2015;22;1;0;person;958;
befolkning_verdensregion;2015;22;2;0;person;1056;
befolkning_verdensregion;2015;23;1;alle;person;1030;
befolkning_verdensregion;2015;23;2;alle;person;603;
befolkning_verdensregion;2015;23;1;1;person;595;
befolkning_verdensregion;2015;23;2;1;person;264;
befolkning_verdensregion;2015;23;1;0;person;435;
befolkning_verdensregion;2015;23;2;0;person;339;
befolkning_verdensregion;2015;24;1;alle;person;2205;
befolkning_verdensregion;2015;24;2;alle;person;1804;
befolkning_verdensregion;2015;24;1;1;person;1245;
befolkning_verdensregion;2015;24;2;1;person;790;
befolkning_verdensregion;2015;24;1;0;person;960;
befolkning_verdensregion;2015;24;2;0;person;1014;
befolkning_verdensregion;2015;25;1;alle;person;7816;
befolkning_verdensregion;2015;25;2;alle;person;6469;
befolkning_verdensregion;2015;25;1;1;person;4340;
befolkning_verdensregion;2015;25;2;1;person;2907;
befolkning_verdensregion;2015;25;1;0;person;3476;
befolkning_verdensregion;2015;25;2;0;person;3562;
befolkning_verdensregion;2015;26;1;alle;person;5211;
befolkning_verdensregion;2015;26;2;alle;person;5193;
befolkning_verdensregion;2015;26;1;1;person;2888;
befolkning_verdensregion;2015;26;2;1;person;2430;
befolkning_verdensregion;2015;26;1;0;person;2323;
befolkning_verdensregion;2015;26;2;0;person;2763;
befolkning_verdensregion;2015;27;1;alle;person;4903;
befolkning_verdensregion;2015;27;2;alle;person;7342;
befolkning_verdensregion;2015;27;1;1;person;2765;
befolkning_verdensregion;2015;27;2;1;person;3415;
befolkning_verdensregion;2015;27;1;0;person;2138;
befolkning_verdensregion;2015;27;2;0;person;3927;
befolkning_verdensregion;2015;28;1;alle;person;882;
befolkning_verdensregion;2015;28;2;alle;person;833;
befolkning_verdensregion;2015;28;1;1;person;468;
befolkning_verdensregion;2015;28;2;1;person;383;
befolkning_verdensregion;2015;28;1;0;person;414;
befolkning_verdensregion;2015;28;2;0;person;450;
befolkning_verdensregion;2015;29;1;alle;person;868;
befolkning_verdensregion;2015;29;2;alle;person;951;
befolkning_verdensregion;2015;29;1;1;person;496;
befolkning_verdensregion;2015;29;2;1;person;458;
befolkning_verdensregion;2015;29;1;0;person;372;
befolkning_verdensregion;2015;29;2;0;person;493;
befolkning_verdensregion;2015;30;1;alle;person;777;
befolkning_verdensregion;2015;30;2;alle;person;304;
befolkning_verdensregion;2015;30;1;1;person;406;
befolkning_verdensregion;2015;30;2;1;person;125;
befolkning_verdensregion;2015;30;1;0;person;371;
befolkning_verdensregion;2015;30;2;0;person;179;
befolkning_verdensregion;2015;31;1;alle;person;340;
befolkning_verdensregion;2015;31;2;alle;person;382;
befolkning_verdensregion;2015;31;1;1;person;188;
befolkning_verdensregion;2015;31;2;1;person;172;
befolkning_verdensregion;2015;31;1;0;person;152;
befolkning_verdensregion;2015;31;2;0;person;210;
befolkning_verdensregion;2015;32;1;alle;person;5040;
befolkning_verdensregion;2015;32;2;alle;person;4464;
befolkning_verdensregion;2015;32;1;1;person;2801;
befolkning_verdensregion;2015;32;2;1;person;2097;
befolkning_verdensregion;2015;32;1;0;person;2239;
befolkning_verdensregion;2015;32;2;0;person;2367;
befolkning_verdensregion;2015;33;1;alle;person;1821;
befolkning_verdensregion;2015;33;2;alle;person;1645;
befolkning_verdensregion;2015;33;1;1;person;964;
befolkning_verdensregion;2015;33;2;1;person;741;
befolkning_verdensregion;2015;33;1;0;person;857;
befolkning_verdensregion;2015;33;2;0;person;904;
befolkning_verdensregion;2015;34;1;alle;person;1279;
befolkning_verdensregion;2015;34;2;alle;person;1127;
befolkning_verdensregion;2015;34;1;1;person;702;
befolkning_verdensregion;2015;34;2;1;person;490;
befolkning_verdensregion;2015;34;1;0;person;577;
befolkning_verdensregion;2015;34;2;0;person;637;
befolkning_verdensregion;2015;35;1;alle;person;6653;
befolkning_verdensregion;2015;35;2;alle;person;9731;
befolkning_verdensregion;2015;35;1;1;person;3736;
befolkning_verdensregion;2015;35;2;1;person;4725;
befolkning_verdensregion;2015;35;1;0;person;2917;
befolkning_verdensregion;2015;35;2;0;person;5006;
befolkning_verdensregion;2015;36;1;alle;person;1336;
befolkning_verdensregion;2015;36;2;alle;person;1004;
befolkning_verdensregion;2015;36;1;1;person;822;
befolkning_verdensregion;2015;36;2;1;person;415;
befolkning_verdensregion;2015;36;1;0;person;514;
befolkning_verdensregion;2015;36;2;0;person;589;
befolkning_verdensregion;2015;37;1;alle;person;6702;
befolkning_verdensregion;2015;37;2;alle;person;4415;
befolkning_verdensregion;2015;37;1;1;person;4223;
befolkning_verdensregion;2015;37;2;1;person;1875;
befolkning_verdensregion;2015;37;1;0;person;2479;
befolkning_verdensregion;2015;37;2;0;person;2540;
befolkning_verdensregion;2015;38;1;alle;person;1575;
befolkning_verdensregion;2015;38;2;alle;person;880;
befolkning_verdensregion;2015;38;1;1;person;910;
befolkning_verdensregion;2015;38;2;1;person;377;
befolkning_verdensregion;2015;38;1;0;person;665;
befolkning_verdensregion;2015;38;2;0;person;503;
befolkning_verdensregion;2015;39;1;alle;person;27772;
befolkning_verdensregion;2015;39;2;alle;person;22705;
befolkning_verdensregion;2015;39;1;1;person;16647;
befolkning_verdensregion;2015;39;2;1;person;10876;
befolkning_verdensregion;2015;39;1;0;person;11125;
befolkning_verdensregion;2015;39;2;0;person;11829;
befolkning_verdensregion;2015;40;1;alle;person;19472;
befolkning_verdensregion;2015;40;2;alle;person;18769;
befolkning_verdensregion;2015;40;1;1;person;11727;
befolkning_verdensregion;2015;40;2;1;person;9185;
befolkning_verdensregion;2015;40;1;0;person;7745;
befolkning_verdensregion;2015;40;2;0;person;9584;
befolkning_verdensregion;2015;41;1;alle;person;1635;
befolkning_verdensregion;2015;41;2;alle;person;677;
befolkning_verdensregion;2015;41;1;1;person;962;
befolkning_verdensregion;2015;41;2;1;person;224;
befolkning_verdensregion;2015;41;1;0;person;673;
befolkning_verdensregion;2015;41;2;0;person;453;
befolkning_verdensregion;2015;42;1;alle;person;1338;
befolkning_verdensregion;2015;42;2;alle;person;863;
befolkning_verdensregion;2015;42;1;1;person;754;
befolkning_verdensregion;2015;42;2;1;person;374;
befolkning_verdensregion;2015;42;1;0;person;584;
befolkning_verdensregion;2015;42;2;0;person;489;
befolkning_verdensregion;2015;43;1;alle;person;582;
befolkning_verdensregion;2015;43;2;alle;person;433;
befolkning_verdensregion;2015;43;1;1;person;334;
befolkning_verdensregion;2015;43;2;1;person;223;
befolkning_verdensregion;2015;43;1;0;person;248;
befolkning_verdensregion;2015;43;2;0;person;210;
befolkning_verdensregion;2015;44;1;alle;person;1864;
befolkning_verdensregion;2015;44;2;alle;person;862;
befolkning_verdensregion;2015;44;1;1;person;1116;
befolkning_verdensregion;2015;44;2;1;person;331;
befolkning_verdensregion;2015;44;1;0;person;748;
befolkning_verdensregion;2015;44;2;0;person;531;
befolkning_verdensregion;2015;45;1;alle;person;687;
befolkning_verdensregion;2015;45;2;alle;person;255;
befolkning_verdensregion;2015;45;1;1;person;399;
befolkning_verdensregion;2015;45;2;1;person;100;
befolkning_verdensregion;2015;45;1;0;person;288;
befolkning_verdensregion;2015;45;2;0;person;155;
befolkning_verdensregion;2015;46;1;alle;person;3704;
befolkning_verdensregion;2015;46;2;alle;person;2079;
befolkning_verdensregion;2015;46;1;1;person;2248;
befolkning_verdensregion;2015;46;2;1;person;876;
befolkning_verdensregion;2015;46;1;0;person;1456;
befolkning_verdensregion;2015;46;2;0;person;1203;
befolkning_verdensregion;2015;47;1;alle;person;3297;
befolkning_verdensregion;2015;47;2;alle;person;2126;
befolkning_verdensregion;2015;47;1;1;person;2008;
befolkning_verdensregion;2015;47;2;1;person;874;
befolkning_verdensregion;2015;47;1;0;person;1289;
befolkning_verdensregion;2015;47;2;0;person;1252;
befolkning_verdensregion;2015;48;1;alle;person;613;
befolkning_verdensregion;2015;48;2;alle;person;303;
befolkning_verdensregion;2015;48;1;1;person;324;
befolkning_verdensregion;2015;48;2;1;person;116;
befolkning_verdensregion;2015;48;1;0;person;289;
befolkning_verdensregion;2015;48;2;0;person;187;
befolkning_verdensregion;2015;49;1;alle;person;2280;
befolkning_verdensregion;2015;49;2;alle;person;1041;
befolkning_verdensregion;2015;49;1;1;person;1363;
befolkning_verdensregion;2015;49;2;1;person;423;
befolkning_verdensregion;2015;49;1;0;person;917;
befolkning_verdensregion;2015;49;2;0;person;618;
befolkning_verdensregion;2015;50;1;alle;person;1761;
befolkning_verdensregion;2015;50;2;alle;person;986;
befolkning_verdensregion;2015;50;1;1;person;1019;
befolkning_verdensregion;2015;50;2;1;person;449;
befolkning_verdensregion;2015;50;1;0;person;742;
befolkning_verdensregion;2015;50;2;0;person;537;
befolkning_verdensregion;2015;51;1;alle;person;1638;
befolkning_verdensregion;2015;51;2;alle;person;1372;
befolkning_verdensregion;2015;51;1;1;person;978;
befolkning_verdensregion;2015;51;2;1;person;660;
befolkning_verdensregion;2015;51;1;0;person;660;
befolkning_verdensregion;2015;51;2;0;person;712;
befolkning_verdensregion;2015;52;1;alle;person;2949;
befolkning_verdensregion;2015;52;2;alle;person;2322;
befolkning_verdensregion;2015;52;1;1;person;1793;
befolkning_verdensregion;2015;52;2;1;person;1031;
befolkning_verdensregion;2015;52;1;0;person;1156;
befolkning_verdensregion;2015;52;2;0;person;1291;
befolkning_verdensregion;2015;53;1;alle;person;3458;
befolkning_verdensregion;2015;53;2;alle;person;2065;
befolkning_verdensregion;2015;53;1;1;person;2060;
befolkning_verdensregion;2015;53;2;1;person;846;
befolkning_verdensregion;2015;53;1;0;person;1398;
befolkning_verdensregion;2015;53;2;0;person;1219;
befolkning_verdensregion;2015;54;1;alle;person;1521;
befolkning_verdensregion;2015;54;2;alle;person;585;
befolkning_verdensregion;2015;54;1;1;person;858;
befolkning_verdensregion;2015;54;2;1;person;240;
befolkning_verdensregion;2015;54;1;0;person;663;
befolkning_verdensregion;2015;54;2;0;person;345;
befolkning_verdensregion;2015;55;1;alle;person;3141;
befolkning_verdensregion;2015;55;2;alle;person;1890;
befolkning_verdensregion;2015;55;1;1;person;2028;
befolkning_verdensregion;2015;55;2;1;person;767;
befolkning_verdensregion;2015;55;1;0;person;1113;
befolkning_verdensregion;2015;55;2;0;person;1123;
befolkning_verdensregion;2015;56;1;alle;person;5688;
befolkning_verdensregion;2015;56;2;alle;person;3145;
befolkning_verdensregion;2015;56;1;1;person;3519;
befolkning_verdensregion;2015;56;2;1;person;1324;
befolkning_verdensregion;2015;56;1;0;person;2169;
befolkning_verdensregion;2015;56;2;0;person;1821;
befolkning_verdensregion;2015;57;1;alle;person;972;
befolkning_verdensregion;2015;57;2;alle;person;474;
befolkning_verdensregion;2015;57;1;1;person;619;
befolkning_verdensregion;2015;57;2;1;person;162;
befolkning_verdensregion;2015;57;1;0;person;353;
befolkning_verdensregion;2015;57;2;0;person;312;
befolkning_verdensregion;2015;58;1;alle;person;1359;
befolkning_verdensregion;2015;58;2;alle;person;268;
befolkning_verdensregion;2015;58;1;1;person;839;
befolkning_verdensregion;2015;58;2;1;person;87;
befolkning_verdensregion;2015;58;1;0;person;520;
befolkning_verdensregion;2015;58;2;0;person;181;
befolkning_verdensregion;2015;59;1;alle;person;376;
befolkning_verdensregion;2015;59;2;alle;person;229;
befolkning_verdensregion;2015;59;1;1;person;224;
befolkning_verdensregion;2015;59;2;1;person;96;
befolkning_verdensregion;2015;59;1;0;person;152;
befolkning_verdensregion;2015;59;2;0;person;133;
befolkning_verdensregion;2015;60;1;alle;person;677;
befolkning_verdensregion;2015;60;2;alle;person;710;
befolkning_verdensregion;2015;60;1;1;person;396;
befolkning_verdensregion;2015;60;2;1;person;299;
befolkning_verdensregion;2015;60;1;0;person;281;
befolkning_verdensregion;2015;60;2;0;person;411;
befolkning_verdensregion;2015;61;1;alle;person;11663;
befolkning_verdensregion;2015;61;2;alle;person;13033;
befolkning_verdensregion;2015;61;1;1;person;6937;
befolkning_verdensregion;2015;61;2;1;person;6362;
befolkning_verdensregion;2015;61;1;0;person;4726;
befolkning_verdensregion;2015;61;2;0;person;6671;
befolkning_verdensregion;2015;62;1;alle;person;316;
befolkning_verdensregion;2015;62;2;alle;person;167;
befolkning_verdensregion;2015;62;1;1;person;155;
befolkning_verdensregion;2015;62;2;1;person;68;
befolkning_verdensregion;2015;62;1;0;person;161;
befolkning_verdensregion;2015;62;2;0;person;99;
befolkning_verdensregion;2015;63;1;alle;person;806;
befolkning_verdensregion;2015;63;2;alle;person;1116;
befolkning_verdensregion;2015;63;1;1;person;485;
befolkning_verdensregion;2015;63;2;1;person;477;
befolkning_verdensregion;2015;63;1;0;person;321;
befolkning_verdensregion;2015;63;2;0;person;639;
befolkning_verdensregion;2015;64;1;alle;person;2089;
befolkning_verdensregion;2015;64;2;alle;person;2144;
befolkning_verdensregion;2015;64;1;1;person;1330;
befolkning_verdensregion;2015;64;2;1;person;988;
befolkning_verdensregion;2015;64;1;0;person;759;
befolkning_verdensregion;2015;64;2;0;person;1156;
befolkning_verdensregion;2015;65;1;alle;person;301;
befolkning_verdensregion;2015;65;2;alle;person;273;
befolkning_verdensregion;2015;65;1;1;person;135;
befolkning_verdensregion;2015;65;2;1;person;160;
befolkning_verdensregion;2015;65;1;0;person;166;
befolkning_verdensregion;2015;65;2;0;person;113;
befolkning_verdensregion;2015;66;1;alle;person;381;
befolkning_verdensregion;2015;66;2;alle;person;329;
befolkning_verdensregion;2015;66;1;1;person;215;
befolkning_verdensregion;2015;66;2;1;person;121;
befolkning_verdensregion;2015;66;1;0;person;166;
befolkning_verdensregion;2015;66;2;0;person;208;
befolkning_verdensregion;2015;67;1;alle;person;596;
befolkning_verdensregion;2015;67;2;alle;person;699;
befolkning_verdensregion;2015;67;1;1;person;333;
befolkning_verdensregion;2015;67;2;1;person;314;
befolkning_verdensregion;2015;67;1;0;person;263;
befolkning_verdensregion;2015;67;2;0;person;385;
befolkning_verdensregion;2015;68;1;alle;person;335;
befolkning_verdensregion;2015;68;2;alle;person;442;
befolkning_verdensregion;2015;68;1;1;person;174;
befolkning_verdensregion;2015;68;2;1;person;171;
befolkning_verdensregion;2015;68;1;0;person;161;
befolkning_verdensregion;2015;68;2;0;person;271;
befolkning_verdensregion;2015;69;1;alle;person;536;
befolkning_verdensregion;2015;69;2;alle;person;693;
befolkning_verdensregion;2015;69;1;1;person;328;
befolkning_verdensregion;2015;69;2;1;person;329;
befolkning_verdensregion;2015;69;1;0;person;208;
befolkning_verdensregion;2015;69;2;0;person;364;
befolkning_verdensregion;2015;70;1;alle;person;197;
befolkning_verdensregion;2015;70;2;alle;person;67;
befolkning_verdensregion;2015;70;1;1;person;99;
befolkning_verdensregion;2015;70;2;1;person;16;
befolkning_verdensregion;2015;70;1;0;person;98;
befolkning_verdensregion;2015;70;2;0;person;51;
befolkning_verdensregion;2015;71;1;alle;person;415;
befolkning_verdensregion;2015;71;2;alle;person;611;
befolkning_verdensregion;2015;71;1;1;person;240;
befolkning_verdensregion;2015;71;2;1;person;335;
befolkning_verdensregion;2015;71;1;0;person;175;
befolkning_verdensregion;2015;71;2;0;person;276;
befolkning_verdensregion;2015;72;1;alle;person;968;
befolkning_verdensregion;2015;72;2;alle;person;1099;
befolkning_verdensregion;2015;72;1;1;person;579;
befolkning_verdensregion;2015;72;2;1;person;561;
befolkning_verdensregion;2015;72;1;0;person;389;
befolkning_verdensregion;2015;72;2;0;person;538;
befolkning_verdensregion;2015;73;1;alle;person;2858;
befolkning_verdensregion;2015;73;2;alle;person;3254;
befolkning_verdensregion;2015;73;1;1;person;1694;
befolkning_verdensregion;2015;73;2;1;person;1515;
befolkning_verdensregion;2015;73;1;0;person;1164;
befolkning_verdensregion;2015;73;2;0;person;1739;
befolkning_verdensregion;2015;74;1;alle;person;1161;
befolkning_verdensregion;2015;74;2;alle;person;1241;
befolkning_verdensregion;2015;74;1;1;person;683;
befolkning_verdensregion;2015;74;2;1;person;601;
befolkning_verdensregion;2015;74;1;0;person;478;
befolkning_verdensregion;2015;74;2;0;person;640;
befolkning_verdensregion;2015;75;1;alle;person;1285;
befolkning_verdensregion;2015;75;2;alle;person;1043;
befolkning_verdensregion;2015;75;1;1;person;722;
befolkning_verdensregion;2015;75;2;1;person;506;
befolkning_verdensregion;2015;75;1;0;person;563;
befolkning_verdensregion;2015;75;2;0;person;537;
befolkning_verdensregion;2015;76;1;alle;person;1281;
befolkning_verdensregion;2015;76;2;alle;person;1512;
befolkning_verdensregion;2015;76;1;1;person;696;
befolkning_verdensregion;2015;76;2;1;person;684;
befolkning_verdensregion;2015;76;1;0;person;585;
befolkning_verdensregion;2015;76;2;0;person;828;
befolkning_verdensregion;2015;77;1;alle;person;1265;
befolkning_verdensregion;2015;77;2;alle;person;1846;
befolkning_verdensregion;2015;77;1;1;person;755;
befolkning_verdensregion;2015;77;2;1;person;903;
befolkning_verdensregion;2015;77;1;0;person;510;
befolkning_verdensregion;2015;77;2;0;person;943;
befolkning_verdensregion;2015;78;1;alle;person;1031;
befolkning_verdensregion;2015;78;2;alle;person;1179;
befolkning_verdensregion;2015;78;1;1;person;564;
befolkning_verdensregion;2015;78;2;1;person;523;
befolkning_verdensregion;2015;78;1;0;person;467;
befolkning_verdensregion;2015;78;2;0;person;656;
befolkning_verdensregion;2015;79;1;alle;person;4958;
befolkning_verdensregion;2015;79;2;alle;person;3802;
befolkning_verdensregion;2015;79;1;1;person;2757;
befolkning_verdensregion;2015;79;2;1;person;1825;
befolkning_verdensregion;2015;79;1;0;person;2201;
befolkning_verdensregion;2015;79;2;0;person;1977;
befolkning_verdensregion;2015;80;1;alle;person;598;
befolkning_verdensregion;2015;80;2;alle;person;403;
befolkning_verdensregion;2015;80;1;1;person;330;
befolkning_verdensregion;2015;80;2;1;person;176;
befolkning_verdensregion;2015;80;1;0;person;268;
befolkning_verdensregion;2015;80;2;0;person;227;
befolkning_verdensregion;2015;81;1;alle;person;2353;
befolkning_verdensregion;2015;81;2;alle;person;1896;
befolkning_verdensregion;2015;81;1;1;person;1416;
befolkning_verdensregion;2015;81;2;1;person;841;
befolkning_verdensregion;2015;81;1;0;person;937;
befolkning_verdensregion;2015;81;2;0;person;1055;
befolkning_verdensregion;2015;82;1;alle;person;658;
befolkning_verdensregion;2015;82;2;alle;person;369;
befolkning_verdensregion;2015;82;1;1;person;318;
befolkning_verdensregion;2015;82;2;1;person;99;
befolkning_verdensregion;2015;82;1;0;person;340;
befolkning_verdensregion;2015;82;2;0;person;270;
befolkning_verdensregion;2015;83;1;alle;person;1786;
befolkning_verdensregion;2015;83;2;alle;person;1928;
befolkning_verdensregion;2015;83;1;1;person;1011;
befolkning_verdensregion;2015;83;2;1;person;872;
befolkning_verdensregion;2015;83;1;0;person;775;
befolkning_verdensregion;2015;83;2;0;person;1056;
