tabell_navn;aar;kommune_id;vreg_2;kjonn;enhet;tabellvariabel;
befolkning_verdensregion;2015;0543;2;1;person;30;
befolkning_verdensregion;2015;0543;1;0;person;49;
befolkning_verdensregion;2015;0543;2;0;person;37;
befolkning_verdensregion;2015;0544;1;alle;person;191;
befolkning_verdensregion;2015;0544;2;alle;person;71;
befolkning_verdensregion;2015;0544;1;1;person;100;
befolkning_verdensregion;2015;0544;2;1;person;26;
befolkning_verdensregion;2015;0544;1;0;person;91;
befolkning_verdensregion;2015;0544;2;0;person;45;
befolkning_verdensregion;2015;0545;1;alle;person;153;
befolkning_verdensregion;2015;0545;2;alle;person;92;
befolkning_verdensregion;2015;0545;1;1;person;82;
befolkning_verdensregion;2015;0545;2;1;person;66;
befolkning_verdensregion;2015;0545;1;0;person;71;
befolkning_verdensregion;2015;0545;2;0;person;26;
befolkning_verdensregion;2015;0602;1;alle;person;4870;
befolkning_verdensregion;2015;0602;2;alle;person;8789;
befolkning_verdensregion;2015;0602;1;1;person;2836;
befolkning_verdensregion;2015;0602;2;1;person;4243;
befolkning_verdensregion;2015;0602;1;0;person;2034;
befolkning_verdensregion;2015;0602;2;0;person;4546;
befolkning_verdensregion;2015;0604;1;alle;person;1772;
befolkning_verdensregion;2015;0604;2;alle;person;1821;
befolkning_verdensregion;2015;0604;1;1;person;944;
befolkning_verdensregion;2015;0604;2;1;person;875;
befolkning_verdensregion;2015;0604;1;0;person;828;
befolkning_verdensregion;2015;0604;2;0;person;946;
befolkning_verdensregion;2015;0605;1;alle;person;1588;
befolkning_verdensregion;2015;0605;2;alle;person;1559;
befolkning_verdensregion;2015;0605;1;1;person;875;
befolkning_verdensregion;2015;0605;2;1;person;701;
befolkning_verdensregion;2015;0605;1;0;person;713;
befolkning_verdensregion;2015;0605;2;0;person;858;
befolkning_verdensregion;2015;0612;1;alle;person;617;
befolkning_verdensregion;2015;0612;2;alle;person;245;
befolkning_verdensregion;2015;0612;1;1;person;370;
befolkning_verdensregion;2015;0612;2;1;person;89;
befolkning_verdensregion;2015;0612;1;0;person;247;
befolkning_verdensregion;2015;0612;2;0;person;156;
befolkning_verdensregion;2015;0615;1;alle;person;73;
befolkning_verdensregion;2015;0615;2;alle;person;24;
befolkning_verdensregion;2015;0615;1;1;person;43;
befolkning_verdensregion;2015;0615;2;1;person;11;
befolkning_verdensregion;2015;0615;1;0;person;30;
befolkning_verdensregion;2015;0615;2;0;person;13;
befolkning_verdensregion;2015;0616;1;alle;person;200;
befolkning_verdensregion;2015;0616;2;alle;person;153;
befolkning_verdensregion;2015;0616;1;1;person;96;
befolkning_verdensregion;2015;0616;2;1;person;76;
befolkning_verdensregion;2015;0616;1;0;person;104;
befolkning_verdensregion;2015;0616;2;0;person;77;
befolkning_verdensregion;2015;0617;1;alle;person;366;
befolkning_verdensregion;2015;0617;2;alle;person;280;
befolkning_verdensregion;2015;0617;1;1;person;201;
befolkning_verdensregion;2015;0617;2;1;person;120;
befolkning_verdensregion;2015;0617;1;0;person;165;
befolkning_verdensregion;2015;0617;2;0;person;160;
befolkning_verdensregion;2015;0618;1;alle;person;363;
befolkning_verdensregion;2015;0618;2;alle;person;91;
befolkning_verdensregion;2015;0618;1;1;person;211;
befolkning_verdensregion;2015;0618;2;1;person;51;
befolkning_verdensregion;2015;0618;1;0;person;152;
befolkning_verdensregion;2015;0618;2;0;person;40;
befolkning_verdensregion;2015;0619;1;alle;person;269;
befolkning_verdensregion;2015;0619;2;alle;person;149;
befolkning_verdensregion;2015;0619;1;1;person;147;
befolkning_verdensregion;2015;0619;2;1;person;74;
befolkning_verdensregion;2015;0619;1;0;person;122;
befolkning_verdensregion;2015;0619;2;0;person;75;
befolkning_verdensregion;2015;0620;1;alle;person;511;
befolkning_verdensregion;2015;0620;2;alle;person;134;
befolkning_verdensregion;2015;0620;1;1;person;265;
befolkning_verdensregion;2015;0620;2;1;person;68;
befolkning_verdensregion;2015;0620;1;0;person;246;
befolkning_verdensregion;2015;0620;2;0;person;66;
befolkning_verdensregion;2015;0621;1;alle;person;157;
befolkning_verdensregion;2015;0621;2;alle;person;47;
befolkning_verdensregion;2015;0621;1;1;person;83;
befolkning_verdensregion;2015;0621;2;1;person;19;
befolkning_verdensregion;2015;0621;1;0;person;74;
befolkning_verdensregion;2015;0621;2;0;person;28;
befolkning_verdensregion;2015;0622;1;alle;person;190;
befolkning_verdensregion;2015;0622;2;alle;person;37;
befolkning_verdensregion;2015;0622;1;1;person;112;
befolkning_verdensregion;2015;0622;2;1;person;14;
befolkning_verdensregion;2015;0622;1;0;person;78;
befolkning_verdensregion;2015;0622;2;0;person;23;
befolkning_verdensregion;2015;0623;1;alle;person;683;
befolkning_verdensregion;2015;0623;2;alle;person;519;
befolkning_verdensregion;2015;0623;1;1;person;400;
befolkning_verdensregion;2015;0623;2;1;person;231;
befolkning_verdensregion;2015;0623;1;0;person;283;
befolkning_verdensregion;2015;0623;2;0;person;288;
befolkning_verdensregion;2015;0624;1;alle;person;1316;
befolkning_verdensregion;2015;0624;2;alle;person;739;
befolkning_verdensregion;2015;0624;1;1;person;779;
befolkning_verdensregion;2015;0624;2;1;person;333;
befolkning_verdensregion;2015;0624;1;0;person;537;
befolkning_verdensregion;2015;0624;2;0;person;406;
befolkning_verdensregion;2015;0625;1;alle;person;1624;
befolkning_verdensregion;2015;0625;2;alle;person;1919;
befolkning_verdensregion;2015;0625;1;1;person;940;
befolkning_verdensregion;2015;0625;2;1;person;892;
befolkning_verdensregion;2015;0625;1;0;person;684;
befolkning_verdensregion;2015;0625;2;0;person;1027;
befolkning_verdensregion;2015;0626;1;alle;person;2112;
befolkning_verdensregion;2015;0626;2;alle;person;1774;
befolkning_verdensregion;2015;0626;1;1;person;1256;
befolkning_verdensregion;2015;0626;2;1;person;849;
befolkning_verdensregion;2015;0626;1;0;person;856;
befolkning_verdensregion;2015;0626;2;0;person;925;
befolkning_verdensregion;2015;0627;1;alle;person;1749;
befolkning_verdensregion;2015;0627;2;alle;person;851;
befolkning_verdensregion;2015;0627;1;1;person;988;
befolkning_verdensregion;2015;0627;2;1;person;341;
befolkning_verdensregion;2015;0627;1;0;person;761;
befolkning_verdensregion;2015;0627;2;0;person;510;
befolkning_verdensregion;2015;0628;1;alle;person;693;
befolkning_verdensregion;2015;0628;2;alle;person;315;
befolkning_verdensregion;2015;0628;1;1;person;401;
befolkning_verdensregion;2015;0628;2;1;person;150;
befolkning_verdensregion;2015;0628;1;0;person;292;
befolkning_verdensregion;2015;0628;2;0;person;165;
befolkning_verdensregion;2015;0631;1;alle;person;143;
befolkning_verdensregion;2015;0631;2;alle;person;89;
befolkning_verdensregion;2015;0631;1;1;person;78;
befolkning_verdensregion;2015;0631;2;1;person;46;
befolkning_verdensregion;2015;0631;1;0;person;65;
befolkning_verdensregion;2015;0631;2;0;person;43;
befolkning_verdensregion;2015;0632;1;alle;person;45;
befolkning_verdensregion;2015;0632;2;alle;person;43;
befolkning_verdensregion;2015;0632;1;1;person;26;
befolkning_verdensregion;2015;0632;2;1;person;17;
befolkning_verdensregion;2015;0632;1;0;person;19;
befolkning_verdensregion;2015;0632;2;0;person;26;
befolkning_verdensregion;2015;0633;1;alle;person;136;
befolkning_verdensregion;2015;0633;2;alle;person;77;
befolkning_verdensregion;2015;0633;1;1;person;90;
befolkning_verdensregion;2015;0633;2;1;person;36;
befolkning_verdensregion;2015;0633;1;0;person;46;
befolkning_verdensregion;2015;0633;2;0;person;41;
befolkning_verdensregion;2015;0701;1;alle;person;1462;
befolkning_verdensregion;2015;0701;2;alle;person;1728;
befolkning_verdensregion;2015;0701;1;1;person;782;
befolkning_verdensregion;2015;0701;2;1;person;790;
befolkning_verdensregion;2015;0701;1;0;person;680;
befolkning_verdensregion;2015;0701;2;0;person;938;
befolkning_verdensregion;2015;0702;1;alle;person;566;
befolkning_verdensregion;2015;0702;2;alle;person;406;
befolkning_verdensregion;2015;0702;1;1;person;309;
befolkning_verdensregion;2015;0702;2;1;person;168;
befolkning_verdensregion;2015;0702;1;0;person;257;
befolkning_verdensregion;2015;0702;2;0;person;238;
befolkning_verdensregion;2015;0704;1;alle;person;2508;
befolkning_verdensregion;2015;0704;2;alle;person;2199;
befolkning_verdensregion;2015;0704;1;1;person;1465;
befolkning_verdensregion;2015;0704;2;1;person;1021;
befolkning_verdensregion;2015;0704;1;0;person;1043;
befolkning_verdensregion;2015;0704;2;0;person;1178;
befolkning_verdensregion;2015;0706;1;alle;person;2862;
befolkning_verdensregion;2015;0706;2;alle;person;2906;
befolkning_verdensregion;2015;0706;1;1;person;1563;
befolkning_verdensregion;2015;0706;2;1;person;1352;
befolkning_verdensregion;2015;0706;1;0;person;1299;
befolkning_verdensregion;2015;0706;2;0;person;1554;
befolkning_verdensregion;2015;0709;1;alle;person;2240;
befolkning_verdensregion;2015;0709;2;alle;person;2228;
befolkning_verdensregion;2015;0709;1;1;person;1255;
befolkning_verdensregion;2015;0709;2;1;person;1055;
befolkning_verdensregion;2015;0709;1;0;person;985;
befolkning_verdensregion;2015;0709;2;0;person;1173;
befolkning_verdensregion;2015;0711;1;alle;person;490;
befolkning_verdensregion;2015;0711;2;alle;person;187;
befolkning_verdensregion;2015;0711;1;1;person;278;
befolkning_verdensregion;2015;0711;2;1;person;70;
befolkning_verdensregion;2015;0711;1;0;person;212;
befolkning_verdensregion;2015;0711;2;0;person;117;
befolkning_verdensregion;2015;0713;1;alle;person;627;
befolkning_verdensregion;2015;0713;2;alle;person;290;
befolkning_verdensregion;2015;0713;1;1;person;374;
befolkning_verdensregion;2015;0713;2;1;person;127;
befolkning_verdensregion;2015;0713;1;0;person;253;
befolkning_verdensregion;2015;0713;2;0;person;163;
befolkning_verdensregion;2015;0714;1;alle;person;177;
befolkning_verdensregion;2015;0714;2;alle;person;46;
befolkning_verdensregion;2015;0714;1;1;person;97;
befolkning_verdensregion;2015;0714;2;1;person;15;
befolkning_verdensregion;2015;0714;1;0;person;80;
befolkning_verdensregion;2015;0714;2;0;person;31;
befolkning_verdensregion;2015;0716;1;alle;person;522;
befolkning_verdensregion;2015;0716;2;alle;person;294;
befolkning_verdensregion;2015;0716;1;1;person;330;
befolkning_verdensregion;2015;0716;2;1;person;116;
befolkning_verdensregion;2015;0716;1;0;person;192;
befolkning_verdensregion;2015;0716;2;0;person;178;
befolkning_verdensregion;2015;0719;1;alle;person;384;
befolkning_verdensregion;2015;0719;2;alle;person;167;
befolkning_verdensregion;2015;0719;1;1;person;206;
befolkning_verdensregion;2015;0719;2;1;person;69;
befolkning_verdensregion;2015;0719;1;0;person;178;
befolkning_verdensregion;2015;0719;2;0;person;98;
befolkning_verdensregion;2015;0720;1;alle;person;759;
befolkning_verdensregion;2015;0720;2;alle;person;516;
befolkning_verdensregion;2015;0720;1;1;person;412;
befolkning_verdensregion;2015;0720;2;1;person;248;
befolkning_verdensregion;2015;0720;1;0;person;347;
befolkning_verdensregion;2015;0720;2;0;person;268;
befolkning_verdensregion;2015;0722;1;alle;person;1096;
befolkning_verdensregion;2015;0722;2;alle;person;949;
befolkning_verdensregion;2015;0722;1;1;person;569;
befolkning_verdensregion;2015;0722;2;1;person;418;
befolkning_verdensregion;2015;0722;1;0;person;527;
befolkning_verdensregion;2015;0722;2;0;person;531;
befolkning_verdensregion;2015;0723;1;alle;person;342;
befolkning_verdensregion;2015;0723;2;alle;person;164;
befolkning_verdensregion;2015;0723;1;1;person;170;
befolkning_verdensregion;2015;0723;2;1;person;62;
befolkning_verdensregion;2015;0723;1;0;person;172;
befolkning_verdensregion;2015;0723;2;0;person;102;
befolkning_verdensregion;2015;0728;1;alle;person;109;
befolkning_verdensregion;2015;0728;2;alle;person;59;
befolkning_verdensregion;2015;0728;1;1;person;70;
befolkning_verdensregion;2015;0728;2;1;person;23;
befolkning_verdensregion;2015;0728;1;0;person;39;
befolkning_verdensregion;2015;0728;2;0;person;36;
befolkning_verdensregion;2015;0805;1;alle;person;1421;
befolkning_verdensregion;2015;0805;2;alle;person;2073;
befolkning_verdensregion;2015;0805;1;1;person;826;
befolkning_verdensregion;2015;0805;2;1;person;994;
befolkning_verdensregion;2015;0805;1;0;person;595;
befolkning_verdensregion;2015;0805;2;0;person;1079;
befolkning_verdensregion;2015;0806;1;alle;person;2275;
befolkning_verdensregion;2015;0806;2;alle;person;4018;
befolkning_verdensregion;2015;0806;1;1;person;1273;
befolkning_verdensregion;2015;0806;2;1;person;1903;
befolkning_verdensregion;2015;0806;1;0;person;1002;
befolkning_verdensregion;2015;0806;2;0;person;2115;
befolkning_verdensregion;2015;0807;1;alle;person;523;
befolkning_verdensregion;2015;0807;2;alle;person;619;
befolkning_verdensregion;2015;0807;1;1;person;310;
befolkning_verdensregion;2015;0807;2;1;person;301;
befolkning_verdensregion;2015;0807;1;0;person;213;
befolkning_verdensregion;2015;0807;2;0;person;318;
befolkning_verdensregion;2015;0811;1;alle;person;49;
befolkning_verdensregion;2015;0811;2;alle;person;97;
befolkning_verdensregion;2015;0811;1;1;person;25;
befolkning_verdensregion;2015;0811;2;1;person;38;
befolkning_verdensregion;2015;0811;1;0;person;24;
befolkning_verdensregion;2015;0811;2;0;person;59;
befolkning_verdensregion;2015;0814;1;alle;person;450;
befolkning_verdensregion;2015;0814;2;alle;person;585;
befolkning_verdensregion;2015;0814;1;1;person;251;
befolkning_verdensregion;2015;0814;2;1;person;251;
befolkning_verdensregion;2015;0814;1;0;person;199;
befolkning_verdensregion;2015;0814;2;0;person;334;
befolkning_verdensregion;2015;0815;1;alle;person;506;
befolkning_verdensregion;2015;0815;2;alle;person;462;
befolkning_verdensregion;2015;0815;1;1;person;295;
befolkning_verdensregion;2015;0815;2;1;person;197;
befolkning_verdensregion;2015;0815;1;0;person;211;
befolkning_verdensregion;2015;0815;2;0;person;265;
befolkning_verdensregion;2015;0817;1;alle;person;202;
befolkning_verdensregion;2015;0817;2;alle;person;107;
befolkning_verdensregion;2015;0817;1;1;person;95;
befolkning_verdensregion;2015;0817;2;1;person;32;
befolkning_verdensregion;2015;0817;1;0;person;107;
befolkning_verdensregion;2015;0817;2;0;person;75;
befolkning_verdensregion;2015;0819;1;alle;person;339;
befolkning_verdensregion;2015;0819;2;alle;person;339;
befolkning_verdensregion;2015;0819;1;1;person;176;
befolkning_verdensregion;2015;0819;2;1;person;161;
befolkning_verdensregion;2015;0819;1;0;person;163;
befolkning_verdensregion;2015;0819;2;0;person;178;
befolkning_verdensregion;2015;0821;1;alle;person;336;
befolkning_verdensregion;2015;0821;2;alle;person;294;
befolkning_verdensregion;2015;0821;1;1;person;177;
befolkning_verdensregion;2015;0821;2;1;person;141;
befolkning_verdensregion;2015;0821;1;0;person;159;
befolkning_verdensregion;2015;0821;2;0;person;153;
befolkning_verdensregion;2015;0822;1;alle;person;207;
befolkning_verdensregion;2015;0822;2;alle;person;200;
befolkning_verdensregion;2015;0822;1;1;person;115;
befolkning_verdensregion;2015;0822;2;1;person;81;
befolkning_verdensregion;2015;0822;1;0;person;92;
befolkning_verdensregion;2015;0822;2;0;person;119;
befolkning_verdensregion;2015;0826;1;alle;person;282;
befolkning_verdensregion;2015;0826;2;alle;person;308;
befolkning_verdensregion;2015;0826;1;1;person;152;
befolkning_verdensregion;2015;0826;2;1;person;147;
befolkning_verdensregion;2015;0826;1;0;person;130;
befolkning_verdensregion;2015;0826;2;0;person;161;
befolkning_verdensregion;2015;0827;1;alle;person;63;
befolkning_verdensregion;2015;0827;2;alle;person;24;
befolkning_verdensregion;2015;0827;1;1;person;34;
befolkning_verdensregion;2015;0827;2;1;person;10;
befolkning_verdensregion;2015;0827;1;0;person;29;
befolkning_verdensregion;2015;0827;2;0;person;14;
befolkning_verdensregion;2015;0828;1;alle;person;152;
befolkning_verdensregion;2015;0828;2;alle;person;87;
befolkning_verdensregion;2015;0828;1;1;person;78;
befolkning_verdensregion;2015;0828;2;1;person;39;
befolkning_verdensregion;2015;0828;1;0;person;74;
befolkning_verdensregion;2015;0828;2;0;person;48;
befolkning_verdensregion;2015;0829;1;alle;person;144;
befolkning_verdensregion;2015;0829;2;alle;person;39;
befolkning_verdensregion;2015;0829;1;1;person;71;
befolkning_verdensregion;2015;0829;2;1;person;14;
befolkning_verdensregion;2015;0829;1;0;person;73;
befolkning_verdensregion;2015;0829;2;0;person;25;
befolkning_verdensregion;2015;0830;1;alle;person;104;
befolkning_verdensregion;2015;0830;2;alle;person;14;
befolkning_verdensregion;2015;0830;1;1;person;57;
befolkning_verdensregion;2015;0830;2;1;person;3;
befolkning_verdensregion;2015;0830;1;0;person;47;
befolkning_verdensregion;2015;0830;2;0;person;11;
befolkning_verdensregion;2015;0831;1;alle;person;94;
befolkning_verdensregion;2015;0831;2;alle;person;32;
befolkning_verdensregion;2015;0831;1;1;person;49;
befolkning_verdensregion;2015;0831;2;1;person;12;
befolkning_verdensregion;2015;0831;1;0;person;45;
befolkning_verdensregion;2015;0831;2;0;person;20;
befolkning_verdensregion;2015;0833;1;alle;person;92;
befolkning_verdensregion;2015;0833;2;alle;person;37;
befolkning_verdensregion;2015;0833;1;1;person;43;
befolkning_verdensregion;2015;0833;2;1;person;15;
befolkning_verdensregion;2015;0833;1;0;person;49;
befolkning_verdensregion;2015;0833;2;0;person;22;
befolkning_verdensregion;2015;0834;1;alle;person;191;
befolkning_verdensregion;2015;0834;2;alle;person;95;
befolkning_verdensregion;2015;0834;1;1;person;108;
befolkning_verdensregion;2015;0834;2;1;person;42;
befolkning_verdensregion;2015;0834;1;0;person;83;
befolkning_verdensregion;2015;0834;2;0;person;53;
befolkning_verdensregion;2015;0901;1;alle;person;320;
befolkning_verdensregion;2015;0901;2;alle;person;344;
befolkning_verdensregion;2015;0901;1;1;person;185;
befolkning_verdensregion;2015;0901;2;1;person;168;
befolkning_verdensregion;2015;0901;1;0;person;135;
befolkning_verdensregion;2015;0901;2;0;person;176;
befolkning_verdensregion;2015;0904;1;alle;person;1318;
befolkning_verdensregion;2015;0904;2;alle;person;1111;
befolkning_verdensregion;2015;0904;1;1;person;724;
befolkning_verdensregion;2015;0904;2;1;person;535;
befolkning_verdensregion;2015;0904;1;0;person;594;
befolkning_verdensregion;2015;0904;2;0;person;576;
befolkning_verdensregion;2015;0906;1;alle;person;2538;
befolkning_verdensregion;2015;0906;2;alle;person;2360;
befolkning_verdensregion;2015;0906;1;1;person;1409;
befolkning_verdensregion;2015;0906;2;1;person;1080;
befolkning_verdensregion;2015;0906;1;0;person;1129;
befolkning_verdensregion;2015;0906;2;0;person;1280;
befolkning_verdensregion;2015;0911;1;alle;person;86;
befolkning_verdensregion;2015;0911;2;alle;person;105;
befolkning_verdensregion;2015;0911;1;1;person;47;
befolkning_verdensregion;2015;0911;2;1;person;62;
befolkning_verdensregion;2015;0911;1;0;person;39;
befolkning_verdensregion;2015;0911;2;0;person;43;
befolkning_verdensregion;2015;0912;1;alle;person;75;
befolkning_verdensregion;2015;0912;2;alle;person;74;
befolkning_verdensregion;2015;0912;1;1;person;40;
befolkning_verdensregion;2015;0912;2;1;person;39;
befolkning_verdensregion;2015;0912;1;0;person;35;
befolkning_verdensregion;2015;0912;2;0;person;35;
befolkning_verdensregion;2015;0914;1;alle;person;336;
befolkning_verdensregion;2015;0914;2;alle;person;222;
befolkning_verdensregion;2015;0914;1;1;person;191;
befolkning_verdensregion;2015;0914;2;1;person;95;
befolkning_verdensregion;2015;0914;1;0;person;145;
befolkning_verdensregion;2015;0914;2;0;person;127;
befolkning_verdensregion;2015;0919;1;alle;person;243;
befolkning_verdensregion;2015;0919;2;alle;person;151;
befolkning_verdensregion;2015;0919;1;1;person;144;
befolkning_verdensregion;2015;0919;2;1;person;72;
befolkning_verdensregion;2015;0919;1;0;person;99;
befolkning_verdensregion;2015;0919;2;0;person;79;
befolkning_verdensregion;2015;0926;1;alle;person;454;
befolkning_verdensregion;2015;0926;2;alle;person;462;
befolkning_verdensregion;2015;0926;1;1;person;240;
befolkning_verdensregion;2015;0926;2;1;person;193;
befolkning_verdensregion;2015;0926;1;0;person;214;
befolkning_verdensregion;2015;0926;2;0;person;269;
befolkning_verdensregion;2015;0928;1;alle;person;216;
befolkning_verdensregion;2015;0928;2;alle;person;222;
befolkning_verdensregion;2015;0928;1;1;person;122;
befolkning_verdensregion;2015;0928;2;1;person;111;
befolkning_verdensregion;2015;0928;1;0;person;94;
befolkning_verdensregion;2015;0928;2;0;person;111;
befolkning_verdensregion;2015;0929;1;alle;person;124;
befolkning_verdensregion;2015;0929;2;alle;person;97;
befolkning_verdensregion;2015;0929;1;1;person;61;
befolkning_verdensregion;2015;0929;2;1;person;46;
befolkning_verdensregion;2015;0929;1;0;person;63;
befolkning_verdensregion;2015;0929;2;0;person;51;
befolkning_verdensregion;2015;0935;1;alle;person;74;
befolkning_verdensregion;2015;0935;2;alle;person;56;
befolkning_verdensregion;2015;0935;1;1;person;40;
befolkning_verdensregion;2015;0935;2;1;person;27;
befolkning_verdensregion;2015;0935;1;0;person;34;
befolkning_verdensregion;2015;0935;2;0;person;29;
befolkning_verdensregion;2015;0937;1;alle;person;164;
befolkning_verdensregion;2015;0937;2;alle;person;222;
befolkning_verdensregion;2015;0937;1;1;person;85;
befolkning_verdensregion;2015;0937;2;1;person;98;
befolkning_verdensregion;2015;0937;1;0;person;79;
befolkning_verdensregion;2015;0937;2;0;person;124;
befolkning_verdensregion;2015;0938;1;alle;person;39;
befolkning_verdensregion;2015;0938;2;alle;person;26;
befolkning_verdensregion;2015;0938;1;1;person;18;
befolkning_verdensregion;2015;0938;2;1;person;13;
befolkning_verdensregion;2015;0938;1;0;person;21;
befolkning_verdensregion;2015;0938;2;0;person;13;
befolkning_verdensregion;2015;0940;1;alle;person;41;
befolkning_verdensregion;2015;0940;2;alle;person;74;
befolkning_verdensregion;2015;0940;1;1;person;22;
befolkning_verdensregion;2015;0940;2;1;person;37;
befolkning_verdensregion;2015;0940;1;0;person;19;
befolkning_verdensregion;2015;0940;2;0;person;37;
befolkning_verdensregion;2015;0941;1;alle;person;96;
befolkning_verdensregion;2015;0941;2;alle;person;60;
befolkning_verdensregion;2015;0941;1;1;person;63;
befolkning_verdensregion;2015;0941;2;1;person;24;
befolkning_verdensregion;2015;0941;1;0;person;33;
befolkning_verdensregion;2015;0941;2;0;person;36;
befolkning_verdensregion;2015;1001;1;alle;person;4435;
befolkning_verdensregion;2015;1001;2;alle;person;7587;
befolkning_verdensregion;2015;1001;1;1;person;2480;
befolkning_verdensregion;2015;1001;2;1;person;3770;
befolkning_verdensregion;2015;1001;1;0;person;1955;
befolkning_verdensregion;2015;1001;2;0;person;3817;
befolkning_verdensregion;2015;1002;1;alle;person;686;
befolkning_verdensregion;2015;1002;2;alle;person;820;
befolkning_verdensregion;2015;1002;1;1;person;368;
befolkning_verdensregion;2015;1002;2;1;person;362;
befolkning_verdensregion;2015;1002;1;0;person;318;
befolkning_verdensregion;2015;1002;2;0;person;458;
befolkning_verdensregion;2015;1003;1;alle;person;414;
befolkning_verdensregion;2015;1003;2;alle;person;353;
befolkning_verdensregion;2015;1003;1;1;person;220;
befolkning_verdensregion;2015;1003;2;1;person;157;
befolkning_verdensregion;2015;1003;1;0;person;194;
befolkning_verdensregion;2015;1003;2;0;person;196;
befolkning_verdensregion;2015;1004;1;alle;person;540;
befolkning_verdensregion;2015;1004;2;alle;person;399;
befolkning_verdensregion;2015;1004;1;1;person;285;
befolkning_verdensregion;2015;1004;2;1;person;181;
befolkning_verdensregion;2015;1004;1;0;person;255;
befolkning_verdensregion;2015;1004;2;0;person;218;
befolkning_verdensregion;2015;1014;1;alle;person;601;
befolkning_verdensregion;2015;1014;2;alle;person;546;
befolkning_verdensregion;2015;1014;1;1;person;353;
befolkning_verdensregion;2015;1014;2;1;person;227;
befolkning_verdensregion;2015;1014;1;0;person;248;
befolkning_verdensregion;2015;1014;2;0;person;319;
befolkning_verdensregion;2015;1017;1;alle;person;363;
befolkning_verdensregion;2015;1017;2;alle;person;432;
befolkning_verdensregion;2015;1017;1;1;person;205;
befolkning_verdensregion;2015;1017;2;1;person;209;
befolkning_verdensregion;2015;1017;1;0;person;158;
befolkning_verdensregion;2015;1017;2;0;person;223;
befolkning_verdensregion;2015;1018;1;alle;person;510;
befolkning_verdensregion;2015;1018;2;alle;person;426;
befolkning_verdensregion;2015;1018;1;1;person;296;
befolkning_verdensregion;2015;1018;2;1;person;188;
befolkning_verdensregion;2015;1018;1;0;person;214;
befolkning_verdensregion;2015;1018;2;0;person;238;
befolkning_verdensregion;2015;1021;1;alle;person;105;
befolkning_verdensregion;2015;1021;2;alle;person;73;
befolkning_verdensregion;2015;1021;1;1;person;67;
befolkning_verdensregion;2015;1021;2;1;person;31;
befolkning_verdensregion;2015;1021;1;0;person;38;
befolkning_verdensregion;2015;1021;2;0;person;42;
befolkning_verdensregion;2015;1026;1;alle;person;60;
befolkning_verdensregion;2015;1026;2;alle;person;36;
befolkning_verdensregion;2015;1026;1;1;person;37;
befolkning_verdensregion;2015;1026;2;1;person;17;
befolkning_verdensregion;2015;1026;1;0;person;23;
befolkning_verdensregion;2015;1026;2;0;person;19;
befolkning_verdensregion;2015;1027;1;alle;person;96;
befolkning_verdensregion;2015;1027;2;alle;person;28;
befolkning_verdensregion;2015;1027;1;1;person;49;
befolkning_verdensregion;2015;1027;2;1;person;15;
befolkning_verdensregion;2015;1027;1;0;person;47;
befolkning_verdensregion;2015;1027;2;0;person;13;
befolkning_verdensregion;2015;1029;1;alle;person;332;
befolkning_verdensregion;2015;1029;2;alle;person;170;
befolkning_verdensregion;2015;1029;1;1;person;181;
befolkning_verdensregion;2015;1029;2;1;person;65;
befolkning_verdensregion;2015;1029;1;0;person;151;
befolkning_verdensregion;2015;1029;2;0;person;105;
befolkning_verdensregion;2015;1032;1;alle;person;390;
befolkning_verdensregion;2015;1032;2;alle;person;537;
befolkning_verdensregion;2015;1032;1;1;person;206;
befolkning_verdensregion;2015;1032;2;1;person;247;
befolkning_verdensregion;2015;1032;1;0;person;184;
befolkning_verdensregion;2015;1032;2;0;person;290;
befolkning_verdensregion;2015;1034;1;alle;person;74;
befolkning_verdensregion;2015;1034;2;alle;person;35;
befolkning_verdensregion;2015;1034;1;1;person;40;
befolkning_verdensregion;2015;1034;2;1;person;15;
befolkning_verdensregion;2015;1034;1;0;person;34;
befolkning_verdensregion;2015;1034;2;0;person;20;
befolkning_verdensregion;2015;1037;1;alle;person;264;
befolkning_verdensregion;2015;1037;2;alle;person;267;
befolkning_verdensregion;2015;1037;1;1;person;138;
befolkning_verdensregion;2015;1037;2;1;person;120;
befolkning_verdensregion;2015;1037;1;0;person;126;
befolkning_verdensregion;2015;1037;2;0;person;147;
befolkning_verdensregion;2015;1046;1;alle;person;139;
befolkning_verdensregion;2015;1046;2;alle;person;54;
befolkning_verdensregion;2015;1046;1;1;person;75;
befolkning_verdensregion;2015;1046;2;1;person;21;
befolkning_verdensregion;2015;1046;1;0;person;64;
befolkning_verdensregion;2015;1046;2;0;person;33;
befolkning_verdensregion;2015;1101;1;alle;person;887;
befolkning_verdensregion;2015;1101;2;alle;person;732;
befolkning_verdensregion;2015;1101;1;1;person;571;
befolkning_verdensregion;2015;1101;2;1;person;322;
befolkning_verdensregion;2015;1101;1;0;person;316;
befolkning_verdensregion;2015;1101;2;0;person;410;
befolkning_verdensregion;2015;1102;1;alle;person;6518;
befolkning_verdensregion;2015;1102;2;alle;person;5873;
befolkning_verdensregion;2015;1102;1;1;person;3889;
befolkning_verdensregion;2015;1102;2;1;person;2803;
befolkning_verdensregion;2015;1102;1;0;person;2629;
befolkning_verdensregion;2015;1102;2;0;person;3070;
befolkning_verdensregion;2015;1103;1;alle;person;12547;
befolkning_verdensregion;2015;1103;2;alle;person;11988;
