tabell_navn;aar;fylke_id;vreg_5;kjonn;enhet;tabellvariabel;
befolkning_verdensregion;2015;00;europa;alle;person;368823;
befolkning_verdensregion;2015;00;asia;alle;person;187649;
befolkning_verdensregion;2015;00;afrika;alle;person;79817;
befolkning_verdensregion;2015;00;nord_amerika_oseania;alle;person;12201;
befolkning_verdensregion;2015;00;sor_og_mellom_amerika;alle;person;20776;
