"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0221 Aurskog-Høland";"221";"Aurskog-Høland";"12292";"217";"12075";"26";"12049";"100";"1,765375854";"98,23462415";"0,211519688";"98,02310446";"6184";"96";"6088";"13";"6075";"50,30914416";"0,78099577";"49,52814839";"0,105759844";"49,42238855";"6108";"121";"5987";"13";"5974";"49,69085584";"0,984380085";"48,70647576";"0,105759844";"48,60071591"
"0226 Sørum";"226";"Sørum";"11420";"258";"11162";"33";"11129";"100";"2,259194396";"97,7408056";"0,288966725";"97,45183888";"5783";"130";"5653";"17";"5636";"50,63922942";"1,138353765";"49,50087566";"0,148861646";"49,35201401";"5637";"128";"5509";"16";"5493";"49,36077058";"1,12084063";"48,23992995";"0,140105079";"48,09982487"
"0227 Fet";"227";"Fet";"8670";"209";"8461";"28";"8433";"100";"2,410611303";"97,5893887";"0,32295271";"97,26643599";"4385";"107";"4278";"15";"4263";"50,57670127";"1,234140715";"49,34256055";"0,173010381";"49,16955017";"4285";"102";"4183";"13";"4170";"49,42329873";"1,176470588";"48,24682814";"0,14994233";"48,09688581"
"0228 Rælingen";"228";"Rælingen";"13994";"937";"13057";"219";"12838";"100";"6,69572674";"93,30427326";"1,56495641";"91,73931685";"6965";"474";"6491";"112";"6379";"49,77133057";"3,387165928";"46,38416464";"0,800343004";"45,58382164";"7029";"463";"6566";"107";"6459";"50,22866943";"3,308560812";"46,92010862";"0,764613406";"46,15549521"
"0229 Enebakk";"229";"Enebakk";"8111";"198";"7913";"24";"7889";"100";"2,441129331";"97,55887067";"0,295894464";"97,26297621";"4136";"94";"4042";"13";"4029";"50,99247935";"1,158919985";"49,83355936";"0,160276168";"49,6732832";"3975";"104";"3871";"11";"3860";"49,00752065";"1,282209345";"47,72531131";"0,135618296";"47,58969301"
"0230 Lørenskog";"230";"Lørenskog";"27545";"1360";"26185";"288";"25897";"100";"4,937375204";"95,0626248";"1,045561808";"94,01706299";"13662";"645";"13017";"144";"12873";"49,59883826";"2,341622799";"47,25721547";"0,522780904";"46,73443456";"13883";"715";"13168";"144";"13024";"50,40116174";"2,595752405";"47,80540933";"0,522780904";"47,28262843"
"0231 Skedsmo";"231";"Skedsmo";"35717";"1733";"33984";"317";"33667";"100";"4,852031246";"95,14796875";"0,887532548";"94,26043621";"17635";"814";"16821";"145";"16676";"49,37424756";"2,279026794";"47,09522076";"0,405969146";"46,68925162";"18082";"919";"17163";"172";"16991";"50,62575244";"2,573004452";"48,05274799";"0,481563401";"47,57118459"
"0233 Nittedal";"233";"Nittedal";"16639";"699";"15940";"90";"15850";"100";"4,200973616";"95,79902638";"0,54089789";"95,25812849";"8358";"327";"8031";"46";"7985";"50,2313841";"1,965262335";"48,26612176";"0,276458922";"47,98966284";"8281";"372";"7909";"44";"7865";"49,7686159";"2,235711281";"47,53290462";"0,264438969";"47,26846565"
"0234 Gjerdrum";"234";"Gjerdrum";"3906";"91";"3815";"11";"3804";"100";"2,329749104";"97,6702509";"0,281618024";"97,38863287";"1981";"41";"1940";"6";"1934";"50,71684588";"1,049667179";"49,6671787";"0,153609831";"49,51356887";"1925";"50";"1875";"5";"1870";"49,28315412";"1,280081925";"48,0030722";"0,128008193";"47,875064"
"0235 Ullensaker";"235";"Ullensaker";"18605";"409";"18196";"28";"18168";"100";"2,198333781";"97,80166622";"0,150497178";"97,65116904";"9239";"189";"9050";"20";"9030";"49,6586939";"1,015855953";"48,64283795";"0,107497984";"48,53533996";"9366";"220";"9146";"8";"9138";"50,3413061";"1,182477829";"49,15882827";"0,042999194";"49,11582908"
"0236 Nes (Ak.)";"236";"Nes (Ak.)";"15641";"302";"15339";"13";"15326";"100";"1,930822837";"98,06917716";"0,08311489";"97,98606227";"7926";"135";"7791";"6";"7785";"50,6745093";"0,863116169";"49,81139313";"0,038360719";"49,77303241";"7715";"167";"7548";"7";"7541";"49,3254907";"1,067706668";"48,25778403";"0,044754172";"48,21302986"
"0237 Eidsvoll";"237";"Eidsvoll";"16796";"364";"16432";"47";"16385";"100";"2,167182663";"97,83281734";"0,279828531";"97,55298881";"8380";"170";"8210";"20";"8190";"49,89283163";"1,012145749";"48,88068588";"0,11907597";"48,76160991";"8416";"194";"8222";"27";"8195";"50,10716837";"1,155036914";"48,95213146";"0,16075256";"48,7913789"
"0238 Nannestad";"238";"Nannestad";"8173";"137";"8036";"11";"8025";"100";"1,676251071";"98,32374893";"0,134589502";"98,18915943";"4079";"61";"4018";"3";"4015";"49,90823443";"0,746359966";"49,16187446";"0,036706228";"49,12516824";"4094";"76";"4018";"8";"4010";"50,09176557";"0,929891105";"49,16187446";"0,097883274";"49,06399119"
"0239 Hurdal";"239";"Hurdal";"2548";"49";"2499";"5";"2494";"100";"1,923076923";"98,07692308";"0,196232339";"97,88069074";"1279";"25";"1254";"3";"1251";"50,19623234";"0,981161695";"49,21507064";"0,117739403";"49,09733124";"1269";"24";"1245";"2";"1243";"49,80376766";"0,941915228";"48,86185243";"0,078492936";"48,7833595"
"0299 Uoppgitt kommune Akershus";"299";"Uoppgitt kommune Akershus";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0301 Oslo kommune";"301";"Oslo kommune";"483401";"59548";"423853";"14129";"409724";"100";"12,31855126";"87,68144874";"2,922832183";"84,75861655";"230317";"31486";"198831";"7288";"191543";"47,64512279";"6,513432947";"41,13168984";"1,507650998";"39,62403884";"253084";"28062";"225022";"6841";"218181";"52,35487721";"5,805118318";"46,5497589";"1,415181185";"45,13457771"
"0399 Uoppgitt komm. Oslo";"399";"Uoppgitt komm. Oslo";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0401 Hamar (-1991)";"401";"Hamar (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0402 Kongsvinger";"402";"Kongsvinger";"17274";"720";"16554";"109";"16445";"100";"4,168113928";"95,83188607";"0,631006136";"95,20087994";"8467";"356";"8111";"51";"8060";"49,01586199";"2,060900776";"46,95496121";"0,295241403";"46,65971981";"8807";"364";"8443";"58";"8385";"50,98413801";"2,107213153";"48,87692486";"0,335764733";"48,54116013"
"0403 Hamar";"403";"Hamar";"26284";"904";"25380";"88";"25292";"100";"3,439354741";"96,56064526";"0,334804444";"96,22584082";"12513";"418";"12095";"47";"12048";"47,60690915";"1,590321108";"46,01658804";"0,17881601";"45,83777203";"13771";"486";"13285";"41";"13244";"52,39309085";"1,849033633";"50,54405722";"0,155988434";"50,38806879"
"0412 Ringsaker";"412";"Ringsaker";"31215";"622";"30593";"84";"30509";"100";"1,992631748";"98,00736825";"0,269101394";"97,73826686";"15582";"288";"15294";"30";"15264";"49,91830851";"0,922633349";"48,99567516";"0,096107641";"48,89956752";"15633";"334";"15299";"54";"15245";"50,08169149";"1,069998398";"49,0116931";"0,172993753";"48,83869934"
"0414 Vang (-1991)";"414";"Vang (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0415 Løten";"415";"Løten";"7088";"90";"6998";"7";"6991";"100";"1,269751693";"98,73024831";"0,098758465";"98,63148984";"3548";"43";"3505";"6";"3499";"50,05643341";"0,606659142";"49,44977427";"0,084650113";"49,36512415";"3540";"47";"3493";"1";"3492";"49,94356659";"0,663092551";"49,28047404";"0,014108352";"49,26636569"
"0417 Stange";"417";"Stange";"17636";"444";"17192";"29";"17163";"100";"2,517577682";"97,48242232";"0,16443638";"97,31798594";"8773";"215";"8558";"16";"8542";"49,7448401";"1,219097301";"48,5257428";"0,09072352";"48,43501928";"8863";"229";"8634";"13";"8621";"50,2551599";"1,298480381";"48,95667952";"0,07371286";"48,88296666"
"0418 Nord-Odal";"418";"Nord-Odal";"5106";"46";"5060";"4";"5056";"100";"0,900900901";"99,0990991";"0,078339209";"99,02075989";"2586";"21";"2565";"3";"2562";"50,64629847";"0,411280846";"50,23501763";"0,058754407";"50,17626322";"2520";"25";"2495";"1";"2494";"49,35370153";"0,489620055";"48,86408147";"0,019584802";"48,84449667"
"0419 Sør-Odal";"419";"Sør-Odal";"7299";"77";"7222";"6";"7216";"100";"1,054939033";"98,94506097";"0,082203042";"98,86285793";"3678";"34";"3644";"0";"3644";"50,39046445";"0,465817235";"49,92464721";"0";"49,92464721";"3621";"43";"3578";"6";"3572";"49,60953555";"0,589121798";"49,02041376";"0,082203042";"48,93821071"
"0420 Eidskog";"420";"Eidskog";"6403";"153";"6250";"12";"6238";"100";"2,38950492";"97,61049508";"0,187412151";"97,42308293";"3233";"59";"3174";"6";"3168";"50,4919569";"0,921443074";"49,57051382";"0,093706075";"49,47680775";"3170";"94";"3076";"6";"3070";"49,5080431";"1,468061846";"48,03998126";"0,093706075";"47,94627518"
"0423 Grue";"423";"Grue";"5602";"129";"5473";"7";"5466";"100";"2,302749018";"97,69725098";"0,124955373";"97,57229561";"2783";"53";"2730";"5";"2725";"49,67868618";"0,946090682";"48,7325955";"0,089253838";"48,64334166";"2819";"76";"2743";"2";"2741";"50,32131382";"1,356658336";"48,96465548";"0,035701535";"48,92895395"
"0425 Åsnes";"425";"Åsnes";"8281";"156";"8125";"6";"8119";"100";"1,883830455";"98,11616954";"0,072455018";"98,04371453";"4110";"65";"4045";"3";"4042";"49,63168699";"0,784929356";"48,84675764";"0,036227509";"48,81053013";"4171";"91";"4080";"3";"4077";"50,36831301";"1,098901099";"49,26941191";"0,036227509";"49,2331844"
"0426 Våler (Hedm.)";"426";"Våler (Hedm.)";"4259";"85";"4174";"8";"4166";"100";"1,995773656";"98,00422634";"0,187837521";"97,81638882";"2164";"43";"2121";"5";"2116";"50,81004931";"1,009626673";"49,80042263";"0,11739845";"49,68302418";"2095";"42";"2053";"3";"2050";"49,18995069";"0,986146983";"48,20380371";"0,07043907";"48,13336464"
"0427 Elverum";"427";"Elverum";"17599";"578";"17021";"51";"16970";"100";"3,284277516";"96,71572248";"0,289789193";"96,42593329";"8594";"280";"8314";"24";"8290";"48,83232002";"1,590999489";"47,24132053";"0,136371385";"47,10494914";"9005";"298";"8707";"27";"8680";"51,16767998";"1,693278027";"49,47440195";"0,153417808";"49,32098415"
"0428 Trysil";"428";"Trysil";"7306";"185";"7121";"3";"7118";"100";"2,532165344";"97,46783466";"0,041062141";"97,42677252";"3664";"80";"3584";"2";"3582";"50,15056118";"1,094990419";"49,05557076";"0,02737476";"49,028196";"3642";"105";"3537";"1";"3536";"49,84943882";"1,437174925";"48,41226389";"0,01368738";"48,39857651"
"0429 Åmot";"429";"Åmot";"4328";"104";"4224";"8";"4216";"100";"2,402957486";"97,59704251";"0,184842884";"97,41219963";"2120";"40";"2080";"5";"2075";"48,98336414";"0,924214418";"48,05914972";"0,115526802";"47,94362292";"2208";"64";"2144";"3";"2141";"51,01663586";"1,478743068";"49,53789279";"0,069316081";"49,46857671"
"0430 Stor-Elvdal";"430";"Stor-Elvdal";"3203";"62";"3141";"7";"3134";"100";"1,935685295";"98,0643147";"0,218545114";"97,84576959";"1583";"32";"1551";"4";"1547";"49,42241648";"0,999063378";"48,42335311";"0,124882922";"48,29847018";"1620";"30";"1590";"3";"1587";"50,57758352";"0,936621917";"49,6409616";"0,093662192";"49,54729941"
"0432 Rendalen";"432";"Rendalen";"2412";"19";"2393";"3";"2390";"100";"0,787728027";"99,21227197";"0,124378109";"99,08789386";"1211";"8";"1203";"0";"1203";"50,20729685";"0,331674959";"49,87562189";"0";"49,87562189";"1201";"11";"1190";"3";"1187";"49,79270315";"0,456053068";"49,33665008";"0,124378109";"49,21227197"
"0434 Engerdal";"434";"Engerdal";"1698";"125";"1573";"7";"1566";"100";"7,361601885";"92,63839812";"0,412249706";"92,22614841";"857";"60";"797";"3";"794";"50,47114252";"3,533568905";"46,93757362";"0,176678445";"46,76089517";"841";"65";"776";"4";"772";"49,52885748";"3,82803298";"45,7008245";"0,23557126";"45,46525324"
"0435 Tolga-Os (1966-1975)";"435";"Tolga-Os (1966-1975)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0436 Tolga";"436";"Tolga";"1832";"55";"1777";"0";"1777";"100";"3,002183406";"96,99781659";"0";"96,99781659";"915";"21";"894";"0";"894";"49,94541485";"1,14628821";"48,79912664";"0";"48,79912664";"917";"34";"883";"0";"883";"50,05458515";"1,855895197";"48,19868996";"0";"48,19868996"
"0437 Tynset";"437";"Tynset";"5382";"91";"5291";"2";"5289";"100";"1,690821256";"98,30917874";"0,037160907";"98,27201784";"2679";"37";"2642";"2";"2640";"49,77703456";"0,687476774";"49,08955779";"0,037160907";"49,05239688";"2703";"54";"2649";"0";"2649";"50,22296544";"1,003344482";"49,21962096";"0";"49,21962096"
