"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0437 Tynset";"437";"Tynset";"5400";"258";"5142";"28";"5114";"100";"4,777777778";"95,22222222";"0,518518519";"94,7037037";"2658";"128";"2530";"14";"2516";"49,22222222";"2,37037037";"46,85185185";"0,259259259";"46,59259259";"2742";"130";"2612";"14";"2598";"50,77777778";"2,407407407";"48,37037037";"0,259259259";"48,11111111"
"0438 Alvdal";"438";"Alvdal";"2399";"73";"2326";"7";"2319";"100";"3,042934556";"96,95706544";"0,291788245";"96,6652772";"1200";"38";"1162";"4";"1158";"50,02084202";"1,583993331";"48,43684869";"0,16673614";"48,27011255";"1199";"35";"1164";"3";"1161";"49,97915798";"1,458941226";"48,52021676";"0,125052105";"48,39516465"
"0439 Folldal";"439";"Folldal";"1671";"46";"1625";"1";"1624";"100";"2,752842609";"97,24715739";"0,059844405";"97,18731299";"859";"12";"847";"3";"844";"51,40634351";"0,718132855";"50,68821065";"0,179533214";"50,50867744";"812";"34";"778";"-2";"780";"48,59365649";"2,034709755";"46,55894674";"-0,119688809";"46,67863555"
"0441 Os (Hedm.)";"441";"Os (Hedm.)";"2046";"110";"1936";"11";"1925";"100";"5,376344086";"94,62365591";"0,537634409";"94,08602151";"1058";"59";"999";"8";"991";"51,71065494";"2,883675464";"48,82697947";"0,391006843";"48,43597263";"988";"51";"937";"3";"934";"48,28934506";"2,492668622";"45,79667644";"0,146627566";"45,65004888"
"0499 Uoppgitt kommune Hedmark";"499";"Uoppgitt kommune Hedmark";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0501 Lillehammer";"501";"Lillehammer";"26104";"1840";"24264";"265";"23999";"100";"7,048728164";"92,95127184";"1,015170089";"91,93610175";"12683";"915";"11768";"129";"11639";"48,58642354";"3,50520993";"45,08121361";"0,494177138";"44,58703647";"13421";"925";"12496";"136";"12360";"51,41357646";"3,543518235";"47,87005823";"0,520992951";"47,34906528"
"0502 Gjøvik";"502";"Gjøvik";"28611";"2063";"26548";"398";"26150";"100";"7,210513439";"92,78948656";"1,391073363";"91,3984132";"14067";"1032";"13035";"191";"12844";"49,16640453";"3,607004299";"45,55940023";"0,667575408";"44,89182482";"14544";"1031";"13513";"207";"13306";"50,83359547";"3,60350914";"47,23008633";"0,723497955";"46,50658838"
"0511 Dovre";"511";"Dovre";"2772";"104";"2668";"9";"2659";"100";"3,751803752";"96,24819625";"0,324675325";"95,92352092";"1372";"45";"1327";"7";"1320";"49,49494949";"1,623376623";"47,87157287";"0,252525253";"47,61904762";"1400";"59";"1341";"2";"1339";"50,50505051";"2,128427128";"48,37662338";"0,072150072";"48,3044733"
"0512 Lesja";"512";"Lesja";"2170";"87";"2083";"2";"2081";"100";"4,00921659";"95,99078341";"0,092165899";"95,89861751";"1113";"41";"1072";"1";"1071";"51,29032258";"1,889400922";"49,40092166";"0,046082949";"49,35483871";"1057";"46";"1011";"1";"1010";"48,70967742";"2,119815668";"46,58986175";"0,046082949";"46,5437788"
"0513 Skjåk";"513";"Skjåk";"2307";"59";"2248";"6";"2242";"100";"2,557433897";"97,4425661";"0,260078023";"97,18248808";"1166";"32";"1134";"4";"1130";"50,54182922";"1,387082792";"49,15474642";"0,173385349";"48,98136107";"1141";"27";"1114";"2";"1112";"49,45817078";"1,170351105";"48,28781968";"0,086692674";"48,201127"
"0514 Lom";"514";"Lom";"2406";"70";"2336";"8";"2328";"100";"2,909393184";"97,09060682";"0,332502078";"96,75810474";"1249";"35";"1214";"3";"1211";"51,91188695";"1,454696592";"50,45719036";"0,124688279";"50,33250208";"1157";"35";"1122";"5";"1117";"48,08811305";"1,454696592";"46,63341646";"0,207813799";"46,42560266"
"0515 Vågå";"515";"Vågå";"3707";"95";"3612";"10";"3602";"100";"2,56271918";"97,43728082";"0,269759914";"97,16752091";"1853";"38";"1815";"6";"1809";"49,986512";"1,025087672";"48,96142433";"0,161855948";"48,79956838";"1854";"57";"1797";"4";"1793";"50,013488";"1,537631508";"48,47585649";"0,107903965";"48,36795252"
"0516 Nord-Fron";"516";"Nord-Fron";"5800";"201";"5599";"12";"5587";"100";"3,465517241";"96,53448276";"0,206896552";"96,32758621";"2923";"95";"2828";"6";"2822";"50,39655172";"1,637931034";"48,75862069";"0,103448276";"48,65517241";"2877";"106";"2771";"6";"2765";"49,60344828";"1,827586207";"47,77586207";"0,103448276";"47,67241379"
"0517 Sel";"517";"Sel";"6015";"151";"5864";"18";"5846";"100";"2,51039069";"97,48960931";"0,29925187";"97,19035744";"3023";"79";"2944";"9";"2935";"50,25768911";"1,313383209";"48,9443059";"0,149625935";"48,79467997";"2992";"72";"2920";"9";"2911";"49,74231089";"1,197007481";"48,54530341";"0,149625935";"48,39567747"
"0518 Fron (1966-1976)";"518";"Fron (1966-1976)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0519 Sør-Fron";"519";"Sør-Fron";"3183";"120";"3063";"16";"3047";"100";"3,770028275";"96,22997172";"0,502670437";"95,72730129";"1599";"60";"1539";"9";"1530";"50,23562677";"1,885014138";"48,35061263";"0,282752121";"48,06786051";"1584";"60";"1524";"7";"1517";"49,76437323";"1,885014138";"47,8793591";"0,219918316";"47,65944078"
"0520 Ringebu";"520";"Ringebu";"4537";"279";"4258";"12";"4246";"100";"6,149437955";"93,85056205";"0,264491955";"93,58607009";"2273";"162";"2111";"8";"2103";"50,09918448";"3,570641393";"46,52854309";"0,17632797";"46,35221512";"2264";"117";"2147";"4";"2143";"49,90081552";"2,578796562";"47,32201896";"0,088163985";"47,23385497"
"0521 Øyer";"521";"Øyer";"4917";"315";"4602";"34";"4568";"100";"6,406345333";"93,59365467";"0,691478544";"92,90217612";"2505";"184";"2321";"15";"2306";"50,9456986";"3,742119178";"47,20357942";"0,305064063";"46,89851535";"2412";"131";"2281";"19";"2262";"49,0543014";"2,664226154";"46,39007525";"0,38641448";"46,00366077"
"0522 Gausdal";"522";"Gausdal";"6091";"194";"5897";"10";"5887";"100";"3,185027089";"96,81497291";"0,164176654";"96,65079626";"3063";"91";"2972";"4";"2968";"50,28730914";"1,494007552";"48,79330159";"0,065670662";"48,72763093";"3028";"103";"2925";"6";"2919";"49,71269086";"1,691019537";"48,02167132";"0,098505992";"47,92316533"
"0528 Østre Toten";"528";"Østre Toten";"14464";"622";"13842";"68";"13774";"100";"4,300331858";"95,69966814";"0,470132743";"95,2295354";"7155";"305";"6850";"34";"6816";"49,46764381";"2,108683628";"47,35896018";"0,235066372";"47,12389381";"7309";"317";"6992";"34";"6958";"50,53235619";"2,19164823";"48,34070796";"0,235066372";"48,10564159"
"0529 Vestre Toten";"529";"Vestre Toten";"12714";"472";"12242";"66";"12176";"100";"3,712442976";"96,28755702";"0,519112789";"95,76844423";"6370";"232";"6138";"31";"6107";"50,10224949";"1,824760107";"48,27748938";"0,243825704";"48,03366368";"6344";"240";"6104";"35";"6069";"49,89775051";"1,887682869";"48,01006764";"0,275287085";"47,73478056"
"0532 Jevnaker";"532";"Jevnaker";"6251";"309";"5942";"31";"5911";"100";"4,943209087";"95,05679091";"0,495920653";"94,56087026";"3033";"143";"2890";"15";"2875";"48,52023676";"2,287633979";"46,23260278";"0,239961606";"45,99264118";"3218";"166";"3052";"16";"3036";"51,47976324";"2,655575108";"48,82418813";"0,255959047";"48,56822908"
"0533 Lunner";"533";"Lunner";"8552";"409";"8143";"42";"8101";"100";"4,782507016";"95,21749298";"0,49111319";"94,72637979";"4284";"217";"4067";"23";"4044";"50,09354537";"2,537418148";"47,55612722";"0,268942937";"47,28718428";"4268";"192";"4076";"19";"4057";"49,90645463";"2,245088868";"47,66136576";"0,222170253";"47,43919551"
"0534 Gran";"534";"Gran";"13217";"573";"12644";"82";"12562";"100";"4,335325717";"95,66467428";"0,620413104";"95,04426118";"6539";"282";"6257";"45";"6212";"49,47416206";"2,133615798";"47,34054627";"0,340470606";"47,00007566";"6678";"291";"6387";"37";"6350";"50,52583794";"2,201709919";"48,32412802";"0,279942498";"48,04418552"
"0536 Søndre Land";"536";"Søndre Land";"5797";"250";"5547";"28";"5519";"100";"4,31257547";"95,68742453";"0,483008453";"95,20441608";"2928";"127";"2801";"15";"2786";"50,50888391";"2,190788339";"48,31809557";"0,258754528";"48,05934104";"2869";"123";"2746";"13";"2733";"49,49111609";"2,121787131";"47,36932896";"0,224253924";"47,14507504"
"0538 Nordre Land";"538";"Nordre Land";"6680";"196";"6484";"20";"6464";"100";"2,934131737";"97,06586826";"0,299401198";"96,76646707";"3286";"97";"3189";"9";"3180";"49,19161677";"1,452095808";"47,73952096";"0,134730539";"47,60479042";"3394";"99";"3295";"11";"3284";"50,80838323";"1,482035928";"49,32634731";"0,164670659";"49,16167665"
"0540 Sør-Aurdal";"540";"Sør-Aurdal";"3204";"128";"3076";"11";"3065";"100";"3,995006242";"96,00499376";"0,343320849";"95,66167291";"1641";"70";"1571";"6";"1565";"51,21722846";"2,184769039";"49,03245943";"0,187265918";"48,84519351";"1563";"58";"1505";"5";"1500";"48,78277154";"1,810237203";"46,97253433";"0,156054931";"46,8164794"
"0541 Etnedal";"541";"Etnedal";"1380";"47";"1333";"3";"1330";"100";"3,405797101";"96,5942029";"0,217391304";"96,37681159";"705";"19";"686";"3";"683";"51,08695652";"1,376811594";"49,71014493";"0,217391304";"49,49275362";"675";"28";"647";"0";"647";"48,91304348";"2,028985507";"46,88405797";"0";"46,88405797"
"0542 Nord-Aurdal";"542";"Nord-Aurdal";"6451";"389";"6062";"26";"6036";"100";"6,030072857";"93,96992714";"0,403038289";"93,56688885";"3184";"203";"2981";"12";"2969";"49,35668889";"3,146798946";"46,20988994";"0,186017672";"46,02387227";"3267";"186";"3081";"14";"3067";"50,64331111";"2,883273911";"47,7600372";"0,217020617";"47,54301659"
"0543 Vestre Slidre";"543";"Vestre Slidre";"2194";"138";"2056";"6";"2050";"100";"6,289881495";"93,71011851";"0,273473108";"93,4366454";"1125";"68";"1057";"3";"1054";"51,27620784";"3,099361896";"48,17684594";"0,136736554";"48,04010939";"1069";"70";"999";"3";"996";"48,72379216";"3,190519599";"45,53327256";"0,136736554";"45,39653601"
"0544 Øystre Slidre";"544";"Øystre Slidre";"3181";"167";"3014";"22";"2992";"100";"5,249921408";"94,75007859";"0,691606413";"94,05847218";"1590";"84";"1506";"14";"1492";"49,98428167";"2,640679032";"47,34360264";"0,440113172";"46,90348947";"1591";"83";"1508";"8";"1500";"50,01571833";"2,609242377";"47,40647595";"0,251493241";"47,15498271"
"0545 Vang";"545";"Vang";"1583";"116";"1467";"10";"1457";"100";"7,327858497";"92,6721415";"0,631711939";"92,04042956";"801";"59";"742";"5";"737";"50,60012634";"3,727100442";"46,8730259";"0,31585597";"46,55716993";"782";"57";"725";"5";"720";"49,39987366";"3,600758054";"45,7991156";"0,31585597";"45,48325963"
"0599 Uoppgitt kommune Oppland";"599";"Uoppgitt kommune Oppland";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0601 Ringerike (1964-1976)";"601";"Ringerike (1964-1976)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0602 Drammen";"602";"Drammen";"61405";"9201";"52204";"3292";"48912";"100";"14,98412181";"85,01587819";"5,361126944";"79,65475124";"30140";"4678";"25462";"1684";"23778";"49,08395082";"7,618272128";"41,46567869";"2,742447683";"38,72323101";"31265";"4523";"26742";"1608";"25134";"50,91604918";"7,365849687";"43,5501995";"2,618679261";"40,93152023"
"0604 Kongsberg";"604";"Kongsberg";"24381";"2044";"22337";"224";"22113";"100";"8,383577376";"91,61642262";"0,918748206";"90,69767442";"12292";"988";"11304";"111";"11193";"50,41630778";"4,052335835";"46,36397195";"0,455272548";"45,9086994";"12089";"1056";"11033";"113";"10920";"49,58369222";"4,331241541";"45,25245068";"0,463475657";"44,78897502"
"0605 Ringerike";"605";"Ringerike";"28645";"1977";"26668";"268";"26400";"100";"6,90172805";"93,09827195";"0,935590854";"92,1626811";"14124";"952";"13172";"132";"13040";"49,30703439";"3,323442136";"45,98359225";"0,460813405";"45,52277884";"14521";"1025";"13496";"136";"13360";"50,69296561";"3,578285914";"47,1146797";"0,474777448";"46,63990225"
"0612 Hole";"612";"Hole";"5861";"454";"5407";"41";"5366";"100";"7,74611841";"92,25388159";"0,699539328";"91,55434226";"2957";"223";"2734";"24";"2710";"50,45214127";"3,804811466";"46,64732981";"0,409486436";"46,23784337";"2904";"231";"2673";"17";"2656";"49,54785873";"3,941306944";"45,60655178";"0,290052892";"45,31649889"
"0615 Flå";"615";"Flå";"1011";"68";"943";"5";"938";"100";"6,726013848";"93,27398615";"0,494559842";"92,77942631";"515";"32";"483";"3";"480";"50,9396637";"3,165182987";"47,77448071";"0,296735905";"47,47774481";"496";"36";"460";"2";"458";"49,0603363";"3,560830861";"45,49950544";"0,197823937";"45,3016815"
"0616 Nes (Busk.)";"616";"Nes (Busk.)";"3461";"246";"3215";"22";"3193";"100";"7,10777232";"92,89222768";"0,635654435";"92,25657324";"1709";"118";"1591";"10";"1581";"49,37879226";"3,409419243";"45,96937301";"0,288933834";"45,68043918";"1752";"128";"1624";"12";"1612";"50,62120774";"3,698353077";"46,92285467";"0,346720601";"46,57613407"
"0617 Gol";"617";"Gol";"4516";"430";"4086";"62";"4024";"100";"9,52170062";"90,47829938";"1,372896368";"89,10540301";"2239";"212";"2027";"29";"1998";"49,57927369";"4,694419841";"44,88485385";"0,642161205";"44,24269265";"2277";"218";"2059";"33";"2026";"50,42072631";"4,827280779";"45,59344553";"0,730735164";"44,86271036"
"0618 Hemsedal";"618";"Hemsedal";"1995";"220";"1775";"23";"1752";"100";"11,02756892";"88,97243108";"1,152882206";"87,81954887";"1026";"113";"913";"12";"901";"51,42857143";"5,664160401";"45,76441103";"0,601503759";"45,16290727";"969";"107";"862";"11";"851";"48,57142857";"5,363408521";"43,20802005";"0,551378446";"42,6566416"
"0619 Ål";"619";"Ål";"4640";"289";"4351";"15";"4336";"100";"6,228448276";"93,77155172";"0,323275862";"93,44827586";"2268";"155";"2113";"9";"2104";"48,87931034";"3,340517241";"45,5387931";"0,193965517";"45,34482759";"2372";"134";"2238";"6";"2232";"51,12068966";"2,887931034";"48,23275862";"0,129310345";"48,10344828"
"0620 Hol";"620";"Hol";"4430";"448";"3982";"38";"3944";"100";"10,11286682";"89,88713318";"0,85778781";"89,02934537";"2216";"225";"1991";"20";"1971";"50,02257336";"5,079006772";"44,94356659";"0,451467269";"44,49209932";"2214";"223";"1991";"18";"1973";"49,97742664";"5,033860045";"44,94356659";"0,406320542";"44,53724605"
"0621 Sigdal";"621";"Sigdal";"3534";"97";"3437";"6";"3431";"100";"2,744765139";"97,25523486";"0,169779287";"97,08545557";"1743";"38";"1705";"1";"1704";"49,32088285";"1,075268817";"48,24561404";"0,028296548";"48,21731749";"1791";"59";"1732";"5";"1727";"50,67911715";"1,669496321";"49,00962083";"0,141482739";"48,86813809"
"0622 Krødsherad";"622";"Krødsherad";"2114";"93";"2021";"3";"2018";"100";"4,399243141";"95,60075686";"0,141911069";"95,45884579";"1027";"50";"977";"1";"976";"48,58088931";"2,365184484";"46,21570482";"0,04730369";"46,16840114";"1087";"43";"1044";"2";"1042";"51,41911069";"2,034058657";"49,38505203";"0,094607379";"49,29044465"
"0623 Modum";"623";"Modum";"12872";"694";"12178";"103";"12075";"100";"5,391547545";"94,60845245";"0,800186451";"93,808266";"6416";"337";"6079";"44";"6035";"49,84462399";"2,618085768";"47,22653822";"0,341827222";"46,884711";"6456";"357";"6099";"59";"6040";"50,15537601";"2,773461778";"47,38191423";"0,458359229";"46,923555"
"0624 Øvre Eiker";"624";"Øvre Eiker";"16350";"1053";"15297";"137";"15160";"100";"6,440366972";"93,55963303";"0,837920489";"92,72171254";"8188";"547";"7641";"65";"7576";"50,0795107";"3,345565749";"46,73394495";"0,397553517";"46,33639144";"8162";"506";"7656";"72";"7584";"49,9204893";"3,094801223";"46,82568807";"0,440366972";"46,3853211"
"0625 Nedre Eiker";"625";"Nedre Eiker";"22332";"2163";"20169";"639";"19530";"100";"9,685652875";"90,31434713";"2,861364858";"87,45298227";"11069";"1094";"9975";"318";"9657";"49,56564571";"4,898799928";"44,66684578";"1,42396561";"43,24288017";"11263";"1069";"10194";"321";"9873";"50,43435429";"4,786852946";"45,64750134";"1,437399248";"44,2101021"
"0626 Lier";"626";"Lier";"22873";"2326";"20547";"546";"20001";"100";"10,16919512";"89,83080488";"2,387093954";"87,44371093";"11487";"1241";"10246";"271";"9975";"50,22078433";"5,425610982";"44,79517335";"1,184803043";"43,61037031";"11386";"1085";"10301";"275";"10026";"49,77921567";"4,743584139";"45,03563153";"1,202290911";"43,83334062"
"0627 Røyken";"627";"Røyken";"18749";"1457";"17292";"210";"17082";"100";"7,771081124";"92,22891888";"1,120059737";"91,10885914";"9414";"754";"8660";"113";"8547";"50,2106779";"4,021547816";"46,18913009";"0,602698811";"45,58643128";"9335";"703";"8632";"97";"8535";"49,7893221";"3,749533308";"46,03978879";"0,517360926";"45,52242786"
"0628 Hurum";"628";"Hurum";"9000";"577";"8423";"47";"8376";"100";"6,411111111";"93,58888889";"0,522222222";"93,06666667";"4486";"308";"4178";"27";"4151";"49,84444444";"3,422222222";"46,42222222";"0,3";"46,12222222";"4514";"269";"4245";"20";"4225";"50,15555556";"2,988888889";"47,16666667";"0,222222222";"46,94444444"
"0631 Flesberg";"631";"Flesberg";"2544";"86";"2458";"6";"2452";"100";"3,380503145";"96,61949686";"0,235849057";"96,3836478";"1288";"42";"1246";"1";"1245";"50,62893082";"1,650943396";"48,97798742";"0,039308176";"48,93867925";"1256";"44";"1212";"5";"1207";"49,37106918";"1,729559748";"47,64150943";"0,196540881";"47,44496855"
"0632 Rollag";"632";"Rollag";"1418";"45";"1373";"6";"1367";"100";"3,17348378";"96,82651622";"0,423131171";"96,40338505";"711";"22";"689";"3";"686";"50,14104372";"1,551480959";"48,58956276";"0,211565585";"48,37799718";"707";"23";"684";"3";"681";"49,85895628";"1,622002821";"48,23695346";"0,211565585";"48,02538787"
"0633 Nore og Uvdal";"633";"Nore og Uvdal";"2503";"81";"2422";"7";"2415";"100";"3,23611666";"96,76388334";"0,279664403";"96,48421894";"1264";"37";"1227";"4";"1223";"50,49940072";"1,478226129";"49,02117459";"0,15980823";"48,86136636";"1239";"44";"1195";"3";"1192";"49,50059928";"1,757890531";"47,74270875";"0,119856173";"47,62285258"
"0699 Uoppgitt kommune Buskerud";"699";"Uoppgitt kommune Buskerud";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0701 Horten";"701";"Horten";"25471";"2091";"23380";"363";"23017";"100";"8,209336108";"91,79066389";"1,425150171";"90,36551372";"12564";"983";"11581";"181";"11400";"49,32668525";"3,859290958";"45,46739429";"0,710612069";"44,75678222";"12907";"1108";"11799";"182";"11617";"50,67331475";"4,350045149";"46,3232696";"0,714538102";"45,6087315"
"0702 Holmestrand";"702";"Holmestrand";"9964";"683";"9281";"94";"9187";"100";"6,854676837";"93,14532316";"0,943396226";"92,20192694";"4992";"378";"4614";"51";"4563";"50,1003613";"3,793657166";"46,30670413";"0,511842633";"45,7948615";"4972";"305";"4667";"43";"4624";"49,8996387";"3,061019671";"46,83861903";"0,431553593";"46,40706544"
"0703 Horten (-1987)";"703";"Horten (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0704 Tønsberg";"704";"Tønsberg";"38914";"3153";"35761";"516";"35245";"100";"8,102482397";"91,8975176";"1,326000925";"90,57151668";"19143";"1699";"17444";"244";"17200";"49,19309246";"4,36603793";"44,82705453";"0,627023693";"44,20003084";"19771";"1454";"18317";"272";"18045";"50,80690754";"3,736444467";"47,07046307";"0,698977232";"46,37148584"
"0705 Tønsberg (-1987)";"705";"Tønsberg (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0706 Sandefjord";"706";"Sandefjord";"42654";"3762";"38892";"717";"38175";"100";"8,81980588";"91,18019412";"1,680967787";"89,49922633";"20962";"1870";"19092";"384";"18708";"49,14427721";"4,384114034";"44,76016317";"0,900267267";"43,85989591";"21692";"1892";"19800";"333";"19467";"50,85572279";"4,435691846";"46,42003095";"0,78070052";"45,63933043"
"0707 Larvik (-1987)";"707";"Larvik (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0708 Stavern (1944-1987)";"708";"Stavern (1944-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0709 Larvik";"709";"Larvik";"42124";"3107";"39017";"600";"38417";"100";"7,37584275";"92,62415725";"1,424366157";"91,19979109";"20809";"1547";"19262";"306";"18956";"49,39939227";"3,672490742";"45,72690153";"0,72642674";"45,00047479";"21315";"1560";"19755";"294";"19461";"50,60060773";"3,703352008";"46,89725572";"0,697939417";"46,1993163"
"0711 Svelvik";"711";"Svelvik";"6459";"404";"6055";"53";"6002";"100";"6,25483821";"93,74516179";"0,820560458";"92,92460133";"3226";"197";"3029";"28";"3001";"49,94581205";"3,050007741";"46,8958043";"0,433503638";"46,46230067";"3233";"207";"3026";"25";"3001";"50,05418795";"3,204830469";"46,84935749";"0,38705682";"46,46230067"
"0713 Sande (Vestf.)";"713";"Sande (Vestf.)";"8214";"531";"7683";"105";"7578";"100";"6,464572681";"93,53542732";"1,278305332";"92,25712199";"4083";"267";"3816";"55";"3761";"49,70781592";"3,250547845";"46,45726808";"0,669588507";"45,78767957";"4131";"264";"3867";"50";"3817";"50,29218408";"3,214024836";"47,07815924";"0,608716825";"46,46944242"
"0714 Hof";"714";"Hof";"3058";"149";"2909";"16";"2893";"100";"4,872465664";"95,12753434";"0,523217789";"94,60431655";"1535";"69";"1466";"9";"1457";"50,19620667";"2,256376717";"47,93982995";"0,294310007";"47,64551995";"1523";"80";"1443";"7";"1436";"49,80379333";"2,616088947";"47,18770438";"0,228907783";"46,9587966"
"0716 Re";"716";"Re";"8527";"496";"8031";"62";"7969";"100";"5,816817169";"94,18318283";"0,727102146";"93,45608068";"4312";"260";"4052";"30";"4022";"50,56878152";"3,049138032";"47,51964349";"0,351823619";"47,16781987";"4215";"236";"3979";"32";"3947";"49,43121848";"2,767679137";"46,66353935";"0,375278527";"46,28826082"
"0717 Borre (-1987)";"717";"Borre (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0718 Ramnes (-2001)";"718";"Ramnes (-2001)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0719 Andebu";"719";"Andebu";"5241";"271";"4970";"56";"4914";"100";"5,170768937";"94,82923106";"1,068498378";"93,76073268";"2659";"126";"2533";"32";"2501";"50,73459263";"2,404121351";"48,33047128";"0,610570502";"47,71990078";"2582";"145";"2437";"24";"2413";"49,26540737";"2,766647586";"46,49875978";"0,457927876";"46,0408319"
"0720 Stokke";"720";"Stokke";"10866";"979";"9887";"102";"9785";"100";"9,0097552";"90,9902448";"0,938707896";"90,0515369";"5449";"498";"4951";"50";"4901";"50,1472483";"4,583103258";"45,56414504";"0,46015093";"45,10399411";"5417";"481";"4936";"52";"4884";"49,8527517";"4,426651942";"45,42609976";"0,478556967";"44,94754279"
"0721 Sem (-1987)";"721";"Sem (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0722 Nøtterøy";"722";"Nøtterøy";"20600";"1512";"19088";"248";"18840";"100";"7,339805825";"92,66019417";"1,203883495";"91,45631068";"10060";"721";"9339";"133";"9206";"48,83495146";"3,5";"45,33495146";"0,645631068";"44,68932039";"10540";"791";"9749";"115";"9634";"51,16504854";"3,839805825";"47,32524272";"0,558252427";"46,76699029"
"0723 Tjøme";"723";"Tjøme";"4663";"281";"4382";"25";"4357";"100";"6,026163414";"93,97383659";"0,536135535";"93,43770105";"2303";"119";"2184";"13";"2171";"49,38880549";"2,552005147";"46,83680034";"0,278790478";"46,55800986";"2360";"162";"2198";"12";"2186";"50,61119451";"3,474158267";"47,13703624";"0,257345057";"46,87969119"
"0724 Sandar (-1967)";"724";"Sandar (-1967)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0725 Tjølling (-1987)";"725";"Tjølling (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0726 Brunlanes (-1987)";"726";"Brunlanes (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0727 Hedrum (-1987)";"727";"Hedrum (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0728 Lardal";"728";"Lardal";"2379";"91";"2288";"12";"2276";"100";"3,825136612";"96,17486339";"0,504413619";"95,67044977";"1223";"51";"1172";"7";"1165";"51,40815469";"2,143757881";"49,26439681";"0,294241278";"48,97015553";"1156";"40";"1116";"5";"1111";"48,59184531";"1,681378731";"46,91046658";"0,210172341";"46,70029424"
"0799 Uoppgitt kommune Vestfold";"799";"Uoppgitt kommune Vestfold";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0805 Porsgrunn";"805";"Porsgrunn";"34377";"2432";"31945";"422";"31523";"100";"7,074497484";"92,92550252";"1,227564942";"91,69793757";"16932";"1252";"15680";"214";"15466";"49,25386159";"3,641969922";"45,61189167";"0,622509236";"44,98938244";"17445";"1180";"16265";"208";"16057";"50,74613841";"3,432527562";"47,31361084";"0,605055706";"46,70855514"
