"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0221 Aurskog-Høland";"221";"Aurskog-Høland";"12997";"304";"12693";"37";"12656";"100";"2,339001308";"97,66099869";"0,28468108";"97,37631761";"6514";"141";"6373";"20";"6353";"50,11925829";"1,084865738";"49,03439255";"0,153881665";"48,88051089";"6483";"163";"6320";"17";"6303";"49,88074171";"1,25413557";"48,62660614";"0,130799415";"48,49580672"
"0226 Sørum";"226";"Sørum";"12386";"388";"11998";"60";"11938";"100";"3,13256903";"96,86743097";"0,484417891";"96,38301308";"6297";"196";"6101";"27";"6074";"50,83965768";"1,582431778";"49,2572259";"0,217988051";"49,03923785";"6089";"192";"5897";"33";"5864";"49,16034232";"1,550137252";"47,61020507";"0,26642984";"47,34377523"
"0227 Fet";"227";"Fet";"9327";"346";"8981";"67";"8914";"100";"3,709660127";"96,29033987";"0,718344591";"95,57199528";"4684";"170";"4514";"36";"4478";"50,219792";"1,82266538";"48,39712662";"0,385976198";"48,01115042";"4643";"176";"4467";"31";"4436";"49,780208";"1,886994746";"47,89321325";"0,332368393";"47,56084486"
"0228 Rælingen";"228";"Rælingen";"14631";"1112";"13519";"336";"13183";"100";"7,600300731";"92,39969927";"2,296493746";"90,10320552";"7190";"538";"6652";"172";"6480";"49,14223225";"3,677123915";"45,46510833";"1,175586084";"44,28952225";"7441";"574";"6867";"164";"6703";"50,85776775";"3,923176816";"46,93459094";"1,120907662";"45,81368328"
"0229 Enebakk";"229";"Enebakk";"8965";"320";"8645";"40";"8605";"100";"3,569436698";"96,4305633";"0,446179587";"95,98438371";"4543";"154";"4389";"15";"4374";"50,67484663";"1,717791411";"48,95705521";"0,167317345";"48,78973787";"4422";"166";"4256";"25";"4231";"49,32515337";"1,851645287";"47,47350809";"0,278862242";"47,19464584"
"0230 Lørenskog";"230";"Lørenskog";"29834";"2427";"27407";"734";"26673";"100";"8,135013743";"91,86498626";"2,460280217";"89,40470604";"14796";"1165";"13631";"384";"13247";"49,59442247";"3,904940672";"45,6894818";"1,287122075";"44,40235972";"15038";"1262";"13776";"350";"13426";"50,40557753";"4,230073071";"46,17550446";"1,173158142";"45,00234632"
"0231 Skedsmo";"231";"Skedsmo";"40034";"3060";"36974";"786";"36188";"100";"7,643503022";"92,35649698";"1,963331169";"90,39316581";"19815";"1509";"18306";"399";"17907";"49,49542889";"3,769296098";"45,72613279";"0,996652845";"44,72947994";"20219";"1551";"18668";"387";"18281";"50,50457111";"3,874206924";"46,63036419";"0,966678323";"45,66368587"
"0233 Nittedal";"233";"Nittedal";"19185";"1022";"18163";"226";"17937";"100";"5,327078447";"94,67292155";"1,178003649";"93,4949179";"9548";"478";"9070";"110";"8960";"49,76804795";"2,491529841";"47,27651811";"0,573364608";"46,70315351";"9637";"544";"9093";"116";"8977";"50,23195205";"2,835548606";"47,39640344";"0,604639041";"46,7917644"
"0234 Gjerdrum";"234";"Gjerdrum";"4778";"202";"4576";"24";"4552";"100";"4,227710339";"95,77228966";"0,502302219";"95,26998744";"2431";"94";"2337";"15";"2322";"50,87902888";"1,967350356";"48,91167853";"0,313938887";"48,59773964";"2347";"108";"2239";"9";"2230";"49,12097112";"2,260359983";"46,86061113";"0,188363332";"46,6722478"
"0235 Ullensaker";"235";"Ullensaker";"21942";"1247";"20695";"258";"20437";"100";"5,683164707";"94,31683529";"1,175827181";"93,14100811";"10944";"597";"10347";"145";"10202";"49,87694832";"2,720809407";"47,15613891";"0,660833105";"46,49530581";"10998";"650";"10348";"113";"10235";"50,12305168";"2,9623553";"47,16069638";"0,514994075";"46,64570231"
"0236 Nes (Ak.)";"236";"Nes (Ak.)";"17458";"554";"16904";"70";"16834";"100";"3,173330278";"96,82666972";"0,40096231";"96,42570741";"8804";"256";"8548";"41";"8507";"50,42960247";"1,466376446";"48,96322603";"0,234849353";"48,72837668";"8654";"298";"8356";"29";"8327";"49,57039753";"1,706953832";"47,86344369";"0,166112957";"47,69733074"
"0237 Eidsvoll";"237";"Eidsvoll";"18035";"594";"17441";"86";"17355";"100";"3,293595786";"96,70640421";"0,476850568";"96,22955365";"9074";"260";"8814";"41";"8773";"50,31327973";"1,441641253";"48,87163848";"0,227335736";"48,64430274";"8961";"334";"8627";"45";"8582";"49,68672027";"1,851954533";"47,83476573";"0,249514832";"47,5852509"
"0238 Nannestad";"238";"Nannestad";"9436";"345";"9091";"49";"9042";"100";"3,656210259";"96,34378974";"0,519287834";"95,82450191";"4722";"162";"4560";"27";"4533";"50,04239084";"1,716829165";"48,32556168";"0,286138194";"48,03942348";"4714";"183";"4531";"22";"4509";"49,95760916";"1,939381094";"48,01822806";"0,23314964";"47,78507842"
"0239 Hurdal";"239";"Hurdal";"2624";"66";"2558";"11";"2547";"100";"2,515243902";"97,4847561";"0,419207317";"97,06554878";"1331";"32";"1299";"8";"1291";"50,72408537";"1,219512195";"49,50457317";"0,304878049";"49,19969512";"1293";"34";"1259";"3";"1256";"49,27591463";"1,295731707";"47,98018293";"0,114329268";"47,86585366"
"0299 Uoppgitt kommune Akershus";"299";"Uoppgitt kommune Akershus";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0301 Oslo kommune";"301";"Oslo kommune";"512589";"79049";"433540";"23889";"409651";"100";"15,42151704";"84,57848296";"4,660458964";"79,91802399";"249412";"40828";"208584";"12236";"196348";"48,65730634";"7,965055824";"40,69225052";"2,387097655";"38,30515286";"263177";"38221";"224956";"11653";"213303";"51,34269366";"7,456461219";"43,88623244";"2,273361309";"41,61287113"
"0399 Uoppgitt komm. Oslo";"399";"Uoppgitt komm. Oslo";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0401 Hamar (-1991)";"401";"Hamar (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0402 Kongsvinger";"402";"Kongsvinger";"17366";"981";"16385";"169";"16216";"100";"5,64896925";"94,35103075";"0,973165956";"93,37786479";"8433";"476";"7957";"73";"7884";"48,56040539";"2,740988138";"45,81941725";"0,420361626";"45,39905563";"8933";"505";"8428";"96";"8332";"51,43959461";"2,907981113";"48,5316135";"0,55280433";"47,97880917"
"0403 Hamar";"403";"Hamar";"26952";"1099";"25853";"139";"25714";"100";"4,077619472";"95,92238053";"0,515731671";"95,40664886";"12959";"523";"12436";"68";"12368";"48,08177501";"1,940486791";"46,14128822";"0,252300386";"45,88898783";"13993";"576";"13417";"71";"13346";"51,91822499";"2,13713268";"49,78109231";"0,263431285";"49,51766103"
"0412 Ringsaker";"412";"Ringsaker";"31701";"714";"30987";"109";"30878";"100";"2,25229488";"97,74770512";"0,343837734";"97,40386739";"15898";"357";"15541";"44";"15497";"50,14983754";"1,12614744";"49,0236901";"0,138796883";"48,88489322";"15803";"357";"15446";"65";"15381";"49,85016246";"1,12614744";"48,72401502";"0,20504085";"48,51897416"
"0414 Vang (-1991)";"414";"Vang (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0415 Løten";"415";"Løten";"7292";"168";"7124";"16";"7108";"100";"2,303894679";"97,69610532";"0,219418541";"97,47668678";"3653";"92";"3561";"10";"3551";"50,09599561";"1,26165661";"48,834339";"0,137136588";"48,69720241";"3639";"76";"3563";"6";"3557";"49,90400439";"1,042238069";"48,86176632";"0,082281953";"48,77948437"
"0417 Stange";"417";"Stange";"18030";"556";"17474";"56";"17418";"100";"3,083749307";"96,91625069";"0,310593455";"96,60565724";"8960";"253";"8707";"22";"8685";"49,69495286";"1,403216861";"48,291736";"0,122018857";"48,16971714";"9070";"303";"8767";"34";"8733";"50,30504714";"1,680532446";"48,6245147";"0,188574598";"48,4359401"
"0418 Nord-Odal";"418";"Nord-Odal";"5065";"60";"5005";"9";"4996";"100";"1,184600197";"98,8153998";"0,17769003";"98,63770977";"2544";"25";"2519";"5";"2514";"50,22704837";"0,493583416";"49,73346496";"0,098716683";"49,63474827";"2521";"35";"2486";"4";"2482";"49,77295163";"0,691016782";"49,08193485";"0,078973346";"49,0029615"
"0419 Sør-Odal";"419";"Sør-Odal";"7501";"117";"7384";"9";"7375";"100";"1,559792028";"98,44020797";"0,119984002";"98,32022397";"3727";"51";"3676";"2";"3674";"49,68670844";"0,679909345";"49,00679909";"0,026663112";"48,98013598";"3774";"66";"3708";"7";"3701";"50,31329156";"0,879882682";"49,43340888";"0,093320891";"49,34008799"
"0420 Eidskog";"420";"Eidskog";"6429";"234";"6195";"25";"6170";"100";"3,63975735";"96,36024265";"0,388862965";"95,97137969";"3224";"84";"3140";"14";"3126";"50,14776793";"1,306579561";"48,84118837";"0,21776326";"48,6234251";"3205";"150";"3055";"11";"3044";"49,85223207";"2,333177788";"47,51905429";"0,171099704";"47,34795458"
"0423 Grue";"423";"Grue";"5412";"197";"5215";"12";"5203";"100";"3,640059128";"96,35994087";"0,22172949";"96,13821138";"2655";"89";"2566";"5";"2561";"49,05764967";"1,644493718";"47,41315595";"0,092387288";"47,32076866";"2757";"108";"2649";"7";"2642";"50,94235033";"1,99556541";"48,94678492";"0,129342203";"48,81744272"
"0425 Åsnes";"425";"Åsnes";"8024";"222";"7802";"16";"7786";"100";"2,7666999";"97,2333001";"0,199401795";"97,03389831";"3975";"101";"3874";"4";"3870";"49,53888335";"1,258723829";"48,28015952";"0,049850449";"48,23030907";"4049";"121";"3928";"12";"3916";"50,46111665";"1,507976072";"48,95314058";"0,149551346";"48,80358923"
"0426 Våler (Hedm.)";"426";"Våler (Hedm.)";"4020";"78";"3942";"5";"3937";"100";"1,940298507";"98,05970149";"0,124378109";"97,93532338";"2022";"35";"1987";"3";"1984";"50,29850746";"0,870646766";"49,4278607";"0,074626866";"49,35323383";"1998";"43";"1955";"2";"1953";"49,70149254";"1,069651741";"48,6318408";"0,049751244";"48,58208955"
"0427 Elverum";"427";"Elverum";"18527";"727";"17800";"85";"17715";"100";"3,924002807";"96,07599719";"0,458789874";"95,61720732";"9013";"356";"8657";"40";"8617";"48,64791925";"1,921519944";"46,72639931";"0,215901117";"46,51049819";"9514";"371";"9143";"45";"9098";"51,35208075";"2,002482863";"49,34959788";"0,242888757";"49,10670913"
"0428 Trysil";"428";"Trysil";"7049";"246";"6803";"6";"6797";"100";"3,489856717";"96,51014328";"0,085118457";"96,42502483";"3541";"118";"3423";"-1";"3424";"50,23407576";"1,673996312";"48,56007944";"-0,014186409";"48,57426585";"3508";"128";"3380";"7";"3373";"49,76592424";"1,815860406";"47,95006384";"0,099304866";"47,85075897"
"0429 Åmot";"429";"Åmot";"4398";"157";"4241";"13";"4228";"100";"3,569804457";"96,43019554";"0,295588904";"96,13460664";"2193";"67";"2126";"6";"2120";"49,86357435";"1,523419736";"48,34015462";"0,136425648";"48,20372897";"2205";"90";"2115";"7";"2108";"50,13642565";"2,04638472";"48,09004093";"0,159163256";"47,93087767"
"0430 Stor-Elvdal";"430";"Stor-Elvdal";"2921";"90";"2831";"3";"2828";"100";"3,081136597";"96,9188634";"0,102704553";"96,81615885";"1439";"40";"1399";"1";"1398";"49,2639507";"1,369394043";"47,89455666";"0,034234851";"47,86032181";"1482";"50";"1432";"2";"1430";"50,7360493";"1,711742554";"49,02430674";"0,068469702";"48,95583704"
"0432 Rendalen";"432";"Rendalen";"2217";"41";"2176";"6";"2170";"100";"1,849345963";"98,15065404";"0,270635995";"97,88001804";"1118";"17";"1101";"2";"1099";"50,42850699";"0,766801985";"49,66170501";"0,090211998";"49,57149301";"1099";"24";"1075";"4";"1071";"49,57149301";"1,082543978";"48,48894903";"0,180423996";"48,30852503"
"0434 Engerdal";"434";"Engerdal";"1516";"83";"1433";"4";"1429";"100";"5,474934037";"94,52506596";"0,263852243";"94,26121372";"759";"38";"721";"1";"720";"50,06596306";"2,506596306";"47,55936675";"0,065963061";"47,49340369";"757";"45";"712";"3";"709";"49,93403694";"2,968337731";"46,96569921";"0,197889182";"46,76781003"
"0435 Tolga-Os (1966-1975)";"435";"Tolga-Os (1966-1975)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0436 Tolga";"436";"Tolga";"1808";"83";"1725";"18";"1707";"100";"4,590707965";"95,40929204";"0,995575221";"94,41371681";"913";"35";"878";"11";"867";"50,49778761";"1,935840708";"48,5619469";"0,60840708";"47,95353982";"895";"48";"847";"7";"840";"49,50221239";"2,654867257";"46,84734513";"0,387168142";"46,46017699"
