"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0437 Tynset";"437";"Tynset";"5490";"302";"5188";"33";"5155";"100";"5,500910747";"94,49908925";"0,601092896";"93,89799636";"2691";"151";"2540";"17";"2523";"49,01639344";"2,750455373";"46,26593807";"0,309653916";"45,95628415";"2799";"151";"2648";"16";"2632";"50,98360656";"2,750455373";"48,23315118";"0,29143898";"47,9417122"
"0438 Alvdal";"438";"Alvdal";"2441";"88";"2353";"10";"2343";"100";"3,605079885";"96,39492011";"0,409668169";"95,98525195";"1219";"47";"1172";"6";"1166";"49,93854977";"1,925440393";"48,01310938";"0,245800901";"47,76730848";"1222";"41";"1181";"4";"1177";"50,06145023";"1,679639492";"48,38181073";"0,163867268";"48,21794347"
"0439 Folldal";"439";"Folldal";"1669";"63";"1606";"2";"1604";"100";"3,774715398";"96,2252846";"0,119832235";"96,10545237";"857";"19";"838";"1";"837";"51,34811264";"1,138406231";"50,20970641";"0,059916117";"50,14979029";"812";"44";"768";"1";"767";"48,65188736";"2,636309167";"46,01557819";"0,059916117";"45,95566207"
"0441 Os (Hedm.)";"441";"Os (Hedm.)";"2033";"133";"1900";"11";"1889";"100";"6,542056075";"93,45794393";"0,541072307";"92,91687162";"1050";"74";"976";"8";"968";"51,64781112";"3,639940974";"48,00787014";"0,393507132";"47,61436301";"983";"59";"924";"3";"921";"48,35218888";"2,902115101";"45,45007378";"0,147565175";"45,30250861"
"0499 Uoppgitt kommune Hedmark";"499";"Uoppgitt kommune Hedmark";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0501 Lillehammer";"501";"Lillehammer";"26381";"1960";"24421";"297";"24124";"100";"7,429589477";"92,57041052";"1,125810242";"91,44460028";"12808";"956";"11852";"146";"11706";"48,55009287";"3,623820174";"44,9262727";"0,553428604";"44,37284409";"13573";"1004";"12569";"151";"12418";"51,44990713";"3,805769304";"47,64413783";"0,572381638";"47,07175619"
"0502 Gjøvik";"502";"Gjøvik";"28807";"2266";"26541";"445";"26096";"100";"7,866143646";"92,13385635";"1,544763426";"90,58909293";"14225";"1137";"13088";"217";"12871";"49,38035894";"3,946957337";"45,4334016";"0,753289131";"44,68011247";"14582";"1129";"13453";"228";"13225";"50,61964106";"3,919186309";"46,70045475";"0,791474294";"45,90898046"
"0511 Dovre";"511";"Dovre";"2776";"134";"2642";"11";"2631";"100";"4,827089337";"95,17291066";"0,396253602";"94,77665706";"1372";"63";"1309";"7";"1302";"49,42363112";"2,26945245";"47,15417867";"0,252161383";"46,90201729";"1404";"71";"1333";"4";"1329";"50,57636888";"2,557636888";"48,01873199";"0,144092219";"47,87463977"
"0512 Lesja";"512";"Lesja";"2174";"98";"2076";"2";"2074";"100";"4,507819687";"95,49218031";"0,09199632";"95,40018399";"1108";"48";"1060";"1";"1059";"50,96596136";"2,207911684";"48,75804968";"0,04599816";"48,71205152";"1066";"50";"1016";"1";"1015";"49,03403864";"2,299908004";"46,73413063";"0,04599816";"46,68813247"
"0513 Skjåk";"513";"Skjåk";"2265";"67";"2198";"4";"2194";"100";"2,958057395";"97,0419426";"0,176600442";"96,86534216";"1144";"38";"1106";"3";"1103";"50,50772627";"1,677704194";"48,83002208";"0,132450331";"48,69757174";"1121";"29";"1092";"1";"1091";"49,49227373";"1,280353201";"48,21192053";"0,04415011";"48,16777042"
"0514 Lom";"514";"Lom";"2410";"67";"2343";"9";"2334";"100";"2,780082988";"97,21991701";"0,373443983";"96,84647303";"1247";"34";"1213";"3";"1210";"51,74273859";"1,410788382";"50,33195021";"0,124481328";"50,20746888";"1163";"33";"1130";"6";"1124";"48,25726141";"1,369294606";"46,8879668";"0,248962656";"46,63900415"
"0515 Vågå";"515";"Vågå";"3722";"115";"3607";"10";"3597";"100";"3,089736701";"96,9102633";"0,268672757";"96,64159054";"1866";"49";"1817";"6";"1811";"50,13433638";"1,316496507";"48,81783987";"0,161203654";"48,65663622";"1856";"66";"1790";"4";"1786";"49,86566362";"1,773240193";"48,09242343";"0,107469103";"47,98495433"
"0516 Nord-Fron";"516";"Nord-Fron";"5800";"215";"5585";"19";"5566";"100";"3,706896552";"96,29310345";"0,327586207";"95,96551724";"2933";"107";"2826";"13";"2813";"50,56896552";"1,844827586";"48,72413793";"0,224137931";"48,5";"2867";"108";"2759";"6";"2753";"49,43103448";"1,862068966";"47,56896552";"0,103448276";"47,46551724"
"0517 Sel";"517";"Sel";"5999";"164";"5835";"15";"5820";"100";"2,733788965";"97,26621104";"0,250041674";"97,01616936";"3019";"83";"2936";"7";"2929";"50,32505418";"1,383563927";"48,94149025";"0,116686114";"48,82480413";"2980";"81";"2899";"8";"2891";"49,67494582";"1,350225038";"48,32472079";"0,133355559";"48,19136523"
"0518 Fron (1966-1976)";"518";"Fron (1966-1976)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0519 Sør-Fron";"519";"Sør-Fron";"3175";"128";"3047";"19";"3028";"100";"4,031496063";"95,96850394";"0,598425197";"95,37007874";"1588";"62";"1526";"7";"1519";"50,01574803";"1,952755906";"48,06299213";"0,220472441";"47,84251969";"1587";"66";"1521";"12";"1509";"49,98425197";"2,078740157";"47,90551181";"0,377952756";"47,52755906"
"0520 Ringebu";"520";"Ringebu";"4540";"310";"4230";"15";"4215";"100";"6,828193833";"93,17180617";"0,330396476";"92,84140969";"2283";"186";"2097";"5";"2092";"50,28634361";"4,0969163";"46,18942731";"0,110132159";"46,07929515";"2257";"124";"2133";"10";"2123";"49,71365639";"2,731277533";"46,98237885";"0,220264317";"46,76211454"
"0521 Øyer";"521";"Øyer";"5002";"347";"4655";"39";"4616";"100";"6,93722511";"93,06277489";"0,779688125";"92,28308677";"2549";"196";"2353";"22";"2331";"50,95961615";"3,918432627";"47,04118353";"0,43982407";"46,60135946";"2453";"151";"2302";"17";"2285";"49,04038385";"3,018792483";"46,02159136";"0,339864054";"45,68172731"
"0522 Gausdal";"522";"Gausdal";"6142";"238";"5904";"12";"5892";"100";"3,874959297";"96,1250407";"0,195376099";"95,9296646";"3093";"118";"2975";"5";"2970";"50,35818951";"1,921198307";"48,43699121";"0,081406708";"48,3555845";"3049";"120";"2929";"7";"2922";"49,64181049";"1,95376099";"47,6880495";"0,113969391";"47,5740801"
"0528 Østre Toten";"528";"Østre Toten";"14518";"665";"13853";"80";"13773";"100";"4,580520733";"95,41947927";"0,551040088";"94,86843918";"7179";"330";"6849";"39";"6810";"49,44895991";"2,273040364";"47,17591955";"0,268632043";"46,90728751";"7339";"335";"7004";"41";"6963";"50,55104009";"2,307480369";"48,24355972";"0,282408045";"47,96115167"
"0529 Vestre Toten";"529";"Vestre Toten";"12770";"530";"12240";"75";"12165";"100";"4,150352388";"95,84964761";"0,587314017";"95,26233359";"6392";"261";"6131";"32";"6099";"50,05481597";"2,04385278";"48,01096319";"0,250587314";"47,76037588";"6378";"269";"6109";"43";"6066";"49,94518403";"2,106499608";"47,83868442";"0,336726703";"47,50195771"
"0532 Jevnaker";"532";"Jevnaker";"6268";"339";"5929";"40";"5889";"100";"5,40842374";"94,59157626";"0,638162093";"93,95341417";"3063";"170";"2893";"22";"2871";"48,86726228";"2,712188896";"46,15507339";"0,350989151";"45,80408424";"3205";"169";"3036";"18";"3018";"51,13273772";"2,696234844";"48,43650287";"0,287172942";"48,14932993"
"0533 Lunner";"533";"Lunner";"8600";"435";"8165";"41";"8124";"100";"5,058139535";"94,94186047";"0,476744186";"94,46511628";"4308";"227";"4081";"23";"4058";"50,09302326";"2,639534884";"47,45348837";"0,26744186";"47,18604651";"4292";"208";"4084";"18";"4066";"49,90697674";"2,418604651";"47,48837209";"0,209302326";"47,27906977"
"0534 Gran";"534";"Gran";"13363";"665";"12698";"92";"12606";"100";"4,976427449";"95,02357255";"0,688468158";"94,33510439";"6633";"351";"6282";"50";"6232";"49,63705755";"2,626655691";"47,01040186";"0,374167477";"46,63623438";"6730";"314";"6416";"42";"6374";"50,36294245";"2,349771758";"48,0131707";"0,314300681";"47,69887001"
"0536 Søndre Land";"536";"Søndre Land";"5811";"283";"5528";"33";"5495";"100";"4,870073998";"95,129926";"0,567888487";"94,56203752";"2950";"152";"2798";"19";"2779";"50,76578902";"2,61572879";"48,15006023";"0,326966099";"47,82309413";"2861";"131";"2730";"14";"2716";"49,23421098";"2,254345207";"46,97986577";"0,240922389";"46,73894338"
"0538 Nordre Land";"538";"Nordre Land";"6672";"217";"6455";"21";"6434";"100";"3,252398082";"96,74760192";"0,314748201";"96,43285372";"3282";"106";"3176";"9";"3167";"49,19064748";"1,588729017";"47,60191847";"0,134892086";"47,46702638";"3390";"111";"3279";"12";"3267";"50,80935252";"1,663669065";"49,14568345";"0,179856115";"48,96582734"
"0540 Sør-Aurdal";"540";"Sør-Aurdal";"3186";"142";"3044";"10";"3034";"100";"4,456999372";"95,54300063";"0,313873195";"95,22912743";"1633";"81";"1552";"5";"1547";"51,25549278";"2,542372881";"48,7131199";"0,156936598";"48,5561833";"1553";"61";"1492";"5";"1487";"48,74450722";"1,914626491";"46,82988073";"0,156936598";"46,67294413"
"0541 Etnedal";"541";"Etnedal";"1389";"57";"1332";"1";"1331";"100";"4,103671706";"95,89632829";"0,07199424";"95,82433405";"710";"26";"684";"1";"683";"51,11591073";"1,871850252";"49,24406048";"0,07199424";"49,17206623";"679";"31";"648";"0";"648";"48,88408927";"2,231821454";"46,65226782";"0";"46,65226782"
"0542 Nord-Aurdal";"542";"Nord-Aurdal";"6415";"417";"5998";"36";"5962";"100";"6,500389712";"93,49961029";"0,561184723";"92,93842557";"3185";"211";"2974";"22";"2952";"49,64925955";"3,289166017";"46,36009353";"0,34294622";"46,01714731";"3230";"206";"3024";"14";"3010";"50,35074045";"3,211223694";"47,13951676";"0,218238504";"46,92127825"
"0543 Vestre Slidre";"543";"Vestre Slidre";"2225";"139";"2086";"6";"2080";"100";"6,247191011";"93,75280899";"0,269662921";"93,48314607";"1137";"67";"1070";"3";"1067";"51,1011236";"3,011235955";"48,08988764";"0,134831461";"47,95505618";"1088";"72";"1016";"3";"1013";"48,8988764";"3,235955056";"45,66292135";"0,134831461";"45,52808989"
"0544 Øystre Slidre";"544";"Øystre Slidre";"3216";"175";"3041";"28";"3013";"100";"5,441542289";"94,55845771";"0,870646766";"93,68781095";"1597";"79";"1518";"18";"1500";"49,6579602";"2,456467662";"47,20149254";"0,559701493";"46,64179104";"1619";"96";"1523";"10";"1513";"50,3420398";"2,985074627";"47,35696517";"0,310945274";"47,0460199"
"0545 Vang";"545";"Vang";"1590";"132";"1458";"12";"1446";"100";"8,301886792";"91,69811321";"0,754716981";"90,94339623";"797";"66";"731";"6";"725";"50,12578616";"4,150943396";"45,97484277";"0,377358491";"45,59748428";"793";"66";"727";"6";"721";"49,87421384";"4,150943396";"45,72327044";"0,377358491";"45,34591195"
"0599 Uoppgitt kommune Oppland";"599";"Uoppgitt kommune Oppland";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0601 Ringerike (1964-1976)";"601";"Ringerike (1964-1976)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0602 Drammen";"602";"Drammen";"62566";"9950";"52616";"3515";"49101";"100";"15,90320621";"84,09679379";"5,618067321";"78,47872646";"30747";"5062";"25685";"1792";"23893";"49,14330467";"8,090656267";"41,0526484";"2,864175431";"38,18847297";"31819";"4888";"26931";"1723";"25208";"50,85669533";"7,812549947";"43,04414538";"2,75389189";"40,29025349"
"0604 Kongsberg";"604";"Kongsberg";"24714";"2243";"22471";"258";"22213";"100";"9,075827466";"90,92417253";"1,043942705";"89,88022983";"12481";"1089";"11392";"122";"11270";"50,5017399";"4,406409323";"46,09533058";"0,493647325";"45,60168326";"12233";"1154";"11079";"136";"10943";"49,4982601";"4,669418144";"44,82884195";"0,550295379";"44,27854657"
"0605 Ringerike";"605";"Ringerike";"28806";"2157";"26649";"316";"26333";"100";"7,488023328";"92,51197667";"1,096993682";"91,41498299";"14230";"1028";"13202";"161";"13041";"49,39943067";"3,568700965";"45,83072971";"0,558911338";"45,27181837";"14576";"1129";"13447";"155";"13292";"50,60056933";"3,919322363";"46,68124696";"0,538082344";"46,14316462"
"0612 Hole";"612";"Hole";"5976";"512";"5464";"39";"5425";"100";"8,567603748";"91,43239625";"0,652610442";"90,77978581";"3040";"259";"2781";"23";"2758";"50,87014726";"4,334002677";"46,53614458";"0,384872825";"46,15127175";"2936";"253";"2683";"16";"2667";"49,12985274";"4,233601071";"44,89625167";"0,267737617";"44,62851406"
"0615 Flå";"615";"Flå";"998";"65";"933";"7";"926";"100";"6,513026052";"93,48697395";"0,701402806";"92,78557114";"512";"26";"486";"3";"483";"51,30260521";"2,605210421";"48,69739479";"0,300601202";"48,39679359";"486";"39";"447";"4";"443";"48,69739479";"3,907815631";"44,78957916";"0,400801603";"44,38877756"
"0616 Nes (Busk.)";"616";"Nes (Busk.)";"3420";"243";"3177";"25";"3152";"100";"7,105263158";"92,89473684";"0,730994152";"92,16374269";"1693";"114";"1579";"12";"1567";"49,50292398";"3,333333333";"46,16959064";"0,350877193";"45,81871345";"1727";"129";"1598";"13";"1585";"50,49707602";"3,771929825";"46,7251462";"0,380116959";"46,34502924"
"0617 Gol";"617";"Gol";"4479";"465";"4014";"59";"3955";"100";"10,38178165";"89,61821835";"1,317258317";"88,30096004";"2225";"230";"1995";"30";"1965";"49,67626702";"5,135074793";"44,54119223";"0,669792364";"43,87139987";"2254";"235";"2019";"29";"1990";"50,32373298";"5,246706854";"45,07702612";"0,647465952";"44,42956017"
"0618 Hemsedal";"618";"Hemsedal";"2087";"280";"1807";"26";"1781";"100";"13,41638716";"86,58361284";"1,245807379";"85,33780546";"1073";"148";"925";"12";"913";"51,41351222";"7,091518927";"44,32199329";"0,574988021";"43,74700527";"1014";"132";"882";"14";"868";"48,58648778";"6,324868232";"42,26161955";"0,670819358";"41,59080019"
"0619 Ål";"619";"Ål";"4672";"309";"4363";"19";"4344";"100";"6,613869863";"93,38613014";"0,406678082";"92,97945205";"2296";"162";"2134";"9";"2125";"49,14383562";"3,467465753";"45,67636986";"0,192636986";"45,48373288";"2376";"147";"2229";"10";"2219";"50,85616438";"3,14640411";"47,70976027";"0,214041096";"47,49571918"
"0620 Hol";"620";"Hol";"4422";"489";"3933";"42";"3891";"100";"11,05834464";"88,94165536";"0,949796472";"87,99185889";"2217";"244";"1973";"26";"1947";"50,13568521";"5,517865219";"44,61781999";"0,587969245";"44,02985075";"2205";"245";"1960";"16";"1944";"49,86431479";"5,540479421";"44,32383537";"0,361827227";"43,96200814"
"0621 Sigdal";"621";"Sigdal";"3514";"103";"3411";"8";"3403";"100";"2,931132612";"97,06886739";"0,227660785";"96,8412066";"1737";"42";"1695";"2";"1693";"49,43084804";"1,195219124";"48,23562891";"0,056915196";"48,17871372";"1777";"61";"1716";"6";"1710";"50,56915196";"1,735913489";"48,83323847";"0,170745589";"48,66249289"
"0622 Krødsherad";"622";"Krødsherad";"2117";"104";"2013";"4";"2009";"100";"4,912612187";"95,08738781";"0,188946623";"94,89844119";"1039";"60";"979";"2";"977";"49,07888521";"2,834199339";"46,24468588";"0,094473311";"46,15021256";"1078";"44";"1034";"2";"1032";"50,92111479";"2,078412848";"48,84270194";"0,094473311";"48,74822863"
"0623 Modum";"623";"Modum";"12911";"743";"12168";"112";"12056";"100";"5,754782743";"94,24521726";"0,867477345";"93,37773991";"6433";"359";"6074";"49";"6025";"49,82573";"2,780574704";"47,04515529";"0,379521338";"46,66563396";"6478";"384";"6094";"63";"6031";"50,17427";"2,97420804";"47,20006196";"0,487956007";"46,71210596"
"0624 Øvre Eiker";"624";"Øvre Eiker";"16616";"1181";"15435";"140";"15295";"100";"7,107607126";"92,89239287";"0,842561387";"92,04983149";"8361";"634";"7727";"65";"7662";"50,31896967";"3,815599422";"46,50337025";"0,391189215";"46,11218103";"8255";"547";"7708";"75";"7633";"49,68103033";"3,292007703";"46,38902263";"0,451372171";"45,93765046"
"0625 Nedre Eiker";"625";"Nedre Eiker";"22687";"2353";"20334";"714";"19620";"100";"10,37157844";"89,62842156";"3,147176797";"86,48124477";"11232";"1186";"10046";"353";"9693";"49,50852911";"5,22766342";"44,28086569";"1,555957156";"42,72490854";"11455";"1167";"10288";"361";"9927";"50,49147089";"5,143915017";"45,34755587";"1,591219641";"43,75633623"
"0626 Lier";"626";"Lier";"23267";"2529";"20738";"588";"20150";"100";"10,86947178";"89,13052822";"2,527184424";"86,60334379";"11677";"1315";"10362";"300";"10062";"50,18696007";"5,651781493";"44,53517858";"1,289379808";"43,24579877";"11590";"1214";"10376";"288";"10088";"49,81303993";"5,217690291";"44,59534964";"1,237804616";"43,35754502"
"0627 Røyken";"627";"Røyken";"18894";"1535";"17359";"221";"17138";"100";"8,124272256";"91,87572774";"1,169683497";"90,70604425";"9519";"803";"8716";"119";"8597";"50,38107336";"4,250026463";"46,13104689";"0,629829576";"45,50121732";"9375";"732";"8643";"102";"8541";"49,61892664";"3,874245792";"45,74468085";"0,539853922";"45,20482693"
"0628 Hurum";"628";"Hurum";"9045";"657";"8388";"54";"8334";"100";"7,263681592";"92,73631841";"0,597014925";"92,13930348";"4518";"340";"4178";"32";"4146";"49,95024876";"3,758982863";"46,19126589";"0,353786622";"45,83747927";"4527";"317";"4210";"22";"4188";"50,04975124";"3,504698729";"46,54505252";"0,243228303";"46,30182421"
"0631 Flesberg";"631";"Flesberg";"2578";"96";"2482";"11";"2471";"100";"3,723816912";"96,27618309";"0,426687355";"95,84949573";"1315";"44";"1271";"5";"1266";"51,00853375";"1,706749418";"49,30178433";"0,193948798";"49,10783553";"1263";"52";"1211";"6";"1205";"48,99146625";"2,017067494";"46,97439876";"0,232738557";"46,7416602"
"0632 Rollag";"632";"Rollag";"1390";"46";"1344";"9";"1335";"100";"3,309352518";"96,69064748";"0,647482014";"96,04316547";"696";"22";"674";"6";"668";"50,07194245";"1,582733813";"48,48920863";"0,431654676";"48,05755396";"694";"24";"670";"3";"667";"49,92805755";"1,726618705";"48,20143885";"0,215827338";"47,98561151"
"0633 Nore og Uvdal";"633";"Nore og Uvdal";"2514";"108";"2406";"7";"2399";"100";"4,295942721";"95,70405728";"0,278440732";"95,42561655";"1275";"57";"1218";"4";"1214";"50,71599045";"2,267303103";"48,44868735";"0,15910899";"48,28957836";"1239";"51";"1188";"3";"1185";"49,28400955";"2,028639618";"47,25536993";"0,119331742";"47,13603819"
"0699 Uoppgitt kommune Buskerud";"699";"Uoppgitt kommune Buskerud";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0701 Horten";"701";"Horten";"25678";"2319";"23359";"391";"22968";"100";"9,031077187";"90,96892281";"1,52270426";"89,44621855";"12660";"1115";"11545";"188";"11357";"49,30290521";"4,342238492";"44,96066672";"0,732144248";"44,22852247";"13018";"1204";"11814";"203";"11611";"50,69709479";"4,688838695";"46,00825609";"0,790560012";"45,21769608"
"0702 Holmestrand";"702";"Holmestrand";"10065";"685";"9380";"102";"9278";"100";"6,805762543";"93,19423746";"1,013412817";"92,18082464";"5040";"360";"4680";"58";"4622";"50,07451565";"3,576751118";"46,49776453";"0,576254347";"45,92151018";"5025";"325";"4700";"44";"4656";"49,92548435";"3,229011426";"46,69647293";"0,43715847";"46,25931446"
"0703 Horten (-1987)";"703";"Horten (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0704 Tønsberg";"704";"Tønsberg";"39367";"3398";"35969";"553";"35416";"100";"8,631594991";"91,36840501";"1,40472985";"89,96367516";"19312";"1807";"17505";"255";"17250";"49,0563162";"4,590138949";"44,46617726";"0,647750654";"43,8184266";"20055";"1591";"18464";"298";"18166";"50,9436838";"4,041456042";"46,90222775";"0,756979196";"46,14524856"
"0705 Tønsberg (-1987)";"705";"Tønsberg (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0706 Sandefjord";"706";"Sandefjord";"43126";"4053";"39073";"796";"38277";"100";"9,398042944";"90,60195706";"1,845754301";"88,75620275";"21186";"2010";"19176";"423";"18753";"49,12581737";"4,66076149";"44,46505588";"0,980846821";"43,48420906";"21940";"2043";"19897";"373";"19524";"50,87418263";"4,737281454";"46,13690117";"0,86490748";"45,27199369"
"0707 Larvik (-1987)";"707";"Larvik (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0708 Stavern (1944-1987)";"708";"Stavern (1944-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0709 Larvik";"709";"Larvik";"42412";"3405";"39007";"664";"38343";"100";"8,028388192";"91,97161181";"1,565594643";"90,40601716";"20988";"1702";"19286";"338";"18948";"49,48599453";"4,013015184";"45,47297935";"0,796944261";"44,67603508";"21424";"1703";"19721";"326";"19395";"50,51400547";"4,015373008";"46,49863246";"0,768650382";"45,72998208"
"0711 Svelvik";"711";"Svelvik";"6466";"449";"6017";"58";"5959";"100";"6,944014847";"93,05598515";"0,896999691";"92,15898546";"3222";"223";"2999";"29";"2970";"49,82987937";"3,448809156";"46,38107021";"0,448499845";"45,93257037";"3244";"226";"3018";"29";"2989";"50,17012063";"3,495205691";"46,67491494";"0,448499845";"46,22641509"
"0713 Sande (Vestf.)";"713";"Sande (Vestf.)";"8303";"560";"7743";"111";"7632";"100";"6,744550163";"93,25544984";"1,336866193";"91,91858364";"4155";"279";"3876";"59";"3817";"50,04215344";"3,360231242";"46,6819222";"0,710586535";"45,97133566";"4148";"281";"3867";"52";"3815";"49,95784656";"3,384318921";"46,57352764";"0,626279658";"45,94724798"
"0714 Hof";"714";"Hof";"3064";"156";"2908";"20";"2888";"100";"5,091383812";"94,90861619";"0,652741514";"94,25587467";"1545";"71";"1474";"10";"1464";"50,42428198";"2,317232376";"48,10704961";"0,326370757";"47,78067885";"1519";"85";"1434";"10";"1424";"49,57571802";"2,774151436";"46,80156658";"0,326370757";"46,47519582"
"0716 Re";"716";"Re";"8710";"535";"8175";"68";"8107";"100";"6,142365098";"93,8576349";"0,780711825";"93,07692308";"4420";"280";"4140";"36";"4104";"50,74626866";"3,214695752";"47,5315729";"0,413318025";"47,11825488";"4290";"255";"4035";"32";"4003";"49,25373134";"2,927669346";"46,326062";"0,3673938";"45,9586682"
"0717 Borre (-1987)";"717";"Borre (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0718 Ramnes (-2001)";"718";"Ramnes (-2001)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0719 Andebu";"719";"Andebu";"5294";"284";"5010";"64";"4946";"100";"5,364563657";"94,63543634";"1,208915754";"93,42652059";"2694";"136";"2558";"36";"2522";"50,88779751";"2,568945977";"48,31885153";"0,680015111";"47,63883642";"2600";"148";"2452";"28";"2424";"49,11220249";"2,79561768";"46,31658481";"0,528900642";"45,78768417"
"0720 Stokke";"720";"Stokke";"10994";"1075";"9919";"123";"9796";"100";"9,77806076";"90,22193924";"1,118792068";"89,10314717";"5505";"526";"4979";"62";"4917";"50,07276696";"4,78442787";"45,28833909";"0,563943969";"44,72439512";"5489";"549";"4940";"61";"4879";"49,92723304";"4,993632891";"44,93360015";"0,554848099";"44,37875205"
"0721 Sem (-1987)";"721";"Sem (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0722 Nøtterøy";"722";"Nøtterøy";"20713";"1533";"19180";"268";"18912";"100";"7,401149037";"92,59885096";"1,293873413";"91,30497755";"10107";"713";"9394";"150";"9244";"48,79544248";"3,442282624";"45,35315985";"0,72418288";"44,62897697";"10606";"820";"9786";"118";"9668";"51,20455752";"3,958866412";"47,24569111";"0,569690533";"46,67600058"
"0723 Tjøme";"723";"Tjøme";"4685";"317";"4368";"29";"4339";"100";"6,766275347";"93,23372465";"0,618996798";"92,61472785";"2338";"143";"2195";"17";"2178";"49,90394877";"3,052294557";"46,85165422";"0,362860192";"46,48879402";"2347";"174";"2173";"12";"2161";"50,09605123";"3,71398079";"46,38207044";"0,256136606";"46,12593383"
"0724 Sandar (-1967)";"724";"Sandar (-1967)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0725 Tjølling (-1987)";"725";"Tjølling (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0726 Brunlanes (-1987)";"726";"Brunlanes (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0727 Hedrum (-1987)";"727";"Hedrum (-1987)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0728 Lardal";"728";"Lardal";"2409";"104";"2305";"12";"2293";"100";"4,317144043";"95,68285596";"0,498132005";"95,18472395";"1231";"62";"1169";"6";"1163";"51,10004151";"2,573682026";"48,52635949";"0,249066002";"48,27729348";"1178";"42";"1136";"6";"1130";"48,89995849";"1,743462017";"47,15649647";"0,249066002";"46,90743047"
"0799 Uoppgitt kommune Vestfold";"799";"Uoppgitt kommune Vestfold";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
