"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0221 Aurskog-Høland";"221";"Aurskog-Høland";"12348";"258";"12090";"32";"12058";"100";"2,089407191";"97,91059281";"0,25915128";"97,65144153";"6218";"114";"6104";"19";"6085";"50,35633301";"0,923226433";"49,43310658";"0,153871072";"49,2792355";"6130";"144";"5986";"13";"5973";"49,64366699";"1,166180758";"48,47748623";"0,105280207";"48,37220603"
"0226 Sørum";"226";"Sørum";"11581";"267";"11314";"33";"11281";"100";"2,305500389";"97,69449961";"0,284949486";"97,40955013";"5880";"132";"5748";"16";"5732";"50,77281755";"1,139797945";"49,6330196";"0,138157327";"49,49486227";"5701";"135";"5566";"17";"5549";"49,22718245";"1,165702444";"48,06148001";"0,14679216";"47,91468785"
"0227 Fet";"227";"Fet";"8743";"262";"8481";"43";"8438";"100";"2,996683061";"97,00331694";"0,491822029";"96,51149491";"4404";"132";"4272";"23";"4249";"50,37172595";"1,509779252";"48,8619467";"0,263067597";"48,5988791";"4339";"130";"4209";"20";"4189";"49,62827405";"1,486903809";"48,14137024";"0,228754432";"47,91261581"
"0228 Rælingen";"228";"Rælingen";"14196";"898";"13298";"230";"13068";"100";"6,325725556";"93,67427444";"1,620174697";"92,05409975";"7039";"438";"6601";"117";"6484";"49,58438997";"3,085376162";"46,49901381";"0,824175824";"45,67483798";"7157";"460";"6697";"113";"6584";"50,41561003";"3,240349394";"47,17526064";"0,795998873";"46,37926176"
"0229 Enebakk";"229";"Enebakk";"8291";"225";"8066";"29";"8037";"100";"2,713786033";"97,28621397";"0,349776866";"96,9364371";"4224";"103";"4121";"14";"4107";"50,94680979";"1,24231094";"49,70449885";"0,168857798";"49,53564106";"4067";"122";"3945";"15";"3930";"49,05319021";"1,471475093";"47,58171511";"0,180919069";"47,40079604"
"0230 Lørenskog";"230";"Lørenskog";"28799";"1565";"27234";"376";"26858";"100";"5,434216466";"94,56578353";"1,305600889";"93,26018265";"14264";"727";"13537";"189";"13348";"49,52949755";"2,524393208";"47,00510434";"0,656272787";"46,34883156";"14535";"838";"13697";"187";"13510";"50,47050245";"2,909823258";"47,56067919";"0,649328102";"46,91135109"
"0231 Skedsmo";"231";"Skedsmo";"36522";"1840";"34682";"367";"34315";"100";"5,038059252";"94,96194075";"1,004873775";"93,95706697";"18044";"874";"17170";"172";"16998";"49,40583758";"2,393078145";"47,01275943";"0,470949017";"46,54181042";"18478";"966";"17512";"195";"17317";"50,59416242";"2,644981107";"47,94918132";"0,533924758";"47,41525656"
"0233 Nittedal";"233";"Nittedal";"17378";"785";"16593";"110";"16483";"100";"4,517205662";"95,48279434";"0,632984233";"94,8498101";"8699";"367";"8332";"64";"8268";"50,05754402";"2,111865577";"47,94567844";"0,368281736";"47,57739671";"8679";"418";"8261";"46";"8215";"49,94245598";"2,405340085";"47,53711589";"0,264702497";"47,2724134"
"0234 Gjerdrum";"234";"Gjerdrum";"4144";"116";"4028";"12";"4016";"100";"2,799227799";"97,2007722";"0,28957529";"96,91119691";"2101";"58";"2043";"6";"2037";"50,69980695";"1,3996139";"49,30019305";"0,144787645";"49,15540541";"2043";"58";"1985";"6";"1979";"49,30019305";"1,3996139";"47,90057915";"0,144787645";"47,75579151"
"0235 Ullensaker";"235";"Ullensaker";"18779";"426";"18353";"30";"18323";"100";"2,2684914";"97,7315086";"0,159752915";"97,57175568";"9342";"193";"9149";"18";"9131";"49,74705788";"1,027743756";"48,71931413";"0,095851749";"48,62346238";"9437";"233";"9204";"12";"9192";"50,25294212";"1,240747644";"49,01219447";"0,063901166";"48,94829331"
"0236 Nes (Ak.)";"236";"Nes (Ak.)";"15771";"318";"15453";"16";"15437";"100";"2,01635914";"97,98364086";"0,101452032";"97,88218883";"7977";"145";"7832";"5";"7827";"50,58017881";"0,919409042";"49,66076977";"0,03170376";"49,62906601";"7794";"173";"7621";"11";"7610";"49,41982119";"1,096950098";"48,32287109";"0,069748272";"48,25312282"
"0237 Eidsvoll";"237";"Eidsvoll";"16873";"363";"16510";"51";"16459";"100";"2,151366088";"97,84863391";"0,302258045";"97,54637587";"8433";"171";"8262";"21";"8241";"49,9792568";"1,013453446";"48,96580335";"0,124459195";"48,84134416";"8440";"192";"8248";"30";"8218";"50,0207432";"1,137912641";"48,88283056";"0,17779885";"48,70503171"
"0238 Nannestad";"238";"Nannestad";"8283";"183";"8100";"16";"8084";"100";"2,20934444";"97,79065556";"0,193166727";"97,59748883";"4157";"93";"4064";"7";"4057";"50,18713027";"1,122781601";"49,06434867";"0,084510443";"48,97983822";"4126";"90";"4036";"9";"4027";"49,81286973";"1,08656284";"48,72630689";"0,108656284";"48,61765061"
"0239 Hurdal";"239";"Hurdal";"2598";"58";"2540";"10";"2530";"100";"2,232486528";"97,76751347";"0,38491147";"97,382602";"1308";"31";"1277";"8";"1269";"50,34642032";"1,193225558";"49,15319477";"0,307929176";"48,84526559";"1290";"27";"1263";"2";"1261";"49,65357968";"1,03926097";"48,61431871";"0,076982294";"48,53733641"
"0299 Uoppgitt kommune Akershus";"299";"Uoppgitt kommune Akershus";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0301 Oslo kommune";"301";"Oslo kommune";"494793";"64351";"430442";"16841";"413601";"100";"13,00564074";"86,99435926";"3,403645565";"83,59071369";"237165";"33435";"203730";"8665";"195065";"47,93216557";"6,757371264";"41,17479431";"1,751237386";"39,42355692";"257628";"30916";"226712";"8176";"218536";"52,06783443";"6,248269478";"45,81956495";"1,652408179";"44,16715677"
"0399 Uoppgitt komm. Oslo";"399";"Uoppgitt komm. Oslo";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0401 Hamar (-1991)";"401";"Hamar (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0402 Kongsvinger";"402";"Kongsvinger";"17233";"731";"16502";"126";"16376";"100";"4,241861545";"95,75813846";"0,731155341";"95,02698311";"8412";"361";"8051";"52";"7999";"48,81332328";"2,094818082";"46,71850519";"0,301746649";"46,41675854";"8821";"370";"8451";"74";"8377";"51,18667672";"2,147043463";"49,03963326";"0,429408693";"48,61022457"
"0403 Hamar";"403";"Hamar";"26262";"906";"25356";"103";"25253";"100";"3,449851496";"96,5501485";"0,39220166";"96,15794684";"12553";"406";"12147";"58";"12089";"47,79910136";"1,545959942";"46,25314142";"0,22085142";"46,03229";"13709";"500";"13209";"45";"13164";"52,20089864";"1,903891554";"50,29700708";"0,17135024";"50,12565684"
"0412 Ringsaker";"412";"Ringsaker";"31300";"622";"30678";"92";"30586";"100";"1,987220447";"98,01277955";"0,293929712";"97,71884984";"15614";"283";"15331";"36";"15295";"49,88498403";"0,904153355";"48,98083067";"0,115015974";"48,8658147";"15686";"339";"15347";"56";"15291";"50,11501597";"1,083067093";"49,03194888";"0,178913738";"48,85303514"
"0414 Vang (-1991)";"414";"Vang (-1991)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0415 Løten";"415";"Løten";"7088";"115";"6973";"8";"6965";"100";"1,622460497";"98,3775395";"0,112866817";"98,26467269";"3548";"55";"3493";"7";"3486";"50,05643341";"0,775959368";"49,28047404";"0,098758465";"49,18171558";"3540";"60";"3480";"1";"3479";"49,94356659";"0,846501129";"49,09706546";"0,014108352";"49,08295711"
"0417 Stange";"417";"Stange";"17655";"416";"17239";"41";"17198";"100";"2,35627301";"97,64372699";"0,23222883";"97,41149816";"8776";"201";"8575";"19";"8556";"49,70829793";"1,138487681";"48,56981025";"0,107618238";"48,46219201";"8879";"215";"8664";"22";"8642";"50,29170207";"1,21778533";"49,07391674";"0,124610592";"48,94930615"
"0418 Nord-Odal";"418";"Nord-Odal";"5115";"50";"5065";"6";"5059";"100";"0,977517107";"99,02248289";"0,117302053";"98,90518084";"2579";"24";"2555";"3";"2552";"50,42033236";"0,469208211";"49,95112414";"0,058651026";"49,89247312";"2536";"26";"2510";"3";"2507";"49,57966764";"0,508308895";"49,07135875";"0,058651026";"49,01270772"
"0419 Sør-Odal";"419";"Sør-Odal";"7289";"85";"7204";"8";"7196";"100";"1,16614076";"98,83385924";"0,109754424";"98,72410482";"3638";"35";"3603";"0";"3603";"49,91082453";"0,480175607";"49,43064892";"0";"49,43064892";"3651";"50";"3601";"8";"3593";"50,08917547";"0,685965153";"49,40321032";"0,109754424";"49,29345589"
"0420 Eidskog";"420";"Eidskog";"6352";"151";"6201";"14";"6187";"100";"2,37720403";"97,62279597";"0,220403023";"97,40239295";"3197";"52";"3145";"6";"3139";"50,33060453";"0,818639798";"49,51196474";"0,094458438";"49,4175063";"3155";"99";"3056";"8";"3048";"49,66939547";"1,558564232";"48,11083123";"0,125944584";"47,98488665"
"0423 Grue";"423";"Grue";"5508";"139";"5369";"3";"5366";"100";"2,523602033";"97,47639797";"0,054466231";"97,42193174";"2721";"61";"2660";"2";"2658";"49,40087146";"1,107480029";"48,29339143";"0,036310821";"48,25708061";"2787";"78";"2709";"1";"2708";"50,59912854";"1,416122004";"49,18300654";"0,01815541";"49,16485113"
"0425 Åsnes";"425";"Åsnes";"8175";"179";"7996";"12";"7984";"100";"2,189602446";"97,81039755";"0,146788991";"97,66360856";"4066";"78";"3988";"6";"3982";"49,73700306";"0,95412844";"48,78287462";"0,073394495";"48,70948012";"4109";"101";"4008";"6";"4002";"50,26299694";"1,235474006";"49,02752294";"0,073394495";"48,95412844"
"0426 Våler (Hedm.)";"426";"Våler (Hedm.)";"4157";"70";"4087";"9";"4078";"100";"1,683906663";"98,31609334";"0,216502285";"98,09959105";"2101";"34";"2067";"7";"2060";"50,54125571";"0,817897522";"49,72335819";"0,168390666";"49,55496752";"2056";"36";"2020";"2";"2018";"49,45874429";"0,866009141";"48,59273515";"0,048111619";"48,54462353"
"0427 Elverum";"427";"Elverum";"17802";"602";"17200";"59";"17141";"100";"3,381642512";"96,61835749";"0,331423436";"96,28693405";"8661";"281";"8380";"25";"8355";"48,65183687";"1,578474329";"47,07336254";"0,140433659";"46,93292888";"9141";"321";"8820";"34";"8786";"51,34816313";"1,803168183";"49,54499494";"0,190989776";"49,35400517"
"0428 Trysil";"428";"Trysil";"7154";"166";"6988";"0";"6988";"100";"2,320380207";"97,67961979";"0";"97,67961979";"3619";"78";"3541";"0";"3541";"50,58708415";"1,090299133";"49,49678502";"0";"49,49678502";"3535";"88";"3447";"0";"3447";"49,41291585";"1,230081074";"48,18283478";"0";"48,18283478"
"0429 Åmot";"429";"Åmot";"4281";"119";"4162";"9";"4153";"100";"2,779724363";"97,22027564";"0,210231254";"97,01004438";"2098";"46";"2052";"7";"2045";"49,0072413";"1,0745153";"47,932726";"0,163513198";"47,7692128";"2183";"73";"2110";"2";"2108";"50,9927587";"1,705209063";"49,28754964";"0,046718057";"49,24083158"
"0430 Stor-Elvdal";"430";"Stor-Elvdal";"3099";"64";"3035";"8";"3027";"100";"2,065182317";"97,93481768";"0,25814779";"97,67666989";"1533";"36";"1497";"5";"1492";"49,46757018";"1,161665053";"48,30590513";"0,161342369";"48,14456276";"1566";"28";"1538";"3";"1535";"50,53242982";"0,903517264";"49,62891255";"0,096805421";"49,53210713"
"0432 Rendalen";"432";"Rendalen";"2335";"26";"2309";"1";"2308";"100";"1,113490364";"98,88650964";"0,042826552";"98,84368308";"1182";"10";"1172";"0";"1172";"50,62098501";"0,428265525";"50,19271949";"0";"50,19271949";"1153";"16";"1137";"1";"1136";"49,37901499";"0,685224839";"48,69379015";"0,042826552";"48,6509636"
"0434 Engerdal";"434";"Engerdal";"1569";"65";"1504";"3";"1501";"100";"4,142766093";"95,85723391";"0,191204589";"95,66602932";"805";"28";"777";"0";"777";"51,30656469";"1,784576163";"49,52198853";"0";"49,52198853";"764";"37";"727";"3";"724";"48,69343531";"2,35818993";"46,33524538";"0,191204589";"46,14404079"
"0435 Tolga-Os (1966-1975)";"435";"Tolga-Os (1966-1975)";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0436 Tolga";"436";"Tolga";"1850";"77";"1773";"9";"1764";"100";"4,162162162";"95,83783784";"0,486486486";"95,35135135";"912";"32";"880";"5";"875";"49,2972973";"1,72972973";"47,56756757";"0,27027027";"47,2972973";"938";"45";"893";"4";"889";"50,7027027";"2,432432432";"48,27027027";"0,216216216";"48,05405405"
"0437 Tynset";"437";"Tynset";"5421";"114";"5307";"12";"5295";"100";"2,102933038";"97,89706696";"0,221361372";"97,67570559";"2709";"55";"2654";"8";"2646";"49,97232983";"1,014572957";"48,95775687";"0,147574248";"48,81018262";"2712";"59";"2653";"4";"2649";"50,02767017";"1,088360081";"48,93931009";"0,073787124";"48,86552297"
