"Kommune nr & navn";"kommune_nr";"Kommune
navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"0217 Oppegård";"217";"Oppegård";"19725";"862";"18863";"71";"18792";"100";"4,37008872";"95,62991128";"0,359949303";"95,26996198";"9758";"415";"9343";"40";"9303";"49,47021546";"2,103929024";"47,36628644";"0,20278834";"47,1634981";"9967";"447";"9520";"31";"9489";"50,52978454";"2,266159696";"48,26362484";"0,157160963";"48,10646388"
"0219 Bærum";"219";"Bærum";"87773";"5618";"82155";"501";"81654";"100";"6,400601552";"93,59939845";"0,570790562";"93,02860789";"42868";"2591";"40277";"254";"40023";"48,83962038";"2,951932827";"45,88768756";"0,28938284";"45,59830472";"44905";"3027";"41878";"247";"41631";"51,16037962";"3,448668725";"47,71171089";"0,281407722";"47,43030317"
"0220 Asker";"220";"Asker";"40365";"2386";"37979";"190";"37789";"100";"5,911061563";"94,08893844";"0,470704819";"93,61823362";"20189";"1132";"19057";"100";"18957";"50,01610306";"2,804409761";"47,2116933";"0,247739378";"46,96395392";"20176";"1254";"18922";"90";"18832";"49,98389694";"3,106651802";"46,87724514";"0,22296544";"46,6542797"
"0221 Aurskog-Høland";"221";"Aurskog-Høland";"12552";"126";"12426";"15";"12411";"100";"1,003824092";"98,99617591";"0,119502868";"98,87667304";"6296";"48";"6248";"7";"6241";"50,15933716";"0,382409178";"49,77692798";"0,055768005";"49,72115997";"6256";"78";"6178";"8";"6170";"49,84066284";"0,621414914";"49,21924793";"0,063734863";"49,15551307"
"0226 Sørum";"226";"Sørum";"10946";"196";"10750";"15";"10735";"100";"1,790608441";"98,20939156";"0,13703636";"98,0723552";"5580";"99";"5481";"8";"5473";"50,97752604";"0,904439978";"50,07308606";"0,073086059";"50";"5366";"97";"5269";"7";"5262";"49,02247396";"0,886168463";"48,1363055";"0,063950301";"48,0723552"
"0227 Fet";"227";"Fet";"8394";"156";"8238";"13";"8225";"100";"1,858470336";"98,14152966";"0,154872528";"97,98665714";"4248";"83";"4165";"6";"4159";"50,60757684";"0,988801525";"49,61877532";"0,071479628";"49,54729569";"4146";"73";"4073";"7";"4066";"49,39242316";"0,869668811";"48,52275435";"0,0833929";"48,43936145"
"0228 Rælingen";"228";"Rælingen";"13695";"709";"12986";"121";"12865";"100";"5,177071924";"94,82292808";"0,883534137";"93,93939394";"6868";"375";"6493";"67";"6426";"50,14968967";"2,73822563";"47,41146404";"0,489229646";"46,92223439";"6827";"334";"6493";"54";"6439";"49,85031033";"2,438846294";"47,41146404";"0,394304491";"47,01715955"
"0229 Enebakk";"229";"Enebakk";"7888";"145";"7743";"10";"7733";"100";"1,838235294";"98,16176471";"0,126774848";"98,03498986";"4027";"74";"3953";"3";"3950";"51,05223124";"0,938133874";"50,11409736";"0,038032454";"50,07606491";"3861";"71";"3790";"7";"3783";"48,94776876";"0,90010142";"48,04766734";"0,088742394";"47,95892495"
"0230 Lørenskog";"230";"Lørenskog";"24874";"1024";"23850";"147";"23703";"100";"4,116748412";"95,88325159";"0,590978532";"95,29227306";"12349";"501";"11848";"77";"11771";"49,64621693";"2,014151323";"47,63206561";"0,309560183";"47,32250543";"12525";"523";"12002";"70";"11932";"50,35378307";"2,102597089";"48,25118598";"0,281418348";"47,96976763"
"0231 Skedsmo";"231";"Skedsmo";"33132";"1329";"31803";"195";"31608";"100";"4,011227816";"95,98877218";"0,588554871";"95,40021731";"16411";"664";"15747";"90";"15657";"49,53217433";"2,004104793";"47,52806954";"0,27164071";"47,25642883";"16721";"665";"16056";"105";"15951";"50,46782567";"2,007123023";"48,46070264";"0,316914162";"48,14378848"
"0233 Nittedal";"233";"Nittedal";"15742";"540";"15202";"36";"15166";"100";"3,43031381";"96,56968619";"0,228687587";"96,3409986";"8001";"277";"7724";"21";"7703";"50,82581629";"1,759623936";"49,06619235";"0,133401093";"48,93279126";"7741";"263";"7478";"15";"7463";"49,17418371";"1,670689874";"47,50349384";"0,095286495";"47,40820734"
"0234 Gjerdrum";"234";"Gjerdrum";"3644";"53";"3591";"5";"3586";"100";"1,454445664";"98,54555434";"0,137211855";"98,40834248";"1840";"25";"1815";"2";"1813";"50,49396268";"0,686059276";"49,8079034";"0,054884742";"49,75301866";"1804";"28";"1776";"3";"1773";"49,50603732";"0,768386389";"48,73765093";"0,082327113";"48,65532382"
"0235 Ullensaker";"235";"Ullensaker";"17934";"340";"17594";"20";"17574";"100";"1,895840303";"98,1041597";"0,111520018";"97,99263968";"8939";"160";"8779";"11";"8768";"49,84387198";"0,892160143";"48,95171183";"0,06133601";"48,89037582";"8995";"180";"8815";"9";"8806";"50,15612802";"1,003680161";"49,15244786";"0,050184008";"49,10226386"
"0236 Nes (Ak.)";"236";"Nes (Ak.)";"15441";"201";"15240";"11";"15229";"100";"1,301729163";"98,69827084";"0,071238909";"98,62703193";"7826";"92";"7734";"5";"7729";"50,6832459";"0,595816333";"50,08742957";"0,032381322";"50,05504825";"7615";"109";"7506";"6";"7500";"49,3167541";"0,705912829";"48,61084127";"0,038857587";"48,57198368"
"0237 Eidsvoll";"237";"Eidsvoll";"16242";"264";"15978";"25";"15953";"100";"1,625415589";"98,37458441";"0,153921931";"98,22066248";"8084";"123";"7961";"11";"7950";"49,77219554";"0,7572959";"49,01489964";"0,06772565";"48,94717399";"8158";"141";"8017";"14";"8003";"50,22780446";"0,86811969";"49,35968477";"0,086196281";"49,27348849"
"0238 Nannestad";"238";"Nannestad";"7955";"124";"7831";"8";"7823";"100";"1,55876807";"98,44123193";"0,100565682";"98,34066625";"4018";"66";"3952";"3";"3949";"50,50911376";"0,829666876";"49,67944689";"0,037712131";"49,64173476";"3937";"58";"3879";"5";"3874";"49,49088624";"0,729101194";"48,76178504";"0,062853551";"48,69893149"
"0239 Hurdal";"239";"Hurdal";"2541";"45";"2496";"3";"2493";"100";"1,770956316";"98,22904368";"0,118063754";"98,11097993";"1244";"24";"1220";"1";"1219";"48,9571035";"0,944510035";"48,01259347";"0,039354585";"47,97323888";"1297";"21";"1276";"2";"1274";"51,0428965";"0,826446281";"50,21645022";"0,07870917";"50,13774105"
"0299 Uoppgitt kommune Akershus";"299";"Uoppgitt kommune Akershus";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0301 Oslo kommune";"301";"Oslo kommune";"453730";"40774";"412956";"6316";"406640";"100";"8,986401604";"91,0135984";"1,392017279";"89,62158112";"211912";"21975";"189937";"3220";"186717";"46,70442774";"4,84318868";"41,86123906";"0,709673154";"41,15156591";"241818";"18799";"223019";"3096";"219923";"53,29557226";"4,143212924";"49,15235933";"0,682344125";"48,47001521"
"0399 Uoppgitt komm. Oslo";"399";"Uoppgitt komm. Oslo";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0401 Hamar (-1991)";"401";"Hamar (-1991)";"15775";"434";"15341";"21";"15320";"100";"2,75118859";"97,24881141";"0,133122029";"97,11568938";"7277";"212";"7065";"8";"7057";"46,12995246";"1,343898574";"44,78605388";"0,050713154";"44,73534073";"8498";"222";"8276";"13";"8263";"53,87004754";"1,407290016";"52,46275753";"0,082408875";"52,38034865"
"0402 Kongsvinger";"402";"Kongsvinger";"17425";"438";"16987";"27";"16960";"100";"2,513629842";"97,48637016";"0,154949785";"97,33142037";"8554";"224";"8330";"11";"8319";"49,09038737";"1,285509326";"47,80487805";"0,06312769";"47,74175036";"8871";"214";"8657";"16";"8641";"50,90961263";"1,228120516";"49,68149211";"0,091822095";"49,58967001"
"0403 Hamar";"403";"Hamar";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"0412 Ringsaker";"412";"Ringsaker";"30854";"457";"30397";"40";"30357";"100";"1,481169378";"98,51883062";"0,129642834";"98,38918779";"15568";"231";"15337";"18";"15319";"50,45699099";"0,748687366";"49,70830362";"0,058339275";"49,64996435";"15286";"226";"15060";"22";"15038";"49,54300901";"0,732482012";"48,810527";"0,071303559";"48,73922344"
"0414 Vang (-1991)";"414";"Vang (-1991)";"8919";"83";"8836";"3";"8833";"100";"0,930597601";"99,0694024";"0,033636058";"99,03576634";"4479";"35";"4444";"2";"4442";"50,21863438";"0,392420675";"49,8262137";"0,022424039";"49,80378966";"4440";"48";"4392";"1";"4391";"49,78136562";"0,538176926";"49,2431887";"0,011212019";"49,23197668"
"0415 Løten";"415";"Løten";"7009";"83";"6926";"4";"6922";"100";"1,184191753";"98,81580825";"0,057069482";"98,75873876";"3561";"36";"3525";"3";"3522";"50,80610643";"0,513625339";"50,2924811";"0,042802112";"50,24967898";"3448";"47";"3401";"1";"3400";"49,19389357";"0,670566415";"48,52332715";"0,014267371";"48,50905978"
"0417 Stange";"417";"Stange";"17722";"256";"17466";"8";"17458";"100";"1,44453222";"98,55546778";"0,045141632";"98,51032615";"8881";"116";"8765";"5";"8760";"50,11285408";"0,654553662";"49,45830042";"0,02821352";"49,4300869";"8841";"140";"8701";"3";"8698";"49,88714592";"0,789978558";"49,09716736";"0,016928112";"49,08023925"
"0418 Nord-Odal";"418";"Nord-Odal";"5330";"34";"5296";"1";"5295";"100";"0,637898687";"99,36210131";"0,018761726";"99,34333959";"2737";"19";"2718";"1";"2717";"51,35084428";"0,356472795";"50,99437148";"0,018761726";"50,97560976";"2593";"15";"2578";"0";"2578";"48,64915572";"0,281425891";"48,36772983";"0";"48,36772983"
"0419 Sør-Odal";"419";"Sør-Odal";"7446";"97";"7349";"5";"7344";"100";"1,302712866";"98,69728713";"0,067150148";"98,63013699";"3829";"61";"3768";"1";"3767";"51,42358313";"0,819231802";"50,60435133";"0,01343003";"50,5909213";"3617";"36";"3581";"4";"3577";"48,57641687";"0,483481064";"48,0929358";"0,053720118";"48,03921569"
"0420 Eidskog";"420";"Eidskog";"6436";"138";"6298";"7";"6291";"100";"2,144188937";"97,85581106";"0,108763207";"97,74704786";"3274";"60";"3214";"5";"3209";"50,87010566";"0,93225606";"49,9378496";"0,077688005";"49,86016159";"3162";"78";"3084";"2";"3082";"49,12989434";"1,211932878";"47,91796147";"0,031075202";"47,88688626"
"0423 Grue";"423";"Grue";"5966";"94";"5872";"0";"5872";"100";"1,575595039";"98,42440496";"0";"98,42440496";"2996";"36";"2960";"0";"2960";"50,21790144";"0,603419376";"49,61448207";"0";"49,61448207";"2970";"58";"2912";"0";"2912";"49,78209856";"0,972175662";"48,8099229";"0";"48,8099229"
"0425 Åsnes";"425";"Åsnes";"8610";"110";"8500";"5";"8495";"100";"1,277584204";"98,7224158";"0,058072009";"98,66434379";"4297";"46";"4251";"1";"4250";"49,90708479";"0,534262485";"49,3728223";"0,011614402";"49,3612079";"4313";"64";"4249";"4";"4245";"50,09291521";"0,743321719";"49,3495935";"0,046457607";"49,30313589"
"0426 Våler (Hedm.)";"426";"Våler (Hedm.)";"4508";"55";"4453";"3";"4450";"100";"1,220053239";"98,77994676";"0,066548358";"98,7133984";"2288";"25";"2263";"2";"2261";"50,75421473";"0,554569654";"50,19964508";"0,044365572";"50,1552795";"2220";"30";"2190";"1";"2189";"49,24578527";"0,665483585";"48,58030169";"0,022182786";"48,5581189"
"0427 Elverum";"427";"Elverum";"17224";"397";"16827";"29";"16798";"100";"2,304923363";"97,69507664";"0,168369717";"97,52670692";"8414";"200";"8214";"14";"8200";"48,85044124";"1,16117046";"47,68927078";"0,081281932";"47,60798885";"8810";"197";"8613";"15";"8598";"51,14955876";"1,143752903";"50,00580585";"0,087087784";"49,91871807"
"0428 Trysil";"428";"Trysil";"7293";"137";"7156";"3";"7153";"100";"1,878513643";"98,12148636";"0,041135335";"98,08035102";"3706";"55";"3651";"2";"3649";"50,81585082";"0,754147813";"50,061703";"0,027423557";"50,03427945";"3587";"82";"3505";"1";"3504";"49,18414918";"1,12436583";"48,05978335";"0,013711778";"48,04607158"
"0429 Åmot";"429";"Åmot";"4498";"61";"4437";"3";"4434";"100";"1,356158293";"98,64384171";"0,066696309";"98,5771454";"2223";"26";"2197";"1";"2196";"49,42196532";"0,578034682";"48,84393064";"0,022232103";"48,82169853";"2275";"35";"2240";"2";"2238";"50,57803468";"0,77812361";"49,79991107";"0,044464206";"49,75544687"
"0430 Stor-Elvdal";"430";"Stor-Elvdal";"3440";"44";"3396";"1";"3395";"100";"1,279069767";"98,72093023";"0,029069767";"98,69186047";"1710";"20";"1690";"1";"1689";"49,70930233";"0,581395349";"49,12790698";"0,029069767";"49,09883721";"1730";"24";"1706";"0";"1706";"50,29069767";"0,697674419";"49,59302326";"0";"49,59302326"
"0432 Rendalen";"432";"Rendalen";"2538";"14";"2524";"1";"2523";"100";"0,551615445";"99,44838455";"0,039401103";"99,40898345";"1288";"4";"1284";"0";"1284";"50,74862096";"0,157604413";"50,59101655";"0";"50,59101655";"1250";"10";"1240";"1";"1239";"49,25137904";"0,394011032";"48,85736801";"0,039401103";"48,8179669"
