navn";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf";"innvkat_5.alle";"innvkat_5.innvandrere";"innvkat_5.befolkningen_ellers";"innvkat_5.norskfodte_m_innvf";"innvkat_5.bef_u_innv_og_norskf"
"Nedbrytninger";"";"";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.alle";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.1";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0";"kjonn.0"
"";"";"";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.personer";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent";"enhet.prosent"
"2025 Deatnu Tana";"2025";"Deatnu Tana";"3004";"169";"2835";"7";"2828";"100";"5,625832224";"94,37416778";"0,233022636";"94,14114514";"1558";"58";"1500";"2";"1498";"51,86418109";"1,930758988";"49,9334221";"0,066577896";"49,86684421";"1446";"111";"1335";"5";"1330";"48,13581891";"3,695073236";"44,44074567";"0,16644474";"44,27430093"
"2027 Unjárga Nesseby";"2027";"Unjárga Nesseby";"927";"47";"880";"2";"878";"100";"5,070118662";"94,92988134";"0,21574973";"94,71413161";"473";"9";"464";"0";"464";"51,02481122";"0,970873786";"50,05393743";"0";"50,05393743";"454";"38";"416";"2";"414";"48,97518878";"4,099244876";"44,87594391";"0,21574973";"44,66019417"
"2028 Båtsfjord";"2028";"Båtsfjord";"2290";"314";"1976";"17";"1959";"100";"13,71179039";"86,28820961";"0,742358079";"85,54585153";"1176";"125";"1051";"10";"1041";"51,35371179";"5,458515284";"45,89519651";"0,436681223";"45,45851528";"1114";"189";"925";"7";"918";"48,64628821";"8,253275109";"40,3930131";"0,305676856";"40,08733624"
"2030 Sør-Varanger";"2030";"Sør-Varanger";"9500";"739";"8761";"53";"8708";"100";"7,778947368";"92,22105263";"0,557894737";"91,66315789";"4737";"276";"4461";"24";"4437";"49,86315789";"2,905263158";"46,95789474";"0,252631579";"46,70526316";"4763";"463";"4300";"29";"4271";"50,13684211";"4,873684211";"45,26315789";"0,305263158";"44,95789474"
"2099 Uoppgitt kommune Finnmark";"2099";"Uoppgitt kommune Finnmark";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2111 Longyearbyen";"2111";"Longyearbyen";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2112 Ny-Ålesund";"2112";"Ny-Ålesund";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2113 Barentsburg";"2113";"Barentsburg";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2114 Hornsund";"2114";"Hornsund";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2115 Svea";"2115";"Svea";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2121 Bjørnøya";"2121";"Bjørnøya";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2131 Hopen";"2131";"Hopen";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2199 Uoppgitt kommune Svalbard";"2199";"Uoppgitt kommune Svalbard";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2211 Jan Mayen";"2211";"Jan Mayen";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2299 Uoppgitt Jan Mayen";"2299";"Uoppgitt Jan Mayen";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2300 Kontinentalsokkelen";"2300";"Kontinentalsokkelen";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2311 Sokkelen sør for 62° N";"2311";"Sokkelen sør for 62° N";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2321 Sokkelen nord for 62° N";"2321";"Sokkelen nord for 62° N";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"2399 Sokkelen, uspesifisert";"2399";"Sokkelen, uspesifisert";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
"9999 Uoppgitt kommune";"9999";"Uoppgitt kommune";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";".";"0";"0";"0";"0";"0";".";".";".";".";"."
