;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf;innvkat_5.alle;innvkat_5.innvandrere;innvkat_5.befolkningen_ellers;innvkat_5.norskfodte_m_innvf;innvkat_5.bef_u_innv_og_norskf
;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.alle;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.1;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0;kjonn.0
;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.personer;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent;enhet.prosent
1870 Sortland;8243;51;8192;2;8190;100;0,618706782;99,38129322;0,024263011;99,35703021;4104;25;4079;1;4078;49,78769865;0,303287638;49,48441102;0,012131506;49,47227951;4139;26;4113;1;4112;50,21230135;0,315419144;49,8968822;0,012131506;49,8847507
1871 Andøy;6894;39;6855;0;6855;100;0,565709312;99,43429069;0;99,43429069;3563;13;3550;0;3550;51,68262257;0,188569771;51,4940528;0;51,4940528;3331;26;3305;0;3305;48,31737743;0,377139542;47,94023789;0;47,94023789
1874 Moskenes;1534;9;1525;0;1525;100;0,586701434;99,41329857;0;99,41329857;797;3;794;0;794;51,95567145;0,195567145;51,7601043;0;51,7601043;737;6;731;0;731;48,04432855;0,391134289;47,65319426;0;47,65319426
1899 Uoppgitt kommune Nordland;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1901 Harstad (-2012);21947;267;21680;9;21671;100;1,216567185;98,78343282;0,041007883;98,74242493;10914;132;10782;5;10777;49,72889233;0,601448945;49,12744339;0,022782157;49,10466123;11033;135;10898;4;10894;50,27110767;0,615118239;49,65598943;0,018225726;49,6377637
1902 Tromsø;48091;848;47243;32;47211;100;1,763323699;98,2366763;0,066540517;98,17013578;24159;406;23753;21;23732;50,2360109;0,844232809;49,39177809;0,043667214;49,34811087;23932;442;23490;11;23479;49,7639891;0,91909089;48,84489821;0,022873303;48,82202491
1903 Harstad;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1911 Kvæfjord;3723;32;3691;0;3691;100;0,859521891;99,14047811;0;99,14047811;1884;17;1867;0;1867;50,60435133;0,456621005;50,14773033;0;50,14773033;1839;15;1824;0;1824;49,39564867;0,402900886;48,99274778;0;48,99274778
1913 Skånland;3510;33;3477;0;3477;100;0,94017094;99,05982906;0;99,05982906;1838;17;1821;0;1821;52,36467236;0,484330484;51,88034188;0;51,88034188;1672;16;1656;0;1656;47,63532764;0,455840456;47,17948718;0;47,17948718
1915 Bjarkøy (-2012);806;6;800;0;800;100;0,744416873;99,25558313;0;99,25558313;409;0;409;0;409;50,74441687;0;50,74441687;0;50,74441687;397;6;391;0;391;49,25558313;0,744416873;48,51116625;0;48,51116625
1917 Ibestad;2445;31;2414;0;2414;100;1,267893661;98,73210634;0;98,73210634;1233;15;1218;0;1218;50,42944785;0,613496933;49,81595092;0;49,81595092;1212;16;1196;0;1196;49,57055215;0,654396728;48,91615542;0;48,91615542
1919 Gratangen;1612;13;1599;0;1599;100;0,806451613;99,19354839;0;99,19354839;834;3;831;0;831;51,7369727;0,186104218;51,55086849;0;51,55086849;778;10;768;0;768;48,2630273;0,620347395;47,6426799;0;47,6426799
1920 Lavangen;1192;3;1189;0;1189;100;0,251677852;99,74832215;0;99,74832215;617;0;617;0;617;51,76174497;0;51,76174497;0;51,76174497;575;3;572;0;572;48,23825503;0,251677852;47,98657718;0;47,98657718
1921 Salangen (-1977);0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
1922 Bardu;4048;27;4021;3;4018;100;0,666996047;99,33300395;0,074110672;99,25889328;2069;11;2058;0;2058;51,11166008;0,27173913;50,83992095;0;50,83992095;1979;16;1963;3;1960;48,88833992;0,395256917;48,493083;0,074110672;48,41897233
1923 Salangen;2526;11;2515;0;2515;100;0,435471101;99,5645289;0;99,5645289;1302;3;1299;0;1299;51,54394299;0,118764846;51,42517815;0;51,42517815;1224;8;1216;0;1216;48,45605701;0,316706255;48,13935075;0;48,13935075
1924 Målselv;7499;57;7442;2;7440;100;0,760101347;99,23989865;0,026670223;99,21322843;3998;18;3980;2;3978;53,31377517;0,240032004;53,07374317;0,026670223;53,04707294;3501;39;3462;0;3462;46,68622483;0,520069343;46,16615549;0;46,16615549
1925 Sørreisa;3472;24;3448;1;3447;100;0,69124424;99,30875576;0,028801843;99,27995392;1741;6;1735;0;1735;50,14400922;0,17281106;49,97119816;0;49,97119816;1731;18;1713;1;1712;49,85599078;0,51843318;49,3375576;0,028801843;49,30875576
1926 Dyrøy;1706;6;1700;0;1700;100;0,351699883;99,64830012;0;99,64830012;858;3;855;0;855;50,29308324;0,175849941;50,11723329;0;50,11723329;848;3;845;0;845;49,70691676;0,175849941;49,53106682;0;49,53106682
1927 Tranøy;2137;12;2125;0;2125;100;0,561534862;99,43846514;0;99,43846514;1096;3;1093;0;1093;51,28685073;0,140383715;51,14646701;0;51,14646701;1041;9;1032;0;1032;48,71314927;0,421151146;48,29199813;0;48,29199813
1928 Torsken;1438;10;1428;0;1428;100;0,695410292;99,30458971;0;99,30458971;726;3;723;0;723;50,4867872;0,208623088;50,27816412;0;50,27816412;712;7;705;0;705;49,5132128;0,486787204;49,02642559;0;49,02642559
1929 Berg;1317;6;1311;0;1311;100;0,455580866;99,54441913;0;99,54441913;648;0;648;0;648;49,20273349;0;49,20273349;0;49,20273349;669;6;663;0;663;50,79726651;0,455580866;50,34168565;0;50,34168565
1931 Lenvik;11176;101;11075;3;11072;100;0,903722262;99,09627774;0,026843236;99,0694345;5664;49;5615;1;5614;50,68002863;0,438439513;50,24158912;0,008947745;50,23264137;5512;52;5460;2;5458;49,31997137;0,465282749;48,85468862;0,01789549;48,83679313
1933 Balsfjord;6717;50;6667;1;6666;100;0,744379932;99,25562007;0,014887599;99,24073247;3504;18;3486;0;3486;52,1661456;0,267976775;51,89816883;0;51,89816883;3213;32;3181;1;3180;47,8338544;0,476403156;47,35745124;0,014887599;47,34256364
1936 Karlsøy;2965;22;2943;1;2942;100;0,741989882;99,25801012;0,033726813;99,22428331;1569;10;1559;0;1559;52,91736931;0,337268128;52,58010118;0;52,58010118;1396;12;1384;1;1383;47,08263069;0,404721754;46,67790894;0,033726813;46,64418212
1938 Lyngen;3735;20;3715;0;3715;100;0,535475234;99,46452477;0;99,46452477;1894;9;1885;0;1885;50,70950469;0,240963855;50,46854083;0;50,46854083;1841;11;1830;0;1830;49,29049531;0,294511379;48,99598394;0;48,99598394
1939 Omasvuotna Storfjord Omasvuonon;1917;30;1887;0;1887;100;1,564945227;98,43505477;0;98,43505477;1001;14;987;0;987;52,21700574;0,730307773;51,48669797;0;51,48669797;916;16;900;0;900;47,78299426;0,834637454;46,94835681;0;46,94835681
1940 Gáivuotna Kåfjord;2944;22;2922;0;2922;100;0,747282609;99,25271739;0;99,25271739;1536;6;1530;0;1530;52,17391304;0,203804348;51,9701087;0;51,9701087;1408;16;1392;0;1392;47,82608696;0,543478261;47,2826087;0;47,2826087
1941 Skjervøy;3320;29;3291;2;3289;100;0,873493976;99,12650602;0,060240964;99,06626506;1673;13;1660;2;1658;50,39156627;0,391566265;50;0,060240964;49,93975904;1647;16;1631;0;1631;49,60843373;0,481927711;49,12650602;0;49,12650602
1942 Nordreisa;4768;33;4735;0;4735;100;0,692114094;99,30788591;0;99,30788591;2452;12;2440;0;2440;51,4261745;0,251677852;51,17449664;0;51,17449664;2316;21;2295;0;2295;48,5738255;0,440436242;48,13338926;0;48,13338926
1943 Kvænangen;1691;16;1675;3;1672;100;0,946185689;99,05381431;0,177409817;98,87640449;865;8;857;0;857;51,15316381;0,473092844;50,68007096;0;50,68007096;826;8;818;3;815;48,84683619;0,473092844;48,37374335;0,177409817;48,19633353
1999 Uoppgitt kommune Troms;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2001 Hammerfest (-1991);7087;154;6933;4;6929;100;2,172992804;97,8270072;0,056441372;97,77056582;3484;61;3423;2;3421;49,1604346;0,860730916;48,29970368;0,028220686;48,271483;3603;93;3510;2;3508;50,8395654;1,312261888;49,52730351;0,028220686;49,49908283
2002 Vardø;3243;92;3151;4;3147;100;2,836879433;97,16312057;0,123342584;97,03977798;1683;39;1644;0;1644;51,89639223;1,202590194;50,69380204;0;50,69380204;1560;53;1507;4;1503;48,10360777;1,634289238;46,46931853;0,123342584;46,34597595
2003 Vadsø;5958;122;5836;4;5832;100;2,047667002;97,952333;0,067136623;97,88519637;3017;50;2967;2;2965;50,63779792;0,839207788;49,79859013;0,033568312;49,76502182;2941;72;2869;2;2867;49,36220208;1,208459215;48,15374287;0,033568312;48,12017456
2004 Hammerfest;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2011 Guovdageaidnu Kautokeino;2925;83;2842;2;2840;100;2,837606838;97,16239316;0,068376068;97,09401709;1497;42;1455;1;1454;51,17948718;1,435897436;49,74358974;0,034188034;49,70940171;1428;41;1387;1;1386;48,82051282;1,401709402;47,41880342;0,034188034;47,38461538
2012 Alta;14000;130;13870;6;13864;100;0,928571429;99,07142857;0,042857143;99,02857143;7059;47;7012;5;7007;50,42142857;0,335714286;50,08571429;0,035714286;50,05;6941;83;6858;1;6857;49,57857143;0,592857143;48,98571429;0,007142857;48,97857143
2014 Loppa;1922;9;1913;0;1913;100;0,468262227;99,53173777;0;99,53173777;1001;6;995;0;995;52,08116545;0,312174818;51,76899063;0;51,76899063;921;3;918;0;918;47,91883455;0,156087409;47,76274714;0;47,76274714
2015 Hasvik;1537;15;1522;0;1522;100;0,975927131;99,02407287;0;99,02407287;801;4;797;0;797;52,11450878;0,260247235;51,85426155;0;51,85426155;736;11;725;0;725;47,88549122;0,715679896;47,16981132;0;47,16981132
2016 Sørøysund (-1991);2319;23;2296;0;2296;100;0,991806813;99,00819319;0;99,00819319;1213;9;1204;0;1204;52,30702889;0,388098318;51,91893057;0;51,91893057;1106;14;1092;0;1092;47,69297111;0,603708495;47,08926261;0;47,08926261
2017 Kvalsund;1505;13;1492;1;1491;100;0,863787375;99,13621262;0,066445183;99,06976744;776;5;771;1;770;51,56146179;0,332225914;51,22923588;0,066445183;51,1627907;729;8;721;0;721;48,43853821;0,531561462;47,90697674;0;47,90697674
2018 Måsøy;2018;24;1994;0;1994;100;1,189296333;98,81070367;0;98,81070367;1083;10;1073;0;1073;53,66699703;0,495540139;53,17145689;0;53,17145689;935;14;921;0;921;46,33300297;0,693756194;45,63924678;0;45,63924678
2019 Nordkapp;4393;52;4341;5;4336;100;1,183701343;98,81629866;0,113817437;98,70248122;2340;21;2319;2;2317;53,26656044;0,478033235;52,7885272;0,045526975;52,74300023;2053;31;2022;3;2019;46,73343956;0,705668108;46,02777145;0,068290462;45,95948099
2020 Porsanger Porsángu Porsanki;4389;50;4339;2;4337;100;1,139211666;98,86078833;0,045568467;98,81521987;2327;16;2311;2;2309;53,01891091;0,364547733;52,65436318;0,045568467;52,60879471;2062;34;2028;0;2028;46,98108909;0,774663933;46,20642515;0;46,20642515
2021 Kárásjohka Karasjok;2694;62;2632;1;2631;100;2,301410542;97,69858946;0,037119525;97,66146993;1406;28;1378;1;1377;52,19005197;1,039346696;51,15070527;0,037119525;51,11358575;1288;34;1254;0;1254;47,80994803;1,262063846;46,54788419;0;46,54788419
2022 Lebesby;1811;54;1757;4;1753;100;2,981778023;97,01822198;0,220872446;96,79734953;956;11;945;2;943;52,78851463;0,607399227;52,18111541;0,110436223;52,07067918;855;43;812;2;810;47,21148537;2,374378796;44,83710657;0,110436223;44,72667035
2023 Gamvik;1523;27;1496;2;1494;100;1,772816809;98,22718319;0,131319764;98,09586343;803;11;792;0;792;52,7248851;0,7222587;52,0026264;0;52,0026264;720;16;704;2;702;47,2751149;1,050558109;46,2245568;0,131319764;46,09323703
2024 Berlevåg;1533;21;1512;0;1512;100;1,369863014;98,63013699;0;98,63013699;772;14;758;0;758;50,35877365;0,913242009;49,44553164;0;49,44553164;761;7;754;0;754;49,64122635;0,456621005;49,18460535;0;49,18460535
2025 Deatnu Tana;3309;111;3198;5;3193;100;3,354487761;96,64551224;0,151103052;96,49440919;1763;46;1717;3;1714;53,27893623;1,390148081;51,88878815;0,090661831;51,79812632;1546;65;1481;2;1479;46,72106377;1,96433968;44,75672409;0,060441221;44,69628286
2027 Unjárga Nesseby;1006;16;990;0;990;100;1,590457256;98,40954274;0;98,40954274;544;4;540;0;540;54,07554672;0,397614314;53,67793241;0;53,67793241;462;12;450;0;450;45,92445328;1,192842942;44,73161034;0;44,73161034
2028 Båtsfjord;2643;157;2486;9;2477;100;5,940219448;94,05978055;0,340522134;93,71925842;1415;70;1345;7;1338;53,53764661;2,648505486;50,88914113;0,264850549;50,62429058;1228;87;1141;2;1139;46,46235339;3,291713961;43,17063942;0,075671585;43,09496784
2030 Sør-Varanger;9853;0;9853;0;9853;100;0;100;0;100;5070;0;5070;0;5070;51,45640922;0;51,45640922;0;51,45640922;4783;0;4783;0;4783;48,54359078;0;48,54359078;0;48,54359078
2099 Uoppgitt kommune Finnmark;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2111 Longyearbyen;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2112 Ny-Ålesund;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2113 Barentsburg;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2114 Hornsund;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2115 Svea;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2121 Bjørnøya;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2131 Hopen;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2199 Uoppgitt kommune Svalbard;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2211 Jan Mayen;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2299 Uoppgitt Jan Mayen;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2300 Kontinentalsokkelen;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2311 Sokkelen sør for 62° N;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2321 Sokkelen nord for 62° N;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
2399 Sokkelen, uspesifisert;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
9999 Uoppgitt kommune;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.;0;0;0;0;0;.;.;.;.;.
